
[00:00:00.000 --> 00:00:13.620]  我們今天要從這個以撒、雅各、約瑟、摩西這幾個屬靈的人物身上看到他們的最深的情形
[00:20:32.180 --> 00:20:36.180]  但是雅各很清楚
[00:20:36.180 --> 00:20:44.180]  雅各知道音許是要給以巴連長子的祝福
[00:20:44.180 --> 00:20:46.180]  小兒子要得到大的祝福
[00:20:46.180 --> 00:20:49.180]  大兒子要得到小的祝福
[00:20:49.180 --> 00:20:50.180]  都有祝福
[00:20:50.180 --> 00:20:53.180]  但是分量不同
[00:20:53.180 --> 00:20:56.180]  這個就是雅各他自己
[00:20:56.180 --> 00:20:58.180]  不是憑著自己的意思
[00:20:58.180 --> 00:21:00.180]  他知道是這個意思
[00:21:00.180 --> 00:21:05.180]  所以他就把右手放在左邊
[00:21:05.180 --> 00:21:08.180]  祝福小兒子
[00:21:08.180 --> 00:21:14.180]  把左手反過來就祝福右邊的
[00:21:14.180 --> 00:21:17.180]  那麼月色說不對不對你錯了
[00:21:17.180 --> 00:21:19.180]  右邊的是大的
[00:21:19.180 --> 00:21:21.180]  左邊的是小的
[00:21:21.180 --> 00:21:23.180]  他說我知道
[00:21:23.180 --> 00:21:25.180]  我知道
[00:21:25.180 --> 00:21:29.180]  因為他裡面知道神的音許
[00:21:29.180 --> 00:21:32.180]  神的音許給這個小兒子大的祝福
[00:21:32.180 --> 00:21:36.180]  要使這個小兒子得到大的祝福
[00:21:36.180 --> 00:21:38.180]  所以我們看到
[00:21:38.180 --> 00:21:44.180]  他的祝福就是根據照著神的音許
[00:21:44.180 --> 00:21:48.180]  所以這就是他的信心
[00:21:48.180 --> 00:21:55.180]  那麼我們要看見雅各的信
[00:21:55.180 --> 00:21:59.180]  雅各的信就是一個帳頭敬拜神
[00:21:59.180 --> 00:22:03.180]  他在臨死的時候給這個祝福的時候
[00:22:03.180 --> 00:22:07.180]  然後就是一個帳頭敬拜神
[00:22:07.180 --> 00:22:11.180]  這個帳頭敬拜神很有兩方面的意思
[00:22:11.180 --> 00:22:16.180]  一個這個帳不是一個國王一個權力的帳
[00:22:16.180 --> 00:22:19.180]  這個帳是一個牧羊人的帳
[00:22:19.180 --> 00:22:22.180]  牧羊人會有一個帳
[00:22:22.180 --> 00:22:24.180]  牧羊的羊群
[00:22:24.180 --> 00:22:29.180]  牧羊人差不多是代表一個鶴履起居的人
[00:22:29.180 --> 00:22:32.180]  在地上漂流無定的
[00:22:32.180 --> 00:22:34.180]  所以他是拿著一個帳
[00:22:34.180 --> 00:22:36.180]  牧羊人的帳
[00:22:36.180 --> 00:22:40.180]  表示他這一生的話是做鶴履的
[00:22:40.180 --> 00:22:43.180]  像他的祖先一樣
[00:22:43.180 --> 00:22:48.180]  那麼這個帳也可以說是
[00:22:48.180 --> 00:22:56.180]  他這一生就感謝神是牧羊他
[00:22:56.180 --> 00:22:59.180]  所以他在年老的時候
[00:22:59.180 --> 00:23:01.180]  他就說到神
[00:23:01.180 --> 00:23:03.180]  黃老公他就多大歲數
[00:23:03.180 --> 00:23:06.180]  他就說我多大一百一十歲了
[00:23:06.180 --> 00:23:08.180]  他就講到自己了
[00:23:08.180 --> 00:23:12.180]  他說神是我一生牧羊我的神
[00:23:12.180 --> 00:23:16.180]  這帳也代表他感謝神
[00:23:16.180 --> 00:23:18.180]  這一生中間牧羊他
[00:23:18.180 --> 00:23:20.180]  一直到現在
[00:23:20.180 --> 00:23:23.180]  牧羊不知道但是給他吃穿
[00:23:23.180 --> 00:23:26.180]  給他生命能夠維持下去
[00:23:26.180 --> 00:23:30.180]  牧羊是代表神在他身上的工作
[00:23:30.180 --> 00:23:32.180]  一直等他離開世界
[00:23:32.180 --> 00:23:34.180]  他能夠改變
[00:23:34.180 --> 00:23:38.180]  是從雅各改變到像以色列這樣的
[00:23:38.180 --> 00:23:43.180]  所以這是講到雅各的信心
[00:23:43.180 --> 00:23:47.180]  再下來我們看到約瑟的信心
[00:23:47.180 --> 00:23:51.180]  約瑟的信心呢
[00:23:51.180 --> 00:24:02.180]  約瑟他被為兒子祝福
[00:24:02.180 --> 00:24:04.180]  他說因著信
[00:24:04.180 --> 00:24:06.180]  他在臨終的時候
[00:24:06.180 --> 00:24:09.180]  提到以色列族將來要出埃及
[00:24:09.180 --> 00:24:13.180]  並為自己的海骨留下遺命
[00:24:13.180 --> 00:24:18.180]  這是講到將來他們要出去
[00:24:18.180 --> 00:24:21.180]  要離開埃及回到迦南地
[00:24:21.180 --> 00:24:23.180]  所以他就吩咐他們
[00:24:23.180 --> 00:24:25.180]  出埃及的時候
[00:24:25.180 --> 00:24:27.180]  要把他的海骨
[00:24:27.180 --> 00:24:32.180]  能夠帶回安葬在神所應許的地方
[00:24:32.180 --> 00:24:34.180]  而且叫他們起司
[00:24:34.180 --> 00:24:36.180]  這個不是一般的
[00:24:36.180 --> 00:24:38.180]  你可以做可不可以做的
[00:24:38.180 --> 00:24:41.180]  你一定要做的
[00:24:41.180 --> 00:24:44.180]  雖然對約瑟說
[00:24:44.180 --> 00:24:46.180]  他埃及給他做的
[00:24:46.180 --> 00:24:47.180]  這個名利地位
[00:24:47.180 --> 00:24:49.180]  他已經做得很高了
[00:24:49.180 --> 00:24:51.180]  是一個宰相
[00:24:51.180 --> 00:24:52.180]  但他的心呢
[00:24:52.180 --> 00:24:55.180]  一直沒有忘記神的應許
[00:24:55.180 --> 00:24:57.180]  按照道理
[00:24:57.180 --> 00:25:00.180]  他可以死的時候
[00:25:00.180 --> 00:25:01.180]  留在埃及的話
[00:25:01.180 --> 00:25:04.180]  一定有一個很體面
[00:25:04.180 --> 00:25:06.180]  一個很隆重的葬禮
[00:25:06.180 --> 00:25:07.180]  可以給他修一個
[00:25:07.180 --> 00:25:09.180]  很好的金字塔
[00:25:09.180 --> 00:25:10.180]  一個墳墓
[00:25:10.180 --> 00:25:12.180]  他可以把屍體
[00:25:12.180 --> 00:25:14.180]  一直放在埃及
[00:25:14.180 --> 00:25:15.180]  但他沒有
[00:25:15.180 --> 00:25:18.180]  他想到他家
[00:25:18.180 --> 00:25:19.180]  應許的地方
[00:25:19.180 --> 00:25:20.180]  是在埃及
[00:25:20.180 --> 00:25:21.180]  是在迦南
[00:25:21.180 --> 00:25:25.180]  所以要吩咐他的子孫
[00:25:25.180 --> 00:25:29.180]  要把他的海骨帶回去安葬
[00:25:29.180 --> 00:25:31.180]  但是那個時候
[00:25:31.180 --> 00:25:33.180]  以色列人在埃及的話
[00:25:33.180 --> 00:25:37.180]  他們還沒有回到迦南
[00:25:37.180 --> 00:25:39.180]  過了二百年
[00:25:39.180 --> 00:25:41.180]  或者有三十百年以後
[00:25:41.180 --> 00:25:43.180]  他們
[00:25:43.180 --> 00:25:45.180]  約瑟死了以後
[00:25:45.180 --> 00:25:46.180]  過幾百年
[00:25:46.180 --> 00:25:48.180]  他們才去埃及
[00:25:48.180 --> 00:25:51.180]  他們才把約瑟的海骨
[00:25:51.180 --> 00:25:54.180]  就遺體帶回去的
[00:25:54.180 --> 00:25:57.180]  所以他為什麼
[00:25:57.180 --> 00:25:59.180]  他能夠想到四百年以後
[00:25:59.180 --> 00:26:02.180]  他們要回到埃及
[00:26:02.180 --> 00:26:04.180]  要把他的屍體帶回去
[00:26:04.180 --> 00:26:08.180]  因為他相信未來的事
[00:26:08.180 --> 00:26:09.180]  所以新興是
[00:26:09.180 --> 00:26:12.180]  未見之世的把握
[00:26:12.180 --> 00:26:13.180]  確信
[00:26:13.180 --> 00:26:15.180]  他對未來
[00:26:15.180 --> 00:26:17.180]  為什麼有這樣的確信呢
[00:26:17.180 --> 00:26:19.180]  就是因為神有應許
[00:26:19.180 --> 00:26:22.180]  神應許給他們的後裔
[00:26:22.180 --> 00:26:25.180]  是迦南應許地
[00:26:25.180 --> 00:26:28.180]  不是應許給他們的埃及
[00:26:28.180 --> 00:26:30.180]  所以他相信神的應許
[00:26:30.180 --> 00:26:32.180]  必定要成就
[00:26:32.180 --> 00:26:34.180]  在他生的時候還沒有成就
[00:26:34.180 --> 00:26:37.180]  但他相信以後
[00:26:37.180 --> 00:26:38.180]  儘管過幾百年
[00:26:38.180 --> 00:26:40.180]  或者過多長時間
[00:26:40.180 --> 00:26:45.180]  神的應許都要成就
[00:26:45.180 --> 00:26:47.180]  所以埃及雖然很好
[00:26:47.180 --> 00:26:50.180]  但是不是神所應許的地方
[00:26:50.180 --> 00:26:52.180]  所以他一定
[00:26:52.180 --> 00:26:58.180]  在新興裡頭要回到迦南再安葬
[00:26:58.180 --> 00:27:04.180]  所以這個對約瑟說
[00:27:04.180 --> 00:27:08.180]  雖然埃及給他很多地位名利
[00:27:08.180 --> 00:27:11.180]  但是他沒有忘記神的應許
[00:27:11.180 --> 00:27:13.180]  他們要把
[00:27:13.180 --> 00:27:16.180]  如果沒有把約瑟的海骨
[00:27:16.180 --> 00:27:18.180]  帶回去安葬的話
[00:27:18.180 --> 00:27:20.180]  出埃及就不完全
[00:27:20.180 --> 00:27:22.180]  出埃及要把所有的以色列人
[00:27:22.180 --> 00:27:24.180]  都帶回到迦南
[00:27:24.180 --> 00:27:28.180]  那如果你把約瑟的遺體
[00:27:28.180 --> 00:27:30.180]  海骨沒有帶回去
[00:27:30.180 --> 00:27:31.180]  那缺了一個人
[00:27:31.180 --> 00:27:33.180]  這就不夠完全
[00:27:33.180 --> 00:27:36.180]  所以他就是這樣的信心
[00:27:36.180 --> 00:27:38.180]  他要跟以色列人一起
[00:27:38.180 --> 00:27:40.180]  回到神所應許的地方
[00:27:40.180 --> 00:27:43.180]  這是一個很大的信心
[00:27:43.180 --> 00:27:45.180]  所以他死的時候沒有看見
[00:27:45.180 --> 00:27:46.180]  但是我們看到
[00:27:46.180 --> 00:27:49.180]  等到以色列人出埃及的時候
[00:27:49.180 --> 00:27:51.180]  出埃及記錄特別精彩
[00:27:51.180 --> 00:27:54.180]  他們就把約瑟的海骨
[00:27:54.180 --> 00:27:56.180]  帶著一起走了
[00:27:56.180 --> 00:28:00.180]  這個是他的信心
[00:28:00.180 --> 00:28:03.180]  所以一個在幾百年以前
[00:28:03.180 --> 00:28:07.180]  他所留下的命令
[00:28:07.180 --> 00:28:10.180]  他的子孫都沒有忘記
[00:28:10.180 --> 00:28:12.180]  這是很不容易的
[00:28:12.180 --> 00:28:13.180]  不是一天兩天
[00:28:13.180 --> 00:28:15.180]  而是幾百年
[00:28:15.180 --> 00:28:20.180]  所以這樣的約瑟的海骨
[00:28:20.180 --> 00:28:22.180]  也是一個信心的見證
[00:28:22.180 --> 00:28:24.180]  他們看見約瑟的海骨的時候
[00:28:24.180 --> 00:28:27.180]  就想起神所應許的
[00:28:27.180 --> 00:28:29.180]  所以這個信心
[00:28:29.180 --> 00:28:34.180]  是很寶貴的一個財產
[00:28:34.180 --> 00:28:37.180]  所以我們雖然在地上
[00:28:37.180 --> 00:28:40.180]  我們做不了什麼大的事情
[00:28:40.180 --> 00:28:41.180]  我們新的族
[00:28:41.180 --> 00:28:45.180]  我們也不是說是非常愛族
[00:28:45.180 --> 00:28:47.180]  我們非常的追求
[00:28:47.180 --> 00:28:50.180]  我們有很多的軟弱的缺點
[00:28:50.180 --> 00:28:54.180]  但是我們多少都有些見證
[00:28:54.180 --> 00:28:57.180]  在我們後代的身上他們看見
[00:28:57.180 --> 00:29:01.180]  所以我們給後代留下什麼樣見證
[00:29:01.180 --> 00:29:03.180]  留下什麼樣信心的見證
[00:29:03.180 --> 00:29:08.180]  叫他們也能夠從神這裡得到經歷
[00:29:08.180 --> 00:29:11.180]  從這個見證得到經歷
[00:29:11.180 --> 00:29:16.180]  我們看完這個三個以後
[00:29:16.180 --> 00:29:18.180]  我們看到第二段
[00:29:18.180 --> 00:29:20.180]  就摩西的信心了
[00:29:20.180 --> 00:29:22.180]  要看到摩西的信心
[00:29:22.180 --> 00:29:25.180]  摩西的信心的特點是什麼呢
[00:29:25.180 --> 00:29:29.180]  他是勝過世界的信心
[00:29:29.180 --> 00:29:31.180]  他是埃及
[00:29:31.180 --> 00:29:33.180]  他領以色列去埃及
[00:29:33.180 --> 00:29:37.180]  埃及就代表一個榮華的世界
[00:29:37.180 --> 00:29:39.180]  榮華富貴的土地
[00:29:39.180 --> 00:29:45.180]  當時的埃及已經是文明很發達的
[00:29:45.180 --> 00:29:49.180]  不管是建築和科學
[00:29:49.180 --> 00:29:52.180]  生活這方面都是很文化的
[00:29:52.180 --> 00:29:55.180]  那比起當時的迦南地呢
[00:29:55.180 --> 00:29:57.180]  要文化很多了
[00:29:57.180 --> 00:30:00.180]  他有地上的這些風意
[00:30:00.180 --> 00:30:03.180]  當銀河的水一泛濫的時候
[00:30:03.180 --> 00:30:07.180]  兩邊兩岸的話
[00:30:07.180 --> 00:30:08.180]  泛濫以後
[00:30:08.180 --> 00:30:12.180]  都是把河裡頭那些肥沃的土
[00:30:12.180 --> 00:30:16.180]  都泛濫在周圍的地方
[00:30:16.180 --> 00:30:19.180]  所以他們非常的努力
[00:30:19.180 --> 00:30:24.180]  他們種莊稼豐收都做得很努力
[00:30:24.180 --> 00:30:29.180]  人都在尼羅河兩岸的生活
[00:30:29.180 --> 00:30:33.180]  但是呢今天我們活在的世界呢
[00:30:33.180 --> 00:30:35.180]  也就是像埃及一樣
[00:30:35.180 --> 00:30:37.180]  他會給你各樣的享受
[00:30:37.180 --> 00:30:39.180]  各樣的好的東西
[00:30:39.180 --> 00:30:40.180]  但是呢
[00:30:40.180 --> 00:30:43.180]  容易叫我們的心呢
[00:30:43.180 --> 00:30:45.180]  只是留戀著世界裡頭
[00:30:45.180 --> 00:30:48.180]  所以神為什麼拯救我們
[00:30:48.180 --> 00:30:49.180]  神拯救我們
[00:30:49.180 --> 00:30:51.180]  因為我們是個罪人
[00:30:51.180 --> 00:30:53.180]  我們要從罪裡頭出來
[00:30:53.180 --> 00:30:55.180]  神為什麼拯救我們呢
[00:30:55.180 --> 00:30:57.180]  因為我們活在這個世界當中
[00:30:57.180 --> 00:31:00.180]  世界要影響我們
[00:31:00.180 --> 00:31:01.180]  要同化我們
[00:31:01.180 --> 00:31:03.180]  叫我們跟著世界走
[00:31:03.180 --> 00:31:06.180]  按照世界的風俗習慣
[00:31:06.180 --> 00:31:08.180]  生活的目標
[00:31:08.180 --> 00:31:10.180]  追求名利地位
[00:31:10.180 --> 00:31:12.180]  這樣的生活的話
[00:31:12.180 --> 00:31:16.180]  叫我們跟世界一同滅亡
[00:31:16.180 --> 00:31:17.180]  所以神救我們
[00:31:17.180 --> 00:31:22.180]  也是叫我們從世界裡頭出來
[00:31:22.180 --> 00:31:25.180]  世界和其上的一切的情慾呢
[00:31:25.180 --> 00:31:26.180]  都要過去
[00:31:26.180 --> 00:31:28.180]  唯獨遵行神旨意的
[00:31:28.180 --> 00:31:30.180]  才永遠長存
[00:31:30.180 --> 00:31:33.180]  神救我們從世界出來
[00:31:33.180 --> 00:31:35.180]  所以從摩西的身上
[00:31:35.180 --> 00:31:36.180]  我們看到
[00:31:36.180 --> 00:31:42.180]  他有勝過世界的信心
[00:31:42.180 --> 00:31:44.180]  在說到摩西的信心以前呢
[00:31:44.180 --> 00:31:46.180]  二二三節就先講到他的
[00:31:46.180 --> 00:31:51.180]  父母的信心
[00:31:51.180 --> 00:31:53.180]  那父母的信心就是
[00:31:53.180 --> 00:31:59.180]  要把保存他的摩西的兒子
[00:31:59.180 --> 00:32:05.180]  因為以色列人在埃及做苦工
[00:32:05.180 --> 00:32:08.180]  等於是做一個奴隸一樣的
[00:32:08.180 --> 00:32:11.180]  受到很大的逼迫
[00:32:11.180 --> 00:32:13.180]  那麼以法老家兄
[00:32:13.180 --> 00:32:15.180]  看到他們人越來越多
[00:32:15.180 --> 00:32:16.180]  越強盛
[00:32:16.180 --> 00:32:19.180]  他就很害怕
[00:32:19.180 --> 00:32:21.180]  怕他們人數多起來
[00:32:21.180 --> 00:32:22.180]  強盛以後
[00:32:22.180 --> 00:32:26.180]  然後跟周圍的國家聯合起來
[00:32:26.180 --> 00:32:29.180]  要把埃及給推翻了
[00:32:29.180 --> 00:32:30.180]  所以他這個法老呢
[00:32:30.180 --> 00:32:32.180]  就想出兩個辦法
[00:32:32.180 --> 00:32:33.180]  一個呢
[00:32:33.180 --> 00:32:35.180]  叫他們做苦工
[00:32:35.180 --> 00:32:39.180]  本來是叫他們燒磚
[00:32:39.180 --> 00:32:41.180]  給他們炒
[00:32:41.180 --> 00:32:42.180]  以後呢
[00:32:42.180 --> 00:32:43.180]  燒磚
[00:32:43.180 --> 00:32:45.180]  但是也不給你們炒
[00:32:45.180 --> 00:32:47.180]  你們自己想辦法
[00:32:47.180 --> 00:32:48.180]  所以以色列人
[00:32:48.180 --> 00:32:50.180]  這樣的話就非常的苦了
[00:32:50.180 --> 00:32:52.180]  他就用到這樣的方法
[00:32:52.180 --> 00:32:53.180]  壓制他們
[00:32:53.180 --> 00:32:54.180]  逼迫他們
[00:32:54.180 --> 00:32:56.180]  第二方法就是說
[00:32:56.180 --> 00:33:00.180]  凡是以色列人生下來的男孩
[00:33:00.180 --> 00:33:02.180]  都要把他處死
[00:33:02.180 --> 00:33:04.180]  把他弄死
[00:33:04.180 --> 00:33:06.180]  扔在河裡
[00:33:06.180 --> 00:33:07.180]  把他淹死
[00:33:07.180 --> 00:33:09.180]  或者想什麼辦法把他弄死
[00:33:09.180 --> 00:33:11.180]  不能讓他活下來
[00:33:11.180 --> 00:33:13.180]  女孩子得留下
[00:33:13.180 --> 00:33:17.180]  所以女孩子也是有好處的
[00:33:17.180 --> 00:33:19.180]  不太有生命危險
[00:33:19.180 --> 00:33:22.180]  男孩子生下來就危險
[00:33:22.180 --> 00:33:24.180]  這樣的話
[00:33:24.180 --> 00:33:27.180]  摩西就是生在那個時候
[00:33:27.180 --> 00:33:30.180]  怎麼辦
[00:33:30.180 --> 00:33:32.180]  摩西就因個性
[00:33:32.180 --> 00:33:35.180]  把孩子藏起來三個月
[00:33:35.180 --> 00:33:36.180]  到了三個月以後
[00:33:36.180 --> 00:33:37.180]  孩子大了
[00:33:37.180 --> 00:33:39.180]  哭聲也大了
[00:33:39.180 --> 00:33:41.180]  再也藏不住了
[00:33:41.180 --> 00:33:44.180]  他想出辦法
[00:33:44.180 --> 00:33:46.180]  還是要讓孩子保存下來
[00:33:46.180 --> 00:33:47.180]  做了個箱子
[00:33:47.180 --> 00:33:49.180]  把這個嬰孩三個月性的
[00:33:49.180 --> 00:33:51.180]  放在一個箱子裡頭
[00:33:51.180 --> 00:33:53.180]  放在河的旁邊
[00:33:53.180 --> 00:33:55.180]  盼望有人看見的話
[00:33:55.180 --> 00:33:58.180]  能夠把他收養下來
[00:33:58.180 --> 00:34:00.180]  非常的神
[00:34:00.180 --> 00:34:02.180]  有美好的安排
[00:34:02.180 --> 00:34:04.180]  有一天就法老的女兒
[00:34:04.180 --> 00:34:07.180]  經過這個河邊的話
[00:34:07.180 --> 00:34:09.180]  聽見有孩子的哭聲
[00:34:09.180 --> 00:34:10.180]  一聽的話
[00:34:10.180 --> 00:34:12.180]  怎麼有孩子的哭呢
[00:34:12.180 --> 00:34:14.180]  他就去看
[00:34:14.180 --> 00:34:17.180]  這是個希伯來人的
[00:34:17.180 --> 00:34:19.180]  以色列人的孩子
[00:34:19.180 --> 00:34:22.180]  所以他就自己沒有兒子
[00:34:22.180 --> 00:34:25.180]  所以就把摩西撿起來
[00:34:25.180 --> 00:34:27.180]  帶回去
[00:34:27.180 --> 00:34:29.180]  但他自己沒有孩子
[00:34:29.180 --> 00:34:31.180]  他也沒有他未來
[00:34:31.180 --> 00:34:34.180]  剛好摩西的姐姐米莉安
[00:34:34.180 --> 00:34:36.180]  在旁邊看了
[00:34:36.180 --> 00:34:37.180]  到底這個孩子
[00:34:37.180 --> 00:34:39.180]  他是被誰帶走了
[00:34:39.180 --> 00:34:41.180]  聽見這個法老女兒
[00:34:41.180 --> 00:34:43.180]  要收養這個孩子
[00:34:43.180 --> 00:34:45.180]  他就說我跟你顧個奶媽
[00:34:45.180 --> 00:34:47.180]  來給他餵奶
[00:34:47.180 --> 00:34:48.180]  他就把他的媽媽
[00:34:48.180 --> 00:34:51.180]  摩西的媽媽就給他領奶了
[00:34:51.180 --> 00:34:55.180]  摩西就當了法老女兒
[00:34:55.180 --> 00:34:59.180]  摩西的奶媽了
[00:34:59.180 --> 00:35:02.180]  所以他孩子保存下來
[00:35:02.180 --> 00:35:05.180]  摩西的家也有點收入了
[00:35:05.180 --> 00:35:08.180]  可以做個奶媽
[00:35:08.180 --> 00:35:10.180]  那麼這樣的話
[00:35:10.180 --> 00:35:13.180]  你看到
[00:35:13.180 --> 00:35:15.180]  他的父母為什麼有這麼膽量
[00:35:15.180 --> 00:35:17.180]  他能冒著生命的危險
[00:35:17.180 --> 00:35:21.180]  把他的孩子留下來
[00:35:21.180 --> 00:35:22.180]  這個生命說
[00:35:22.180 --> 00:35:27.180]  他的父母見他是個俊美的孩子
[00:35:27.180 --> 00:35:28.180]  俊美
[00:35:28.180 --> 00:35:29.180]  俊美一般的意思
[00:35:29.180 --> 00:35:31.180]  我們講他長得很好看
[00:35:31.180 --> 00:35:33.180]  凡是生下來的嬰孩
[00:35:33.180 --> 00:35:34.180]  都很好看的
[00:35:34.180 --> 00:35:36.180]  都長得差不多
[00:35:36.180 --> 00:35:38.180]  都是非常好看的
[00:35:38.180 --> 00:35:40.180]  那這個俊美
[00:35:40.180 --> 00:35:41.180]  在《陰翁神經》裡頭
[00:35:41.180 --> 00:35:43.180]  有一些版本說
[00:35:43.180 --> 00:35:48.180]  這個是跟神看為美的
[00:35:48.180 --> 00:35:50.180]  神看為美的
[00:35:50.180 --> 00:35:55.180]  這個字跟《創世紀》裡頭
[00:35:55.180 --> 00:35:57.180]  跟《創世紀》裡頭
[00:35:57.180 --> 00:35:59.180]  第一章
[00:35:59.180 --> 00:36:01.180]  神的創造說
[00:36:01.180 --> 00:36:03.180]  神看見創造這樣東西
[00:36:03.180 --> 00:36:05.180]  他看的是好的
[00:36:05.180 --> 00:36:07.180]  好的就是美的
[00:36:07.180 --> 00:36:09.180]  就是神看為美的
[00:36:09.180 --> 00:36:12.180]  所以他體會到神的心
[00:36:12.180 --> 00:36:14.180]  神看為美的
[00:36:14.180 --> 00:36:16.180]  這孩子也的確是美的
[00:36:16.180 --> 00:36:19.180]  那我要把他給保存下來
[00:36:19.180 --> 00:36:21.180]  這個是一方面
[00:36:21.180 --> 00:36:23.180]  而且他看見
[00:36:23.180 --> 00:36:25.180]  以色列人將來的希望
[00:36:25.180 --> 00:36:29.180]  他們不會一直在埃及當奴隸的
[00:36:29.180 --> 00:36:30.180]  將來有一天
[00:36:30.180 --> 00:36:33.180]  神要得到自由
[00:36:33.180 --> 00:36:34.180]  能夠出來
[00:36:34.180 --> 00:36:37.180]  所以他就把孩子的嬰孩
[00:36:37.180 --> 00:36:39.180]  藏了三個月
[00:36:39.180 --> 00:36:47.180]  我們看到這樣的行徑
[00:36:47.180 --> 00:36:50.180]  也影響到摩西的行徑
[00:36:50.180 --> 00:36:53.180]  所以摩西長大以後
[00:36:53.180 --> 00:36:55.180]  不肯就不肯成為
[00:36:55.180 --> 00:36:57.180]  法老女兒的兒子
[00:36:57.180 --> 00:37:02.180]  因為法老女兒
[00:37:02.180 --> 00:37:04.180]  她沒有兒子
[00:37:04.180 --> 00:37:06.180]  法老的國王
[00:37:06.180 --> 00:37:08.180]  也就是這一個女兒
[00:37:08.180 --> 00:37:10.180]  所以法老這個王
[00:37:10.180 --> 00:37:11.180]  要去世的話
[00:37:11.180 --> 00:37:13.180]  他的女兒很自然的
[00:37:13.180 --> 00:37:15.180]  就成為繼承人了
[00:37:15.180 --> 00:37:18.180]  可以當國王
[00:37:18.180 --> 00:37:21.180]  法老女兒沒有兒子
[00:37:21.180 --> 00:37:22.180]  如果她過世了
[00:37:22.180 --> 00:37:24.180]  接下來就是摩西了
[00:37:24.180 --> 00:37:26.180]  摩西有希望
[00:37:26.180 --> 00:37:28.180]  當埃及的王
[00:37:28.180 --> 00:37:32.180]  等於他說我不肯做
[00:37:32.180 --> 00:37:33.180]  法老的兒子
[00:37:33.180 --> 00:37:35.180]  法老女兒的兒子
[00:37:35.180 --> 00:37:37.180]  就等於他放棄
[00:37:37.180 --> 00:37:39.180]  埃及的榮華富貴
[00:37:39.180 --> 00:37:41.180]  不要了
[00:37:41.180 --> 00:37:42.180]  我不要做這樣的
[00:37:42.180 --> 00:37:44.180]  法老女兒的兒子
[00:37:44.180 --> 00:37:48.180]  他說他就等到長大了
[00:37:48.180 --> 00:37:49.180]  這地方如果長大了
[00:37:49.180 --> 00:37:51.180]  很小的時候不明白
[00:37:51.180 --> 00:37:52.180]  長大了以後
[00:37:52.180 --> 00:37:55.180]  就是自己能夠做出選擇了
[00:37:55.180 --> 00:37:59.180]  他就要做以色列人的兒子
[00:37:59.180 --> 00:38:02.180]  他不要做埃及人的兒子
[00:38:02.180 --> 00:38:04.180]  這個心境
[00:38:04.180 --> 00:38:05.180]  他要神
[00:38:05.180 --> 00:38:06.180]  他不要埃及
[00:38:06.180 --> 00:38:08.180]  他不要這個世界
[00:38:08.180 --> 00:38:09.180]  所以我們信主以後
[00:38:09.180 --> 00:38:11.180]  我們一個簡單的心境
[00:38:11.180 --> 00:38:13.180]  就是我們要神
[00:38:13.180 --> 00:38:16.180]  我們的好處不在神以外
[00:38:16.180 --> 00:38:18.180]  世界上的好處
[00:38:18.180 --> 00:38:20.180]  是暫時的
[00:38:20.180 --> 00:38:23.180]  我們要的是神的好處
[00:38:23.180 --> 00:38:25.180]  神的福氣
[00:38:25.180 --> 00:38:26.180]  如果是出於神的
[00:38:26.180 --> 00:38:29.180]  世界給我們一切的好處
[00:38:29.180 --> 00:38:32.180]  對我們不但沒有幫助
[00:38:32.180 --> 00:38:34.180]  可能還會影響
[00:38:34.180 --> 00:38:37.180]  傷害我們
[00:38:37.180 --> 00:38:39.180]  所以他就放棄了
[00:38:39.180 --> 00:38:45.180]  這樣的一個大好的前途
[00:38:45.180 --> 00:38:49.180]  你要說他寧願與神的百姓同受苦
[00:38:49.180 --> 00:38:54.180]  也不願暫時享受最終之樂
[00:38:54.180 --> 00:38:56.180]  就是說今天你暫時的
[00:38:56.180 --> 00:39:00.180]  你把放棄暫時的樂
[00:39:00.180 --> 00:39:04.180]  你將來要受永遠的刑罰
[00:39:04.180 --> 00:39:07.180]  兩個都是暫時的
[00:39:07.180 --> 00:39:11.180]  最終之樂是暫時的
[00:39:11.180 --> 00:39:14.180]  受苦也是暫時的
[00:39:14.180 --> 00:39:19.180]  今天我們在地上受苦也是暫時的
[00:39:19.180 --> 00:39:23.180]  但是今天暫時的受苦
[00:39:23.180 --> 00:39:26.180]  將來在神的面前
[00:39:26.180 --> 00:39:28.180]  我們要有信心的話
[00:39:28.180 --> 00:39:33.180]  我們知道我們得到永遠的福樂
[00:39:33.180 --> 00:39:34.180]  今天是暫時
[00:39:34.180 --> 00:39:39.180]  但是將來是永遠的福樂
[00:39:39.180 --> 00:39:43.180]  最終之樂犯罪有快樂嗎
[00:39:43.180 --> 00:39:46.180]  即使有點快樂也是很短暫的
[00:39:46.180 --> 00:39:49.180]  喝酒的人他喝酒就是很快樂
[00:39:49.180 --> 00:39:53.180]  可能喝醉了以後他很痛苦
[00:39:53.180 --> 00:39:55.180]  所以世界上的東西
[00:39:55.180 --> 00:39:58.180]  給我們的再好也是暫時的
[00:39:58.180 --> 00:40:03.180]  所以我們就是要看見
[00:40:03.180 --> 00:40:06.180]  我們要的是神的賞賜
[00:40:06.180 --> 00:40:08.180]  神將來給我們的祝福
[00:40:08.180 --> 00:40:10.180]  神給我們要賞賜
[00:40:10.180 --> 00:40:13.180]  這是一個永遠的
