
[00:00:00.000 --> 00:00:02.240]  那在開始 我先講道一點
[00:20:57.640 --> 00:20:59.560]  全心馴服以至於死
[00:20:59.560 --> 00:21:03.160]  且死在十字架上」
[00:21:03.160 --> 00:21:04.760]  這裏讓我們看到
[00:21:04.760 --> 00:21:08.240]  我們的耶穌 祂是神
[00:21:08.240 --> 00:21:09.880]  但為了成就這個救恩
[00:21:09.880 --> 00:21:10.720]  為了我們的罪
[00:21:10.720 --> 00:21:12.640]  祂甘願謙卑馴服
[00:21:12.640 --> 00:21:16.520]  道成肉身 住在人的中間
[00:21:16.520 --> 00:21:20.920]  耶穌的降臂令我們回想
[00:21:20.920 --> 00:21:26.800]  其實今天我們在地上的人生的價值觀究竟是甚麼
[00:21:26.800 --> 00:21:32.920]  究竟今天我們在地上追求的是甚麼呢?
[00:21:32.920 --> 00:21:35.000]  祂要我們追求的是甚麼呢?
[00:21:35.000 --> 00:21:38.600]  是否榮華?是否富貴?
[00:21:38.600 --> 00:21:45.240]  其實這些東西能夠帶給我們甚麼呢?
[00:21:45.240 --> 00:21:48.680]  我們再看當在耶穌降生的時候
[00:21:48.680 --> 00:21:53.760]  天君和天使對人一齊宣告
[00:21:53.760 --> 00:21:56.120]  「在至高之處榮耀歸於神
[00:21:56.120 --> 00:22:00.560]  在地上平安歸於祂所喜悅的人」
[00:22:00.560 --> 00:22:04.080]  「在至高之處榮耀歸於神」
[00:22:04.080 --> 00:22:10.480]  我們在地上沒有辦法用肉眼來見到神
[00:22:10.480 --> 00:22:16.440]  耶穌道成肉身就是神榮耀的彰顯
[00:22:16.440 --> 00:22:20.440]  祂是以馬來尼 祂要與人同在
[00:22:20.440 --> 00:22:22.800]  祂臨到地上道成肉身
[00:22:22.800 --> 00:22:26.800]  讓我們具體地感受祂
[00:22:26.800 --> 00:22:31.200]  我們要將榮耀歸還給天上的神
[00:22:31.200 --> 00:22:35.000]  「在地上平安歸於祂所喜悅的人」
[00:22:35.000 --> 00:22:41.520]  神透過天使跟人宣告祂要將平安賜給
[00:22:41.520 --> 00:22:44.400]  在地上祂所喜悅的人
[00:22:44.400 --> 00:22:48.120]  靈姐妹 今天我們這裡大部分都是信了主
[00:22:48.120 --> 00:22:52.880]  我們都是作為神的兒女 我們跟隨祂
[00:22:52.880 --> 00:22:58.440]  靈姐妹 今天你得著了一份平安了沒有?
[00:22:58.440 --> 00:23:02.640]  我覺得在這個新冠肺炎的疫情
[00:23:02.640 --> 00:23:05.840]  一波又一波 對於我們來說
[00:23:05.840 --> 00:23:08.560]  確實是一個極大的考驗
[00:23:08.560 --> 00:23:10.200]  我想對無論任何一個人
[00:23:10.200 --> 00:23:11.920]  這個都是一個極大的考驗
[00:23:11.920 --> 00:23:14.640]  特別我覺得對於我們一班的信徒
[00:23:14.640 --> 00:23:17.040]  都是一個很大的考驗
[00:23:17.040 --> 00:23:21.080]  我不知道大家前幾個月有沒有一起
[00:23:21.080 --> 00:23:27.280]  去搶口罩、去搶廁紙、去搶米
[00:23:27.280 --> 00:23:30.400]  我自己有的 因為我家裡真的沒有了
[00:23:30.400 --> 00:23:35.480]  但是去搶幾次 搶去排隊
[00:23:35.480 --> 00:23:38.400]  當然排不到 不夠人搶
[00:23:38.400 --> 00:23:40.640]  但是最後終於買到的時候
[00:23:40.640 --> 00:23:43.960]  我就很安樂、很開心回到家裡
[00:23:43.960 --> 00:23:46.080]  但是回到家裡的時候 我想
[00:23:46.080 --> 00:23:48.960]  究竟這幾卷廁紙
[00:23:48.960 --> 00:23:53.240]  是不是可以帶給我真是那種心裡面的平安呢?
[00:23:53.240 --> 00:23:55.800]  我發覺 我摸一下自己的心
[00:23:55.800 --> 00:23:59.640]  這是一個什麼感覺?我覺得這是一個安心
[00:23:59.640 --> 00:24:01.880]  但卻不是一種真正的平安
[00:24:01.880 --> 00:24:06.200]  從心底裡 活在這個疫情裡面的那種平安
[00:24:06.200 --> 00:24:11.680]  我想 原來物質真的不能夠帶給我們那種平安
[00:24:11.680 --> 00:24:15.480]  我又發覺 可能去搶得多的
[00:24:15.480 --> 00:24:19.080]  就是心裡面更加沒有平安
[00:24:19.080 --> 00:24:20.800]  因為我們不夠平安
[00:24:20.800 --> 00:24:28.200]  所以我們就繼續來搶這個廁紙、搶米
[00:24:28.200 --> 00:24:31.440]  所以我想 要得到真正的平安
[00:24:31.440 --> 00:24:36.200]  我們要明白什麼?是誰是真正的平安?
[00:24:36.200 --> 00:24:42.440]  這裡聖經說 平安是從神而來的賞賜
[00:24:42.440 --> 00:24:46.760]  而得到神所賜的平安的基本條件
[00:24:46.760 --> 00:24:50.800]  就是要成為神所喜悅的人
[00:24:50.800 --> 00:24:53.080]  但是我們世人因為罪的緣故
[00:24:53.080 --> 00:24:58.360]  我們虧欠了神的 虧欠了神的榮耀
[00:24:58.360 --> 00:25:03.560]  所以我們人是沒有辦法靠自己來討神喜悅
[00:25:03.560 --> 00:25:07.920]  而耶穌就是這個唯一的道路
[00:25:07.920 --> 00:25:11.480]  因為耶穌祂自己是平安的主
[00:25:11.480 --> 00:25:14.280]  在《約翰福音》14章27節
[00:25:14.280 --> 00:25:16.480]  那裡說 我留下平安給你們
[00:25:16.480 --> 00:25:19.440]  我把自己的平安賜給你們
[00:25:19.440 --> 00:25:26.240]  我給你們的 不像世人 不像世界所給的
[00:25:26.240 --> 00:25:31.440]  這裡說到耶穌所賜的平安
[00:25:31.440 --> 00:25:34.840]  是祂自己的平安
[00:25:34.840 --> 00:25:38.080]  這個平安之所以我們覺得這麼特別
[00:25:38.080 --> 00:25:40.000]  這麼非同凡響
[00:25:40.000 --> 00:25:42.840]  是因為它當中包含了
[00:25:42.840 --> 00:25:46.400]  祂自己耶穌的德性和祂的能力
[00:25:46.400 --> 00:25:49.080]  在《約翰福音》10章33節 耶穌說
[00:25:49.080 --> 00:25:52.760]  「我把這些事告訴你們
[00:25:52.760 --> 00:25:55.920]  是要使你們在我裡面有平安
[00:25:55.920 --> 00:25:58.000]  在世上你們有患難
[00:25:58.000 --> 00:26:02.960]  但你們放心 我已勝了世界」
[00:26:02.960 --> 00:26:06.800]  耶穌給我們的平安是勝了世界
[00:26:06.800 --> 00:26:11.120]  超越世界的平安
[00:26:15.920 --> 00:26:19.840]  耶穌本身 我們說祂是一個平安的主
[00:26:19.840 --> 00:26:22.480]  其實祂真是一個平安的主
[00:26:22.480 --> 00:26:29.040]  因為祂一生都見證了祂是一個平安的主
[00:26:29.040 --> 00:26:33.000]  因為祂雖然經歷了八般的試煉
[00:26:33.000 --> 00:26:35.960]  有很多地上甚至敵對祂的人
[00:26:35.960 --> 00:26:38.200]  甚至是死亡
[00:26:38.200 --> 00:26:45.560]  但是祂仍然坦然的面對每一個挑戰
[00:26:45.560 --> 00:26:48.080]  每一件事都是臨危不亂
[00:26:48.080 --> 00:26:52.320]  所以 弟兄姊妹 我們今天就會想
[00:26:52.320 --> 00:26:55.120]  其實我們作為祂的兒女
[00:26:55.120 --> 00:26:58.040]  今天我們是否都得著
[00:26:58.040 --> 00:27:04.360]  上帝耶穌所說的那種平安呢?
[00:27:04.360 --> 00:27:08.920]  今天我們說 要作神喜悅的人
[00:27:08.920 --> 00:27:12.000]  就是一個人要認識祂
[00:27:12.000 --> 00:27:13.920]  今天我們認識了主
[00:27:13.920 --> 00:27:17.000]  今天我們接待了神
[00:27:17.000 --> 00:27:20.760]  我們信了祂 接了耶穌進入我們的心裡面
[00:27:20.760 --> 00:27:24.840]  我們更加要做一個跟隨祂的人
[00:27:24.840 --> 00:27:26.520]  這個跟隨祂就是說
[00:27:26.520 --> 00:27:33.080]  我們要學習祂的每一個謙卑和愛人的生命
[00:27:33.080 --> 00:27:41.360]  這也是我們得著平安的方法
[00:27:41.360 --> 00:27:47.480]  今天如果在我們當中有朋友是未信耶穌的
[00:27:47.480 --> 00:27:51.880]  我也很想在這裡向你發出一個呼籲
[00:27:51.880 --> 00:27:54.960]  我希望你能夠在這個聖誕節
[00:27:54.960 --> 00:28:01.120]  將耶穌去接受、去認識、去接待祂
[00:28:01.120 --> 00:28:03.200]  接受祂成為你自己的個人救主
[00:28:03.200 --> 00:28:06.320]  並且願意一生的來跟隨祂
[00:28:06.320 --> 00:28:11.680]  就在這個大喜的日子 耶穌降生的日子裡面
[00:28:11.680 --> 00:28:13.280]  紀念耶穌降生的日子裡面
[00:28:13.280 --> 00:28:16.760]  就好像第一批信主的牧羊人
[00:28:16.760 --> 00:28:20.200]  聽到這個訊息 相信的牧羊人一樣
[00:28:20.200 --> 00:28:23.120]  將耶穌帶進你自己的接受
[00:28:23.120 --> 00:28:24.360]  進入你自己的生命裡面
[00:28:24.360 --> 00:28:28.120]  將平安帶進你自己的生命裡面
[00:28:28.120 --> 00:28:34.440]  我們就說最後一點 就是修信人
[00:28:34.440 --> 00:28:37.880]  在第八、第九節說
[00:28:37.880 --> 00:28:39.720]  當然我們都知道
[00:28:39.720 --> 00:28:45.200]  這個大喜的訊息 第一批收到的就是牧羊人
[00:28:45.200 --> 00:28:47.840]  當主的榮光照著他們的時候
[00:28:47.840 --> 00:28:50.160]  他們就非常之害怕
[00:28:50.160 --> 00:28:51.280]  很特別的一件事就是
[00:28:51.280 --> 00:28:54.640]  原來我們發現一個這麼大喜的訊息
[00:28:54.640 --> 00:29:00.280]  竟然不是首先告訴耶路撒冷的宗教領袖知道
[00:29:00.280 --> 00:29:02.880]  反而是一個 剛才我們形容的
[00:29:02.880 --> 00:29:05.680]  一個不是很喜眼 在人類眼裡
[00:29:05.680 --> 00:29:11.760]  不是很喜眼的伯利恆那一幫卑微的牧羊人的身上
[00:29:11.760 --> 00:29:15.080]  其實牧羊人為什麼被人看不起呢?
[00:29:15.080 --> 00:29:17.360]  當時因為他們的工作性質
[00:29:17.360 --> 00:29:20.520]  使得他們沒有辦法去遵守當時
[00:29:20.520 --> 00:29:25.040]  敬虔的人看為很重要的律法上的一些禮儀
[00:29:25.040 --> 00:29:27.560]  譬如一些很仔細的洗手禮
[00:29:27.560 --> 00:29:29.760]  還有其它的規條、細則
[00:29:29.760 --> 00:29:32.480]  還有牧羊人這個行業
[00:29:32.480 --> 00:29:34.560]  因為那些羊會走來走去
[00:29:34.560 --> 00:29:37.440]  你的羊、我的羊混淆了
[00:29:37.440 --> 00:29:42.120]  很多時候被人說是偷羊、搶羊、爭羊
[00:29:42.120 --> 00:29:46.480]  所以牧羊人就被人一直以為覺得不可靠
[00:29:46.480 --> 00:29:50.840]  不可以在法庭上來作見證一幫人
[00:29:50.840 --> 00:29:55.000]  這一幫的牧羊人在我們現在的社會裡面
[00:29:55.000 --> 00:29:59.440]  就好像我們今天一幫是低下的階層
[00:29:59.440 --> 00:30:02.560]  被人遺忘、看不起的一幫人
[00:30:02.560 --> 00:30:03.920]  但是很奇妙地
[00:30:03.920 --> 00:30:10.840]  神就揀選他們成為首先見到神主榮耀
[00:30:10.840 --> 00:30:13.640]  主降臨這個榮耀這件事
[00:30:13.640 --> 00:30:15.200]  這個事實告訴我們
[00:30:15.200 --> 00:30:21.400]  其實神國的大門是對那些單純、謙卑
[00:30:21.400 --> 00:30:23.600]  以及沒有失去同心的人
[00:30:23.600 --> 00:30:27.480]  是隨時要被打開的
[00:30:27.480 --> 00:30:31.160]  我們看回經文第15節那裡
[00:30:31.160 --> 00:30:34.160]  這一幫這麼單純的牧羊人
[00:30:34.160 --> 00:30:37.880]  他們聽到天使向他們報這個喜訊之後
[00:30:37.880 --> 00:30:42.160]  他們怎麼樣呢?他們就彼此說
[00:30:42.160 --> 00:30:43.760]  他們要去伯利恆這個地方
[00:30:43.760 --> 00:30:48.480]  看看主所指示他們已經成就的事
[00:30:48.480 --> 00:30:51.080]  然後他們就急忙去
[00:30:51.080 --> 00:30:54.040]  然後他們去到的時候找到瑪利亞藥室
[00:30:54.040 --> 00:30:58.920]  和鷹俠耶穌 然後他們見到之後
[00:30:58.920 --> 00:31:04.800]  他們就將天使論這個孩子的話傳開他
[00:31:04.800 --> 00:31:08.240]  我們看到這一幫牧羊人
[00:31:08.240 --> 00:31:10.480]  當他們聽到這個大喜的訊息之後
[00:31:10.480 --> 00:31:13.440]  他們有四個動作、四個行動
[00:31:13.440 --> 00:31:19.680]  第一他們談論 第二他們去
[00:31:19.680 --> 00:31:22.560]  然後他們找到 他們找到
[00:31:22.560 --> 00:31:26.160]  然後第四他們就將這個訊息去傳開他
[00:31:26.160 --> 00:31:29.280]  我們看到當牧羊人他們遇見
[00:31:29.280 --> 00:31:32.400]  他們知道救主來臨的時候
[00:31:32.400 --> 00:31:36.440]  他們渴望 他們都很興奮
[00:31:36.440 --> 00:31:40.120]  令到他們將他們的工作立刻放下
[00:31:40.120 --> 00:31:41.240]  而去朝見耶穌
[00:31:41.240 --> 00:31:44.560]  並且將這個大喜的訊息傳開他
[00:31:44.560 --> 00:31:47.680]  洗禮姐妹 今天當我們去重溫
[00:31:47.680 --> 00:31:49.520]  我們記得這個是一個大喜的訊息
[00:31:49.520 --> 00:31:53.640]  我們有沒有一個迫切 好像牧羊人的迫切呢?
[00:31:53.640 --> 00:31:57.880]  我真是很想將這個福音很快地傳出去
[00:31:57.880 --> 00:32:00.160]  傳給很多人聽
[00:32:00.160 --> 00:32:04.760]  我們願意成為這個流通的管治呢?
[00:32:04.760 --> 00:32:06.560]  在這裡我想問一下大家
[00:32:06.560 --> 00:32:11.000]  我們當中 等一會有沒有人是跑馬拉松的?
[00:32:11.000 --> 00:32:13.560]  有沒有人是跑馬拉松的?
[00:32:13.560 --> 00:32:15.800]  那怎樣問大家有沒有跑馬拉松呢?
[00:32:15.800 --> 00:32:19.600]  大家知不知道馬拉松的典故是什麼呢?
[00:32:19.600 --> 00:32:23.480]  話說在公元前五世紀的時候
[00:32:23.480 --> 00:32:31.680]  一個小國希臘與大國波斯發生了大戰
[00:32:31.680 --> 00:32:37.320]  他們打仗 但是戰果是挺特別的
[00:32:37.320 --> 00:32:39.960]  因為希臘用兵有方
[00:32:39.960 --> 00:32:44.200]  以寡敵眾打敗了波斯這個大國
[00:32:44.200 --> 00:32:49.720]  所以這場戰役被稱為馬拉松戰役
[00:32:49.720 --> 00:32:53.880]  話說在這個希臘戰勝之後
[00:32:53.880 --> 00:32:58.960]  有一個士兵就在馬拉松這個地方一直跑
[00:32:58.960 --> 00:33:06.200]  跑到40公里以外的雅典那裡報喜訊
[00:33:06.200 --> 00:33:10.000]  然後他高呼「勝利了!我們贏了!」之後
[00:33:10.000 --> 00:33:12.640]  他就氣絕身亡了
[00:33:12.640 --> 00:33:18.840]  後人為了紀念他就開始辦這個馬拉松長跑
[00:33:18.840 --> 00:33:24.600]  長途賽跑 而馬拉松至到雅典這個段距離
[00:33:24.600 --> 00:33:30.920]  也成為了今天馬拉松賽跑的標準長度
[00:33:30.920 --> 00:33:34.920]  各位姐妹 對於這個救贖主耶穌
[00:33:34.920 --> 00:33:40.640]  說真的 比打勝仗更加重要的
[00:33:40.640 --> 00:33:45.200]  更加重要的訊息 其實弟兄姊妹我們想一想
[00:33:45.200 --> 00:33:47.800]  我們可以去到多盡呢?
[00:33:47.800 --> 00:33:51.400]  可不可以好像這個士兵那樣
[00:33:51.400 --> 00:33:57.920]  用盡我們的一生 用盡我們的氣力來去傳揚呢?
[00:33:57.920 --> 00:34:01.720]  我今天想一想 今天我能夠信了耶穌
[00:34:01.720 --> 00:34:04.080]  我們能夠聽到這個福音
[00:34:04.080 --> 00:34:07.880]  其實就是在這二千多年歷史歷代
[00:34:07.880 --> 00:34:12.960]  不斷有人拿著這支棒 跑這個福音的馬拉松
[00:34:12.960 --> 00:34:17.480]  來到今天 我們都是這一班的傳信者
[00:34:17.480 --> 00:34:20.520]  我們其實都是這班跑馬拉松的人
[00:34:20.520 --> 00:34:23.680]  我們今天雖然在地上 你說我跑不了
[00:34:23.680 --> 00:34:26.600]  傳碼啊 我跑不了 很長啊
[00:34:26.600 --> 00:34:29.200]  但是我們可以拿著這個福音的棒
[00:34:29.200 --> 00:34:32.920]  我們這班被神揀選的 屬靈的二十年人
[00:34:32.920 --> 00:34:36.800]  都能夠繼續去跑 將這個福音繼續一起傳下去
[00:34:36.800 --> 00:34:39.760]  讓更加多人聽到
[00:34:39.760 --> 00:34:44.560]  最後我想用我的聖經 《約翰福音》三章十六節
[00:34:44.560 --> 00:34:48.680]  「神愛世人 甚至將他的獨生子賜給他們
[00:34:48.680 --> 00:34:54.840]  叫一切信他的 不至滅亡 反得永生」
[00:34:54.840 --> 00:34:58.720]  當我在這篇講章的時候 神都提醒我
[00:34:58.720 --> 00:35:03.800]  其實你不用失望 我出不了去報佳音
[00:35:03.800 --> 00:35:09.080]  因為其實報佳音不只是一個聖誕節的活動
[00:35:09.080 --> 00:35:13.760]  雖然它的起源是在耶穌降生的晚上
[00:35:13.760 --> 00:35:17.440]  但是其實這個佳音是每天
[00:35:17.440 --> 00:35:20.400]  在任何一個地方都是可以傳的
[00:35:20.400 --> 00:35:27.680]  所以我多謝鼓勵 我也都很想在這裡鼓勵大家
[00:35:27.680 --> 00:35:32.560]  還有幾天就聖誕節了 我們心裏面就祈禱
[00:35:32.560 --> 00:35:37.160]  讓神給我們一些名字 或者我們遇到一些人
[00:35:37.160 --> 00:35:40.560]  我們能夠將耶穌降生這個大喜的訊息
[00:35:40.560 --> 00:35:43.320]  為我們降生這個大喜的訊息
[00:35:43.320 --> 00:35:47.840]  這個「王」已經到地上的訊息來傳給他聽
[00:35:47.840 --> 00:35:50.480]  將這個福音傳開 好不好?
[00:35:50.480 --> 00:35:55.680]  另外 剛才我們講到「榮耀歸給神
[00:35:55.680 --> 00:36:00.960]  平安歸於地上 神所喜悅的人」
[00:36:00.960 --> 00:36:06.200]  有人說 今年的聖誕節真的很不平安
[00:36:06.200 --> 00:36:11.280]  社會動盪 我們遇到很多問題 有疫情
[00:36:11.280 --> 00:36:16.640]  我們可能失業 我們可能經濟出現困難
[00:36:16.640 --> 00:36:21.880]  但是我們要想一想 神說「退」的「應許」
[00:36:21.880 --> 00:36:25.900]  是從來都不會因為環境而改變的
[00:36:25.900 --> 00:36:28.160]  所以我心裏面有一個很大的感動
[00:36:28.160 --> 00:36:33.440]  我會覺得 我向神祈禱 我希望在這個不平安的環境
[00:36:33.440 --> 00:36:38.080]  日子所謂 我們真是能夠更深的體會
[00:36:38.080 --> 00:36:43.760]  什麼是真正的平安 是一個真正從神而來
[00:36:43.760 --> 00:36:49.120]  而不是這個世界在一切環境都不理想的情況下
[00:36:49.120 --> 00:36:51.280]  我們得到從神而來
[00:36:51.280 --> 00:36:56.560]  明白什麼是從神而來的平安 一個真正的平安
[00:36:56.560 --> 00:37:04.040]  所以我在這裏預祝大家聖誕快樂
[00:37:04.040 --> 00:37:10.460]  讓這個非一般的聖誕節讓我們有更深的體會
[00:37:10.460 --> 00:37:13.520]  上帝耶穌基督為我們降生
[00:37:13.520 --> 00:37:16.740]  試一下這個平安的真正的意義
[00:37:16.740 --> 00:37:19.800]  讓我們一起來祈禱
[00:37:24.800 --> 00:37:27.280]  親愛的主耶穌基督 我們最愛的主耶穌基督
[00:37:27.280 --> 00:37:32.600]  多謝祢為我們降生 多謝祢賜下這個救恩
[00:37:32.600 --> 00:37:35.200]  多謝祢今天讓我們能夠
[00:37:35.200 --> 00:37:38.200]  因為祢自己降生 祢為我們釘十字架
[00:37:38.200 --> 00:37:41.940]  祢的寶血流出來潔淨 能夠得到潔淨
[00:37:41.940 --> 00:37:44.680]  讓我們今天能夠歸回父神的身邊
[00:37:44.680 --> 00:37:49.180]  能夠得到這一份的愛 能夠得到這一份的安息
[00:37:49.180 --> 00:37:53.320]  主耶穌今天在這個聖誕節的節期裏面
[00:37:53.320 --> 00:37:57.800]  讓我們再一次來紀念祢
[00:37:57.800 --> 00:38:01.000]  祢所作的一切 紀念祢為我們降生
[00:38:01.000 --> 00:38:04.200]  紀念祢的大愛 紀念祢這份寶貴的救恩
[00:38:04.200 --> 00:38:06.680]  祢是傳遞的主 祢是傳遞的王
[00:38:06.680 --> 00:38:09.700]  祢的名配得被高舉
[00:38:09.700 --> 00:38:12.800]  祢這個大好的信息配得我們不住的
[00:38:12.800 --> 00:38:15.500]  用盡我們的生命來傳揚
[00:38:15.500 --> 00:38:20.600]  主耶穌就求祢賜下祢自己的能力給過我們
[00:38:20.600 --> 00:38:25.280]  充滿我們 讓我們能夠跑這個福音馬拉松
[00:38:25.280 --> 00:38:28.480]  來將這個福音廣傳給全世界
[00:38:28.480 --> 00:38:30.780]  在我們所認識、不認識的人都好
[00:38:30.780 --> 00:38:34.600]  讓他們知道耶穌祢這份的救恩
[00:38:34.600 --> 00:38:40.380]  也都求祢平安臨到我們每一個弟子、每一個身上
[00:38:40.380 --> 00:38:44.220]  也都臨在今天我們這個很不平安
[00:38:44.220 --> 00:38:47.600]  很多世人都活在恐懼的世上
[00:38:47.600 --> 00:38:49.920]  主啊 我求祢來保守
[00:38:49.920 --> 00:38:52.700]  我們能夠在地上為祢作見證
[00:38:52.700 --> 00:38:56.020]  能夠活出在這個不平安的日子裏面
[00:38:56.020 --> 00:38:58.520]  那種真正從祢而來的平安
[00:38:58.520 --> 00:39:00.040]  就藏在我們的心裏面
[00:39:00.040 --> 00:39:06.940]  幫助我們在這個平安裏面去面對每一個疫情
[00:39:06.940 --> 00:39:09.660]  主啊 願祢在這個聖誕節裏面
[00:39:09.660 --> 00:39:13.060]  祢的名被高舉 祢的名字被傳揚
[00:39:13.060 --> 00:39:16.020]  在這個地上很多人能夠認識祢
[00:39:16.020 --> 00:39:17.600]  來歸順於祢
[00:39:17.600 --> 00:39:20.200]  我們讚美祢 多謝祢聽我們和心的禱告
[00:39:20.200 --> 00:39:23.200]  是奉主耶穌基督的名 阿們
