
[00:00:00.000 --> 00:00:01.840]  當你看到今早的講題的時候
[00:14:50.840 --> 00:14:54.560]  記載歷史上有什麼事
[00:14:54.560 --> 00:14:55.760]  這個人怎樣解夢呢
[00:14:55.760 --> 00:14:57.760]  他是以色列人
[00:14:57.760 --> 00:14:58.840]  他說:那那父孫
[00:14:58.840 --> 00:15:00.720]  這不是別的那是以色列人
[00:15:00.720 --> 00:15:03.080]  若阿斯其子機電的刀
[00:15:03.080 --> 00:15:08.120]  神已經將機電和全軍都交在他手裏了
[00:15:08.120 --> 00:15:09.720]  機電未到之前
[00:15:09.720 --> 00:15:12.080]  神已經預備了一些人的心
[00:15:12.080 --> 00:15:13.640]  就將來有個人叫機電
[00:15:13.640 --> 00:15:14.560]  他來
[00:15:14.560 --> 00:15:17.040]  神已經將責任交給他
[00:15:17.040 --> 00:15:19.240]  就將德性交給他
[00:15:19.240 --> 00:15:20.720]  你願放他在一個地方
[00:15:20.720 --> 00:15:23.440]  來信任這個人
[00:15:23.440 --> 00:15:24.960]  這個情況你自地
[00:15:24.960 --> 00:15:26.400]  我們連議會了
[00:15:26.400 --> 00:15:28.400]  我們選出我們的執事
[00:15:28.400 --> 00:15:30.720]  有些執事你覺得他
[00:15:30.720 --> 00:15:33.040]  有些思想跟你不是相似的
[00:15:33.040 --> 00:15:35.600]  神帶領這位同工
[00:15:35.600 --> 00:15:37.760]  來擔任我們的主任牧師
[00:15:37.760 --> 00:15:40.360]  神帶領這位弟兄做我們的團長
[00:15:40.360 --> 00:15:42.520]  這位姐妹做我們的團長
[00:15:42.520 --> 00:15:43.520]  在那個地方裏面
[00:15:43.520 --> 00:15:45.960]  神似乎預備好那些人的心
[00:15:45.960 --> 00:15:47.520]  就是機電會來
[00:15:47.520 --> 00:15:48.480]  他不是王
[00:15:48.480 --> 00:15:50.400]  他只是one of the judges
[00:15:50.400 --> 00:15:52.440]  他是其中一個的事司
[00:15:52.440 --> 00:15:54.760]  有些事司可能叫別的名字
[00:15:54.760 --> 00:15:56.000]  但他要來
[00:15:56.000 --> 00:15:56.960]  他帶領我們
[00:15:56.960 --> 00:16:00.120]  他會帶領我們能夠脫離那些壓制
[00:16:00.120 --> 00:16:01.240]  那些貧乏
[00:16:01.240 --> 00:16:02.640]  那些懼怕
[00:16:02.640 --> 00:16:03.760]  在這個時候
[00:16:03.760 --> 00:16:07.760]  這位機電聽到牧師的講解
[00:16:07.760 --> 00:16:10.280]  他於乎在聖經第十五節
[00:16:10.280 --> 00:16:13.440]  他就敬拜神
[00:16:13.440 --> 00:16:16.000]  他的特徵是敬拜
[00:16:16.000 --> 00:16:19.120]  他的特徵是帶領人去敬拜這位神
[00:16:19.120 --> 00:16:20.960]  他的特徵是伏在神
[00:16:20.960 --> 00:16:23.080]  他的權柄之下
[00:16:23.080 --> 00:16:24.440]  日後他曾經說
[00:16:24.440 --> 00:16:25.640]  他們叫我做事司
[00:16:25.640 --> 00:16:26.680]  我都不是事司
[00:16:26.680 --> 00:16:29.040]  實在是神是管理你的
[00:16:29.040 --> 00:16:29.880]  是的
[00:16:29.880 --> 00:16:31.560]  我們作為傳道人
[00:16:31.560 --> 00:16:32.840]  一個shepherd
[00:16:32.840 --> 00:16:35.520]  但我寬利看自己做under-shepherd
[00:16:35.520 --> 00:16:38.880]  一個在神帶領之下做牧師的
[00:16:38.880 --> 00:16:40.960]  神才是我們的great shepherd
[00:16:40.960 --> 00:16:43.400]  神是大牧長耶穌基督
[00:16:43.400 --> 00:16:44.480]  我在祂之下
[00:16:44.480 --> 00:16:48.920]  但我必須要施展我教牧那種權柄
[00:16:48.920 --> 00:16:50.440]  我教牧那種領導
[00:16:50.440 --> 00:16:51.800]  神呼召了我
[00:16:51.800 --> 00:16:53.920]  因此我有幾年時間在神學院裏
[00:16:53.920 --> 00:16:55.120]  就準備了出來
[00:16:55.120 --> 00:16:57.760]  要去將神的話語來幫助人
[00:16:57.760 --> 00:16:58.320]  是的
[00:16:58.320 --> 00:16:59.960]  是神的權柄之下
[00:16:59.960 --> 00:17:00.320]  是的
[00:17:00.320 --> 00:17:01.400]  我手上所有的
[00:17:01.400 --> 00:17:03.200]  是神祂自己的話語
[00:17:03.200 --> 00:17:04.800]  我不是用四書五經
[00:17:04.800 --> 00:17:07.160]  雖然我很尊重四書五經來教導人
[00:17:07.160 --> 00:17:08.320]  我不是用我自己經驗
[00:17:08.320 --> 00:17:10.200]  雖然我經驗以往都是寶貴
[00:17:10.200 --> 00:17:13.720]  但我用神的話語來幫助弟弟和姐妹
[00:17:13.720 --> 00:17:15.440]  好像我們敬愛的醫生
[00:17:15.440 --> 00:17:18.080]  他們不是用自己的經驗去賴話
[00:17:18.080 --> 00:17:20.320]  他們所得到的是醫學院的知識
[00:17:20.320 --> 00:17:21.920]  加上他們的經驗
[00:17:21.920 --> 00:17:24.120]  將經驗互換是很愚蠢的
[00:17:24.120 --> 00:17:26.440]  但他們不是將他們的經驗
[00:17:26.440 --> 00:17:29.320]  超越了一切醫學的理論
[00:17:29.320 --> 00:17:31.960]  我不是用我自己的話語去超越了聖經
[00:17:31.960 --> 00:17:34.360]  而是聖經的話語在前面
[00:17:34.360 --> 00:17:36.400]  有神給我的經驗
[00:17:36.400 --> 00:17:39.520]  在輔導、在教學
[00:17:39.520 --> 00:17:42.200]  在與弟妹一起生活的那種體驗上
[00:17:42.200 --> 00:17:44.000]  去幫助弟弟和姐妹
[00:17:44.000 --> 00:17:45.400]  這個就是基煉
[00:17:45.400 --> 00:17:47.400]  這個基煉我們就想到
[00:17:47.400 --> 00:17:48.960]  當他要帶領以色列人
[00:17:48.960 --> 00:17:51.760]  在壓迫、在窮乏、在懼怕之中
[00:17:51.760 --> 00:17:53.280]  能夠反敗為勝的時候
[00:17:53.280 --> 00:17:53.960]  他怎麼做?
[00:17:53.960 --> 00:17:55.960]  哇!我們中國人馬上隨口而出
[00:17:55.960 --> 00:17:58.560]  寒暄奠兵,火葬益善
[00:17:58.560 --> 00:18:00.120]  中國人想著很多人
[00:18:00.120 --> 00:18:04.960]  哇!當時有大概三萬二千人認證
[00:18:04.960 --> 00:18:09.840]  我們很想對付我們這些可惡的米電人
[00:18:09.840 --> 00:18:11.880]  因此你報名,我報名
[00:18:11.880 --> 00:18:15.360]  三萬一千人,三萬二千人
[00:18:15.360 --> 00:18:18.160]  這位基煉他求告神
[00:18:18.160 --> 00:18:20.160]  神說不是這麼多人
[00:18:20.160 --> 00:18:22.360]  神是有祂的心意
[00:18:22.360 --> 00:18:24.680]  因此就走了一些人
[00:18:24.680 --> 00:18:26.960]  神有一個祂的Screaming Test
[00:18:26.960 --> 00:18:29.080]  祂的恩別試
[00:18:29.080 --> 00:18:31.720]  我們今天不夠時間講神的恩別試
[00:18:31.720 --> 00:18:34.080]  神要我們做一個警醒的人
[00:18:34.080 --> 00:18:36.040]  神要我們做一個倚靠祂的人
[00:18:36.040 --> 00:18:39.320]  因此在聖經第七章中間那一處
[00:18:39.320 --> 00:18:42.760]  就講出神那種恩別試的方法
[00:18:42.760 --> 00:18:45.160]  最後,你想像不到
[00:18:45.160 --> 00:18:49.760]  面對著這些米電人在聖經第十二節
[00:18:49.760 --> 00:18:50.960]  如何形容他們呢?
[00:18:50.960 --> 00:18:54.680]  他們就像「蝗蟲那麼多」
[00:18:54.680 --> 00:18:56.120]  親愛的姐妹們記得
[00:18:56.120 --> 00:18:58.280]  他們當時是農作業的社會
[00:18:58.280 --> 00:18:59.680]  「蝗蟲那麼多」的時候
[00:18:59.680 --> 00:19:02.480]  他們只能用「蝗蟲」來表達
[00:19:02.480 --> 00:19:06.680]  你和我可能說「天上升,地下沙」
[00:19:06.680 --> 00:19:08.880]  但他們只能用「蝗蟲」
[00:19:08.880 --> 00:19:10.960]  我能想像到在香港
[00:19:10.960 --> 00:19:12.880]  有些年長的人是這樣說
[00:19:12.880 --> 00:19:16.080]  在颱風前在街燈下
[00:19:16.080 --> 00:19:19.200]  就看到很多白蟻之類的東西
[00:19:19.200 --> 00:19:20.600]  其實不是真的白蟻
[00:19:20.600 --> 00:19:23.160]  那些蟻有些白色的翅膀
[00:19:23.160 --> 00:19:25.080]  那些就知道真的颱風了
[00:19:25.080 --> 00:19:27.520]  很多,特別在街燈那裡
[00:19:27.520 --> 00:19:29.520]  他們當時不是用這些蟻
[00:19:29.520 --> 00:19:31.920]  而是用「蝗蟲那麼多」
[00:19:31.920 --> 00:19:34.000]  我們用海邊的沙那麼多
[00:19:34.000 --> 00:19:36.640]  那麼多人只能用人海戰術?
[00:19:36.640 --> 00:19:37.720]  不是
[00:19:37.720 --> 00:19:40.080]  從三萬多人去認證
[00:19:40.080 --> 00:19:43.480]  這位神召要的是三百人
[00:19:43.480 --> 00:19:47.760]  這三百人怎麼可能去面對著這批電人?
[00:19:47.760 --> 00:19:51.200]  豈不是我做機電
[00:19:51.200 --> 00:19:53.600]  我帶著這三百人去送死?
[00:19:53.600 --> 00:19:55.280]  但神的意思不是這樣
[00:19:55.280 --> 00:19:57.760]  神是貴精不貴多
[00:19:57.760 --> 00:20:00.640]  神有祂自己的智慧聰明
[00:20:00.640 --> 00:20:03.800]  神的智慧、神的方法
[00:20:03.800 --> 00:20:07.720]  是比世界上所有先進的電腦
[00:20:07.720 --> 00:20:12.240]  現在、將來神的智慧都超越了
[00:20:12.240 --> 00:20:14.720]  我們怎能夠想像神的智慧
[00:20:14.720 --> 00:20:17.520]  超越世界上最先進的電腦
[00:20:17.520 --> 00:20:19.680]  加起來的總和智慧?
[00:20:19.680 --> 00:20:21.920]  在神無限的智慧裡
[00:20:21.920 --> 00:20:24.120]  神下我無法自去應付
[00:20:24.120 --> 00:20:25.280]  教會的事
[00:20:25.280 --> 00:20:27.840]  我自己覺得自己不夠智慧
[00:20:27.840 --> 00:20:29.120]  家庭的事
[00:20:29.120 --> 00:20:31.320]  家家有本難言的經
[00:20:31.320 --> 00:20:32.760]  自己的事
[00:20:32.760 --> 00:20:34.760]  在在親愛的子弟們
[00:20:34.760 --> 00:20:37.840]  有些為了感情、為了婚姻
[00:20:37.840 --> 00:20:39.600]  有些為了現有的家庭
[00:20:39.600 --> 00:20:41.280]  都有自己的煩惱
[00:20:41.280 --> 00:20:43.880]  但是神你有智慧
[00:20:43.880 --> 00:20:45.160]  你有能力
[00:20:45.160 --> 00:20:46.480]  你有慈愛
[00:20:46.480 --> 00:20:48.400]  因此你為神要帶領這些人
[00:20:48.400 --> 00:20:50.000]  能夠平反敗局
[00:20:50.000 --> 00:20:54.520]  能夠不再被這些米電人欺壓
[00:20:54.520 --> 00:20:55.800]  神的方法
[00:20:55.800 --> 00:20:57.280]  這三百人
[00:20:57.280 --> 00:21:00.560]  神的戰術非常奇妙
[00:21:00.560 --> 00:21:02.240]  在聖經裡記載
[00:21:02.240 --> 00:21:04.000]  在聖經第十六節
[00:21:04.000 --> 00:21:06.320]  基地人將三百人分成三隊
[00:21:06.320 --> 00:21:09.000]  把國王、空瓶交在人手裡
[00:21:09.000 --> 00:21:11.120]  在瓶內都藏著火把
[00:21:11.120 --> 00:21:13.480]  然後第十七節
[00:21:13.480 --> 00:21:15.880]  二路門徒訓練
[00:21:15.880 --> 00:21:17.800]  你看我怎樣行
[00:21:17.800 --> 00:21:19.360]  你就要怎樣行
[00:21:19.360 --> 00:21:20.560]  這位基地人
[00:21:20.560 --> 00:21:21.800]  他不是做一個將軍
[00:21:21.800 --> 00:21:24.440]  躲在五角大廈裡
[00:21:24.440 --> 00:21:26.560]  他自己去到最前線
[00:21:26.560 --> 00:21:27.360]  告訴你
[00:21:27.360 --> 00:21:29.200]  我怎樣做你就怎樣做
[00:21:29.200 --> 00:21:31.160]  這都是我們門徒訓練
[00:21:31.160 --> 00:21:33.560]  以身作則所必須
[00:21:33.560 --> 00:21:35.400]  我鼓勵你過聖潔生活
[00:21:35.400 --> 00:21:37.160]  我必須過聖潔生活
[00:21:37.160 --> 00:21:39.040]  我鼓勵你要獨清祈禱
[00:21:39.040 --> 00:21:40.360]  哎呀 香港這麼忙
[00:21:40.360 --> 00:21:41.520]  哪裏會有呢?
[00:21:41.520 --> 00:21:43.200]  大家忙得這麼厲害
[00:21:43.200 --> 00:21:45.280]  哪裏會有時間吃三餐飯呢?
[00:21:45.280 --> 00:21:46.800]  時的 我們忙得很厲害
[00:21:46.800 --> 00:21:49.360]  但三餐飯不可以少
[00:21:49.360 --> 00:21:51.240]  三餐都沒有時間
[00:21:51.240 --> 00:21:52.720]  我真的要趕著上班
[00:21:52.720 --> 00:21:53.880]  兩餐都要
[00:21:53.880 --> 00:21:55.080]  我忙得很厲害
[00:21:55.080 --> 00:21:56.880]  一餐都不吃
[00:21:56.880 --> 00:21:58.920]  實在是送死
[00:21:58.920 --> 00:21:59.960]  我們在靈性裡
[00:21:59.960 --> 00:22:02.120]  有時一餐都沒有吃
[00:22:02.120 --> 00:22:03.680]  因為太忙了
[00:22:03.680 --> 00:22:04.640]  你忙到怎樣
[00:22:04.640 --> 00:22:07.160]  你都有時間去吃東西
[00:22:07.160 --> 00:22:07.760]  你很忙
[00:22:07.760 --> 00:22:09.280]  你都掛心香港發生什麼事
[00:22:09.280 --> 00:22:10.200]  世界發生什麼事
[00:22:10.200 --> 00:22:11.560]  可能每天有二十分鐘
[00:22:11.560 --> 00:22:13.960]  你看電視新聞
[00:22:13.960 --> 00:22:15.920]  如果看二十分鐘電視新聞
[00:22:15.920 --> 00:22:18.400]  你有沒有時間看聖經呢?
[00:22:18.400 --> 00:22:20.640]  DSE Degree exam
[00:22:20.640 --> 00:22:23.600]  明天專業考試
[00:22:23.600 --> 00:22:25.680]  你就算沒有二十分鐘
[00:22:25.680 --> 00:22:27.440]  十分鐘都要
[00:22:27.440 --> 00:22:28.720]  沒有
[00:22:28.720 --> 00:22:30.640]  我們的心不在那裏
[00:22:30.640 --> 00:22:32.200]  就算給你很多時間
[00:22:32.200 --> 00:22:33.680]  你都不讀聖經
[00:22:33.680 --> 00:22:35.960]  但你稍微有點心
[00:22:35.960 --> 00:22:36.840]  你稍微有點心
[00:22:36.840 --> 00:22:38.280]  都關心自己的健康
[00:22:38.280 --> 00:22:39.560]  你一定要多吃點東西
[00:22:39.560 --> 00:22:41.160]  我自己會暈在那裏
[00:22:41.160 --> 00:22:43.080]  我不吃不行的
[00:22:43.080 --> 00:22:46.160]  我們的靈性需要這樣
[00:22:46.160 --> 00:22:48.640]  因此當這班人
[00:22:48.640 --> 00:22:50.040]  這班三百人
[00:22:50.040 --> 00:22:54.760]  要面對著機電的榜樣的時候
[00:22:54.760 --> 00:22:56.160]  機電怎樣行
[00:22:56.160 --> 00:22:57.480]  我們就怎樣行
[00:22:57.480 --> 00:22:59.000]  機電去到前市
[00:22:59.000 --> 00:23:03.560]  和這班二百九十九個精兵
[00:23:03.560 --> 00:23:05.600]  一齊去做工作
[00:23:05.600 --> 00:23:06.960]  我們感謝神
[00:23:06.960 --> 00:23:08.480]  他們的口號是什麼呢?
[00:23:08.480 --> 00:23:11.400]  「耶和華和機電的道」
[00:23:11.400 --> 00:23:13.080]  我們可以說是神的智慧
[00:23:13.080 --> 00:23:14.240]  神的戰術
[00:23:14.240 --> 00:23:15.440]  他們在哪個時間呢?
[00:23:15.440 --> 00:23:16.200]  在聖經裏面
[00:23:16.200 --> 00:23:17.160]  在第十九次
[00:23:17.160 --> 00:23:20.760]  他們是三更之初
[00:23:20.760 --> 00:23:22.120]  The Third Watch
[00:23:22.120 --> 00:23:23.920]  三更第三
[00:23:23.920 --> 00:23:26.960]  大概是半夜三點多的時候
[00:23:26.960 --> 00:23:28.480]  你可以想像那個時候
[00:23:28.480 --> 00:23:30.640]  差不多是最黑的時候
[00:23:30.640 --> 00:23:32.920]  有沒有哪位昨天三點鐘還沒睡覺的
[00:23:32.920 --> 00:23:33.720]  不用舉手
[00:23:33.720 --> 00:23:34.760]  散會告訴我們
[00:23:34.760 --> 00:23:37.520]  你可以想像在最黑的時候
[00:23:37.520 --> 00:23:41.840]  忽然間打破那個屏
[00:23:41.840 --> 00:23:43.040]  撬起火把來
[00:23:43.040 --> 00:23:44.640]  在那裏大聲呼叫
[00:23:44.640 --> 00:23:47.160]  「耶和華和機電的道」
[00:23:47.160 --> 00:23:48.200]  聖經說
[00:23:48.200 --> 00:23:51.680]  那位米殿人彼此相殘
[00:23:51.680 --> 00:23:53.120]  他們很可能
[00:23:53.120 --> 00:23:55.040]  除了他們的守衛兵之外
[00:23:55.040 --> 00:23:55.760]  其他的人
[00:23:55.760 --> 00:23:58.040]  忽然在睡夢中醒來
[00:23:58.040 --> 00:23:59.640]  聽到那些人大聲叫
[00:23:59.640 --> 00:24:01.720]  他們未必知道耶和華是誰
[00:24:01.720 --> 00:24:04.320]  但他們聽到神明
[00:24:04.320 --> 00:24:06.240]  然後那個機器是誰
[00:24:06.240 --> 00:24:08.000]  他們都分辨不到對方是甚麼人
[00:24:08.000 --> 00:24:09.000]  因為對方就是敵人
[00:24:09.000 --> 00:24:11.240]  在那裏互相殘殺
[00:24:11.240 --> 00:24:14.080]  在那個地方殊途四處走
[00:24:14.080 --> 00:24:15.560]  神的智術
[00:24:15.560 --> 00:24:16.920]  神的恩典
[00:24:16.920 --> 00:24:20.480]  三百人戰勝了黃蟲那麽多人
[00:24:20.480 --> 00:24:22.320]  因為他們在那裏亂數
[00:24:22.320 --> 00:24:24.800]  在那個地方互相殘殺
[00:24:24.800 --> 00:24:28.080]  神的名在那裏特勝
[00:24:28.080 --> 00:24:30.080]  道是耶華的道
[00:24:30.080 --> 00:24:31.720]  是耶華的戰術
[00:24:31.720 --> 00:24:34.960]  道是這位機電的道
[00:24:34.960 --> 00:24:40.280]  他真是有道、有光、有和平
[00:24:40.280 --> 00:24:41.960]  相當於道的時候
[00:24:41.960 --> 00:24:44.960]  我們開始時說道的和平用途
[00:24:44.960 --> 00:24:46.080]  戰爭的用途
[00:24:46.080 --> 00:24:47.280]  防衛的用途
[00:24:47.280 --> 00:24:49.840]  去攻擊對方的用途
[00:24:49.840 --> 00:24:53.560]  道在希伯來書第四章第十二節
[00:24:53.560 --> 00:24:55.320]  是說比方做甚麼呢?
[00:24:55.320 --> 00:24:59.200]  神的話好像兩刃的利劍
[00:24:59.200 --> 00:25:02.880]  將人心裏最深的思想都剖開
[00:25:02.880 --> 00:25:06.160]  剖開的意思是將我的面具
[00:25:06.160 --> 00:25:08.920]  將我的真相在那裏揭露
[00:25:08.920 --> 00:25:09.560]  在那個地方
[00:25:09.560 --> 00:25:12.680]  都在我心靈裏面做潔淨的工作
[00:25:12.680 --> 00:25:13.880]  道是甚麼呢?
[00:25:13.880 --> 00:25:15.280]  是兩刃的刀
[00:25:15.280 --> 00:25:16.760]  即是非常鋒利的
[00:25:16.760 --> 00:25:17.960]  兩邊都尖的
[00:25:17.960 --> 00:25:19.480]  不能夠逃跑的
[00:25:19.480 --> 00:25:20.800]  我們感謝神
[00:25:20.800 --> 00:25:25.120]  讓我們有著神的話語這本聖靈的刀
[00:25:25.120 --> 00:25:27.240]  這個肅靈的劍
[00:25:27.240 --> 00:25:28.320]  在神的話語裏面
[00:25:28.320 --> 00:25:30.840]  不單止刀是神的方法
[00:25:30.840 --> 00:25:32.160]  福音是甚麼呢?
[00:25:32.160 --> 00:25:34.160]  福音是神的大能
[00:25:34.160 --> 00:25:37.200]  要救一切相信的人
[00:25:37.200 --> 00:25:38.880]  差不多四十年前
[00:25:38.880 --> 00:25:42.000]  神帶領洛傳堂成立
[00:25:42.000 --> 00:25:44.000]  成立的時候我們怎樣想呢?
[00:25:44.000 --> 00:25:47.400]  我們想回到土瓜灣紅磡
[00:25:47.400 --> 00:25:51.120]  需要有很多人去相信耶穌基督
[00:25:51.120 --> 00:25:52.400]  去敬拜神
[00:25:52.400 --> 00:25:55.200]  因此我們在這裏開了洛傳堂
[00:25:55.200 --> 00:25:57.200]  差不多四十年的時候
[00:25:57.200 --> 00:25:59.800]  我們從來沒有想到神會使用洛傳堂
[00:25:59.800 --> 00:26:01.280]  直到今次
[00:26:01.280 --> 00:26:02.880]  我們見證這間堂
[00:26:02.880 --> 00:26:05.480]  我們在周刊裏是「報道年」
[00:26:05.480 --> 00:26:08.920]  即是我們向四周的人帶來一句信語
[00:26:08.920 --> 00:26:10.840]  我們剛剛開始的時候
[00:26:10.840 --> 00:26:13.600]  有些親愛的姐妹在洛文村
[00:26:13.600 --> 00:26:14.600]  經過這個地方
[00:26:14.600 --> 00:26:18.720]  上來成為了後來教會重要的領袖
[00:26:18.720 --> 00:26:20.120]  我們從來沒有想到
[00:26:20.120 --> 00:26:24.240]  我沒有得到在座一些我所敬愛的兄長的同意
[00:26:24.240 --> 00:26:26.040]  神竟然帶領我們
[00:26:26.040 --> 00:26:28.560]  竟然出了一位杜琪彪牧師
[00:26:28.560 --> 00:26:33.280]  他代表了一個對中國教會很有關係的差會
[00:26:33.280 --> 00:26:35.480]  以前叫做「內地會」
[00:26:35.480 --> 00:26:38.120]  但現在改了名為「基督海外使團」
[00:26:38.120 --> 00:26:40.400]  不單止這位牧師
[00:26:40.400 --> 00:26:42.000]  他現在不需要在我們這裏聚會
[00:26:42.000 --> 00:26:43.600]  他全世界都會離開
[00:26:43.600 --> 00:26:44.640]  特別是香港
[00:26:44.640 --> 00:26:48.440]  還有一個叫做蒲瑛
[00:26:48.440 --> 00:26:50.560]  她是我們的基督使團
[00:26:50.560 --> 00:26:54.640]  這位全世界神能夠使用的
[00:26:54.640 --> 00:26:56.200]  一個叫做「海外基督使團」
[00:26:56.200 --> 00:26:58.920]  上了「大德生」還有「大少僧」
[00:26:58.920 --> 00:27:02.680]  再上到神帶領我們這個「內地會」
[00:27:02.680 --> 00:27:04.680]  還有一個「非洲內地會」
[00:27:04.680 --> 00:27:06.400]  我見到那些人是黑人
[00:27:06.400 --> 00:27:07.360]  我很害怕他們
[00:27:07.360 --> 00:27:08.440]  不是的
[00:27:08.440 --> 00:27:10.680]  她的心都是這麼寶貴的
[00:27:10.680 --> 00:27:13.480]  神能夠使用孔慶明醫生
[00:27:13.480 --> 00:27:15.480]  做了他們的義務總幹事
[00:27:15.480 --> 00:27:17.320]  有時候去非洲
[00:27:17.320 --> 00:27:19.400]  特別是那段時間非洲有瘟疫的時候
[00:27:19.400 --> 00:27:20.880]  你知道孔體有多掛心
[00:27:20.880 --> 00:27:24.240]  我都說「孔醫生你想過再去吧」
[00:27:24.240 --> 00:27:26.080]  但她真的勇往直前
[00:27:26.080 --> 00:27:27.280]  她說那個地方是不同的
[00:27:27.280 --> 00:27:28.040]  就算是不同
[00:27:28.040 --> 00:27:29.600]  你知道病菌都會飛的
[00:27:29.600 --> 00:27:30.480]  她真的去
[00:27:30.480 --> 00:27:32.480]  今天神繼續使用她
[00:27:32.480 --> 00:27:34.680]  主啊 還有奇怪的
[00:27:34.680 --> 00:27:36.280]  哎呀 黃牧師
[00:27:36.280 --> 00:27:37.400]  你怎麼今天出現的?
[00:27:37.400 --> 00:27:39.320]  我以為你們還在法國
[00:27:39.320 --> 00:27:42.240]  你看我們這間禮拜堂出了一個何顯良
[00:27:42.240 --> 00:27:44.800]  作為牧師應該去前線
[00:27:44.800 --> 00:27:46.680]  看看何顯良現在怎麼樣
[00:27:46.680 --> 00:27:50.560]  誰知道黃牧師去到法國探望何顯良的時候
[00:27:50.560 --> 00:27:52.640]  何顯良剛好是最需要人幫助的時候
[00:27:52.640 --> 00:27:54.800]  因為他姐夫在香港病重
[00:27:54.800 --> 00:27:55.760]  回看周刊
[00:27:55.760 --> 00:27:58.400]  原來他姐夫姓葉的
[00:27:58.400 --> 00:27:59.600]  已經離開世界了
[00:27:59.600 --> 00:28:03.000]  神就真的使用我們的牧師去到那裏
[00:28:03.000 --> 00:28:03.840]  幫助到顯良
[00:28:03.840 --> 00:28:07.400]  而且有很多香港的牧師鼓勵人
[00:28:07.400 --> 00:28:09.240]  你去做警察
[00:28:09.240 --> 00:28:11.560]  他自己從來沒有去過警察的地方
[00:28:11.560 --> 00:28:15.160]  因此那些牧師理論上講警察
[00:28:15.160 --> 00:28:17.400]  自己沒有去過
[00:28:17.400 --> 00:28:18.880]  在神的憐憫之下
[00:28:18.880 --> 00:28:23.120]  我在做牧師的日子很少去警察工場
[00:28:23.120 --> 00:28:24.440]  但我退休的時候
[00:28:24.440 --> 00:28:26.640]  大約兩年前我去過法國
[00:28:26.640 --> 00:28:28.440]  我就可以明白到黃牧師
[00:28:28.440 --> 00:28:30.840]  因為大家分享他的心事的時候
[00:28:30.840 --> 00:28:32.840]  他心裏有一種激動
[00:28:32.840 --> 00:28:36.200]  去到法國見到那些人從中國大陸來
[00:28:36.200 --> 00:28:38.360]  在國內他們沒有機會聽福音
[00:28:38.360 --> 00:28:39.800]  他們沒有機會聚會
[00:28:39.800 --> 00:28:41.920]  去到法國他有機會聚會
[00:28:41.920 --> 00:28:44.320]  但他最初不能去到法國的禮拜堂
[00:28:44.320 --> 00:28:46.520]  甚至英文禮拜堂他都未必聚通
[00:28:46.520 --> 00:28:50.640]  有班國語的人在那裏和他在那裏查勁
[00:28:50.640 --> 00:28:52.120]  那班國語是誰呢?
[00:28:52.120 --> 00:28:54.320]  何顯良和其他的人
[00:28:54.320 --> 00:28:56.920]  現在還有牧師來探望他們
[00:28:56.920 --> 00:28:59.360]  不單止這個叫Toulouse
[00:28:59.360 --> 00:29:01.440]  他還可以去到別的地方傳福音
[00:29:01.440 --> 00:29:02.920]  我們又為顯良祈禱
[00:29:02.920 --> 00:29:04.760]  他回來的時候我們鼓勵他
[00:29:04.760 --> 00:29:07.880]  一間教會在浙江街
[00:29:07.880 --> 00:29:12.400]  在這裏的名發大廈竟然有去法國的
[00:29:12.400 --> 00:29:13.680]  竟然有去非洲的
[00:29:13.680 --> 00:29:16.000]  竟然有去海外基督使團的
[00:29:16.000 --> 00:29:19.360]  還有我們在這段時間
[00:29:19.360 --> 00:29:24.080]  我們向四周圍去報道
[00:29:24.080 --> 00:29:26.200]  大概一個星期前
[00:29:26.200 --> 00:29:29.960]  記不記得上星期天下著雨
[00:29:29.960 --> 00:29:34.520]  在浙江街有一輛客貨車衝紅燈
[00:29:34.520 --> 00:29:37.240]  一個大概七十多歲的老婦
[00:29:37.240 --> 00:29:41.480]  在那裏失去了生命
[00:29:41.480 --> 00:29:43.680]  那天下午我沒有怎麼看WhatsApp
[00:29:43.680 --> 00:29:44.720]  但當我看完WhatsApp
[00:29:44.720 --> 00:29:46.400]  我心裏很難過
[00:29:46.400 --> 00:29:49.760]  那個老婦是我教會一位很熱心的弟兄
[00:29:49.760 --> 00:29:51.640]  她是他的媽媽
[00:29:51.640 --> 00:29:52.960]  她住在樂民新村
[00:29:52.960 --> 00:29:55.040]  我不知道這裏有多少人住在樂民新村
[00:29:55.040 --> 00:29:56.640]  可能這個人都未定
[00:29:56.640 --> 00:29:58.120]  可能你隔壁或者樓上樓下
[00:29:58.120 --> 00:30:00.000]  我們不會現在的人舉手
[00:30:00.000 --> 00:30:02.960]  但有這樣的弟兄姊妹住在樂民新村
[00:30:02.960 --> 00:30:07.640]  她第二次回來恩泉堂的封聖茶經
[00:30:07.640 --> 00:30:09.360]  九點半到十點半
[00:30:09.360 --> 00:30:10.640]  茶經完了
[00:30:10.640 --> 00:30:11.920]  有個傳人看到她
[00:30:11.920 --> 00:30:13.720]  再次趕著回覆音
[00:30:13.720 --> 00:30:15.360]  她的媳婦說:奶奶
[00:30:15.360 --> 00:30:17.320]  不如留在這裏參加崇拜
[00:30:17.320 --> 00:30:19.680]  然後一起吃飯再走
[00:30:19.680 --> 00:30:22.160]  老人家的時間表
[00:30:22.160 --> 00:30:24.160]  她說:不要了
[00:30:24.160 --> 00:30:27.080]  於是她去土瓜灣買菜
