
[00:00:00.000 --> 00:00:02.000]  各位弟兄姐妹早安
[00:23:45.000 --> 00:23:48.000]  你要說因為這個過了
[00:23:48.000 --> 00:23:53.000]  說了鼓勵他
[00:23:53.000 --> 00:24:02.000]  引導他進入同一樣的溫柔、順服
[00:24:02.000 --> 00:24:05.000]  如果我們忘記這條路
[00:24:05.000 --> 00:24:10.000]  我們就進入這個
[00:24:10.000 --> 00:24:14.000]  這個腦袋就是說我們是基督徒
[00:24:14.000 --> 00:24:18.000]  但是聖靈是世界的
[00:24:18.000 --> 00:24:23.000]  我們好像是跟隨耶穌的
[00:24:23.000 --> 00:24:28.000]  實際我們不是跟隨耶穌的
[00:24:28.000 --> 00:24:30.000]  保羅說
[00:24:30.000 --> 00:24:32.000]  個人應該審查自己所做的
[00:24:32.000 --> 00:24:34.000]  將他引以為榮的
[00:24:34.000 --> 00:24:39.000]  就是只在自己而不在別人了
[00:24:39.000 --> 00:24:41.000]  這個榮耀是從哪裡來的呢?
[00:24:41.000 --> 00:24:44.000]  不是自己來的
[00:24:44.000 --> 00:24:47.000]  榮耀是聖靈來的
[00:24:47.000 --> 00:24:53.000]  跟隨聖靈的結果
[00:24:53.000 --> 00:24:56.000]  換句話來說
[00:24:56.000 --> 00:25:01.000]  我們這些屬靈的人
[00:25:01.000 --> 00:25:06.000]  就是認識聖靈、跟隨聖靈的人
[00:25:06.000 --> 00:25:12.000]  我們要別人來提醒我們
[00:25:12.000 --> 00:25:13.000]  為什麼呢?
[00:25:13.000 --> 00:25:16.000]  因為我們還是人
[00:25:16.000 --> 00:25:19.000]  如果一個人他認識聖靈
[00:25:19.000 --> 00:25:23.000]  但是他不聽其他屬靈的人
[00:25:23.000 --> 00:25:25.000]  跟他說的話
[00:25:25.000 --> 00:25:27.000]  他不小心地
[00:25:27.000 --> 00:25:30.000]  我有沒有過了
[00:25:30.000 --> 00:25:36.000]  那他自己也陷在這個過犯裡面
[00:25:36.000 --> 00:25:40.000]  所以我們需要彼此的提醒
[00:25:40.000 --> 00:25:42.000]  我們要在一起
[00:25:42.000 --> 00:25:46.000]  去真的了解自己在做什麼
[00:25:46.000 --> 00:25:48.000]  有沒有過了
[00:25:48.000 --> 00:25:50.000]  我對我的兒女有沒有過了
[00:25:50.000 --> 00:25:52.000]  我對我們的配偶有沒有過了
[00:25:52.000 --> 00:25:56.000]  有沒有一些是不及的呢
[00:25:56.000 --> 00:25:58.000]  應該做的事沒有做的呢
[00:25:58.000 --> 00:26:00.000]  應該說的話沒有說的
[00:26:00.000 --> 00:26:02.000]  有沒有呢
[00:26:02.000 --> 00:26:07.000]  過了跟不及的都是一樣
[00:26:07.000 --> 00:26:08.000]  他是唱歌的
[00:26:08.000 --> 00:26:10.000]  這個音是節理
[00:26:10.000 --> 00:26:12.000]  我們唱高了指錯了
[00:26:12.000 --> 00:26:18.000]  唱低了也是錯了
[00:26:18.000 --> 00:26:22.000]  這個剛剛好
[00:26:22.000 --> 00:26:24.000]  我們不懂
[00:26:24.000 --> 00:26:27.000]  我們就在禱告裡面
[00:26:27.000 --> 00:26:29.000]  跟隨著聖靈
[00:26:29.000 --> 00:26:33.000]  我們就越來越發現
[00:26:33.000 --> 00:26:40.000]  就是這個位置
[00:26:40.000 --> 00:26:48.000]  我以前不曉得自己的身體是過了
[00:26:48.000 --> 00:26:50.000]  站得不及啊
[00:26:50.000 --> 00:26:56.000]  有些時候站得太急啊
[00:26:56.000 --> 00:27:00.000]  不及跟太急都是錯的
[00:27:00.000 --> 00:27:04.000]  就是有輕微的這個S
[00:27:04.000 --> 00:27:10.000]  這個彎彎的才是舒服的
[00:27:10.000 --> 00:27:13.000]  你們要找哪一個位置
[00:27:13.000 --> 00:27:15.000]  你找哪一個位置站起來
[00:27:15.000 --> 00:27:18.000]  你這個人可以放鬆的
[00:27:18.000 --> 00:27:19.000]  坐的時候也是
[00:27:19.000 --> 00:27:21.000]  你坐的時候
[00:27:21.000 --> 00:27:24.000]  整個人是放鬆的
[00:27:24.000 --> 00:27:28.000]  你的椅子承載著你
[00:27:28.000 --> 00:27:33.000]  這個力量就是很自然的流下去
[00:27:33.000 --> 00:27:35.000]  你找到那個位置
[00:27:35.000 --> 00:27:39.000]  你就明白這是什麼一回事
[00:27:39.000 --> 00:27:40.000]  同樣的
[00:27:40.000 --> 00:27:43.000]  你跟其他的人交往的時候
[00:27:43.000 --> 00:27:45.000]  有的時候
[00:27:45.000 --> 00:27:47.000]  別人是過了
[00:27:47.000 --> 00:28:01.000]  打打打打打打打打打
[00:28:01.000 --> 00:28:06.000]  要很溫柔的提醒他
[00:28:06.000 --> 00:28:10.000]  讓別人說幾句話
[00:28:10.000 --> 00:28:12.000]  很危險的
[00:28:12.000 --> 00:28:14.000]  因為他一定不高興
[00:28:14.000 --> 00:28:17.000]  但是到了他明白自己過了
[00:28:17.000 --> 00:28:20.000]  你就得罪了這個姐妹
[00:28:20.000 --> 00:28:22.000]  得罪了這個弟兄
[00:28:22.000 --> 00:28:25.000]  他就明白
[00:28:25.000 --> 00:28:28.000]  過了不好
[00:28:28.000 --> 00:28:31.000]  真的不好
[00:28:31.000 --> 00:28:33.000]  祝福大家
[00:28:33.000 --> 00:28:36.000]  當你送禮物的時候
[00:28:36.000 --> 00:28:38.000]  是剛剛好的
[00:28:38.000 --> 00:28:40.000]  你請人家吃飯的時候
[00:28:40.000 --> 00:28:43.000]  是剛剛好的
[00:28:43.000 --> 00:28:50.000]  你對你的朋友是剛剛好的
[00:28:50.000 --> 00:28:54.000]  這個道理呢
[00:28:54.000 --> 00:28:57.000]  醫生都是在學習
[00:28:57.000 --> 00:28:58.000]  我呢
[00:28:58.000 --> 00:29:00.000]  我發覺自己呢
[00:29:00.000 --> 00:29:05.000]  就是過的機會不多
[00:29:05.000 --> 00:29:10.000]  不急的機會多
[00:29:10.000 --> 00:29:14.000]  我對朋友是淡淡的
[00:29:14.000 --> 00:29:15.000]  有一些人呢
[00:29:15.000 --> 00:29:16.000]  對朋友呢
[00:29:16.000 --> 00:29:18.000]  很熱的
[00:29:18.000 --> 00:29:20.000]  熱的受不了的
[00:29:20.000 --> 00:29:21.000]  而我呢
[00:29:21.000 --> 00:29:23.000]  我是淡淡的
[00:29:23.000 --> 00:29:27.000]  人家說你對我是真的朋友還是假的朋友
[00:29:27.000 --> 00:29:28.000]  我是真的朋友
[00:29:28.000 --> 00:29:30.000]  但是我沒有這個表現
[00:29:30.000 --> 00:29:31.000]  很熱
[00:29:31.000 --> 00:29:33.000]  我不行
[00:29:33.000 --> 00:29:35.000]  我在講台裡面可是這樣
[00:29:35.000 --> 00:29:37.000]  坐下來也不行
[00:29:37.000 --> 00:29:43.000]  所以每個人都有一些地方需要學習
[00:29:43.000 --> 00:29:46.000]  這個剛剛好
[00:29:46.000 --> 00:29:49.000]  去愛
[00:29:49.000 --> 00:29:50.000]  去給
[00:29:50.000 --> 00:29:52.000]  去聽
[00:29:52.000 --> 00:29:54.000]  去接受
[00:29:54.000 --> 00:29:56.000]  去做
[00:29:56.000 --> 00:29:58.000]  去讚
[00:29:58.000 --> 00:30:01.000]  去陪著人
[00:30:01.000 --> 00:30:02.000]  這樣
[00:30:02.000 --> 00:30:07.000]  上帝就在你的身上都是榮耀
[00:30:07.000 --> 00:30:12.000]  你也享受這個剛剛好的和諧
[00:30:12.000 --> 00:30:15.000]  就是好像我們一起唱歌的時候一樣
[00:30:15.000 --> 00:30:18.000]  這個聲音是剛剛好的
[00:30:18.000 --> 00:30:22.000]  不高不低不強不弱
[00:30:22.000 --> 00:30:25.000]  都是剛剛好的
[00:30:25.000 --> 00:30:27.000]  很難喔
[00:30:27.000 --> 00:30:30.000]  但是很美啊
[00:30:30.000 --> 00:30:34.000]  我們一起祷告
[00:30:34.000 --> 00:30:36.000]  心海天父
[00:30:36.000 --> 00:30:39.000]  我們要讚美你
[00:30:39.000 --> 00:30:43.000]  你沒有強迫我們去做什麼
[00:30:43.000 --> 00:30:48.000]  你就是引導著我們
[00:30:48.000 --> 00:30:51.000]  我們對自己很多時候
[00:30:51.000 --> 00:30:55.000]  都是不好
[00:30:55.000 --> 00:30:58.000]  我們讓不應該有的這個意念
[00:30:58.000 --> 00:31:01.000]  留在我們的心裡面
[00:31:01.000 --> 00:31:04.000]  我們也讓不應該吃的食物
[00:31:04.000 --> 00:31:08.000]  跑進我們的肚子裡面
[00:31:08.000 --> 00:31:13.000]  我們也讓不應該說的話說出來
[00:31:13.000 --> 00:31:17.000]  我們也讓
[00:31:17.000 --> 00:31:22.000]  不恰當的一個態度表達出來
[00:31:22.000 --> 00:31:23.000]  天父啊
[00:31:23.000 --> 00:31:30.000]  我們都讓你傷心難過
[00:31:30.000 --> 00:31:34.000]  也讓弟兄姐妹難受
[00:31:34.000 --> 00:31:36.000]  這個擔子
[00:31:36.000 --> 00:31:42.000]  我們本能的就是不願意去承擔
[00:31:42.000 --> 00:31:45.000]  因為是難啊
[00:31:45.000 --> 00:31:46.000]  但是主啊
[00:31:46.000 --> 00:31:48.000]  你愛我們
[00:31:48.000 --> 00:31:53.000]  沒錯,這個就是愛
[00:31:53.000 --> 00:31:57.000]  難的我們一起去分擔
[00:31:57.000 --> 00:32:00.000]  這樣我們就明白
[00:32:00.000 --> 00:32:04.000]  你是怎樣愛我們
[00:32:04.000 --> 00:32:07.000]  讓你的愛留在我們中間
[00:32:07.000 --> 00:32:15.000]  讓我們願意去摸那個剛剛好的位置
[00:32:15.000 --> 00:32:18.000]  我們對你,對自己
[00:32:18.000 --> 00:32:21.000]  對其他的弟兄姐妹,親人
[00:32:21.000 --> 00:32:24.000]  都是好的
[00:32:24.000 --> 00:32:25.000]  榮耀歸於你
[00:32:25.000 --> 00:32:27.000]  奉耶穌名
[00:32:27.000 --> 00:32:29.000]  Amen
