
[00:00:00.000 --> 00:00:07.480]  不知道大家剛纔聽那段經文的時候有沒有覺得好像有點很熟悉的感覺
[00:23:21.500 --> 00:23:26.300]  但是這裏說殺身體不能殺靈魂的不用怕
[00:23:26.300 --> 00:23:30.400]  唯有因爲上帝是掌握我們的靈魂
[00:23:30.400 --> 00:23:32.200]  他是賜給我們永生的神
[00:23:32.200 --> 00:23:34.100]  我們要敬畏他
[00:23:34.100 --> 00:23:36.600]  而且呢我們的父是很愛我們
[00:23:36.600 --> 00:23:40.100]  我們每個人在神的眼中都是很寶貴
[00:23:40.100 --> 00:23:46.500]  所以我們可以靠着神來面對人生的苦難
[00:23:46.500 --> 00:23:50.500]  第四個我願爲福音付上多大的代價
[00:23:50.500 --> 00:23:53.000]  耶穌告訴門徒
[00:23:53.000 --> 00:23:55.800]  他們要爲信仰受到逼迫
[00:23:55.800 --> 00:24:01.600]  甚至被至親的家人來逼害送到死地
[00:24:01.600 --> 00:24:03.100]  那今天我們在香港
[00:24:03.100 --> 00:24:08.900]  可能你會覺得怎麼可能我們很自由啊
[00:24:08.900 --> 00:24:13.100]  也許你現在感到沒有這樣
[00:24:13.100 --> 00:24:15.800]  因爲信仰而來的逼害
[00:24:15.800 --> 00:24:17.100]  但是呢我們不知道
[00:24:17.100 --> 00:24:20.700]  幕後的日子會發生什麼事情
[00:24:20.700 --> 00:24:24.500]  當我們說要堅定的來跟隨耶穌的時候
[00:24:24.500 --> 00:24:28.500]  我們有沒有做好爲主殉道的心理準備呢
[00:24:28.500 --> 00:24:32.400]  那神不一定要每個人爲他來殉道
[00:24:32.400 --> 00:24:36.800]  但是呢我們要有這個殉道的心理準備
[00:24:36.800 --> 00:24:38.700]  那使徒保羅呢
[00:24:38.700 --> 00:24:41.500]  我們最近查經剛好查到這一章
[00:24:41.500 --> 00:24:44.300]  使徒行傳的二十章
[00:24:44.300 --> 00:24:47.100]  保羅他就這樣說
[00:24:47.100 --> 00:24:50.700]  他說他有一個感動就是要去耶路撒冷
[00:24:50.700 --> 00:24:52.400]  他的心很迫切
[00:24:52.400 --> 00:24:54.400]  不知道在那裏會遇到什麼事情
[00:24:54.400 --> 00:24:55.300]  但是呢
[00:24:55.300 --> 00:25:01.200]  好像聖靈告訴他說會有困所與患難等待他
[00:25:01.200 --> 00:25:04.200]  但是保羅卻不以性命爲念
[00:25:04.200 --> 00:25:05.800]  也不看爲寶貴
[00:25:05.800 --> 00:25:08.100]  只要行完他的路程
[00:25:08.100 --> 00:25:11.500]  成就他從主耶穌所領受的執事
[00:25:11.500 --> 00:25:14.200]  證明神恩惠的福音
[00:25:14.200 --> 00:25:18.300]  那我們有沒有保羅這樣的心智呢
[00:25:18.300 --> 00:25:21.000]  我認識一對的夫婦
[00:25:21.000 --> 00:25:25.800]  他是在湖北隋州這個地方募會的
[00:25:25.800 --> 00:25:29.200]  他原來在他的老家在咸寧
[00:25:29.200 --> 00:25:33.000]  在另外一個地方
[00:25:33.000 --> 00:25:34.000]  幾年前
[00:25:34.000 --> 00:25:39.700]  有人就邀請他們夫婦去現在的地方隋州這個地方去牧養
[00:25:39.700 --> 00:25:40.400]  但是呢
[00:25:40.400 --> 00:25:45.200]  他們兩夫婦有千萬個理由不去
[00:25:45.200 --> 00:25:48.000]  因爲他們原來在老家那邊的牧養
[00:25:48.000 --> 00:25:49.200]  牧養得非常好
[00:25:49.200 --> 00:25:50.800]  教會也在發展
[00:25:50.800 --> 00:25:51.800]  弟兄姊妹呢
[00:25:51.800 --> 00:25:53.300]  也不願意他們走
[00:25:53.300 --> 00:25:56.500]  他的家人也叫他們不要去
[00:25:56.500 --> 00:25:59.400]  甚至他們自己呢也覺得不想去
[00:25:59.400 --> 00:26:07.000]  因爲隋州那邊的地方那邊的情況比他們想象中的惡劣
[00:26:07.000 --> 00:26:10.900]  但是呢那個師母有一次跟我分享的時候
[00:26:10.900 --> 00:26:12.000]  他告訴我
[00:26:12.000 --> 00:26:16.000]  當他們先背下來在神面前去禱告的時候
[00:26:16.000 --> 00:26:21.300]  神就給了他們就是正好是保羅這段的經文
[00:26:21.300 --> 00:26:23.100]  他們就一直禱告
[00:26:23.100 --> 00:26:25.300]  聖靈就一直一直感動他
[00:26:25.300 --> 00:26:26.100]  那最後呢
[00:26:26.100 --> 00:26:30.000]  他們就謙卑的來順服聖靈的帶領
[00:26:30.000 --> 00:26:34.300]  他們離開了一個本來很不錯的地方
[00:26:34.300 --> 00:26:39.100]  離開了這個安書區去了一個更需要他們的地方
[00:26:39.100 --> 00:26:43.700]  牧養在那邊已經分崩離析的教會
[00:26:43.700 --> 00:26:47.100]  還有就是滿布紛爭的信徒
[00:26:47.100 --> 00:26:48.500]  經過幾年的牧養
[00:26:48.500 --> 00:26:51.300]  神很使用他們
[00:26:51.300 --> 00:26:55.400]  他們就帶領了教會從紛爭走向合一
[00:26:55.400 --> 00:26:58.400]  從散漫走向了尾聲
[00:26:58.400 --> 00:27:00.300]  是非常好的
[00:27:00.300 --> 00:27:04.300]  非常好見證的一對夫婦
[00:27:04.300 --> 00:27:08.100]  最後我們有一些的應用
[00:27:08.100 --> 00:27:08.800]  首先呢
[00:27:08.800 --> 00:27:11.500]  我們要操練近前的生命
[00:27:11.500 --> 00:27:15.700]  警醒等候主
[00:27:15.700 --> 00:27:20.000]  我們來教會不是爲了就參加聚會
[00:27:20.000 --> 00:27:21.500]  完了就走了
[00:27:21.500 --> 00:27:22.900]  我們是要在這裏
[00:27:22.900 --> 00:27:26.500]  我們的生命要被神來建造
[00:27:26.500 --> 00:27:30.800]  我盼望我們每一個信徒都能借着恆常的讀經
[00:27:30.800 --> 00:27:34.500]  禱告敬拜認識神
[00:27:34.500 --> 00:27:36.400]  渴慕更像耶穌
[00:27:36.400 --> 00:27:40.500]  而且在我們的生活當中來順服聖靈的引導
[00:27:40.500 --> 00:27:44.300]  活出神的心意來操練我們的生命
[00:27:44.300 --> 00:27:48.100]  還有我們也要藉着肢體間的同行
[00:27:48.100 --> 00:27:50.100]  所以我們鼓勵大家
[00:27:50.100 --> 00:27:53.000]  你來到教會不是一個獨行俠
[00:27:53.000 --> 00:27:55.500]  我希望大家都有一個羣體
[00:27:55.500 --> 00:27:59.400]  你可以在當中和弟兄姊妹彼此的來鼓勵和支持
[00:27:59.400 --> 00:28:04.800]  因爲這樣我們才能過一個得勝的生活
[00:28:04.800 --> 00:28:05.800]  如雲神父
[00:28:05.800 --> 00:28:10.600]  他的有一個屬靈進入可以作爲我們的參考
[00:28:10.600 --> 00:28:12.800]  他包含了三個階段
[00:28:12.800 --> 00:28:13.400]  第一呢
[00:28:13.400 --> 00:28:16.600]  就是進到你的內心深處
[00:28:16.600 --> 00:28:19.300]  我覺得這個是一個自我的反省
[00:28:19.300 --> 00:28:22.700]  我們每天都要有自我反省的時間
[00:28:22.700 --> 00:28:23.400]  那第二呢
[00:28:23.400 --> 00:28:25.900]  就是與神建立關係
[00:28:25.900 --> 00:28:29.000]  這個就是我們跟神直接的一個溝通
[00:28:29.000 --> 00:28:30.800]  一個關係的建立
[00:28:30.800 --> 00:28:34.900]  第三就是向外服侍社羣
[00:28:34.900 --> 00:28:36.000]  如雲神父
[00:28:36.000 --> 00:28:38.900]  他說的這個屬靈進入呢
[00:28:38.900 --> 00:28:44.600]  體現出來的就是一顆與自己與神還有與人的連結
[00:28:44.600 --> 00:28:54.000]  可以說是建立一個愛神愛人甚至愛自己的一個心
[00:28:54.000 --> 00:28:55.100]  第二呢
[00:28:55.100 --> 00:29:00.200]  我們要信靠主要靠着主來面對人生的風浪
[00:29:00.200 --> 00:29:03.300]  我們人生少不免會有風浪
[00:29:03.300 --> 00:29:05.900]  有的人只會埋怨
[00:29:05.900 --> 00:29:06.900]  但有的人呢
[00:29:06.900 --> 00:29:09.900]  卻能笑看人生的風浪
[00:29:09.900 --> 00:29:11.500]  曾經聽過有一個牧師
[00:29:11.500 --> 00:29:12.800]  他這樣說
[00:29:12.800 --> 00:29:17.100]  他說信仰不是給我們來逃避苦難
[00:29:17.100 --> 00:29:17.900]  甚至呢
[00:29:17.900 --> 00:29:20.300]  不是用來解釋苦難
[00:29:20.300 --> 00:29:23.700]  而是幫助我們來承擔苦難
[00:29:23.700 --> 00:29:28.500]  詩篇的二十三篇的詩人
[00:29:28.500 --> 00:29:31.900]  這樣來免疫我們
[00:29:31.900 --> 00:29:33.500]  我們一起念哈
[00:29:33.500 --> 00:29:37.900]  我雖然行過死因的幽谷也不怕遭害
[00:29:37.900 --> 00:29:39.900]  因爲你與我同在
[00:29:39.900 --> 00:29:42.800]  你的腸你的肝都安慰我
[00:29:42.800 --> 00:29:44.600]  在我敵人面前
[00:29:44.600 --> 00:29:46.800]  你爲我擺設筵席
[00:29:46.800 --> 00:29:48.800]  你用油高了我的頭
[00:29:48.800 --> 00:29:50.900]  使我的福輩滿意
[00:29:50.900 --> 00:29:54.800]  我一生一世必有恩惠慈愛隨着我
[00:29:54.800 --> 00:29:59.000]  我且要住在耶和華的殿中直到永遠
[00:29:59.000 --> 00:30:03.400]  你看到詩人他面對苦難困難的時候
[00:30:03.400 --> 00:30:06.700]  他是抱着怎樣的態度來面對
[00:30:06.700 --> 00:30:08.700]  因爲有神與他同在
[00:30:08.700 --> 00:30:10.200]  他就什麼都不怕
[00:30:10.200 --> 00:30:14.700]  但願我們也能學習他的榜樣
[00:30:14.700 --> 00:30:15.400]  第三呢
[00:30:15.400 --> 00:30:17.900]  我們要努力的來傳福音
[00:30:17.900 --> 00:30:19.900]  我們的世界充滿了苦難
[00:30:19.900 --> 00:30:22.900]  是因爲我們人不斷的來犯罪
[00:30:22.900 --> 00:30:24.900]  唯有當主再來的時候
[00:30:24.900 --> 00:30:29.200]  神的國度和救恩才完全的實現
[00:30:29.200 --> 00:30:32.500]  那到時候在新天新地裏面
[00:30:32.500 --> 00:30:34.000]  啓示錄這樣說
[00:30:34.000 --> 00:30:36.400]  他說神的賬目在人間
[00:30:36.400 --> 00:30:37.800]  他要與人同在
[00:30:37.800 --> 00:30:39.600]  他們要做他的子民
[00:30:39.600 --> 00:30:41.500]  神要親自與他們同在
[00:30:41.500 --> 00:30:43.100]  做他們的神
[00:30:43.100 --> 00:30:46.500]  神要擦去他們一切的眼淚
[00:30:46.500 --> 00:30:47.700]  不再有死亡
[00:30:47.700 --> 00:30:50.100]  不再有悲哀哭號疼痛
[00:30:50.100 --> 00:30:53.500]  因爲以前的事都過去了
[00:30:53.500 --> 00:30:56.200]  要主早日再來的方法
[00:30:56.200 --> 00:31:00.100]  就是要叫福音傳遍萬民
[00:31:00.100 --> 00:31:03.000]  那根據2016年5月17號
[00:31:03.000 --> 00:31:07.200]  在基督教論壇報有一篇文章這樣說
[00:31:07.200 --> 00:31:08.900]  他說有一個神學院
[00:31:08.900 --> 00:31:15.600]  他製作了一個2016年全球基督教狀況數據
[00:31:15.600 --> 00:31:16.400]  在當中
[00:31:16.400 --> 00:31:21.000]  他指出目前全世界有21個億的人
[00:31:21.000 --> 00:31:22.700]  還是屬於福音
[00:31:22.700 --> 00:31:24.200]  未得之民
[00:31:24.200 --> 00:31:29.100]  那全世界一共有16464個族羣
[00:31:29.100 --> 00:31:33.400]  未得之民的族羣有6600多個
[00:31:33.400 --> 00:31:37.100]  就大概是佔了40%
[00:31:37.100 --> 00:31:41.100]  全世界最多未得之民的國家
[00:31:41.100 --> 00:31:44.200]  你猜是哪裏
[00:31:44.200 --> 00:31:48.800]  最多未信的族羣就在印度
[00:31:48.800 --> 00:31:49.900]  在印度呢
[00:31:49.900 --> 00:31:54.000]  有2000多個族羣是屬於未得之民
[00:31:54.000 --> 00:31:55.100]  而其次呢
[00:31:55.100 --> 00:32:00.700]  就是還有400到500個族羣的中國
[00:32:00.700 --> 00:32:05.800]  所以印度中國都是一個很多
[00:32:05.800 --> 00:32:10.900]  還有很多福音未得之民的地方
[00:32:10.900 --> 00:32:19.700]  最後今天你會看到世界正在有很多的天災人禍的蹂躪
[00:32:19.700 --> 00:32:23.300]  很多人都在水深火熱當中
[00:32:23.300 --> 00:32:25.600]  你有什麼感受呢
[00:32:25.600 --> 00:32:30.100]  你有沒有體會到耶穌曾經說過一句話
[00:32:30.100 --> 00:32:34.300]  他在也是在馬可的13章31節
[00:32:34.300 --> 00:32:36.300]  他說天地要廢去
[00:32:36.300 --> 00:32:40.200]  我的話卻不能廢去
[00:32:40.200 --> 00:32:43.100]  2011年3月11號
[00:32:43.100 --> 00:32:46.800]  日本發生了九級的大地震
[00:32:46.800 --> 00:32:50.200]  我記得那時候我正好在家裏
[00:32:50.200 --> 00:32:54.300]  在電視機前我看到一幕幕很恐怖
[00:32:54.300 --> 00:32:57.100]  很可怕的景象
[00:32:57.100 --> 00:33:02.700]  人的生命就在一瞬間就消失在這個天地之間
[00:33:02.700 --> 00:33:06.900]  一下子更不知道自己去到哪裏
[00:33:06.900 --> 00:33:10.100]  我當時在對着電視機
[00:33:10.100 --> 00:33:11.900]  我在神面前禱告
[00:33:11.900 --> 00:33:14.000]  神也給我一個聲音
[00:33:14.000 --> 00:33:19.400]  他說那你還在盈盈益益幹什麼
[00:33:19.400 --> 00:33:21.700]  那段時間
[00:33:21.700 --> 00:33:25.800]  那時候國際間也是出現很多政局的動盪
[00:33:25.800 --> 00:33:30.400]  那時候出現的阿拉伯之春就在那時候發生
[00:33:30.400 --> 00:33:35.100]  而且在那時候短短兩三個月之內
[00:33:35.100 --> 00:33:37.900]  這句話這句經文天地要廢去
[00:33:37.900 --> 00:33:40.300]  我的話卻不能廢去
[00:33:40.300 --> 00:33:45.300]  七次出現出現在我面前和在我耳邊
[00:33:45.300 --> 00:33:47.200]  最後也是這一句話
[00:33:47.200 --> 00:33:50.400]  成爲我促使我最後踏上奉獻
[00:33:50.400 --> 00:33:55.100]  當傳道的這條路的一句話
[00:33:55.100 --> 00:33:57.300]  世界越紛亂越動盪
[00:33:57.300 --> 00:34:00.300]  就意味着主再來的時間
[00:34:00.300 --> 00:34:01.900]  就越來越近
[00:34:01.900 --> 00:34:06.800]  同時也意味着我們可以自由的傳福音的時間
[00:34:06.800 --> 00:34:10.600]  機會也是越來越少
[00:34:10.600 --> 00:34:14.000]  黑夜已深白晝將近
[00:34:14.000 --> 00:34:17.400]  所以我們必須好好地把握時間和機會
[00:34:17.400 --> 00:34:21.400]  努力地來見證信仰傳揚福音
[00:34:21.400 --> 00:34:25.700]  那下個月十月份是傳恩堂的拆傳月
[00:34:25.700 --> 00:34:29.500]  以後我們每年也定在十月
[00:34:29.500 --> 00:34:33.300]  把它作爲我們傳恩堂的拆傳月
[00:34:33.300 --> 00:34:35.100]  我們盼望藉着這個機會
[00:34:35.100 --> 00:34:37.600]  可以激勵我們每一位的信徒
[00:34:37.600 --> 00:34:40.700]  來尾聲耶穌的大使命
[00:34:40.700 --> 00:34:43.100]  叫神的心得到滿足
[00:34:43.100 --> 00:34:47.800]  你願不願意來回應神對我們的託付呢
[00:34:47.800 --> 00:34:54.000]  我們一同禱告
[00:34:54.000 --> 00:34:55.800]  信賴主我們感謝你
[00:34:55.800 --> 00:34:57.900]  當我們坐在這裏的時候
[00:34:57.900 --> 00:35:01.300]  我們仍有機會可以聽到禰的福音
[00:35:01.300 --> 00:35:04.000]  我們仍有機會可以來敬拜禰
[00:35:04.000 --> 00:35:06.400]  但是主當我們放眼這個世界
[00:35:06.400 --> 00:35:11.400]  我們同時也真的看到黑夜已深白晝將近
[00:35:11.400 --> 00:35:13.800]  這個世界都在苦難當中
[00:35:13.800 --> 00:35:17.300]  但是主唯有禰再來的時候
[00:35:17.300 --> 00:35:20.900]  整個世界都會完全地改變
[00:35:20.900 --> 00:35:24.700]  因爲禰的救恩禰的國會完全地實現
[00:35:24.700 --> 00:35:27.500]  主因此我們的心也向禰敞開
[00:35:27.500 --> 00:35:29.100]  主我們要對禰說
[00:35:29.100 --> 00:35:31.600]  主我們願禰快來
[00:35:31.600 --> 00:35:35.200]  主就求禰今天禰的靈也激勵我們
[00:35:35.200 --> 00:35:36.500]  因着這個緣故
[00:35:36.500 --> 00:35:40.600]  我們真的要把握機會努力地來向人傳福音
[00:35:40.600 --> 00:35:45.400]  也操練我們自己以敬前的態度來預備禰的再來
[00:35:45.400 --> 00:35:46.800]  求禰幫助我們
[00:35:46.800 --> 00:35:49.600]  我們同心禱告奉主耶穌基督的名
[00:35:49.600 --> 00:35:51.300]  Amen
