
[00:00:00.000 --> 00:00:03.640]  以佛所述第六章第一到第四節的經文
[00:19:00.400 --> 00:19:02.400]  不是每個人都打前鋒的
[00:19:02.400 --> 00:19:04.400]  你要明白你的孩子
[00:19:04.400 --> 00:19:06.400]  讓他們找到合適的崗位
[00:19:06.400 --> 00:19:09.400]  發揮所長
[00:19:09.400 --> 00:19:10.400]  第二
[00:19:10.400 --> 00:19:13.400]  你要給予他們適當的責任
[00:19:13.400 --> 00:19:17.400]  我們看見一個人有責任在身
[00:19:17.400 --> 00:19:20.400]  他才會覺得自己很重要
[00:19:20.400 --> 00:19:21.400]  真是這樣
[00:19:21.400 --> 00:19:22.400]  要有責任
[00:19:22.400 --> 00:19:24.400]  你不要什麼都替他做
[00:19:24.400 --> 00:19:25.400]  就算很簡單的事情
[00:19:25.400 --> 00:19:27.400]  就是洗個碗
[00:19:27.400 --> 00:19:28.400]  倒個垃圾
[00:19:28.400 --> 00:19:30.400]  他都覺得這是他在家中
[00:19:30.400 --> 00:19:32.400]  不可少的一部分
[00:19:32.400 --> 00:19:34.400]  這是他做的
[00:19:34.400 --> 00:19:36.400]  當一個人責任在身的時候
[00:19:36.400 --> 00:19:37.400]  他覺得自己很重要
[00:19:37.400 --> 00:19:39.400]  當責任在身的時候
[00:19:39.400 --> 00:19:43.400]  他也才能夠真正成熟長大
[00:19:43.400 --> 00:19:44.400]  你們
[00:19:44.400 --> 00:19:45.400]  第三個
[00:19:45.400 --> 00:19:50.400]  要教導他們明白自己的社會責任
[00:19:50.400 --> 00:19:54.400]  教導孩子明白自己的社會責任
[00:19:54.400 --> 00:19:56.400]  你知道之前有觀察了很多
[00:19:56.400 --> 00:19:58.400]  很久發現常常
[00:19:58.400 --> 00:20:01.400]  在我們中國人的教育當中
[00:20:01.400 --> 00:20:07.400]  我們常常很缺乏對社區責任的教導
[00:20:07.400 --> 00:20:08.400]  在傳統上
[00:20:08.400 --> 00:20:12.400]  中國人一向是個人至少門前雪
[00:20:12.400 --> 00:20:15.400]  莫管他人瓦上霜
[00:20:15.400 --> 00:20:19.400]  甚至在美國的第二代中國人也是這樣
[00:20:19.400 --> 00:20:21.400]  我看見我們第二代的
[00:20:21.400 --> 00:20:25.400]  也是常常強調個人的成就
[00:20:25.400 --> 00:20:27.400]  得個科學獎
[00:20:27.400 --> 00:20:29.400]  得個博士
[00:20:29.400 --> 00:20:31.400]  做個醫生
[00:20:31.400 --> 00:20:33.400]  可是在華人當中
[00:20:33.400 --> 00:20:38.400]  很少有社區的領袖出現
[00:20:38.400 --> 00:20:39.400]  在美國的統計
[00:20:39.400 --> 00:20:41.400]  很多的統計當中
[00:20:41.400 --> 00:20:44.400]  他們發現在不同的族群的裡面
[00:20:44.400 --> 00:20:46.400]  在每一個族群當中
[00:20:46.400 --> 00:20:51.400]  社區領袖跟他們的人數的比例
[00:20:51.400 --> 00:20:53.400]  在每一種不同的族群當中
[00:20:53.400 --> 00:20:56.400]  社區的領袖跟他們人數的比例
[00:20:56.400 --> 00:20:58.400]  是不一致的
[00:20:58.400 --> 00:20:59.400]  為什麼
[00:20:59.400 --> 00:21:02.400]  我相信這是因為我們缺乏教育
[00:21:02.400 --> 00:21:03.400]  我們的下一代
[00:21:03.400 --> 00:21:06.400]  關於社區的責任
[00:21:06.400 --> 00:21:09.400]  我們要從自己開始
[00:21:09.400 --> 00:21:10.400]  走進學區
[00:21:10.400 --> 00:21:11.400]  走進社區
[00:21:11.400 --> 00:21:13.400]  主動的參與
[00:21:13.400 --> 00:21:18.400]  也教導我們的兒女一同來參與
[00:21:18.400 --> 00:21:21.400]  這樣我們才可能真正帶出
[00:21:21.400 --> 00:21:25.400]  影響世代的下一代來
[00:21:25.400 --> 00:21:27.400]  真正幫助我們
[00:21:27.400 --> 00:21:30.400]  真是能夠再用主的教訓來教導孩子
[00:21:30.400 --> 00:21:31.400]  第二個
[00:21:31.400 --> 00:21:33.400]  要用生活的榜樣來教導
[00:21:33.400 --> 00:21:34.400]  各位同學來
[00:21:34.400 --> 00:21:38.400]  要用生活的榜樣來教導
[00:21:38.400 --> 00:21:41.400]  有人說孩子在12歲以前
[00:21:41.400 --> 00:21:44.400]  他會照你所說的去做
[00:21:44.400 --> 00:21:45.400]  12歲以後
[00:21:45.400 --> 00:21:48.400]  他會照你所做的去做
[00:21:48.400 --> 00:21:51.400]  你的榜樣太重要了
[00:21:51.400 --> 00:21:53.400]  如果你希望你的兒女來愛神
[00:21:53.400 --> 00:21:56.400]  你自己最好先來愛神
[00:21:56.400 --> 00:21:58.400]  如果你不希望你的兒女
[00:21:58.400 --> 00:22:00.400]  只做半天的基督徒
[00:22:00.400 --> 00:22:02.400]  只有主日上午半天
[00:22:02.400 --> 00:22:03.400]  那你自己最好做一個
[00:22:03.400 --> 00:22:06.400]  每天的基督徒
[00:22:06.400 --> 00:22:07.400]  如果你希望你兒女
[00:22:07.400 --> 00:22:09.400]  心中被主的火所燃燒
[00:22:09.400 --> 00:22:10.400]  而不是世界的火
[00:22:10.400 --> 00:22:11.400]  那你心中
[00:22:11.400 --> 00:22:15.400]  先要被主的火所點燃起來
[00:22:15.400 --> 00:22:16.400]  多少時候我發現我們做基督徒
[00:22:16.400 --> 00:22:19.400]  常常很會批評論斷別人
[00:22:19.400 --> 00:22:21.400]  這個人真的貪愛世界
[00:22:21.400 --> 00:22:22.400]  你看看
[00:22:22.400 --> 00:22:25.400]  那個人生活真是沒見證
[00:22:25.400 --> 00:22:27.400]  但真正的問題是
[00:22:27.400 --> 00:22:29.400]  嘿,你愛主嗎?
[00:22:29.400 --> 00:22:32.400]  你不要一天看別人
[00:22:32.400 --> 00:22:35.400]  嘿,你愛主嗎?
[00:22:35.400 --> 00:22:37.400]  Oswald Smith
[00:22:37.400 --> 00:22:41.400]  他曾經說福音書其實有五本
[00:22:41.400 --> 00:22:44.400]  馬太、馬可、路加、約翰
[00:22:44.400 --> 00:22:47.400]  最後一本就是你
[00:22:47.400 --> 00:22:49.400]  你就是第五本福音書
[00:22:49.400 --> 00:22:53.400]  跟你媽說你是第五本福音書
[00:22:53.400 --> 00:22:56.400]  一般人讀的都是前四本
[00:22:56.400 --> 00:22:58.400]  你身旁周圍讀的
[00:22:58.400 --> 00:23:00.400]  特別是你家人讀的
[00:23:00.400 --> 00:23:02.400]  就是你第五本
[00:23:02.400 --> 00:23:05.400]  就是你了
[00:23:05.400 --> 00:23:07.400]  很多時候我們常常急於改變
[00:23:07.400 --> 00:23:08.400]  我們的兒女
[00:23:08.400 --> 00:23:10.400]  希望按照我們的方式
[00:23:10.400 --> 00:23:13.400]  我們的標準來衡量塑造他們
[00:23:13.400 --> 00:23:15.400]  但你可知道他們也正在
[00:23:15.400 --> 00:23:17.400]  按照他們的標準來看你嗎?
[00:23:17.400 --> 00:23:20.400]  來衡量你嗎?
[00:23:20.400 --> 00:23:21.400]  你有沒有想到過
[00:23:21.400 --> 00:23:22.400]  在你的兒女當中
[00:23:22.400 --> 00:23:25.400]  你是怎麼樣一個父母呢?
[00:23:25.400 --> 00:23:26.400]  在你兒女當中
[00:23:26.400 --> 00:23:30.400]  你是怎麼樣一個基督徒呢?
[00:23:30.400 --> 00:23:32.400]  你的兒女是需要從你的身上
[00:23:32.400 --> 00:23:35.400]  來認識神的
[00:23:35.400 --> 00:23:37.400]  所以求神幫助我們用生活的榜樣
[00:23:37.400 --> 00:23:39.400]  就算你說我左口笨蛇
[00:23:39.400 --> 00:23:42.400]  不會說用生活的榜樣
[00:23:42.400 --> 00:23:45.400]  是最好的教導
[00:23:45.400 --> 00:23:47.400]  最後第三
[00:23:47.400 --> 00:23:49.400]  要把你的家庭交託給神
[00:23:49.400 --> 00:23:54.400]  跟你媽說要把你家庭交託給神
[00:23:54.400 --> 00:23:57.400]  今天無論你家庭的光景是如何
[00:23:57.400 --> 00:23:58.400]  無論你跟你的父母
[00:23:58.400 --> 00:24:01.400]  或你兒女的關係是如何
[00:24:01.400 --> 00:24:06.400]  你要相信今天神仍然能夠
[00:24:06.400 --> 00:24:07.400]  而且祂也樂意
[00:24:07.400 --> 00:24:10.400]  在你的家庭當中來工作
[00:24:10.400 --> 00:24:11.400]  祂今天仍然能夠
[00:24:11.400 --> 00:24:14.400]  突破一切黑暗的詮釋
[00:24:14.400 --> 00:24:18.400]  祂仍然能夠醫治一切的創傷
[00:24:18.400 --> 00:24:20.400]  仍然能夠將活潑的信心
[00:24:20.400 --> 00:24:23.400]  放在我們的心中
[00:24:23.400 --> 00:24:25.400]  你一定要藉著禱告
[00:24:25.400 --> 00:24:29.400]  把你的家庭交託給神
[00:24:29.400 --> 00:24:31.400]  我常說你千萬不要以為
[00:24:31.400 --> 00:24:34.400]  禱告是最後沒有辦法的辦法
[00:24:34.400 --> 00:24:36.400]  事實上禱告是什麼?
[00:24:36.400 --> 00:24:39.400]  最好的辦法
[00:24:39.400 --> 00:24:41.400]  好喜歡保羅在提問單後書
[00:24:41.400 --> 00:24:44.400]  第一章第十二節所說的話
[00:24:44.400 --> 00:24:45.400]  明統來念來
[00:24:45.400 --> 00:24:48.400]  為這緣故我也受這些苦難
[00:24:48.400 --> 00:24:50.400]  然而我不以為此
[00:24:50.400 --> 00:24:53.400]  因為知道我所信的是誰
[00:24:53.400 --> 00:24:55.400]  也深信祂能保全我
[00:24:55.400 --> 00:24:58.400]  交付祂的直到那日
[00:24:58.400 --> 00:25:00.400]  這裡說我們的神
[00:25:00.400 --> 00:25:01.400]  不但是全能的神
[00:25:01.400 --> 00:25:03.400]  而且祂是能夠保守
[00:25:03.400 --> 00:25:06.400]  保全我們所交託祂的
[00:25:06.400 --> 00:25:11.400]  這裡不是說保守我們所交託
[00:25:11.400 --> 00:25:15.400]  是講到保守我所交託給祂
[00:25:15.400 --> 00:25:19.400]  你可知道神有多麼看重你嗎?
[00:25:19.400 --> 00:25:21.400]  神不但看重你
[00:25:21.400 --> 00:25:26.400]  而且看重你所交託給祂的事情
[00:25:26.400 --> 00:25:29.400]  祂知道你心中一切的憂慮跟恐懼
[00:25:29.400 --> 00:25:33.400]  祂用祂全能的膀背來保全你
[00:25:33.400 --> 00:25:36.400]  來保守你事實上保守這個字
[00:25:36.400 --> 00:25:40.400]  在原文是有一個護衛的意思在裡面
[00:25:40.400 --> 00:25:41.400]  換句話說
[00:25:41.400 --> 00:25:45.400]  神不但看重你所交託給祂的事情
[00:25:45.400 --> 00:25:49.400]  而且神要親自護衛
[00:25:49.400 --> 00:25:52.400]  你所交託給祂的事情直到那日
[00:25:52.400 --> 00:25:54.400]  換句話說直到主耶穌再來的日子
[00:25:54.400 --> 00:25:56.400]  Hallelujah
[00:25:56.400 --> 00:26:00.400]  一旦你真的明白主的應許
[00:26:00.400 --> 00:26:03.400]  你就會抓住主的應許
[00:26:03.400 --> 00:26:04.400]  來為你的家人禱告
[00:26:04.400 --> 00:26:06.400]  為你的兒女來禱告
[00:26:06.400 --> 00:26:08.400]  為你的父母來禱告
[00:26:08.400 --> 00:26:10.400]  因為你相信主所應許的
[00:26:10.400 --> 00:26:12.400]  祂必定成就
[00:26:12.400 --> 00:26:14.400]  Amen
[00:26:14.400 --> 00:26:18.400]  特別是在我們中間做母親的人
[00:26:18.400 --> 00:26:19.400]  你知道我常常發現
[00:26:19.400 --> 00:26:22.400]  做母親的人最容易憂慮不是嗎?
[00:26:22.400 --> 00:26:25.400]  孩子小的時候憂慮
[00:26:25.400 --> 00:26:28.400]  孩子長大了還是憂慮
[00:26:28.400 --> 00:26:30.400]  我記得我母親在世的時候
[00:26:30.400 --> 00:26:32.400]  常常為我憂慮擔心
[00:26:32.400 --> 00:26:33.400]  我就對她說
[00:26:33.400 --> 00:26:34.400]  Mom
[00:26:34.400 --> 00:26:37.400]  我都六十幾歲的人了
[00:26:37.400 --> 00:26:39.400]  你還憂慮什麼?
[00:26:39.400 --> 00:26:42.400]  還是憂慮
[00:26:42.400 --> 00:26:45.400]  所以我真的常常
[00:26:45.400 --> 00:26:48.400]  為我們中間的母親們禱告
[00:26:48.400 --> 00:26:50.400]  我真的求神
[00:26:50.400 --> 00:26:54.400]  要把她出人意外的平安
[00:26:54.400 --> 00:26:58.400]  親自來保守、保全、護衛
[00:26:58.400 --> 00:27:01.400]  你們的心懷意念
[00:27:01.400 --> 00:27:05.400]  求神賜下信心
[00:27:05.400 --> 00:27:08.400]  不但相信神
[00:27:08.400 --> 00:27:12.400]  相信神能夠
[00:27:12.400 --> 00:27:16.400]  相信神能夠保守
[00:27:16.400 --> 00:27:18.400]  相信神能夠保守
[00:27:18.400 --> 00:27:20.400]  你所教託祂的
[00:27:20.400 --> 00:27:25.400]  直到那日
[00:27:25.400 --> 00:27:29.400]  今天無論你家庭的光景是如何
[00:27:29.400 --> 00:27:31.400]  你要再一次
[00:27:31.400 --> 00:27:34.400]  把你的家庭交託給神
[00:27:34.400 --> 00:27:36.400]  因為今天我們的神
[00:27:36.400 --> 00:27:40.400]  仍然是那位使父母的心轉向兒女
[00:27:40.400 --> 00:27:44.400]  使兒女的心轉向父母的神
[00:27:44.400 --> 00:27:46.400]  只要你信靠祂
[00:27:46.400 --> 00:27:49.400]  並且順從祂的引導
[00:27:49.400 --> 00:27:52.400]  你的家庭就必然能夠重新
[00:27:52.400 --> 00:27:56.400]  享受和諧的親子關係
[00:27:56.400 --> 00:27:58.400]  我們一起禱告
[00:27:58.400 --> 00:28:00.400]  親愛的我們再次來到你面前
[00:28:00.400 --> 00:28:03.400]  獻上我們的感謝與讚美
[00:28:03.400 --> 00:28:07.400]  謝謝你賜下家庭在我們中間
[00:28:07.400 --> 00:28:09.400]  讓我們透過家庭
[00:28:09.400 --> 00:28:12.400]  我們明白你的愛
[00:28:12.400 --> 00:28:16.400]  透過家庭我們學習彼此相愛
[00:28:16.400 --> 00:28:19.400]  所以我們真的再次把我們每一個家庭
[00:28:19.400 --> 00:28:20.400]  都交託在你手中
[00:28:20.400 --> 00:28:25.400]  無論我們現在家庭的光景是如何
[00:28:25.400 --> 00:28:28.400]  讓我們真的是仰望你
[00:28:28.400 --> 00:28:30.400]  信靠你
[00:28:30.400 --> 00:28:35.400]  因為直到今天你仍然能夠
[00:28:35.400 --> 00:28:38.400]  你仍然能夠保守
[00:28:38.400 --> 00:28:41.400]  我們所教託你的
[00:28:41.400 --> 00:28:45.400]  直到我們見你面為止
[00:28:45.400 --> 00:28:48.400]  任何等寶貴的應許
[00:28:48.400 --> 00:28:51.400]  就讓我們真的不灰心
[00:28:51.400 --> 00:28:55.400]  我們持續的來依靠你
[00:28:55.400 --> 00:28:57.400]  順從你的帶領
[00:28:57.400 --> 00:28:59.400]  我們就相信你
[00:28:59.400 --> 00:29:02.400]  你能夠在我們家庭當中
[00:29:02.400 --> 00:29:05.400]  動那奇妙的工作
[00:29:05.400 --> 00:29:07.400]  再次把每一個家庭交在你手中幫助我們
[00:29:07.400 --> 00:29:10.400]  無論做父母做兒女的
[00:29:10.400 --> 00:29:12.400]  讓我們學習彼此的相愛
[00:29:12.400 --> 00:29:14.400]  彼此的尊重
[00:29:14.400 --> 00:29:16.400]  透過我們的家庭
[00:29:16.400 --> 00:29:18.400]  能夠彰顯你完全的愛
[00:29:18.400 --> 00:29:19.400]  我們謝謝你
[00:29:19.400 --> 00:29:21.400]  將一切榮耀都歸給你
[00:29:21.400 --> 00:29:22.400]  感謝禱告
[00:29:22.400 --> 00:29:24.400]  奉耶穌得勝的名祈求
[00:29:24.400 --> 00:29:26.400]  阿門
