
[00:00:00.000 --> 00:00:05.900]  如果你是來教會的就知道我們剛剛所講的系列叫做"爲什麼"
[00:17:40.680 --> 00:17:44.600]  「這道太初與神同在 萬物都是藉着他做的」
[00:17:44.600 --> 00:17:48.760]  「凡被造的沒有一樣不是藉着他做的」
[00:17:48.760 --> 00:17:50.000]  這裏聖經說得很清楚
[00:17:50.000 --> 00:17:51.520]  道就是神
[00:17:51.520 --> 00:17:53.720]  道就是真理的意思
[00:17:53.720 --> 00:17:58.480]  耶穌就是從太初與神一起存在的道
[00:17:58.480 --> 00:18:02.040]  和不變的真理
[00:18:02.040 --> 00:18:05.240]  在今天的美國社會里面
[00:18:05.240 --> 00:18:09.680]  如果你問一個90後
[00:18:09.680 --> 00:18:11.640]  甚至80後
[00:18:11.640 --> 00:18:13.880]  土生土長的
[00:18:13.880 --> 00:18:15.840]  包括你們的子女裏面
[00:18:15.840 --> 00:18:16.600]  如果你問他們
[00:18:16.600 --> 00:18:18.160]  Hey, tell me
[00:18:18.160 --> 00:18:19.520]  What's truth?
[00:18:19.520 --> 00:18:21.600]  什麼是真理?
[00:18:21.600 --> 00:18:22.400]  什麼是真理?
[00:18:22.400 --> 00:18:24.320]  你問一個年輕人
[00:18:24.320 --> 00:18:26.800]  What is truth?
[00:18:26.800 --> 00:18:29.120]  你猜他們會怎麼回答你呢?
[00:18:29.120 --> 00:18:30.440]  如果你問過這個題目的時候
[00:18:30.440 --> 00:18:33.640]  你聽聽他們會怎麼回答你呢?
[00:18:33.640 --> 00:18:35.640]  知道嗎?
[00:18:35.640 --> 00:18:37.040]  你問一個十幾二十歲的
[00:18:37.040 --> 00:18:39.440]  What is truth?
[00:18:39.440 --> 00:18:42.520]  什麼是真理?
[00:18:42.520 --> 00:18:44.160]  Let me tell you
[00:18:44.160 --> 00:18:45.360]  你問他們的時候呢
[00:18:45.360 --> 00:18:47.680]  Whatever
[00:18:47.680 --> 00:18:49.560]  What's whatever?
[00:18:49.560 --> 00:18:51.160]  爲什麼?
[00:18:51.160 --> 00:18:52.600]  什麼都無拘
[00:18:52.600 --> 00:18:53.560]  什麼都無所謂
[00:18:53.560 --> 00:18:55.560]  They don't care
[00:18:55.560 --> 00:18:57.120]  Am I correct?
[00:18:57.120 --> 00:19:00.040]  They don't care what is truth
[00:19:00.040 --> 00:19:01.880]  因爲在他們生長的環境當中
[00:19:01.880 --> 00:19:03.600]  已經沒有人說這件事了嘛
[00:19:03.600 --> 00:19:06.080]  什麼是真理?
[00:19:06.080 --> 00:19:08.960]  真理這個字呢
[00:19:08.960 --> 00:19:11.480]  在美國這個社會里面來說
[00:19:11.480 --> 00:19:14.680]  已經失去了那個客觀的標準
[00:19:14.680 --> 00:19:18.080]  和放之四海而皆準
[00:19:18.080 --> 00:19:20.640]  那個不變的特質
[00:19:20.640 --> 00:19:21.760]  真理應該是這樣的嘛
[00:19:21.760 --> 00:19:23.120]  有客觀的標準
[00:19:23.120 --> 00:19:23.760]  OK
[00:19:23.760 --> 00:19:26.120]  有一個不變的原則
[00:19:26.120 --> 00:19:28.080]  無論是今天
[00:19:28.080 --> 00:19:28.800]  以前
[00:19:28.800 --> 00:19:30.480]  或者是以後
[00:19:30.480 --> 00:19:32.640]  都應該一樣不會改變
[00:19:32.640 --> 00:19:34.120]  我們才叫做真理嘛
[00:19:34.120 --> 00:19:35.840]  但是今天在這個社會里面來說呢
[00:19:35.840 --> 00:19:38.200]  人們都不在乎
[00:19:38.200 --> 00:19:39.840]  我相信不單單是那些年輕人
[00:19:39.840 --> 00:19:41.840]  80後90後的那些
[00:19:41.840 --> 00:19:44.120]  甚至一些比較年長的
[00:19:44.120 --> 00:19:45.000]  在這裏生活得久
[00:19:45.000 --> 00:19:45.960]  已如木掩
[00:19:45.960 --> 00:19:46.960]  電視臺啊
[00:19:46.960 --> 00:19:47.880]  互聯網啊
[00:19:47.880 --> 00:19:48.680]  收音機啊
[00:19:48.680 --> 00:19:49.560]  報紙啊
[00:19:49.560 --> 00:19:51.440]  其實都有意無意地
[00:19:51.440 --> 00:19:53.000]  帶出一個這樣的思想
[00:19:53.000 --> 00:19:54.840]  沒有真理的世界
[00:19:54.840 --> 00:19:55.520]  今天是真理
[00:19:55.520 --> 00:19:56.360]  明天就不是了
[00:19:56.360 --> 00:19:58.280]  以前是現在不是了
[00:19:58.280 --> 00:19:59.280]  看你覺得什麼是真理
[00:19:59.280 --> 00:20:01.200]  不是什麼是真理
[00:20:01.200 --> 00:20:03.360]  這個就是今天我們講的問題
[00:20:03.360 --> 00:20:04.920]  由於沒有了絕對的真理
[00:20:04.920 --> 00:20:06.920]  由於沒有了真理這個觀念的時候
[00:20:06.920 --> 00:20:08.840]  人們怎麼去做決定呢
[00:20:08.840 --> 00:20:11.920]  看你自己的標準是什麼
[00:20:11.920 --> 00:20:12.760]  我們有沒有標準呢
[00:20:12.760 --> 00:20:13.320]  有
[00:20:13.320 --> 00:20:14.640]  不過是自己的標準
[00:20:14.640 --> 00:20:16.320]  我覺得是就是
[00:20:16.320 --> 00:20:17.920]  我覺得不是就是不是
[00:20:17.920 --> 00:20:19.920]  或者是根據我們的感覺
[00:20:19.920 --> 00:20:20.960]  I feel good就是
[00:20:20.960 --> 00:20:22.200]  我不feel good那些
[00:20:22.200 --> 00:20:23.880]  真的有限
[00:20:23.880 --> 00:20:25.960]  因爲I don't feel good
[00:20:25.960 --> 00:20:27.240]  或者有些人比較謹慎
[00:20:27.240 --> 00:20:28.000]  小心一點
[00:20:28.000 --> 00:20:31.720]  去找一些最少人抗拒的空間
[00:20:31.720 --> 00:20:32.520]  大家happy啦
[00:20:32.520 --> 00:20:33.200]  無謂啦
[00:20:33.200 --> 00:20:34.560]  個個都不反對的那些
[00:20:34.560 --> 00:20:36.640]  就當是真理
[00:20:36.640 --> 00:20:37.160]  OK
[00:20:37.160 --> 00:20:38.240]  大衆都承認的
[00:20:38.240 --> 00:20:40.160]  沒什麼人去抗議的
[00:20:40.160 --> 00:20:42.360]  你就當是真的啦
[00:20:42.360 --> 00:20:43.880]  有些更加現實啦
[00:20:43.880 --> 00:20:46.440]  最重要能不能夠幫助到我
[00:20:46.440 --> 00:20:48.560]  去達到我自己個人的目的
[00:20:48.560 --> 00:20:49.920]  幫到我
[00:20:49.920 --> 00:20:51.040]  讓我能夠成功的
[00:20:51.040 --> 00:20:51.960]  就是真理
[00:20:51.960 --> 00:20:52.680]  幫不到我
[00:20:52.680 --> 00:20:54.560]  那些就是歪理
[00:20:54.560 --> 00:20:58.160]  Right
[00:20:58.160 --> 00:21:01.400]  今天很多人對真理就是這樣看的
[00:21:01.400 --> 00:21:03.640]  我們周圍很多朋友同事就是這樣看
[00:21:03.640 --> 00:21:04.800]  家人都是這樣看
[00:21:04.800 --> 00:21:09.440]  甚至我們自己都受影響受感染
[00:21:09.440 --> 00:21:12.480]  聽到沒有
[00:21:12.480 --> 00:21:13.760]  這就是爲什麼
[00:21:13.760 --> 00:21:16.800]  今天我們的社會這麼亂
[00:21:16.800 --> 00:21:18.680]  因爲沒了真理
[00:21:18.680 --> 00:21:20.200]  沒了標準
[00:21:20.200 --> 00:21:21.520]  那就亂啦
[00:21:21.520 --> 00:21:24.720]  所以你可以根據自己覺得是男人還是女人
[00:21:24.720 --> 00:21:27.280]  自己選擇去哪個洗手間
[00:21:27.280 --> 00:21:30.480]  所以你可以選擇相信
[00:21:30.480 --> 00:21:32.880]  在媽媽肚子裏的胎兒
[00:21:32.880 --> 00:21:34.000]  是一個生命
[00:21:34.000 --> 00:21:35.120]  或者是一塊肉
[00:21:35.120 --> 00:21:36.080]  多餘的
[00:21:36.080 --> 00:21:38.520]  隨時都拿出來
[00:21:38.520 --> 00:21:41.240]  因爲我們沒有了絕對的標準
[00:21:41.240 --> 00:21:42.800]  絕對的真理
[00:21:42.800 --> 00:21:44.520]  但耶穌說
[00:21:44.520 --> 00:21:49.000]  I am the truth
[00:21:49.000 --> 00:21:50.000]  我不單單是真理
[00:21:50.000 --> 00:21:51.040]  我就是那個真理
[00:21:51.040 --> 00:21:52.400]  我到世上來
[00:21:52.400 --> 00:21:53.480]  就是要告訴大家
[00:21:53.480 --> 00:21:54.520]  在宇宙當中
[00:21:54.520 --> 00:21:56.000]  有一個獨一的真神
[00:21:56.000 --> 00:21:57.080]  我來到世界裏面
[00:21:57.080 --> 00:21:58.080]  是要告訴大家
[00:21:58.080 --> 00:21:59.360]  這個世界裏面
[00:21:59.360 --> 00:22:00.680]  是有客觀
[00:22:00.680 --> 00:22:01.480]  永恆
[00:22:01.480 --> 00:22:02.720]  不變
[00:22:02.720 --> 00:22:07.440]  的真理存在的
[00:22:07.440 --> 00:22:10.200]  而真的有真理存在的時候
[00:22:10.200 --> 00:22:14.840]  它是不可以和歪理共存的
[00:22:14.840 --> 00:22:17.440]  所以真理必定是排他的
[00:22:17.440 --> 00:22:17.960]  OK
[00:22:17.960 --> 00:22:18.880]  就好像
[00:22:18.880 --> 00:22:21.720]  對與錯不可以混到亂的
[00:22:21.720 --> 00:22:22.600]  對就是對
[00:22:22.600 --> 00:22:23.280]  錯就是錯
[00:22:23.280 --> 00:22:25.160]  不可以又對又錯的
[00:22:25.160 --> 00:22:26.360]  要麼兩個都錯
[00:22:26.360 --> 00:22:27.360]  要麼你對我錯
[00:22:27.360 --> 00:22:28.640]  要麼我對你錯
[00:22:28.640 --> 00:22:30.680]  不可以兩個都對
[00:22:30.680 --> 00:22:32.880]  不可以兩個都錯
[00:22:32.880 --> 00:22:34.480]  如果有一個是真的話
[00:22:34.480 --> 00:22:37.880]  其他那些就是假的
[00:22:37.880 --> 00:22:39.320]  大家最近聽到
[00:22:39.320 --> 00:22:42.280]  臺灣也有地溝油
[00:22:42.280 --> 00:22:43.680]  食用油
[00:22:43.680 --> 00:22:44.800]  一定會排斥地溝油
[00:22:44.800 --> 00:22:46.120]  喂 我的是純正的
[00:22:46.120 --> 00:22:46.840]  我來喫的
[00:22:46.840 --> 00:22:47.480]  他那些不是
[00:22:47.480 --> 00:22:50.000]  那些是地溝油來的
[00:22:50.000 --> 00:22:51.760]  你可以用地溝油去煮食
[00:22:51.760 --> 00:22:54.120]  你可以用地溝油去做不同的食品
[00:22:54.120 --> 00:22:56.640]  但是地溝油不會因爲你這樣去用它
[00:22:56.640 --> 00:22:59.400]  它就變成純正的食油
[00:22:59.400 --> 00:23:00.640]  Right?
[00:23:00.640 --> 00:23:02.160]  不可以這樣的
[00:23:02.160 --> 00:23:02.880]  OK
[00:23:02.880 --> 00:23:04.400]  所以純正的食油
[00:23:04.400 --> 00:23:07.120]  是絕對不可以容納
[00:23:07.120 --> 00:23:10.760]  任何有雜質的油與它相等的
[00:23:10.760 --> 00:23:13.160]  不可能的事
[00:23:13.160 --> 00:23:14.880]  因爲這個世界
[00:23:14.880 --> 00:23:16.720]  仍然有真理
[00:23:16.720 --> 00:23:19.160]  而耶穌基督
[00:23:19.160 --> 00:23:22.760]  就是真理的本身
[00:23:22.760 --> 00:23:24.360]  你
[00:23:24.360 --> 00:23:26.840]  怎麼去看耶穌呢
[00:23:26.840 --> 00:23:29.520]  我發覺今天很多人對耶穌有三個
[00:23:29.520 --> 00:23:31.160]  可能多過三個也不一定
[00:23:31.160 --> 00:23:34.080]  不過還有三個基本的看法
[00:23:34.080 --> 00:23:36.680]  那些人看耶穌有不同的看法
[00:23:36.680 --> 00:23:38.880]  第一批人去看耶穌是什麼呢
[00:23:38.880 --> 00:23:41.800]  耶穌是被看爲
[00:23:41.800 --> 00:23:45.200]  歷史裏面一個很傳奇的人物
[00:23:45.200 --> 00:23:47.840]  一個historical figure
[00:23:47.840 --> 00:23:49.560]  不過不單單一個historical figure
[00:23:49.560 --> 00:23:53.320]  是一個傳奇的歷史人物
[00:23:53.320 --> 00:23:56.360]  那麼他的信徒
[00:23:56.360 --> 00:24:00.120]  他的學生將他神格化了
[00:24:00.120 --> 00:24:00.880]  是人來的
[00:24:00.880 --> 00:24:04.160]  不過當他神的那樣拜
[00:24:04.160 --> 00:24:06.640]  爲了要達到自己的一些政治目的
[00:24:06.640 --> 00:24:10.480]  或者是其他的效果
[00:24:10.480 --> 00:24:11.960]  比如中國人
[00:24:11.960 --> 00:24:14.360]  叫皇帝做什麼
[00:24:14.360 --> 00:24:16.200]  不是主上哦
[00:24:16.200 --> 00:24:17.680]  他們稱他爲什麼
[00:24:17.680 --> 00:24:18.960]  稱皇帝做什麼
[00:24:18.960 --> 00:24:21.280]  不是主上這麼簡單哦
[00:24:21.280 --> 00:24:24.600]  是天子
[00:24:24.600 --> 00:24:25.680]  你明白那個意思嗎
[00:24:25.680 --> 00:24:26.520]  天子
[00:24:26.520 --> 00:24:28.440]  是天的兒子
[00:24:28.440 --> 00:24:30.520]  就是神的兒子
[00:24:30.520 --> 00:24:33.160]  所以你是不是要公公敬敬
[00:24:33.160 --> 00:24:35.360]  是不是要信服他
[00:24:35.360 --> 00:24:38.040]  羅馬對他們的皇帝都是這樣看的
[00:24:38.040 --> 00:24:40.840]  埃及對他們的皇帝都是這樣看的
[00:24:40.840 --> 00:24:43.280]  這個是人降在凡間的皇帝
[00:24:43.280 --> 00:24:46.640]  所以就像神一樣去朝拜他們
[00:24:46.640 --> 00:24:48.640]  很多人看耶穌就是這樣的一個人物
[00:24:48.640 --> 00:24:49.280]  OK
[00:24:49.280 --> 00:24:50.880]  很有興趣的
[00:24:50.880 --> 00:24:52.680]  Discovery Channel時不時都會介紹
[00:24:52.680 --> 00:24:54.040]  哪個歷史人物
[00:24:54.040 --> 00:24:55.160]  你也會去看一下
[00:24:55.160 --> 00:24:58.280]  就當聽故事
[00:24:58.280 --> 00:24:59.520]  今天很多人聽到
[00:24:59.520 --> 00:25:01.200]  都是聽故事而已
[00:25:01.200 --> 00:25:05.120]  看來講一下耶穌的故事就聽吧
[00:25:05.120 --> 00:25:07.760]  這個第一派人
[00:25:07.760 --> 00:25:09.560]  另外有些人我發覺
[00:25:09.560 --> 00:25:12.440]  他們將耶穌看爲一個宗教領袖
[00:25:12.440 --> 00:25:14.720]  或者一個宗教的創始者
[00:25:14.720 --> 00:25:17.040]  或者一個萬世師表
[00:25:17.040 --> 00:25:18.360]  好像孔夫子一樣
[00:25:18.360 --> 00:25:20.000]  偉大的教師
[00:25:20.000 --> 00:25:23.600]  他的教訓可以指導人
[00:25:23.600 --> 00:25:27.320]  如何在世界上過生活
[00:25:27.320 --> 00:25:29.400]  所以這些人很得到人尊敬的
[00:25:29.400 --> 00:25:30.920]  就算我不相信也好
[00:25:30.920 --> 00:25:32.600]  是一個很偉大的人物來的
[00:25:32.600 --> 00:25:36.840]  因爲他的教訓能夠影響人的生命
[00:25:36.840 --> 00:25:38.840]  能夠幫助人
[00:25:38.840 --> 00:25:41.080]  淨化人的心靈
[00:25:41.080 --> 00:25:44.960]  穆罕默德 聖紅甘地
[00:25:44.960 --> 00:25:47.400]  這些都是其中一些代表的人物
[00:25:47.400 --> 00:25:50.920]  有人看耶穌基督和這些人差不多
[00:25:50.920 --> 00:25:52.360]  有沒有影響力呢 有的
[00:25:52.360 --> 00:25:56.320]  不過就是一個人
[00:25:56.320 --> 00:25:59.000]  帶走第三種人
[00:25:59.000 --> 00:26:02.120]  第三種人看耶穌是神
[00:26:02.120 --> 00:26:04.440]  到成了肉身
[00:26:04.440 --> 00:26:07.520]  真理用人的形式存在
[00:26:07.520 --> 00:26:09.360]  在我們的中間
[00:26:09.360 --> 00:26:15.360]  以完成祂救贖人類和拯救世界的計劃
[00:26:15.360 --> 00:26:17.560]  請記住耶穌是世界的光
[00:26:17.560 --> 00:26:18.840]  在他毫無黑暗
[00:26:18.840 --> 00:26:20.840]  因爲祂就是真理
[00:26:20.840 --> 00:26:22.840]  祂就是神
[00:26:22.840 --> 00:26:25.280]  我們藉助耶穌基督可以認識神
[00:26:25.280 --> 00:26:28.320]  藉助耶穌基督可以得到拯救
[00:26:28.320 --> 00:26:31.400]  得到神給我們的幫助
[00:26:31.400 --> 00:26:33.320]  我們可以藉助耶穌
[00:26:33.320 --> 00:26:35.960]  和神建立一個個人的關係
[00:26:35.960 --> 00:26:40.080]  這個就和其他的看法很不一樣
[00:26:40.080 --> 00:26:41.560]  保羅怎麼說呢
[00:26:41.560 --> 00:26:45.480]  保羅在提摩太前書第二章第五第六節
[00:26:45.480 --> 00:27:07.520]  「這真理就是說,只有一位上帝,在上帝和人之間有一位中間人,就是成爲人的基督耶穌,祂犧牲自己爲要使人類得自由,證明了在時機成熟的時候,上帝要人得救。」
[00:27:07.520 --> 00:27:09.640]  耶穌就是那個真理
[00:27:09.640 --> 00:27:12.360]  這個真理是神給我們的恩典
[00:27:12.360 --> 00:27:17.160]  來到我們當中,希望我們能夠靠着祂得到拯救
[00:27:17.160 --> 00:27:23.080]  所以人面對耶穌的時候,你只可以有兩個選擇
[00:27:23.080 --> 00:27:26.600]  第一,你相信祂是神的兒子
[00:27:26.600 --> 00:27:29.040]  你相信我們藉助耶穌基督的犧牲
[00:27:29.040 --> 00:27:30.240]  釘十字架
[00:27:30.240 --> 00:27:31.440]  從此去復活
[00:27:31.440 --> 00:27:33.480]  我們可以得到天父的饒恕
[00:27:33.480 --> 00:27:34.440]  得到救恩
[00:27:34.440 --> 00:27:35.880]  可以進入天國裏面
[00:27:35.880 --> 00:27:37.680]  去到神那裏
[00:27:37.680 --> 00:27:39.840]  這是第一個選擇
[00:27:39.840 --> 00:27:41.440]  第二個選擇是什麼呢
[00:27:41.440 --> 00:27:43.280]  你拒絕相信耶穌
[00:27:43.280 --> 00:27:45.480]  拒絕相信祂能夠拯救我們
[00:27:45.480 --> 00:27:50.200]  拒絕相信祂賜給我們一個新的生命
[00:27:50.200 --> 00:27:51.400]  沒有中間路線的
[00:27:51.400 --> 00:27:52.480]  能不能走一半呢?
[00:27:52.480 --> 00:27:54.160]  No
[00:27:54.160 --> 00:27:59.360]  沒有中間的一個這樣的情況讓你去選擇
[00:27:59.360 --> 00:28:00.760]  要麼相信
[00:28:00.760 --> 00:28:03.880]  要麼就不相信
[00:28:03.880 --> 00:28:06.200]  我不知道你相信還是不相信呢?
[00:28:06.200 --> 00:28:07.320]  I don't know
[00:28:07.320 --> 00:28:08.600]  如果你相信的話
[00:28:08.600 --> 00:28:11.400]  我替你感謝讚美天父上帝
[00:28:11.400 --> 00:28:13.840]  因爲你多多少少享受過神的恩典
[00:28:13.840 --> 00:28:14.680]  你沒信主的話
[00:28:14.680 --> 00:28:16.560]  我鼓勵你在這裏
[00:28:16.560 --> 00:28:18.360]  如果神的靈感動你
[00:28:18.360 --> 00:28:20.360]  耶穌不單單是那條唯一的道路
[00:28:20.360 --> 00:28:25.280]  耶穌本身就是真理
[00:28:25.280 --> 00:28:28.120]  當我們能夠擁有耶穌基督的時候
[00:28:28.120 --> 00:28:32.520]  我們才能夠擁有真正的生命
[00:28:32.520 --> 00:28:35.640]  所以耶穌說我是道路 真理 生命
[00:28:35.640 --> 00:28:38.200]  耶穌也是生命的源頭
[00:28:38.200 --> 00:28:39.240]  我們在聖經裏面
[00:28:39.240 --> 00:28:41.040]  約翰福音第一章第四節說
[00:28:41.040 --> 00:28:42.960]  生命在他裏頭
[00:28:42.960 --> 00:28:46.040]  這生命就是人的光
[00:28:46.040 --> 00:28:47.360]  很明顯 當你看見聖經
[00:28:47.360 --> 00:28:48.840]  這麼簡單的聖經
[00:28:48.840 --> 00:28:49.800]  一看下去
[00:28:49.800 --> 00:28:51.280]  你都會明白到
[00:28:51.280 --> 00:28:53.360]  這裏所說的生命
[00:28:53.360 --> 00:28:56.480]  就不是指肉體的生命
[00:28:56.480 --> 00:28:58.800]  是指屬靈的生命
[00:28:58.800 --> 00:29:00.080]  原來在人的生命裏面
[00:29:00.080 --> 00:29:01.800]  人是被神所創造的
[00:29:01.800 --> 00:29:03.080]  當神創造人的時候
[00:29:03.080 --> 00:29:09.120]  祂將生命的光放在人的生命的深處
[00:29:09.120 --> 00:29:11.280]  所以爲什麼人有能力可以認識神呢
[00:29:11.280 --> 00:29:13.040]  人有能力可以和神溝通呢
[00:29:13.040 --> 00:29:16.240]  人可以接收到神的信息呢
[00:29:16.240 --> 00:29:18.120]  因爲人的生命裏面
[00:29:18.120 --> 00:29:20.080]  在被造的時候有一條光
[00:29:20.080 --> 00:29:22.400]  不過這點光在我們的生命當中
[00:29:22.400 --> 00:29:23.760]  被人的罪
[00:29:23.760 --> 00:29:25.320]  被人的硬心
[00:29:25.320 --> 00:29:27.520]  被人對神的那種抗拒
[00:29:27.520 --> 00:29:30.240]  變得越來越暗
[00:29:30.240 --> 00:29:31.640]  不會沒有了
[00:29:31.640 --> 00:29:33.040]  一定在這裏
[00:29:33.040 --> 00:29:36.240]  因爲這是唯一能夠和神聯繫的機會
[00:29:36.240 --> 00:29:39.200]  但是由於我們的環境
[00:29:39.200 --> 00:29:40.800]  自以爲是
[00:29:40.800 --> 00:29:42.760]  我們將這種光慢慢地
[00:29:42.760 --> 00:29:45.080]  變得越來越弱
[00:29:45.080 --> 00:29:47.800]  越來越暗淡
[00:29:47.800 --> 00:29:51.400]  所以當你這樣生活的時候
[00:29:51.400 --> 00:29:54.320]  你的生命就變得混沌惡惡
[00:29:54.320 --> 00:29:54.840]  OK
[00:29:54.840 --> 00:29:55.760]  人怎麼過生活
[00:29:55.760 --> 00:29:57.640]  你怎麼過生活
[00:29:57.640 --> 00:29:59.200]  所以你會發覺
[00:29:59.200 --> 00:30:01.560]  人就是每天做很多不同的事情
[00:30:01.560 --> 00:30:03.480]  有不同的日常
[00:30:03.480 --> 00:30:08.920]  但是每天這樣生活不知道是什麼原因
[00:30:08.920 --> 00:30:09.960]  說得嚴重一點
[00:30:09.960 --> 00:30:12.040]  其實我們就是一個活死人
[00:30:12.040 --> 00:30:13.320]  現在不知爲什麼
[00:30:13.320 --> 00:30:14.400]  人們看《聖經》多
[00:30:14.400 --> 00:30:16.800]  或者越來越有這樣的感受
[00:30:16.800 --> 00:30:18.080]  經常有很多恐怖電影
[00:30:18.080 --> 00:30:19.880]  那種三邊人
[00:30:19.880 --> 00:30:21.800]  那些殭屍啊 活死人啊
[00:30:21.800 --> 00:30:24.440]  我以爲小時候看的粵語殘片纔有的
[00:30:24.440 --> 00:30:26.120]  現在的西片很多
[00:30:26.120 --> 00:30:28.040]  那些三邊人咬人啊
[00:30:28.040 --> 00:30:30.080]  這種東西啊
[00:30:30.080 --> 00:30:31.160]  很恐怖
[00:30:31.160 --> 00:30:35.800]  我覺得很無聊的電影
[00:30:35.800 --> 00:30:38.800]  但是我們從屬靈的角度去看
[00:30:38.800 --> 00:30:39.960]  從屬靈的角度去看
[00:30:39.960 --> 00:30:41.840]  我們發覺其實
[00:30:41.840 --> 00:30:45.560]  在這個世界上有很多活死人
[00:30:45.560 --> 00:30:48.640]  很不幸地
[00:30:48.640 --> 00:30:50.480]  有時甚至在教會里面
[00:30:50.480 --> 00:30:54.960]  我們也見到很多這樣的活死人
[00:30:54.960 --> 00:30:56.240]  我們說信耶穌我們是基督徒
[00:30:56.240 --> 00:30:57.480]  但是我們仍然
[00:30:57.480 --> 00:31:00.560]  都是過着以前一樣的生活
[00:31:00.560 --> 00:31:01.760]  爲什麼
[00:31:01.760 --> 00:31:04.480]  因爲我們口裏相信耶穌是基督
[00:31:04.480 --> 00:31:06.160]  但是我們的生命
[00:31:06.160 --> 00:31:09.800]  未有被轉化
[00:31:09.800 --> 00:31:11.360]  我們仍然去抗拒
[00:31:11.360 --> 00:31:12.760]  聖靈在我們心中的感動
[00:31:12.760 --> 00:31:13.400]  你信耶穌
[00:31:13.400 --> 00:31:14.400]  聖靈進入你的生命裏面
[00:31:14.400 --> 00:31:16.440]  但是我們刻意去抗拒
[00:31:16.440 --> 00:31:18.000]  我們生命的轉化程度
[00:31:18.000 --> 00:31:20.720]  就慢了
[00:31:20.720 --> 00:31:22.480]  但是《聖經》說得很清楚
[00:31:22.480 --> 00:31:24.840]  人有了神的兒子
[00:31:24.840 --> 00:31:26.040]  就有生命
[00:31:26.040 --> 00:31:27.800]  沒有神的兒子
[00:31:27.800 --> 00:31:31.760]  就沒有生命
[00:31:31.760 --> 00:31:34.560]  在《聖經》裏面有一個人
[00:31:34.560 --> 00:31:37.480]  他在認識耶穌之前
[00:31:37.480 --> 00:31:40.120]  大力地去逼迫基督徒
[00:31:40.120 --> 00:31:42.320]  到一個程度來說
[00:31:42.320 --> 00:31:44.960]  他覺得他這樣做是絕對有道理的
[00:31:44.960 --> 00:31:47.560]  他做那些很正義的事
[00:31:47.560 --> 00:31:51.480]  直到有一天他遇到耶穌基督
[00:31:51.480 --> 00:31:52.600]  當他遇到耶穌基督之後
[00:31:52.600 --> 00:31:55.960]  他的生命起了一個180度的改變
[00:31:55.960 --> 00:31:57.360]  好像George McDowell一樣
[00:31:57.360 --> 00:31:59.280]  以前要攻擊基督教
[00:31:59.280 --> 00:32:00.720]  以前要拆毀基督教
[00:32:00.720 --> 00:32:02.200]  當他遇到耶穌之後
[00:32:02.200 --> 00:32:04.680]  他的生命是180度的改變
[00:32:04.680 --> 00:32:07.400]  倒過來四處地去傳揚
[00:32:07.400 --> 00:32:13.280]  這個從前大力去迫害的信仰
[00:32:13.280 --> 00:32:18.520]  這個人最終找到人生的意義
[00:32:18.520 --> 00:32:20.280]  去得到一個新的生命
[00:32:20.280 --> 00:32:22.440]  後來這個人去到雅典
[00:32:22.440 --> 00:32:25.120]  去到這個城市的時候
[00:32:25.120 --> 00:32:26.920]  滿城都是偶像
[00:32:26.920 --> 00:32:30.400]  滿城都是假神假佛
[00:32:30.400 --> 00:32:33.000]  但是他又發現當地的人
[00:32:33.000 --> 00:32:34.600]  原來對宗教信仰
[00:32:34.600 --> 00:32:38.840]  對那些鬼神之說是十分熱衷的
[00:32:38.840 --> 00:32:41.240]  什麼信仰都可以接受
[00:32:41.240 --> 00:32:43.040]  什麼東西都可以相信
[00:32:43.040 --> 00:32:47.040]  但是又不知道自己信什麼
[00:32:47.040 --> 00:32:52.480]  這個情況和今天美國的社會都很相似
[00:32:52.480 --> 00:32:53.360]  剛纔說過
[00:32:53.360 --> 00:32:54.640]  今天美國社會里面來說
[00:32:54.640 --> 00:32:57.480]  有超過1600個不同的宗教信仰
[00:32:57.480 --> 00:33:00.840]  很多人對屬靈的事很有興趣
[00:33:00.840 --> 00:33:02.600]  你和他說信仰沒問題
[00:33:02.600 --> 00:33:04.240]  說神說佛沒問題
[00:33:04.240 --> 00:33:05.680]  有很多理論和他談
[00:33:05.680 --> 00:33:06.760]  不過我告訴你
[00:33:06.760 --> 00:33:09.640]  基督徒你聽我說
[00:33:09.640 --> 00:33:10.720]  在美國
[00:33:10.720 --> 00:33:13.840]  不信耶穌的人口是double
[00:33:13.840 --> 00:33:16.480]  比十年前double
[00:33:16.480 --> 00:33:17.480]  不信神
[00:33:17.480 --> 00:33:18.760]  不要說不信耶穌
[00:33:18.760 --> 00:33:21.600]  不信神的人是越來越多
[00:33:21.600 --> 00:33:23.040]  對屬靈的事有興趣
[00:33:23.040 --> 00:33:24.120]  對鬼神有興趣
[00:33:24.120 --> 00:33:25.520]  這些電影都反映出來的
[00:33:25.520 --> 00:33:27.200]  基督靈精華的東西
[00:33:27.200 --> 00:33:29.160]  不僅是科幻小說這麼簡單
[00:33:29.160 --> 00:33:30.800]  神神佛佛有很多東西在裏面
[00:33:30.800 --> 00:33:31.840]  我們以前
[00:33:31.840 --> 00:33:32.840]  again
[00:33:32.840 --> 00:33:34.520]  雨前看什麼放飛劍
[00:33:34.520 --> 00:33:35.320]  現在都放了
[00:33:35.320 --> 00:33:37.480]  西片都放了
[00:33:37.480 --> 00:33:40.520]  對屬靈的事很有興趣
