
[00:00:00.000 --> 00:00:03.000]  當我想到我要講道的時候
[00:20:39.000 --> 00:20:41.000]  是一種平安的表達
[00:20:41.000 --> 00:20:51.000]  大家我們還需要慢慢彼此認識
[00:20:51.000 --> 00:20:56.000]  不過我也要慢慢披露我自己的作風風格
[00:20:56.000 --> 00:21:01.000]  現在我自己的辦公室
[00:21:01.000 --> 00:21:05.000]  我有時也會跟同事說笑
[00:21:06.000 --> 00:21:08.000]  譬如我找一個同事來
[00:21:08.000 --> 00:21:10.000]  我就問他
[00:21:10.000 --> 00:21:13.000]  我們其中一個問員
[00:21:13.000 --> 00:21:17.000]  為什麼聖經叫我們行豬般忌義
[00:21:17.000 --> 00:21:21.000]  穆斯文就想了一大輪
[00:21:21.000 --> 00:21:25.000]  為什麼叫我們行豬般忌義而不牛般忌義呢
[00:21:25.000 --> 00:21:28.000]  他就呆呆的
[00:21:28.000 --> 00:21:33.000]  牛般忌義當然是很難行
[00:21:33.000 --> 00:21:34.000]  做到你死嘛
[00:21:36.000 --> 00:21:39.000]  豬般忌義就簡單一點
[00:21:39.000 --> 00:21:40.000]  吃和睡
[00:21:40.000 --> 00:21:44.000]  但有些人連豬般忌義都行不了
[00:21:44.000 --> 00:21:45.000]  真是論盡
[00:21:45.000 --> 00:21:48.000]  是不是
[00:21:48.000 --> 00:21:51.000]  我們連豬般忌義都行不了
[00:21:51.000 --> 00:21:53.000]  吃和睡都做不好
[00:21:53.000 --> 00:21:55.000]  你問問自己
[00:21:55.000 --> 00:22:00.000]  當然我是跟他玩一個食字遊戲
[00:22:00.000 --> 00:22:02.000]  但我也想跟大家說一句
[00:22:02.000 --> 00:22:04.000]  其實有些事情是很簡單的
[00:22:05.000 --> 00:22:08.000]  我們的生活呈現了給別人羨慕
[00:22:08.000 --> 00:22:10.000]  或者給別人覺得可愛的
[00:22:10.000 --> 00:22:13.000]  就是我們能夠有很坦然的生活態度
[00:22:13.000 --> 00:22:14.000]  吃得好睡得好
[00:22:14.000 --> 00:22:17.000]  是不是
[00:22:17.000 --> 00:22:18.000]  好過你說什麼
[00:22:18.000 --> 00:22:20.000]  都做不好
[00:22:20.000 --> 00:22:25.000]  一個好的心理質素相對之重要
[00:22:25.000 --> 00:22:28.000]  不容易的
[00:22:28.000 --> 00:22:30.000]  我又跟他說
[00:22:30.000 --> 00:22:32.000]  什麼叫凡事借因
[00:22:32.000 --> 00:22:34.000]  他又想了一大輪
[00:22:36.000 --> 00:22:39.000]  要為了那些煩惱的事來借因
[00:22:39.000 --> 00:22:40.000]  知不知道
[00:22:40.000 --> 00:22:43.000]  不要一煩就埋怨才行
[00:22:43.000 --> 00:22:49.000]  大家要凡事借因
[00:22:49.000 --> 00:22:51.000]  行不行
[00:22:51.000 --> 00:22:53.000]  其實很難的
[00:22:53.000 --> 00:22:56.000]  如果你懂得凡事借因
[00:22:56.000 --> 00:22:58.000]  你就真的能夠凡事借因
[00:22:58.000 --> 00:23:00.000]  因為我要做編輯的工作
[00:23:00.000 --> 00:23:02.000]  所以經常都改這些東西
[00:23:02.000 --> 00:23:04.000]  多一些古靈精怪的東西
[00:23:04.000 --> 00:23:05.000]  但有意思的
[00:23:05.000 --> 00:23:06.000]  刺激我們的思維
[00:23:06.000 --> 00:23:08.000]  很簡單
[00:23:08.000 --> 00:23:10.000]  今天就說這個
[00:23:10.000 --> 00:23:11.000]  要有朱觀的義
[00:23:11.000 --> 00:23:13.000]  又要凡事借因
[00:23:13.000 --> 00:23:14.000]  可能我講到忘記了
[00:23:14.000 --> 00:23:15.000]  都記得這兩個
[00:23:15.000 --> 00:23:18.000]  第三就是關係和諧
[00:23:18.000 --> 00:23:22.000]  關係和諧就是
[00:23:22.000 --> 00:23:24.000]  不單止要沒有敵人
[00:23:24.000 --> 00:23:27.000]  有敵人就糟糕了
[00:23:27.000 --> 00:23:30.000]  還要有朋友
[00:23:32.000 --> 00:23:34.000]  不是那麼消極
[00:23:34.000 --> 00:23:35.000]  我沒有敵人
[00:23:35.000 --> 00:23:39.000]  我有一個朋友
[00:23:39.000 --> 00:23:41.000]  在社會上都有一些聲名
[00:23:41.000 --> 00:23:42.000]  有一些明星
[00:23:42.000 --> 00:23:44.000]  他有一個金句
[00:23:44.000 --> 00:23:47.000]  他說什麼人是天下無敵呢
[00:23:47.000 --> 00:23:49.000]  大家知不知道
[00:23:49.000 --> 00:23:51.000]  哪一個可以天下無敵呢
[00:23:51.000 --> 00:23:55.000]  他說天下無敵人的人
[00:23:55.000 --> 00:23:56.000]  就是天下無敵了
[00:23:56.000 --> 00:24:01.000]  天下無敵人的人
[00:24:01.000 --> 00:24:02.000]  他就是天下無敵了
[00:24:02.000 --> 00:24:06.000]  這些都是
[00:24:06.000 --> 00:24:07.000]  走慣社會上
[00:24:07.000 --> 00:24:09.000]  四通八達的人
[00:24:09.000 --> 00:24:12.000]  沒有敵人還要有朋友
[00:24:12.000 --> 00:24:14.000]  有沒有朋友呢
[00:24:14.000 --> 00:24:16.000]  我曾經
[00:24:16.000 --> 00:24:18.000]  很久之前我記得
[00:24:18.000 --> 00:24:19.000]  我問一個弟兄
[00:24:19.000 --> 00:24:20.000]  他在教會裡面很熱心
[00:24:20.000 --> 00:24:22.000]  很盡力
[00:24:22.000 --> 00:24:25.000]  但我看到他有一個問題
[00:24:25.000 --> 00:24:28.000]  我就有一次問他
[00:24:30.000 --> 00:24:31.000]  這個弟兄
[00:24:31.000 --> 00:24:33.000]  你有沒有朋友
[00:24:33.000 --> 00:24:36.000]  你有沒有煩惱的時候
[00:24:36.000 --> 00:24:37.000]  可以找一個人跟你聊天
[00:24:37.000 --> 00:24:39.000]  無聊的時候
[00:24:39.000 --> 00:24:40.000]  可以找一個人跟你喝茶
[00:24:40.000 --> 00:24:42.000]  有沒有
[00:24:42.000 --> 00:24:43.000]  有沒有一個人
[00:24:43.000 --> 00:24:44.000]  你可以跟他說心事
[00:24:44.000 --> 00:24:47.000]  他很尷尬地跟我說
[00:24:47.000 --> 00:24:50.000]  他說沒有
[00:24:50.000 --> 00:24:54.000]  這個弟兄
[00:24:54.000 --> 00:24:56.000]  在教會很勤力
[00:24:59.000 --> 00:25:00.000]  有一個牧師
[00:25:00.000 --> 00:25:02.000]  可以告訴你
[00:25:02.000 --> 00:25:04.000]  很擔心
[00:25:04.000 --> 00:25:09.000]  事實上今天
[00:25:09.000 --> 00:25:10.000]  我知道
[00:25:10.000 --> 00:25:11.000]  他已經沒有再回教會
[00:25:11.000 --> 00:25:15.000]  要有朋友
[00:25:15.000 --> 00:25:18.000]  我們要問自己
[00:25:18.000 --> 00:25:20.000]  我沒有敵人
[00:25:20.000 --> 00:25:22.000]  我有沒有朋友
[00:25:22.000 --> 00:25:27.000]  要身體健康
[00:25:29.000 --> 00:25:30.000]  愛惜我們的身體
[00:25:30.000 --> 00:25:32.000]  身體只有一個
[00:25:32.000 --> 00:25:35.000]  這個很重要
[00:25:35.000 --> 00:25:37.000]  我們做羽毛工作
[00:25:37.000 --> 00:25:38.000]  其實很重要
[00:25:38.000 --> 00:25:39.000]  關心人的身體
[00:25:39.000 --> 00:25:40.000]  其中一部分
[00:25:40.000 --> 00:25:42.000]  在基督教的範圍裡面
[00:25:42.000 --> 00:25:47.000]  容許我這樣說
[00:25:47.000 --> 00:25:50.000]  很多時候只是說靈性
[00:25:50.000 --> 00:25:55.000]  比較少說
[00:25:55.000 --> 00:25:56.000]  或者都會說
[00:25:56.000 --> 00:25:57.000]  心靈上的健康
[00:25:59.000 --> 00:26:00.000]  關係上的健康
[00:26:00.000 --> 00:26:02.000]  都有些提及
[00:26:02.000 --> 00:26:04.000]  身體上相對來說
[00:26:04.000 --> 00:26:06.000]  就更少
[00:26:06.000 --> 00:26:07.000]  但身體很重要
[00:26:07.000 --> 00:26:09.000]  其實有一個神學
[00:26:09.000 --> 00:26:11.000]  叫做身體神學
[00:26:11.000 --> 00:26:13.000]  是探討身體和我們
[00:26:13.000 --> 00:26:16.000]  整個人有什麼關係
[00:26:16.000 --> 00:26:18.000]  我將來有機會
[00:26:18.000 --> 00:26:19.000]  跟大家在這方面分享
[00:26:19.000 --> 00:26:22.000]  愛惜我們的身體
[00:26:22.000 --> 00:26:25.000]  有句話這樣說
[00:26:25.000 --> 00:26:26.000]  我覺得很有智慧
[00:26:26.000 --> 00:26:27.000]  他說如果我們有一個孫的胃
[00:26:28.000 --> 00:26:29.000]  即是你胃酸過多
[00:26:29.000 --> 00:26:31.000]  經常胃痛
[00:26:31.000 --> 00:26:33.000]  或者這樣說
[00:26:33.000 --> 00:26:34.000]  你有一個酸的胃
[00:26:34.000 --> 00:26:36.000]  你很難有一個甜的靈
[00:26:36.000 --> 00:26:39.000]  你想想你胃痛的時候
[00:26:39.000 --> 00:26:41.000]  是不是真的
[00:26:41.000 --> 00:26:42.000]  那個人覺得很讚美神
[00:26:42.000 --> 00:26:44.000]  不是
[00:26:44.000 --> 00:26:45.000]  身體很重要
[00:26:45.000 --> 00:26:46.000]  我都見到當中有些長者
[00:26:46.000 --> 00:26:48.000]  就算有些不是長者
[00:26:48.000 --> 00:26:49.000]  可能都有身體上不同的問題
[00:26:49.000 --> 00:26:52.000]  我們年輕人也是一樣
[00:26:52.000 --> 00:26:55.000]  身體是上帝給我們一個
[00:26:56.000 --> 00:26:58.000]  很重要很重要的禮物
[00:26:58.000 --> 00:27:05.000]  《使徒信經》裏面
[00:27:05.000 --> 00:27:07.000]  有一句話
[00:27:07.000 --> 00:27:10.000]  他說我信身體復活
[00:27:10.000 --> 00:27:12.000]  是不是
[00:27:12.000 --> 00:27:15.000]  身體復活
[00:27:15.000 --> 00:27:16.000]  你這個身體
[00:27:16.000 --> 00:27:17.000]  我們這個身體
[00:27:17.000 --> 00:27:20.000]  是一個很重要很重要的東西
[00:27:20.000 --> 00:27:22.000]  我們怎樣去保養
[00:27:22.000 --> 00:27:24.000]  或者是愛惜它
[00:27:25.000 --> 00:27:26.000]  是我們值得要學的
[00:27:26.000 --> 00:27:29.000]  第五就是
[00:27:29.000 --> 00:27:30.000]  全人都妥當了
[00:27:30.000 --> 00:27:33.000]  我很喜歡羅家福音第二章的52節
[00:27:33.000 --> 00:27:35.000]  那裏說到耶穌基督的童年
[00:27:35.000 --> 00:27:37.000]  描述他
[00:27:37.000 --> 00:27:39.000]  耶穌基督的智慧和新量
[00:27:39.000 --> 00:27:41.000]  並神和人喜愛他的心
[00:27:41.000 --> 00:27:43.000]  都一同增長
[00:27:43.000 --> 00:27:45.000]  這裏是我們時常說的
[00:27:45.000 --> 00:27:46.000]  身心舍靈
[00:27:46.000 --> 00:27:48.000]  舍就是人際關係
[00:27:48.000 --> 00:27:50.000]  身體
[00:27:50.000 --> 00:27:51.000]  心
[00:27:51.000 --> 00:27:52.000]  內心
[00:27:52.000 --> 00:27:53.000]  心靈
[00:27:53.000 --> 00:27:54.000]  心理
[00:27:55.000 --> 00:27:56.000]  人際關係
[00:27:56.000 --> 00:27:57.000]  以及
[00:27:57.000 --> 00:27:58.000]  靈性
[00:27:58.000 --> 00:27:59.000]  四方面
[00:27:59.000 --> 00:28:00.000]  這裏說到他的智慧
[00:28:00.000 --> 00:28:01.000]  心
[00:28:01.000 --> 00:28:04.000]  智慧和新量
[00:28:04.000 --> 00:28:05.000]  身體
[00:28:05.000 --> 00:28:06.000]  神
[00:28:06.000 --> 00:28:07.000]  和人
[00:28:07.000 --> 00:28:08.000]  人就是
[00:28:08.000 --> 00:28:09.000]  整個部分
[00:28:09.000 --> 00:28:10.000]  喜愛他的心
[00:28:10.000 --> 00:28:11.000]  都一同
[00:28:11.000 --> 00:28:13.000]  我們的主耶穌基督
[00:28:13.000 --> 00:28:14.000]  是一個怎樣成長的人呢
[00:28:14.000 --> 00:28:16.000]  他是四方面都完全的
[00:28:16.000 --> 00:28:19.000]  他和神的關係
[00:28:19.000 --> 00:28:21.000]  他整個人的心
[00:28:21.000 --> 00:28:23.000]  心理的質素
[00:28:24.000 --> 00:28:25.000]  他和人的關係
[00:28:25.000 --> 00:28:27.000]  他和神的關係
[00:28:27.000 --> 00:28:29.000]  是他自己對身體的照料
[00:28:29.000 --> 00:28:31.000]  是不是
[00:28:31.000 --> 00:28:33.000]  一個這樣完整的人
[00:28:33.000 --> 00:28:36.000]  就是我們
[00:28:36.000 --> 00:28:38.000]  成長的目標
[00:28:38.000 --> 00:28:41.000]  我們常讀約翰福音第十章第十節
[00:28:41.000 --> 00:28:43.000]  我來你使叫人得生命
[00:28:43.000 --> 00:28:45.000]  並且得得更豐盛
[00:28:45.000 --> 00:28:47.000]  那更豐盛的是什麼呢
[00:28:47.000 --> 00:28:51.000]  就是這個
[00:28:51.000 --> 00:28:52.000]  全人
[00:28:53.000 --> 00:28:55.000]  都健康的生命
[00:28:55.000 --> 00:28:57.000]  是身心舍靈
[00:28:57.000 --> 00:28:59.000]  都妥當的生命
[00:28:59.000 --> 00:29:02.000]  這就是生命的意思
[00:29:02.000 --> 00:29:04.000]  就是我們裏面和外面
[00:29:04.000 --> 00:29:06.000]  都穩妥
[00:29:06.000 --> 00:29:07.000]  都平安
[00:29:07.000 --> 00:29:12.000]  捉一座平安的壇
[00:29:12.000 --> 00:29:15.000]  就是我們
[00:29:15.000 --> 00:29:17.000]  身心舍靈
[00:29:17.000 --> 00:29:20.000]  都經歷生命
[00:29:20.000 --> 00:29:22.000]  都經歷平安
[00:29:23.000 --> 00:29:24.000]  在一個
[00:29:24.000 --> 00:29:27.000]  不外憂外患的
[00:29:27.000 --> 00:29:29.000]  境況當中
[00:29:29.000 --> 00:29:34.000]  基甸
[00:29:34.000 --> 00:29:36.000]  捉一座
[00:29:36.000 --> 00:29:38.000]  平安的壇
[00:29:38.000 --> 00:29:41.000]  這個也是上帝給
[00:29:41.000 --> 00:29:44.000]  希伯來人的一個願景
[00:29:44.000 --> 00:29:48.000]  上帝是告訴人聽
[00:29:48.000 --> 00:29:50.000]  聽到
[00:29:51.000 --> 00:29:53.000]  上帝是告訴人聽
[00:29:53.000 --> 00:29:56.000]  祂是一個平安的神
[00:29:56.000 --> 00:29:57.000]  賜平安的神
[00:29:57.000 --> 00:30:03.000]  我們的聖經後面那裏讀到
[00:30:03.000 --> 00:30:06.000]  於是基甸在那裏為耶和華捉了一座壇
[00:30:06.000 --> 00:30:09.000]  起名叫耶和華沙龍
[00:30:09.000 --> 00:30:15.000]  這壇至今還在亞比爾謝族的厄弗拉
[00:30:16.000 --> 00:30:21.000]  即是說過了很多年之後
[00:30:21.000 --> 00:30:24.000]  這個壇仍然被保存
[00:30:24.000 --> 00:30:26.000]  是這個意思
[00:30:26.000 --> 00:30:30.000]  基甸作為一個捉壇人
[00:30:30.000 --> 00:30:35.000]  但是保護整個壇的存在
[00:30:35.000 --> 00:30:37.000]  或者
[00:30:37.000 --> 00:30:42.000]  來到這個壇裏面去獻平安的祭
[00:30:42.000 --> 00:30:45.000]  是整個民族
[00:30:45.000 --> 00:30:47.000]  是整體一起去做
[00:30:47.000 --> 00:30:51.000]  而且這一座平安的壇
[00:30:51.000 --> 00:30:53.000]  不是一個石頭的建築
[00:30:53.000 --> 00:30:57.000]  更加是一個心靈和文化的建立
[00:30:57.000 --> 00:31:01.000]  今天這個壇已經找不到了
[00:31:01.000 --> 00:31:03.000]  但是沙龍
[00:31:03.000 --> 00:31:06.000]  在我們每一個人的心底裏面
[00:31:06.000 --> 00:31:08.000]  仍然有
[00:31:08.000 --> 00:31:10.000]  仍然嚮往
[00:31:10.000 --> 00:31:13.000]  仍然要建造
[00:31:14.000 --> 00:31:16.000]  在哪裏有平安
[00:31:16.000 --> 00:31:19.000]  這裏就是處立一個壇
[00:31:19.000 --> 00:31:22.000]  所以我今天說完這麼多
[00:31:22.000 --> 00:31:25.000]  最後都只是說一個字
[00:31:25.000 --> 00:31:28.000]  這個字就是沙龍
[00:31:28.000 --> 00:31:32.000]  沙龍
[00:31:32.000 --> 00:31:41.000]  我們一起捉一座平安的壇
[00:31:41.000 --> 00:31:43.000]  我們祈禱
[00:31:44.000 --> 00:31:45.000]  我們的神
[00:31:45.000 --> 00:31:48.000]  祢是持平安的神
[00:31:48.000 --> 00:31:52.000]  就在一個紛亂的社會和時代
[00:31:52.000 --> 00:31:54.000]  祢會呼召人
[00:31:54.000 --> 00:31:58.000]  建立平安的社區
[00:31:58.000 --> 00:32:00.000]  平安的角度
[00:32:00.000 --> 00:32:04.000]  因為祢是一個持平安的神
[00:32:04.000 --> 00:32:07.000]  主我們為元朗堂
[00:32:07.000 --> 00:32:10.000]  為我們一班弟兄姊妹
[00:32:10.000 --> 00:32:11.000]  在這個地方
[00:32:11.000 --> 00:32:13.000]  有這麼好的環境
[00:32:14.000 --> 00:32:17.000]  我們一起去經歷生命的成長
[00:32:17.000 --> 00:32:20.000]  我們求祢在我們當中
[00:32:20.000 --> 00:32:23.000]  與我們每一個同在
[00:32:23.000 --> 00:32:25.000]  也與祢的僕人同在
[00:32:25.000 --> 00:32:27.000]  祈禱奉耶穌基督的名
[00:32:27.000 --> 00:32:29.000]  誠心所願
