
[00:00:00.000 --> 00:00:05.000]  我們讀一節聖經 在彼得後書第三章第九節
[00:19:50.000 --> 00:19:53.000]  不斷湧流的原因
[00:19:53.000 --> 00:19:55.000]  因為只有神的愛
[00:19:55.000 --> 00:19:59.000]  能夠為萬國萬民帶來醫治
[00:19:59.000 --> 00:20:00.000]  也只有神的愛
[00:20:00.000 --> 00:20:04.000]  才是我們持續宣教的動力
[00:20:04.000 --> 00:20:06.000]  你們
[00:20:06.000 --> 00:20:07.000]  第三
[00:20:07.000 --> 00:20:09.000]  我們要渴望看見神榮耀的彰顯
[00:20:09.000 --> 00:20:14.000]  跟你們說要渴望看見神榮耀的彰顯
[00:20:14.000 --> 00:20:17.000]  我相信我們都渴望看見神的榮耀
[00:20:17.000 --> 00:20:18.000]  不是嗎
[00:20:18.000 --> 00:20:20.000]  但是到底什麼地方
[00:20:20.000 --> 00:20:25.000]  是神會選擇來彰顯祂榮耀的地方
[00:20:25.000 --> 00:20:27.000]  以前我們常以為神的榮耀
[00:20:27.000 --> 00:20:30.000]  一定是彰顯在神的聖殿裡面
[00:20:30.000 --> 00:20:31.000]  不是嗎
[00:20:31.000 --> 00:20:33.000]  但事實上神的榮耀
[00:20:33.000 --> 00:20:36.000]  卻常常在人所最意想不到的地方
[00:20:36.000 --> 00:20:39.000]  顯現出來
[00:20:39.000 --> 00:20:41.000]  就好像當主耶穌都降生的時候
[00:20:41.000 --> 00:20:42.000]  你還記得
[00:20:42.000 --> 00:20:46.000]  東方博士直覺地
[00:20:46.000 --> 00:20:48.000]  他們去哪裡尋找耶穌
[00:20:48.000 --> 00:20:49.000]  耶路撒冷
[00:20:49.000 --> 00:20:51.000]  皇宮嘛
[00:20:51.000 --> 00:20:52.000]  你不到皇宮
[00:20:52.000 --> 00:20:54.000]  怎麼找君萬不到皇
[00:20:54.000 --> 00:20:55.000]  去哪裡呢
[00:20:55.000 --> 00:20:58.000]  他們以為一定到皇宮裡面
[00:20:58.000 --> 00:21:00.000]  但其實神的榮耀
[00:21:00.000 --> 00:21:02.000]  卻沒有顯明在皇宮裡面
[00:21:02.000 --> 00:21:04.000]  神的榮耀彰顯在那裡
[00:21:04.000 --> 00:21:08.000]  卻選擇馬朝
[00:21:08.000 --> 00:21:10.000]  馬朝什麼地方
[00:21:10.000 --> 00:21:11.000]  最平凡
[00:21:11.000 --> 00:21:13.000]  最卑微的
[00:21:13.000 --> 00:21:17.000]  最意想不到的地方
[00:21:17.000 --> 00:21:19.000]  人家就在出埃及記
[00:21:19.000 --> 00:21:23.000]  有一次摩西來到神的面前
[00:21:23.000 --> 00:21:24.000]  他問神
[00:21:24.000 --> 00:21:25.000]  求問神主啊
[00:21:25.000 --> 00:21:29.000]  求祢顯明祢的榮耀給我看
[00:21:29.000 --> 00:21:31.000]  這不是也是我們的呼求
[00:21:31.000 --> 00:21:35.000]  求祢顯明祢的榮耀給我們看嗎
[00:21:35.000 --> 00:21:37.000]  你知道神怎麼回答他嗎
[00:21:37.000 --> 00:21:40.000]  出埃及記三三章的十九節
[00:21:40.000 --> 00:21:41.000]  這裡說耶和華說
[00:21:41.000 --> 00:21:44.000]  我要顯我一切的恩慈
[00:21:44.000 --> 00:21:46.000]  在祢面前經過
[00:21:46.000 --> 00:21:48.000]  宣告我的名
[00:21:48.000 --> 00:21:50.000]  我要恩戴誰就恩戴誰
[00:21:50.000 --> 00:21:52.000]  要憐憫誰就憐憫誰
[00:21:52.000 --> 00:21:53.000]  當摩西在這裡
[00:21:53.000 --> 00:21:55.000]  求看神的榮耀的時候
[00:21:55.000 --> 00:21:57.000]  神卻回答說
[00:21:57.000 --> 00:21:58.000]  我要讓我的恩慈
[00:21:58.000 --> 00:22:00.000]  在祢面前經過
[00:22:00.000 --> 00:22:02.000]  換句話說
[00:22:02.000 --> 00:22:07.000]  神的榮耀是在祂恩慈彰顯的地方
[00:22:07.000 --> 00:22:08.000]  能夠顯明出來
[00:22:08.000 --> 00:22:11.000]  什麼地方神顯明祂的恩慈
[00:22:11.000 --> 00:22:14.000]  什麼地方你就看見神的榮耀
[00:22:14.000 --> 00:22:19.000]  原來神的榮耀是在祂顯明恩慈的地方
[00:22:19.000 --> 00:22:20.000]  從這個角度來講
[00:22:20.000 --> 00:22:21.000]  當然我們就明白
[00:22:21.000 --> 00:22:24.000]  為什麼聖殿是神顯明榮耀同在的地方
[00:22:24.000 --> 00:22:27.000]  因為聖殿就是神顯明祂恩慈的地方
[00:22:27.000 --> 00:22:28.000]  不是嗎
[00:22:28.000 --> 00:22:30.000]  我們本來都是不配的人
[00:22:30.000 --> 00:22:33.000]  但是因為神的恩慈臨到我們
[00:22:33.000 --> 00:22:34.000]  讓我們這不配的人
[00:22:34.000 --> 00:22:36.000]  今天能夠站立在神面前
[00:22:36.000 --> 00:22:38.000]  如此敬拜讚美祂
[00:22:38.000 --> 00:22:39.000]  我們就看見
[00:22:39.000 --> 00:22:41.000]  在神顯明恩慈的地方
[00:22:41.000 --> 00:22:44.000]  祂的榮耀彰顯
[00:22:44.000 --> 00:22:48.000]  不但是聖殿是神顯明祂榮耀的地方
[00:22:48.000 --> 00:22:50.000]  當我越想到這點我就明白
[00:22:50.000 --> 00:22:52.000]  其實神的榮耀
[00:22:52.000 --> 00:22:55.000]  同樣也是在宣教的工廠
[00:22:55.000 --> 00:22:59.000]  不是神更願意彰顯祂榮耀同在的地方嗎
[00:22:59.000 --> 00:23:02.000]  因為宣教工廠是需要恩慈的地方
[00:23:02.000 --> 00:23:04.000]  越是需要恩慈的地方
[00:23:04.000 --> 00:23:09.000]  越是神要選擇彰顯祂榮耀的地方
[00:23:09.000 --> 00:23:12.000]  我還記得我第一次到多哥去的時候
[00:23:12.000 --> 00:23:14.000]  我就隨著當時的
[00:23:14.000 --> 00:23:17.000]  萬國主教步道團的總幹事
[00:23:17.000 --> 00:23:19.000]  Pastor Edow
[00:23:19.000 --> 00:23:23.000]  就帶我到他的家鄉Midwakope去步道
[00:23:23.000 --> 00:23:26.000]  當我走進村落去的時候就發現
[00:23:26.000 --> 00:23:30.000]  這個村落充滿了汙染跟疾病
[00:23:30.000 --> 00:23:31.000]  為什麼呢
[00:23:31.000 --> 00:23:34.000]  你要知道在非洲的人
[00:23:34.000 --> 00:23:37.000]  他們祭拜神跟我們中國人不大一樣
[00:23:37.000 --> 00:23:38.000]  我們中國人
[00:23:38.000 --> 00:23:40.000]  傳統的中國人在祭拜神的時候
[00:23:40.000 --> 00:23:42.000]  我們中國人比較實際
[00:23:42.000 --> 00:23:44.000]  殺雞殺完了自己就吃了
[00:23:44.000 --> 00:23:46.000]  就全部到自己肚子裡去了
[00:23:46.000 --> 00:23:48.000]  非洲人不是這樣
[00:23:48.000 --> 00:23:50.000]  非洲人殺雞祭神
[00:23:50.000 --> 00:23:54.000]  他們把雞殺了就丟在祭壇上
[00:23:54.000 --> 00:23:57.000]  讓它流血腐爛
[00:23:57.000 --> 00:24:00.000]  所以當然到處蚊蟲
[00:24:00.000 --> 00:24:02.000]  到處病毒就很容易傳染
[00:24:02.000 --> 00:24:05.000]  再加上水井就在祭壇旁邊
[00:24:05.000 --> 00:24:09.000]  你說人喝了水怎麼能夠不生病呢
[00:24:09.000 --> 00:24:11.000]  我記得那天我在村落裡面步道
[00:24:11.000 --> 00:24:13.000]  步道我就呼召
[00:24:13.000 --> 00:24:15.000]  有誰願意接受耶穌做祂的個人
[00:24:15.000 --> 00:24:18.000]  沒想到那一天村長自己站立起來
[00:24:18.000 --> 00:24:21.000]  他願意接受耶穌做祂的救助
[00:24:21.000 --> 00:24:23.000]  他站起來後宣告說
[00:24:23.000 --> 00:24:24.000]  從今天開始
[00:24:24.000 --> 00:24:27.000]  我們的村落裡面不再殺雞祭神了
[00:24:27.000 --> 00:24:29.000]  哈利路亞
[00:24:29.000 --> 00:24:31.000]  結果第二年
[00:24:31.000 --> 00:24:33.000]  當我再回到這個村落的時候
[00:24:33.000 --> 00:24:36.000]  就發現這村落很乾淨
[00:24:36.000 --> 00:24:39.000]  很整潔很驚訝
[00:24:39.000 --> 00:24:41.000]  更奇妙忽然就看
[00:24:41.000 --> 00:24:43.000]  這個村裡面怎麼有一個
[00:24:43.000 --> 00:24:47.000]  很漂亮的水泥建築正在蓋起來呢
[00:24:47.000 --> 00:24:50.000]  我就問他們這什麼建築
[00:24:50.000 --> 00:24:51.000]  他們就告訴我們
[00:24:51.000 --> 00:24:56.000]  這是他們要為神建一個最美麗的教堂
[00:24:56.000 --> 00:24:57.000]  要在他們中間
[00:24:57.000 --> 00:24:59.000]  因為他們住的都是茅草房
[00:24:59.000 --> 00:25:01.000]  所以他們搭了一個水泥房
[00:25:01.000 --> 00:25:03.000]  特別要奉獻給神來做教堂
[00:25:03.000 --> 00:25:06.000]  我就記得在不久之後
[00:25:06.000 --> 00:25:07.000]  當我們回到這村落
[00:25:07.000 --> 00:25:09.000]  再舉行獻堂典禮那一天
[00:25:09.000 --> 00:25:13.000]  整個會場真的充滿了歡喜快樂
[00:25:13.000 --> 00:25:15.000]  那一天我在獻堂典禮
[00:25:15.000 --> 00:25:17.000]  我心更是歡喜快樂
[00:25:17.000 --> 00:25:19.000]  真的比我們自己教會現場還快樂
[00:25:19.000 --> 00:25:21.000]  我告訴你
[00:25:21.000 --> 00:25:22.000]  不只是因為
[00:25:22.000 --> 00:25:24.000]  哈利路亞
[00:25:24.000 --> 00:25:27.000]  不只是因為我看見一個美麗的教堂被建立
[00:25:27.000 --> 00:25:28.000]  更是因為看見那個
[00:25:28.000 --> 00:25:31.000]  本來是拜巫毒教的村落
[00:25:31.000 --> 00:25:34.000]  現在因為福音的大能
[00:25:34.000 --> 00:25:36.000]  能夠帶來這樣大的轉變
[00:25:36.000 --> 00:25:38.000]  能夠將他們最美麗的建築
[00:25:38.000 --> 00:25:39.000]  來奉獻
[00:25:39.000 --> 00:25:42.000]  來敬拜獨一的真神
[00:25:42.000 --> 00:25:46.000]  哈利路亞
[00:25:46.000 --> 00:25:47.000]  那一天我在那裡
[00:25:47.000 --> 00:25:49.000]  我眼淚掉下來
[00:25:49.000 --> 00:25:50.000]  真的看見神
[00:25:50.000 --> 00:25:54.000]  那個建築不是像我們家這麼美麗
[00:25:54.000 --> 00:25:55.000]  可是我站在那裡
[00:25:55.000 --> 00:25:57.000]  我真的看神的榮耀
[00:25:57.000 --> 00:26:00.000]  那就是神的榮耀
[00:26:00.000 --> 00:26:02.000]  看見神怎麼改變人的心意
[00:26:02.000 --> 00:26:04.000]  轉化這樣一個小小的村落
[00:26:04.000 --> 00:26:07.000]  正是在神顯恩賜的地方
[00:26:07.000 --> 00:26:10.000]  我們看見祂的榮耀
[00:26:10.000 --> 00:26:12.000]  今天我們的心中
[00:26:12.000 --> 00:26:15.000]  不是也常常渴望看見神的榮耀嗎
[00:26:15.000 --> 00:26:17.000]  我告訴你一個祕約
[00:26:17.000 --> 00:26:19.000]  怎麼樣能夠看見神的榮耀
[00:26:19.000 --> 00:26:24.000]  就是去那些最有需要神恩賜的地方
[00:26:24.000 --> 00:26:26.000]  不是要為他們去哀嘆
[00:26:26.000 --> 00:26:28.000]  不是
[00:26:28.000 --> 00:26:32.000]  而是要去成為神恩賜的管道
[00:26:32.000 --> 00:26:36.000]  就像主耶穌就道成肉身一樣
[00:26:36.000 --> 00:26:38.000]  主耶穌就道成肉身
[00:26:38.000 --> 00:26:40.000]  在黑暗世界從人的角度來講
[00:26:40.000 --> 00:26:45.000]  道成肉身有什麼榮耀可言
[00:26:45.000 --> 00:26:47.000]  主來到這麼污穢的地方
[00:26:47.000 --> 00:26:50.000]  有什麼榮耀可看
[00:26:50.000 --> 00:26:53.000]  但卻因為神的恩典
[00:26:53.000 --> 00:26:55.000]  來到這個世上
[00:26:55.000 --> 00:26:58.000]  使人的生命能夠改變
[00:26:58.000 --> 00:27:01.000]  使那些原來不配的地方
[00:27:01.000 --> 00:27:05.000]  卻成為神榮耀同在彰顯的地方
[00:27:05.000 --> 00:27:08.000]  Amen Hallelujah
[00:27:08.000 --> 00:27:11.000]  丁孟杰這正是我們今天要宣教的原因
[00:27:11.000 --> 00:27:15.000]  我們渴望看見神榮耀的降臨
[00:27:15.000 --> 00:27:17.000]  所以丁孟杰求神幫助我們
[00:27:17.000 --> 00:27:20.000]  真的無論得死不得死
[00:27:20.000 --> 00:27:23.000]  無論擺在他面前有多少的艱固營壘
[00:27:23.000 --> 00:27:25.000]  我們要重新尾聲
[00:27:25.000 --> 00:27:29.000]  與主同心得著萬民
[00:27:29.000 --> 00:27:32.000]  特別是我們生活在北美的信徒
[00:27:32.000 --> 00:27:34.000]  我常常覺得神把我們擺在這裡
[00:27:34.000 --> 00:27:36.000]  特別是在 Silicon Valley 說真的
[00:27:36.000 --> 00:27:38.000]  神把我們擺在這麼多
[00:27:38.000 --> 00:27:40.000]  這麼豐富的地方
[00:27:40.000 --> 00:27:43.000]  這麼多的資源的地方
[00:27:43.000 --> 00:27:45.000]  難道不就是為了讓我們
[00:27:45.000 --> 00:27:47.000]  在這樣一個末後的世代
[00:27:47.000 --> 00:27:50.000]  完成上帝的大使命嗎
[00:27:50.000 --> 00:27:52.000]  求神幫助我們
[00:27:52.000 --> 00:27:55.000]  一定要抓住現今的機會
[00:27:55.000 --> 00:27:59.000]  竭力擺上自己被神所使用
[00:27:59.000 --> 00:28:00.000]  Amen
[00:28:00.000 --> 00:28:02.000]  所以今天在講到之後
[00:28:02.000 --> 00:28:05.000]  我們要一起為教會明年的宣教事功
[00:28:05.000 --> 00:28:08.000]  我們來收信心的刃線
[00:28:08.000 --> 00:28:10.000]  什麼是信心的刃線
[00:28:10.000 --> 00:28:13.000]  就是每年我們教會在宣教月的時候
[00:28:13.000 --> 00:28:14.000]  都會做這件事情
[00:28:14.000 --> 00:28:17.000]  我們會請弟兄姊妹一同來思想
[00:28:17.000 --> 00:28:19.000]  神要你在未來一年
[00:28:19.000 --> 00:28:24.000]  為教會宣教職堂事功所奉獻的數字
[00:28:24.000 --> 00:28:26.000]  這個數字不是你隨便想
[00:28:26.000 --> 00:28:28.000]  隨便填寫不是的
[00:28:28.000 --> 00:28:31.000]  我希望你為這個事情來禱告
[00:28:31.000 --> 00:28:33.000]  求聖靈感動你
[00:28:33.000 --> 00:28:35.000]  一個數字是明年
[00:28:35.000 --> 00:28:39.000]  你可以為教會宣教職堂事功所奉獻的數字
[00:28:39.000 --> 00:28:44.000]  然後憑信心而填寫在這個信心刃線卡上
[00:28:44.000 --> 00:28:47.000]  也許你現在並沒有這筆錢
[00:28:47.000 --> 00:28:49.000]  或者你也不知道這筆錢從哪裡來
[00:28:49.000 --> 00:28:51.000]  但你相信耶和華以樂
[00:28:51.000 --> 00:28:54.000]  在耶和華山上必有預備
[00:28:54.000 --> 00:28:57.000]  神必定按照你的信心
[00:28:57.000 --> 00:29:00.000]  親自來供應你一切的需要
[00:29:00.000 --> 00:29:01.000]  你們
[00:29:01.000 --> 00:29:03.000]  聖經上告訴我們說
[00:29:03.000 --> 00:29:06.000]  我們的神是賜種子給撒種的神
[00:29:06.000 --> 00:29:07.000]  換句話說
[00:29:07.000 --> 00:29:11.000]  我們越多為神的國投資的時候
[00:29:11.000 --> 00:29:16.000]  神就會越多將我們生活的資源賞賜給我們
[00:29:16.000 --> 00:29:18.000]  我想特別在疫情之後
[00:29:18.000 --> 00:29:20.000]  我們看見整個世界
[00:29:20.000 --> 00:29:22.000]  物價的上漲是非常嚴重
[00:29:22.000 --> 00:29:24.000]  第三世界的人更不例外
[00:29:24.000 --> 00:29:26.000]  生活更加的艱苦
[00:29:26.000 --> 00:29:30.000]  我們更需要顧念我們在世界各地的
[00:29:30.000 --> 00:29:33.000]  這些牧者們跟事功上的需要
[00:29:33.000 --> 00:29:36.000]  我相信讓我們越多給神
[00:29:36.000 --> 00:29:39.000]  神就必越多給我們的
[00:29:39.000 --> 00:29:40.000]  你們
[00:29:40.000 --> 00:29:43.000]  我們一起來禱告
[00:29:43.000 --> 00:29:45.000]  親愛的我們再次來到你面前
[00:29:45.000 --> 00:29:46.000]  我們感謝你
[00:29:46.000 --> 00:29:49.000]  謝謝你的愛
[00:29:49.000 --> 00:29:53.000]  讓主耶穌你自己來到這個世界上
[00:29:53.000 --> 00:29:54.000]  我們也謝謝你
[00:29:54.000 --> 00:29:56.000]  讓我們能夠經歷到你的恩典
[00:29:56.000 --> 00:29:58.000]  你的慈愛
[00:29:58.000 --> 00:30:00.000]  也在這時候讓我們思想的這世界上
[00:30:00.000 --> 00:30:03.000]  還有許許多多人
[00:30:03.000 --> 00:30:05.000]  沒有機會聽聞福利
[00:30:05.000 --> 00:30:09.000]  何等大的需要
[00:30:09.000 --> 00:30:12.000]  我們真的求你來感動我們
[00:30:12.000 --> 00:30:16.000]  真的在這樣一個充滿動盪的世代
[00:30:16.000 --> 00:30:18.000]  與你同心
[00:30:18.000 --> 00:30:19.000]  得早萬民
[00:30:19.000 --> 00:30:22.000]  因為這正是你的心意
[00:30:22.000 --> 00:30:24.000]  求聖你來感動我們
[00:30:24.000 --> 00:30:26.000]  看我們所能做的事情
[00:30:26.000 --> 00:30:27.000]  不但在未來一年
[00:30:27.000 --> 00:30:30.000]  我們可以參與教會宣教的工作
[00:30:30.000 --> 00:30:31.000]  也幫助我們思想到
[00:30:31.000 --> 00:30:33.000]  我們在信心刃線上
[00:30:33.000 --> 00:30:39.000]  我們能夠擺上多少在職堂宣教的事功上
[00:30:39.000 --> 00:30:40.000]  求主感動我們
[00:30:40.000 --> 00:30:42.000]  憑信心填寫
[00:30:42.000 --> 00:30:44.000]  也深深的相信
[00:30:44.000 --> 00:30:47.000]  你必要按照你榮耀的豐富
[00:30:47.000 --> 00:30:51.000]  親自供應我們一切的需要
[00:30:51.000 --> 00:30:52.000]  親愛的主義士
[00:30:52.000 --> 00:30:53.000]  我求你祝福每一位
[00:30:53.000 --> 00:30:56.000]  甘心樂意刃線的弟兄姊妹
[00:30:56.000 --> 00:30:58.000]  主要你既然如此感動
[00:30:58.000 --> 00:31:01.000]  你的聖靈要引導他們 祝福他們
[00:31:01.000 --> 00:31:03.000]  讓他們真的在生活的每一個領域上
[00:31:03.000 --> 00:31:06.000]  都能夠經歷你突破的恩典跟大能
[00:31:06.000 --> 00:31:10.000]  你也親自會供應他們一切所需用
[00:31:10.000 --> 00:31:12.000]  甚至超乎所求所想
[00:31:12.000 --> 00:31:13.000]  謝謝主
[00:31:13.000 --> 00:31:16.000]  感謝禱告奉耶穌得聖的名氣求
[00:31:16.000 --> 00:31:18.000]  阿們 阿們
