
[00:00:00.000 --> 00:00:03.540]  各位親愛的牧長童工弟兄姊妹
[00:22:36.700 --> 00:22:39.500]  我們現在是歡歡喜喜的
[00:22:39.500 --> 00:22:42.700]  站在這個恩典當中
[00:22:42.700 --> 00:22:43.700]  感恩的時候
[00:22:43.700 --> 00:22:46.500]  感恩節的時候難道不正式提醒我們
[00:22:46.500 --> 00:22:48.900]  我們蒙神保守帶領
[00:22:48.900 --> 00:22:52.900]  站在祂何等浩大的恩典當中
[00:22:52.900 --> 00:22:56.600]  而且也是指向未來的
[00:22:56.600 --> 00:22:59.500]  就是不管環境如何變化
[00:22:59.500 --> 00:23:02.800]  不管周遭有多少患難發生
[00:23:02.800 --> 00:23:07.000]  但是我們裡面卻有這種的大喜樂
[00:23:07.000 --> 00:23:08.700]  是因為信心
[00:23:08.700 --> 00:23:13.600]  祂能夠指向未來
[00:23:13.600 --> 00:23:17.700]  不論是神 我們沒有信的對象
[00:23:17.700 --> 00:23:20.900]  我記得中國廈門大學有個教授
[00:23:20.900 --> 00:23:23.300]  叫做易中天
[00:23:23.300 --> 00:23:27.300]  那麼這個人常常做一些社會調查
[00:23:27.300 --> 00:23:29.500]  有一次他到四川那邊
[00:23:29.500 --> 00:23:32.400]  特別去到一個老農民的家裡去看一看
[00:23:32.400 --> 00:23:34.200]  結果他就發現
[00:23:34.200 --> 00:23:35.800]  進了這個農民家
[00:23:35.800 --> 00:23:38.300]  一排各種神明
[00:23:38.300 --> 00:23:40.600]  玉皇大帝 如來佛
[00:23:40.600 --> 00:23:44.000]  關公 觀音 通通擺起來
[00:23:44.000 --> 00:23:45.200]  最後放一個牌子
[00:23:45.200 --> 00:23:49.400]  老一輩無產階級革命家
[00:23:49.400 --> 00:23:50.900]  這個易中天就問他說
[00:23:50.900 --> 00:23:52.700]  老伯你到底信什麼
[00:23:52.700 --> 00:23:53.900]  他說我不知道
[00:23:53.900 --> 00:23:56.800]  反正我聽說這些都有效
[00:23:56.800 --> 00:23:58.200]  我就把他們通通請來
[00:23:58.200 --> 00:24:01.100]  然後讓他們保佑我平安
[00:24:01.100 --> 00:24:03.300]  所以易教授就一針見血的說
[00:24:03.300 --> 00:24:06.000]  他說其實我們中國人 我們華人
[00:24:06.000 --> 00:24:08.900]  只有養沒有信
[00:24:08.900 --> 00:24:11.800]  養是什麼 就是我很崇拜你
[00:24:11.800 --> 00:24:13.800]  我聽說你法力無邊
[00:24:13.800 --> 00:24:15.600]  我把你接到家裡面來
[00:24:15.600 --> 00:24:16.800]  我給你上香
[00:24:16.800 --> 00:24:18.200]  我給你送一些水果
[00:24:18.200 --> 00:24:20.600]  給你放一些貢物
[00:24:20.600 --> 00:24:22.400]  但是心裡真正信不信呢
[00:24:22.400 --> 00:24:24.500]  不信
[00:24:24.500 --> 00:24:25.900]  所以我們才會有這些話
[00:24:25.900 --> 00:24:28.000]  叫做無事不登三寶殿
[00:24:28.000 --> 00:24:29.700]  臨陣摩槍
[00:24:29.700 --> 00:24:33.500]  臨吉報佛腳等等
[00:24:33.500 --> 00:24:37.000]  就是平時保持距離與側安全
[00:24:37.000 --> 00:24:39.600]  根本不信
[00:24:39.600 --> 00:24:42.200]  所以這個叫做只有養沒有信
[00:24:42.200 --> 00:24:43.600]  信養 信養
[00:24:43.600 --> 00:24:46.100]  你首先要從信開始
[00:24:46.100 --> 00:24:51.600]  帶出你裡面對祂的敬畏
[00:24:51.600 --> 00:24:56.000]  所以我們的福音是告訴我們
[00:24:56.000 --> 00:25:01.000]  耶穌基督是我們真正可信的對象
[00:25:01.000 --> 00:25:03.000]  祂已經成就了救贖大功
[00:25:03.000 --> 00:25:05.100]  在兩千年前
[00:25:05.100 --> 00:25:10.100]  如今應得祂 我們裡面就有了
[00:25:10.100 --> 00:25:15.100]  心裡面能夠有生活的勇氣 底氣
[00:25:15.100 --> 00:25:18.400]  每天我們都歡歡喜喜在祂的恩典裡面
[00:25:18.400 --> 00:25:23.100]  然後這個信告訴我們指向未來
[00:25:23.100 --> 00:25:28.600]  有意聚在其間 盼望新天新地
[00:25:28.600 --> 00:25:30.400]  所以不但這個福音是一個
[00:25:30.400 --> 00:25:33.600]  真正讓我們有了信的對象的福音
[00:25:33.600 --> 00:25:36.400]  這個福音同時也告訴我們
[00:25:36.400 --> 00:25:42.600]  是一個真正能夠有活的盼望的福音
[00:25:42.600 --> 00:25:45.700]  我們都記得彼得前書第一章就告訴我們
[00:25:45.700 --> 00:25:52.000]  彼得說願送戰歸於我們在天上的父母
[00:25:52.000 --> 00:25:57.500]  祂藉著祂的榮耀 藉著祂的能力
[00:25:57.500 --> 00:26:01.700]  然後在基督裡重生了我們
[00:26:01.700 --> 00:26:07.500]  叫我們裡面有活潑的盼望
[00:26:07.500 --> 00:26:10.300]  中文把它翻成活潑的盼望
[00:26:10.300 --> 00:26:13.700]  其實原來就是活的盼望
[00:26:13.700 --> 00:26:17.200]  Living Hope 活的盼望
[00:26:17.200 --> 00:26:21.000]  你想想人間無論你是帝王降降
[00:26:21.000 --> 00:26:24.200]  或者你是一介草民
[00:26:24.200 --> 00:26:28.100]  幾萬天的日子最後死亡畫個句號
[00:26:28.100 --> 00:26:30.700]  人間哪有什麼Living Hope
[00:26:30.700 --> 00:26:31.900]  有沒有活的盼望
[00:26:31.900 --> 00:26:36.200]  沒有 只有死的盼望
[00:26:36.200 --> 00:26:41.000]  而唯有這個福音帶來活的盼望
[00:26:41.000 --> 00:26:43.400]  所以當我們讀到聖經裡面這些
[00:26:43.400 --> 00:26:45.500]  同樣讓我們看見
[00:26:45.500 --> 00:26:48.800]  這個福音帶來的盼望
[00:26:48.800 --> 00:26:52.900]  也是在三個層面上面
[00:26:52.900 --> 00:26:55.800]  路加福音特別告訴我們
[00:26:55.800 --> 00:27:00.000]  我們述來說盼望的就是以色列明的
[00:27:00.000 --> 00:27:04.800]  祂已經成就這個事
[00:27:04.800 --> 00:27:08.000]  主耶穌已經為我們從實力復活了
[00:27:08.000 --> 00:27:12.000]  所以這個盼望是有根有基的盼望
[00:27:12.000 --> 00:27:16.600]  是有歷史事實作為根基的盼望
[00:27:16.600 --> 00:27:18.400]  那麼這個盼望
[00:27:18.400 --> 00:27:21.100]  讓我們當下的人生怎麼樣
[00:27:21.100 --> 00:27:26.600]  就是能夠不斷地在操練我們的忍耐
[00:27:26.600 --> 00:27:31.400]  好讓我們能夠越來越用老練的生命
[00:27:31.400 --> 00:27:35.700]  用成熟的生命來承受最後這個盼望
[00:27:35.700 --> 00:27:39.300]  全然地實現在我們身上
[00:27:39.300 --> 00:27:42.000]  同樣這個盼望也告訴我們
[00:27:42.000 --> 00:27:45.800]  這是根據上帝自己的應許
[00:27:45.800 --> 00:27:47.400]  人的話會改變
[00:27:47.400 --> 00:27:49.300]  人說話都是模稜兩可
[00:27:49.300 --> 00:27:52.800]  如果可能也許是或者大概差不多
[00:27:52.800 --> 00:27:55.300]  上帝從來不用模稜兩可的話
[00:27:55.300 --> 00:27:59.600]  這裡說照著祂的應許
[00:27:59.600 --> 00:28:01.900]  according to His promise
[00:28:01.900 --> 00:28:04.200]  這是上帝的promise
[00:28:04.200 --> 00:28:06.400]  上帝的應許
[00:28:06.400 --> 00:28:11.000]  我們的盼望就是地和其上都要廢棄
[00:28:11.000 --> 00:28:16.900]  新天新地新耶路撒冷要降臨人間
[00:28:16.900 --> 00:28:20.000]  有上帝真正的righteous
[00:28:20.000 --> 00:28:24.200]  祂的意居住在其間
[00:28:24.200 --> 00:28:31.100]  所以這樣的盼望是真正活的盼望
[00:28:31.100 --> 00:28:33.900]  我看到網上蠻有意思
[00:28:33.900 --> 00:28:35.600]  我是六零後
[00:28:35.600 --> 00:28:38.100]  在中國大陸真的六零後那個時候
[00:28:38.100 --> 00:28:40.900]  吵架歸吵架很少聽到夫妻離婚
[00:28:40.900 --> 00:28:42.800]  叫打死不離婚
[00:28:42.800 --> 00:28:47.500]  那麼七零後就有點不一樣
[00:28:47.500 --> 00:28:51.500]  七零後吵架吵到最後吵死
[00:28:51.500 --> 00:28:54.000]  但是很少聽到離婚
[00:28:54.000 --> 00:28:58.300]  八零後吵一下就離了
[00:28:58.300 --> 00:29:01.300]  九零後不吵也離
[00:29:01.300 --> 00:29:08.700]  那麼零零後現在不結婚太冷靜
[00:29:08.700 --> 00:29:13.400]  中國大陸特別出台要離婚也沒那麼容易
[00:29:13.400 --> 00:29:16.000]  先給你們幾個月冷靜一下
[00:29:16.000 --> 00:29:18.200]  民政局就不批
[00:29:18.200 --> 00:29:21.600]  不管你們打得天翻地覆吵得怎麼樣
[00:29:21.600 --> 00:29:24.600]  就不批准 讓你們冷靜一下
[00:29:24.600 --> 00:29:27.100]  所以現在零零後說我們真的夠冷靜
[00:29:27.100 --> 00:29:29.200]  乾脆不結婚
[00:29:29.200 --> 00:29:34.000]  反正遲早要離
[00:29:34.000 --> 00:29:36.700]  沒有真實的盼望
[00:29:36.700 --> 00:29:40.000]  到哪裡去尋找盼望呢
[00:29:40.000 --> 00:29:40.900]  感謝神
[00:29:40.900 --> 00:29:44.500]  這個福音不但是一個讓我們有了信的對象
[00:29:44.500 --> 00:29:46.600]  讓我們有了活的盼望
[00:29:46.600 --> 00:29:50.000]  這個福音更是提醒告訴我們
[00:29:50.000 --> 00:29:55.900]  什麼是真正讓我們得到愛的能力
[00:29:55.900 --> 00:29:58.700]  愛的能力
[00:29:58.700 --> 00:30:05.000]  所以同樣施加的大愛也提醒我們
[00:30:05.000 --> 00:30:06.900]  第一這個愛已經發生了
[00:30:06.900 --> 00:30:08.200]  我們什麼都沒有做
[00:30:08.200 --> 00:30:10.400]  我們還是罪人的時候
[00:30:10.400 --> 00:30:13.200]  祂為我們死
[00:30:13.200 --> 00:30:18.800]  我們都知道死是愛的最高境界的表達
[00:30:18.800 --> 00:30:20.400]  為我們死
[00:30:20.400 --> 00:30:24.000]  神的愛就在此向我們顯明
[00:30:24.000 --> 00:30:28.000]  但是這個愛又是我們隨時在我們日常生活裡面
[00:30:28.000 --> 00:30:30.800]  可以經歷到的
[00:30:30.800 --> 00:30:34.300]  保羅說因為基督的愛激勵我
[00:30:34.300 --> 00:30:36.800]  祂用的是一個現代時態
[00:30:36.800 --> 00:30:40.600]  隨時這個愛激勵我們
[00:30:40.600 --> 00:30:42.500]  愛裡沒有懼怕
[00:30:42.500 --> 00:30:46.100]  愛讓我們漸漸漸漸的能夠Be perfect
[00:30:46.100 --> 00:30:48.900]  就是長成基督的聲量
[00:30:48.900 --> 00:30:51.900]  在祂裡面得以完全
[00:30:51.900 --> 00:30:54.400]  而這個愛讓我們有這個底氣
[00:30:54.400 --> 00:30:56.600]  讓我們有這份的勇氣
[00:30:56.600 --> 00:30:59.700]  能夠面向未來
[00:30:59.700 --> 00:31:02.600]  無論世界充滿多少仇恨
[00:31:02.600 --> 00:31:05.900]  無論這個世界多麼的混亂
[00:31:05.900 --> 00:31:09.700]  我們總相信施加的大愛
[00:31:09.700 --> 00:31:12.000]  能夠改變人的生命
[00:31:12.000 --> 00:31:14.800]  因為祂已經改變了我們
[00:31:14.800 --> 00:31:16.500]  人間的仇恨
[00:31:16.500 --> 00:31:18.900]  只有用基督那大愛
[00:31:18.900 --> 00:31:20.600]  才能夠消融
[00:31:20.600 --> 00:31:24.800]  才能夠真正的融化
[00:31:24.800 --> 00:31:26.600]  所以第六節到第八節
[00:31:26.600 --> 00:31:28.800]  保羅要再次強調
[00:31:28.800 --> 00:31:30.900]  不但告訴我們
[00:31:30.900 --> 00:31:33.000]  幸福的人生離不開
[00:31:33.000 --> 00:31:34.000]  真的信
[00:31:34.000 --> 00:31:35.000]  真的盼望
[00:31:35.000 --> 00:31:37.800]  真正的愛
[00:31:37.800 --> 00:31:39.500]  同時提醒我們
[00:31:39.500 --> 00:31:41.600]  我們是誰
[00:31:41.600 --> 00:31:43.300]  保羅一連用三個詞
[00:31:43.300 --> 00:31:46.200]  在這個六節到八節裡面
[00:31:46.200 --> 00:31:47.900]  第一個就是
[00:31:47.900 --> 00:31:50.800]  因為我們還軟弱
[00:31:50.800 --> 00:31:54.000]  其實這個詞原來的意思是更嚴重
[00:31:54.000 --> 00:31:55.400]  Powerless
[00:31:55.400 --> 00:31:57.300]  就是毫無力量
[00:31:57.300 --> 00:31:58.600]  軟弱有時候你會覺得
[00:31:58.600 --> 00:32:00.400]  好像我們還有一點力量
[00:32:00.400 --> 00:32:02.900]  我們是徹底的沒有力量
[00:32:02.900 --> 00:32:04.300]  我們不必再幻想
[00:32:04.300 --> 00:32:06.300]  我們有愛的能力
[00:32:06.300 --> 00:32:08.500]  我們的愛都是帶條件的
[00:32:08.500 --> 00:32:12.700]  我們的愛最後都是指向自我的
[00:32:12.700 --> 00:32:15.000]  毫無力量
[00:32:15.000 --> 00:32:16.600]  第二個用的詞
[00:32:16.600 --> 00:32:18.500]  中文把它翻作罪人
[00:32:18.500 --> 00:32:21.200]  其實這個詞原來的意思叫做
[00:32:21.200 --> 00:32:23.800]  Ungodly
[00:32:23.800 --> 00:32:26.400]  就是我們完全失落了
[00:32:26.400 --> 00:32:28.600]  神源初創造人
[00:32:28.600 --> 00:32:31.700]  所給他的形象和樣式
[00:32:31.700 --> 00:32:33.900]  我們離神太遠了
[00:32:33.900 --> 00:32:36.600]  我們完全失去了神的性情
[00:32:36.600 --> 00:32:38.400]  神的生命在我們裡面
[00:32:38.400 --> 00:32:40.400]  都失落了
[00:32:40.400 --> 00:32:45.200]  所以這個詞其實一般就翻作不全不易
[00:32:45.200 --> 00:32:47.800]  那麼第八節那個
[00:32:47.800 --> 00:32:50.200]  在我們還做罪人的時候
[00:32:50.200 --> 00:32:51.400]  所以中文你注意前面
[00:32:51.400 --> 00:32:54.100]  它要加一個還在做罪人
[00:32:54.100 --> 00:32:59.200]  也就是說我們其實是不斷活在罪中
[00:32:59.200 --> 00:33:00.800]  罪對我們不是說
[00:33:00.800 --> 00:33:02.400]  我們人間的概念就是
[00:33:02.400 --> 00:33:04.300]  你犯罪的時候你叫做
[00:33:04.300 --> 00:33:05.700]  然後你經過改造
[00:33:05.700 --> 00:33:07.100]  然後以後你就變好人了
[00:33:07.100 --> 00:33:08.400]  坐了幾年監獄出來
[00:33:08.400 --> 00:33:09.800]  然後你改換心
[00:33:09.800 --> 00:33:11.900]  現在重新做了個好人
[00:33:11.900 --> 00:33:12.800]  No
[00:33:12.800 --> 00:33:14.600]  聲揚說不是
[00:33:14.600 --> 00:33:16.800]  我們是活在罪中
[00:33:16.800 --> 00:33:19.200]  也必死在罪中
[00:33:19.200 --> 00:33:22.100]  罪對我們是如影隨形
[00:33:22.100 --> 00:33:25.400]  罪對我們成為我們整個生命的表達
[00:33:25.400 --> 00:33:27.600]  就是一個罪的表達
[00:33:27.600 --> 00:33:29.600]  我們與神為敵
[00:33:29.600 --> 00:33:31.900]  我們自我忠心
[00:33:31.900 --> 00:33:35.200]  我們沒有辦法與神相合
[00:33:35.200 --> 00:33:39.700]  這就是罪所造成的狀態
[00:33:39.700 --> 00:33:43.600]  所以當我們期待一方面希望有愛
[00:33:43.600 --> 00:33:45.100]  但是卻找不到愛的時候
[00:33:45.100 --> 00:33:46.500]  你不必驚訝
[00:33:46.500 --> 00:33:48.000]  因為我們罪人
[00:33:48.000 --> 00:33:52.000]  根本就是這樣一個狀況
[00:33:52.000 --> 00:33:53.200]  所以蜜月的時候
[00:33:53.200 --> 00:33:54.200]  或者是戀愛的時候
[00:33:54.200 --> 00:33:57.700]  女孩子也不必太
[00:33:57.700 --> 00:33:59.000]  這個叫做
[00:33:59.000 --> 00:34:03.400]  too young too simple
[00:34:03.400 --> 00:34:06.300]  有時候女生一聽男孩
[00:34:06.300 --> 00:34:09.300]  花言巧語 甜言蜜語 心花怒放
[00:34:09.300 --> 00:34:12.000]  真的就一頭栽進去
[00:34:12.000 --> 00:34:14.400]  其實人類
[00:34:14.400 --> 00:34:19.800]  我們根本已經失去了愛的能力
[00:34:19.800 --> 00:34:21.400]  據說有對夫妻吵架
[00:34:21.400 --> 00:34:22.800]  吵了半天沒法解決
[00:34:22.800 --> 00:34:24.100]  後來她一個朋友一想
[00:34:24.100 --> 00:34:26.400]  就送一副扁給他們
[00:34:26.400 --> 00:34:30.200]  兩個人後來終於達成停火
[00:34:30.200 --> 00:34:32.700]  因為太太是這樣
[00:34:32.700 --> 00:34:34.800]  從左往右
[00:34:34.800 --> 00:34:37.200]  她一想先生怕太太很高興
[00:34:37.200 --> 00:34:40.200]  那麼她是從那邊往這邊念
[00:34:40.200 --> 00:34:42.900]  太太怕我 她也很高興
[00:34:42.900 --> 00:34:47.100]  兩個人都覺得很開心
[00:34:47.100 --> 00:34:48.600]  真的能嗎
[00:34:48.600 --> 00:34:50.000]  如果一個屋簷下石
[00:34:50.000 --> 00:34:52.500]  你怕我 我怕你
[00:34:52.500 --> 00:34:57.800]  那個真的叫愛嗎
[00:34:57.800 --> 00:35:00.400]  清華大學有一位老校長
[00:35:00.400 --> 00:35:02.100]  叫做梅怡琪
[00:35:02.100 --> 00:35:03.900]  梅怡琪也被稱為是
[00:35:03.900 --> 00:35:07.600]  兩岸的清華校長
[00:35:07.600 --> 00:35:09.100]  1931年到1948年
[00:35:09.100 --> 00:35:12.400]  她在北京清華大學做校長
[00:35:12.400 --> 00:35:18.900]  1955年開始在台灣創辦清華大學
[00:35:18.900 --> 00:35:24.200]  就是現在台灣清華大學的前身
[00:35:24.200 --> 00:35:25.500]  那麼抗戰的時候
[00:35:25.500 --> 00:35:27.100]  她的班上很多的學生
[00:35:27.100 --> 00:35:30.300]  都是一對對的夫妻
[00:35:30.300 --> 00:35:32.900]  有一天梅校長呼發奇想
[00:35:32.900 --> 00:35:34.300]  她看著下面一對對夫妻
[00:35:34.300 --> 00:35:38.300]  她說你們當中做先生的
[00:35:38.300 --> 00:35:40.300]  哪一個說我不怕太太
[00:35:40.300 --> 00:35:42.700]  我說了算
[00:35:42.700 --> 00:35:45.200]  最後到我的右手邊
[00:35:45.200 --> 00:35:48.300]  你說不出這個話的到我左手邊
[00:35:48.300 --> 00:35:50.200]  結果話音剛落
[00:35:50.200 --> 00:35:51.500]  那裡面所有當先生
[00:35:51.500 --> 00:35:53.200]  通通跑到她左邊去了
[00:35:53.200 --> 00:35:55.800]  因為一看太太就在旁邊
[00:35:55.800 --> 00:35:58.500]  莊嚴的裝一下跑到左邊
[00:35:58.500 --> 00:36:01.900]  最後就剩一個男生就不走
[00:36:01.900 --> 00:36:04.300]  站起來又坐下來就在右邊
[00:36:04.300 --> 00:36:06.500]  梅校長覺得
[00:36:06.500 --> 00:36:07.900]  這個你給我們講講
[00:36:07.900 --> 00:36:10.300]  你不一樣
[00:36:10.300 --> 00:36:11.600]  結果那個學生怎麼講
[00:36:11.600 --> 00:36:12.900]  他說梅校長不是啦
[00:36:12.900 --> 00:36:15.200]  我剛剛站起來本來想過去
[00:36:15.200 --> 00:36:17.800]  一想我太太說人多的地方不要去
[00:36:17.800 --> 00:36:19.500]  所以我就沒有去
[00:36:19.500 --> 00:36:23.900]  我還是原地不動好了
[00:36:23.900 --> 00:36:26.300]  我想其實很多時候
[00:36:26.300 --> 00:36:27.800]  我們期待愛
[00:36:27.800 --> 00:36:31.900]  愛是從內心自發的 真誠的
[00:36:31.900 --> 00:36:34.700]  而不是因為你的權勢
[00:36:34.700 --> 00:36:36.500]  你的地位 你的學位
[00:36:36.500 --> 00:36:38.600]  你的金錢 你的娘家
[00:36:38.600 --> 00:36:41.700]  你的家世 你的背景
[00:36:41.700 --> 00:36:44.300]  不是
[00:36:44.300 --> 00:36:47.900]  但是我們不懂這個愛
[00:36:47.900 --> 00:36:51.300]  所以第七節保羅特別告訴我們
[00:36:51.300 --> 00:36:54.100]  我們人所知道的愛是什麼呢
[00:36:54.100 --> 00:36:57.200]  大概最多也就兩種
[00:36:57.200 --> 00:36:58.300]  保羅說一種叫做
[00:36:58.300 --> 00:37:01.700]  為一人使是少有的
[00:37:01.700 --> 00:37:06.200]  為人人使 獲得有感受
[00:37:06.200 --> 00:37:07.700]  一人是什麼
[00:37:07.700 --> 00:37:10.300]  這裡就是righteous man
[00:37:10.300 --> 00:37:12.000]  你想想看在日光之下
[00:37:12.000 --> 00:37:16.000]  在世界上誰可以被叫做righteous man
[00:37:16.000 --> 00:37:20.500]  除了耶穌基督這一位人間
[00:37:20.500 --> 00:37:23.300]  到哪裡去尋找真正的righteous
[00:37:23.300 --> 00:37:27.400]  真正的公平 公正 公義
[00:37:27.400 --> 00:37:29.500]  所以當我們人間所依人的時候
[00:37:29.500 --> 00:37:30.600]  你一定會瞭解
[00:37:30.600 --> 00:37:33.700]  那個一定是跟你個人的政治立場
[00:37:33.700 --> 00:37:36.300]  意識形態 你成長的環境
[00:37:36.300 --> 00:37:38.000]  你的背景
[00:37:38.000 --> 00:37:42.500]  已經塑造了你認為什麼叫義
[00:37:42.500 --> 00:37:44.900]  所以難怪任何一個issue出來
[00:37:44.900 --> 00:37:46.000]  任何一個事情出來
[00:37:46.000 --> 00:37:49.900]  我們都馬上分成兩派
[00:37:49.900 --> 00:37:50.900]  這個喜歡這個黨
[00:37:50.900 --> 00:37:51.800]  那個喜歡那個黨
[00:37:51.800 --> 00:37:53.300]  這個喜歡這個總統候選人
[00:37:53.300 --> 00:37:55.400]  那個喜歡那個
[00:37:55.400 --> 00:37:58.100]  你能夠想像有一天真的會合在一起
[00:37:58.100 --> 00:38:02.500]  我們共同來建設 共同來治理
[00:38:02.500 --> 00:38:05.600]  共同一起來往前發展嗎
[00:38:05.600 --> 00:38:07.200]  因為個人的標準都不一樣
[00:38:07.200 --> 00:38:08.400]  個人的眼光都不一樣
[00:38:08.400 --> 00:38:11.400]  個人的立場都不一樣
[00:38:11.400 --> 00:38:12.700]  那麼第二種愛
[00:38:12.700 --> 00:38:16.300]  可能我們比較稍微熟悉一點
[00:38:16.300 --> 00:38:17.200]  為人人
[00:38:17.200 --> 00:38:21.300]  這個人人就是good man 好人
[00:38:21.300 --> 00:38:23.900]  誰是我們的好人
[00:38:23.900 --> 00:38:24.900]  大概父母眼裡面
[00:38:24.900 --> 00:38:26.700]  兒女一定是他的好人
[00:38:26.700 --> 00:38:30.000]  孩子眼中爸爸媽媽是好人
[00:38:30.000 --> 00:38:32.900]  這種是用血緣關係
[00:38:32.900 --> 00:38:35.000]  用所謂愛恨情仇
[00:38:35.000 --> 00:38:40.900]  來界定我們眼中的好人
[00:38:40.900 --> 00:38:43.900]  這就是日光之下所謂的愛
[00:38:43.900 --> 00:38:47.100]  我們跳脫不了這兩樣
[00:38:47.100 --> 00:38:49.200]  一個愛是跟我們的立場有關
[00:38:49.200 --> 00:38:54.500]  一個愛是跟我們的所謂圈子有關
[00:38:54.500 --> 00:38:57.700]  但是有一種愛
[00:38:57.700 --> 00:39:02.100]  是我們曾經非常非常陌生
[00:39:02.100 --> 00:39:05.500]  2007年許多位可能都知道
[00:39:05.500 --> 00:39:08.200]  在美國的V-Tech Virginia Tech
[00:39:08.200 --> 00:39:10.100]  這個理工大學
[00:39:10.100 --> 00:39:12.600]  發生了這個
[00:39:12.600 --> 00:39:15.900]  震驚全美的校園槍擊案
[00:39:15.900 --> 00:39:17.300]  現在已經
[00:39:17.300 --> 00:39:18.700]  這些現在發生太多
[00:39:18.700 --> 00:39:20.300]  所以已經不算新聞
[00:39:20.300 --> 00:39:22.700]  那個時候十多年前
[00:39:22.700 --> 00:39:28.500]  這麼大規模的一共被殺死了32個學生
[00:39:28.500 --> 00:39:33.300]  最後這個槍手舉槍自盡
[00:39:33.300 --> 00:39:35.500]  33個人死亡
[00:39:35.500 --> 00:39:36.900]  大概是到目前為止
[00:39:36.900 --> 00:39:39.200]  美國校園槍擊案裡面
[00:39:39.200 --> 00:39:42.600]  死亡人數最多的一次
[00:39:42.600 --> 00:39:45.600]  那時候中國人民大學有個教授
[00:39:45.600 --> 00:39:47.400]  叫做余宏
[00:39:47.400 --> 00:39:51.200]  剛好在巴士頓在那邊做訪問學者
[00:39:51.200 --> 00:39:57.800]  他整個全程關注那次的校園槍擊案
[00:39:57.800 --> 00:39:59.600]  他就發現有一個很特別的
[00:39:59.600 --> 00:40:01.800]  他認為很特別
[00:40:01.800 --> 00:40:06.000]  他說幾天以後這個V-Tech Virginia Tech理工大學
[00:40:06.000 --> 00:40:09.600]  他們有一個追悼大會
[00:40:09.600 --> 00:40:12.300]  他說在追悼大會上面
[00:40:12.300 --> 00:40:14.500]  他們竟然在校園的草坪上
[00:40:14.500 --> 00:40:18.000]  擺放了33塊墓碑
[00:40:18.000 --> 00:40:22.800]  教堂的鐘聲敲響了33下
[00:40:22.800 --> 00:40:28.400]  他們為這些死者點了33根蠟燭
[00:40:28.400 --> 00:40:30.400]  他說我不能理解
[00:40:30.400 --> 00:40:31.500]  按照我們的想法
[00:40:31.500 --> 00:40:32.800]  32位沒有問題
[00:40:32.800 --> 00:40:35.800]  他們是受難者受害者
[00:40:35.800 --> 00:40:37.200]  那麼第33位
[00:40:37.200 --> 00:40:39.800]  這個是一個兇手
[00:40:39.800 --> 00:40:41.400]  就是他殺了那麼多人
[00:40:41.400 --> 00:40:47.000]  怎麼為他還要點一根蠟燭呢
[00:40:47.000 --> 00:40:51.100]  但是他真的不愧是一個很會思考
[00:40:51.100 --> 00:40:54.100]  很深入去思考
[00:40:54.100 --> 00:40:55.800]  他在他的博客上面
[00:40:55.800 --> 00:40:57.500]  Blog上面他寫了一篇文章
[00:40:57.500 --> 00:41:00.300]  各位可以在網上找到
[00:41:00.300 --> 00:41:01.700]  標題叫做
[00:41:01.700 --> 00:41:03.900]  有一種愛
[00:41:03.900 --> 00:41:07.700]  我們還很陌生
[00:41:07.700 --> 00:41:09.400]  我們非常陌生
[00:41:09.400 --> 00:41:13.600]  不知道還有一種這樣的愛
[00:41:13.600 --> 00:41:19.100]  這種愛超越了世俗之愛的偏愛與選擇
[00:41:19.100 --> 00:41:26.800]  他沒有設置任何的前提和條件
[00:41:26.800 --> 00:41:29.800]  而且我覺得他講得最精準的
[00:41:29.800 --> 00:41:32.600]  就是這個愛是與恨
[00:41:32.600 --> 00:41:37.600]  徹底斷了千年的大愛
[00:41:37.600 --> 00:41:40.100]  他上面特別有一個評論
[00:41:40.100 --> 00:41:42.100]  他說這位基督
[00:41:42.100 --> 00:41:49.000]  他不會對罪人懷那種的仇恨
[00:41:49.000 --> 00:41:51.500]  他對罪憤怒
[00:41:51.500 --> 00:41:57.200]  但是他會因為罪人的墮落而傷心
[00:41:57.200 --> 00:41:59.500]  他把它叫做
[00:41:59.500 --> 00:42:03.800]  這是一份我們非常非常陌生的愛
[00:42:03.800 --> 00:42:08.900]  有一種愛我們還很陌生
[00:42:08.900 --> 00:42:14.400]  于宏教授是一位剛好那年年方五十
[00:42:14.400 --> 00:42:18.600]  在中國文學界非常有名
[00:42:18.600 --> 00:42:22.100]  國務院特別給他特殊津貼
[00:42:22.100 --> 00:42:23.500]  除了中國人民大學
[00:42:23.500 --> 00:42:25.300]  上海的復旦大學
[00:42:25.300 --> 00:42:30.500]  海南大學爭相請他當客座教授
[00:42:30.500 --> 00:42:35.800]  哪裡想到回到中國不久
[00:42:35.800 --> 00:42:40.800]  他在北京從樓上跳下去
[00:42:40.800 --> 00:42:44.300]  五十歲的生命就停格在那一刻
[00:42:44.300 --> 00:42:47.300]  這是他留在他的博客上最後一句話
[00:42:47.300 --> 00:42:49.100]  就八個字
[00:42:49.100 --> 00:42:58.400]  自殺不易 活著更難
[00:42:58.400 --> 00:43:03.200]  他有許多的學生所謂逃離滿天下
[00:43:03.200 --> 00:43:05.900]  他們想不通為什麼于教授
[00:43:05.900 --> 00:43:09.300]  你很有錢 你也很有名
