
[00:00:00.000 --> 00:00:03.400]  主耶穌基督的十家是我們的榮耀
[00:18:03.720 --> 00:18:04.800]  以買樓為例
[00:18:04.800 --> 00:18:08.800]  香港人覺得好像人生最大的目標
[00:18:08.800 --> 00:18:10.040]  其實不是結婚生子
[00:18:10.040 --> 00:18:11.120]  是買樓
[00:18:11.120 --> 00:18:12.800]  所以香港現在樓價越來越貴
[00:18:12.800 --> 00:18:15.600]  很多人買不到樓成為一個很大的社會問題
[00:18:15.600 --> 00:18:16.680]  於是
[00:18:16.680 --> 00:18:18.200]  我們就用了一切方法
[00:18:18.200 --> 00:18:19.000]  我們要跟自己說
[00:18:19.000 --> 00:18:21.560]  我要買樓
[00:18:21.560 --> 00:18:24.000]  在今天的社會環境當然受到很大壓力
[00:18:24.000 --> 00:18:25.120]  但是如果我們說
[00:18:25.120 --> 00:18:26.080]  如果有一個
[00:18:26.080 --> 00:18:28.240]  在香港有一個穩定的生活
[00:18:28.240 --> 00:18:30.160]  要買一層樓的話
[00:18:30.160 --> 00:18:32.400]  你不要只是停留在買樓那裡
[00:18:32.400 --> 00:18:35.120]  你要買你將來的骨灰坎位
[00:18:35.120 --> 00:18:38.320]  因為這個都要搞很多年的
[00:18:38.320 --> 00:18:40.760]  你不要勞煩你的後人先買
[00:18:40.760 --> 00:18:43.800]  以致將來有什麼三長四短
[00:18:43.800 --> 00:18:45.400]  後人就方便一點
[00:18:45.400 --> 00:18:46.120]  若果不是
[00:18:46.120 --> 00:18:48.520]  你的骨灰都不知道放在哪裡
[00:18:48.520 --> 00:18:51.720]  原來若果我們跟著世界的標準
[00:18:51.720 --> 00:18:52.920]  我們有很多事情要做
[00:18:52.920 --> 00:18:54.120]  很多掛慮
[00:18:54.120 --> 00:18:56.680]  得不到又覺得好像差一點
[00:18:56.680 --> 00:18:58.240]  但是我們信耶穌之後
[00:18:58.240 --> 00:18:59.840]  雖然相信聖經所說
[00:18:59.840 --> 00:19:02.520]  天父會供應我們一切需要
[00:19:02.520 --> 00:19:05.840]  有沒有柳杏人生最大的目的
[00:19:05.840 --> 00:19:08.720]  或者幸福不幸福的標準
[00:19:08.720 --> 00:19:10.040]  若果我們信耶穌之後
[00:19:10.040 --> 00:19:13.760]  天家才是我們最終要去到的地方
[00:19:13.760 --> 00:19:16.920]  我們只是寄居在這個世上
[00:19:16.920 --> 00:19:18.320]  有時候我們換湯匙換藥
[00:19:18.320 --> 00:19:20.480]  以為我們換了外面的環境
[00:19:20.480 --> 00:19:21.600]  我們的生活就好一點
[00:19:21.600 --> 00:19:23.120]  我們信耶穌還以為
[00:19:23.120 --> 00:19:25.760]  耶穌的祝福就讓我們以前沒有的東西
[00:19:25.760 --> 00:19:27.000]  我們信耶穌之後
[00:19:27.000 --> 00:19:29.280]  我們就要有了社會所說要的東西
[00:19:29.280 --> 00:19:33.040]  耶穌就幫我們有了這些東西
[00:19:33.040 --> 00:19:34.040]  但是我們看錯了
[00:19:34.040 --> 00:19:35.640]  聖經不是說到這一種
[00:19:35.640 --> 00:19:38.320]  我經常說成功神學的理解
[00:19:38.320 --> 00:19:41.200]  信耶穌就有健康有財富
[00:19:41.200 --> 00:19:43.040]  不是什麼都有
[00:19:43.040 --> 00:19:46.480]  而是耶穌給我們這個不再被罪
[00:19:46.480 --> 00:19:48.080]  和死去捆綁的人生
[00:19:48.080 --> 00:19:49.240]  因著永生
[00:19:49.240 --> 00:19:50.280]  因著耶穌的恩典
[00:19:50.280 --> 00:19:52.280]  我們不再需要計較
[00:19:52.280 --> 00:19:55.520]  這些東西在我們生命裡面的位置
[00:19:55.520 --> 00:19:58.520]  因為耶穌祂是我們的主
[00:19:58.520 --> 00:20:00.560]  祂會掌管一切
[00:20:00.560 --> 00:20:01.560]  第二樣我覺得
[00:20:01.560 --> 00:20:05.600]  我們信耶穌仍然是捆綁在我們過往的生命裡面
[00:20:05.600 --> 00:20:11.040]  不能夠進入一個是因典作王的命運裡面
[00:20:11.040 --> 00:20:14.680]  原因就是我們人雖然入了門
[00:20:14.680 --> 00:20:19.840]  但是我們的心仍然在我們的娘家
[00:20:19.840 --> 00:20:22.360]  就像什麼呢?
[00:20:22.360 --> 00:20:25.040]  好像有些人結了婚
[00:20:25.040 --> 00:20:29.000]  但是他太過顧著自己的原生家庭
[00:20:29.000 --> 00:20:31.920]  於是原生家庭所有的東西
[00:20:31.920 --> 00:20:33.000]  他都很重視
[00:20:33.000 --> 00:20:33.760]  不僅如此
[00:20:33.760 --> 00:20:37.120]  甚至他們現在已經建立了一個新的家庭
[00:20:37.120 --> 00:20:39.720]  一切他所做的家庭決定
[00:20:39.720 --> 00:20:43.680]  他都要問清楚原生家庭父母長者的意見
[00:20:43.680 --> 00:20:46.760]  以致有時候去到一個地步
[00:20:46.760 --> 00:20:48.960]  先後次序擺錯了
[00:20:48.960 --> 00:20:50.960]  令他們的婚姻出現很大問題
[00:20:50.960 --> 00:20:54.360]  有時候我們都看到很多的婚姻在於這樣
[00:20:54.360 --> 00:20:56.600]  沒錯,我們絕對是要孝順父母
[00:20:56.600 --> 00:20:57.800]  但是聖經也講到
[00:20:57.800 --> 00:20:59.440]  當二人成為一體之後
[00:20:59.440 --> 00:21:00.680]  建立一個新的家庭
[00:21:00.680 --> 00:21:05.640]  才是我們人生中很重要、擺在首要的一個位置
[00:21:05.640 --> 00:21:08.560]  其實這就像我們信奉耶穌之後
[00:21:08.560 --> 00:21:10.120]  營活了我們過往的日子一樣
[00:21:10.120 --> 00:21:11.640]  我們雖然入了耶穌的門
[00:21:11.640 --> 00:21:14.920]  但是我們停留在我們的娘家
[00:21:14.920 --> 00:21:20.800]  我們過往的成功
[00:21:20.800 --> 00:21:23.400]  或者失敗、遺憾
[00:21:23.400 --> 00:21:24.880]  一些傷痕
[00:21:24.880 --> 00:21:27.120]  或者風光的日子
[00:21:27.120 --> 00:21:29.000]  有時候我們無論開心與否
[00:21:29.000 --> 00:21:30.120]  停留在回憶裡面
[00:21:30.120 --> 00:21:32.520]  我們信奉耶穌仍然擺脫不了
[00:21:32.520 --> 00:21:35.360]  將祂帶過來一個新的生命裡面
[00:21:35.360 --> 00:21:40.800]  就像我在加拿大住了一段時間
[00:21:40.800 --> 00:21:44.480]  當時是九七移民潮最厲害的那幾年
[00:21:44.480 --> 00:21:48.920]  我見證著很多當時的人移民
[00:21:48.920 --> 00:21:51.840]  去到加拿大生活
[00:21:51.840 --> 00:21:53.360]  我經常覺得很有趣
[00:21:53.360 --> 00:21:56.120]  移民的心態是一件很有趣的事
[00:21:56.120 --> 00:21:57.600]  有人說移民
[00:21:57.600 --> 00:22:01.640]  是停留在移民的年代、世代沒有轉變的
[00:22:01.640 --> 00:22:05.880]  於是他們就像時光倒流
[00:22:05.880 --> 00:22:07.800]  無論移民了多少年
[00:22:07.800 --> 00:22:09.080]  他們是八十年代移民
[00:22:09.080 --> 00:22:11.440]  就停留在八十年代的模式裡面
[00:22:11.440 --> 00:22:14.360]  我怎麼解釋呢
[00:22:14.360 --> 00:22:15.520]  我發覺
[00:22:15.520 --> 00:22:19.800]  我八十年代移民到加拿大
[00:22:19.800 --> 00:22:22.120]  去到唐人街
[00:22:22.120 --> 00:22:26.440]  或者我發覺很多華人的生活種種的模式
[00:22:26.440 --> 00:22:28.960]  好像停留在七十年代
[00:22:28.960 --> 00:22:33.200]  當時香港的街市慢慢都先進化了
[00:22:33.200 --> 00:22:38.640]  越來越衛生、清潔、有秩序
[00:22:38.640 --> 00:22:40.360]  但是我去到唐人街
[00:22:40.360 --> 00:22:43.160]  那些超市、雜貨舖
[00:22:43.160 --> 00:22:45.720]  仍然好像七十年代香港那樣
[00:22:45.720 --> 00:22:48.440]  有一陣「閃閃縮縮」的味道
[00:22:48.440 --> 00:22:52.080]  隨地都是廢紙、垃圾
[00:22:52.080 --> 00:22:53.520]  濕透了
[00:22:53.520 --> 00:22:56.000]  爛菜都丟在地上
[00:22:56.000 --> 00:22:59.160]  那些人去買菜要搶
[00:22:59.160 --> 00:23:00.840]  香港現在都不是這樣
[00:23:00.840 --> 00:23:04.520]  還是要把葡萄拿出來吃
[00:23:04.520 --> 00:23:07.120]  看看怎樣才賣
[00:23:07.120 --> 00:23:10.200]  為什麼這次移民的人
[00:23:10.200 --> 00:23:13.120]  好像停留在十幾年前的世代
[00:23:13.120 --> 00:23:16.520]  去這些華人餐廳吃東西
[00:23:16.520 --> 00:23:17.680]  很有趣
[00:23:17.680 --> 00:23:19.240]  不知道大家記不記得
[00:23:19.240 --> 00:23:21.400]  以前的月曆掛飾
[00:23:21.400 --> 00:23:22.680]  很大個的
[00:23:22.680 --> 00:23:24.640]  一個月一張
[00:23:24.640 --> 00:23:26.360]  但是月曆很小
[00:23:26.360 --> 00:23:28.960]  大概是整張掛飾的三分之一
[00:23:28.960 --> 00:23:29.880]  另外三分之二
[00:23:29.880 --> 00:23:32.840]  通常有一個很美麗的風景背景
[00:23:32.840 --> 00:23:36.320]  前面有個女明星拍照
[00:23:36.320 --> 00:23:37.520]  大家記得嗎
[00:23:37.520 --> 00:23:41.200]  我還記得以前我小時候在香港
[00:23:41.200 --> 00:23:44.160]  真的有一些家庭式運作的餐廳
[00:23:44.160 --> 00:23:46.280]  就會把這些月曆掛飾
[00:23:46.280 --> 00:23:49.840]  掛在牆上當裝飾牆紙
[00:23:49.840 --> 00:23:51.840]  那個年代是這樣的
[00:23:51.840 --> 00:23:56.240]  到八十年代其實香港沒什麼人這樣做
[00:23:56.240 --> 00:23:58.920]  誰知我那時候在加拿大進入
[00:23:58.920 --> 00:24:01.120]  有一天走進唐人街去吃東西
[00:24:01.120 --> 00:24:04.520]  那間餐廳仍然是把張曼玉
[00:24:04.520 --> 00:24:08.920]  不知當時鍾楚紅那些月曆掛飾
[00:24:08.920 --> 00:24:11.560]  掛在牆上當裝飾
[00:24:11.560 --> 00:24:14.960]  我回到十幾年前好像時光倒流
[00:24:14.960 --> 00:24:16.480]  再說飲食
[00:24:16.480 --> 00:24:19.360]  外國人經常吃的蔬菜叫做
[00:24:19.360 --> 00:24:22.560]  broccoli 西蘭花 大家都知道
[00:24:22.560 --> 00:24:24.160]  但是中國人最喜歡吃什麼
[00:24:24.160 --> 00:24:25.480]  哪一種菜
[00:24:25.480 --> 00:24:26.480]  菜心
[00:24:26.480 --> 00:24:28.280]  外國超市沒菜心賣的
[00:24:28.280 --> 00:24:29.680]  他們不吃菜心
[00:24:29.680 --> 00:24:32.760]  我移民了我們吃菜心要怎樣
[00:24:32.760 --> 00:24:35.320]  去唐人街買 去唐人辦館買
[00:24:35.320 --> 00:24:39.440]  所以我們什麼都好像要回到我們移民時
[00:24:39.440 --> 00:24:40.440]  香港的生活那樣
[00:24:40.440 --> 00:24:42.440]  我們人在外國
[00:24:42.440 --> 00:24:44.440]  但是我們心仍然在香港
[00:24:44.440 --> 00:24:47.200]  移民的娛樂最多是看什麼
[00:24:47.200 --> 00:24:48.600]  香港劇集
[00:24:48.600 --> 00:24:50.600]  當時連DVD都沒有
[00:24:50.600 --> 00:24:53.680]  當時是看錄影帶的年代
[00:24:53.680 --> 00:24:55.680]  如果大家有印象
[00:24:55.680 --> 00:24:56.680]  當時是這樣的
[00:24:56.680 --> 00:24:58.440]  首先有個人
[00:24:58.440 --> 00:25:02.160]  去唐人街的錄影帶店
[00:25:02.160 --> 00:25:03.440]  租錄影帶
[00:25:03.440 --> 00:25:05.720]  老實說當時只有兩個電視台
[00:25:05.720 --> 00:25:07.360]  香港無線和麗的
[00:25:07.360 --> 00:25:09.000]  應該叫做亞視
[00:25:09.000 --> 00:25:12.120]  外國已經有四十多條頻道
[00:25:12.120 --> 00:25:13.720]  但是不知為何香港人不看
[00:25:13.720 --> 00:25:16.120]  是要看香港的劇集
[00:25:16.120 --> 00:25:18.520]  然後有人租了一盒錄影帶
[00:25:18.520 --> 00:25:21.960]  然後通常都是非法地去放錄影帶
[00:25:21.960 --> 00:25:24.240]  放完了
[00:25:24.240 --> 00:25:27.000]  然後一個朋友圈子傳來看
[00:25:27.000 --> 00:25:29.600]  你看兩天 你看兩天 你看兩天
[00:25:29.600 --> 00:25:34.920]  我還記得當時我和我的親人一起住
[00:25:34.920 --> 00:25:38.240]  有一個親人回家拿著一大袋錄影帶
[00:25:38.240 --> 00:25:39.240]  扔給我
[00:25:39.240 --> 00:25:41.920]  「楊仔 《大陸群英》今晚播出去」
[00:25:41.920 --> 00:25:44.200]  「今晚播出去?」
[00:25:44.200 --> 00:25:46.760]  「我兩天後要還的 你今晚看出去」
[00:25:46.760 --> 00:25:50.200]  「一百多集要怎麼看?」
[00:25:50.200 --> 00:25:52.240]  前幾年我去溫哥華做一些事
[00:25:52.240 --> 00:25:54.160]  去遇見一個移民了
[00:25:54.160 --> 00:25:57.320]  應該是97移民的時間過去的
[00:25:57.320 --> 00:25:59.440]  有一天他說
[00:25:59.440 --> 00:26:01.880]  「我過兩個小時再見你」
[00:26:01.880 --> 00:26:05.120]  原來他要去做一些髮色
[00:26:05.120 --> 00:26:06.960]  去做一些髮型
[00:26:06.960 --> 00:26:08.840]  回來之後突然發覺
[00:26:08.840 --> 00:26:10.960]  梅艷芳再現
[00:26:10.960 --> 00:26:13.240]  不知是她的錯還是理髮師的錯
[00:26:13.240 --> 00:26:15.440]  梅艷芳的髮型
[00:26:15.440 --> 00:26:18.360]  好像二十年前我沒見過的髮型
[00:26:18.360 --> 00:26:20.960]  但我相信耶穌很多時候就是這樣
[00:26:20.960 --> 00:26:22.160]  我們進入了耶穌的門
[00:26:22.160 --> 00:26:23.440]  進入了一個新的生命
[00:26:23.440 --> 00:26:24.840]  一個新的國度
[00:26:24.840 --> 00:26:29.800]  但我們停留在我們以前的世代
[00:26:29.800 --> 00:26:31.680]  仍然我們的生活思想
[00:26:31.680 --> 00:26:33.800]  都是被我們以前的成敗
[00:26:33.800 --> 00:26:38.120]  得失傷痕回憶影響著
[00:26:38.120 --> 00:26:39.760]  我們沒有嘗試進入享受
[00:26:39.760 --> 00:26:41.520]  在耶穌基督的恩典
[00:26:41.520 --> 00:26:45.160]  永生國度裏面
[00:26:45.160 --> 00:26:46.800]  仍然我們埋怨
[00:26:46.800 --> 00:26:49.480]  「我以前小時候怎樣?家裏怎樣?真慘」
[00:26:49.480 --> 00:26:51.680]  「所以我的命就是這樣」
[00:26:51.680 --> 00:26:53.240]  又或者我們仍然在訴訟
[00:26:53.240 --> 00:26:57.960]  「我怎樣好?我以前怎樣厲害?」
[00:26:57.960 --> 00:27:00.720]  相信耶穌知道我們不再用這些去自誇
[00:27:00.720 --> 00:27:04.400]  我認識在成年區服侍很多
[00:27:04.400 --> 00:27:06.600]  等姐妹、新朋友來到
[00:27:06.600 --> 00:27:07.480]  不是一個半個
[00:27:07.480 --> 00:27:09.680]  發覺很多人都
[00:27:09.680 --> 00:27:11.200]  做了一段時間就跟我說
[00:27:11.200 --> 00:27:13.320]  「我不太投入賭團契」
[00:27:13.320 --> 00:27:15.120]  「為甚麼?」
[00:27:15.120 --> 00:27:20.000]  「我以前學生團契時很開心」
[00:27:20.000 --> 00:27:22.640]  「我們一起去吃東西、玩耍」
[00:27:22.640 --> 00:27:24.400]  「一起去服侍、研究聖經」
[00:27:24.400 --> 00:27:26.760]  「一起去搞Gag」
[00:27:26.760 --> 00:27:28.760]  「很開心 很開心」
[00:27:28.760 --> 00:27:33.120]  那些是想當年
[00:27:33.120 --> 00:27:35.400]  Good old days
[00:27:35.400 --> 00:27:36.160]  但來到這裏
[00:27:36.160 --> 00:27:40.320]  我發覺團體生活都沒有這種感覺
[00:27:40.320 --> 00:27:43.400]  「你有否嘗試在團契結束後」
[00:27:43.400 --> 00:27:45.080]  「9時多去麥當勞」
[00:27:45.080 --> 00:27:53.080]  「跟弟兄姐妹一起去聊天」
[00:27:53.080 --> 00:27:56.200]  「哪有時間去工作?哪有精神?」
[00:27:56.200 --> 00:27:58.280]  我說「你沒有精神」
[00:27:58.280 --> 00:27:59.480]  「你沒有時間」
[00:27:59.480 --> 00:28:00.440]  「你現在的人生責任」
[00:28:00.440 --> 00:28:02.640]  「已經不像你以前做學生時」
[00:28:02.640 --> 00:28:04.520]  「為甚麼你還要求人來到這裏」
[00:28:04.520 --> 00:28:08.480]  「期望給你一個像學生團契的回憶?」
[00:28:08.480 --> 00:28:13.400]  很多人被這些回憶囚禁
[00:28:13.400 --> 00:28:16.680]  他們無法活出耶穌給我們的新生命
[00:28:16.680 --> 00:28:18.160]  一個活潑的生命
[00:28:18.160 --> 00:28:21.920]  甚至我認識一對夫婦
[00:28:21.920 --> 00:28:27.640]  她們年輕時的團契非常開心
[00:28:27.640 --> 00:28:31.680]  每個星期跟弟兄姐妹一起去唱詩班
[00:28:31.680 --> 00:28:34.160]  一起去服侍、一起去查聖經
[00:28:34.160 --> 00:28:36.800]  很開心、很完美
[00:28:36.800 --> 00:28:40.640]  但有些事發生了令她們四散
[00:28:40.640 --> 00:28:42.920]  不再回台灣教會
[00:28:42.920 --> 00:28:44.320]  於是這對夫婦跟我說
[00:28:44.320 --> 00:28:46.080]  她們嘗試去過不同的教會
[00:28:46.080 --> 00:28:48.160]  這個教會、那個教會、這個宗派、那個宗派
[00:28:48.160 --> 00:28:49.080]  我問她們為甚麼不答應?
[00:28:49.080 --> 00:28:50.040]  她們說「為甚麼?」
[00:28:50.040 --> 00:28:53.440]  「找不到這種感覺、這種團契關係」
[00:28:53.440 --> 00:28:57.120]  從此她們再也不回教會
[00:28:57.120 --> 00:28:59.640]  她們回教會原來不是去認識耶穌
[00:28:59.640 --> 00:29:02.400]  而是去找回那種回憶的感覺
[00:29:02.400 --> 00:29:05.920]  等於我們被這種過去的回憶捆綁著
[00:29:05.920 --> 00:29:09.840]  我們不能活潑地活在耶穌給我們的新的生命恩典
[00:29:09.840 --> 00:29:13.840]  另外也遇見了一位姐妹
[00:29:13.840 --> 00:29:18.600]  她的朋友介紹她來到我服侍的教會團契
[00:29:18.600 --> 00:29:19.920]  她加入了我的小組
[00:29:19.920 --> 00:29:22.240]  小組一般的教會就是查聖經
[00:29:22.240 --> 00:29:23.240]  這次我查經
[00:29:23.240 --> 00:29:24.600]  我問她們有甚麼看法
[00:29:24.600 --> 00:29:26.200]  羅馬書本說這樣那樣
[00:29:26.200 --> 00:29:27.120]  她們說「那你又怎樣?」
[00:29:27.120 --> 00:29:28.120]  我讓她們回答
[00:29:28.120 --> 00:29:29.200]  她們說說家羅
[00:29:29.200 --> 00:29:31.120]  查經就是這樣的
[00:29:31.120 --> 00:29:33.800]  我發覺那人不僅不說話
[00:29:33.800 --> 00:29:37.400]  面色越來越黑 甚麼事都說錯了
[00:29:37.400 --> 00:29:39.880]  然後慢慢帶來的朋友就說
[00:29:39.880 --> 00:29:41.720]  「Jagger 她不喜歡你講的東西」
[00:29:41.720 --> 00:29:43.320]  「甚麼事啊?」
[00:29:43.320 --> 00:29:46.640]  「她不喜歡 她不喜歡問她的東西」
[00:29:46.640 --> 00:29:49.400]  甚至有一次她直接很大脾氣地跟我說
[00:29:49.400 --> 00:29:50.800]  「Jagger 你不要再問我東西了」
[00:29:50.800 --> 00:29:52.640]  「你不是想撩我的資訊嗎?」
[00:29:52.640 --> 00:29:54.880]  「想我講些東西出來 然後挑剔我嗎?」
[00:29:54.880 --> 00:29:56.200]  我說「我沒有那麼空閒」
[00:29:56.200 --> 00:29:58.120]  「不知你那麼多東西」
[00:29:58.120 --> 00:29:59.680]  「甚麼事啊?」
[00:29:59.680 --> 00:30:03.000]  原來她過往的生活裏面
[00:30:03.000 --> 00:30:08.080]  她成長階段就是被人在她的話語裏面挑剔
[00:30:08.080 --> 00:30:09.480]  針對她
[00:30:09.480 --> 00:30:11.840]  令她不能夠留在很多群體裏面
[00:30:11.840 --> 00:30:13.680]  包括了教會的生活
[00:30:13.680 --> 00:30:15.080]  所以轉到我們的教會
[00:30:15.080 --> 00:30:16.880]  都是同樣有這樣的問題
[00:30:16.880 --> 00:30:19.120]  人家問她的 陰影又走出來
[00:30:19.120 --> 00:30:20.880]  於是難道你找一間教會
[00:30:20.880 --> 00:30:22.720]  沒有人問你東西嗎?
[00:30:22.720 --> 00:30:24.840]  於是她留在我們教會都是幾個月
[00:30:24.840 --> 00:30:25.680]  沒有人針對她
[00:30:25.680 --> 00:30:27.280]  但她覺得全世界的人都在針對她
[00:30:27.280 --> 00:30:28.480]  她就走了
[00:30:28.480 --> 00:30:30.560]  等於我們現在是屬於耶穌基督
[00:30:30.560 --> 00:30:32.880]  我們活在耶穌基督的掌權
[00:30:32.880 --> 00:30:35.680]  因典永生神的榮耀之下
[00:30:35.680 --> 00:30:39.800]  不再活在亞當的定罪
[00:30:39.800 --> 00:30:43.320]  死亡或者我們過去的榮辱裏面
[00:30:43.320 --> 00:30:47.240]  用來把握一個在神裏面的恩惠
[00:30:47.240 --> 00:30:50.440]  在主耶穌基督的因典裏面活著
[00:30:50.440 --> 00:30:52.840]  因為聖經第十四節講到
[00:30:52.840 --> 00:30:55.040]  「罪必不能作我們的主」
[00:30:55.040 --> 00:30:57.120]  因為你們不再活在律法之下
[00:30:57.120 --> 00:30:59.640]  而是活在因典之下
[00:30:59.640 --> 00:31:05.080]  耶穌基督的義 祂的復活 祂的榮耀
[00:31:05.080 --> 00:31:07.000]  成為了我們的義
[00:31:07.000 --> 00:31:08.640]  我們的復活
[00:31:08.640 --> 00:31:09.920]  我們的榮耀
[00:31:09.920 --> 00:31:11.080]  我們一起祈禱
[00:31:11.080 --> 00:31:12.480]  主耶穌我們感謝祢
[00:31:12.480 --> 00:31:20.360]  我們今天活在祢自己的義復活
[00:31:20.360 --> 00:31:22.160]  因典盼望裏面
[00:31:22.160 --> 00:31:23.120]  過去屬於亞當的
[00:31:23.120 --> 00:31:24.080]  或者屬於我們的
[00:31:24.080 --> 00:31:26.920]  不再去定義我們的命運
[00:31:26.920 --> 00:31:28.840]  而是祢
[00:31:28.840 --> 00:31:30.600]  讓我們今天選擇
[00:31:30.600 --> 00:31:35.800]  要決心活在這個新的命運裏面
[00:31:35.800 --> 00:31:38.120]  以至我們能每日經人類的祝福
[00:31:38.120 --> 00:31:43.880]  以至我們把我們的肢體獻給神
[00:31:43.880 --> 00:31:46.360]  作而的肢體去榮耀神
[00:31:46.360 --> 00:31:47.560]  奉耶穌基督的名格
[00:31:47.560 --> 00:31:48.560]  阿門
