
[00:00:00.000 --> 00:00:05.000]  一位蔡兆浩弟兄曾經這樣分享
[00:23:44.000 --> 00:23:47.000]  得著神的幫助
[00:23:47.000 --> 00:23:50.000]  因為愛神、愛祂的話
[00:23:50.000 --> 00:23:56.000]  我們樂意更多來與神相處
[00:23:56.000 --> 00:23:59.000]  給予時間與神一起
[00:23:59.000 --> 00:24:02.000]  安靜在祂的根前
[00:24:02.000 --> 00:24:09.000]  可以從中得力滿足去生活
[00:24:09.000 --> 00:24:15.000]  我們怎樣去選擇跟從這位主呢?
[00:24:15.000 --> 00:24:19.000]  盼望我們都是做一個智慧人
[00:24:19.000 --> 00:24:24.000]  作出下乎神心意的抉擇來生活
[00:24:24.000 --> 00:24:26.000]  第三方面
[00:24:26.000 --> 00:24:29.000]  作者祈求去得著滿足
[00:24:29.000 --> 00:24:33.000]  他說希望在他有生之日
[00:24:33.000 --> 00:24:36.000]  不會貧窮
[00:24:36.000 --> 00:24:39.000]  也不需要很富裕
[00:24:39.000 --> 00:24:42.000]  隨著第五、第六節的肯定
[00:24:42.000 --> 00:24:45.000]  將古義帶到個人
[00:24:45.000 --> 00:24:48.000]  向神一個真心的祈求
[00:24:48.000 --> 00:24:51.000]  這個禱告有它獨特的地方
[00:24:51.000 --> 00:24:59.000]  在於對生活有一個真心的反應
[00:24:59.000 --> 00:25:01.000]  是《針研》裡第一次說到
[00:25:01.000 --> 00:25:05.000]  不貧窮亦不負足
[00:25:05.000 --> 00:25:09.000]  能得到滿足的觀念
[00:25:09.000 --> 00:25:10.000]  在第八節說
[00:25:10.000 --> 00:25:13.000]  使我也不貧窮也不負足
[00:25:13.000 --> 00:25:16.000]  賜給我需要用的飲食
[00:25:16.000 --> 00:25:18.000]  大家都覺得很熟悉
[00:25:18.000 --> 00:25:19.000]  好像主禱文說
[00:25:19.000 --> 00:25:22.000]  賜我們日用的飲食
[00:25:22.000 --> 00:25:28.000]  就是說到一個知足心足的境況
[00:25:28.000 --> 00:25:34.000]  第九節也是對前面禱文一個解釋
[00:25:34.000 --> 00:25:39.000]  就說免因為豐足忘記了上帝
[00:25:39.000 --> 00:25:46.000]  或者因為缺乏含在偷竊的行為
[00:25:46.000 --> 00:25:48.000]  羞辱神的名
[00:25:48.000 --> 00:25:53.000]  以當代的生活處境作為一個實踐
[00:25:53.000 --> 00:25:56.000]  就是古義他一個發自內心
[00:25:56.000 --> 00:25:59.000]  很真實的禱告
[00:25:59.000 --> 00:26:03.000]  他表示很希望神能夠實踐他的禱告
[00:26:03.000 --> 00:26:07.000]  因為他知道自己很軟弱
[00:26:07.000 --> 00:26:11.000]  確有一份謙卑敬畏神的心
[00:26:11.000 --> 00:26:16.000]  他願意祈求上主去幫助他
[00:26:16.000 --> 00:26:21.000]  人太富足或者貧窮都有那份危險
[00:26:21.000 --> 00:26:27.000]  主耶穌曾經指出財主進天國是很艱難
[00:26:27.000 --> 00:26:28.000]  他用比喻
[00:26:28.000 --> 00:26:35.000]  落財穿過針的眼比財主進入天國更加容易
[00:26:35.000 --> 00:26:38.000]  可見錢財對人的吸引
[00:26:38.000 --> 00:26:44.000]  都會難阻我們去親近我們的主
[00:26:44.000 --> 00:26:48.000]  剛才提過那位陳國柱的弟兄
[00:26:48.000 --> 00:26:49.000]  他信主之後
[00:26:49.000 --> 00:26:52.000]  他說一切都改變了
[00:26:52.000 --> 00:26:56.000]  之前他每天想過自殺
[00:26:56.000 --> 00:27:00.000]  他的心被困鎖
[00:27:00.000 --> 00:27:05.000]  現在好像飛鳥一樣很輕盈
[00:27:05.000 --> 00:27:10.000]  一切的罪都被主除去
[00:27:10.000 --> 00:27:12.000]  滿心平安
[00:27:12.000 --> 00:27:15.000]  有神而來的那份喜樂
[00:27:15.000 --> 00:27:17.000]  不再想死
[00:27:17.000 --> 00:27:21.000]  為父之貪和負債這個問題仍然存在
[00:27:21.000 --> 00:27:23.000]  怎樣去解決呢?
[00:27:23.000 --> 00:27:26.000]  他說記得講員曾經教自己
[00:27:26.000 --> 00:27:28.000]  教我們聽眾
[00:27:28.000 --> 00:27:31.000]  當遇到難處的時候
[00:27:31.000 --> 00:27:35.000]  祈求神可以向主傾訴
[00:27:35.000 --> 00:27:38.000]  求主去帶領幫助
[00:27:38.000 --> 00:27:41.000]  我就將這些困難經濟上的壓力
[00:27:41.000 --> 00:27:43.000]  跟主耶穌說
[00:27:43.000 --> 00:27:48.000]  因為上帝幫助我有一個思想上的更新
[00:27:48.000 --> 00:27:54.000]  所以這個問題真的可以慢慢逐一去解決
[00:27:54.000 --> 00:27:59.000]  我發現從前自己滿腦都是負面的思想
[00:27:59.000 --> 00:28:03.000]  信主之後不再自怨自艾
[00:28:03.000 --> 00:28:06.000]  心靈有平安
[00:28:06.000 --> 00:28:11.000]  反而想到積極去解決困難
[00:28:11.000 --> 00:28:14.000]  上帝也感動了我願意有心
[00:28:14.000 --> 00:28:20.000]  在家國和香港的物業出售
[00:28:20.000 --> 00:28:24.000]  取消月供十萬元的人壽保險
[00:28:24.000 --> 00:28:30.000]  拿回積蓄套現去還清債項
[00:28:30.000 --> 00:28:33.000]  貪財是萬惡之根
[00:28:33.000 --> 00:28:35.000]  有人參亂錢財
[00:28:35.000 --> 00:28:38.000]  就被引誘離了真道
[00:28:38.000 --> 00:28:41.000]  用許多仇苦把自己刺透了
[00:28:41.000 --> 00:28:45.000]  上帝改變我對金錢的貪婪
[00:28:45.000 --> 00:28:48.000]  和追求物質的個性
[00:28:48.000 --> 00:28:52.000]  也保守我的心能夠知足常樂
[00:28:52.000 --> 00:28:55.000]  我不再留戀昔日的風光
[00:28:55.000 --> 00:28:59.000]  也不再憶測自己如果沒有
[00:28:59.000 --> 00:29:05.000]  是急流湧去可以叱吒在商場當中
[00:29:05.000 --> 00:29:10.000]  我已經脫離錢財慾望的困擾
[00:29:10.000 --> 00:29:13.000]  清茶淡飯也安然
[00:29:13.000 --> 00:29:16.000]  生活過得快活
[00:29:16.000 --> 00:29:22.000]  我確實是經歷主所賜這個豐盛的生命
[00:29:22.000 --> 00:29:27.000]  耶穌說:我來了是要叫人得生命
[00:29:27.000 --> 00:29:30.000]  並且得的更豐盛
[00:29:30.000 --> 00:29:35.000]  陳弟兄看到他自己在三十歲
[00:29:35.000 --> 00:29:39.000]  事業如日中天的時候
[00:29:39.000 --> 00:29:44.000]  他恃財傲物只是信自己的能力
[00:29:44.000 --> 00:29:47.000]  及至炒股失敗
[00:29:47.000 --> 00:29:50.000]  以至他經濟陷在絕境
[00:29:50.000 --> 00:29:53.000]  在死亡邊緣之間
[00:29:53.000 --> 00:29:55.000]  有機會去認識神
[00:29:55.000 --> 00:29:57.000]  真是可以改變了他一生
[00:29:57.000 --> 00:30:00.000]  令到他因禍得福
[00:30:00.000 --> 00:30:04.000]  在這段的真言說話裏
[00:30:04.000 --> 00:30:08.000]  作者他很想尋索真理
[00:30:08.000 --> 00:30:14.000]  發現到原來自己實在是很愚昧無知
[00:30:14.000 --> 00:30:19.000]  因此他願意信靠這位真神
[00:30:19.000 --> 00:30:23.000]  認定主的說話對他的寶貴
[00:30:23.000 --> 00:30:26.000]  滋潤他屬靈生命
[00:30:26.000 --> 00:30:29.000]  他祈求神讓他不自貧窮
[00:30:29.000 --> 00:30:31.000]  不自富有
[00:30:31.000 --> 00:30:33.000]  免得他不認識神
[00:30:33.000 --> 00:30:35.000]  羞辱神的名
[00:30:35.000 --> 00:30:38.000]  他過著謙卑靠主的生活
[00:30:38.000 --> 00:30:43.000]  可以得著有神而來的滿足
[00:30:43.000 --> 00:30:48.000]  盼望我們思索
[00:30:48.000 --> 00:30:51.000]  到底我們的生命是怎樣
[00:30:51.000 --> 00:30:53.000]  跟神去結連
[00:30:53.000 --> 00:30:55.000]  我們有沒有滿足
[00:30:55.000 --> 00:31:00.000]  我們自己有一段安靜的時間
[00:31:00.000 --> 00:31:08.000]  體會一下自己的生活是怎樣
[00:31:08.000 --> 00:31:11.000]  你跟神的關係又是怎樣
[00:31:30.000 --> 00:31:45.000]  七夕到底我們對你有幾多的認識呢
[00:31:45.000 --> 00:31:49.000]  我們跟你的關係是怎樣
[00:31:49.000 --> 00:31:58.000]  正正都是反映著我們信仰的生命的情況
[00:31:58.000 --> 00:32:01.000]  願主一靈繼續的去引導
[00:32:01.000 --> 00:32:06.000]  幫助我們洞察你的美儀
[00:32:06.000 --> 00:32:13.000]  樂意來和你更加的親近
[00:32:13.000 --> 00:32:16.000]  透過你的說話
[00:32:16.000 --> 00:32:20.000]  幫助我們在生活裏得力
[00:32:20.000 --> 00:32:27.000]  知道你是繼續掌管歷史
[00:32:27.000 --> 00:32:34.000]  繼續祝福你自己的兒女
[00:32:34.000 --> 00:32:39.000]  也透過你的兒女去祝福別人的生命
[00:32:39.000 --> 00:32:47.000]  願我們的心對你更加的渴望
[00:32:47.000 --> 00:32:50.000]  如常祈禱奉主耶穌基督的名
[00:32:50.000 --> 00:32:52.000]  阿們
