
[00:00:00.000 --> 00:00:05.800]  我們來到貼索羅耶加前後書 末日的警號系列的最後一講
[00:20:52.800 --> 00:20:53.800]  為我們去禱告
[00:20:53.800 --> 00:20:56.800]  所以為什麼我們希望你加入這個門訓組
[00:20:56.800 --> 00:20:58.800]  不單止要學習
[00:20:58.800 --> 00:21:00.800]  不單止要投入知識知道
[00:21:00.800 --> 00:21:03.800]  而是有人為你代禱
[00:21:03.800 --> 00:21:04.800]  弟兄姊妹
[00:21:04.800 --> 00:21:08.800]  我最感觸的是
[00:21:08.800 --> 00:21:13.800]  我太太在香港參加門訓組的時候
[00:21:13.800 --> 00:21:15.800]  她和我分享的是
[00:21:15.800 --> 00:21:18.800]  最能夠幫助她成長的
[00:21:18.800 --> 00:21:21.800]  不是學習什麼聖經的知識
[00:21:21.800 --> 00:21:23.800]  因為你住在這裡很多年
[00:21:23.800 --> 00:21:26.800]  很多基本的知識你已經知道
[00:21:26.800 --> 00:21:27.800]  但最重要的是
[00:21:27.800 --> 00:21:30.800]  有你的牧者
[00:21:30.800 --> 00:21:36.800]  和有一群跟你一起打仗的領袖
[00:21:36.800 --> 00:21:38.800]  定期走在一起
[00:21:38.800 --> 00:21:42.800]  我們可以彼此代禱守望
[00:21:42.800 --> 00:21:46.800]  這就是我們滿足到聖經裡面的吩咐
[00:21:46.800 --> 00:21:49.800]  我們要彼此勉勵
[00:21:49.800 --> 00:21:51.800]  彼此代禱
[00:21:51.800 --> 00:21:54.800]  彼此大家一起在靈裡面去支持
[00:21:54.800 --> 00:21:56.800]  我們需要彼此去代禱
[00:21:56.800 --> 00:21:57.800]  第四件事就是
[00:21:57.800 --> 00:22:01.800]  我們仍然要學習專一去信教
[00:22:01.800 --> 00:22:02.800]  你看看保羅說什麼
[00:22:02.800 --> 00:22:04.800]  主要是信實的
[00:22:04.800 --> 00:22:10.800]  Pistols這個字是指商業裡面有信用的人
[00:22:10.800 --> 00:22:14.800]  保羅用這個字告訴你
[00:22:14.800 --> 00:22:16.800]  主是一個很有信用的人
[00:22:16.800 --> 00:22:17.800]  什麼叫有信用?
[00:22:17.800 --> 00:22:19.800]  就是他答應過你的
[00:22:19.800 --> 00:22:22.800]  他在聖經裡面的應許
[00:22:22.800 --> 00:22:24.800]  是不會騙你
[00:22:24.800 --> 00:22:26.800]  上帝怎麼會騙你呢?
[00:22:26.800 --> 00:22:28.800]  所以保羅說
[00:22:28.800 --> 00:22:30.800]  我不是對你有信心
[00:22:30.800 --> 00:22:33.800]  我是靠主對你有信心
[00:22:33.800 --> 00:22:37.800]  我信的不是你們剛剛初心的信心
[00:22:37.800 --> 00:22:40.800]  我信的是上帝應許
[00:22:40.800 --> 00:22:43.800]  我靠著主對你們有信心
[00:22:43.800 --> 00:22:45.800]  這兩件事很不同
[00:22:45.800 --> 00:22:47.800]  因為當你交託
[00:22:47.800 --> 00:22:50.800]  你不是交託給一些你信不過的人
[00:22:50.800 --> 00:22:52.800]  或者會改變的人
[00:22:52.800 --> 00:22:55.800]  或者你交託在空氣當中
[00:22:55.800 --> 00:23:02.800]  而是交託給這位不會失信的上帝
[00:23:02.800 --> 00:23:04.800]  Pistols也是
[00:23:04.800 --> 00:23:06.800]  我投書保羅所說的
[00:23:06.800 --> 00:23:10.800]  當你有引誘來到
[00:23:10.800 --> 00:23:15.800]  當你有思念來到
[00:23:15.800 --> 00:23:18.800]  兩個T我叫Temptation和Trial
[00:23:18.800 --> 00:23:22.800]  都是逼我們去思想
[00:23:22.800 --> 00:23:26.800]  我們的上帝是否可信
[00:23:26.800 --> 00:23:27.800]  是否值得相信
[00:23:27.800 --> 00:23:31.800]  我們是否堅持去相信主是信實的呢?
[00:23:31.800 --> 00:23:34.800]  說一個見證給大家聽
[00:23:34.800 --> 00:23:38.800]  我們一直在Pandemic裏面
[00:23:38.800 --> 00:23:40.800]  其中面對一個困難
[00:23:40.800 --> 00:23:42.800]  就是我們Tracy的分堂
[00:23:42.800 --> 00:23:44.800]  一直都找不到地方聚會
[00:23:44.800 --> 00:23:49.800]  當然我們之前租一個很小的地方
[00:23:49.800 --> 00:23:51.800]  但這個地方已經滿了租約
[00:23:51.800 --> 00:23:53.800]  我們要再找地方
[00:23:53.800 --> 00:23:55.800]  但怎麼找都找不到
[00:23:55.800 --> 00:23:57.800]  因為所有借的教會又租的教會
[00:23:57.800 --> 00:24:00.800]  或者甚至一些大一點的聚會場所
[00:24:00.800 --> 00:24:02.800]  都不租給我們
[00:24:02.800 --> 00:24:04.800]  不租給我們最主要原因就是
[00:24:04.800 --> 00:24:07.800]  星期天很多教會都已經有很多聚會
[00:24:07.800 --> 00:24:08.800]  沒辦法租給我們
[00:24:08.800 --> 00:24:11.800]  於是我們就覺得不如改變策略
[00:24:11.800 --> 00:24:13.800]  我們暫時改為星期六崇拜
[00:24:13.800 --> 00:24:15.800]  於是再去找教會
[00:24:15.800 --> 00:24:17.800]  我上到Tracy的時候
[00:24:17.800 --> 00:24:20.800]  和Anders在找地方
[00:24:20.800 --> 00:24:22.800]  那些教會都是不肯租
[00:24:22.800 --> 00:24:23.800]  星期六都不肯租
[00:24:23.800 --> 00:24:27.800]  有一間教會本來是想租到的
[00:24:27.800 --> 00:24:29.800]  但最後都告訴我們租不到
[00:24:29.800 --> 00:24:31.800]  沒辦法租給我們
[00:24:31.800 --> 00:24:35.800]  於是我們就祈禱和上帝說
[00:24:35.800 --> 00:24:40.800]  沒理由上帝要我們在Tracy開的分堂
[00:24:40.800 --> 00:24:43.800]  是沒辦法找到地方去聚會
[00:24:43.800 --> 00:24:45.800]  這是不可能的
[00:24:45.800 --> 00:24:47.800]  這是上帝的工作
[00:24:47.800 --> 00:24:49.800]  我們唯有祈禱去等候
[00:24:49.800 --> 00:24:51.800]  我們也相信一件事
[00:24:51.800 --> 00:24:53.800]  上帝是會將萬事
[00:24:53.800 --> 00:24:55.800]  好的事和不好的事
[00:24:55.800 --> 00:24:59.800]  化作祝福教會
[00:24:59.800 --> 00:25:02.800]  祝福愛他人的一件神蹟
[00:25:02.800 --> 00:25:04.800]  所以我們就在這裡祈禱
[00:25:04.800 --> 00:25:07.800]  有一天我和Anders說
[00:25:07.800 --> 00:25:09.800]  不如你嘗試找一些
[00:25:09.800 --> 00:25:11.800]  Tracy比較外圍的教會
[00:25:11.800 --> 00:25:13.800]  不要只找Downtown
[00:25:13.800 --> 00:25:15.800]  找一些比較外圍的教會
[00:25:15.800 --> 00:25:18.800]  於是他就去了一間比較外圍的教會
[00:25:18.800 --> 00:25:21.800]  一間很宏偉的教會
[00:25:21.800 --> 00:25:22.800]  去問
[00:25:22.800 --> 00:25:24.800]  他說星期天不租
[00:25:24.800 --> 00:25:26.800]  因為星期天我們已經有四堂崇拜
[00:25:26.800 --> 00:25:29.800]  即是一間增長當中的教會
[00:25:29.800 --> 00:25:33.800]  他說但星期六我們有空間
[00:25:33.800 --> 00:25:36.800]  你會不會租呢
[00:25:36.800 --> 00:25:41.800]  他說因為我們正想為你們亞洲人
[00:25:41.800 --> 00:25:43.800]  做一些事
[00:25:43.800 --> 00:25:45.800]  我就很奇怪
[00:25:45.800 --> 00:25:47.800]  Anders就覺得很奇怪
[00:25:47.800 --> 00:25:49.800]  為什麼突然間他會提這件事
[00:25:49.800 --> 00:25:51.800]  原來後來發現一件事
[00:25:51.800 --> 00:25:55.800]  最近有很多Asian hate crimes
[00:25:55.800 --> 00:26:04.800]  Asian hate crimes 令到上了頭條
[00:26:04.800 --> 00:26:07.800]  這間教會的牧者和領導層
[00:26:07.800 --> 00:26:09.800]  聽了這些消息後
[00:26:09.800 --> 00:26:12.800]  他們覺得我們真的要為這些亞洲人
[00:26:12.800 --> 00:26:15.800]  亞裔人做一些事
[00:26:15.800 --> 00:26:18.800]  當他們祈禱後兩天
[00:26:18.800 --> 00:26:21.800]  Anders就去到拜訪
[00:26:21.800 --> 00:26:22.800]  聯絡這位牧者
[00:26:22.800 --> 00:26:24.800]  去看那間教會
[00:26:24.800 --> 00:26:27.800]  這位牧者見到Anders
[00:26:27.800 --> 00:26:29.800]  當然看見Anders的樣子都知道他是亞裔人
[00:26:29.800 --> 00:26:31.800]  於是就跟他說
[00:26:31.800 --> 00:26:33.800]  我們願意租給你
[00:26:33.800 --> 00:26:37.800]  於是長話短說
[00:26:37.800 --> 00:26:43.800]  他們這星期就會給我們租金協議
[00:26:43.800 --> 00:26:46.800]  我們就能夠在星期六租到這個地方
[00:26:46.800 --> 00:26:48.800]  在reopen之後
[00:26:48.800 --> 00:26:50.800]  我們就可以在當中聚會
[00:26:50.800 --> 00:26:53.800]  遲些當所有事情都決定了
[00:26:53.800 --> 00:26:57.800]  就會讓大家看看這些相片和地方的video
[00:26:57.800 --> 00:27:01.800]  是一個很適合我們去發展的地方
[00:27:01.800 --> 00:27:04.800]  當我回頭看的時候
[00:27:04.800 --> 00:27:07.800]  我們覺得沒錯
[00:27:07.800 --> 00:27:09.800]  當中是會經歷很多艱辛
[00:27:09.800 --> 00:27:13.800]  但是上帝竟然用了Asian hate crimes
[00:27:13.800 --> 00:27:19.800]  來成就我們Tracy的聚會地方
[00:27:19.800 --> 00:27:21.800]  來承傳這件事
[00:27:21.800 --> 00:27:24.800]  我們覺得上帝是信實的
[00:27:24.800 --> 00:27:26.800]  雖然我們是有軟弱
[00:27:26.800 --> 00:27:28.800]  有壞意的時間
[00:27:28.800 --> 00:27:30.800]  但是上帝是可信的
[00:27:30.800 --> 00:27:34.800]  我們是會相信他能夠將不好的事
[00:27:34.800 --> 00:27:36.800]  萬事變為好的事
[00:27:36.800 --> 00:27:37.800]  最後
[00:27:37.800 --> 00:27:39.800]  這亦是很重要的
[00:27:39.800 --> 00:27:42.800]  提醒我們每一個在末世的弟兄姊妹
[00:27:42.800 --> 00:27:44.800]  最後講完了
[00:27:44.800 --> 00:27:46.800]  弟兄們請你們為我們禱告
[00:27:46.800 --> 00:27:49.800]  代禱好像主那裡快快傳開
[00:27:49.800 --> 00:27:51.800]  得著榮耀
[00:27:51.800 --> 00:27:54.800]  和合本就譯作快快行開
[00:27:54.800 --> 00:27:58.800]  什麼叫快快行開這麼有趣
[00:27:58.800 --> 00:28:02.800]  和修本就譯作傳開
[00:28:02.800 --> 00:28:04.800]  就是一個裸的意譯
[00:28:04.800 --> 00:28:06.800]  但是呂鎮忠也比較貼切
[00:28:06.800 --> 00:28:08.800]  就叫做奔跑流行
[00:28:08.800 --> 00:28:10.800]  使主奔跑
[00:28:10.800 --> 00:28:12.800]  因為原文是track
[00:28:12.800 --> 00:28:14.800]  在希臘文
[00:28:14.800 --> 00:28:18.800]  track就是田徑
[00:28:18.800 --> 00:28:20.800]  跑步
[00:28:20.800 --> 00:28:24.800]  昔日奧林匹克的火把
[00:28:24.800 --> 00:28:26.800]  點了火很難找到
[00:28:26.800 --> 00:28:28.800]  一些異形物體
[00:28:28.800 --> 00:28:30.800]  當時沒有石油氣
[00:28:30.800 --> 00:28:32.800]  沒有那些gel
[00:28:32.800 --> 00:28:34.800]  一路燒著燒著
[00:28:34.800 --> 00:28:36.800]  那些禾菌草就沒有了
[00:28:36.800 --> 00:28:38.800]  於是就會很快地
[00:28:38.800 --> 00:28:40.800]  奔跑去下一站
[00:28:40.800 --> 00:28:42.800]  那個人接力了這個火之後
[00:28:42.800 --> 00:28:44.800]  又要很快地奔跑
[00:28:44.800 --> 00:28:46.800]  否則那些火就會熄滅
[00:28:46.800 --> 00:28:48.800]  就會很快地傳開
[00:28:48.800 --> 00:28:50.800]  是不斷不斷地傳開
[00:28:50.800 --> 00:28:52.800]  這個保羅提醒我們
[00:28:52.800 --> 00:28:55.800]  我們希望主的道不要熄滅
[00:28:55.800 --> 00:28:58.800]  我們希望主的道就像接力一樣
[00:28:58.800 --> 00:29:02.800]  將火把很快很快地傳開
[00:29:02.800 --> 00:29:06.800]  直至去到目標為止
[00:29:06.800 --> 00:29:12.800]  這也是上帝要我們去做的門徒訓練
[00:29:12.800 --> 00:29:20.800]  要我們將人一代一代成為主的門徒
[00:29:20.800 --> 00:29:22.800]  保羅這五件事
[00:29:22.800 --> 00:29:24.800]  就在他結尾的時候
[00:29:24.800 --> 00:29:27.800]  去做一個最後的總結
[00:29:27.800 --> 00:29:29.800]  就是這三件很重要的事
[00:29:29.800 --> 00:29:31.800]  突然之間回歸
[00:29:31.800 --> 00:29:33.800]  他是願主引導你的心
[00:29:33.800 --> 00:29:36.800]  愛上帝
[00:29:36.800 --> 00:29:39.800]  等於如果你和上帝沒有一個愛的關係
[00:29:39.800 --> 00:29:41.800]  你不建立和他一個
[00:29:41.800 --> 00:29:45.800]  嘗試愛親密個人的關係
[00:29:45.800 --> 00:29:48.800]  所有這些規條
[00:29:48.800 --> 00:29:51.800]  所有這些學問
[00:29:51.800 --> 00:29:54.800]  所有這些聖經的吩咐
[00:29:54.800 --> 00:29:57.800]  都會是謊言
[00:29:57.800 --> 00:29:59.800]  所以保羅說最重要的是
[00:29:59.800 --> 00:30:01.800]  你要去愛上帝
[00:30:01.800 --> 00:30:04.800]  你才會去做所有這些事
[00:30:04.800 --> 00:30:05.800]  傳福音
[00:30:05.800 --> 00:30:07.800]  訓練門徒
[00:30:07.800 --> 00:30:10.800]  來到神的殿裡敬拜
[00:30:10.800 --> 00:30:12.800]  愛教會的弟兄姊妹
[00:30:12.800 --> 00:30:13.800]  和他們相交
[00:30:13.800 --> 00:30:16.800]  這些全部服侍等等
[00:30:16.800 --> 00:30:18.800]  都是因為你愛上帝去做
[00:30:18.800 --> 00:30:22.800]  而不是因為被吩咐被要求去做
[00:30:22.800 --> 00:30:24.800]  第一件事
[00:30:24.800 --> 00:30:25.800]  第二件事
[00:30:25.800 --> 00:30:27.800]  學基督的人類
[00:30:27.800 --> 00:30:30.800]  耶穌基督已經是一個末世的時代
[00:30:30.800 --> 00:30:32.800]  顯明給我們看
[00:30:32.800 --> 00:30:35.800]  祂曾經經歷過的是什麼
[00:30:35.800 --> 00:30:36.800]  耶穌說
[00:30:36.800 --> 00:30:39.800]  用我來做一個榜樣
[00:30:39.800 --> 00:30:41.800]  給大家學習
[00:30:41.800 --> 00:30:43.800]  我們有耶穌基督做榜樣
[00:30:43.800 --> 00:30:44.800]  在聖經裡
[00:30:44.800 --> 00:30:46.800]  我們看到祂的榜樣是怎樣的時候
[00:30:46.800 --> 00:30:47.800]  我們要去跟從
[00:30:47.800 --> 00:30:49.800]  這就是學校法基督
[00:30:49.800 --> 00:30:51.800]  第三件事
[00:30:51.800 --> 00:30:52.800]  保羅說
[00:30:52.800 --> 00:30:54.800]  我還給你一樣很重要的東西
[00:30:54.800 --> 00:30:56.800]  在地上
[00:30:56.800 --> 00:30:59.800]  我們有其他弟兄姊妹和我們的師長
[00:30:59.800 --> 00:31:03.800]  去給我們學習
[00:31:03.800 --> 00:31:05.800]  因為走這條路不容易
[00:31:05.800 --> 00:31:06.800]  是艱辛的
[00:31:06.800 --> 00:31:08.800]  但是上帝為我們在地上
[00:31:08.800 --> 00:31:10.800]  預備了我們的肢體
[00:31:10.800 --> 00:31:12.800]  一同去走這條路
[00:31:12.800 --> 00:31:14.800]  一同為我們打氣
[00:31:14.800 --> 00:31:17.800]  他們不能代我們走人生艱苦的路
[00:31:17.800 --> 00:31:19.800]  但是他們能夠陪伴我們
[00:31:19.800 --> 00:31:23.800]  給我們校法的機會
[00:31:23.800 --> 00:31:24.800]  等著
[00:31:24.800 --> 00:31:25.800]  這九個字
[00:31:25.800 --> 00:31:27.800]  就是我送給大家
[00:31:27.800 --> 00:31:31.800]  在這個末世荒唐的歲月裡
[00:31:31.800 --> 00:31:34.800]  怎樣能夠成為疾風當中的敬草
[00:31:34.800 --> 00:31:35.800]  第一
[00:31:35.800 --> 00:31:38.800]  跟上帝建立一個愛的關係
[00:31:38.800 --> 00:31:40.800]  你跟上帝每天的關係
[00:31:40.800 --> 00:31:41.800]  愛上帝
[00:31:41.800 --> 00:31:42.800]  第二
[00:31:42.800 --> 00:31:44.800]  學習耶穌基督的榜樣
[00:31:44.800 --> 00:31:47.800]  What would Jesus do?
[00:31:47.800 --> 00:31:48.800]  第三
[00:31:48.800 --> 00:31:51.800]  跟你教會的肢體
[00:31:51.800 --> 00:31:53.800]  一同的前行
[00:31:53.800 --> 00:31:55.800]  建立肢體的生活
[00:31:55.800 --> 00:31:56.800]  彼此待土
[00:31:56.800 --> 00:31:58.800]  彼此去校法
[00:31:58.800 --> 00:32:00.800]  願主幫助我們
[00:32:00.800 --> 00:32:01.800]  我們一起低頭
[00:32:01.800 --> 00:32:02.800]  我們禱告
[00:32:02.800 --> 00:32:04.800]  天父我們滿心感謝祢
[00:32:04.800 --> 00:32:05.800]  我們感謝祢
[00:32:05.800 --> 00:32:07.800]  不單止祢為我們供應
[00:32:07.800 --> 00:32:08.800]  祢為我們保守
[00:32:08.800 --> 00:32:09.800]  更加重要的是
[00:32:09.800 --> 00:32:11.800]  好像保羅提醒我們
[00:32:11.800 --> 00:32:12.800]  我們感謝祢
[00:32:12.800 --> 00:32:14.800]  因為主祢愛我們
[00:32:14.800 --> 00:32:15.800]  以致我們能夠今天
[00:32:15.800 --> 00:32:19.800]  有著盼望地活在今天當中
[00:32:19.800 --> 00:32:23.800]  祢教導我們怎樣從這份愛裡開始
[00:32:23.800 --> 00:32:25.800]  我們可以學習怎樣愛祢
[00:32:25.800 --> 00:32:27.800]  因為主祢說過
[00:32:27.800 --> 00:32:29.800]  祢為愛祢的人所預備的
[00:32:29.800 --> 00:32:31.800]  是眼未曾見過
[00:32:31.800 --> 00:32:32.800]  耳未曾聽過
[00:32:32.800 --> 00:32:34.800]  心裡也未曾想過
[00:32:34.800 --> 00:32:37.800]  祢能夠將萬事互相效力
[00:32:37.800 --> 00:32:39.800]  讓愛神的人得益處
[00:32:39.800 --> 00:32:41.800]  禱告奉耶穌祢的聖名
[00:32:41.800 --> 00:32:43.800]  阿們
