
[00:00:00.000 --> 00:00:02.920]  在此同各位鄧兄姊妹祝賀
[00:18:43.560 --> 00:18:46.000]  信主之後我才知道
[00:18:46.000 --> 00:18:50.480]  神不喜悅我自己這種的作為
[00:18:50.480 --> 00:18:53.120]  後來我讀神學
[00:18:53.120 --> 00:18:56.520]  我將以前讀的那些專業
[00:18:56.520 --> 00:19:00.120]  都已經不太在神學上用得著
[00:19:00.120 --> 00:19:03.320]  當時我們都是要交神學的功課
[00:19:03.320 --> 00:19:07.000]  都是要跟同一班同學去做一些小組項目
[00:19:07.480 --> 00:19:12.360]  我已經發現我是組裏面能力比較弱的一個同學
[00:19:12.360 --> 00:19:16.520]  我還覺得自己可能是組裏面的豬隊友
[00:19:16.520 --> 00:19:18.520]  或者成為一個豬隊長也不足為奇
[00:19:18.520 --> 00:19:22.160]  我的同學不單止沒有嫌棄我
[00:19:22.160 --> 00:19:23.960]  還幫助我
[00:19:23.960 --> 00:19:25.720]  他怎樣幫助我呢
[00:19:25.720 --> 00:19:28.120]  他組成了一個溫習的小組
[00:19:28.120 --> 00:19:31.000]  當我有些想不通的神學問題
[00:19:31.000 --> 00:19:34.120]  或者是一些原文的翻譯問題
[00:19:34.120 --> 00:19:35.920]  我們大家會一起去討論
[00:19:35.920 --> 00:19:36.840]  一起溫習
[00:19:37.280 --> 00:19:39.200]  讓我慢慢去明白
[00:19:39.200 --> 00:19:41.720]  可以看到信主之前的人
[00:19:41.720 --> 00:19:44.000]  以及信主之後的信徒
[00:19:44.000 --> 00:19:46.560]  對人的態度真的很不同
[00:19:46.560 --> 00:19:49.520]  這就成為我很大的提醒
[00:19:49.520 --> 00:19:54.080]  聖經對於驕傲的罪有什麼定義呢
[00:19:54.080 --> 00:19:58.000]  原來是指故意去選擇不承認
[00:19:58.000 --> 00:20:03.080]  不實踐神在我們生命當中的主權
[00:20:03.080 --> 00:20:06.040]  反而高舉自己的行為
[00:20:06.280 --> 00:20:08.040]  驕傲的人會跟神說
[00:20:08.040 --> 00:20:08.920]  他怎樣說呢
[00:20:08.920 --> 00:20:12.120]  他說「我就是要這樣去做的了」
[00:20:12.120 --> 00:20:13.520]  「你不要阻止我」
[00:20:13.520 --> 00:20:16.760]  「需要的時候,我就會叫你了,神」
[00:20:16.760 --> 00:20:20.400]  驕傲其實就是認識神最大的障礙
[00:20:20.400 --> 00:20:24.720]  以及愛人最大的阻礙
[00:20:24.720 --> 00:20:29.200]  有不少人不相信耶穌為個人的救主
[00:20:29.200 --> 00:20:34.440]  原因很大是因為他們覺得自己是最大的
[00:20:34.440 --> 00:20:36.080]  相信自己就可以了
[00:20:36.400 --> 00:20:38.520]  自己可以控制所有事情
[00:20:38.520 --> 00:20:41.360]  簡單來說,其實自我中心很強
[00:20:41.360 --> 00:20:45.520]  人類所犯的罪都可以追溯到驕傲
[00:20:45.520 --> 00:20:47.200]  每一場戰爭
[00:20:47.200 --> 00:20:50.280]  每一個人的衝突
[00:20:50.280 --> 00:20:52.520]  每一個破碎的家庭
[00:20:52.520 --> 00:20:55.720]  都可以追溯到驕傲的源頭
[00:20:55.720 --> 00:20:58.960]  保羅寫信給幾個教會
[00:20:58.960 --> 00:21:00.400]  提醒他們
[00:21:01.320 --> 00:21:06.560]  提醒他們會有潛在驕傲在他們的心裡
[00:21:06.560 --> 00:21:10.480]  他寫信給加拿大的教會
[00:21:10.480 --> 00:21:14.040]  「不要貪圖虛名,彼此惹氣」
[00:21:14.040 --> 00:21:16.080]  「互相疾悼」
[00:21:16.080 --> 00:21:18.840]  在加拿大書五章二十六節
[00:21:18.840 --> 00:21:21.720]  在整個教會的歷史當中
[00:21:21.720 --> 00:21:26.120]  驕傲都做了很多混亂、猜疑的狀況
[00:21:26.120 --> 00:21:30.120]  亦都會產生很多分裂、衝突的事情
[00:21:30.560 --> 00:21:34.600]  我們不會認為今天的教會
[00:21:34.600 --> 00:21:36.240]  就可以避免這些問題
[00:21:36.240 --> 00:21:37.720]  我想大家都不會這樣想,是嗎?
[00:21:37.720 --> 00:21:41.360]  要檢視我們內心裡的驕傲
[00:21:41.360 --> 00:21:45.560]  就要先找到它外在顯出來的特徵
[00:21:45.560 --> 00:21:49.000]  這些特徵就是剛才所提及到的
[00:21:49.000 --> 00:21:52.880]  一些疏遠、離間、疾悼等等
[00:21:52.880 --> 00:21:55.640]  以及會破裂人與人之間的關係
[00:21:55.640 --> 00:21:57.560]  我們經常都會說
[00:21:57.560 --> 00:21:59.960]  教會要彼此合一
[00:22:00.320 --> 00:22:02.720]  為社會作鹽、作光
[00:22:02.720 --> 00:22:05.600]  首先我們真的要放下自己
[00:22:05.600 --> 00:22:06.520]  自我的中心
[00:22:06.520 --> 00:22:09.360]  每個肢體都有共同一個目標
[00:22:09.360 --> 00:22:11.720]  就是為主作美好的見證
[00:22:11.720 --> 00:22:14.240]  經文提醒我們
[00:22:14.240 --> 00:22:16.680]  要脫虛容易纏累我們的罪
[00:22:16.680 --> 00:22:19.600]  除了我們排行第一的驕傲之外
[00:22:19.600 --> 00:22:20.640]  還有甚麼?
[00:22:20.640 --> 00:22:24.960]  還有殺荒的褻
[00:22:24.960 --> 00:22:27.480]  流無辜人的血的手
[00:22:28.600 --> 00:22:31.040]  流無辜人的血的手
[00:22:31.040 --> 00:22:32.880]  即是說加害人的手
[00:22:32.880 --> 00:22:35.880]  還有圖謀惡計的心
[00:22:35.880 --> 00:22:37.840]  非跑行惡的腳
[00:22:37.840 --> 00:22:39.720]  陶瘋賢的假見證
[00:22:39.720 --> 00:22:42.240]  以及在大興鐘散佈紛爭
[00:22:42.240 --> 00:22:46.280]  魔鬼真的會用人的所有
[00:22:46.280 --> 00:22:49.560]  用他的眼睛、用他的舌頭
[00:22:49.560 --> 00:22:52.120]  又用他的手、用他的心
[00:22:52.120 --> 00:22:54.320]  用他的腳、用他的口
[00:22:54.320 --> 00:22:57.720]  以致全身都是挑起這個紛爭
[00:22:58.880 --> 00:23:01.080]  但《以忽所書》六章
[00:23:01.080 --> 00:23:03.480]  十三至十八節提到
[00:23:03.480 --> 00:23:07.920]  「所以要拿起純所賜的全副軍裝」
[00:23:07.920 --> 00:23:10.800]  「好在磨爛的日子抵擋仇敵」
[00:23:10.800 --> 00:23:14.720]  「要用真理當作帶子束腰」
[00:23:14.720 --> 00:23:17.920]  「用公義當作護心鏡去遮胸」
[00:23:17.920 --> 00:23:19.920]  「用平安的福音」
[00:23:19.920 --> 00:23:24.000]  「當作預備走路的鞋穿在腳上」
[00:23:24.000 --> 00:23:27.520]  「又拿起信德當作盾牌」
[00:23:29.320 --> 00:23:30.680]  「戴起救恩的頭盔」
[00:23:30.680 --> 00:23:32.720]  以及「拿著聖靈的寶劍」
[00:23:32.720 --> 00:23:34.360]  這些就是神的道理
[00:23:34.360 --> 00:23:36.200]  所以我們要經常要穿大神
[00:23:36.200 --> 00:23:38.200]  所賜給我們的全副軍裝
[00:23:38.200 --> 00:23:40.680]  去抵擋魔鬼的誘惑
[00:23:40.680 --> 00:23:42.600]  求主阻攔我們
[00:23:42.600 --> 00:23:47.200]  求主阻攔我們不犯任意妄為的罪
[00:23:47.200 --> 00:23:50.200]  不容許這些罪去克制我們
[00:23:50.200 --> 00:23:52.400]  使我們能夠讓人們看到
[00:23:52.400 --> 00:23:54.880]  我們就是基督的門徒
[00:23:54.880 --> 00:23:56.000]  而不是被人說
[00:23:56.520 --> 00:23:58.600]  「原來你是基督徒來的?」
[00:23:58.600 --> 00:24:00.280]  「真是不察覺」
[00:24:00.280 --> 00:24:01.560]  「一點也看不出來」
[00:24:01.560 --> 00:24:03.560]  「如果這樣就糟糕了」
[00:24:03.560 --> 00:24:08.320]  有一次我和一位同工分享的時候
[00:24:08.320 --> 00:24:11.200]  他說吸引他信主耶穌的時候
[00:24:11.200 --> 00:24:12.600]  其中一個原因
[00:24:12.600 --> 00:24:14.640]  就是因為他認識到一個人
[00:24:14.640 --> 00:24:16.840]  他這個人很奇怪
[00:24:16.840 --> 00:24:18.520]  他怎樣也不說粗口
[00:24:18.520 --> 00:24:20.120]  就算怎樣逼他
[00:24:20.120 --> 00:24:21.880]  他也不會說粗口
[00:24:21.880 --> 00:24:24.200]  他覺得這個人很奇怪
[00:24:24.200 --> 00:24:24.960]  怎麼會這樣
[00:24:24.960 --> 00:24:26.400]  了解了之後
[00:24:26.960 --> 00:24:29.320]  知道原來他不說的原因
[00:24:29.320 --> 00:24:30.920]  是因為他是一個基督徒
[00:24:30.920 --> 00:24:33.280]  所以他不會有這個壞習慣
[00:24:33.280 --> 00:24:35.680]  之後就吸引了他
[00:24:35.680 --> 00:24:40.280]  這位同工去認識基督教信仰
[00:24:40.280 --> 00:24:43.480]  慢慢使聖靈感動和帶領
[00:24:43.480 --> 00:24:47.680]  使他有回應去信主耶穌
[00:24:47.680 --> 00:24:51.000]  現在還在教會服侍
[00:24:51.000 --> 00:24:54.480]  這個不說粗口的基督徒
[00:24:54.480 --> 00:24:56.160]  就是基督的見證人
[00:24:56.640 --> 00:24:58.560]  吸引人去認識福音
[00:24:58.560 --> 00:25:01.000]  不單止是詛咒人
[00:25:01.000 --> 00:25:02.040]  還要榮耀神
[00:25:02.040 --> 00:25:05.280]  讓我們看到基督徒真的很重要
[00:25:05.280 --> 00:25:08.480]  讓人看到我們基督徒的身份是很重要的
[00:25:08.480 --> 00:25:12.040]  原來我們已經是基督的見證人
[00:25:12.040 --> 00:25:14.320]  可以吸引人去認識神
[00:25:14.320 --> 00:25:18.240]  其實是否真的那麼難成為基督的見證人呢
[00:25:18.240 --> 00:25:22.960]  對於未真正轉化為信徒的人來說
[00:25:22.960 --> 00:25:24.280]  可能是真的
[00:25:24.960 --> 00:25:28.440]  但真正被聖靈去根深轉化
[00:25:28.440 --> 00:25:30.760]  生命有改變的基督徒來說
[00:25:30.760 --> 00:25:32.440]  相信困難也不會很大
[00:25:32.440 --> 00:25:34.880]  在他的日常生活當中
[00:25:34.880 --> 00:25:36.440]  行為舉止
[00:25:36.440 --> 00:25:39.600]  他們也會跟世俗有點不同
[00:25:39.600 --> 00:25:40.840]  遠一點
[00:25:40.840 --> 00:25:46.280]  我們可以由剛才的偉大見證人去鼓勵我們
[00:25:46.280 --> 00:25:47.960]  或者近一點
[00:25:47.960 --> 00:25:50.800]  今年是2023年
[00:25:50.800 --> 00:25:54.320]  讓我想起20年前
[00:25:55.320 --> 00:25:57.760]  可能大家應該出世吧
[00:25:57.760 --> 00:25:59.880]  20年前有件事發生
[00:25:59.880 --> 00:26:03.280]  就是2003年香港爆發的SARS
[00:26:03.280 --> 00:26:07.520]  被稱為香港女兒的屯門醫院
[00:26:07.520 --> 00:26:11.760]  空肺科主管的醫生謝婉文醫生
[00:26:11.760 --> 00:26:13.960]  謝醫生是一位基督徒
[00:26:13.960 --> 00:26:15.800]  她因為咎自病人
[00:26:15.800 --> 00:26:19.400]  於當年的2003年5月13日殉職
[00:26:19.400 --> 00:26:21.680]  2003年3月
[00:26:21.680 --> 00:26:26.960]  大家可能也有印象SARS病毒在香港大爆發
[00:26:26.960 --> 00:26:31.120]  在疫情爆發的第一個月
[00:26:31.120 --> 00:26:35.720]  當時記得還有些醫護人員做了逃兵
[00:26:35.720 --> 00:26:38.000]  意思是請病假
[00:26:38.000 --> 00:26:40.040]  不再回醫院
[00:26:40.040 --> 00:26:42.240]  而謝醫生自動請嬰
[00:26:42.240 --> 00:26:44.880]  加入SARS病房
[00:26:44.880 --> 00:26:49.960]  謝醫生當時搶救一名SARS病人時感染
[00:26:50.520 --> 00:26:52.720]  這位病人最終不治
[00:26:52.720 --> 00:26:58.160]  謝醫生開始出現發燒等症狀
[00:26:58.160 --> 00:27:00.120]  起初她也很樂觀
[00:27:00.120 --> 00:27:02.480]  甚至跟家人說
[00:27:02.480 --> 00:27:05.800]  跟他們說康復後一起度過去的生日
[00:27:05.800 --> 00:27:09.200]  最初幾個星期她的情況也不太差
[00:27:09.200 --> 00:27:12.360]  但突然間急轉直下
[00:27:12.360 --> 00:27:15.680]  SARS的疫症對於本港
[00:27:15.680 --> 00:27:20.400]  奪去了299位寶貴的生命
[00:27:20.600 --> 00:27:22.760]  包括8位醫務人員
[00:27:22.760 --> 00:27:25.160]  謝醫生是第一位
[00:27:25.160 --> 00:27:28.480]  獻出寶貴生命的公立醫院醫生
[00:27:28.480 --> 00:27:31.920]  她回家時35歲
[00:27:31.920 --> 00:27:35.840]  謝醫生學業成績不錯
[00:27:35.840 --> 00:27:40.920]  她當時考入中大醫學院
[00:27:40.920 --> 00:27:43.320]  立志成為醫生
[00:27:43.320 --> 00:27:47.360]  她入學手冊中寫著她的志願
[00:27:47.800 --> 00:27:52.080]  她的志願是加入醫生行列為社會及人民服務
[00:27:52.080 --> 00:27:54.040]  要發揮自己的所長
[00:27:54.040 --> 00:27:58.280]  她的同事抑術謝醫生時
[00:27:58.280 --> 00:28:00.800]  她的工作一直很有耐性
[00:28:00.800 --> 00:28:03.360]  無論面對精神狀態
[00:28:03.360 --> 00:28:05.480]  即是有混亂的病人
[00:28:05.480 --> 00:28:08.800]  或是較為焦急的家屬
[00:28:08.800 --> 00:28:12.720]  她都會很耐心地向病人講解病情
[00:28:12.720 --> 00:28:14.040]  慢慢解釋
[00:28:14.040 --> 00:28:16.560]  絕對不會有呼呼喝喝的情況出現
[00:28:16.960 --> 00:28:20.160]  除了她關顧病人的情況外
[00:28:20.160 --> 00:28:22.640]  她更會關心病人的心情
[00:28:22.640 --> 00:28:24.960]  她不僅是一位盡責的醫生
[00:28:24.960 --> 00:28:28.960]  更是一位很有愛心又很關心病人的醫生
[00:28:28.960 --> 00:28:30.960]  不論分甚麼病人
[00:28:30.960 --> 00:28:34.320]  她都會盡力去醫治及安慰病人
[00:28:34.320 --> 00:28:37.160]  的確謝醫生的離開是很可惜的
[00:28:37.160 --> 00:28:38.920]  她甘願去服侍病人
[00:28:38.920 --> 00:28:42.080]  為社會及人民服務
[00:28:42.760 --> 00:28:48.840]  謝醫生的生命作為她整個人的見證
[00:28:48.840 --> 00:28:51.040]  接著我們看看
[00:28:51.040 --> 00:28:54.120]  成為基督的見證人
[00:28:54.120 --> 00:28:55.760]  我們還需要具備甚麼
[00:28:55.760 --> 00:28:58.680]  第二個重點是
[00:28:58.680 --> 00:29:00.760]  有兩個堅持
[00:29:00.760 --> 00:29:08.080]  第一個堅持就是全心忍耐
[00:29:08.080 --> 00:29:12.360]  經文叫我們要全心忍耐
[00:29:12.360 --> 00:29:15.080]  新譯本的譯作是「以堅忍的心」
[00:29:15.080 --> 00:29:17.680]  這句話很清楚地表示
[00:29:17.680 --> 00:29:20.920]  信徒所奔跑的靈情
[00:29:20.920 --> 00:29:24.960]  絕對不會是一項短跑
[00:29:24.960 --> 00:29:26.520]  而是一項長跑
[00:29:26.520 --> 00:29:29.240]  大家有沒有去跑馬拉松
[00:29:29.240 --> 00:29:31.800]  或是參與過「倪恆者」呢?
[00:29:31.800 --> 00:29:35.600]  到最後衝線的階段
[00:29:35.600 --> 00:29:37.880]  要完成長跑的時候
[00:29:37.880 --> 00:29:43.400]  其實大部分都已經不是要靠自己體能的速度
[00:29:43.400 --> 00:29:45.840]  而是靠決心和耐力
[00:29:45.840 --> 00:29:48.200]  我自己也沒有參與過兩項
[00:29:48.200 --> 00:29:51.960]  不過我參與過「倪恆者」的支持隊伍
[00:29:51.960 --> 00:29:54.480]  我在他們衝線的時候
[00:29:54.480 --> 00:29:56.880]  我見到他們其實真的很辛苦
[00:29:56.880 --> 00:29:59.840]  他們跑了三十多個小時
[00:29:59.840 --> 00:30:03.600]  我是支援他們到最後一線
[00:30:03.600 --> 00:30:07.120]  他們的體能很頑固
[00:30:07.120 --> 00:30:09.280]  他們的體能其實已經是不太好
[00:30:09.280 --> 00:30:15.800]  但我們有些陪跑的朋友互相鼓勵他們
[00:30:15.800 --> 00:30:18.800]  他們都需要一份忍耐
[00:30:18.800 --> 00:30:22.360]  當時第二代的猶太信徒
[00:30:22.360 --> 00:30:23.800]  開始的時候
[00:30:23.800 --> 00:30:25.840]  他們都是跑得很好
[00:30:25.840 --> 00:30:28.560]  但是因為猶太教的排斥
[00:30:28.560 --> 00:30:30.800]  以及羅馬政府的逼迫
[00:30:30.800 --> 00:30:32.720]  那個壓力是很大的
[00:30:32.720 --> 00:30:36.560]  以致他們感覺到信仰的沉重
[00:30:36.560 --> 00:30:38.080]  以及重擔
[00:30:38.080 --> 00:30:46.760]  現在希伯來作者發現他們的靈命是停滯不前
[00:30:46.760 --> 00:30:50.200]  甚至有倒退背道的危險
[00:30:50.200 --> 00:30:54.160]  所以作者向他們再次發出警告
[00:30:54.160 --> 00:30:55.880]  或者勸喻他們
[00:30:55.880 --> 00:30:58.960]  叫他們要在信仰上要忍耐
[00:30:58.960 --> 00:31:00.480]  要堅持下去
[00:31:00.480 --> 00:31:03.480]  同樣也叫我們不要放棄
[00:31:03.480 --> 00:31:06.080]  在信仰的路程上
[00:31:06.080 --> 00:31:07.200]  要堅持下去
[00:31:07.200 --> 00:31:08.880]  直至我們見主面
[00:31:08.880 --> 00:31:15.600]  「崩那擺在我門前頭的路程」
[00:31:15.600 --> 00:31:18.320]  主耶穌到成肉身之前
[00:31:18.320 --> 00:31:20.680]  已經明白這是十字架的路
[00:31:20.680 --> 00:31:22.880]  會被人去唾罵
[00:31:22.880 --> 00:31:24.600]  會被人去嫌棄
[00:31:24.600 --> 00:31:26.920]  亦都會很痛苦
[00:31:26.920 --> 00:31:28.640]  被人羞辱地被殺
[00:31:28.640 --> 00:31:31.240]  但是祂仍然是堅持
[00:31:31.240 --> 00:31:32.800]  全心忍耐
[00:31:33.200 --> 00:31:38.000]  完成神要祂走的十字架路
[00:31:38.000 --> 00:31:39.560]  主耶穌的路
[00:31:39.560 --> 00:31:42.760]  相信大家都知道
[00:31:42.760 --> 00:31:45.360]  祂的路比我們的路更難走
[00:31:45.360 --> 00:31:47.320]  這個賽程
[00:31:47.320 --> 00:31:50.600]  是上帝指定我們要奔跑的
[00:31:50.600 --> 00:31:55.200]  而且這個賽路
[00:31:55.200 --> 00:31:57.920]  大家都知道會有困難
[00:31:57.920 --> 00:32:02.160]  絕對不是一項很容易的賽事
[00:32:02.600 --> 00:32:04.280]  是要我們很努力
[00:32:04.280 --> 00:32:06.560]  全力以赴地走出來
[00:32:06.560 --> 00:32:09.440]  我們看看第二個
[00:32:09.440 --> 00:32:11.160]  堅持是甚麼
[00:32:11.160 --> 00:32:15.440]  第二個堅持是仰望耶穌
[00:32:15.440 --> 00:32:18.600]  英文聖經《NIV》
[00:32:18.600 --> 00:32:20.920]  即New International Version 譯作
[00:32:20.920 --> 00:32:24.640]  「Fixing your eyes on Jesus」
[00:32:24.640 --> 00:32:26.400]  意思是甚麼
[00:32:26.400 --> 00:32:28.360]  即是要注視耶穌
[00:32:28.680 --> 00:32:34.000]  深思集中專一注視在耶穌身上
[00:32:34.000 --> 00:32:37.360]  叫信徒在奔跑的路上
[00:32:37.360 --> 00:32:39.400]  面對賽程的時候
[00:32:39.400 --> 00:32:42.480]  要保持這種專一的態度
[00:32:42.480 --> 00:32:44.480]  就像賽跑的人
[00:32:44.480 --> 00:32:49.000]  他將思想集中於賽程的終點一樣
[00:32:49.000 --> 00:32:54.320]  「為我們信心創始承宗的耶穌」
[00:32:54.320 --> 00:32:56.360]  新譯本中譯作
[00:32:57.000 --> 00:33:01.000]  「就是那位信心的創始者和完成者」
[00:33:01.000 --> 00:33:04.920]  耶穌從最早的時候
[00:33:04.920 --> 00:33:08.680]  開始一直在領導祂自己的子民
[00:33:08.680 --> 00:33:10.760]  去走這條信心的道路
[00:33:10.760 --> 00:33:14.880]  主耶穌是我們信心最高的榜樣
[00:33:14.880 --> 00:33:19.880]  在剛才說11章的時候
[00:33:19.880 --> 00:33:21.480]  列出的偉大的見證人
[00:33:21.480 --> 00:33:25.720]  已經顯明信徒有著從神而來的信心
[00:33:26.120 --> 00:33:30.480]  而耶穌更是信徒信心仿效的對象
[00:33:30.480 --> 00:33:33.400]  耶穌信心的路上的先鋒者
[00:33:33.400 --> 00:33:36.000]  祂走在祂的子民的前頭
[00:33:36.000 --> 00:33:38.480]  作祂們以及我們的榜樣
[00:33:38.480 --> 00:33:40.480]  對信徒來說
[00:33:40.480 --> 00:33:44.720]  是顯示了這份行為對神的信心
[00:33:44.720 --> 00:33:49.800]  每一位信徒都各自各有自己的困難
[00:33:49.800 --> 00:33:53.720]  可能大大小小的毛病
[00:33:53.720 --> 00:33:56.120]  身體上可能都會有毛病發生
[00:33:56.120 --> 00:33:58.280]  或者家庭經濟困難
[00:33:58.280 --> 00:34:03.400]  有時不是因為自己的經濟出現了問題
[00:34:03.400 --> 00:34:06.360]  可能家庭其中一位成員
[00:34:06.360 --> 00:34:09.040]  他們可能有些沉溺的習慣
[00:34:09.040 --> 00:34:14.280]  這些可能導致賭博
[00:34:14.280 --> 00:34:18.320]  或者買東西買了很多
[00:34:18.320 --> 00:34:19.880]  或者打機
[00:34:19.880 --> 00:34:23.840]  打機沉溺的打機也可能因此欠下一身債
[00:34:23.840 --> 00:34:25.400]  或者工作上高
[00:34:25.400 --> 00:34:27.240]  我聽到很多時候
[00:34:27.240 --> 00:34:30.320]  上司處事很不公平
[00:34:30.320 --> 00:34:32.640]  經常都用人為親
[00:34:32.640 --> 00:34:41.200]  自己的下屬奉承他多一點
[00:34:41.200 --> 00:34:42.680]  他就用他多一點
[00:34:42.680 --> 00:34:45.520]  但有時有工就自己拿走
[00:34:45.520 --> 00:34:48.680]  有些禍氣可能要其他人去幫他背
[00:34:48.680 --> 00:34:51.920]  這些都是難以脫去的前例
[00:34:51.920 --> 00:34:54.440]  但我們要憑著信心
[00:34:54.440 --> 00:34:58.520]  回應神在我們人生中所給予我們的呼召
[00:34:58.520 --> 00:35:03.040]  就在第十二章第一節所說的見證
[00:35:03.040 --> 00:35:07.080]  希伯來書的作者以這些見證人的榜樣
[00:35:07.080 --> 00:35:10.240]  為背景以及耶穌的救贖
[00:35:10.240 --> 00:35:14.560]  提醒我們當脫去容易前例的罪
[00:35:14.560 --> 00:35:20.040]  並且要堅忍地奔放在前面的路程
[00:35:20.040 --> 00:35:22.240]  也知道耶穌為我們的罪
[00:35:22.240 --> 00:35:23.760]  釘在十字架上
[00:35:23.760 --> 00:35:28.080]  讓我們信他的人可以白白得到這份救贖
[00:35:28.080 --> 00:35:29.600]  有了生的生命
[00:35:29.600 --> 00:35:32.120]  並且是上個主因的滋味
[00:35:32.120 --> 00:35:34.080]  我們就知道主的美善
[00:35:34.080 --> 00:35:36.720]  投靠主的人就有福了
[00:35:36.720 --> 00:35:39.320]  當然我們都有不同的難處
[00:35:39.320 --> 00:35:40.880]  這些都是很真實的
[00:35:40.880 --> 00:35:43.760]  所以我們更加要仰望耶穌
[00:35:43.760 --> 00:35:45.640]  思想祂所經歷的
[00:35:45.640 --> 00:35:49.000]  當我們以主耶穌作為榜樣
[00:35:49.000 --> 00:35:51.200]  從祂身上去支取力量
[00:35:51.200 --> 00:35:55.080]  必定能夠去持定目標
[00:35:55.080 --> 00:35:57.360]  去完成我們的路程
[00:35:57.360 --> 00:35:59.560]  成為基督徒
[00:35:59.560 --> 00:36:04.680]  成為基督的見證人難不難?
[00:36:04.680 --> 00:36:05.640]  難不難?
[00:36:05.640 --> 00:36:07.280]  說了這麼久
[00:36:07.280 --> 00:36:08.640]  上個月
[00:36:08.640 --> 00:36:11.920]  傑傳道跟我們分享過一篇道
[00:36:11.920 --> 00:36:15.680]  講的是「Believer's Rule」
[00:36:15.680 --> 00:36:17.760]  叫「互信」
[00:36:17.760 --> 00:36:20.160]  提醒我們基督的死
[00:36:20.160 --> 00:36:23.640]  信徒能夠獲得重生的盼望
[00:36:23.640 --> 00:36:27.320]  這個盼望是要有行動的
[00:36:27.320 --> 00:36:28.920]  叫我們活出聖潔
[00:36:28.920 --> 00:36:31.280]  彼此要相愛
[00:36:31.280 --> 00:36:32.720]  上個月
[00:36:32.720 --> 00:36:33.640]  即是去年
[00:36:33.640 --> 00:36:36.840]  12月18日主日的早上
[00:36:36.840 --> 00:36:39.920]  兒童組舉行了福音出擊的活動
[00:36:39.920 --> 00:36:44.040]  我們共有43位小學同學
[00:36:44.040 --> 00:36:45.320]  以及兩位家長
[00:36:45.320 --> 00:36:48.880]  以及18位小學導師一起出發
[00:36:48.880 --> 00:36:50.760]  去到愛迭聚灣
[00:36:50.760 --> 00:36:53.760]  以及鰂魚涌公園派福音單張
[00:36:53.760 --> 00:36:57.680]  以及報道會的單張活動
[00:36:57.680 --> 00:36:59.320]  出發前一星期
[00:36:59.320 --> 00:37:01.960]  我們小學組也有一個簡介
[00:37:01.960 --> 00:37:06.840]  跟同學一起遇襲福音出擊的時候
[00:37:06.840 --> 00:37:08.640]  我們要跟街坊的對話
[00:37:08.640 --> 00:37:09.800]  我們要遇襲一下
[00:37:09.800 --> 00:37:12.040]  還有一些彩排
[00:37:12.040 --> 00:37:16.200]  讓同學一起學習如何傳福音
[00:37:16.200 --> 00:37:19.720]  還有邀請街坊來到12月24日
[00:37:19.720 --> 00:37:25.320]  我們的聖誕話劇的報道會
[00:37:25.320 --> 00:37:28.360]  由當天的影片和相片中
[00:37:28.360 --> 00:37:31.920]  可以看到各個同學都很努力地
[00:37:31.920 --> 00:37:35.400]  以及很認真地跟街坊分享
[00:37:35.400 --> 00:37:37.560]  派單張
[00:37:37.560 --> 00:37:39.960]  到了對話最後的時候
[00:37:39.960 --> 00:37:42.280]  同學們都會說一句
[00:37:42.280 --> 00:37:46.720]  「記得看單張」
[00:37:46.720 --> 00:37:49.160]  在福音出擊活動出發前
[00:37:49.160 --> 00:37:50.440]  我們看到一張圖片
[00:37:50.440 --> 00:37:54.520]  我們也有禱告宣告為主作功
[00:37:54.520 --> 00:37:56.800]  為主是爭戰
[00:37:56.800 --> 00:37:59.720]  12月24日報道會當天
[00:37:59.720 --> 00:38:05.200]  有一位滿頭白髮的婆婆來到報道會
[00:38:05.200 --> 00:38:10.320]  我從當天大家所接觸的街坊來看
[00:38:10.320 --> 00:38:12.400]  我發現這位婆婆
[00:38:12.400 --> 00:38:15.280]  就是福音出擊其中一個
[00:38:15.280 --> 00:38:19.880]  我們派單張的婆婆
[00:38:19.880 --> 00:38:23.840]  原來她當時也被我們邀請
[00:38:23.840 --> 00:38:28.160]  那天她在報道會見到她
[00:38:28.160 --> 00:38:30.480]  我發現我認得她
[00:38:30.480 --> 00:38:33.480]  我馬上上前去招待她
[00:38:33.480 --> 00:38:37.000]  帶她坐下來跟她談了一會
[00:38:37.000 --> 00:38:39.560]  各位同學的出擊努力
[00:38:39.560 --> 00:38:40.920]  神知道的
[00:38:40.920 --> 00:38:42.640]  聖靈也會動工
[00:38:42.640 --> 00:38:52.440]  去感動人參與神預備的宴席
[00:38:52.440 --> 00:38:54.440]  請敬拜
[00:38:54.440 --> 00:38:57.120]  我聽過一句格言
[00:38:57.120 --> 00:39:01.600]  就是「You do the best, God do the rest」
[00:39:01.600 --> 00:39:04.600]  意思是
[00:39:04.600 --> 00:39:07.240]  你們該去做的事
[00:39:07.240 --> 00:39:09.960]  盡力去做到最好
[00:39:09.960 --> 00:39:13.640]  然後我們就交托仰望給神
[00:39:13.640 --> 00:39:18.720]  仰神來幫助我們去做剩餘下來的事情
[00:39:18.720 --> 00:39:23.120]  想像到如果運動員只是低頭
[00:39:23.120 --> 00:39:25.760]  在跑之前在祈禱
[00:39:25.760 --> 00:39:29.360]  起步槍已經響起了
[00:39:29.360 --> 00:39:31.800]  但他仍然繼續禱告
[00:39:31.800 --> 00:39:36.840]  沒有起跑去完成賽事
[00:39:36.840 --> 00:39:42.240]  我想他真的沒有盡力去做
