
[00:00:00.000 --> 00:00:02.000]  各位弟子朋友安安
[00:21:01.040 --> 00:21:02.640]  預備起
[00:21:02.640 --> 00:21:04.880]  我們患軟弱的時候
[00:21:04.880 --> 00:21:07.200]  基督就在特定的時刻
[00:21:07.200 --> 00:21:10.240]  為不見情之人死
[00:21:10.240 --> 00:21:12.880]  為人死是少有的
[00:21:12.880 --> 00:21:16.240]  為人死或者有感做的
[00:21:16.240 --> 00:21:19.400]  唯有基督在我們患作罪人的時候
[00:21:19.400 --> 00:21:21.040]  為我們死
[00:21:21.040 --> 00:21:26.080]  上帝的愛就在此向我們顯明
[00:21:26.080 --> 00:21:27.880]  今天的講題是
[00:21:27.880 --> 00:21:29.440]  看透我
[00:21:29.440 --> 00:21:31.680]  依然愛我
[00:21:31.680 --> 00:21:33.280]  人世間最美好的愛
[00:21:33.280 --> 00:21:35.280]  不論是父母對我們的愛
[00:21:35.280 --> 00:21:38.320]  還是戀人之間的愛
[00:21:38.320 --> 00:21:40.160]  在現實當中
[00:21:40.160 --> 00:21:45.480]  往往帶著一些隱形的條件
[00:21:45.480 --> 00:21:47.840]  隱形的條件
[00:21:47.840 --> 00:21:50.760]  而且能力很有限
[00:21:50.760 --> 00:21:52.480]  人間的愛往往在說
[00:21:52.480 --> 00:21:53.760]  因為你表現得很好
[00:21:53.760 --> 00:21:55.920]  當然不會說出口
[00:21:55.920 --> 00:21:57.720]  因為你表現得很好
[00:21:57.720 --> 00:21:59.880]  因為你很優秀
[00:21:59.880 --> 00:22:01.560]  因為你很可愛
[00:22:01.560 --> 00:22:03.640]  所以我愛你
[00:22:03.640 --> 00:22:06.720]  這個導致我們在最親密的人面前
[00:22:06.720 --> 00:22:10.240]  有時候也要小心翼翼
[00:22:10.240 --> 00:22:13.240]  去藏起自己的缺點
[00:22:13.240 --> 00:22:16.800]  很怕他看穿我的時候
[00:22:16.800 --> 00:22:20.600]  愛就消失了
[00:22:20.600 --> 00:22:24.240]  不過上帝的愛完全是顛覆了人類的邏輯
[00:22:24.240 --> 00:22:26.920]  保羅用了三個詞語來形容
[00:22:26.920 --> 00:22:30.640]  我們最真實、最不堪的底牌
[00:22:30.640 --> 00:22:33.040]  我們還軟弱的時候
[00:22:33.040 --> 00:22:36.680]  我們還罪人去對抗神的時候
[00:22:36.680 --> 00:22:42.120]  我們根本無力自救的時候
[00:22:42.120 --> 00:22:44.640]  這個意味著什麼呢?
[00:22:44.640 --> 00:22:46.480]  上帝在看透了我們
[00:22:46.480 --> 00:22:50.680]  看穿了我們生命裡面所有的黑暗
[00:22:50.680 --> 00:22:52.120]  去看穿了我們那些
[00:22:52.120 --> 00:22:53.760]  連我們的伴侶
[00:22:53.760 --> 00:22:58.880]  連我們的父母都不知道的私密罪惡
[00:22:58.880 --> 00:23:03.000]  去看穿了我們內心那份的自私
[00:23:03.000 --> 00:23:08.680]  懦弱、虛榮和失敗之後
[00:23:08.680 --> 00:23:12.200]  他完全看穿了我們的情況底下
[00:23:12.200 --> 00:23:16.000]  去依然愛我們
[00:23:16.000 --> 00:23:18.680]  他現在無限不是只有一個「講」字
[00:23:18.680 --> 00:23:21.080]  他不是叫我們在腦海裡面去想像
[00:23:21.080 --> 00:23:22.120]  上帝很愛我們
[00:23:22.120 --> 00:23:23.720]  不是
[00:23:23.720 --> 00:23:27.520]  保羅給了一個歷史的事實告訴我們
[00:23:27.520 --> 00:23:32.360]  記錄就是在特定的時刻為我們死
[00:23:32.360 --> 00:23:36.960]  在公元一世紀的羅馬歷史上清楚記錄
[00:23:36.960 --> 00:23:43.840]  耶穌基督實實在在被釘在十字架上為我們死
[00:23:43.840 --> 00:23:48.640]  十字架的意思就是上帝看過我們最差
[00:23:48.640 --> 00:23:50.400]  最不可愛的一面
[00:23:50.400 --> 00:23:53.880]  他沒有轉身走開
[00:23:53.880 --> 00:23:57.360]  而是選擇走上這個刑場
[00:23:57.360 --> 00:24:00.800]  去代替我們承受了審判
[00:24:00.800 --> 00:24:04.840]  他付上了自己的生命作為代價
[00:24:04.840 --> 00:24:09.560]  去救贖你、救贖我
[00:24:09.560 --> 00:24:10.800]  靚姐妹
[00:24:10.800 --> 00:24:14.240]  這個才是呼音的震撼的地方
[00:24:14.240 --> 00:24:17.480]  在一個每一天都跟我們打分
[00:24:17.480 --> 00:24:19.320]  跟我們比分數
[00:24:19.320 --> 00:24:23.080]  每天都在看我們表演的這個
[00:24:23.080 --> 00:24:26.360]  很可怕的世界裡面
[00:24:26.360 --> 00:24:28.560]  有位造物主對我們說
[00:24:28.560 --> 00:24:34.560]  「我知道你今天過得一團糟」
[00:24:34.560 --> 00:24:40.800]  「我知道你心裡面充滿了懷疑和灰光」
[00:24:40.800 --> 00:24:46.360]  「不過我已經在十字架上證明了我對你的愛」
[00:24:46.360 --> 00:24:49.000]  「你不用再戴面具的」
[00:24:49.000 --> 00:24:51.880]  「你過來我這裡」
[00:24:51.880 --> 00:24:59.120]  這份愛是我們靈魂唯一的永遠不會沉沒的藍
[00:24:59.120 --> 00:25:02.760]  當我們自己被這份看透我依然愛我的
[00:25:02.760 --> 00:25:05.760]  客觀歷史事實所震撼的時候
[00:25:05.760 --> 00:25:10.320]  被聖靈的平安重新去囂觀我們的時候
[00:25:10.320 --> 00:25:11.920]  帶人信耶穌
[00:25:11.920 --> 00:25:19.440]  就不再是一件強人所難的KPR任務了
[00:25:19.440 --> 00:25:22.920]  傳呼音領人歸主的本質是什麼呢?
[00:25:22.920 --> 00:25:26.960]  它不是用我們絕頂的口才去跟別人辯論
[00:25:26.960 --> 00:25:31.200]  也不是強拉人去進我們的教會
[00:25:31.200 --> 00:25:35.120]  傳呼音只不過是一個很可憐的人
[00:25:35.120 --> 00:25:37.920]  發現了哪裡有麵包
[00:25:37.920 --> 00:25:39.800]  於是很安靜地
[00:25:39.800 --> 00:25:41.640]  很真誠地
[00:25:41.640 --> 00:25:44.960]  去帶另一個同樣可憐的人的手
[00:25:44.960 --> 00:25:50.160]  帶他一起去吃麵包
[00:25:50.160 --> 00:25:55.040]  在我們身邊有太多同樣生活在重壓之下的靈魂
[00:25:55.040 --> 00:25:58.080]  你的同學
[00:25:58.080 --> 00:26:00.640]  可能他只是為他的前途
[00:26:00.640 --> 00:26:03.720]  覺得很大的壓力很迷茫
[00:26:03.720 --> 00:26:06.560]  搞到整晚都睡不著
[00:26:06.560 --> 00:26:09.160]  有可能是你的同事
[00:26:09.160 --> 00:26:13.080]  可能他正面對中年危機
[00:26:13.080 --> 00:26:16.360]  面對著家庭的破碎
[00:26:16.360 --> 00:26:20.960]  面對著在辦公室裏面要辦得很堅強
[00:26:20.960 --> 00:26:25.440]  不過他內心卻是很荒涼
[00:26:25.440 --> 00:26:27.840]  可能那位是你的鄰居
[00:26:27.840 --> 00:26:30.920]  他正默默地面對身體的衰退
[00:26:30.920 --> 00:26:33.320]  和死亡的恐懼
[00:26:33.320 --> 00:26:37.840]  覺得自己再沒有任何的價值
[00:26:37.840 --> 00:26:43.400]  這些人都在這套殘酷的社會標準底下
[00:26:43.400 --> 00:26:45.800]  生活得很疲累
[00:26:45.800 --> 00:26:47.360]  很累
[00:26:47.360 --> 00:26:50.000]  累得只剩下半條人命
[00:26:50.000 --> 00:26:57.720]  他們都在尋找一個不需要再裝扮得完美的避風港
[00:26:57.720 --> 00:27:00.240]  在講到最後我想邀請大家
[00:27:00.240 --> 00:27:02.200]  無論你是多少歲都好
[00:27:02.200 --> 00:27:04.440]  我們一起安靜下來
[00:27:04.440 --> 00:27:09.000]  閉上我們的眼睛
[00:27:09.000 --> 00:27:19.960]  請你在心裏誠實地回答我以下簡單的三個問題
[00:27:19.960 --> 00:27:25.360]  如果今天拿走你的學歷
[00:27:25.360 --> 00:27:28.400]  拿走你的職位
[00:27:28.400 --> 00:27:31.640]  拿走你的財產
[00:27:31.640 --> 00:27:43.560]  你還知不知道自己是誰呢?
[00:27:43.560 --> 00:27:47.240]  請你誠實地去面對上帝
[00:27:47.240 --> 00:27:52.680]  你現在的心是一口很枯乾的井
[00:27:52.680 --> 00:28:02.920]  抑或是充滿了上帝的愛呢?
[00:28:02.920 --> 00:28:04.960]  在你的身邊
[00:28:04.960 --> 00:28:08.480]  有哪一個人正是活在重壓之下
[00:28:08.480 --> 00:28:15.960]  你記不記得他的名字呢?
[00:28:15.960 --> 00:28:23.320]  又或者有誰的名字只是浮現在你的腦海當中呢?
[00:28:23.320 --> 00:28:25.480]  你願不願意在今年
[00:28:25.480 --> 00:28:28.960]  陪他一起回到這位看透我們
[00:28:28.960 --> 00:28:37.000]  卻依然愛我們的上主面前呢?
[00:28:37.000 --> 00:28:39.760]  讓我們同心祈禱
[00:28:39.760 --> 00:28:41.960]  上主我們感謝你
[00:28:41.960 --> 00:28:47.120]  在我們還在做罪人去抗拒你
[00:28:47.120 --> 00:28:48.480]  去叛逆你
[00:28:48.480 --> 00:28:50.800]  還是滿身破碎的時候
[00:28:50.800 --> 00:28:54.600]  你就為我們釘死在十字架上
[00:28:54.600 --> 00:28:58.440]  求你今天並且以後的每一天
[00:28:58.440 --> 00:29:01.360]  親自去安慰我們的心
[00:29:01.360 --> 00:29:03.160]  用你那個源源不絕的愛
[00:29:03.160 --> 00:29:09.600]  去囂冠在我們中間每一個枯乾的心靈
[00:29:09.600 --> 00:29:13.400]  讓我們帶著這份不會被搖動的安全感
[00:29:13.400 --> 00:29:15.120]  在今年
[00:29:15.120 --> 00:29:16.960]  將我們自己
[00:29:16.960 --> 00:29:20.480]  也將我們身邊那些疲累不堪的靈魂
[00:29:20.480 --> 00:29:24.280]  可以一步一步地帶到你的身邊
[00:29:24.280 --> 00:29:28.280]  在你的懷抱裏面享受真正的安息
[00:29:28.280 --> 00:29:28.920]  我們這樣祈禱過
[00:29:28.920 --> 00:29:31.200]  藉主耶穌基督的名而求
[00:29:31.200 --> 00:29:31.960]  阿門
