
[00:00:00.000 --> 00:00:05.000]  在前晚我參加了生命團契的一個周會
[00:24:22.000 --> 00:24:24.000]  肆無忌憚地做事
[00:24:24.000 --> 00:24:26.000]  以致別人很生氣
[00:24:26.000 --> 00:24:28.000]  但是又不可以發怒
[00:24:28.000 --> 00:24:29.000]  是不是
[00:24:29.000 --> 00:24:32.000]  我們不要這樣
[00:24:32.000 --> 00:24:37.000]  勝過法利賽人的義
[00:24:37.000 --> 00:24:38.000]  在這方面
[00:24:38.000 --> 00:24:40.000]  我們根本不要做這些
[00:24:40.000 --> 00:24:42.000]  會引起對方不滿
[00:24:42.000 --> 00:24:44.000]  或者是發怒的事情
[00:24:44.000 --> 00:24:47.000]  這個才是所謂彼此相愛
[00:24:47.000 --> 00:24:52.000]  在生活上
[00:24:52.000 --> 00:24:55.000]  我們實際可以做些什麼
[00:24:55.000 --> 00:24:59.000]  怎樣做可以避免動怒呢
[00:24:59.000 --> 00:25:01.000]  有些人就說
[00:25:01.000 --> 00:25:05.000]  我覺得他這句說話說得很有智慧
[00:25:05.000 --> 00:25:06.000]  他說
[00:25:06.000 --> 00:25:08.000]  今天可以做的事情
[00:25:08.000 --> 00:25:10.000]  你千萬不要留待明天才做
[00:25:10.000 --> 00:25:13.000]  這個是成功的一個要素
[00:25:13.000 --> 00:25:18.000]  今天能夠做的事情不要等明天
[00:25:18.000 --> 00:25:20.000]  但是發怒
[00:25:21.000 --> 00:25:23.000]  你不怕慢慢等
[00:25:23.000 --> 00:25:26.000]  越等得久越好
[00:25:26.000 --> 00:25:28.000]  是不是這句說話很有智慧
[00:25:28.000 --> 00:25:33.000]  這個
[00:25:33.000 --> 00:25:35.000]  美國的第三任總統
[00:25:35.000 --> 00:25:37.000]  Thomas Jefferson
[00:25:37.000 --> 00:25:38.000]  這個總統曾經這樣說
[00:25:38.000 --> 00:25:40.000]  他說如果你發怒
[00:25:40.000 --> 00:25:42.000]  你就最好數十下
[00:25:42.000 --> 00:25:45.000]  如果你想發怒就數十下
[00:25:45.000 --> 00:25:47.000]  如果你真的很生氣
[00:25:47.000 --> 00:25:49.000]  你數夠一百下
[00:25:50.000 --> 00:25:51.000]  那你試試吧
[00:25:51.000 --> 00:25:53.000]  他沒有說出結果
[00:25:53.000 --> 00:25:59.000]  另外
[00:25:59.000 --> 00:26:02.000]  另外有一個總統
[00:26:02.000 --> 00:26:04.000]  林肯總統很有名
[00:26:04.000 --> 00:26:05.000]  他打內戰的時候
[00:26:05.000 --> 00:26:09.000]  他有一位負責統籌內戰的部長
[00:26:09.000 --> 00:26:13.000]  這個部長對前線的一位將軍
[00:26:13.000 --> 00:26:14.000]  非常之不滿
[00:26:14.000 --> 00:26:16.000]  對他的表現很憤怒
[00:26:16.000 --> 00:26:18.000]  他想譴責他
[00:26:19.000 --> 00:26:21.000]  林肯總統聽到之後
[00:26:21.000 --> 00:26:23.000]  就叫他寫一封信去罵他
[00:26:23.000 --> 00:26:25.000]  這個部長聽見就說
[00:26:25.000 --> 00:26:29.000]  有總統支持我
[00:26:29.000 --> 00:26:33.000]  我就寫一封厲害的信去譴責他
[00:26:33.000 --> 00:26:35.000]  於是他就很有心機
[00:26:35.000 --> 00:26:37.000]  寫了一封信
[00:26:37.000 --> 00:26:40.000]  用很不客氣和很辛辣的說話
[00:26:40.000 --> 00:26:41.000]  來寫成一封信
[00:26:41.000 --> 00:26:44.000]  當他準備去寄的時候
[00:26:44.000 --> 00:26:45.000]  總統問他你做什麼
[00:26:45.000 --> 00:26:47.000]  他說寄信
[00:26:48.000 --> 00:26:50.000]  他說你真的要寄信
[00:26:50.000 --> 00:26:51.000]  他說是
[00:26:51.000 --> 00:26:53.000]  他說你燒了它就算了
[00:26:53.000 --> 00:26:56.000]  燒了它吧
[00:26:56.000 --> 00:26:57.000]  如果你還是很生氣的話
[00:26:57.000 --> 00:26:59.000]  多寫一封吧
[00:26:59.000 --> 00:27:02.000]  再寫一封你還有很多時間
[00:27:02.000 --> 00:27:04.000]  意思是什麼
[00:27:04.000 --> 00:27:08.000]  寫完燒了它
[00:27:08.000 --> 00:27:11.000]  寫到你的氣消失為止
[00:27:11.000 --> 00:27:13.000]  是不是很有智慧
[00:27:13.000 --> 00:27:15.000]  我們要學一下
[00:27:15.000 --> 00:27:16.000]  我不知道當時的心理學
[00:27:16.000 --> 00:27:18.000]  有沒有這個題目
[00:27:18.000 --> 00:27:20.000]  現在的心理學會教你這樣做
[00:27:20.000 --> 00:27:26.000]  最後我們看看聖經怎麼說
[00:27:26.000 --> 00:27:31.000]  我們看看彼得前書三章第九第十節
[00:27:31.000 --> 00:27:33.000]  他說不要以惡報惡
[00:27:33.000 --> 00:27:35.000]  以辱罵還辱罵
[00:27:35.000 --> 00:27:36.000]  都要祝福
[00:27:36.000 --> 00:27:38.000]  因你們是為此蒙召
[00:27:38.000 --> 00:27:41.000]  好叫你們承受福氣
[00:27:41.000 --> 00:27:43.000]  因為經上說
[00:27:43.000 --> 00:27:45.000]  人若愛生命
[00:27:45.000 --> 00:27:47.000]  願享美福
[00:27:47.000 --> 00:27:49.000]  需要禁止舌頭不出惡言
[00:27:49.000 --> 00:27:52.000]  嘴唇不說詭詐的話
[00:27:52.000 --> 00:28:01.000]  在雅各書一章十九至二十節裡也說
[00:28:01.000 --> 00:28:05.000]  各人要快快的聽慢慢的說
[00:28:05.000 --> 00:28:07.000]  慢慢的動腦
[00:28:07.000 --> 00:28:10.000]  因為人的怒氣並不成就神的義
[00:28:10.000 --> 00:28:15.000]  我們知道我們不可能一定能夠
[00:28:15.000 --> 00:28:17.000]  當然有時候我們說錯了一些東西
[00:28:17.000 --> 00:28:18.000]  要復和
[00:28:18.000 --> 00:28:19.000]  或者做錯了一些事
[00:28:19.000 --> 00:28:20.000]  要和別人復和
[00:28:20.000 --> 00:28:21.000]  未必這麼容易
[00:28:21.000 --> 00:28:23.000]  或者未必一次就行
[00:28:23.000 --> 00:28:25.000]  但是我們有一個大原則
[00:28:25.000 --> 00:28:27.000]  大原則就是
[00:28:27.000 --> 00:28:29.000]  羅馬書十二章十八節
[00:28:29.000 --> 00:28:31.000]  若是能行
[00:28:31.000 --> 00:28:34.000]  總要盡力與眾人和睦
[00:28:38.000 --> 00:28:40.000]  所有這些吩咐都是很難
[00:28:40.000 --> 00:28:42.000]  很高的要求
[00:28:42.000 --> 00:28:45.000]  如果靠著我們自己的能力
[00:28:45.000 --> 00:28:47.000]  是不可能做得到的
[00:28:47.000 --> 00:28:52.000]  所以我們必須要在神面前謙卑下來
[00:28:52.000 --> 00:28:54.000]  完全去依靠神
[00:28:54.000 --> 00:28:56.000]  依靠主的恩典和能力
[00:28:56.000 --> 00:28:58.000]  這樣才能做得到
[00:28:58.000 --> 00:29:02.000]  讓我們能夠彼此去面對
[00:29:02.000 --> 00:29:05.000]  彼此用恩慈對待
[00:29:05.000 --> 00:29:07.000]  我們一起祈禱
[00:29:07.000 --> 00:29:09.000]  最後我們感謝你
[00:29:09.000 --> 00:29:10.000]  感謝你看顧保守我們
[00:29:10.000 --> 00:29:11.000]  你就是用這些話
[00:29:11.000 --> 00:29:14.000]  留下這些話來看顧保守我們
[00:29:14.000 --> 00:29:16.000]  以致免得我們犯罪得罪你
[00:29:16.000 --> 00:29:18.000]  以致我們也能夠
[00:29:18.000 --> 00:29:19.000]  靠著你的恩典能力
[00:29:19.000 --> 00:29:21.000]  能夠真的在大兄姐妹
[00:29:21.000 --> 00:29:23.000]  能夠彼此相愛
[00:29:23.000 --> 00:29:25.000]  彼此面對
[00:29:25.000 --> 00:29:28.000]  以致我們能夠享你所賜的微福
[00:29:28.000 --> 00:29:29.000]  我們感謝你
[00:29:29.000 --> 00:29:31.000]  我們感恩 祈禱奉耶穌基督的聖名
[00:29:31.000 --> 00:29:33.000]  (下集再見)

