
[00:00:00.000 --> 00:00:02.000]  領志明 我們在講到之前
[00:16:05.440 --> 00:16:10.440]  祂說主人也許半夜或天亮之前回來
[00:16:10.440 --> 00:16:12.440]  看見他們這樣
[00:16:12.440 --> 00:16:14.440]  這些僕人就有福了
[00:16:14.440 --> 00:16:17.440]  這裡現身說了主人何時回來
[00:16:17.440 --> 00:16:21.440]  不過回來是在很不確定的時間
[00:16:21.440 --> 00:16:24.440]  是過了正常的作息時間
[00:16:24.440 --> 00:16:27.440]  很多事情不在控制之內
[00:16:27.440 --> 00:16:30.440]  我記得三十年前
[00:16:30.440 --> 00:16:32.440]  小時候
[00:16:32.440 --> 00:16:34.440]  你不要計我現在多少歲
[00:16:34.440 --> 00:16:37.440]  有一年我媽媽進了醫院做手術
[00:16:37.440 --> 00:16:39.440]  一個很大的手術
[00:16:39.440 --> 00:16:43.440]  小朋友的時間觀念不是很強
[00:16:43.440 --> 00:16:45.440]  總之他去了很久
[00:16:45.440 --> 00:16:50.440]  所以到現在我也不太記得他去了多少天或幾星期
[00:16:50.440 --> 00:16:52.440]  不知道何時回來
[00:16:52.440 --> 00:16:53.440]  爸爸日間工作
[00:16:53.440 --> 00:16:55.440]  晚上又要去探病
[00:16:55.440 --> 00:16:58.440]  以前沒有法例不准獨留兒童在家
[00:16:58.440 --> 00:17:02.440]  變成很多時間我和自己的妹妹留在家裡
[00:17:02.440 --> 00:17:04.440]  小朋友很簡單
[00:17:04.440 --> 00:17:06.440]  每天做好自己的功課
[00:17:06.440 --> 00:17:08.440]  然後做什麼?
[00:17:08.440 --> 00:17:10.440]  玩,不要說補習、溫書
[00:17:10.440 --> 00:17:11.440]  不是這樣的
[00:17:11.440 --> 00:17:13.440]  是玩的
[00:17:13.440 --> 00:17:15.440]  有一天爸爸跟我們說
[00:17:15.440 --> 00:17:17.440]  媽媽很快出院了
[00:17:17.440 --> 00:17:18.440]  雖然這樣說
[00:17:18.440 --> 00:17:23.440]  我們兩兄妹也不知道哪一天她會回來
[00:17:23.440 --> 00:17:24.440]  對於小朋友來說
[00:17:24.440 --> 00:17:25.440]  何時回來
[00:17:25.440 --> 00:17:26.440]  可以是很快
[00:17:26.440 --> 00:17:27.440]  可以是很慢
[00:17:27.440 --> 00:17:28.440]  都過了這麼久
[00:17:28.440 --> 00:17:32.440]  時間不在自己的掌控當中
[00:17:32.440 --> 00:17:35.440]  不在我這個小朋友的掌控當中
[00:17:35.440 --> 00:17:36.440]  對於僕人來說
[00:17:36.440 --> 00:17:38.440]  主人何時回家是不知道的
[00:17:38.440 --> 00:17:39.440]  可能早一點
[00:17:39.440 --> 00:17:41.440]  也許半夜前
[00:17:41.440 --> 00:17:43.440]  可能晚一點或天亮前
[00:17:43.440 --> 00:17:44.440]  何時回家
[00:17:44.440 --> 00:17:45.440]  可以很快
[00:17:45.440 --> 00:17:46.440]  也可以很慢
[00:17:46.440 --> 00:17:50.440]  時間不是掌控在自己的手上
[00:17:50.440 --> 00:17:53.440]  主耶穌於是接著說了第二個很短的比喻
[00:17:53.440 --> 00:17:56.440]  祂說時間的確不是在你掌控之內
[00:17:56.440 --> 00:17:58.440]  39節40節
[00:17:58.440 --> 00:18:00.440]  那裡說你們都知道
[00:18:00.440 --> 00:18:03.440]  家主若曉得攝賊什麼時候來
[00:18:03.440 --> 00:18:05.440]  就不會讓他摸盡屋裡
[00:18:05.440 --> 00:18:07.440]  你們也要準備妥當
[00:18:07.440 --> 00:18:09.440]  因為在想不到的時候
[00:18:09.440 --> 00:18:11.440]  人子就來了
[00:18:11.440 --> 00:18:12.440]  這個短的比喻
[00:18:12.440 --> 00:18:15.440]  兩次用了「時候」這個字在中間
[00:18:15.440 --> 00:18:16.440]  「時候」
[00:18:16.440 --> 00:18:18.440]  原文是kairos
[00:18:18.440 --> 00:18:20.440]  可以譯作時間
[00:18:20.440 --> 00:18:23.440]  或者時勢
[00:18:23.440 --> 00:18:24.440]  耶穌清楚說到
[00:18:24.440 --> 00:18:25.440]  祂再回來的時間
[00:18:25.440 --> 00:18:27.440]  時機、時勢
[00:18:27.440 --> 00:18:30.440]  沒有人能夠預測到
[00:18:30.440 --> 00:18:31.440]  沒有人能夠預測到
[00:18:31.440 --> 00:18:33.440]  如果今天有人跟你說
[00:18:33.440 --> 00:18:37.440]  你看看香港這幾年發生這麼多事
[00:18:37.440 --> 00:18:39.440]  耶穌來了
[00:18:39.440 --> 00:18:42.440]  當然那個approaching的感覺是強的
[00:18:42.440 --> 00:18:44.440]  但exactly哪個時間哪個點
[00:18:44.440 --> 00:18:46.440]  沒有人說得到
[00:18:46.440 --> 00:18:48.440]  正如那個賊什麼時候會光顧你的家
[00:18:48.440 --> 00:18:49.440]  耶穌說
[00:18:49.440 --> 00:18:52.440]  這個時間不在任何人的掌控之中
[00:18:52.440 --> 00:18:55.440]  那個家主也不知道
[00:18:55.440 --> 00:18:56.440]  如果不在控制之內
[00:18:56.440 --> 00:18:59.440]  難道就這樣算了嗎?
[00:18:59.440 --> 00:19:02.440]  任由他坐著等嗎?
[00:19:02.440 --> 00:19:04.440]  就像第三個比喻
[00:19:04.440 --> 00:19:06.440]  45節
[00:19:06.440 --> 00:19:08.440]  「如果那僕人心裡說
[00:19:08.440 --> 00:19:11.440]  我的主人不會那麼快回來
[00:19:11.440 --> 00:19:13.440]  就動手打其他僕人侍女
[00:19:13.440 --> 00:19:15.440]  並且吃喝醉酒」
[00:19:15.440 --> 00:19:17.440]  因為等了很久
[00:19:17.440 --> 00:19:20.440]  那個時間不在你的掌控之中
[00:19:20.440 --> 00:19:21.440]  你就當沒事
[00:19:21.440 --> 00:19:23.440]  覺得主人根本不會馬上回來
[00:19:23.440 --> 00:19:26.440]  結果這個僕人沒有被動地等
[00:19:26.440 --> 00:19:27.440]  他動手
[00:19:27.440 --> 00:19:29.440]  他主動
[00:19:29.440 --> 00:19:30.440]  做什麼呢?
[00:19:30.440 --> 00:19:31.440]  主人不在的時候
[00:19:31.440 --> 00:19:32.440]  他做什麼呢?
[00:19:32.440 --> 00:19:34.440]  他欺壓他跟他一起工作的人
[00:19:34.440 --> 00:19:35.440]  還要吃喝醉酒
[00:19:35.440 --> 00:19:39.440]  大概就拿主人那些
[00:19:39.440 --> 00:19:43.440]  收藏的美食出來
[00:19:43.440 --> 00:19:45.440]  喝他的好酒
[00:19:45.440 --> 00:19:48.440]  還要喝醉酒
[00:19:48.440 --> 00:19:49.440]  剛才我不是說
[00:19:49.440 --> 00:19:51.440]  我自己媽媽去做手術
[00:19:51.440 --> 00:19:52.440]  什麼時候回家
[00:19:52.440 --> 00:19:56.440]  那個時間不是掌控在我的手裡
[00:19:56.440 --> 00:19:57.440]  結果那天爸爸就說
[00:19:57.440 --> 00:19:59.440]  他要出去久一點
[00:19:59.440 --> 00:20:01.440]  不知道晚上什麼時候回來
[00:20:01.440 --> 00:20:02.440]  你們兩個應該怎樣
[00:20:02.440 --> 00:20:03.440]  趁這個時候
[00:20:03.440 --> 00:20:04.440]  這麼多時間
[00:20:04.440 --> 00:20:06.440]  你準備好
[00:20:06.440 --> 00:20:07.440]  收拾一下家裡
[00:20:07.440 --> 00:20:08.440]  你的玩具到處放不行
[00:20:08.440 --> 00:20:09.440]  收拾好家裡
[00:20:09.440 --> 00:20:10.440]  媽媽回來的時候
[00:20:10.440 --> 00:20:12.440]  有個舒服的環境
[00:20:12.440 --> 00:20:14.440]  爸爸出門了
[00:20:14.440 --> 00:20:17.440]  就乖乖地工作一下
[00:20:17.440 --> 00:20:18.440]  還沒回來
[00:20:18.440 --> 00:20:19.440]  玩玩具
[00:20:19.440 --> 00:20:20.440]  玩了很久
[00:20:20.440 --> 00:20:21.440]  玩具都很厭了
[00:20:21.440 --> 00:20:22.440]  還沒回來
[00:20:22.440 --> 00:20:24.440]  媽媽還沒出院
[00:20:24.440 --> 00:20:25.440]  等啊等啊等
[00:20:25.440 --> 00:20:27.440]  好悶啊
[00:20:27.440 --> 00:20:29.440]  那孩子心裡說
[00:20:29.440 --> 00:20:31.440]  我的爸媽不會那麼快回來
[00:20:31.440 --> 00:20:33.440]  就動手
[00:20:33.440 --> 00:20:34.440]  動手做什麼呢?
[00:20:34.440 --> 00:20:36.440]  不是打我妹妹
[00:20:36.440 --> 00:20:37.440]  那個時候
[00:20:37.440 --> 00:20:39.440]  我就拿了浮床出來
[00:20:39.440 --> 00:20:42.440]  吹起它
[00:20:42.440 --> 00:20:46.440]  就把浮床的一邊
[00:20:46.440 --> 00:20:48.440]  打斜地放在沙發上
[00:20:48.440 --> 00:20:49.440]  一邊是地上
[00:20:49.440 --> 00:20:50.440]  那你知道要做什麼嗎?
[00:20:50.440 --> 00:20:52.440]  滑滑梯
[00:20:52.440 --> 00:20:54.440]  不能滑下樓梯
[00:20:54.440 --> 00:20:55.440]  滑滑梯滑不了
[00:20:55.440 --> 00:20:57.440]  要截住
[00:20:57.440 --> 00:20:58.440]  妹妹
[00:20:58.440 --> 00:21:01.440]  進房拿支爽身粉出來
[00:21:01.440 --> 00:21:02.440]  撒在浮床上
[00:21:02.440 --> 00:21:04.440]  好滑好玩
[00:21:04.440 --> 00:21:05.440]  不停地玩
[00:21:05.440 --> 00:21:06.440]  滑完不夠
[00:21:06.440 --> 00:21:09.440]  不如溜冰吧
[00:21:09.440 --> 00:21:10.440]  在地上開始撒
[00:21:10.440 --> 00:21:12.440]  整個客廳都在
[00:21:12.440 --> 00:21:15.440]  好玩啊
[00:21:15.440 --> 00:21:16.440]  好過癮
[00:21:16.440 --> 00:21:17.440]  好陶醉
[00:21:17.440 --> 00:21:21.440]  完全忘記了爸爸說的話
[00:21:21.440 --> 00:21:22.440]  在他想不到的日子
[00:21:22.440 --> 00:21:23.440]  不知道的時間
[00:21:23.440 --> 00:21:25.440]  那僕人的主人要回來
[00:21:25.440 --> 00:21:27.440]  嚴厲地處罰他
[00:21:27.440 --> 00:21:31.440]  使他和不信的人同在一起
[00:21:31.440 --> 00:21:35.440]  從掌控到按時主會見到
[00:21:35.440 --> 00:21:36.440]  結果怎麼樣?
[00:21:36.440 --> 00:21:37.440]  我玩完之後
[00:21:37.440 --> 00:21:38.440]  沒問題
[00:21:38.440 --> 00:21:40.440]  Everything is under control
[00:21:40.440 --> 00:21:42.440]  掌控到的
[00:21:42.440 --> 00:21:43.440]  玩完收起浮床
[00:21:43.440 --> 00:21:44.440]  按走氣
[00:21:44.440 --> 00:21:45.440]  摺起來
[00:21:45.440 --> 00:21:47.440]  然後拿地拖出來
[00:21:47.440 --> 00:21:48.440]  拖一下
[00:21:48.440 --> 00:21:49.440]  用布擦一下
[00:21:49.440 --> 00:21:50.440]  把水弄濕
[00:21:50.440 --> 00:21:54.440]  撥掉那些有爽身粉的地方
[00:21:54.440 --> 00:21:56.440]  Everything is under control
[00:21:56.440 --> 00:21:57.440]  放心
[00:21:57.440 --> 00:21:59.440]  就在那天晚一點
[00:21:59.440 --> 00:22:01.440]  我們等不到自己睡
[00:22:01.440 --> 00:22:04.440]  睡一睡就聽到開門聲
[00:22:04.440 --> 00:22:06.440]  然後爸爸媽媽大叫
[00:22:06.440 --> 00:22:08.440]  出來
[00:22:08.440 --> 00:22:10.440]  阿輝
[00:22:10.440 --> 00:22:12.440]  什麼事呢
[00:22:12.440 --> 00:22:14.440]  原來爸爸去了那麼久
[00:22:14.440 --> 00:22:15.440]  就是接媽媽出院
[00:22:15.440 --> 00:22:16.440]  要辦很多手續
[00:22:16.440 --> 00:22:17.440]  所以很晚才回來
[00:22:17.440 --> 00:22:20.440]  在想不到的時間回來了
[00:22:20.440 --> 00:22:21.440]  不怕
[00:22:21.440 --> 00:22:22.440]  Everything is under control
[00:22:22.440 --> 00:22:24.440]  在我掌控之內
[00:22:24.440 --> 00:22:26.440]  原來當他們打開門
[00:22:26.440 --> 00:22:28.440]  看到什麼
[00:22:28.440 --> 00:22:29.440]  很乾淨的家嗎
[00:22:29.440 --> 00:22:31.440]  不是啊
[00:22:31.440 --> 00:22:33.440]  整個家都是爽身粉
[00:22:33.440 --> 00:22:37.440]  不是已經抹乾淨了嗎
[00:22:37.440 --> 00:22:39.440]  你知道小朋友工作
[00:22:39.440 --> 00:22:41.440]  這裡抹完那裡會漏掉
[00:22:41.440 --> 00:22:42.440]  用水抹一下
[00:22:42.440 --> 00:22:43.440]  是啊
[00:22:43.440 --> 00:22:44.440]  爽身粉吸了水
[00:22:44.440 --> 00:22:46.440]  是變透明的
[00:22:46.440 --> 00:22:47.440]  放了很久
[00:22:47.440 --> 00:22:51.440]  乾了那些粉就出來了
[00:22:51.440 --> 00:22:54.440]  掌控不來
[00:22:54.440 --> 00:22:56.440]  難怪耶穌說
[00:22:56.440 --> 00:22:58.440]  很多事情不在你控制之內
[00:22:58.440 --> 00:23:00.440]  你可以照之前
[00:23:00.440 --> 00:23:02.440]  談好的準備妥當
[00:23:02.440 --> 00:23:04.440]  而且有些事情是應該要做的
[00:23:04.440 --> 00:23:06.440]  第四十二節
[00:23:06.440 --> 00:23:08.440]  四十二節說
[00:23:08.440 --> 00:23:11.440]  你要做一個忠心有見識的人
[00:23:11.440 --> 00:23:14.440]  即是說你不會搞這個搞那個
[00:23:14.440 --> 00:23:17.440]  你理應知道
[00:23:17.440 --> 00:23:19.440]  在那個時候你要按時
[00:23:19.440 --> 00:23:20.440]  按著平時你會做的事
[00:23:20.440 --> 00:23:22.440]  應該做的事就去做
[00:23:22.440 --> 00:23:24.440]  不理會主人在外面
[00:23:24.440 --> 00:23:25.440]  不理會主人在家
[00:23:25.440 --> 00:23:28.440]  你做你要做的事就行了
[00:23:28.440 --> 00:23:31.440]  從掌控到按時
[00:23:31.440 --> 00:23:33.440]  主見到什麼呢?
[00:23:33.440 --> 00:23:35.440]  有位解經家說得很好
[00:23:35.440 --> 00:23:36.440]  應該做要做的事
[00:23:36.440 --> 00:23:37.440]  你都是要做的
[00:23:37.440 --> 00:23:39.440]  這個叫忠心
[00:23:39.440 --> 00:23:40.440]  主耶穌什麼時候回來
[00:23:40.440 --> 00:23:41.440]  無所謂的
[00:23:41.440 --> 00:23:42.440]  因為我們根本不可以知道
[00:23:42.440 --> 00:23:44.440]  祂什麼時候回來
[00:23:44.440 --> 00:23:46.440]  你照做你每天應該做的事
[00:23:46.440 --> 00:23:48.440]  就行了
[00:23:48.440 --> 00:23:50.440]  那我這個孩子怎麼辦呢?
[00:23:50.440 --> 00:23:52.440]  那孩子知道爸爸的意思
[00:23:52.440 --> 00:23:54.440]  我們用下幾節
[00:23:54.440 --> 00:23:56.440]  卻不預備
[00:23:56.440 --> 00:23:58.440]  也不知他的意思
[00:23:58.440 --> 00:24:01.440]  必受責打
[00:24:01.440 --> 00:24:03.440]  但那年紀小的小妹
[00:24:03.440 --> 00:24:06.440]  雖作了該受責打的事
[00:24:06.440 --> 00:24:08.440]  也必少受責打
[00:24:08.440 --> 00:24:10.440]  多給誰就向誰多取
[00:24:10.440 --> 00:24:13.440]  多託誰就向誰多要
[00:24:13.440 --> 00:24:15.440]  當然我打得比較多
[00:24:15.440 --> 00:24:18.440]  我是大的
[00:24:18.440 --> 00:24:19.440]  但說到底
[00:24:19.440 --> 00:24:24.440]  耶穌是在回應彼得四十一節的問題
[00:24:24.440 --> 00:24:26.440]  彼得說
[00:24:26.440 --> 00:24:29.440]  主啊,你剛才說去婚宴的比喻
[00:24:29.440 --> 00:24:31.440]  是為我們這群門徒說的
[00:24:31.440 --> 00:24:34.440]  還是你對所有的眾人說的?
[00:24:34.440 --> 00:24:36.440]  耶穌其實沒有直接回答是為誰
[00:24:36.440 --> 00:24:38.440]  不過他說那個比喻
[00:24:38.440 --> 00:24:41.440]  說誰是忠心精明的管家
[00:24:41.440 --> 00:24:47.440]  這裡其實沒有分領袖還是信徒
[00:24:47.440 --> 00:24:48.440]  有位解經家問
[00:24:48.440 --> 00:24:51.440]  難道只有牧師傳道才是管家嗎?
[00:24:51.440 --> 00:24:53.440]  當然我們是
[00:24:53.440 --> 00:24:58.440]  但我們所有人不是都有可以管理的領域和責任嗎?
[00:24:58.440 --> 00:25:00.440]  就好像我小時候
[00:25:00.440 --> 00:25:04.440]  我在那個時空,在那個家當中
[00:25:04.440 --> 00:25:07.440]  我帶著妹妹,我就是管家
[00:25:07.440 --> 00:25:09.440]  家裡只有我和妹妹
[00:25:09.440 --> 00:25:11.440]  我不管這個家,誰來管?
[00:25:11.440 --> 00:25:13.440]  你有你的家庭,各位
[00:25:13.440 --> 00:25:15.440]  你的朋友圈
[00:25:15.440 --> 00:25:17.440]  你教會的群體
[00:25:17.440 --> 00:25:19.440]  社會裡的一些崗位
[00:25:19.440 --> 00:25:24.440]  這些不是你要警醒守候、期待、準備
[00:25:24.440 --> 00:25:28.440]  忠心精明的地方嗎?
[00:25:28.440 --> 00:25:29.440]  從掌控到按時
[00:25:29.440 --> 00:25:31.440]  很多事情你不能控制
[00:25:31.440 --> 00:25:33.440]  但你能夠按時做應該做的事
[00:25:33.440 --> 00:25:35.440]  在你管家的範圍裡
[00:25:35.440 --> 00:25:36.440]  你做你應該做的事
[00:25:36.440 --> 00:25:37.440]  當主回來的時候
[00:25:37.440 --> 00:25:39.440]  見到
[00:25:39.440 --> 00:25:41.440]  主見到的時候
[00:25:41.440 --> 00:25:44.440]  你就會被稱為有福
[00:25:44.440 --> 00:25:46.440]  第三點
[00:25:46.440 --> 00:25:50.440]  從主獨到朋友,你有福
[00:25:50.440 --> 00:25:53.440]  牧師新年流流講佛等
[00:25:53.440 --> 00:25:55.440]  沒有什麼福可言
[00:25:55.440 --> 00:25:59.440]  回來見到有福這個組合
[00:25:59.440 --> 00:26:01.440]  剛才說出現了三次
[00:26:01.440 --> 00:26:04.440]  我們回到最初那一次,第37節
[00:26:04.440 --> 00:26:05.440]  那裡說
[00:26:05.440 --> 00:26:09.440]  主人來到了,看見僕人警醒,這些僕人就有福了
[00:26:09.440 --> 00:26:11.440]  你看清楚跟著耶穌說的話
[00:26:11.440 --> 00:26:16.440]  「我實在告訴你們」
[00:26:16.440 --> 00:26:19.440]  耶穌用了「實在」「阿門」這個字
[00:26:19.440 --> 00:26:22.440]  講這個很重要,你要聽著的道理
[00:26:22.440 --> 00:26:24.440]  主人必親自速邀
[00:26:24.440 --> 00:26:28.440]  招待他們吃飯,進前來侍候他們
[00:26:28.440 --> 00:26:32.440]  從主獨到朋友,你是有福的
[00:26:32.440 --> 00:26:34.440]  這37節提到的「僕人」這個字
[00:26:34.440 --> 00:26:36.440]  在原本的文字更準確地翻譯
[00:26:36.440 --> 00:26:38.440]  沒有其他意思了
[00:26:38.440 --> 00:26:40.440]  更準確地翻譯就是奴隸
[00:26:40.440 --> 00:26:43.440]  Doulos,英文的Slave
[00:26:43.440 --> 00:26:45.440]  沒有其他意思了
[00:26:45.440 --> 00:26:47.440]  這個Servant,或者譯作「僕人」
[00:26:47.440 --> 00:26:51.440]  都是稍稍因為我們在前兩百年
[00:26:51.440 --> 00:26:53.440]  那些奴隸的情況
[00:26:53.440 --> 00:26:55.440]  很多的譯本就慢慢淡化了
[00:26:55.440 --> 00:26:58.440]  原本的字就是清清楚楚地說了是奴隸
[00:26:58.440 --> 00:27:00.440]  當時富有人家分七級
[00:27:00.440 --> 00:27:01.440]  主人最高
[00:27:01.440 --> 00:27:04.440]  第二就是主人的太太和他的孩子
[00:27:04.440 --> 00:27:07.440]  第三就是管公,管家
[00:27:07.440 --> 00:27:09.440]  第四就是公頭
[00:27:09.440 --> 00:27:11.440]  第五就是長公
[00:27:11.440 --> 00:27:13.440]  第六就是每天的散工
[00:27:13.440 --> 00:27:16.440]  就是去葡萄園,兩元那些
[00:27:16.440 --> 00:27:20.440]  然後最低層,第七就是奴隸
[00:27:20.440 --> 00:27:22.440]  而且他們是沒有自由的
[00:27:22.440 --> 00:27:24.440]  這個第一個最重要的比喻
[00:27:24.440 --> 00:27:26.440]  竟然在最後的結局,37節說
[00:27:26.440 --> 00:27:28.440]  不是主人就這樣稱讚他們
[00:27:28.440 --> 00:27:30.440]  你們聽話了
[00:27:30.440 --> 00:27:32.440]  不是的,他還做出令人驚訝
[00:27:32.440 --> 00:27:34.440]  一反當時文化的行動
[00:27:34.440 --> 00:27:37.440]  耶穌說,我實在阿門地告訴你
[00:27:37.440 --> 00:27:40.440]  我跟這句話說,你肯定可以聽到
[00:27:40.440 --> 00:27:42.440]  一些很特別
[00:27:42.440 --> 00:27:44.440]  而且必要實現震撼的事
[00:27:44.440 --> 00:27:47.440]  他說,我實在阿門地告訴你們
[00:27:47.440 --> 00:27:49.440]  僕人警醒期待主人回來
[00:27:49.440 --> 00:27:51.440]  其實他預了要服侍主人
[00:27:51.440 --> 00:27:53.440]  誰知道主人一回來
[00:27:53.440 --> 00:27:55.440]  未脫下宴會的衣服
[00:27:55.440 --> 00:27:59.440]  他就將宴會的袍束起
[00:27:59.440 --> 00:28:01.440]  他要做體力勞動低下的工作
[00:28:01.440 --> 00:28:03.440]  服侍
[00:28:03.440 --> 00:28:05.440]  他自己成為奴隸
[00:28:05.440 --> 00:28:08.440]  去服侍奴隸
[00:28:08.440 --> 00:28:10.440]  在當時沒有人會想像到
[00:28:10.440 --> 00:28:13.440]  這一回是怎麼一回事
[00:28:13.440 --> 00:28:15.440]  在原文當中,主人是要
[00:28:15.440 --> 00:28:17.440]  吃飯的那個字,新日本
[00:28:17.440 --> 00:28:19.440]  其實意思是主人要僕人
[00:28:19.440 --> 00:28:21.440]  挨坐在台前
[00:28:21.440 --> 00:28:23.440]  挨坐在台前
[00:28:23.440 --> 00:28:25.440]  以前中東的桌子
[00:28:25.440 --> 00:28:27.440]  不是高桌子坐椅子的
[00:28:27.440 --> 00:28:29.440]  他們坐地下的,矮小的機子
[00:28:29.440 --> 00:28:31.440]  很長的機子
[00:28:31.440 --> 00:28:33.440]  怎麼坐呢?
[00:28:33.440 --> 00:28:35.440]  就像希臘皇帝
[00:28:35.440 --> 00:28:37.440]  吃東西的樣子
[00:28:37.440 --> 00:28:39.440]  挨在那裏
[00:28:39.440 --> 00:28:41.440]  有個僕人拿著棋子
[00:28:41.440 --> 00:28:43.440]  遞到他口裏
[00:28:43.440 --> 00:28:45.440]  這個叫挨坐
[00:28:45.440 --> 00:28:47.440]  這個主人竟然要奴隸
[00:28:47.440 --> 00:28:49.440]  好像他平時那樣
[00:28:49.440 --> 00:28:51.440]  挨坐在那裏等人服侍
[00:28:51.440 --> 00:28:53.440]  這裏沒有說是否要餵他
[00:28:53.440 --> 00:28:55.440]  總之是一個很放鬆
[00:28:55.440 --> 00:28:57.440]  很上賓
[00:28:57.440 --> 00:29:01.440]  好像主人一樣的坐法
[00:29:01.440 --> 00:29:03.440]  這個主人像奴隸一樣
[00:29:03.440 --> 00:29:05.440]  在旁邊服侍
[00:29:05.440 --> 00:29:07.440]  這班他的僕人
[00:29:07.440 --> 00:29:11.440]  他們一定很害怕
[00:29:11.440 --> 00:29:13.440]  很震撼
[00:29:13.440 --> 00:29:15.440]  有個弟兄說,很多年前
[00:29:15.440 --> 00:29:17.440]  他第一次請工人
[00:29:17.440 --> 00:29:19.440]  第一天安排吃飯
[00:29:19.440 --> 00:29:21.440]  吃飯的時間,這個弟兄
[00:29:21.440 --> 00:29:23.440]  安排工人一起在那張桌子
[00:29:23.440 --> 00:29:25.440]  坐下來吃飯
[00:29:25.440 --> 00:29:27.440]  那個姐姐馬上很驚訝
[00:29:27.440 --> 00:29:29.440]  不行的,不行的
[00:29:29.440 --> 00:29:31.440]  僱主不會這樣做的
[00:29:31.440 --> 00:29:33.440]  他最後還是要搬回
[00:29:33.440 --> 00:29:35.440]  自己那套餐具
[00:29:35.440 --> 00:29:37.440]  碗筷,回到廚房
[00:29:37.440 --> 00:29:39.440]  在那裏吃,他覺得安樂一點
[00:29:39.440 --> 00:29:41.440]  後來他跟這個弟兄說
[00:29:41.440 --> 00:29:43.440]  他說之前的僱主
[00:29:43.440 --> 00:29:45.440]  吃飯這個都很小事
[00:29:45.440 --> 00:29:47.440]  其他的事情令他感覺到
[00:29:47.440 --> 00:29:49.440]  沒有當他們姐姐是人
[00:29:49.440 --> 00:29:51.440]  耶穌
[00:29:51.440 --> 00:29:53.440]  這裏的比喻,他說這個主人
[00:29:53.440 --> 00:29:55.440]  倒轉了主僕的順序
[00:29:55.440 --> 00:29:57.440]  由主僕的關係
[00:29:57.440 --> 00:29:59.440]  變成朋友
[00:29:59.440 --> 00:30:01.440]  上賓
[00:30:01.440 --> 00:30:03.440]  自古以來沒有這樣的事
[00:30:03.440 --> 00:30:05.440]  到今天仍然
[00:30:05.440 --> 00:30:07.440]  很難做到
[00:30:07.440 --> 00:30:09.440]  從主僕到朋友,你有福
[00:30:09.440 --> 00:30:11.440]  什麼意思?
[00:30:11.440 --> 00:30:13.440]  就是這個主人去婚宴的時候
[00:30:13.440 --> 00:30:15.440]  那些僕人知道他會吃得飽飽回來
[00:30:15.440 --> 00:30:17.440]  不會煮東西給主人吃的
[00:30:17.440 --> 00:30:19.440]  不用煲湯的,他吃得很飽
[00:30:19.440 --> 00:30:21.440]  吃了幾天的東西
[00:30:21.440 --> 00:30:23.440]  可能煲粥給他
[00:30:23.440 --> 00:30:25.440]  沒有的,不用煮東西吃的
[00:30:25.440 --> 00:30:27.440]  那為什麼那些僕人會有東西吃呢?
[00:30:27.440 --> 00:30:29.440]  非常可能就是
[00:30:29.440 --> 00:30:31.440]  那個主人
[00:30:31.440 --> 00:30:33.440]  之所以要現回中途
[00:30:33.440 --> 00:30:35.440]  抽身回來
[00:30:35.440 --> 00:30:37.440]  就是他
[00:30:37.440 --> 00:30:39.440]  吃著吃著想起他的僕人
[00:30:39.440 --> 00:30:41.440]  或者他一早計劃好
[00:30:41.440 --> 00:30:43.440]  他會從婚宴當中
[00:30:43.440 --> 00:30:45.440]  托一大盤的美食
[00:30:45.440 --> 00:30:47.440]  漏夜趕回來
[00:30:47.440 --> 00:30:49.440]  他的家裏
[00:30:49.440 --> 00:30:51.440]  所以他要給暗號
[00:30:51.440 --> 00:30:53.440]  免得那麼招搖
[00:30:53.440 --> 00:30:55.440]  僕人聽到立刻開門
[00:30:55.440 --> 00:30:57.440]  「好東西來了」
[00:30:57.440 --> 00:30:59.440]  然後他們想著自己開餐
[00:30:59.440 --> 00:31:01.440]  但是誰知道那個主人
[00:31:01.440 --> 00:31:03.440]  束腰去服侍他們
[00:31:03.440 --> 00:31:05.440]  這是這個比喻裏面
[00:31:05.440 --> 00:31:07.440]  最重要的一點,各位
[00:31:07.440 --> 00:31:09.440]  所以耶穌說「我實在告訴你們」
[00:31:09.440 --> 00:31:11.440]  「我阿門告訴你們」
[00:31:11.440 --> 00:31:13.440]  你細心地想想,這個主人沒有見到你
[00:31:13.440 --> 00:31:15.440]  有沒有做好準備,有沒有點燈
[00:31:15.440 --> 00:31:17.440]  有沒有應門
[00:31:17.440 --> 00:31:19.440]  有沒有按時要做的事
[00:31:19.440 --> 00:31:21.440]  這個福氣預備了給你
[00:31:21.440 --> 00:31:23.440]  他已經在途中托著一大盤福氣
[00:31:23.440 --> 00:31:25.440]  回到他家裏
[00:31:25.440 --> 00:31:27.440]  這是比喻最重要的地方
[00:31:27.440 --> 00:31:29.440]  你還不是有福的人
[00:31:29.440 --> 00:31:31.440]  回來見到有福
[00:31:31.440 --> 00:31:33.440]  這個方程式
[00:31:33.440 --> 00:31:35.440]  讓我們見到我們屬於主耶穌基督的人
[00:31:35.440 --> 00:31:37.440]  我們是一個主播的關係
[00:31:37.440 --> 00:31:39.440]  但是這個關係
[00:31:39.440 --> 00:31:41.440]  好像朋友一樣是有福的
[00:31:41.440 --> 00:31:43.440]  什麼是福呢?
[00:31:43.440 --> 00:31:45.440]  再重溫,這個比喻意思不是告訴你
