
[00:00:00.000 --> 00:00:05.820]  (主席) 丁子慧,我們六月份除了父親節的主日之外
[00:19:32.580 --> 00:19:39.780]  我們怎樣度過去預備死亡
[00:19:39.780 --> 00:19:42.220]  有一本書叫《老人與海》
[00:19:42.220 --> 00:19:45.020]  以前我在香港讀英國大學的時候
[00:19:45.020 --> 00:19:48.020]  有人聽過《老人與海》
[00:19:48.020 --> 00:19:49.460]  Old Man and the Sea
[00:19:49.460 --> 00:19:50.700]  就是海明威寫的
[00:19:50.700 --> 00:19:56.020]  講到一個老人怎樣靠自己去勝過大自然
[00:19:56.020 --> 00:20:00.580]  是一個很鼓勵性的文學
[00:20:00.580 --> 00:20:03.300]  另外一本書他寫的叫《戰地春夢》
[00:20:03.300 --> 00:20:05.060]  就是Farewell to the Arms
[00:20:05.060 --> 00:20:07.940]  講到第一次世界大戰的時候
[00:20:07.940 --> 00:20:11.100]  一個年輕人
[00:20:11.100 --> 00:20:12.260]  簡單來說就是
[00:20:12.260 --> 00:20:14.500]  那個年輕人生存沒有意義
[00:20:14.500 --> 00:20:15.700]  又打仗
[00:20:15.700 --> 00:20:17.980]  不如當兵
[00:20:17.980 --> 00:20:19.740]  死在戰場裏面算了
[00:20:19.740 --> 00:20:21.340]  想著他會死的
[00:20:21.340 --> 00:20:24.580]  誰不知在戰場上遇到一個
[00:20:24.580 --> 00:20:26.260]  很漂亮
[00:20:26.260 --> 00:20:31.380]  很愛他的一個護士
[00:20:31.380 --> 00:20:34.260]  於是當他遇到一個所愛的人的時候
[00:20:34.260 --> 00:20:35.540]  他就不想死了
[00:20:35.540 --> 00:20:38.580]  於是就逃兵和護士離開
[00:20:38.580 --> 00:20:42.100]  躲起來過自己想要的生活
[00:20:42.100 --> 00:20:45.540]  但是接著有了一個寶寶很開心
[00:20:45.540 --> 00:20:50.540]  但是這個女子在生產的時候
[00:20:50.540 --> 00:20:54.940]  就難產死了
[00:20:54.940 --> 00:20:58.140]  於是海明威就藉著這件事
[00:20:58.140 --> 00:21:03.420]  去帶出一個很重要的訊息
[00:21:03.420 --> 00:21:06.340]  他說我們應不應該在世界上
[00:21:06.340 --> 00:21:09.460]  跟別人有任何關係
[00:21:09.460 --> 00:21:12.140]  如果我不愛任何的人
[00:21:12.140 --> 00:21:14.700]  我死了他就算了
[00:21:14.700 --> 00:21:16.300]  但是最痛苦的不是死亡
[00:21:16.300 --> 00:21:19.780]  最痛苦的是分離
[00:21:19.780 --> 00:21:21.940]  如果人死了什麼都沒有的話
[00:21:21.940 --> 00:21:24.220]  分離了什麼都沒有的話
[00:21:24.220 --> 00:21:25.340]  為什麼我還要愛這些人
[00:21:25.340 --> 00:21:26.860]  因為愛了一個人
[00:21:26.860 --> 00:21:29.220]  我就很痛苦了
[00:21:29.220 --> 00:21:31.020]  所以海明威問了一個問題
[00:21:31.020 --> 00:21:34.580]  不如在世界上我們不要再愛任何人
[00:21:34.580 --> 00:21:36.060]  你不要愛你太太
[00:21:36.060 --> 00:21:37.980]  就算結了婚都不要愛她
[00:21:37.980 --> 00:21:39.660]  有子女都不要愛子女
[00:21:39.660 --> 00:21:41.100]  如果他們死了
[00:21:41.100 --> 00:21:41.860]  或者你死了
[00:21:41.860 --> 00:21:43.780]  大家就不會傷感了
[00:21:43.780 --> 00:21:46.980]  如果人生是這樣就很痛苦
[00:21:46.980 --> 00:21:49.060]  你不要愛任何人
[00:21:49.060 --> 00:21:53.300]  你就不會有分離死亡的痛苦
[00:21:53.300 --> 00:21:53.980]  但是如果這樣的話
[00:21:53.980 --> 00:21:56.540]  人生那一百年裡面
[00:21:56.540 --> 00:21:57.620]  你不去愛任何人
[00:21:57.620 --> 00:21:59.660]  你不去接受任何人的愛
[00:21:59.660 --> 00:22:02.220]  是不是很痛苦
[00:22:02.220 --> 00:22:05.500]  所以大家都知道海明威想不通
[00:22:05.500 --> 00:22:08.220]  depression
[00:22:08.220 --> 00:22:11.060]  一個寫老人與海
[00:22:11.060 --> 00:22:15.140]  人定勝天的文學家
[00:22:15.140 --> 00:22:17.620]  在他62歲的時候
[00:22:17.620 --> 00:22:20.620]  過了生日一個禮拜
[00:22:20.620 --> 00:22:21.980]  用他的手槍
[00:22:21.980 --> 00:22:24.460]  上了兩發子彈
[00:22:24.460 --> 00:22:28.460]  向他的喉嚨開槍自殺
[00:22:28.460 --> 00:22:32.180]  海明威他不是基督徒
[00:22:32.180 --> 00:22:37.060]  他可以教人怎樣去奮鬥
[00:22:37.060 --> 00:22:41.620]  但是他解決不了一個很重要的問題
[00:22:41.620 --> 00:22:44.620]  人死了之後會怎樣
[00:22:44.620 --> 00:22:48.820]  人死歸何處
[00:22:48.820 --> 00:22:51.620]  我們活著的盼望在哪裡
[00:22:51.620 --> 00:22:54.580]  第三個問題我們需要去問的就是
[00:22:54.580 --> 00:22:57.060]  罪債何時了
[00:22:57.060 --> 00:22:58.100]  基督也沒有復活
[00:22:58.100 --> 00:23:00.940]  我們的信就是徒然
[00:23:00.940 --> 00:23:02.500]  你們亦活在罪裡
[00:23:02.500 --> 00:23:06.100]  在基督裡的人也滅亡了
[00:23:06.100 --> 00:23:08.900]  如果人死了之後什麼都沒有的話
[00:23:08.900 --> 00:23:14.340]  為什麼我們還要做一個良善的人
[00:23:14.340 --> 00:23:15.580]  如果死了什麼都沒有的話
[00:23:15.580 --> 00:23:16.420]  為什麼我們
[00:23:16.420 --> 00:23:20.020]  有人說法律
[00:23:20.020 --> 00:23:21.380]  看不到就算了
[00:23:21.380 --> 00:23:23.100]  大家開快車都是這樣
[00:23:23.100 --> 00:23:26.100]  沒有警察抓到就算了
[00:23:26.100 --> 00:23:28.220]  總之看不到的東西我們就可以亂做
[00:23:28.220 --> 00:23:31.540]  因為死了之後都滅亡了
[00:23:31.540 --> 00:23:33.900]  我們都在罪裡
[00:23:33.900 --> 00:23:35.340]  無法翻身
[00:23:35.340 --> 00:23:38.860]  這就是一個神學家叫康德
[00:23:38.860 --> 00:23:39.980]  Emmanuel Kant
[00:23:39.980 --> 00:23:43.740]  他講的道德論證
[00:23:43.740 --> 00:23:46.860]  他說如果人死了之後什麼都沒有的話
[00:23:46.860 --> 00:23:48.780]  誰跟我們擺平
[00:23:48.780 --> 00:23:52.940]  在世裡面這麼多不公義不公平的東西
[00:23:52.940 --> 00:23:55.380]  因為我們基督徒有一個盼望
[00:23:55.380 --> 00:23:57.700]  沒錯我們今天看到很多不公平不公義的東西
[00:23:57.700 --> 00:24:00.940]  但是有一天我們的上帝會幫我們
[00:24:00.940 --> 00:24:03.380]  Settle the score
[00:24:03.380 --> 00:24:06.060]  會幫我們擺平這些所有的東西
[00:24:06.060 --> 00:24:09.580]  所以我們才會繼續去做那些良善的事情
[00:24:09.580 --> 00:24:11.460]  繼續去爭取公平
[00:24:11.460 --> 00:24:13.140]  如果不是的話
[00:24:13.140 --> 00:24:14.460]  沒有這件事的話
[00:24:14.460 --> 00:24:18.500]  只是在世短短的時間才會有公平的話
[00:24:18.500 --> 00:24:22.420]  我們一定得不償
[00:24:22.420 --> 00:24:25.460]  我們的罪又怎麼樣呢
[00:24:25.460 --> 00:24:27.660]  是不是死了之後
[00:24:27.660 --> 00:24:29.700]  我們就像一些中國人的思想那樣
[00:24:29.700 --> 00:24:31.420]  我們就落到地獄裡面
[00:24:31.420 --> 00:24:37.460]  受到刀山、油鑊、歐利根等等的折磨呢
[00:24:37.460 --> 00:24:39.700]  等一下我們應該怎麼看這件事呢
[00:24:39.700 --> 00:24:42.580]  所以保羅給了我們一樣的東西
[00:24:42.580 --> 00:24:43.460]  很簡單的
[00:24:43.460 --> 00:24:45.980]  你記住他寫這篇信息的時候
[00:24:45.980 --> 00:24:51.940]  是在一世紀當時他的環境裡面
[00:24:51.940 --> 00:24:53.500]  當時他怎麼看
[00:24:53.500 --> 00:24:55.100]  2000年前他都告訴我們
[00:24:55.100 --> 00:24:59.060]  原來我們要說死亡是應該怎麼樣的時候
[00:24:59.060 --> 00:25:01.100]  我們就要看什麼叫復活
[00:25:01.100 --> 00:25:03.220]  我當日領受傳給你們的
[00:25:03.220 --> 00:25:04.940]  最重要的就是照聖經所說
[00:25:04.940 --> 00:25:07.300]  基督為我們的罪死了
[00:25:07.300 --> 00:25:08.420]  基督死了
[00:25:08.420 --> 00:25:10.620]  但他不是永遠的死了
[00:25:10.620 --> 00:25:13.580]  埋葬了又照聖經所說
[00:25:13.580 --> 00:25:16.940]  第三天復活了
[00:25:16.940 --> 00:25:18.700]  耶穌的復活
[00:25:18.700 --> 00:25:25.420]  是給了人對死亡一個新的體見
[00:25:25.420 --> 00:25:27.900]  耶穌是從死裡復活
[00:25:27.900 --> 00:25:29.580]  他也是三天之後才復活
[00:25:29.580 --> 00:25:31.060]  不是死了十幾分鐘
[00:25:31.060 --> 00:25:33.420]  而是真的死了之後
[00:25:33.420 --> 00:25:35.140]  人們都覺得他真的死了
[00:25:35.140 --> 00:25:39.780]  但是他復活過來
[00:25:39.780 --> 00:25:42.100]  這個是客觀的證據
[00:25:42.100 --> 00:25:45.140]  空的墳墓
[00:25:45.140 --> 00:25:49.940]  金蟬脫殼的果屍墓
[00:25:49.940 --> 00:25:54.100]  他的屍體永遠都找不到
[00:25:54.100 --> 00:25:55.500]  這是客觀的證據
[00:25:55.500 --> 00:25:58.300]  你說可能被人偷走了
[00:25:58.300 --> 00:26:00.700]  屍體不見了
[00:26:00.700 --> 00:26:01.700]  但是第二件事就是
[00:26:01.700 --> 00:26:05.860]  一些主觀的領受
[00:26:05.860 --> 00:26:07.060]  保羅說
[00:26:07.060 --> 00:26:09.700]  父主顯示給基法漢
[00:26:09.700 --> 00:26:11.820]  彼得 彼得當時仍然生存
[00:26:11.820 --> 00:26:13.420]  你可以問他
[00:26:13.420 --> 00:26:15.540]  保羅說又遣給十二使徒漢
[00:26:15.540 --> 00:26:17.740]  你可以問他們
[00:26:17.740 --> 00:26:21.860]  後來一次顯現給五百多個頂主們看
[00:26:21.860 --> 00:26:24.620]  而這五百個人大半
[00:26:24.620 --> 00:26:26.700]  我相信可能三百四百個人
[00:26:26.700 --> 00:26:29.300]  仍然存在
[00:26:29.300 --> 00:26:33.980]  這四百五百人你可以去問他們
[00:26:33.980 --> 00:26:37.220]  耶穌真的復活了
[00:26:37.220 --> 00:26:43.100]  但是他說以後遣給雅各漢
[00:26:43.100 --> 00:26:45.460]  給眾使徒漢
[00:26:45.460 --> 00:26:49.220]  最後也遣給我漢
[00:26:49.220 --> 00:26:53.260]  保羅說耶穌基督復活是很真實的一件事
[00:26:53.260 --> 00:26:54.220]  你可以去考證
[00:26:54.220 --> 00:26:55.900]  但是證明不到真正的復活
[00:26:55.900 --> 00:26:57.460]  我們只能證明到一個空墳
[00:26:57.460 --> 00:26:59.220]  但是在主觀裏面
[00:26:59.220 --> 00:27:01.060]  這班人是親自經歷
[00:27:01.060 --> 00:27:02.660]  好像我們今天很多基督徒一樣
[00:27:02.660 --> 00:27:04.300]  是經歷過上帝
[00:27:04.300 --> 00:27:06.260]  是經歷過他的實在
[00:27:06.260 --> 00:27:10.900]  是親眼見到耶穌基督的復活
[00:27:10.900 --> 00:27:16.980]  客觀的證據和主觀的證據告訴我們
[00:27:16.980 --> 00:27:20.100]  死人是有復活
[00:27:20.100 --> 00:27:26.260]  這是聖經裏面一直我們基督徒的一個很重要的信仰
[00:27:26.260 --> 00:27:29.860]  這個印證就是既然基督已經復活
[00:27:29.860 --> 00:27:31.700]  他就好像一個初熟的果子一樣
[00:27:31.700 --> 00:27:32.740]  他第一個
[00:27:32.740 --> 00:27:38.340]  接著我們都要好像基督一樣一同復活
[00:27:38.340 --> 00:27:39.780]  兩個很重要的東西突然間轉換
[00:27:39.780 --> 00:27:41.580]  基督的復活對我們基督徒來說
[00:27:41.580 --> 00:27:42.980]  第一
[00:27:42.980 --> 00:27:45.300]  我們信的耶穌不是死了
[00:27:45.300 --> 00:27:47.140]  不是當祂死了
[00:27:47.140 --> 00:27:48.700]  而是祂復活了
[00:27:48.700 --> 00:27:49.700]  祂是一個活的主
[00:27:49.700 --> 00:27:51.220]  今天仍然活著的主
[00:27:51.220 --> 00:27:52.260]  這是很重要的
[00:27:52.260 --> 00:27:55.820]  因為我們的上帝不是死了上帝
[00:27:55.820 --> 00:27:57.660]  第二
[00:27:57.660 --> 00:27:59.420]  祂的復活提醒告訴我們
[00:27:59.420 --> 00:28:00.620]  我們死了之後
[00:28:00.620 --> 00:28:07.380]  我們有一天都要好像祂一樣復活
[00:28:07.380 --> 00:28:10.860]  進到永生的當中
[00:28:10.860 --> 00:28:12.900]  耶穌就示範一次
[00:28:12.900 --> 00:28:14.380]  給這群哥林多人看
[00:28:14.380 --> 00:28:16.140]  給我們看
[00:28:16.140 --> 00:28:18.060]  究竟死了之後會是怎樣
[00:28:18.060 --> 00:28:20.540]  這裡祂說到變化等等
[00:28:20.540 --> 00:28:22.220]  身體變化
[00:28:22.220 --> 00:28:24.100]  講到次序
[00:28:24.100 --> 00:28:25.500]  但最重要的是
[00:28:25.500 --> 00:28:27.380]  我們每一個信主的人
[00:28:27.380 --> 00:28:30.220]  都要復活
[00:28:30.220 --> 00:28:32.100]  所以我們知道了這些證據之後
[00:28:32.100 --> 00:28:35.940]  保羅就告訴一群基督徒
[00:28:35.940 --> 00:28:37.620]  既然我們知道死亡
[00:28:37.620 --> 00:28:39.620]  死了之後會是怎樣
[00:28:39.620 --> 00:28:41.700]  我們今天怎樣活我們這一生
[00:28:41.700 --> 00:28:44.780]  我們看看保羅怎樣說
[00:28:44.780 --> 00:28:47.180]  死啊 你的權勢在那裡
[00:28:47.180 --> 00:28:50.260]  死啊 你的毒刺在哪裡
[00:28:50.260 --> 00:28:52.700]  或者和合本就譯作
[00:28:52.700 --> 00:28:57.500]  死啊 你的毒鉤在哪裡
[00:28:57.500 --> 00:29:00.940]  沒錯 我們每個人都要經歷死亡
[00:29:00.940 --> 00:29:02.700]  但是死亡
[00:29:02.700 --> 00:29:03.740]  在我們基督徒看來
[00:29:03.740 --> 00:29:07.020]  並不是終局
[00:29:07.020 --> 00:29:10.860]  只是一個站
[00:29:10.860 --> 00:29:12.620]  就好像你坐巴士
[00:29:12.620 --> 00:29:18.100]  出去三民市
[00:29:18.100 --> 00:29:20.700]  三民市的總站
[00:29:20.700 --> 00:29:21.700]  但那裡不是總站
[00:29:21.700 --> 00:29:23.380]  那裡只是你下車的分站
[00:29:23.380 --> 00:29:25.660]  然後你會再上車
[00:29:25.660 --> 00:29:29.700]  去到一個永恆的國度
[00:29:29.700 --> 00:29:34.020]  所以死亡不是一個對我們的終結
[00:29:34.020 --> 00:29:36.140]  如果你看保羅
[00:29:36.140 --> 00:29:37.060]  很流行有兩個詞語
[00:29:37.060 --> 00:29:39.580]  他嘗試用來說死亡
[00:29:39.580 --> 00:29:42.540]  第一個詞語叫做離世
[00:29:42.540 --> 00:29:44.460]  Departure 英文
[00:29:44.460 --> 00:29:46.060]  什麼叫離世呢
[00:29:46.060 --> 00:29:48.340]  是一個看海的詞語
[00:29:48.340 --> 00:29:50.060]  離世就是
[00:29:50.060 --> 00:29:53.020]  你上了一艘船
[00:29:53.020 --> 00:29:57.660]  跟船岸上的人說再見
[00:29:57.660 --> 00:30:00.860]  這艘船就走到海中心
[00:30:00.860 --> 00:30:04.180]  然後在水平線上消失
[00:30:04.180 --> 00:30:07.620]  你和船消失了
[00:30:07.620 --> 00:30:10.500]  是否代表人間蒸發了呢
[00:30:10.500 --> 00:30:12.060]  不是
[00:30:12.060 --> 00:30:14.900]  在你的親友岸上的親友看見的是
[00:30:14.900 --> 00:30:17.060]  這艘船和你不見了
[00:30:17.060 --> 00:30:18.060]  他們看不到你
[00:30:18.060 --> 00:30:19.740]  你沒有了
[00:30:19.740 --> 00:30:21.940]  但實際上你不是沒有了
[00:30:21.940 --> 00:30:24.940]  在水平線的另一邊
[00:30:24.940 --> 00:30:28.020]  那邊已經去到彼岸的親友
[00:30:28.020 --> 00:30:33.140]  是看著你迎接你的來臨
[00:30:33.140 --> 00:30:37.340]  這就是離世這個詞語的意思
[00:30:37.340 --> 00:30:40.260]  你不是毀滅了消失了
[00:30:40.260 --> 00:30:43.420]  而是你去到另外一個地方
[00:30:43.420 --> 00:30:45.620]  這艘船會回來
[00:30:45.620 --> 00:30:49.300]  有一天都會接你回去那邊
[00:30:49.300 --> 00:30:51.540]  所以這就是雷根總統
[00:30:51.540 --> 00:30:56.340]  當他老年離世的時候說了一句好話
[00:30:56.340 --> 00:31:02.260]  他說我現在是人生日落的時候生息
[00:31:02.260 --> 00:31:06.060]  但他說我在彼岸
[00:31:06.060 --> 00:31:09.900]  是日出的日子
[00:31:09.900 --> 00:31:12.740]  因為你見不到太陽
[00:31:12.740 --> 00:31:15.340]  不代表太陽不在
[00:31:15.340 --> 00:31:17.460]  這就是離世
[00:31:17.460 --> 00:31:19.660]  另外一個字上字擁的就是歲鳥
[00:31:19.660 --> 00:31:22.060]  說到歲鳥的人
[00:31:22.060 --> 00:31:24.420]  什麼叫做歲鳥
[00:31:24.420 --> 00:31:29.220]  這個字在希臘文裏
[00:31:29.220 --> 00:31:32.220]  英文也叫做Cemetery
[00:31:32.220 --> 00:31:34.660]  或者叫做Cometarian
[00:31:34.660 --> 00:31:36.540]  就是Cemetery的意思
[00:31:36.540 --> 00:31:37.580]  什麼叫Cemetery
[00:31:37.580 --> 00:31:39.100]  我們知道是睡牆
[00:31:39.100 --> 00:31:42.300]  但在漁民希臘文
[00:31:42.300 --> 00:31:44.900]  這個字不是指睡牆
[00:31:44.900 --> 00:31:46.580]  而是指睡覺
[00:31:46.580 --> 00:31:48.460]  在希臘文裏
[00:31:48.460 --> 00:31:52.060]  Cometarian就譯為宿舍
[00:31:52.060 --> 00:31:54.500]  你去了宿舍
[00:31:54.500 --> 00:31:56.820]  接下來你去營地
[00:31:56.820 --> 00:31:57.740]  你去宿舍
[00:31:57.740 --> 00:31:58.660]  你去睡覺
[00:31:58.660 --> 00:32:02.020]  你不打算永遠死亡
[00:32:02.020 --> 00:32:03.900]  宿舍就是你去睡覺
[00:32:03.900 --> 00:32:07.100]  睡完之後你就會醒過來
[00:32:07.100 --> 00:32:10.340]  所以英文就用了睡牆這個字
[00:32:10.340 --> 00:32:14.300]  在睡牆裏的人只是睡了覺
[00:32:14.300 --> 00:32:18.180]  有一天會醒過來
[00:32:18.180 --> 00:32:20.900]  這個也給我們每一個
[00:32:20.900 --> 00:32:23.700]  跟親友分離的人
[00:32:23.700 --> 00:32:28.460]  一個最大的盼望
[00:32:28.460 --> 00:32:31.060]  他們不是死了
[00:32:31.060 --> 00:32:34.020]  而是只是分離
[00:32:34.020 --> 00:32:36.060]  沒錯分離是痛苦
[00:32:36.060 --> 00:32:37.500]  但我們不是永別
[00:32:37.500 --> 00:32:41.020]  而是暫別
[00:32:41.020 --> 00:32:42.340]  我在香港
[00:32:42.340 --> 00:32:44.460]  大部分親友都葬在
[00:32:44.460 --> 00:32:49.620]  台灣的光年神閣火葬場
[00:32:49.620 --> 00:32:51.620]  我爸爸媽媽寫下遺囑
[00:32:51.620 --> 00:32:52.820]  他們已經上天教
[00:32:52.820 --> 00:32:53.940]  寫下遺囑的就是
[00:32:53.940 --> 00:32:58.740]  不要死人霸生地
[00:32:58.740 --> 00:33:01.300]  將骨灰殺在公園裏
[00:33:01.300 --> 00:33:04.220]  在墳場的公園裏
[00:33:04.220 --> 00:33:05.660]  但我其他的祖先
[00:33:05.660 --> 00:33:09.420]  全部都葬在光年神閣火葬場
[00:33:09.420 --> 00:33:11.100]  那裏有一個亭
[00:33:11.100 --> 00:33:12.300]  如果你在香港你記得
[00:33:12.300 --> 00:33:16.460]  那個亭叫做永別亭
[00:33:16.460 --> 00:33:18.620]  我們中國人的意思就是
[00:33:18.620 --> 00:33:23.740]  死了之後是永遠的分別
[00:33:23.740 --> 00:33:26.460]  但頂尖會我們信耶穌的人
[00:33:26.460 --> 00:33:27.380]  不是永別
[00:33:27.380 --> 00:33:29.460]  是沒有永別
[00:33:29.460 --> 00:33:33.300]  只有暫別
[00:33:33.300 --> 00:33:34.660]  所以這個提醒我
[00:33:34.660 --> 00:33:36.340]  即將到父親節
[00:33:36.340 --> 00:33:44.140]  我爸爸八年前六月四日離世
[00:33:44.140 --> 00:33:45.180]  我爸爸在我生命裏面
[00:33:45.180 --> 00:33:48.340]  對我的影響很大
[00:33:48.340 --> 00:33:54.700]  但我很記得我爸爸臨終的時候
[00:33:54.700 --> 00:34:01.060]  他說他兒子很快就會見面
[00:34:01.060 --> 00:34:04.660]  我心想有多快
[00:34:04.660 --> 00:34:08.020]  但如果你看人生
[00:34:08.020 --> 00:34:11.780]  在一百歲的時段裏面
[00:34:11.780 --> 00:34:14.780]  你去到無窮無盡的時候
[00:34:14.780 --> 00:34:19.820]  根本是真的很快
[00:34:19.820 --> 00:34:20.820]  沒錯我們傷感
[00:34:20.820 --> 00:34:23.780]  像保羅在貼索羅尼加前書第四章
[00:34:23.780 --> 00:34:26.500]  十四、十五節裏面說到
[00:34:26.500 --> 00:34:28.020]  我們輪到睡了的人
[00:34:28.020 --> 00:34:29.100]  我不想弟兄們
[00:34:29.100 --> 00:34:32.340]  好像沒有指望的人一樣
[00:34:32.340 --> 00:34:33.140]  那麼傷感
[00:34:33.140 --> 00:34:34.060]  你可以傷感
[00:34:34.060 --> 00:34:37.140]  因為分離真的很傷感
[00:34:37.140 --> 00:34:39.100]  將會有一段時間
[00:34:39.100 --> 00:34:42.660]  我們不能再彼此見面
[00:34:42.660 --> 00:34:43.460]  去聊天
[00:34:43.460 --> 00:34:44.940]  去過彼此的生活
[00:34:44.940 --> 00:34:49.980]  但我們有一天都會再見
[00:34:49.980 --> 00:34:52.220]  所以我們可以傷感
[00:34:52.220 --> 00:34:53.500]  我們可以悲傷
[00:34:53.500 --> 00:34:57.060]  但保羅說不要是一個沒有希望的悲傷
[00:34:57.060 --> 00:34:58.700]  因為我們有個盼望
[00:34:58.700 --> 00:35:01.140]  就是有一天我們都會再一次相聚
[00:35:01.140 --> 00:35:05.860]  這是我們基督徒最大的一個盼望
[00:35:05.860 --> 00:35:08.100]  所以Tucker你可以繼續愛你的太太
[00:35:08.100 --> 00:35:09.380]  繼續愛你的子女
[00:35:09.380 --> 00:35:12.340]  因為你不是宗谷
[00:35:12.340 --> 00:35:13.260]  你可以愛他
[00:35:13.260 --> 00:35:15.500]  因為就算死了分離了
[00:35:15.500 --> 00:35:18.380]  都可以有機會相聚
[00:35:18.380 --> 00:35:20.900]  這是神給我們的一個盼望
[00:35:20.900 --> 00:35:21.980]  不單止這樣
[00:35:21.980 --> 00:35:23.060]  也告訴我們
[00:35:23.060 --> 00:35:26.540]  如果分離只是短暫的話
[00:35:26.540 --> 00:35:31.460]  即是說是有永恆在當中
[00:35:31.460 --> 00:35:33.620]  希伯來書裡面告訴我們
[00:35:33.620 --> 00:35:34.500]  九章二十七字
[00:35:34.500 --> 00:35:35.620]  大家都很熟悉
[00:35:35.620 --> 00:35:36.820]  安著定命
[00:35:36.820 --> 00:35:38.700]  人人都有一死
[00:35:38.700 --> 00:35:40.940]  這個每個人都知道
[00:35:40.940 --> 00:35:45.220]  但是死後且有審判
[00:35:45.220 --> 00:35:47.060]  原來人死了之後
[00:35:47.060 --> 00:35:48.420]  如果是暫別
[00:35:48.420 --> 00:35:50.340]  我們將會復活的話
[00:35:50.340 --> 00:35:56.740]  人是要復活接受審判
[00:35:56.740 --> 00:35:57.660]  耶穌說得很清楚
[00:35:57.660 --> 00:35:59.660]  信旨的人得著永生
[00:35:59.660 --> 00:36:02.460]  不信的人得不著永生
[00:36:02.460 --> 00:36:07.940]  神的震怒永遠都在他的身上
[00:36:07.940 --> 00:36:09.100]  這個就是我們盼望
[00:36:09.100 --> 00:36:10.900]  每一位未信主的朋友
[00:36:10.900 --> 00:36:14.780]  能夠早日去認識我們主耶穌
[00:36:14.780 --> 00:36:17.660]  因為人死後是會有審判
[00:36:17.660 --> 00:36:23.100]  保羅也講到死人復活會是怎樣
[00:36:23.100 --> 00:36:26.620]  最後我們怎樣活這一生
[00:36:26.620 --> 00:36:28.900]  保羅講完死後再講生
[00:36:28.900 --> 00:36:29.820]  我們怎樣活這一生
[00:36:29.820 --> 00:36:30.780]  所以頂門
[00:36:30.780 --> 00:36:32.820]  你們務要堅固不可動搖
[00:36:32.820 --> 00:36:34.300]  常常竭力多作主攻
[00:36:34.300 --> 00:36:36.100]  因為你們知道
[00:36:36.100 --> 00:36:39.340]  你們的主力是奴婦不是徒然的
[00:36:39.340 --> 00:36:41.460]  保羅結尾的時候
[00:36:41.460 --> 00:36:43.900]  做一個結論告訴我們
[00:36:43.900 --> 00:36:46.380]  你們不是傻的
[00:36:46.380 --> 00:36:49.540]  你們做這些不是傻的
[00:36:49.540 --> 00:36:51.260]  因為如果有永恆
[00:36:51.260 --> 00:36:54.780]  如果死後是有復活的話
[00:36:54.780 --> 00:36:57.140]  我們所做的這些事
[00:36:57.140 --> 00:37:01.340]  我們是要向我們的審判主交仗
[00:37:01.340 --> 00:37:03.220]  我們不是再傻了
[00:37:03.220 --> 00:37:04.580]  我們不是再
[00:37:04.580 --> 00:37:05.580]  徒然就是什麼都沒有
[00:37:05.580 --> 00:37:07.500]  Empty 什麼都沒有
[00:37:07.500 --> 00:37:10.220]  我們不是什麼都沒有
[00:37:10.220 --> 00:37:14.140]  而是我們會面對上帝的獎賞
[00:37:14.140 --> 00:37:20.500]  面對永恆的果效
[00:37:20.500 --> 00:37:25.780]  每個人我們都會面對死亡
[00:37:25.780 --> 00:37:27.540]  我都說了不是自己
[00:37:27.540 --> 00:37:30.140]  就是我們所認識的人
[00:37:30.140 --> 00:37:30.820]  好像星期五
[00:37:30.820 --> 00:37:35.060]  當我主持這個安息禮拜的時候
[00:37:35.060 --> 00:37:40.060]  那位弟兄和他家人都信得住
[00:37:40.060 --> 00:37:41.220]  但都很悲傷
[00:37:41.220 --> 00:37:44.940]  因為真是一個分離的痛苦
[00:37:44.940 --> 00:37:48.260]  但我同樣地去鼓勵他們
[00:37:48.260 --> 00:37:50.420]  我們只是暫便
[00:37:50.420 --> 00:37:53.180]  不是永便
[00:37:53.180 --> 00:37:55.060]  但當見到有人死亡的時候
[00:37:55.060 --> 00:37:57.260]  這起碼是提醒我們每一個
[00:37:57.260 --> 00:37:59.460]  我們今天應該如何把握
[00:37:59.460 --> 00:38:00.580]  未死亡的時候
[00:38:00.580 --> 00:38:05.860]  在地上去做上帝要我們做的事
[00:38:05.860 --> 00:38:07.300]  去面對這位
[00:38:07.300 --> 00:38:13.460]  我們有一天要去交帳的上帝
[00:38:13.460 --> 00:38:17.300]  我們不再懼怕死亡
[00:38:17.300 --> 00:38:22.260]  但基督徒我們也不會要求死亡
[00:38:22.260 --> 00:38:24.780]  因為上帝在地上
[00:38:24.780 --> 00:38:27.260]  是有使命給我們每一個
[00:38:27.260 --> 00:38:30.300]  所以我送給大家六個很重要的字
[00:38:30.300 --> 00:38:32.180]  關於死亡
[00:38:32.180 --> 00:38:34.140]  不求死
[00:38:34.140 --> 00:38:36.820]  也不怕死
[00:38:36.820 --> 00:38:39.580]  我們不尋求快點死
[00:38:39.580 --> 00:38:41.900]  快點上天家
[00:38:41.900 --> 00:38:42.780]  如果上帝容許的話
[00:38:42.780 --> 00:38:46.380]  我們繼續在地上去服侍他
[00:38:46.380 --> 00:38:48.900]  但如果死亡一天臨到
[00:38:48.900 --> 00:38:51.180]  我們也不需要懼怕
[00:38:51.180 --> 00:38:56.020]  因為知道我交帳的是誰
[00:38:56.020 --> 00:38:58.100]  因為菲勒比書保羅這樣說
[00:38:58.100 --> 00:39:01.620]  我活著的就是為了基督
