
[00:00:00.000 --> 00:00:03.000]  正如剛才在聖餐的時候說過
[00:22:17.000 --> 00:22:19.000]  如果你認為這樣
[00:22:19.000 --> 00:22:21.000]  你就去吧
[00:22:21.000 --> 00:22:25.000]  神再一次來提醒巴蘭
[00:22:25.000 --> 00:22:27.000]  給他機會
[00:22:27.000 --> 00:22:31.000]  神說你想怎樣做
[00:22:31.000 --> 00:22:33.000]  是你的選擇
[00:22:33.000 --> 00:22:35.000]  你選吧
[00:22:35.000 --> 00:22:39.000]  不過神最後都再加一句
[00:22:39.000 --> 00:22:43.000]  你只要遵行我對你所說的話
[00:22:43.000 --> 00:22:46.000]  當我們繼續看下去
[00:22:46.000 --> 00:22:50.000]  我們就知道巴蘭怎樣選
[00:22:50.000 --> 00:22:52.000]  他就是選那些
[00:22:52.000 --> 00:22:57.000]  他自己喜歡的東西來聽
[00:22:57.000 --> 00:23:01.000]  然後另外一個段落
[00:23:01.000 --> 00:23:04.000]  二十一節至三十五節
[00:23:04.000 --> 00:23:09.000]  我形容它是一副戲劇性的妙術
[00:23:09.000 --> 00:23:12.000]  這個段落好像長一點
[00:23:12.000 --> 00:23:14.000]  但是因為很重要
[00:23:14.000 --> 00:23:16.000]  所以我也想請大家
[00:23:16.000 --> 00:23:18.000]  跟我一起讀出來
[00:23:18.000 --> 00:23:21.000]  二十一至三十五節
[00:23:21.000 --> 00:23:22.000]  預備起
[00:23:22.000 --> 00:23:24.000]  巴蘭早晨起來
[00:23:24.000 --> 00:23:25.000]  備上路
[00:23:25.000 --> 00:23:28.000]  和摩亞的使者一同去了
[00:23:28.000 --> 00:23:31.000]  神因他去就發了怒
[00:23:31.000 --> 00:23:34.000]  尤華的使者站在路上
[00:23:34.000 --> 00:23:35.000]  敵擋他
[00:23:35.000 --> 00:23:36.000]  他騎著路
[00:23:36.000 --> 00:23:39.000]  有兩個僕人跟隨他
[00:23:39.000 --> 00:23:41.000]  盧漢堅尤華的使者
[00:23:41.000 --> 00:23:43.000]  站在路上
[00:23:43.000 --> 00:23:45.000]  手裡有拔出來的刀
[00:23:45.000 --> 00:23:48.000]  就從路上跨進田間
[00:23:48.000 --> 00:23:51.000]  巴蘭便打牢
[00:23:51.000 --> 00:23:53.000]  要叫他迴轉上路
[00:23:53.000 --> 00:23:56.000]  尤華的使者就站在
[00:23:56.000 --> 00:23:58.000]  葡萄園的窄路上
[00:23:58.000 --> 00:23:59.000]  這邊有牆
[00:23:59.000 --> 00:24:01.000]  那邊也有牆
[00:24:01.000 --> 00:24:04.000]  盧漢堅尤華的使者
[00:24:04.000 --> 00:24:05.000]  就跌靠牆
[00:24:05.000 --> 00:24:08.000]  把巴蘭的腳擠傷了
[00:24:08.000 --> 00:24:10.000]  巴蘭又打牢
[00:24:10.000 --> 00:24:13.000]  尤華的使者又往前去
[00:24:13.000 --> 00:24:15.000]  站在狹窄之處
[00:24:15.000 --> 00:24:19.000]  左右都沒有轉折的地方
[00:24:19.000 --> 00:24:21.000]  盧漢堅尤華的使者
[00:24:21.000 --> 00:24:24.000]  就臥在巴蘭底下
[00:24:24.000 --> 00:24:25.000]  巴蘭發怒
[00:24:25.000 --> 00:24:27.000]  用仗打盧
[00:24:27.000 --> 00:24:31.000]  尤華叫盧開口對巴蘭說
[00:24:31.000 --> 00:24:33.000]  我向你行了什麼
[00:24:33.000 --> 00:24:36.000]  你竟打我這三千呢
[00:24:36.000 --> 00:24:37.000]  巴蘭對盧說
[00:24:37.000 --> 00:24:39.000]  因為你戲弄我
[00:24:39.000 --> 00:24:42.000]  我恨不能手中刀
[00:24:42.000 --> 00:24:44.000]  把你殺了
[00:24:44.000 --> 00:24:46.000]  盧對巴蘭說
[00:24:46.000 --> 00:24:48.000]  我不是你從小時
[00:24:48.000 --> 00:24:51.000]  直到今日所騎的盧嗎
[00:24:51.000 --> 00:24:54.000]  我素常向你這樣行過嗎
[00:24:54.000 --> 00:24:56.000]  巴蘭說沒有
[00:24:56.000 --> 00:25:00.000]  當時尤華使巴蘭的眼目明亮
[00:25:00.000 --> 00:25:03.000]  他就看見尤華的使者
[00:25:03.000 --> 00:25:05.000]  站在路上
[00:25:05.000 --> 00:25:07.000]  手裡有拔出來的刀
[00:25:07.000 --> 00:25:10.000]  巴蘭便低頭俯伏在地
[00:25:10.000 --> 00:25:13.000]  尤華的使者對他說
[00:25:13.000 --> 00:25:16.000]  你為何這三次打你的盧呢
[00:25:16.000 --> 00:25:18.000]  我出來敵擋你
[00:25:18.000 --> 00:25:20.000]  因你所行的
[00:25:20.000 --> 00:25:22.000]  在我面前偏僻
[00:25:22.000 --> 00:25:25.000]  盧看見我就三次
[00:25:25.000 --> 00:25:27.000]  從我面前偏過去
[00:25:27.000 --> 00:25:30.000]  盧若沒有偏過去
[00:25:30.000 --> 00:25:32.000]  我早就把你殺了
[00:25:32.000 --> 00:25:34.000]  留他存活
[00:25:34.000 --> 00:25:37.000]  巴蘭對尤華的使者說
[00:25:37.000 --> 00:25:39.000]  我有罪了
[00:25:39.000 --> 00:25:43.000]  我不知道你站在路上阻擋我
[00:25:43.000 --> 00:25:45.000]  你若不喜歡我
[00:25:45.000 --> 00:25:47.000]  我就轉回
[00:25:47.000 --> 00:25:50.000]  尤華的使者對巴蘭說
[00:25:50.000 --> 00:25:52.000]  你跟這些人去吧
[00:25:52.000 --> 00:25:55.000]  你只要說我對你說的話
[00:25:55.000 --> 00:26:00.000]  於是巴蘭同著巴勒的使神去了
[00:26:00.000 --> 00:26:05.000]  經文在第21節說
[00:26:05.000 --> 00:26:08.000]  第二天巴蘭坐著盧
[00:26:08.000 --> 00:26:12.000]  接著摩押的使者就去見巴蘭
[00:26:12.000 --> 00:26:14.000]  不過大家有沒有留意
[00:26:14.000 --> 00:26:17.000]  那一節很短
[00:26:17.000 --> 00:26:19.000]  神在之前
[00:26:19.000 --> 00:26:22.000]  跟巴蘭說的所有事
[00:26:22.000 --> 00:26:26.000]  他一句都沒有說給使者聽
[00:26:26.000 --> 00:26:31.000]  接著第二十二節就說
[00:26:31.000 --> 00:26:34.000]  神因他去了就發怒
[00:26:34.000 --> 00:26:39.000]  我剛才在第十二和十三節解釋了
[00:26:39.000 --> 00:26:43.000]  神是完全看穿了
[00:26:43.000 --> 00:26:45.000]  巴蘭的心想些什麼
[00:26:45.000 --> 00:26:50.000]  神在第二十二節發怒
[00:26:50.000 --> 00:26:52.000]  並不是沒有原因的
[00:26:52.000 --> 00:26:56.000]  巴蘭的嘴說到會飛
[00:26:56.000 --> 00:27:00.000]  什麼金銀什麼都不要
[00:27:00.000 --> 00:27:01.000]  是沒有用的
[00:27:01.000 --> 00:27:04.000]  因為他的行動
[00:27:04.000 --> 00:27:06.000]  他的腳怎麼走
[00:27:06.000 --> 00:27:10.000]  就表明了他的取向
[00:27:10.000 --> 00:27:14.000]  他心裡根本就不想聽
[00:27:14.000 --> 00:27:16.000]  神所說的話
[00:27:16.000 --> 00:27:20.000]  接著盧就出場了
[00:27:20.000 --> 00:27:24.000]  神就用了一隻會說話的盧
[00:27:24.000 --> 00:27:28.000]  就三次去提醒巴蘭
[00:27:28.000 --> 00:27:30.000]  如果我們跟小朋友說聖經故事
[00:27:30.000 --> 00:27:34.000]  其實這隻會說話的盧就很吸引
[00:27:34.000 --> 00:27:37.000]  可以很卡通化地說到
[00:27:37.000 --> 00:27:41.000]  哇!神怎麼阻擋巴蘭
[00:27:41.000 --> 00:27:43.000]  不過我今天不是想跟大家說
[00:27:43.000 --> 00:27:46.000]  這隻盧有多有趣
[00:27:46.000 --> 00:27:48.000]  反過來說
[00:27:48.000 --> 00:27:51.000]  我們需要留意我們怎麼樣
[00:27:51.000 --> 00:27:56.000]  才不會像巴蘭那麼遲鈍
[00:27:56.000 --> 00:28:00.000]  弄到第二十二節
[00:28:00.000 --> 00:28:04.000]  才收到神要敵擋他的信息
[00:28:04.000 --> 00:28:07.000]  怎麼弄這麼久
[00:28:07.000 --> 00:28:11.000]  畢竟他是一個專業的術士
[00:28:11.000 --> 00:28:16.000]  他理論上應該對於靈界的東西
[00:28:16.000 --> 00:28:19.000]  比平常人敏感
[00:28:19.000 --> 00:28:20.000]  是賺錢的
[00:28:20.000 --> 00:28:22.000]  對不對
[00:28:22.000 --> 00:28:27.000]  盧一般給人的印象
[00:28:27.000 --> 00:28:32.000]  就是正面、很捱得、很忠心
[00:28:32.000 --> 00:28:36.000]  負面、硬頸、蠢
[00:28:36.000 --> 00:28:43.000]  現在連盧都認得到耶和華的使者
[00:28:43.000 --> 00:28:48.000]  巴蘭看不到就是看不到
[00:28:48.000 --> 00:28:52.000]  還好像被盧反過來
[00:28:52.000 --> 00:28:56.000]  結果令他非常生氣
[00:28:56.000 --> 00:28:58.000]  動手打他
[00:28:58.000 --> 00:29:02.000]  我們仔細地看看裡面的詳情
[00:29:02.000 --> 00:29:04.000]  二十三節
[00:29:04.000 --> 00:29:08.000]  那裡說盧看見耶和華的使者
[00:29:08.000 --> 00:29:09.000]  站在路上
[00:29:09.000 --> 00:29:12.000]  手裡有拔出來的刀
[00:29:12.000 --> 00:29:13.000]  那怎麼辦
[00:29:13.000 --> 00:29:15.000]  他就避開了
[00:29:15.000 --> 00:29:18.000]  就從路上跨進田間
[00:29:18.000 --> 00:29:19.000]  沒有位置走了
[00:29:19.000 --> 00:29:21.000]  就踩進了田
[00:29:21.000 --> 00:29:25.000]  接著去到第二十四節
[00:29:25.000 --> 00:29:29.000]  耶和華的使者仍然沒有放過巴蘭
[00:29:29.000 --> 00:29:33.000]  這次就站在葡萄園的窄路上
[00:29:33.000 --> 00:29:34.000]  這邊有牆
[00:29:34.000 --> 00:29:37.000]  那邊也有牆
[00:29:37.000 --> 00:29:40.000]  盧看不夠位置走
[00:29:40.000 --> 00:29:42.000]  就靠近牆邊
[00:29:42.000 --> 00:29:46.000]  結果弄傷了巴蘭的腳
[00:29:46.000 --> 00:29:51.000]  不過耶和華的使者
[00:29:51.000 --> 00:29:54.000]  仍然是站在中間
[00:29:54.000 --> 00:29:56.000]  死都不讓
[00:29:56.000 --> 00:29:59.000]  所以二十六至二十七節
[00:29:59.000 --> 00:30:03.000]  就說盧看見真的沒有路走了
[00:30:03.000 --> 00:30:04.000]  那怎麼辦
[00:30:04.000 --> 00:30:08.000]  就索性臥在巴蘭底下
[00:30:08.000 --> 00:30:11.000]  跪下了不動
[00:30:11.000 --> 00:30:15.000]  由於巴蘭從頭到尾
[00:30:15.000 --> 00:30:17.000]  都是想著坐著牢
[00:30:17.000 --> 00:30:21.000]  跟著使者去見巴蘭的
[00:30:21.000 --> 00:30:22.000]  對不對
[00:30:22.000 --> 00:30:24.000]  那所以呢
[00:30:24.000 --> 00:30:27.000]  可能使者在前面
[00:30:27.000 --> 00:30:28.000]  他跟著在後面
[00:30:28.000 --> 00:30:31.000]  哇!真是難看
[00:30:31.000 --> 00:30:34.000]  自己的牢都不跟著走
[00:30:34.000 --> 00:30:36.000]  無可冒免
[00:30:36.000 --> 00:30:39.000]  所以他在盛路之下
[00:30:39.000 --> 00:30:42.000]  就打自己的牢
[00:30:42.000 --> 00:30:44.000]  諷刺的是
[00:30:44.000 --> 00:30:46.000]  他真的不太肯定
[00:30:46.000 --> 00:30:50.000]  因為經文一早已經說到
[00:30:50.000 --> 00:30:56.000]  這個使者手裡有拔出來的刀
[00:30:56.000 --> 00:30:59.000]  但是他自己去到二十九節
[00:30:59.000 --> 00:31:02.000]  就反過來要凶那隻牢
[00:31:02.000 --> 00:31:03.000]  他怎麼說
[00:31:03.000 --> 00:31:05.000]  他說:因為你戲弄我
[00:31:05.000 --> 00:31:09.000]  恨不能手中有刀把你殺了
[00:31:09.000 --> 00:31:11.000]  真的沒大沒小
[00:31:11.000 --> 00:31:13.000]  他都搞不清楚
[00:31:13.000 --> 00:31:17.000]  究竟拿刀的是誰
[00:31:17.000 --> 00:31:21.000]  去到第三十節
[00:31:21.000 --> 00:31:24.000]  這隻牢就提醒巴蘭
[00:31:24.000 --> 00:31:25.000]  牢對巴蘭說:
[00:31:25.000 --> 00:31:30.000]  我不是你從小直到今天所騎的牢嗎
[00:31:30.000 --> 00:31:34.000]  我素常向你這樣行過嗎
[00:31:34.000 --> 00:31:38.000]  巴蘭說:沒有
[00:31:38.000 --> 00:31:42.000]  今天我們因為罪的緣故
[00:31:42.000 --> 00:31:46.000]  其實我們很可能像巴蘭那樣
[00:31:46.000 --> 00:31:47.000]  看不到一些
[00:31:47.000 --> 00:31:50.000]  我們在生命裡應該看準的東西
[00:31:50.000 --> 00:31:52.000]  看不到
[00:31:52.000 --> 00:31:54.000]  我們把我們的焦點
[00:31:54.000 --> 00:31:58.000]  放在一些個人的慾望追求
[00:31:58.000 --> 00:32:02.000]  擔心自己的形象非常著緊
[00:32:02.000 --> 00:32:04.000]  究竟別人怎麼看我
[00:32:04.000 --> 00:32:08.000]  多過我們對於那些
[00:32:08.000 --> 00:32:10.000]  看著我們成長
[00:32:10.000 --> 00:32:11.000]  真的關心我們
[00:32:11.000 --> 00:32:16.000]  而且有足夠的屬靈辨識力的人
[00:32:16.000 --> 00:32:18.000]  這些人會幫我們的
[00:32:18.000 --> 00:32:22.000]  不過我們不看重他們的意見
[00:32:22.000 --> 00:32:25.000]  中國人有一句這樣的說話
[00:32:25.000 --> 00:32:27.000]  不聽老人言
[00:32:27.000 --> 00:32:30.000]  吃虧在眼前
[00:32:30.000 --> 00:32:34.000]  我會在這句話裡做一點補充
[00:32:34.000 --> 00:32:36.000]  我要強調的
[00:32:36.000 --> 00:32:39.000]  就是我們要聽的
[00:32:39.000 --> 00:32:43.000]  不是因為那些人年紀大過我們這麼簡單
[00:32:43.000 --> 00:32:45.000]  不是因為他們大過我們
[00:32:45.000 --> 00:32:47.000]  還是小過我們
[00:32:47.000 --> 00:32:53.000]  而是在於他們屬靈的深度
[00:32:53.000 --> 00:32:57.000]  對於那些看著你成長
[00:32:57.000 --> 00:33:00.000]  屬靈上面有足夠深度
[00:33:00.000 --> 00:33:05.000]  做得你屬靈長者的人
[00:33:05.000 --> 00:33:12.000]  其實就等於巴蘭身邊那隻驢
[00:33:12.000 --> 00:33:14.000]  對於你來說
[00:33:14.000 --> 00:33:18.000]  他可以是你的導師
[00:33:18.000 --> 00:33:20.000]  可以是你的執事
[00:33:20.000 --> 00:33:24.000]  可以是你的目者
[00:33:24.000 --> 00:33:29.000]  這些人所說的話
[00:33:29.000 --> 00:33:35.000]  請你豎起你的耳朵
[00:33:35.000 --> 00:33:39.000]  留心聽
[00:33:39.000 --> 00:33:43.000]  三十一節
[00:33:43.000 --> 00:33:46.000]  那裡說到巴蘭的眼睛
[00:33:46.000 --> 00:33:49.000]  終於被打開了
[00:33:49.000 --> 00:33:53.000]  她就認清了自己的處境
[00:33:53.000 --> 00:33:56.000]  原來令到她諸事不順
[00:33:56.000 --> 00:33:59.000]  不是因為那隻驢
[00:33:59.000 --> 00:34:02.000]  是因為神
[00:34:02.000 --> 00:34:05.000]  是那隻驢救了她的命
[00:34:05.000 --> 00:34:07.000]  如果只有她一個
[00:34:07.000 --> 00:34:11.000]  那隻驢沒有三次來攔住她
[00:34:11.000 --> 00:34:13.000]  三十三節
[00:34:13.000 --> 00:34:17.000]  說她應該死了很久了
[00:34:17.000 --> 00:34:23.000]  所以愚蠢的不是那隻驢
[00:34:23.000 --> 00:34:25.000]  而是巴蘭
[00:34:25.000 --> 00:34:27.000]  但我剛才說到
[00:34:27.000 --> 00:34:29.000]  後書二章十五節
[00:34:29.000 --> 00:34:33.000]  給得怎樣責備巴蘭
[00:34:33.000 --> 00:34:36.000]  原來二章十六節
[00:34:36.000 --> 00:34:39.000]  還有刻意提到
[00:34:39.000 --> 00:34:42.000]  那隻驢說話這件事
[00:34:42.000 --> 00:34:46.000]  她卻為自己的過犯受了責備
[00:34:46.000 --> 00:34:51.000]  以人言難阻先知的狂妄
[00:34:51.000 --> 00:34:53.000]  正因為這樣
[00:34:53.000 --> 00:34:55.000]  巴蘭在三十四節
[00:34:55.000 --> 00:34:58.000]  就唯有這樣回應
[00:34:58.000 --> 00:35:00.000]  巴蘭對耀華的使者說
[00:35:00.000 --> 00:35:02.000]  我有罪了
[00:35:02.000 --> 00:35:05.000]  我不知道你站在路上阻擋我
[00:35:05.000 --> 00:35:07.000]  你若不喜歡我去
[00:35:07.000 --> 00:35:10.000]  我就轉回
[00:35:10.000 --> 00:35:14.000]  如果我們看清楚一點
[00:35:14.000 --> 00:35:17.000]  其實巴蘭來到這一刻
[00:35:17.000 --> 00:35:20.000]  仍然完全沒提到
[00:35:20.000 --> 00:35:25.000]  自己試圖透過奏助以色列人
[00:35:25.000 --> 00:35:27.000]  來獲取利益
[00:35:27.000 --> 00:35:30.000]  撈回一筆油水
[00:35:30.000 --> 00:35:34.000]  來到這裡仍然隻字不提
[00:35:34.000 --> 00:35:37.000]  她只不過在沒辦法底下
[00:35:37.000 --> 00:35:40.000]  承認自己有罪
[00:35:40.000 --> 00:35:43.000]  被迫轉回
[00:35:43.000 --> 00:35:47.000]  下次大家看到第二十五章
[00:35:47.000 --> 00:35:49.000]  甚至再後一點
[00:35:49.000 --> 00:35:51.000]  到了三十一章
[00:35:51.000 --> 00:35:52.000]  我們就知道
[00:35:52.000 --> 00:35:55.000]  其實這個人是沒有真正悔改的
[00:35:55.000 --> 00:35:59.000]  她只不過是勉強屈服
[00:35:59.000 --> 00:36:03.000]  接著三十五節
[00:36:03.000 --> 00:36:08.000]  她給神比巴蘭的一個指示
[00:36:08.000 --> 00:36:10.000]  就是叫她繼續行程
[00:36:10.000 --> 00:36:16.000]  不過要她只要說我對你說的話
[00:36:16.000 --> 00:36:22.000]  巴蘭就跟著摩亞的使者起行了
[00:36:22.000 --> 00:36:25.000]  來到這章最後一個段落
[00:36:25.000 --> 00:36:27.000]  三十六至四十一節
[00:36:27.000 --> 00:36:32.000]  就講到她如何身陷在甲蜂當中
[00:36:32.000 --> 00:36:34.000]  當巴勒見到巴蘭
[00:36:34.000 --> 00:36:37.000]  搞了這麼久終於來了
[00:36:37.000 --> 00:36:39.000]  三十七節就問她
[00:36:39.000 --> 00:36:41.000]  有沒有搞錯
[00:36:41.000 --> 00:36:43.000]  三催四請才來到
[00:36:43.000 --> 00:36:45.000]  快快催催
[00:36:45.000 --> 00:36:48.000]  來到奏作完以色列文
[00:36:48.000 --> 00:36:50.000]  那就搞定了
[00:36:50.000 --> 00:36:52.000]  所以她在四十至四十一節
[00:36:52.000 --> 00:36:55.000]  就宰殺了牛羊送給巴蘭
[00:36:55.000 --> 00:36:59.000]  以及陪著她的使者之後
[00:36:59.000 --> 00:37:02.000]  巴蘭第二天早上
[00:37:02.000 --> 00:37:07.000]  就被帶到巴力的高處
[00:37:07.000 --> 00:37:11.000]  去觀看以色列營的邊界
[00:37:11.000 --> 00:37:14.000]  站到這麼高一眼見光
[00:37:14.000 --> 00:37:19.000]  預備等巴蘭開始施展她的力量
[00:37:19.000 --> 00:37:22.000]  去奏作趕走這班以色列人
[00:37:22.000 --> 00:37:25.000]  不過這個段落裡面
[00:37:25.000 --> 00:37:30.000]  三十八節巴蘭也插了一句嘴
[00:37:30.000 --> 00:37:31.000]  她怎樣說
[00:37:31.000 --> 00:37:36.000]  巴蘭說我已經到你這裏來了
[00:37:36.000 --> 00:37:39.000]  現在我豈能善自說什麽呢
[00:37:39.000 --> 00:37:41.000]  神將什麽話傳給我
[00:37:41.000 --> 00:37:43.000]  我就說什麽
[00:37:43.000 --> 00:37:45.000]  如果你什麽都不看
[00:37:45.000 --> 00:37:47.000]  只看這一節
[00:37:47.000 --> 00:37:49.000]  聽起來很熟練
[00:37:49.000 --> 00:37:51.000]  神叫我講什麽就講什麽
[00:37:51.000 --> 00:37:55.000]  不過其實巴蘭心知肚明
[00:37:55.000 --> 00:37:58.000]  神要她講什麽
[00:37:58.000 --> 00:38:01.000]  祝福以色列人
[00:38:01.000 --> 00:38:06.000]  只不過她在這裏戴上頭盔
[00:38:06.000 --> 00:38:08.000]  保護自己
[00:38:08.000 --> 00:38:15.000]  免得之後如果奏作這班以色列人不成
[00:38:15.000 --> 00:38:17.000]  得罪巴蘭
[00:38:17.000 --> 00:38:22.000]  所以先弄個金鐘罩
[00:38:22.000 --> 00:38:25.000]  簡單來說
[00:38:25.000 --> 00:38:29.000]  巴蘭雖然領教過
[00:38:29.000 --> 00:38:32.000]  以色列人的神很厲害
[00:38:32.000 --> 00:38:35.000]  但是她也是被迫接受
[00:38:35.000 --> 00:38:39.000]  從另一個角度來看
[00:38:39.000 --> 00:38:42.000]  沒錯她是認識
[00:38:42.000 --> 00:38:43.000]  而不是說是神
[00:38:43.000 --> 00:38:47.000]  不過只不過是頭腦上面
[00:38:47.000 --> 00:38:50.000]  跟她個人的生活和生命
[00:38:50.000 --> 00:38:53.000]  其實是完全無關的
[00:38:53.000 --> 00:38:54.000]  講實際一點
[00:38:54.000 --> 00:38:56.000]  有好處
[00:38:56.000 --> 00:38:57.000]  有益處
[00:38:57.000 --> 00:38:59.000]  那就跟著
[00:38:59.000 --> 00:39:02.000]  很盼望我們今天的信仰
[00:39:02.000 --> 00:39:07.000]  不是掉落在這樣的光景裏面
[00:39:07.000 --> 00:39:10.000]  今天講巴蘭
[00:39:10.000 --> 00:39:11.000]  剛才說的
[00:39:11.000 --> 00:39:13.000]  只是上集
[00:39:13.000 --> 00:39:18.000]  其實就是要提醒我們認真去檢視一下
[00:39:18.000 --> 00:39:20.000]  自己的動機
[00:39:20.000 --> 00:39:22.000]  自己的心
[00:39:22.000 --> 00:39:26.000]  究竟我們是否已經站在巴力的高處
[00:39:26.000 --> 00:39:28.000]  我們問問自己
[00:39:28.000 --> 00:39:30.000]  心裏是怎樣想的
[00:39:30.000 --> 00:39:33.000]  會不會口講
[00:39:33.000 --> 00:39:34.000]  就講一些
[00:39:34.000 --> 00:39:37.000]  我應該做些什麼做些什麼
[00:39:37.000 --> 00:39:39.000]  但行出來
[00:39:39.000 --> 00:39:43.000]  它就好像我今天這個講題所講
[00:39:43.000 --> 00:39:45.000]  隨心所欲
[00:39:45.000 --> 00:39:48.000]  自己喜歡做什麼就做什麼
[00:39:48.000 --> 00:39:50.000]  我開始的時候
[00:39:50.000 --> 00:39:52.000]  就提到兩頭蛇
[00:39:52.000 --> 00:39:56.000]  題目的後書三章第五節都這樣說
[00:39:56.000 --> 00:40:00.000]  有敬乾的外貌卻背了敬乾的實意
[00:40:00.000 --> 00:40:02.000]  這等人你要躲開
[00:40:02.000 --> 00:40:04.000]  很明顯
[00:40:04.000 --> 00:40:08.000]  兩頭蛇並非神所起源
[00:40:08.000 --> 00:40:11.000]  巴蘭就是這樣一個人
[00:40:11.000 --> 00:40:15.000]  她不敢正面衝撞神
[00:40:15.000 --> 00:40:19.000]  不過她也不是真心跟隨
[00:40:19.000 --> 00:40:21.000]  劇透一點
[00:40:21.000 --> 00:40:23.000]  到了後來
[00:40:23.000 --> 00:40:25.000]  巴蘭因為獻計
[00:40:25.000 --> 00:40:29.000]  使得以色列人犯罪
[00:40:29.000 --> 00:40:35.000]  神最後就叫摩西處決了她
[00:40:35.000 --> 00:40:38.000]  這就是她的結局
[00:40:38.000 --> 00:40:40.000]  做一個簡單的總結
[00:40:40.000 --> 00:40:44.000]  文素其二十二章巴蘭的故事
[00:40:44.000 --> 00:40:46.000]  其實是要提醒我們
[00:40:46.000 --> 00:40:49.000]  在尋求神帶領的時候
[00:40:49.000 --> 00:40:53.000]  我們真的不要為了得到一個
[00:40:53.000 --> 00:40:56.000]  我們想聽我們想要的答案
[00:40:56.000 --> 00:40:59.000]  就留下一條門縫
[00:40:59.000 --> 00:41:02.000]  也不要做那些門面功夫
[00:41:02.000 --> 00:41:06.000]  嘗試遮掩我們那些不良的動機
[00:41:06.000 --> 00:41:07.000]  另外
[00:41:07.000 --> 00:41:10.000]  我們必須留心
[00:41:10.000 --> 00:41:13.000]  我們身邊那些看著自己大
[00:41:13.000 --> 00:41:16.000]  屬靈上面有足夠深度
[00:41:16.000 --> 00:41:19.000]  做得我們屬靈長者的人
[00:41:19.000 --> 00:41:22.000]  給我們的提醒
[00:41:22.000 --> 00:41:24.000]  可能是我們的導師執事
[00:41:24.000 --> 00:41:26.000]  以及牧者
[00:41:26.000 --> 00:41:27.000]  最後
[00:41:27.000 --> 00:41:32.000]  我們真的要認真問問我們的心
[00:41:32.000 --> 00:41:35.000]  我們會不會口講一套
[00:41:35.000 --> 00:41:37.000]  應該做些什麼做些什麼
[00:41:37.000 --> 00:41:39.000]  但是做出來
[00:41:39.000 --> 00:41:43.000]  只是按照我們隨心所欲
[00:41:43.000 --> 00:41:47.000]  去做一些我們喜歡做想做的事
[00:41:47.000 --> 00:41:48.000]  請大家低頭
[00:41:48.000 --> 00:41:51.000]  我們有個禱告
[00:41:51.000 --> 00:41:54.000]  英主我們多謝祢
[00:41:54.000 --> 00:41:57.000]  因為祢在我們的生命當中
[00:41:57.000 --> 00:42:00.000]  已經賜予我們救恩
[00:42:00.000 --> 00:42:04.000]  這是一個無價的恩典
[00:42:04.000 --> 00:42:06.000]  我們就是靠祢的恩典
[00:42:06.000 --> 00:42:08.000]  來到站立
[00:42:08.000 --> 00:42:13.000]  我們知道在這個生命的歷程裡面
[00:42:13.000 --> 00:42:15.000]  周圍很多事情發生
[00:42:15.000 --> 00:42:17.000]  可能很多的試探
[00:42:17.000 --> 00:42:20.000]  也都會有試煉
[00:42:20.000 --> 00:42:23.000]  願祢求祢幫助我們
[00:42:23.000 --> 00:42:27.000]  因著我們時時試煉
[00:42:27.000 --> 00:42:31.000]  接受祢在十字架上面釘痕的手
[00:42:31.000 --> 00:42:34.000]  就能夠拖帶著我們
[00:42:34.000 --> 00:42:40.000]  走過這些劍擊、困難、試煉和試探
[00:42:40.000 --> 00:42:41.000]  以致我們的生命
[00:42:41.000 --> 00:42:45.000]  真的完全屬於祢
[00:42:45.000 --> 00:42:46.000]  多謝祢
[00:42:46.000 --> 00:42:48.000]  聽我們的禱告感恩
[00:42:48.000 --> 00:42:50.000]  奉愛我們主耶穌基督的名求
[00:42:50.000 --> 00:42:51.000]  阿們
