
[00:00:00.000 --> 00:00:04.920]  相信大家都試過在約會時等人
[00:23:07.680 --> 00:23:09.160]  主耶穌這番說話
[00:23:09.160 --> 00:23:13.200]  其實和舊約僧賢所說的很吻合
[00:23:13.200 --> 00:23:14.680]  你要保守你的心
[00:23:14.680 --> 00:23:15.760]  勝過保守一切
[00:23:15.760 --> 00:23:20.480]  因為一生的果孝是由心發出
[00:23:20.480 --> 00:23:23.440]  人類在第一次登陸月球的時候
[00:23:23.440 --> 00:23:25.640]  當時的美國總統尼克遜
[00:23:25.640 --> 00:23:28.920]  去迎接那些從月球回來的太空人
[00:23:28.920 --> 00:23:30.880]  當時他說了一句這樣的說話
[00:23:30.880 --> 00:23:32.120]  他說
[00:23:32.120 --> 00:23:34.800]  現在人類能征服外太空
[00:23:34.800 --> 00:23:38.480]  但誰來征服我們的內太空呢?
[00:23:38.480 --> 00:23:44.160]  他所指的內太空就是人的內心
[00:23:44.160 --> 00:23:47.320]  相比於征服太空
[00:23:47.320 --> 00:23:50.480]  我們人類的內心是充滿很多的罪惡
[00:23:50.480 --> 00:23:51.440]  黑暗
[00:23:51.440 --> 00:23:53.880]  充滿很多的私慾混亂
[00:23:53.880 --> 00:23:57.800]  可能更難於被征服
[00:23:57.800 --> 00:24:03.880]  各位我想問問今天你們的內太空的情況是怎樣呢?
[00:24:03.880 --> 00:24:07.280]  你們是否已經征服了你的內太空?
[00:24:07.280 --> 00:24:13.280]  抑或是被那些只顧享樂的人生觀佔據呢?
[00:24:13.280 --> 00:24:17.720]  剛才的經文提到貪食和醉酒
[00:24:17.720 --> 00:24:22.280]  其實聖經對於食物和飲酒是沒有禁止的
[00:24:22.280 --> 00:24:25.200]  只要不要過分就可以了
[00:24:25.200 --> 00:24:28.600]  貪食醉酒其實是代表著一種享樂的文化
[00:24:28.600 --> 00:24:33.480]  一種以享樂為人生目標的生活方式
[00:24:33.480 --> 00:24:36.480]  在2015年亦是前年
[00:24:36.480 --> 00:24:40.120]  全球184個國家和地區
[00:24:40.120 --> 00:24:45.040]  按照他們的貧富程度來列出一個排行榜
[00:24:45.040 --> 00:24:47.040]  香港是位列第六的
[00:24:47.040 --> 00:24:49.280]  排名頗高的
[00:24:49.280 --> 00:24:55.320]  比鄰近的日本、韓國、台灣的分數都要高
[00:24:55.320 --> 00:24:59.360]  同時是遠遠拋離了我們的祖國中國大陸
[00:24:59.360 --> 00:25:02.880]  他們是排第九十的
[00:25:02.880 --> 00:25:08.280]  富裕的經濟令香港變成一個怎樣的城市呢?
[00:25:08.280 --> 00:25:13.760]  我留意到電視節目最多的是甚麼節目呢?
[00:25:13.760 --> 00:25:15.760]  最多的當然是劇集
[00:25:15.760 --> 00:25:18.160]  其次最多的是甚麼節目呢?
[00:25:18.160 --> 00:25:19.200]  嘩,為何你這麼厲害?
[00:25:19.200 --> 00:25:21.840]  我們都很有童感
[00:25:21.840 --> 00:25:23.800]  打開電視,特別是星期六、星期日、星期晚
[00:25:23.800 --> 00:25:26.800]  你沒有東西看,你肚餓就糟糕了
[00:25:26.800 --> 00:25:28.800]  看得流口水
[00:25:28.800 --> 00:25:32.360]  還有這些烹飪節目
[00:25:32.360 --> 00:25:35.480]  其實旅遊節目都多的,不過烹飪好像更多
[00:25:35.480 --> 00:25:36.960]  以前的烹飪節目
[00:25:36.960 --> 00:25:42.640]  都是邀請方太、麥太等派任專家來主持
[00:25:42.640 --> 00:25:46.240]  現在是電視藝員來主持
[00:25:46.240 --> 00:25:48.160]  每個人都好像很厲害
[00:25:48.160 --> 00:25:50.160]  飲飲食食都很厲害
[00:25:50.160 --> 00:25:54.480]  好像他們煮食比演戲還厲害
[00:25:54.480 --> 00:25:55.720]  還是他們演戲厲害
[00:25:55.720 --> 00:25:58.480]  所以我們以為他們煮食都厲害
[00:25:58.480 --> 00:26:00.200]  我不知道是甚麼
[00:26:00.200 --> 00:26:04.760]  其實都看到香港似乎形成了崇尚飲食的文化
[00:26:04.760 --> 00:26:07.880]  特別是現在是開放式飲食
[00:26:07.880 --> 00:26:11.680]  你會看到想吃甚麼都可以吃
[00:26:11.680 --> 00:26:15.720]  以前飲飲食食都是中年人喜歡的
[00:26:15.720 --> 00:26:19.080]  原來發覺現在的年青人
[00:26:19.080 --> 00:26:21.480]  到處去訪尋美食
[00:26:21.480 --> 00:26:25.800]  都是他們其中一個熱門的活動
[00:26:25.800 --> 00:26:28.480]  相對於這種崇尚飲食的文化
[00:26:28.480 --> 00:26:32.400]  香港人在另一方面的興趣似乎比較弱
[00:26:32.400 --> 00:26:35.360]  幾年前香港有一個機構做過一個調查
[00:26:35.360 --> 00:26:38.560]  顯示香港有六成的人口
[00:26:38.560 --> 00:26:41.640]  一年都看不到一本書
[00:26:41.640 --> 00:26:43.320]  一年看不到一本書
[00:26:43.320 --> 00:26:45.000]  有六成的人
[00:26:45.000 --> 00:26:47.600]  換句話說香港的閱讀風氣
[00:26:47.600 --> 00:26:53.040]  遠遠比不上一些比較發達的地區
[00:26:53.040 --> 00:26:58.800]  甚至連我們鄰近的深圳都比不上
[00:26:58.800 --> 00:27:01.960]  我們要征服我們的內太空
[00:27:01.960 --> 00:27:04.240]  讀經祈禱是最重要
[00:27:04.240 --> 00:27:06.520]  不過還有一樣我們可以做
[00:27:06.520 --> 00:27:11.160]  就是多讀一些好的書
[00:27:11.160 --> 00:27:14.960]  這些書特別是一些
[00:27:14.960 --> 00:27:16.880]  和基督教信仰有關的
[00:27:16.880 --> 00:27:18.800]  我們說是屬靈的書籍
[00:27:18.800 --> 00:27:20.600]  多讀這些屬靈的書籍
[00:27:20.600 --> 00:27:22.920]  其實對我們的內心
[00:27:22.920 --> 00:27:25.600]  保守我們的心是有幫助的
[00:27:25.600 --> 00:27:28.680]  成人姐妹組我們這兩年都會
[00:27:28.680 --> 00:27:31.520]  偶爾我們會一起去看一本書
[00:27:31.520 --> 00:27:33.240]  我們都看了三四本
[00:27:33.240 --> 00:27:36.400]  最近我們看一本叫《密室》的書
[00:27:36.400 --> 00:27:39.400]  是講一個荷蘭的家庭
[00:27:39.400 --> 00:27:41.280]  在第二次世界大戰的時候
[00:27:41.280 --> 00:27:45.880]  去幫助那些受迫害的猶太人
[00:27:45.880 --> 00:27:47.560]  去拯救他們
[00:27:47.560 --> 00:27:48.960]  我們看完這本書回來
[00:27:48.960 --> 00:27:50.080]  我們會有一個周會
[00:27:50.080 --> 00:27:52.400]  分享一下那些讀書心得
[00:27:52.400 --> 00:27:56.360]  大家都很開心去分享這本書的時候
[00:27:56.360 --> 00:27:58.760]  完了還有人問
[00:27:58.760 --> 00:28:01.920]  歐姑娘不如你多介紹一些好的書給我們看
[00:28:01.920 --> 00:28:05.080]  這個對我來說都是一個很大的激勵
[00:28:05.080 --> 00:28:06.960]  原來我們去看的時候
[00:28:06.960 --> 00:28:08.920]  看完之後大家好像有點失落
[00:28:08.920 --> 00:28:11.880]  所以又期待看第二本
[00:28:11.880 --> 00:28:17.480]  其實我們養成一個讀書的習慣
[00:28:17.480 --> 00:28:18.680]  其實是好的
[00:28:18.680 --> 00:28:22.520]  是能夠幫助我們去征服我們的內太空
[00:28:22.520 --> 00:28:24.800]  使我們不會跟隨那些
[00:28:24.800 --> 00:28:26.960]  崇尚物質消費
[00:28:26.960 --> 00:28:30.680]  崇尚享樂的那種人生觀
[00:28:30.680 --> 00:28:34.480]  就算我們不像我們的教育局長那樣
[00:28:34.480 --> 00:28:36.840]  每個月看三十本書
[00:28:36.840 --> 00:28:39.320]  或者是雜誌刊物也好
[00:28:39.320 --> 00:28:42.640]  起碼我們也立志一個月讀一本
[00:28:42.640 --> 00:28:44.520]  或者一季讀一本
[00:28:44.520 --> 00:28:46.000]  一年讀一本也好
[00:28:46.000 --> 00:28:47.320]  如果你一年讀一本
[00:28:47.320 --> 00:28:48.560]  紅樓夢那麼厚的
[00:28:48.560 --> 00:28:50.640]  其實真的挺好的
[00:28:50.640 --> 00:28:52.920]  你一年一年這樣過
[00:28:52.920 --> 00:28:55.400]  如果你今年是五十歲的
[00:28:55.400 --> 00:28:57.920]  可能你二十年讀了二十本書
[00:28:57.920 --> 00:29:01.000]  那二十本書可能對你的幫助很大
[00:29:01.000 --> 00:29:03.720]  當然我們不要缺乏的
[00:29:03.720 --> 00:29:07.360]  就是要去讀我們的聖經
[00:29:07.360 --> 00:29:09.720]  好了 還有第三方面的
[00:29:09.720 --> 00:29:15.960]  就是我們要時時警醒 上上祈求
[00:29:15.960 --> 00:29:18.320]  我們一起來讀這一節
[00:29:18.320 --> 00:29:22.480]  你們要時時警醒 上上祈求
[00:29:22.480 --> 00:29:26.280]  使你們能逃避這一切要來的事
[00:29:26.280 --> 00:29:29.320]  得以站立在人子面前
[00:29:29.320 --> 00:29:32.240]  這裡說到時時警醒 上上祈求
[00:29:32.240 --> 00:29:36.000]  其實聖經在這裡翻譯得相當好的
[00:29:36.000 --> 00:29:38.160]  時時上上
[00:29:38.160 --> 00:29:41.120]  正正因為主耶穌何時回來是沒有人知道的
[00:29:41.120 --> 00:29:43.360]  所以我們必須要時時
[00:29:43.360 --> 00:29:46.720]  就是保持著
[00:29:46.720 --> 00:29:47.920]  我們要警醒
[00:29:47.920 --> 00:29:54.240]  保持著祈求親近我們的上帝
[00:29:54.240 --> 00:30:00.600]  這裡也提到你們能逃避這一切要來的事
[00:30:00.600 --> 00:30:05.360]  這裡不是指信徒不會受災難的影響
[00:30:05.360 --> 00:30:06.920]  因為第十六節也說
[00:30:06.920 --> 00:30:10.720]  耶穌說你們甚至會被親友害死
[00:30:10.720 --> 00:30:13.200]  所以這裡所說的這一句
[00:30:13.200 --> 00:30:15.360]  其實是勸告信徒
[00:30:15.360 --> 00:30:18.240]  我們要依靠耶穌的能力
[00:30:18.240 --> 00:30:21.120]  去勝過那些艱難和挑戰
[00:30:21.120 --> 00:30:27.960]  使他們最終能夠在主的面前站立
[00:30:27.960 --> 00:30:32.800]  剛才我們說過主耶穌的再來是有拯救的意義
[00:30:32.800 --> 00:30:35.360]  但其實除了拯救之外
[00:30:35.360 --> 00:30:40.160]  還有一個重要的意義我們不能忽略
[00:30:40.160 --> 00:30:42.320]  當人子在他榮耀裡
[00:30:42.320 --> 00:30:44.560]  同著頌天使降臨的時候
[00:30:44.560 --> 00:30:46.680]  要坐在他榮耀的寶座上
[00:30:46.680 --> 00:30:48.880]  萬民都要聚集在他面前
[00:30:48.880 --> 00:30:50.880]  他要把他們分別出來
[00:30:50.880 --> 00:30:54.200]  好在牧羊的分別綿羊山羊一般
[00:30:54.200 --> 00:30:56.440]  把綿羊安置在右邊
[00:30:56.440 --> 00:30:58.280]  山羊在左邊
[00:30:58.280 --> 00:31:02.080]  這一段是在馬太福音所說的
[00:31:02.080 --> 00:31:03.400]  這裡用了一個比喻
[00:31:03.400 --> 00:31:08.480]  就好像牧羊人分別山羊和綿羊一樣
[00:31:08.480 --> 00:31:12.800]  右邊的綿羊是比喻為信主的人
[00:31:12.800 --> 00:31:16.480]  他們是信徒
[00:31:16.480 --> 00:31:22.200]  左邊的山羊是比喻為不信的
[00:31:22.200 --> 00:31:25.480]  他們因為不信不接待主的緣故
[00:31:25.480 --> 00:31:29.400]  他們的結局就是要受永遠的刑罰
[00:31:29.400 --> 00:31:32.480]  其實人最大的罪是什麼呢
[00:31:32.480 --> 00:31:38.680]  就是拒絕和不去認創造我們生命的神
[00:31:38.680 --> 00:31:40.880]  就好像兒子不認父親
[00:31:40.880 --> 00:31:43.920]  這就是人最大的罪
[00:31:43.920 --> 00:31:45.960]  當人有這個決定
[00:31:45.960 --> 00:31:48.400]  不去接受這位救主的時候
[00:31:48.400 --> 00:31:52.120]  他也要面對一個永遠的刑罰
[00:31:52.120 --> 00:31:53.440]  進一步說
[00:31:53.440 --> 00:31:56.840]  主耶穌再回來之後
[00:31:56.840 --> 00:31:58.600]  無論信與不信的人
[00:31:58.600 --> 00:32:01.280]  到時都會復活
[00:32:01.280 --> 00:32:05.760]  信的人一樣會面對審判
[00:32:05.760 --> 00:32:10.400]  不過審判是一個論功行賞的審判
[00:32:10.400 --> 00:32:14.080]  最終也會得到永生
[00:32:14.080 --> 00:32:20.200]  不信的人面對這個審判就會被定罪
[00:32:20.200 --> 00:32:26.680]  也會接受一個永遠的刑罰
[00:32:26.680 --> 00:32:28.200]  我們面對這個審判
[00:32:28.200 --> 00:32:31.120]  今天我們要怎樣預備自己呢
[00:32:31.120 --> 00:32:36.040]  我們怎樣預備自己去面對將來的審判呢
[00:32:36.040 --> 00:32:41.600]  這裡說了我們要時時警醒 上上祈求
[00:32:41.600 --> 00:32:44.760]  時時警醒是重點
[00:32:44.760 --> 00:32:47.360]  而上上祈求就是途徑
[00:32:47.360 --> 00:32:49.360]  我們透過上上祈求
[00:32:49.360 --> 00:32:54.360]  就可以達到一個時時警醒的狀態
[00:32:54.360 --> 00:32:55.320]  換句話說
[00:32:55.320 --> 00:32:56.840]  當人認識神
[00:32:56.840 --> 00:33:01.040]  並願意上上祈求親近祂的時候
[00:33:01.040 --> 00:33:04.440]  我們就能夠時時警醒
[00:33:04.440 --> 00:33:06.720]  有人做過統計
[00:33:06.720 --> 00:33:13.200]  他說加拿大人有88%知道自己的星座
[00:33:13.200 --> 00:33:22.720]  也有50%最少每個月都會看星座來解決問題
[00:33:22.720 --> 00:33:27.320]  但是只有25%的人
[00:33:27.320 --> 00:33:30.840]  是會每個月看聖經一次
[00:33:30.840 --> 00:33:33.320]  不是將整本聖經看一次
[00:33:33.320 --> 00:33:36.120]  是每個月看聖經一次
[00:33:36.120 --> 00:33:38.760]  我不知道當中有沒有加拿大人
[00:33:38.760 --> 00:33:41.520]  但其實可能我們香港人的情況
[00:33:41.520 --> 00:33:42.960]  都不會好得多
[00:33:42.960 --> 00:33:44.560]  現代人其實很空虛
[00:33:44.560 --> 00:33:47.520]  對很多事都沒有把握
[00:33:47.520 --> 00:33:51.120]  要尋求一個超然的力量來幫助
[00:33:51.120 --> 00:33:53.880]  但很多時他們是找錯對象
[00:33:53.880 --> 00:33:56.760]  他們去看相 看星座
[00:33:56.760 --> 00:34:01.080]  但卻不去認識那位獨一的真神
[00:34:01.080 --> 00:34:04.520]  在座如果有未信耶穌
[00:34:04.520 --> 00:34:09.800]  我都希望你會考慮一下
[00:34:09.800 --> 00:34:12.640]  可能你聽過很多關於神的慈愛
[00:34:12.640 --> 00:34:13.960]  神的拯救的訊息
[00:34:13.960 --> 00:34:17.800]  不過今天我想你思想的是
[00:34:17.800 --> 00:34:22.520]  這位神不單是那位慈愛的神
[00:34:22.520 --> 00:34:25.480]  不單是我們有需要尋求
[00:34:25.480 --> 00:34:26.760]  祂就會幫助我們的神
[00:34:26.760 --> 00:34:31.920]  祂也是那位公義的神
[00:34:31.920 --> 00:34:34.000]  我剛才都說人最大的罪
[00:34:34.000 --> 00:34:37.480]  就是我們拒絕接受這位神
[00:34:37.480 --> 00:34:41.760]  而這個罪會帶來一個相當嚴重的結果
[00:34:41.760 --> 00:34:44.760]  就是一個永遠的死亡
[00:34:44.760 --> 00:34:49.040]  而對我們在座的基督徒來說
[00:34:49.040 --> 00:34:52.320]  我們一方面需要將這個消息
[00:34:52.320 --> 00:34:55.200]  告訴其他人
[00:34:55.200 --> 00:34:58.040]  這個消息不單是一個好訊息
[00:34:58.040 --> 00:35:00.440]  告訴其他人我們有一個慈愛的救主
[00:35:00.440 --> 00:35:03.080]  等待我們浪子回歸
[00:35:03.080 --> 00:35:08.000]  但同時這個消息亦是一個審判的訊息
[00:35:08.000 --> 00:35:09.360]  我們要告訴世人
[00:35:09.360 --> 00:35:10.440]  否則他們不知道
[00:35:10.440 --> 00:35:13.960]  就失去被拯救的機會
[00:35:13.960 --> 00:35:19.720]  同時我們亦要好好地去警醒緊守
[00:35:19.720 --> 00:35:22.280]  我常常聽到弟兄姊妹去祈禱的時候
[00:35:22.280 --> 00:35:26.840]  都說神求你幫助我
[00:35:26.840 --> 00:35:28.520]  求你安慰我
[00:35:28.520 --> 00:35:29.960]  但我們不要忘記
[00:35:29.960 --> 00:35:33.960]  神不是你的私人保姆
[00:35:33.960 --> 00:35:37.520]  只是來呵護你
[00:35:37.520 --> 00:35:40.720]  神是審判的主
[00:35:40.720 --> 00:35:42.360]  你有沒有一個警醒的心
[00:35:42.360 --> 00:35:44.800]  來到神的面前呢?
[00:35:44.800 --> 00:35:45.640]  我們不要忘記
[00:35:45.640 --> 00:35:49.960]  我們將來是要面對審判
[00:35:49.960 --> 00:35:53.240]  我們今天所行所思所想
[00:35:53.240 --> 00:35:58.680]  將來我們要向這位審判的主交仗
[00:35:58.680 --> 00:36:01.040]  我們怎樣去交仗呢?
[00:36:01.040 --> 00:36:07.840]  我們不要等到日子回不了頭才去做
[00:36:07.840 --> 00:36:10.760]  我們要常存忍耐的心
[00:36:10.760 --> 00:36:14.560]  保守我們的心不受世俗的迷惑
[00:36:14.560 --> 00:36:17.040]  事事警醒常常祈求
[00:36:17.040 --> 00:36:18.880]  我們一齊來祈禱
[00:36:18.880 --> 00:36:21.360]  親愛的天父上帝,我們感謝贊美祢
[00:36:21.360 --> 00:36:24.240]  感謝祢不單是賜下愛
[00:36:24.240 --> 00:36:25.680]  祢賜下救贖
[00:36:25.680 --> 00:36:28.320]  祢也讓我們知道祢是審判的主
[00:36:28.320 --> 00:36:31.080]  好叫我們警醒
[00:36:31.080 --> 00:36:33.000]  祢是興邁不得的
[00:36:33.000 --> 00:36:34.960]  主,祢的教導是實在的
[00:36:34.960 --> 00:36:37.680]  祢所說的也必然會成就
[00:36:37.680 --> 00:36:40.600]  主,求祢讓我們有一個警醒的心
[00:36:40.600 --> 00:36:42.360]  好好地去緊守
[00:36:42.360 --> 00:36:44.480]  讓我們在艱難的日子
[00:36:44.480 --> 00:36:46.120]  我們常存忍耐
[00:36:46.120 --> 00:36:47.680]  讓我們保守我們的心
[00:36:47.680 --> 00:36:51.240]  不受世俗的歪風誘惑
[00:36:51.240 --> 00:36:54.080]  讓我們緊守在上帝的面前
[00:36:54.080 --> 00:36:55.920]  禱告奉耶穌基督得勝的名
[00:36:55.920 --> 00:36:56.560]  阿門
