
[00:00:00.000 --> 00:00:02.820]  今早大家起床的時間
[00:12:29.860 --> 00:12:30.460]  你是牧師
[00:12:30.460 --> 00:12:31.660]  你應該很想親近神的
[00:12:31.660 --> 00:12:32.460]  我也會告訴你
[00:12:32.460 --> 00:12:33.460]  我也很想親近神
[00:12:33.460 --> 00:12:34.260]  我也會知道
[00:12:34.260 --> 00:12:36.260]  我有多想親近神的時候
[00:12:36.260 --> 00:12:38.260]  都不夠祂本身想有我
[00:12:38.260 --> 00:12:40.260]  那種想法
[00:12:40.260 --> 00:12:43.460]  靈修
[00:12:43.460 --> 00:12:45.060]  我要親近神
[00:12:45.060 --> 00:12:48.060]  有一個跟上帝一起的時候
[00:12:48.060 --> 00:12:51.660]  其實這是我們要做的事情
[00:12:51.660 --> 00:12:53.060]  而更重要的一件事
[00:12:53.060 --> 00:12:54.460]  從來不是說
[00:12:54.460 --> 00:12:56.660]  終於一年等到兩天了
[00:12:56.660 --> 00:12:58.260]  一年等到四天
[00:12:58.260 --> 00:12:59.660]  我們在聚會裡面
[00:12:59.660 --> 00:13:01.060]  一年等到三天
[00:13:01.060 --> 00:13:02.260]  我預約到一個地方
[00:13:02.260 --> 00:13:03.460]  我們去了哪裡哪裡
[00:13:03.460 --> 00:13:04.060]  看山看水
[00:13:04.060 --> 00:13:05.860]  於是默想神的創造大地
[00:13:05.860 --> 00:13:06.660]  很親近祂
[00:13:06.660 --> 00:13:08.060]  那些全部都是
[00:13:08.060 --> 00:13:10.060]  但不會只有那些是
[00:13:10.060 --> 00:13:13.860]  我們再看回馬化鋒第一章
[00:13:13.860 --> 00:13:15.060]  剛才我們看
[00:13:15.060 --> 00:13:17.260]  35節起的那個環節的時候
[00:13:17.260 --> 00:13:20.460]  當耶穌去禱告
[00:13:20.460 --> 00:13:22.860]  去到曠野
[00:13:22.860 --> 00:13:24.460]  其實很快
[00:13:24.460 --> 00:13:26.660]  老實說那件事就是
[00:13:26.660 --> 00:13:29.260]  使徒去找祂
[00:13:29.860 --> 00:13:32.460]  剛剛外母被治好的西門彼得
[00:13:32.460 --> 00:13:34.260]  就跟同伴跑出去了
[00:13:34.260 --> 00:13:35.460]  就要找老師
[00:13:35.460 --> 00:13:36.260]  其實老實說
[00:13:36.260 --> 00:13:36.860]  我看著的時候
[00:13:36.860 --> 00:13:37.260]  我想
[00:13:37.260 --> 00:13:39.660]  是不是彼得也很想去找Sir呢?
[00:13:39.660 --> 00:13:40.860]  也不一定是
[00:13:40.860 --> 00:13:42.660]  關鍵就是他那句話
[00:13:42.660 --> 00:13:44.460]  眾人都找你
[00:13:44.460 --> 00:13:48.060]  按道理就應該
[00:13:48.060 --> 00:13:49.860]  之前一晚服事完了
[00:13:49.860 --> 00:13:51.460]  耶穌跟門徒一起休息
[00:13:51.460 --> 00:13:53.660]  人們都知道去了哪裡休息
[00:13:53.660 --> 00:13:55.260]  睡醒了
[00:13:55.260 --> 00:13:56.860]  人們又要找耶穌
[00:13:56.860 --> 00:13:59.260]  又去了彼得也休息的地方
[00:13:59.260 --> 00:14:01.260]  但是不見了祂的老師
[00:14:01.260 --> 00:14:05.660]  結果彼得和他的同伴就要去找耶穌
[00:14:05.660 --> 00:14:08.260]  很忙的
[00:14:08.260 --> 00:14:10.260]  事是要找你的
[00:14:10.260 --> 00:14:11.660]  人是要找你的
[00:14:11.660 --> 00:14:13.260]  耶穌也在面對這件事
[00:14:13.260 --> 00:14:14.460]  可能我們每一天
[00:14:14.460 --> 00:14:16.460]  上班裡面都是這樣的情況
[00:14:16.460 --> 00:14:18.460]  今天又沒有停手
[00:14:18.460 --> 00:14:19.460]  當然了
[00:14:19.460 --> 00:14:21.660]  你不是要去喝什麼九江雙清酒
[00:14:21.660 --> 00:14:23.260]  但是都是這樣
[00:14:23.260 --> 00:14:25.060]  我們真的很忙的日子
[00:14:25.060 --> 00:14:26.460]  沒有停的
[00:14:26.460 --> 00:14:27.260]  人們不找我
[00:14:27.260 --> 00:14:29.260]  都已經排了一個月的時間
[00:14:29.260 --> 00:14:30.060]  很忙的
[00:14:30.060 --> 00:14:31.660]  幾乎沒有空間見你了
[00:14:31.660 --> 00:14:33.660]  但是耶穌
[00:14:33.660 --> 00:14:35.260]  被動到那個地步
[00:14:35.260 --> 00:14:36.260]  真的我用這個詞
[00:14:36.260 --> 00:14:38.460]  是可以被動到那個地步
[00:14:38.460 --> 00:14:39.860]  人要找祂
[00:14:39.860 --> 00:14:41.860]  祂都仍然有時間
[00:14:41.860 --> 00:14:44.060]  但是更關鍵的原來不在這裡
[00:14:44.060 --> 00:14:45.460]  老實說
[00:14:45.460 --> 00:14:46.460]  我作為一個教書人
[00:14:46.460 --> 00:14:47.060]  我都跟你說
[00:14:47.060 --> 00:14:49.060]  耶穌作為老師真的很囂張
[00:14:49.060 --> 00:14:50.460]  38節
[00:14:50.460 --> 00:14:51.860]  耶穌對他們說
[00:14:51.860 --> 00:14:53.260]  其實祂有沒有回應他們呢?
[00:14:53.260 --> 00:14:55.660]  在《四福音》裡面的門徒
[00:14:55.660 --> 00:14:57.060]  常常都在問一些問題
[00:14:57.060 --> 00:14:58.060]  提出一些東西
[00:14:58.060 --> 00:15:00.060]  耶穌根本是告訴你
[00:15:00.060 --> 00:15:01.060]  你問錯問題了
[00:15:01.060 --> 00:15:02.660]  所以我給你正確答案而已
[00:15:02.660 --> 00:15:04.460]  祂根本就不是回答你
[00:15:04.460 --> 00:15:05.460]  眾人都找你
[00:15:05.460 --> 00:15:06.460]  一般我們
[00:15:06.460 --> 00:15:07.660]  你明白嗎?
[00:15:07.660 --> 00:15:08.860]  回到家裡
[00:15:08.860 --> 00:15:09.460]  媽媽跟我說
[00:15:09.460 --> 00:15:10.260]  爸爸找你
[00:15:10.260 --> 00:15:11.060]  然後我就會問
[00:15:11.060 --> 00:15:12.060]  爸爸呢?
[00:15:12.060 --> 00:15:12.860]  這樣問的
[00:15:12.860 --> 00:15:13.660]  或者耶穌應該問
[00:15:13.660 --> 00:15:14.660]  那些人在哪裡?
[00:15:14.660 --> 00:15:16.060]  但是耶穌的答案
[00:15:16.060 --> 00:15:16.860]  是告訴你
[00:15:16.860 --> 00:15:18.460]  我們可以去別的地方也行的
[00:15:18.460 --> 00:15:21.860]  去不去這裡?
[00:15:21.860 --> 00:15:23.260]  你明白嗎?
[00:15:23.260 --> 00:15:23.860]  然後祂說
[00:15:23.860 --> 00:15:25.660]  我可以去隔壁的村子也行的
[00:15:26.660 --> 00:15:28.860]  也可以繼續傳道在那些地方
[00:15:28.860 --> 00:15:30.460]  但是更關鍵
[00:15:30.460 --> 00:15:31.060]  原來
[00:15:31.060 --> 00:15:32.060]  有一件事情
[00:15:32.060 --> 00:15:32.860]  是最後
[00:15:32.860 --> 00:15:34.660]  因為道說出來的
[00:15:34.660 --> 00:15:35.660]  等一會兒我們一起讀出來
[00:15:35.660 --> 00:15:36.460]  因為什麼?
[00:15:36.460 --> 00:15:38.860]  我是為這些事
[00:15:38.860 --> 00:15:40.060]  出來的
[00:15:40.060 --> 00:15:43.460]  耶穌在那天清晨出去禱告
[00:15:43.460 --> 00:15:47.860]  不論你剛才說什麼靈修
[00:15:47.860 --> 00:15:48.860]  親近神
[00:15:48.860 --> 00:15:49.660]  尋求主
[00:15:49.660 --> 00:15:50.660]  被神擁有什麼都好
[00:15:50.660 --> 00:15:52.460]  祂告訴你為什麼
[00:15:52.460 --> 00:15:54.260]  我是為了這些事情
[00:15:54.260 --> 00:15:55.660]  所以我出來的
[00:15:57.660 --> 00:15:58.860]  很清楚
[00:15:58.860 --> 00:15:59.860]  當我看完這裡
[00:15:59.860 --> 00:16:00.660]  我發現一件事
[00:16:00.660 --> 00:16:01.660]  我沒什麼理由
[00:16:01.660 --> 00:16:03.060]  再跟別人說一件事
[00:16:03.060 --> 00:16:03.460]  就是
[00:16:03.460 --> 00:16:03.860]  哎呀
[00:16:03.860 --> 00:16:04.460]  上帝這麼忙
[00:16:04.460 --> 00:16:05.660]  真是不找你了
[00:16:05.660 --> 00:16:06.860]  上帝說
[00:16:06.860 --> 00:16:08.260]  為了耶穌的說法
[00:16:08.260 --> 00:16:09.660]  因為我就是知道
[00:16:09.660 --> 00:16:11.460]  我被人扯住了
[00:16:11.460 --> 00:16:12.860]  我就是很多事
[00:16:12.860 --> 00:16:13.660]  所以我就
[00:16:13.660 --> 00:16:15.260]  特意要出來
[00:16:15.260 --> 00:16:16.460]  我就是因為這樣
[00:16:16.460 --> 00:16:18.060]  更加要親近神
[00:16:18.060 --> 00:16:20.060]  喏
[00:16:20.060 --> 00:16:21.060]  聖經沒有說
[00:16:21.060 --> 00:16:22.860]  禱告裡面發生什麼
[00:16:22.860 --> 00:16:25.060]  聖經沒有說
[00:16:25.060 --> 00:16:25.660]  哎呀
[00:16:25.660 --> 00:16:26.660]  於是禱告完之後
[00:16:26.660 --> 00:16:27.460]  親近神之後
[00:16:27.460 --> 00:16:28.260]  接著怎麼樣
[00:16:28.260 --> 00:16:29.860]  是不是耶穌滿有力量
[00:16:29.860 --> 00:16:30.660]  接著怎麼樣
[00:16:30.660 --> 00:16:32.060]  在這次敘述裡面沒有
[00:16:32.060 --> 00:16:33.260]  當然在其他的
[00:16:33.260 --> 00:16:34.060]  你會看到
[00:16:34.060 --> 00:16:36.060]  這次敘述是沒有的
[00:16:36.060 --> 00:16:37.860]  但是耶穌很清楚在說的原因
[00:16:37.860 --> 00:16:39.860]  留意看聖經的時候
[00:16:39.860 --> 00:16:40.460]  真是
[00:16:40.460 --> 00:16:43.860]  都跟我們看中文閱讀理解很近的
[00:16:43.860 --> 00:16:45.460]  有些理由去告訴你
[00:16:45.460 --> 00:16:48.860]  為什麼祂出去曠野禱告
[00:16:48.860 --> 00:16:50.860]  因為我就是為了這些事情
[00:16:50.860 --> 00:16:52.060]  就是什麼事情
[00:16:52.060 --> 00:16:53.260]  眾人要找我
[00:16:53.260 --> 00:16:54.260]  服侍祂
[00:16:55.260 --> 00:16:56.260]  接著聖經說
[00:16:56.260 --> 00:16:57.460]  馬可的描述就是
[00:16:57.460 --> 00:16:59.460]  在加利利傳遞
[00:16:59.460 --> 00:17:01.460]  進會堂傳道趕鬼
[00:17:01.460 --> 00:17:03.860]  其實這件事在前面已經發生了
[00:17:03.860 --> 00:17:05.460]  在二十九節和之前
[00:17:05.460 --> 00:17:08.260]  耶穌已經一直在加利利裡面
[00:17:08.260 --> 00:17:09.060]  去傳道
[00:17:09.060 --> 00:17:10.060]  在第一章開頭
[00:17:10.060 --> 00:17:11.460]  耶穌已經在加利利裡面
[00:17:11.460 --> 00:17:12.660]  一直在做事
[00:17:12.660 --> 00:17:14.460]  祂是繼續的
[00:17:14.460 --> 00:17:16.060]  原來這個
[00:17:16.060 --> 00:17:18.460]  親近神的時間
[00:17:18.460 --> 00:17:20.660]  是耶穌整個加利利服侍
[00:17:20.660 --> 00:17:22.860]  或者祂日常的衝撞裡面
[00:17:22.860 --> 00:17:25.460]  其中一個小片段被記錄
[00:17:25.460 --> 00:17:28.460]  但是祂很清楚告訴你
[00:17:28.460 --> 00:17:29.860]  因為有這樣的事情
[00:17:29.860 --> 00:17:31.060]  我更加要這麼做
[00:17:31.060 --> 00:17:33.860]  在日常裡面
[00:17:33.860 --> 00:17:35.060]  有時候會不會我們
[00:17:35.060 --> 00:17:37.660]  都是因著不同的原因
[00:17:37.660 --> 00:17:39.660]  都方便的在說
[00:17:39.660 --> 00:17:40.860]  真的撐不住了
[00:17:40.860 --> 00:17:41.460]  牧師
[00:17:41.460 --> 00:17:42.660]  清晨起床
[00:17:42.660 --> 00:17:44.060]  我頭那半個小時
[00:17:44.060 --> 00:17:45.860]  都是混沌初開
[00:17:45.860 --> 00:17:47.060]  你叫我拿十分鐘祈禱
[00:17:47.060 --> 00:17:48.260]  我還是再睡吧
[00:17:48.260 --> 00:17:49.260]  或者看到異夢
[00:17:49.260 --> 00:17:50.260]  這樣
[00:17:50.260 --> 00:17:52.660]  我會鼓勵你做一件事
[00:17:53.060 --> 00:17:53.660]  其實
[00:17:53.660 --> 00:17:54.660]  我很明白
[00:17:54.660 --> 00:17:55.860]  這個狀態
[00:17:55.860 --> 00:17:57.660]  或者在聖經的敘述
[00:17:57.660 --> 00:17:58.860]  或者作者的表達
[00:17:58.860 --> 00:17:59.560]  是想
[00:17:59.560 --> 00:18:00.460]  剛才我說的
[00:18:00.460 --> 00:18:02.860]  那個是一個重要寶貴的時間
[00:18:02.860 --> 00:18:05.060]  我會鼓勵你
[00:18:05.060 --> 00:18:06.060]  在一天裡面
[00:18:06.060 --> 00:18:07.060]  哪些時間
[00:18:07.060 --> 00:18:08.860]  你知道你神智又清醒
[00:18:08.860 --> 00:18:11.260]  也是對你來說很重要的
[00:18:11.260 --> 00:18:13.060]  或者你這些所謂休息一下的
[00:18:13.060 --> 00:18:14.260]  總有的
[00:18:14.260 --> 00:18:14.860]  不要說
[00:18:14.860 --> 00:18:15.660]  如果是的話
[00:18:15.660 --> 00:18:17.860]  你真的不要再用你各樣的
[00:18:17.860 --> 00:18:18.860]  社交媒體那樣的東西
[00:18:18.860 --> 00:18:20.460]  然後還罵你兒子打遊戲機了
[00:18:20.460 --> 00:18:21.060]  OK
[00:18:21.060 --> 00:18:22.860]  不是一定要這樣做的
[00:18:22.860 --> 00:18:24.660]  總有些時候是你知道
[00:18:24.660 --> 00:18:26.460]  是你的
[00:18:26.460 --> 00:18:28.060]  甚至一個小空檔的時候
[00:18:28.060 --> 00:18:29.260]  神說
[00:18:29.260 --> 00:18:30.060]  哎呀牧師
[00:18:30.060 --> 00:18:31.860]  我真的晚上睡不著的
[00:18:31.860 --> 00:18:32.860]  眼睛光光這樣
[00:18:32.860 --> 00:18:35.260]  那我當然更加鼓勵你快點祈禱
[00:18:35.260 --> 00:18:37.260]  不是因為祈禱會醫失眠
[00:18:37.260 --> 00:18:38.660]  快點
[00:18:38.660 --> 00:18:40.460]  你既然這麼清醒的時候
[00:18:40.460 --> 00:18:41.460]  還不親近神?
[00:18:41.460 --> 00:18:45.060]  拿你那個寶貴的時間
[00:18:45.060 --> 00:18:46.460]  重要的時候
[00:18:46.460 --> 00:18:47.660]  就親近他
[00:18:47.660 --> 00:18:50.260]  是不是一定要早上
[00:18:50.260 --> 00:18:51.460]  你問我我真的不一定
[00:18:51.460 --> 00:18:52.860]  很坦白告訴你
[00:18:52.860 --> 00:18:53.660]  我什麼時候靈修
[00:18:53.660 --> 00:18:55.060]  主要有兩個時間
[00:18:55.060 --> 00:18:55.860]  一個就是
[00:18:55.860 --> 00:18:56.860]  都是早上來的
[00:18:56.860 --> 00:18:58.660]  不過不是在家裡
[00:18:58.660 --> 00:18:59.860]  我是正在回來教會
[00:18:59.860 --> 00:19:01.260]  那段車的時間
[00:19:01.260 --> 00:19:04.660]  有時候會看聖經
[00:19:04.660 --> 00:19:06.060]  有時候也不會看完聖經
[00:19:06.060 --> 00:19:09.060]  有時候看完聖經就有默想
[00:19:09.060 --> 00:19:10.860]  有時候心裡有禱告
[00:19:10.860 --> 00:19:12.260]  是那段時間
[00:19:12.260 --> 00:19:15.260]  相對地對我來說
[00:19:15.260 --> 00:19:16.260]  因為始終
[00:19:16.260 --> 00:19:19.060]  大家我猜都經歷過了
[00:19:19.060 --> 00:19:21.460]  就是睡醒要上班
[00:19:21.460 --> 00:19:22.460]  那段車程
[00:19:22.460 --> 00:19:24.460]  都挺機械性操作的
[00:19:24.460 --> 00:19:25.260]  你明白嗎?
[00:19:25.260 --> 00:19:27.060]  都是去那個位置等車
[00:19:27.060 --> 00:19:28.260]  下到地鐵
[00:19:28.260 --> 00:19:29.660]  這個應該去車頭的
[00:19:29.660 --> 00:19:30.060]  OK
[00:19:30.060 --> 00:19:31.460]  住完之後去那個車尾的
[00:19:31.460 --> 00:19:33.060]  我已經要記住了
[00:19:33.060 --> 00:19:33.660]  很自然的
[00:19:33.660 --> 00:19:35.460]  就是你要很有意識去想
[00:19:35.460 --> 00:19:36.060]  接著怎麼樣
[00:19:36.060 --> 00:19:37.260]  不是很需要的
[00:19:37.260 --> 00:19:38.860]  但反過來
[00:19:38.860 --> 00:19:39.660]  你不是不醒的
[00:19:39.660 --> 00:19:41.060]  你已經是醒了很久的
[00:19:41.060 --> 00:19:42.460]  那段時間我有禱告
[00:19:42.460 --> 00:19:44.460]  也有別的時間
[00:19:44.460 --> 00:19:45.660]  這幾年裡面有的
[00:19:45.660 --> 00:19:47.660]  其中一個就是我跑步的時間
[00:19:48.660 --> 00:19:49.660]  有時候晚上跑步
[00:19:49.660 --> 00:19:50.660]  我不是每天跑步的
[00:19:50.660 --> 00:19:51.860]  不要誤會
[00:19:51.860 --> 00:19:53.660]  每天跑步都不得了的
[00:19:53.660 --> 00:19:55.060]  我應該很fit的
[00:19:55.060 --> 00:19:55.660]  但絕對不是
[00:19:55.660 --> 00:19:56.860]  我的肚腩都挺巨型的
[00:19:56.860 --> 00:19:59.460]  但是一個星期都有一些時間跑步
[00:19:59.460 --> 00:20:00.260]  一兩次的時候
[00:20:00.260 --> 00:20:03.260]  跑步的時候有時候禱告
[00:20:03.260 --> 00:20:04.860]  真的看山看海
[00:20:04.860 --> 00:20:06.060]  因為有時候跑出去
[00:20:06.060 --> 00:20:07.260]  紅磡海皮
[00:20:07.260 --> 00:20:09.460]  沿著紅磡海濱一直去
[00:20:09.460 --> 00:20:11.260]  晚上也挺好的
[00:20:11.260 --> 00:20:11.860]  香港的夜景
[00:20:11.860 --> 00:20:13.260]  我證明是真的挺好看的
[00:20:13.260 --> 00:20:13.860]  除了
[00:20:13.860 --> 00:20:17.660]  除了一些又充滿著煙霧
[00:20:17.660 --> 00:20:20.260]  又或者不是很聞的氣味之外
[00:20:20.260 --> 00:20:20.860]  有時候
[00:20:20.860 --> 00:20:23.260]  一直跑路禱告
[00:20:23.260 --> 00:20:25.060]  有時候聽著聖詩
[00:20:25.060 --> 00:20:26.460]  有時候沒有聽著聖詩的
[00:20:26.460 --> 00:20:30.260]  跑50分鐘一個小時左右
[00:20:30.260 --> 00:20:32.460]  宗賢很真實
[00:20:32.460 --> 00:20:33.060]  也告訴你
[00:20:33.060 --> 00:20:34.660]  肯定有些時間浪費了
[00:20:34.660 --> 00:20:36.260]  肯定有些時間想了別的東西
[00:20:36.260 --> 00:20:37.660]  真的不是親近神的
[00:20:37.660 --> 00:20:38.860]  肯定有些時間
[00:20:38.860 --> 00:20:40.460]  就是去到酒店門口
[00:20:40.460 --> 00:20:41.460]  我試過不止一次
[00:20:41.460 --> 00:20:44.460]  差一點撞死玩Pokemon Go的阿婆
[00:20:44.460 --> 00:20:45.660]  我真的很害怕
[00:20:45.660 --> 00:20:46.460]  我告訴你
[00:20:46.460 --> 00:20:48.260]  她很認真地拿著那個正在走
[00:20:48.260 --> 00:20:50.060]  我又轉身走過去
[00:20:50.060 --> 00:20:51.860]  我真的雙手扶著她的肩膀說
[00:20:51.860 --> 00:20:52.860]  阿婆小心啊
[00:20:52.860 --> 00:20:54.460]  她當然很害怕
[00:20:54.460 --> 00:20:55.860]  但其實我心裡面比她還要害怕
[00:20:55.860 --> 00:20:57.060]  她很害怕我撞到她
[00:20:57.060 --> 00:20:59.060]  肯定有些時間差開了
[00:20:59.060 --> 00:21:01.060]  但是為什麼你也有個半個小時
[00:21:01.060 --> 00:21:03.660]  自己又在回復那個狀態裡面
[00:21:03.660 --> 00:21:05.260]  在我祈禱的裡面
[00:21:05.260 --> 00:21:08.860]  親近神
[00:21:08.860 --> 00:21:11.260]  神是想你親近祂
[00:21:11.260 --> 00:21:12.660]  靈姐妹
[00:21:12.660 --> 00:21:15.860]  有時候我們是特別真實的
[00:21:15.860 --> 00:21:18.060]  不知道為什麼在我成長裡面的處境
[00:21:18.060 --> 00:21:19.060]  甚至環境教會
[00:21:19.060 --> 00:21:20.860]  很多時候很緊張
[00:21:20.860 --> 00:21:22.260]  在哪裡啊
[00:21:22.260 --> 00:21:24.660]  我能夠給她的回應是
[00:21:24.660 --> 00:21:25.660]  哪裡都可以
[00:21:25.660 --> 00:21:27.060]  什麼時間
[00:21:27.060 --> 00:21:28.260]  我猜剛才舉的例子
[00:21:28.260 --> 00:21:29.860]  都想盡量告訴你
[00:21:29.860 --> 00:21:31.060]  不同時間都可以
[00:21:31.060 --> 00:21:32.460]  午餐可以嗎
[00:21:32.460 --> 00:21:33.460]  絕對可以
[00:21:33.460 --> 00:21:34.660]  午餐很慘啊
[00:21:34.660 --> 00:21:36.060]  在公園蹲著吃飯盒
[00:21:36.060 --> 00:21:38.060]  那個簡直是撿到的時間
[00:21:38.060 --> 00:21:39.460]  可能很多人都沒有
[00:21:39.460 --> 00:21:41.660]  還不趕快吃完之後
[00:21:41.660 --> 00:21:43.660]  是不是真的一定要讀聖經
[00:21:43.660 --> 00:21:44.860]  我真的要回答你
[00:21:45.260 --> 00:21:47.260]  真的必然雖然是可以
[00:21:47.260 --> 00:21:49.860]  沒有神的話要怎麼親近祂
[00:21:49.860 --> 00:21:52.660]  真的不是一條這樣的
[00:21:52.660 --> 00:21:55.060]  是個關係的事情來的
[00:21:55.060 --> 00:21:57.860]  你有沒有願意
[00:21:57.860 --> 00:21:59.860]  有一些時間
[00:21:59.860 --> 00:22:00.660]  空間
[00:22:00.660 --> 00:22:02.660]  給上帝呢
[00:22:02.660 --> 00:22:03.860]  我調整一下
[00:22:03.860 --> 00:22:05.460]  不是你欠了神的
[00:22:05.460 --> 00:22:07.660]  神想你
[00:22:07.660 --> 00:22:09.860]  想你親近一下祂
[00:22:09.860 --> 00:22:11.460]  祂真的很想
[00:22:11.460 --> 00:22:12.260]  是啊
[00:22:12.660 --> 00:22:15.460]  祂是天父很想祂的兒女給祂一點時間
[00:22:15.460 --> 00:22:17.060]  給祂一點時間的時候
[00:22:17.060 --> 00:22:18.060]  也不是
[00:22:18.060 --> 00:22:19.060]  真的很有趣
[00:22:19.060 --> 00:22:19.860]  在華人世界裡面
[00:22:19.860 --> 00:22:21.460]  我們經常說的事情是沒有人明白的
[00:22:21.460 --> 00:22:23.460]  我今天靈修都沒有得著
[00:22:23.460 --> 00:22:24.660]  在討僱分享的時候
[00:22:24.660 --> 00:22:25.460]  什麼討僱事項啊
[00:22:25.460 --> 00:22:27.660]  我最近這個月靈修都沒有得著
[00:22:27.660 --> 00:22:28.460]  我很苦惱啊
[00:22:28.460 --> 00:22:30.660]  好像用了時間自己疑惑
[00:22:30.660 --> 00:22:32.260]  看完聖經都不知道得到些什麼這樣
[00:22:32.260 --> 00:22:35.260]  有時候是真的會這樣
[00:22:35.260 --> 00:22:36.460]  但是
[00:22:36.460 --> 00:22:39.860]  越來越自己去想這些處境的時候
[00:22:39.860 --> 00:22:41.060]  我發現
[00:22:41.060 --> 00:22:42.260]  當我們這麼想
[00:22:43.060 --> 00:22:44.260]  其實不明白
[00:22:44.260 --> 00:22:46.660]  天父對祂兒女的心
[00:22:46.660 --> 00:22:48.060]  如果你明白
[00:22:48.060 --> 00:22:50.060]  我們說親近神的時候
[00:22:50.060 --> 00:22:51.860]  在一個關係性的時間
[00:22:51.860 --> 00:22:54.660]  在一個關係性的時間
[00:22:54.660 --> 00:22:56.060]  你得不得到一些東西
[00:22:56.060 --> 00:22:58.460]  其實不是天父最緊張
[00:22:58.460 --> 00:23:00.860]  天父想你
[00:23:00.860 --> 00:23:02.260]  給祂得到
[00:23:02.260 --> 00:23:04.260]  天父想有的時候
[00:23:04.260 --> 00:23:05.260]  擁有你
[00:23:05.260 --> 00:23:08.660]  天父想有的時候你敬拜祂
[00:23:08.660 --> 00:23:10.060]  天父想有的時候
[00:23:10.060 --> 00:23:12.460]  你是願意留給祂
[00:23:13.660 --> 00:23:16.460]  大家如果看今天目者的話就知道
[00:23:16.460 --> 00:23:17.260]  我剛剛這個星期
[00:23:17.260 --> 00:23:19.460]  我們同工又旅行
[00:23:19.460 --> 00:23:21.460]  去了三天兩天
[00:23:21.460 --> 00:23:23.060]  大家經常問好不好玩啊
[00:23:23.060 --> 00:23:23.660]  好玩
[00:23:23.660 --> 00:23:24.860]  划不划算就划算得不得了
[00:23:24.860 --> 00:23:27.260]  不過你要是膽貴才行
[00:23:27.260 --> 00:23:27.660]  不好意思
[00:23:27.660 --> 00:23:30.860]  不是說大家沒有膽貴
[00:23:30.860 --> 00:23:35.060]  但是要是膽貴才可以有這樣的價錢
[00:23:35.060 --> 00:23:35.860]  或者這樣的經歷
[00:23:35.860 --> 00:23:37.060]  都沒有什麼人逼的
[00:23:37.060 --> 00:23:39.860]  完了回來
[00:23:41.060 --> 00:23:44.860]  都三天沒見老婆沒見兒子
[00:23:44.860 --> 00:23:46.660]  一下飛機晚上
[00:23:46.660 --> 00:23:48.660]  我第一件事就是想快點見到他
[00:23:48.660 --> 00:23:50.660]  第一個意念我想到這件事
[00:23:50.660 --> 00:23:52.660]  但是接著很快我記起
[00:23:52.660 --> 00:23:53.660]  不是啊
[00:23:53.660 --> 00:23:56.460]  兒子星期四早上要口琴比賽
[00:23:56.460 --> 00:23:58.460]  輸了的不用問
[00:23:58.460 --> 00:24:01.660]  今晚還要覆琴
[00:24:01.660 --> 00:24:04.860]  還要去乾媽家裡加操
[00:24:04.860 --> 00:24:06.060]  他都不在家
[00:24:06.060 --> 00:24:08.060]  事實上我回到家裡只有我
[00:24:08.060 --> 00:24:08.660]  好了
[00:24:08.660 --> 00:24:09.660]  Whatever
[00:24:09.660 --> 00:24:10.460]  我終於都回來了
[00:24:11.060 --> 00:24:13.860]  兒子一進門
[00:24:13.860 --> 00:24:15.460]  我見到他
[00:24:15.460 --> 00:24:16.260]  他又見到我
[00:24:16.260 --> 00:24:18.660]  第一時間說什麼
[00:24:18.660 --> 00:24:20.660]  是的
[00:24:20.660 --> 00:24:21.260]  沒錯
[00:24:21.260 --> 00:24:22.860]  就是手信
[00:24:22.860 --> 00:24:24.660]  在哪裡
[00:24:24.660 --> 00:24:25.660]  可不可以打開
[00:24:25.660 --> 00:24:26.660]  我可不可以要
[00:24:26.660 --> 00:24:29.060]  我直接跟他說
[00:24:29.060 --> 00:24:30.260]  我剛剛見到你
[00:24:30.260 --> 00:24:31.260]  沒見你三兩天
[00:24:31.260 --> 00:24:33.060]  你跟我多說兩句也好
[00:24:33.060 --> 00:24:35.460]  你只是問我這件事
[00:24:35.460 --> 00:24:37.860]  其實他之前那一晚在FaceTime
[00:24:37.860 --> 00:24:39.660]  已經見到那個是什麼
[00:24:39.660 --> 00:24:40.460]  你明白嗎
[00:24:40.660 --> 00:24:42.260]  雖然那一刻他已經心急的問
[00:24:42.260 --> 00:24:43.460]  爸爸可不可以幫我拆開
[00:24:43.460 --> 00:24:44.460]  我想看看裡面
[00:24:44.460 --> 00:24:46.060]  我就想跟他說
[00:24:46.060 --> 00:24:47.060]  讓你拆開
[00:24:47.060 --> 00:24:48.660]  應該那個經歷比較過癮
[00:24:48.660 --> 00:24:49.460]  我拆開給你看
[00:24:49.460 --> 00:24:50.260]  有沒有這麼好心
[00:24:50.260 --> 00:24:51.260]  有沒有這麼好玩
[00:24:51.260 --> 00:24:54.860]  到真的見到還問在哪裡
[00:24:54.860 --> 00:24:58.060]  當時我不記得是肖母還是我
[00:24:58.060 --> 00:25:00.260]  就說他還沒洗澡
[00:25:00.260 --> 00:25:01.260]  還沒洗臉刷牙
[00:25:01.260 --> 00:25:02.260]  還沒換衣服
[00:25:02.260 --> 00:25:05.060]  接著我馬上知道我應該做什麼
[00:25:05.060 --> 00:25:05.460]  轉台
[00:25:05.460 --> 00:25:08.060]  你完成今天睡覺之前要做的事情
[00:25:08.060 --> 00:25:09.460]  才會拿到手信
[00:25:11.060 --> 00:25:12.460]  不是要拿東西扣住他
