
[00:00:00.000 --> 00:00:04.600]  耶和華是我的岩石 我的山寨 我的救主
[00:20:48.940 --> 00:20:52.360]  如果一個人他沒有追求的心
[00:20:52.360 --> 00:20:54.860]  神向他啟示
[00:20:54.860 --> 00:20:56.860]  他都不在意
[00:20:56.860 --> 00:20:59.600]  他都不會珍惜
[00:20:59.600 --> 00:21:01.560]  他怎會有進步呢?
[00:21:01.560 --> 00:21:03.560]  很簡單舉個例子
[00:21:03.560 --> 00:21:06.300]  我姊姊 頌恩
[00:21:06.300 --> 00:21:08.920]  我們都很懷疑一件事
[00:21:08.920 --> 00:21:11.240]  甚至他結婚的時候
[00:21:11.240 --> 00:21:17.600]  回到禮堂 向著他的太太說了一些話
[00:21:17.600 --> 00:21:19.180]  還說我要唱一首歌給你聽
[00:21:19.180 --> 00:21:20.500]  他唱了兩句
[00:21:20.500 --> 00:21:22.320]  我後面的會友就拍我
[00:21:22.320 --> 00:21:24.740]  「牧師哥 是不是真的你的兒子來的?」
[00:21:24.740 --> 00:21:28.440]  我問「什麼事啊?他唱歌這麼好聽的?
[00:21:28.440 --> 00:21:30.140]  跟你這麼不同的?」
[00:21:30.140 --> 00:21:33.140]  我兒子現在在教會是大敬拜的
[00:21:33.140 --> 00:21:34.740]  當年讀中學的時候
[00:21:34.740 --> 00:21:37.780]  代表學校去參賽ICAC
[00:21:37.780 --> 00:21:40.080]  那個時候不是查你有沒有投票的
[00:21:40.080 --> 00:21:42.320]  拿了冠軍
[00:21:42.320 --> 00:21:43.840]  他又會彈琴
[00:21:43.840 --> 00:21:46.760]  我完全學過彈琴的
[00:21:46.760 --> 00:21:48.220]  我學了半年琴的
[00:21:48.220 --> 00:21:50.180]  但發覺會彈琴的人是超人
[00:21:50.180 --> 00:21:57.440]  那些線要看著那個是C還是D
[00:21:57.440 --> 00:21:59.440]  一會兒又是sharp又是flat
[00:21:59.440 --> 00:22:01.180]  完全不行
[00:22:01.180 --> 00:22:06.040]  我和我太太完全在音樂上
[00:22:06.040 --> 00:22:08.260]  我比較好 我都喜歡唱歌
[00:22:08.260 --> 00:22:11.100]  但我都沒有聽過師母怎樣唱歌的
[00:22:11.100 --> 00:22:16.620]  所以我兒子絕對不是承受我們父母的基因的
[00:22:16.620 --> 00:22:18.880]  但這個是神的恩賜
[00:22:18.880 --> 00:22:21.160]  但是他仍然要怎樣?
[00:22:21.160 --> 00:22:24.180]  他學琴的時候是要練習的
[00:22:24.180 --> 00:22:26.300]  他要不斷去操練的
[00:22:26.300 --> 00:22:29.720]  他大敬拜的時候都要不斷去唱
[00:22:29.720 --> 00:22:32.680]  去practice(練習)才可以成功的
[00:22:32.680 --> 00:22:35.020]  就不只是有個恩賜就可以了
[00:22:35.020 --> 00:22:37.400]  所以記住是兩者配合
[00:22:37.400 --> 00:22:40.800]  所以彼得真真正正有一顆愛神的心
[00:22:40.800 --> 00:22:42.800]  又樂於追求
[00:22:42.800 --> 00:22:45.760]  所以他就有神給他的恩賜
[00:22:45.760 --> 00:22:48.140]  好了 彼得說得對的時候
[00:22:48.140 --> 00:22:50.260]  就是今晚我們的題目了
[00:22:50.260 --> 00:22:51.740]  悟道得福
[00:22:51.740 --> 00:22:53.260]  這個「悟」記住
[00:22:53.260 --> 00:22:57.520]  是領悟 領悟到這個真道是得到福氣的
[00:22:57.520 --> 00:23:01.180]  我們看看這一節的經文
[00:23:01.180 --> 00:23:05.420]  是曾經產生很大的爭議的
[00:23:05.420 --> 00:23:10.640]  當彼得確認了耶穌是永生神的兒子的時候
[00:23:10.640 --> 00:23:13.940]  接著耶穌基督讚他有福
[00:23:13.940 --> 00:23:15.640]  但這是甚麼福氣呢?
[00:23:15.640 --> 00:23:17.640]  第十六章第十八節
[00:23:17.640 --> 00:23:19.960]  我還告訴你 你是彼得
[00:23:19.960 --> 00:23:23.440]  我要把我的教會建築在這盆石上
[00:23:23.440 --> 00:23:26.280]  欽奸的權並不能勝過他
[00:23:26.280 --> 00:23:29.320]  這段經文引起了很大的爭議
[00:23:29.320 --> 00:23:32.740]  特別是在六七十年代 為甚麼呢?
[00:23:32.740 --> 00:23:39.040]  天主教就用這一節經文作為彼得是第一位的教皇
[00:23:39.040 --> 00:23:41.040]  中間斷了很久
[00:23:41.040 --> 00:23:44.080]  好了 及後繼承者的根基
[00:23:44.080 --> 00:23:47.160]  都是 即是今天有教宗 即是教皇
[00:23:47.160 --> 00:23:49.840]  都是基於這一節的經文
[00:23:49.840 --> 00:23:53.240]  甚至說已經將天國的約時
[00:23:53.240 --> 00:23:56.600]  天國的鎖時交了給他
[00:23:56.600 --> 00:23:59.000]  他就說彼得
[00:23:59.000 --> 00:24:06.020]  希臘文裏面Petros這個字是男性的
[00:24:06.020 --> 00:24:13.580]  然後盆石這個字Petra就是女性的
[00:24:13.580 --> 00:24:19.860]  我們有機會去以色列時會去約旦
[00:24:19.860 --> 00:24:22.320]  約旦有個叫彼得拉古城
[00:24:22.320 --> 00:24:24.320]  Petra就是這個字
[00:24:24.320 --> 00:24:30.300]  如果用男性和女性來代表 它是女性的
[00:24:30.300 --> 00:24:32.300]  而彼得是甚麼呢?
[00:24:32.300 --> 00:24:34.620]  彼得是阿蘭文來的
[00:24:34.620 --> 00:24:37.260]  阿蘭文是甚麼呢?
[00:24:37.260 --> 00:24:39.060]  彼得阿蘭文的字是甚麼呢?
[00:24:39.060 --> 00:24:40.460]  就是叫基法
[00:24:40.460 --> 00:24:42.460]  Caput這個字
[00:24:42.460 --> 00:24:47.080]  在阿蘭文當中就是盆石的意思
[00:24:47.080 --> 00:24:52.060]  傳統的教導特別要抗衡天主教的解釋
[00:24:52.060 --> 00:24:55.080]  就指出兩者有分別的
[00:24:55.080 --> 00:24:56.700]  彼得是男性的
[00:24:56.700 --> 00:25:01.860]  但是耶穌說我要將教會建基在這個盆石上
[00:25:01.860 --> 00:25:05.580]  但這個盆石就是用女性來作為代表
[00:25:05.580 --> 00:25:11.440]  所以絕對不是彼得去指導彼得的
[00:25:11.440 --> 00:25:14.940]  因為是教會所以才用音性
[00:25:14.940 --> 00:25:16.140]  你只要用英文
[00:25:16.140 --> 00:25:18.640]  Church就不是用it
[00:25:18.640 --> 00:25:20.860]  是用書的
[00:25:20.860 --> 00:25:25.280]  所以他們就因為用阿蘭語來傾談
[00:25:25.280 --> 00:25:31.200]  但其實阿蘭文裏面是沒有分男性和女性的
[00:25:31.200 --> 00:25:36.040]  這次經文就引來很多的爭議
[00:25:36.040 --> 00:25:38.040]  有不同的解釋
[00:25:38.040 --> 00:25:40.920]  第一 這個盆石是指甚麼呢?
[00:25:40.920 --> 00:25:42.580]  就是耶穌自己
[00:25:42.580 --> 00:25:46.840]  他說彼得教會要建基在這個盆石上
[00:25:46.840 --> 00:25:49.840]  即是建基在我主耶穌身上
[00:25:49.840 --> 00:25:50.920]  為甚麼呢?
[00:25:50.920 --> 00:25:52.920]  因為耶穌基督就是盆石
[00:25:52.920 --> 00:25:56.340]  所以剛才我們開始和結尾的時候
[00:25:56.340 --> 00:25:59.000]  我們選的那首歌就是《Lock of Ages》
[00:25:59.000 --> 00:26:00.420]  主耶穌就是盆石
[00:26:00.420 --> 00:26:04.360]  我們看看《十六頁記》22章第二節
[00:26:04.360 --> 00:26:09.400]  「耶穌說:是我的岩石、我的山寨、我的救主」
[00:26:09.400 --> 00:26:11.780]  你留意到耶穌說「是我的岩石」
[00:26:11.780 --> 00:26:13.120]  即是盆石
[00:26:13.120 --> 00:26:14.640]  「是我的山寨」
[00:26:14.640 --> 00:26:16.640]  即是連綿不絕的山洞
[00:26:16.640 --> 00:26:17.520]  「是我的救主」
[00:26:17.520 --> 00:26:19.340]  因為山代表穩固的
[00:26:19.340 --> 00:26:23.300]  好 我再看看詩篇18篇第31節的下半節
[00:26:23.300 --> 00:26:26.320]  「在了我門的神,誰是盆石呢?」
[00:26:26.320 --> 00:26:29.700]  是的 除了神是盆石之外
[00:26:29.700 --> 00:26:31.480]  還有誰是盆石呢?
[00:26:31.480 --> 00:26:33.480]  只有神才是最堅固的 是不是?
[00:26:33.480 --> 00:26:35.480]  我們可以信賴的是甚麼呢?
[00:26:35.480 --> 00:26:38.300]  主耶穌似乎說「你就是彼得」
[00:26:38.300 --> 00:26:44.080]  「我要將這個盆石上面建立教會」
[00:26:44.080 --> 00:26:49.300]  「日子將到 你會成為教會裏面很重要的偉人」
[00:26:49.300 --> 00:26:52.380]  因為這就是你信心的賞賜
[00:26:52.380 --> 00:26:55.040]  但這個盆石仍然是主耶穌自己
[00:26:55.040 --> 00:26:55.960]  OK?
[00:26:55.960 --> 00:27:00.320]  因為這個盆石就是永生神的兒子的真理
[00:27:00.320 --> 00:27:05.700]  事實上 今日的確教會信仰和信心的基石
[00:27:05.700 --> 00:27:08.280]  是建基在這個真理上面的
[00:27:08.280 --> 00:27:11.900]  主耶穌就是教會的唯一根基 是不是?
[00:27:11.900 --> 00:27:17.700]  好 我們看看二弗所書第二章19到21節
[00:27:17.700 --> 00:27:20.980]  這裏就講到教會的根基是甚麼
[00:27:20.980 --> 00:27:24.720]  「這樣 你們不再作外人和客裡
[00:27:24.720 --> 00:27:28.260]  是與聖徒同國 是神家裡的人了
[00:27:28.260 --> 00:27:31.800]  並且被建造在使徒和先知的根基上
[00:27:31.800 --> 00:27:35.160]  由基督耶穌為自己為房角石
[00:27:35.160 --> 00:27:37.620]  各房靠他聯絡得合適
[00:27:37.620 --> 00:27:39.880]  漸漸成為主的聖殿」
[00:27:39.880 --> 00:27:41.900]  我還記得這段經文曾經在
[00:27:41.900 --> 00:27:44.020]  「朴斯萬夫」的教會裏面講過的
[00:27:44.020 --> 00:27:46.560]  OK 它指定我講這段經文的
[00:27:46.560 --> 00:27:48.000]  所以我很深印象
[00:27:48.000 --> 00:27:49.560]  如果你留意到
[00:27:49.560 --> 00:27:53.680]  耶穌基督自己就成為房角石
[00:27:53.680 --> 00:27:55.680]  這裏是很特別的
[00:27:55.680 --> 00:28:00.300]  如果我們很誠實地去面對這段經文的解釋
[00:28:00.300 --> 00:28:03.400]  不是為了要抗拒一些
[00:28:03.400 --> 00:28:06.460]  跟我們信念不符合的東西
[00:28:06.460 --> 00:28:10.960]  於是我們就將這段經文扭曲來解釋
[00:28:10.960 --> 00:28:13.240]  然後貼合自己的想法
[00:28:13.240 --> 00:28:15.080]  這個要很小心
[00:28:15.080 --> 00:28:19.840]  其實這一刻主耶穌真是指著彼得來講的
[00:28:19.840 --> 00:28:24.680]  主要是將教會建基在彼得的身上
[00:28:24.680 --> 00:28:27.600]  主耶穌這句話
[00:28:27.600 --> 00:28:33.220]  特別在用字上有巧妙的方法
[00:28:33.220 --> 00:28:36.980]  我曾經講過一篇《道》
[00:28:36.980 --> 00:28:40.580]  就是誤道 誤道
[00:28:40.580 --> 00:28:43.120]  誤道是甚麼呢?
[00:28:43.120 --> 00:28:47.760]  你留意到就是錯誤的道理
[00:28:47.760 --> 00:28:50.440]  然後錯誤引導別人
[00:28:50.440 --> 00:28:55.960]  最後終於就領悟到真正的道理了
[00:28:55.960 --> 00:28:58.460]  這就是在歷代之下第18章
[00:28:58.460 --> 00:29:02.920]  有時我想的題目都要有些特別的字來吸引人的
[00:29:02.920 --> 00:29:04.700]  誤道 誤道 誤道
[00:29:04.700 --> 00:29:07.260]  但是用不同的說法
[00:29:07.260 --> 00:29:11.360]  甚至我也試過講馬太坊25章
[00:29:11.360 --> 00:29:13.100]  大家都很熟悉的
[00:29:13.100 --> 00:29:15.780]  就是一杯涼水給一個小子喝
[00:29:15.780 --> 00:29:17.780]  就得到賞賜
[00:29:17.780 --> 00:29:21.040]  我就改名為「涼芝」
[00:29:21.040 --> 00:29:23.480]  就是我們的概念「涼芝」
[00:29:23.480 --> 00:29:24.680]  「涼心」
[00:29:24.680 --> 00:29:26.680]  你留意到這個「涼心」是甚麼呢?
[00:29:26.680 --> 00:29:28.780]  不是我們說你沒有「涼心」的
[00:29:28.780 --> 00:29:30.780]  是冰冷的心
[00:29:30.780 --> 00:29:32.480]  然後「涼心」是甚麼呢?
[00:29:32.480 --> 00:29:33.860]  「涼水」
[00:29:33.860 --> 00:29:37.340]  你留意到我不是用「涼心」這個字
[00:29:37.340 --> 00:29:40.660]  背後當然有我自己的意思
[00:29:40.660 --> 00:29:45.860]  最新的那篇講道就是在兩、三個星期前
[00:29:45.860 --> 00:29:50.580]  它指明我要講《尼西米記》第12章
[00:29:50.580 --> 00:29:53.080]  這篇很難講 大家可以上網聽
[00:29:53.080 --> 00:29:55.560]  講尼西米建成了城牆
[00:29:55.560 --> 00:29:57.940]  他怎樣去感恩、慶祝
[00:29:57.940 --> 00:30:01.940]  然後走過那些城牆 還有講那些人名
[00:30:01.940 --> 00:30:03.660]  但是我終於寫完這篇講道
[00:30:03.660 --> 00:30:04.860]  就想到一個題目
[00:30:04.860 --> 00:30:08.540]  就叫做「功成身盡」
[00:30:08.540 --> 00:30:11.720]  我們的成語就是「功成身退」
[00:30:11.720 --> 00:30:13.720]  身體退下來
[00:30:13.720 --> 00:30:16.540]  就好像說我建立了《銘恩堂》三十年了
[00:30:16.540 --> 00:30:18.340]  好了 適當的時間就退下來
[00:30:18.340 --> 00:30:20.100]  這就叫做「功成身退」
[00:30:20.100 --> 00:30:21.600]  但是我就玩字了
[00:30:21.600 --> 00:30:23.960]  「功成身盡」
[00:30:23.960 --> 00:30:25.340]  「身」是新舊的「新」
[00:30:25.340 --> 00:30:27.620]  當你完成了這個新的工作
[00:30:27.620 --> 00:30:29.620]  就進入一個新的階段
[00:30:29.620 --> 00:30:31.320]  所以耶穌在這個時候
[00:30:31.320 --> 00:30:33.820]  都有祂特別意思的用字
[00:30:33.820 --> 00:30:37.800]  祂不是說教會建立在旗上的盤石
[00:30:37.800 --> 00:30:40.460]  這個盤石當然是神是主耶穌
[00:30:40.460 --> 00:30:42.960]  祂是教會第一塊石頭
[00:30:42.960 --> 00:30:44.780]  是防國石
[00:30:44.780 --> 00:30:47.760]  而彼得是世上第一個
[00:30:47.760 --> 00:30:51.560]  至少是真真正正認識
[00:30:51.560 --> 00:30:54.060]  體會主耶穌是誰的人
[00:30:54.060 --> 00:30:56.260]  他是第一個在信仰上面
[00:30:56.260 --> 00:30:58.900]  看到主耶穌就是基督
[00:30:58.900 --> 00:31:01.500]  是永生神的兒子
[00:31:01.500 --> 00:31:03.980]  所以從這裡看上來
[00:31:03.980 --> 00:31:08.300]  彼得某個程度是教會第一個教友
[00:31:08.300 --> 00:31:11.860]  因為他是真真正正第一個認識主的人
[00:31:11.860 --> 00:31:15.120]  整個教會就建立在上面
[00:31:15.120 --> 00:31:16.920]  這就好像說
[00:31:16.920 --> 00:31:21.820]  彼得你是第一個真正認識我的人
[00:31:21.820 --> 00:31:24.580]  所以你就是第一塊的石頭
[00:31:24.580 --> 00:31:27.580]  是一塊根基的石頭
[00:31:27.580 --> 00:31:30.780]  我建立教會的開始
[00:31:30.780 --> 00:31:34.780]  這就是耶穌所說的意思
[00:31:34.780 --> 00:31:36.220]  從此以後
[00:31:36.220 --> 00:31:39.320]  每一個和彼得有相同信念的人
[00:31:39.320 --> 00:31:41.280]  就是另外一塊的石頭
[00:31:41.280 --> 00:31:43.820]  一直加在教會的石頭上面
[00:31:43.820 --> 00:31:46.460]  所以這個盤石最貼切
[00:31:46.460 --> 00:31:47.800]  正確的解釋
[00:31:47.800 --> 00:31:49.920]  真是彼得的本人
[00:31:49.920 --> 00:31:52.660]  但是我們不可以忽略
[00:31:52.660 --> 00:31:54.660]  在《四福經》裏面
[00:31:54.660 --> 00:31:56.860]  只有這一處
[00:31:56.860 --> 00:31:59.780]  和《馬太福音》第十八章第十七節
[00:31:59.780 --> 00:32:01.560]  是提到教會的
[00:32:01.560 --> 00:32:04.320]  所以主耶穌在那一刻裏面
[00:32:04.320 --> 00:32:06.720]  並不是要建立一個
[00:32:06.720 --> 00:32:11.340]  和當時猶太群體的會堂裏面
[00:32:11.340 --> 00:32:14.340]  當時猶太人是在會堂裏面聚會的
[00:32:14.340 --> 00:32:18.080]  和這些人彼得是有所分別的
[00:32:18.080 --> 00:32:20.120]  絕對那時在說的
[00:32:20.120 --> 00:32:22.580]  就不像耶穌被釘十字架之後
[00:32:22.580 --> 00:32:23.800]  完成了救恩
[00:32:23.800 --> 00:32:25.680]  使徒行傳記載了
[00:32:25.680 --> 00:32:27.160]  後來聖靈降臨
[00:32:27.160 --> 00:32:30.100]  他們這幫人就建立了新的教會
[00:32:30.100 --> 00:32:31.980]  這個叫做普世教會
[00:32:31.980 --> 00:32:34.720]  更加不是指那個教會
[00:32:34.720 --> 00:32:37.340]  不是指今天你和我在上的教會
[00:32:37.340 --> 00:32:39.040]  有執事會
[00:32:39.040 --> 00:32:43.680]  有一些很繁複的禮儀教會
[00:32:43.680 --> 00:32:46.280]  或者有體制這樣
[00:32:46.280 --> 00:32:49.400]  那個時候是對著門徒來宣講的
[00:32:49.400 --> 00:32:51.240]  主是不會說出
[00:32:51.240 --> 00:32:54.960]  教會就好像我們今天的教會那樣
[00:32:54.960 --> 00:32:57.520]  所以他們不明白
[00:32:57.520 --> 00:32:59.320]  就算說到現在的教會
[00:32:59.320 --> 00:33:01.040]  他們是不會接受的
[00:33:01.040 --> 00:33:03.480]  而教會的原文
[00:33:03.480 --> 00:33:06.880]  Ecclesia這個字在新約是說什麼呢?
[00:33:06.880 --> 00:33:09.360]  就是市民聚集的地方
[00:33:09.360 --> 00:33:12.160]  在司徒行傳第19章第39次
[00:33:12.160 --> 00:33:14.320]  就說到聚集這個字
[00:33:14.320 --> 00:33:16.940]  和舊約希伯來文那個字裏面
[00:33:16.940 --> 00:33:20.160]  就是集體聚會是同一個字
[00:33:20.160 --> 00:33:22.600]  所以主耶穌所宣講的
[00:33:22.600 --> 00:33:25.220]  是承接了舊約
[00:33:25.220 --> 00:33:27.880]  當時不會分新約舊約的
[00:33:27.880 --> 00:33:31.040]  是承接了之前那些人的用法
[00:33:31.040 --> 00:33:33.560]  主耶穌所講的子民群體
[00:33:33.560 --> 00:33:34.940]  那個重點
[00:33:34.940 --> 00:33:37.200]  教會要建基在這個盤石上
[00:33:37.200 --> 00:33:41.720]  那個教會不是等於現在我們有形體的教會
[00:33:41.720 --> 00:33:43.940]  不是有制度組織
[00:33:43.940 --> 00:33:46.480]  那是一班神的子民
[00:33:46.480 --> 00:33:49.680]  主耶穌都稱祂有信心的人
[00:33:49.680 --> 00:33:50.760]  記不記得?
[00:33:50.760 --> 00:33:54.240]  對伯夫長的稱許在《馬太福音》第8章第10節說
[00:33:54.240 --> 00:33:55.160]  我們很厲害
[00:33:55.160 --> 00:33:57.160]  他們都稱讚施洗約翰
[00:33:57.160 --> 00:33:58.760]  在《馬太福音》第11章第11節
[00:33:58.760 --> 00:34:00.040]  在《碧記》裏面有的
[00:34:00.040 --> 00:34:03.120]  加南的婦人第15章28節
[00:34:03.120 --> 00:34:06.560]  所以耶穌當日稱呼一個人為盤石
[00:34:06.560 --> 00:34:09.580]  是給予祂很高的敬意
[00:34:09.580 --> 00:34:13.160]  因為給予了非凡的確認和宣告
[00:34:13.160 --> 00:34:17.740]  所以同樣得到主耶穌的確立和稱許
[00:34:17.740 --> 00:34:21.320]  教會是源於主
[00:34:21.320 --> 00:34:23.580]  但絕對不是屬於任何人的
[00:34:23.580 --> 00:34:24.940]  主耶穌說什麼呢?
[00:34:24.940 --> 00:34:31.180]  我要將教會的根基建造在這個什麼呢?
[00:34:31.180 --> 00:34:34.240]  我們再看看第20節好不好?
[00:34:34.240 --> 00:34:38.420]  「並且被建造在使徒和先知的根基上」
[00:34:38.420 --> 00:34:42.140]  是的 你留意到教會的根基
[00:34:42.140 --> 00:34:44.940]  並不是限於彼得的
[00:34:44.940 --> 00:34:51.400]  這段經文不是說「並且被建造在彼得的根基上」
[00:34:51.400 --> 00:34:55.280]  搞清楚 不是 是包含了彼得
[00:34:55.280 --> 00:34:57.840]  就是建造在使徒
[00:34:57.840 --> 00:35:03.380]  記住 約翰、雅各還有其他的人
[00:35:03.380 --> 00:35:06.640]  都是耶穌基督的門徒
[00:35:06.640 --> 00:35:09.480]  也是被稱為使徒 除了猶大之外
[00:35:09.480 --> 00:35:11.240]  還有就是先知
[00:35:11.240 --> 00:35:16.380]  舊約裏的先知宣講主耶穌的降臨 是不是?
[00:35:16.380 --> 00:35:19.120]  講主耶穌的受苦、受死
[00:35:19.120 --> 00:35:21.640]  譬如《猶太書》第53章
[00:35:21.640 --> 00:35:27.040]  所以最重要的是耶穌基督的防國石
[00:35:27.040 --> 00:35:28.440]  剛才我們看過了
[00:35:28.440 --> 00:35:30.500]  不如我們再看多一次 好不好?
[00:35:30.500 --> 00:35:33.660]  我們再看看《猶太書》第2章第9節
[00:35:33.660 --> 00:35:36.260]  「又知道所賜給我的恩典
[00:35:36.260 --> 00:35:40.700]  那稱為教會柱石的雅各、基伐、約翰」
[00:35:40.700 --> 00:35:45.740]  看到嗎? 教會的柱石是誰?
[00:35:45.740 --> 00:35:48.780]  是雅各、基伐即是彼得
[00:35:48.780 --> 00:35:51.340]  是約翰 彼得、雅各、約翰 是不是?
[00:35:51.340 --> 00:35:53.900]  所以記得那時候講到甚麼呢?
[00:35:53.900 --> 00:36:01.760]  就是教會是建造在使徒和先知經濟上
[00:36:01.760 --> 00:36:02.960]  但是主耶穌是甚麼?
[00:36:02.960 --> 00:36:06.380]  是防國石 是最重要的石頭
[00:36:06.380 --> 00:36:10.520]  好了 還有在新天新地裏面
[00:36:10.520 --> 00:36:12.500]  這個事實仍然存在
[00:36:12.500 --> 00:36:15.420]  將來有一天我們去到新天新地的時候
[00:36:15.420 --> 00:36:17.320]  我們會見到一樣東西
[00:36:17.320 --> 00:36:21.460]  我們一起看《啟示錄》第21章第14節
[00:36:21.460 --> 00:36:23.500]  「城牆有十二根基
[00:36:23.500 --> 00:36:27.180]  根基上有高揚十二使徒的名字」
[00:36:27.180 --> 00:36:30.400]  原來將來在新天新地裏面
[00:36:30.400 --> 00:36:33.960]  在這個城牆上有十二個根基
[00:36:33.960 --> 00:36:37.160]  這十二個根基裏面是有十二使徒的名字
[00:36:37.160 --> 00:36:40.060]  所以這個事實我們要承認和面對的
[00:36:40.060 --> 00:36:42.620]  求神幫助我們
[00:36:42.620 --> 00:36:45.120]  其實這十幾二十年
[00:36:45.120 --> 00:36:47.720]  基督教和天主教的關係
[00:36:47.720 --> 00:36:49.460]  特別是在改革中
[00:36:49.460 --> 00:36:51.320]  那個關係拉近了
[00:36:51.320 --> 00:36:55.040]  當我們在70年代
[00:36:55.040 --> 00:36:58.320]  或者60年代末 70年代的時候
[00:36:58.320 --> 00:37:01.300]  就和天主教有很大的抗衡
[00:37:01.300 --> 00:37:03.060]  甚至他們解經的時候
[00:37:03.060 --> 00:37:06.540]  《啟示錄》裏面那個紅龍指到甚麼呢?
[00:37:06.540 --> 00:37:08.780]  就是指到天主教了
[00:37:08.780 --> 00:37:11.140]  因為他們是紅衣主教的
[00:37:11.140 --> 00:37:13.200]  但是真真正正最高的那個人
[00:37:13.200 --> 00:37:14.780]  他不是穿紅色衣服的
[00:37:14.780 --> 00:37:17.060]  紅龍指的就是指中國
[00:37:17.060 --> 00:37:19.860]  有時候我們都要很小心地去解經
[00:37:19.860 --> 00:37:21.200]  從教會歷史
[00:37:21.200 --> 00:37:25.180]  我們見到主耶穌的預言宣告的實現
[00:37:25.180 --> 00:37:29.060]  彼得就發揮了盤石的角色
[00:37:29.060 --> 00:37:31.620]  他在五旬節的時候宣講
[00:37:31.620 --> 00:37:34.020]  三千人在這天裏面有信主
[00:37:34.020 --> 00:37:35.940]  教會就在那天裏面
[00:37:35.940 --> 00:37:39.380]  真真正正的離大日被建立起來了
[00:37:39.380 --> 00:37:42.940]  記得在《司徒行傳》裏面就說
[00:37:42.940 --> 00:37:45.020]  彼得獲十一個使徒站起來
[00:37:45.020 --> 00:37:46.200]  但接著是甚麼呢?
[00:37:46.200 --> 00:37:49.940]  好 我們一起來看40和41節
[00:37:49.940 --> 00:37:52.900]  彼得還用許多話作見證
[00:37:52.900 --> 00:37:54.300]  血面他們說
[00:37:54.300 --> 00:37:57.740]  你們當舊自己脫離這彎曲的世代
[00:37:57.740 --> 00:38:00.900]  於是領受他話的人就受了洗
[00:38:00.900 --> 00:38:03.840]  那一天門徒約添了三千人
[00:38:03.840 --> 00:38:08.520]  看到嗎?是彼得和其他使徒排列在一起的
[00:38:08.520 --> 00:38:10.360]  但說話的是誰呢?
[00:38:10.360 --> 00:38:13.880]  你留意到那些使徒就站在那裏
[00:38:13.880 --> 00:38:15.500]  但是是彼得去宣講
[00:38:15.500 --> 00:38:18.440]  結果就有三千人離大日去信主
[00:38:18.440 --> 00:38:22.920]  還有 我們說保羅是外邦人的使徒
[00:38:22.920 --> 00:38:28.680]  但第一個向外邦人真真正正很強烈的傳回是誰呢?
[00:38:28.680 --> 00:38:30.060]  是彼得
[00:38:30.060 --> 00:38:32.020]  在《司徒行傳》第十章見到彼得
[00:38:32.020 --> 00:38:34.960]  彼得在約柏這個地方
[00:38:34.960 --> 00:38:37.600]  我們去旅行一定會去這個地方的
[00:38:37.600 --> 00:38:39.960]  甚至我們會去懷疑
[00:38:39.960 --> 00:38:41.480]  當然不會百分之百
[00:38:41.480 --> 00:38:44.200]  彼得就在這個地方見到異象
[00:38:44.200 --> 00:38:46.280]  他在中午的時候去祈禱
[00:38:46.280 --> 00:38:48.600]  天上有一塊布飄下來
[00:38:48.600 --> 00:38:53.100]  有一些在法律、律法上視為不潔的東西
[00:38:53.100 --> 00:38:55.560]  但是聽到聲音說你要吃掉它
[00:38:55.560 --> 00:38:57.280]  彼得不肯吃掉 三次
[00:38:57.280 --> 00:38:58.680]  結果收了他的布
[00:38:58.680 --> 00:39:00.120]  彼得在想甚麼事呢?
[00:39:00.120 --> 00:39:01.820]  叫人來敲門
[00:39:01.820 --> 00:39:03.220]  原來是甚麼呢?
[00:39:03.220 --> 00:39:05.740]  就是高利樓一個外邦人
[00:39:05.740 --> 00:39:07.160]  他是很敬虔的
[00:39:07.160 --> 00:39:09.720]  天使也在心裏面做工作
[00:39:09.720 --> 00:39:11.220]  就叫他去找彼得
[00:39:11.220 --> 00:39:13.520]  彼得就這個異象配合
[00:39:13.520 --> 00:39:17.060]  後來彼得就去高利樓的家裏傳福音
[00:39:17.060 --> 00:39:20.760]  這是《司徒行傳》第十章所記載的
[00:39:20.760 --> 00:39:23.460]  那個時候保羅還未歸向主
[00:39:23.460 --> 00:39:28.800]  好了 肥利就向埃及阿伯的大臣
[00:39:28.800 --> 00:39:31.220]  即是不應該說是太監
[00:39:31.220 --> 00:39:34.820]  彼得去宣講 似乎是順道
[00:39:34.820 --> 00:39:41.460]  但是彼得是蒙神的呼召 專程前往的
[00:39:41.460 --> 00:39:44.200]  所以彼得對主的確認
[00:39:44.200 --> 00:39:47.080]  就成為教會的基石
[00:39:47.080 --> 00:39:50.140]  但絕對不是表示他是教會的元首
[00:39:50.140 --> 00:39:52.540]  搞清楚 我再講一次
[00:39:52.540 --> 00:39:54.860]  彼得可以是教會的基石
[00:39:54.860 --> 00:39:57.500]  但絕對不是教會的元首
[00:39:57.500 --> 00:40:00.860]  所以日後我們見到雅各在耶路撒冷
[00:40:00.860 --> 00:40:03.800]  那個地位你留意到
[00:40:03.800 --> 00:40:05.800]  原來最主要不是彼得
[00:40:05.800 --> 00:40:07.500]  原來當時在耶路撒冷裏面
[00:40:07.500 --> 00:40:11.500]  教會最重要的領導者是雅各
[00:40:11.500 --> 00:40:14.300]  在《國筆記》裏有《律師條件》第十五章
[00:40:14.300 --> 00:40:17.480]  十三到二十一節和二十一章第十八節
[00:40:17.480 --> 00:40:20.020]  而彼得也有犯錯
