
[00:00:00.000 --> 00:00:06.000]  有一齣很多年前的電影
[00:23:12.000 --> 00:23:18.000]  最近我讀到余德純先生的分享
[00:23:18.000 --> 00:23:23.000]  他提到一個患了痛症
[00:23:23.000 --> 00:23:27.000]  二十多年的一位姊妹
[00:23:27.000 --> 00:23:30.000]  他一直都鼓勵她
[00:23:30.000 --> 00:23:33.000]  她的嚴重情況是怎樣呢
[00:23:33.000 --> 00:23:37.000]  她每一年幾乎有十次
[00:23:37.000 --> 00:23:41.000]  要被人送進急症室急救
[00:23:41.000 --> 00:23:43.000]  厲害了吧
[00:23:43.000 --> 00:23:47.000]  幾乎每個月弄一宗
[00:23:47.000 --> 00:23:50.000]  余德純先生沒多久前
[00:23:50.000 --> 00:23:54.000]  就收到這位姊妹的短訊
[00:23:54.000 --> 00:23:56.000]  讀給大家聽
[00:23:56.000 --> 00:23:59.000]  我整個人都滾到忍無可忍
[00:23:59.000 --> 00:24:01.000]  很痛
[00:24:01.000 --> 00:24:02.000]  現在去排醜了
[00:24:02.000 --> 00:24:04.000]  要提早覆診
[00:24:04.000 --> 00:24:06.000]  這場仗真的很難打
[00:24:06.000 --> 00:24:09.000]  原本的期限是下星期五
[00:24:09.000 --> 00:24:12.000]  但真的很難撐到下星期五
[00:24:12.000 --> 00:24:16.000]  多不情願都要看醫生
[00:24:16.000 --> 00:24:18.000]  接著他再說
[00:24:18.000 --> 00:24:20.000]  病情加劇
[00:24:20.000 --> 00:24:23.000]  縱使面前的路是崎嶇難行
[00:24:23.000 --> 00:24:27.000]  但我仍然要感謝上帝
[00:24:27.000 --> 00:24:28.000]  我知道我的痛
[00:24:28.000 --> 00:24:30.000]  天父是知道的
[00:24:30.000 --> 00:24:32.000]  既然祂容許發生在我身上
[00:24:32.000 --> 00:24:36.000]  祂一定會加添相等的恩典
[00:24:36.000 --> 00:24:38.000]  讓我可以安然渡過
[00:24:38.000 --> 00:24:42.000]  但畢竟這是一場持久戰
[00:24:42.000 --> 00:24:45.000]  懇請各位持續以禱告紀念
[00:24:45.000 --> 00:24:47.000]  多謝各位
[00:24:47.000 --> 00:24:50.000]  這位姊妹沒有坐著
[00:24:50.000 --> 00:24:53.000]  然後用盡全身之力
[00:24:53.000 --> 00:24:54.000]  雄方之力
[00:24:54.000 --> 00:24:56.000]  來頂住痛楚
[00:24:56.000 --> 00:24:58.000]  不是這樣
[00:24:58.000 --> 00:25:00.000]  她仍然正常生活
[00:25:00.000 --> 00:25:04.000]  仍然是回教會參與聚會
[00:25:04.000 --> 00:25:06.000]  甚至有一次
[00:25:06.000 --> 00:25:09.000]  她去完北宣的報道會之後
[00:25:09.000 --> 00:25:13.000]  她又寫了另一個短訊給于sir
[00:25:13.000 --> 00:25:15.000]  她這樣說
[00:25:15.000 --> 00:25:17.000]  剛才雖然是一個報道會
[00:25:17.000 --> 00:25:19.000]  但亦提醒了我
[00:25:19.000 --> 00:25:21.000]  人生偶然遇到風雨
[00:25:21.000 --> 00:25:23.000]  是等閒的事
[00:25:23.000 --> 00:25:25.000]  作為上帝的兒女是有福的
[00:25:25.000 --> 00:25:27.000]  因為隨時可以透過祈禱
[00:25:27.000 --> 00:25:30.000]  向神直接支取力量
[00:25:30.000 --> 00:25:32.000]  去面對日常生活
[00:25:32.000 --> 00:25:35.000]  很多未知的困難和挑戰
[00:25:35.000 --> 00:25:38.000]  健康的身心靈
[00:25:38.000 --> 00:25:41.000]  不是因為我們長青不老
[00:25:41.000 --> 00:25:44.000]  完全沒有病痛
[00:25:44.000 --> 00:25:50.000]  而是在承認生命有痛的同時
[00:25:50.000 --> 00:25:55.000]  我們知道哪一個是掌管生命
[00:25:55.000 --> 00:25:58.000]  哪一個是掌權
[00:25:58.000 --> 00:26:02.000]  信仰不是將祈禱
[00:26:02.000 --> 00:26:05.000]  變為一副特效藥
[00:26:05.000 --> 00:26:07.000]  一服的特效藥
[00:26:07.000 --> 00:26:10.000]  吃了之後就不痛了
[00:26:10.000 --> 00:26:12.000]  如果是這樣
[00:26:12.000 --> 00:26:16.000]  基督教機構不用開醫院和診所
[00:26:16.000 --> 00:26:20.000]  騎個靚肚就可以了
[00:26:20.000 --> 00:26:23.000]  不是這樣
[00:26:23.000 --> 00:26:27.000]  貧病分離
[00:26:27.000 --> 00:26:32.000]  其實是生命很真實的一部份
[00:26:32.000 --> 00:26:35.000]  人生的路就是這樣崎嶇
[00:26:35.000 --> 00:26:37.000]  是一個持久戰
[00:26:37.000 --> 00:26:42.000]  但我們相信生命有足夠的因典
[00:26:42.000 --> 00:26:44.000]  讓我們安然度過
[00:26:44.000 --> 00:26:48.000]  所以這位姊妹在她短訊的結束
[00:26:48.000 --> 00:26:50.000]  有一句這樣說
[00:26:50.000 --> 00:26:55.000]  這是一趟操練信心的旅程
[00:26:55.000 --> 00:27:00.000]  持久戰的內功心法是什麼呢
[00:27:00.000 --> 00:27:07.000]  是用個人的禱告和整個群體彼此的代禱
[00:27:07.000 --> 00:27:12.000]  藉著禱告的力量去面對這一切
[00:27:12.000 --> 00:27:16.000]  由這裡引到寶羅
[00:27:16.000 --> 00:27:20.000]  在這一段我想和大家分享的最後一段
[00:27:20.000 --> 00:27:22.000]  26至30節
[00:27:22.000 --> 00:27:26.000]  寶羅在這裡提了三道板斧
[00:27:26.000 --> 00:27:32.000]  教我們如何在切忘等候的同時
[00:27:32.000 --> 00:27:36.000]  又能夠懂得忍耐
[00:27:36.000 --> 00:27:39.000]  第一個小段落26至27節
[00:27:39.000 --> 00:27:42.000]  他提醒我們聖靈會為我們祈禱
[00:27:42.000 --> 00:27:47.000]  28節我們需要學習認定神的招管
[00:27:47.000 --> 00:27:49.000]  29至30節
[00:27:49.000 --> 00:27:51.000]  寶羅告訴我們
[00:27:51.000 --> 00:27:56.000]  這一個得榮耀的應許已經給了我們
[00:27:56.000 --> 00:27:57.000]  26節
[00:27:57.000 --> 00:27:58.000]  聖經這樣說
[00:27:58.000 --> 00:28:01.000]  況且我們的軟弱有聖靈幫助
[00:28:01.000 --> 00:28:04.000]  我們本不曉得當怎樣禱告
[00:28:04.000 --> 00:28:09.000]  只是聖靈親自用說不出來的嘆息替我們禱告
[00:28:09.000 --> 00:28:11.000]  在上一次講道的時候說過
[00:28:11.000 --> 00:28:14.000]  當聖靈內在我們生命裡
[00:28:14.000 --> 00:28:17.000]  就能夠成為我們的引導
[00:28:17.000 --> 00:28:21.000]  幫助我們能夠經過不同的事情
[00:28:21.000 --> 00:28:23.000]  這裡告訴我們
[00:28:23.000 --> 00:28:26.000]  就算我們軟弱到一個程度
[00:28:26.000 --> 00:28:30.000]  本不曉得當怎樣禱告
[00:28:30.000 --> 00:28:35.000]  聖靈仍然會介入我們的生命當中
[00:28:35.000 --> 00:28:37.000]  成為我們的幫助
[00:28:37.000 --> 00:28:41.000]  不過我在這裡想澄清一個謬誤
[00:28:41.000 --> 00:28:50.000]  這裡不是說我們疲倦到沒有力量
[00:28:50.000 --> 00:28:53.000]  祈禱都祈禱不了
[00:28:53.000 --> 00:28:55.000]  不是這樣的
[00:28:55.000 --> 00:28:59.000]  如果你看回詩高譯本的說法
[00:28:59.000 --> 00:29:01.000]  這裡的翻譯其實是說
[00:29:01.000 --> 00:29:06.000]  我們不知道我們如何祈求才對
[00:29:06.000 --> 00:29:08.000]  你不知道應該這樣祈禱
[00:29:08.000 --> 00:29:09.000]  還是這樣祈禱
[00:29:09.000 --> 00:29:11.000]  而不是說沒有力量去祈禱
[00:29:11.000 --> 00:29:13.000]  分到嗎?
[00:29:13.000 --> 00:29:18.000]  這個說法其實是很真實的
[00:29:18.000 --> 00:29:23.000]  究竟去到一個很艱難的處境
[00:29:23.000 --> 00:29:28.000]  我們應該祈禱求上帝幫助我們
[00:29:28.000 --> 00:29:30.000]  繼續忍耐堅持
[00:29:30.000 --> 00:29:33.000]  抑或那個抉擇上帝說
[00:29:33.000 --> 00:29:37.000]  不是這樣走,請你放手
[00:29:37.000 --> 00:29:40.000]  究竟是哪一邊呢?
[00:29:40.000 --> 00:29:42.000]  經文告訴我們
[00:29:42.000 --> 00:29:46.000]  聖靈在信徒生命的深處
[00:29:46.000 --> 00:29:53.000]  會親自用說不出來的嘆息替我們禱告
[00:29:53.000 --> 00:29:57.000]  嘆息這個字跟23節的一模一樣
[00:29:57.000 --> 00:30:02.000]  聖靈不需要出聲為我們禱告
[00:30:02.000 --> 00:30:05.000]  來表達上帝的心意
[00:30:05.000 --> 00:30:08.000]  甚至27節告訴我們
[00:30:08.000 --> 00:30:11.000]  聖靈在我們未察覺的時候
[00:30:11.000 --> 00:30:15.000]  已經按照神的旨意為我們祈禱
[00:30:15.000 --> 00:30:17.000]  這節是這樣說的
[00:30:17.000 --> 00:30:19.000]  監察人心的,曉得聖靈的意思
[00:30:19.000 --> 00:30:25.000]  因為聖靈是照著神的旨意替聖徒祈求
[00:30:25.000 --> 00:30:28.000]  我不知道你有沒有認定
[00:30:28.000 --> 00:30:31.000]  神對我們的認識
[00:30:31.000 --> 00:30:39.000]  比我們對自己的認識清楚得多
[00:30:39.000 --> 00:30:41.000]  如果是這樣的話
[00:30:41.000 --> 00:30:45.000]  聖靈能夠幫助我們
[00:30:45.000 --> 00:30:49.000]  照著上帝的旨意去求
[00:30:49.000 --> 00:30:52.000]  一定沒有差池
[00:30:52.000 --> 00:30:56.000]  一定沒有錯
[00:30:56.000 --> 00:30:59.000]  接著28節
[00:30:59.000 --> 00:31:01.000]  這個英許
[00:31:01.000 --> 00:31:05.000]  我相信在整本聖經很多的英許裡
[00:31:05.000 --> 00:31:07.000]  大家非常熟悉
[00:31:07.000 --> 00:31:09.000]  我們曉得萬事都互相效力
[00:31:09.000 --> 00:31:11.000]  叫愛神的人得益處
[00:31:11.000 --> 00:31:14.000]  就是按他旨意備召的人
[00:31:14.000 --> 00:31:18.000]  不過這節的經文的焦點在哪裡
[00:31:18.000 --> 00:31:21.000]  我們先看看萬事這個字
[00:31:21.000 --> 00:31:23.000]  英文NASB
[00:31:23.000 --> 00:31:27.000]  根據一些古抄本的翻譯
[00:31:27.000 --> 00:31:30.000]  God causes all things
[00:31:30.000 --> 00:31:35.000]  即是神使到萬事互相效力
[00:31:35.000 --> 00:31:39.000]  表明神就是那位策劃者
[00:31:39.000 --> 00:31:44.000]  所有的事都在祂的掌管裡
[00:31:44.000 --> 00:31:50.000]  而這裡不是單單說所有的事
[00:31:50.000 --> 00:31:52.000]  你看看上文
[00:31:52.000 --> 00:31:58.000]  一直在說信徒面對的困難苦難挑戰
[00:31:58.000 --> 00:32:01.000]  互相效力的果效
[00:32:01.000 --> 00:32:03.000]  就是叫人得益處
[00:32:03.000 --> 00:32:05.000]  哪些人得益處
[00:32:05.000 --> 00:32:10.000]  就是按他旨意備召
[00:32:10.000 --> 00:32:14.000]  願意回應他呼召的人
[00:32:14.000 --> 00:32:18.000]  保羅在這一句一開始就說
[00:32:18.000 --> 00:32:20.000]  我們曉得
[00:32:20.000 --> 00:32:23.000]  不過我加了個文話符號在後面
[00:32:23.000 --> 00:32:25.000]  我們真的曉得
[00:32:25.000 --> 00:32:27.000]  曉不曉得
[00:32:27.000 --> 00:32:29.000]  是不是真的曉得
[00:32:29.000 --> 00:32:31.000]  上帝會掌管
[00:32:31.000 --> 00:32:33.000]  會照管
[00:32:33.000 --> 00:32:37.000]  我們相不相信上帝會掌管照管
[00:32:37.000 --> 00:32:41.000]  這是很值得問的問題
[00:32:41.000 --> 00:32:45.000]  到最後29至32節
[00:32:45.000 --> 00:32:47.000]  因為他預先所知道的人
[00:32:47.000 --> 00:32:50.000]  就預先定下效法他兒子的模樣
[00:32:50.000 --> 00:32:54.000]  使他兒子在許多弟兄中作長子
[00:32:54.000 --> 00:32:57.000]  預先所定下的人又召他們來
[00:32:57.000 --> 00:32:59.000]  所召來的人又稱他們為義
[00:32:59.000 --> 00:33:03.000]  所稱為義的人又叫他們得榮耀
[00:33:03.000 --> 00:33:08.000]  這裡說了很多神會主動所做的事
[00:33:08.000 --> 00:33:10.000]  最突出的
[00:33:10.000 --> 00:33:11.000]  減低給你了
[00:33:11.000 --> 00:33:13.000]  兩節聖經出現了三次
[00:33:13.000 --> 00:33:17.000]  就是預先
[00:33:17.000 --> 00:33:19.000]  不少人
[00:33:19.000 --> 00:33:22.000]  我見過的弟兄姊妹
[00:33:22.000 --> 00:33:25.000]  都曾經或者你現在也是
[00:33:25.000 --> 00:33:28.000]  被預先和預定
[00:33:28.000 --> 00:33:33.000]  這兩個觀念困擾得很厲害
[00:33:33.000 --> 00:33:35.000]  雖然差了一點
[00:33:35.000 --> 00:33:39.000]  不過我仍然想很簡單地
[00:33:39.000 --> 00:33:42.000]  解釋一下這兩個觀念
[00:33:42.000 --> 00:33:48.000]  預知和上帝的全知有關
[00:33:48.000 --> 00:33:51.000]  這是上帝全知的屬性的一部分
[00:33:51.000 --> 00:33:56.000]  既然連時間都是神所創造的
[00:33:56.000 --> 00:34:01.000]  所以他必定不會受時間來限制
[00:34:01.000 --> 00:34:04.000]  預定完全不同
[00:34:04.000 --> 00:34:07.000]  整個新約的聖經
[00:34:07.000 --> 00:34:12.000]  預定只有這五個地方有
[00:34:12.000 --> 00:34:14.000]  沒有別處
[00:34:14.000 --> 00:34:16.000]  第一段的聖經
[00:34:16.000 --> 00:34:19.000]  司徒行傳四章二十五節
[00:34:19.000 --> 00:34:21.000]  是說到神預定
[00:34:21.000 --> 00:34:24.000]  耶穌基督將會受難
[00:34:24.000 --> 00:34:26.000]  第二處的經文就是今天
[00:34:26.000 --> 00:34:29.000]  我說的篇幅其中那一節
[00:34:29.000 --> 00:34:31.000]  就是八章二十九
[00:34:31.000 --> 00:34:33.000]  這裡說到神預定信徒
[00:34:33.000 --> 00:34:36.000]  效法耶穌基督的模樣
[00:34:36.000 --> 00:34:40.000]  第三處是前書第二章第七節
[00:34:40.000 --> 00:34:45.000]  那裡是說到神預定信徒得到榮耀
[00:34:45.000 --> 00:34:48.000]  接著已忽所書第一章第五節
[00:34:48.000 --> 00:34:50.000]  和第一章第十一節
[00:34:50.000 --> 00:34:53.000]  分別是描述神預定信徒
[00:34:53.000 --> 00:34:57.000]  得到兒子的名分和得著基業
[00:34:57.000 --> 00:35:03.000]  這兩個都是神所賜的屬靈的福氣
[00:35:03.000 --> 00:35:06.000]  所以我想借用今天
[00:35:06.000 --> 00:35:08.000]  跟大家分享的大段落
[00:35:08.000 --> 00:35:11.000]  其中八章二十九這一節
[00:35:11.000 --> 00:35:17.000]  來澄清一下預知和預定的觀念
[00:35:17.000 --> 00:35:20.000]  這五段聖經是唯一
[00:35:20.000 --> 00:35:25.000]  五處出現過預定的新的經文
[00:35:25.000 --> 00:35:27.000]  剛才大家聽我說
[00:35:27.000 --> 00:35:34.000]  沒有一段講到關於救恩
[00:35:34.000 --> 00:35:40.000]  所以請你不要繼續帶著
[00:35:40.000 --> 00:35:44.000]  神已經預定了誰能救
[00:35:44.000 --> 00:35:47.000]  預定了誰不能救
[00:35:47.000 --> 00:35:49.000]  這是錯的
[00:35:49.000 --> 00:35:52.000]  請你抹掉它
[00:35:52.000 --> 00:35:54.000]  如果你有這樣的觀念
[00:35:54.000 --> 00:35:57.000]  請你抹掉它
[00:35:57.000 --> 00:36:00.000]  回到羅馬書
[00:36:00.000 --> 00:36:03.000]  神在這裡要應許我們
[00:36:03.000 --> 00:36:06.000]  效法他兒子的榮耀
[00:36:06.000 --> 00:36:08.000]  兒子的模樣
[00:36:08.000 --> 00:36:10.000]  作為長子
[00:36:10.000 --> 00:36:12.000]  我們被稱為義
[00:36:12.000 --> 00:36:14.000]  最終的目的
[00:36:14.000 --> 00:36:17.000]  就是叫我們得著榮耀
[00:36:17.000 --> 00:36:21.000]  這是第三十節結束的一個講法
[00:36:21.000 --> 00:36:23.000]  開頭整段聖經
[00:36:23.000 --> 00:36:27.000]  第十八節是說同一樣東西
[00:36:27.000 --> 00:36:30.000]  彼此首尾呼應
[00:36:30.000 --> 00:36:33.000]  做一個簡單的總結
[00:36:33.000 --> 00:36:35.000]  我請大家不要忘記
[00:36:35.000 --> 00:36:38.000]  受苦和得榮耀
[00:36:38.000 --> 00:36:40.000]  兩者是分不開的
[00:36:40.000 --> 00:36:44.000]  既然信仰是一個歷程的話
[00:36:44.000 --> 00:36:47.000]  我們就必須將我們的眼光
[00:36:47.000 --> 00:36:49.000]  放得遠一點
[00:36:49.000 --> 00:36:55.000]  將我們的焦點放在幕後的榮耀上
[00:36:55.000 --> 00:37:00.000]  最後我又引述剛才我所說的
[00:37:00.000 --> 00:37:04.000]  美國跑手威爾瑪魯道夫
[00:37:04.000 --> 00:37:06.000]  Wilmer Rudolph
[00:37:06.000 --> 00:37:08.000]  他很小的時候
[00:37:08.000 --> 00:37:11.000]  和他媽媽曾經有一段對話
[00:37:11.000 --> 00:37:13.000]  作為結束
[00:37:13.000 --> 00:37:16.000]  當年他仍然很小
[00:37:16.000 --> 00:37:20.000]  走路還很小的時候
[00:37:20.000 --> 00:37:22.000]  他就問媽媽
[00:37:22.000 --> 00:37:25.000]  我以後可不可以像其他小朋友一樣
[00:37:25.000 --> 00:37:28.000]  到處跑 到處玩
[00:37:28.000 --> 00:37:30.000]  他媽媽這樣回答
[00:37:30.000 --> 00:37:32.000]  女兒 你要信得過神
[00:37:32.000 --> 00:37:33.000]  不要失去信心
[00:37:33.000 --> 00:37:35.000]  如果你相信的話
[00:37:35.000 --> 00:37:39.000]  神就會令這件事發生
[00:37:39.000 --> 00:37:41.000]  我們期盼的事
[00:37:41.000 --> 00:37:45.000]  如果離開今天是月圓
[00:37:45.000 --> 00:37:48.000]  不是三年
[00:37:48.000 --> 00:37:50.000]  可能是三五十年
[00:37:50.000 --> 00:37:52.000]  甚至更遠
[00:37:52.000 --> 00:37:54.000]  我相信我們的信心
[00:37:54.000 --> 00:37:56.000]  所需要的信心就越大
[00:37:56.000 --> 00:37:58.000]  對不對
[00:37:58.000 --> 00:38:02.000]  幕後的榮耀遠不遠
[00:38:02.000 --> 00:38:04.000]  當然遠
[00:38:04.000 --> 00:38:08.000]  不過這裡要告訴我們
[00:38:08.000 --> 00:38:14.000]  其實在幕後的榮耀未到的時候
[00:38:14.000 --> 00:38:17.000]  其實我們已經恩著
[00:38:17.000 --> 00:38:20.000]  經歷過恩典
[00:38:20.000 --> 00:38:22.000]  經歷過祝福
[00:38:22.000 --> 00:38:24.000]  上帝下了訂
[00:38:24.000 --> 00:38:28.000]  給了首旗
[00:38:28.000 --> 00:38:32.000]  因為這樣的緣故
[00:38:32.000 --> 00:38:37.000]  聖靈同時也為我們祈求
[00:38:37.000 --> 00:38:39.000]  求主幫助我們
[00:38:39.000 --> 00:38:45.000]  能夠認定上帝照顧一切
[00:38:45.000 --> 00:38:52.000]  祂已經給了我們幕後榮耀的盼望
