
[00:00:00.000 --> 00:00:03.960]  好 弟兄姊妹今天給大家分享一個人物
[00:16:45.400 --> 00:16:47.080]  看看神有什麼供應我們吧
[00:16:47.080 --> 00:16:48.160]  可是呢
[00:16:48.160 --> 00:16:49.920]  亞伯拉沒有
[00:16:49.920 --> 00:16:52.560]  他憑著客人的一個想法
[00:16:54.040 --> 00:16:57.400]  然後還教他的妻子
[00:16:57.400 --> 00:17:00.000]  撒萊說謊
[00:17:00.000 --> 00:17:02.920]  他這個說謊是蠻有意思的
[00:17:02.920 --> 00:17:06.560]  他說要撒萊說是他的妻子
[00:17:06.560 --> 00:17:08.240]  是他的妹子
[00:17:08.240 --> 00:17:09.920]  其實這個沒有錯的
[00:17:09.920 --> 00:17:12.320]  撒萊也確實是他的妹子
[00:17:12.320 --> 00:17:14.320]  如果我們看創世紀
[00:17:14.320 --> 00:17:16.040]  其他的經文我們會看到
[00:17:16.040 --> 00:17:21.600]  亞伯拉跟撒萊是同父異母的一個兄妹
[00:17:22.040 --> 00:17:24.800]  所以他也是他的妹子
[00:17:24.800 --> 00:17:25.720]  這個也沒錯
[00:17:25.720 --> 00:17:27.880]  不過他這麼講的時候
[00:17:27.880 --> 00:17:29.000]  有什麼問題呢
[00:17:29.000 --> 00:17:32.520]  他好像只是講了一半
[00:17:32.520 --> 00:17:34.520]  然後沒有講另外一半
[00:17:34.520 --> 00:17:36.400]  我們常常都說
[00:17:36.400 --> 00:17:40.800]  一半的這個事實不是事實
[00:17:40.800 --> 00:17:41.240]  對不對
[00:17:41.240 --> 00:17:44.840]  他是用一半的事實來掩蓋
[00:17:44.840 --> 00:17:46.640]  另外一半的事實
[00:17:46.640 --> 00:17:47.880]  他是用這個
[00:17:47.880 --> 00:17:51.800]  兄妹的這個身份來掩蓋他
[00:17:52.600 --> 00:17:54.560]  這個夫妻的這個身份
[00:17:54.560 --> 00:17:55.840]  其實就是說謊
[00:17:55.840 --> 00:17:56.960]  他是隱瞞
[00:17:56.960 --> 00:17:57.680]  然後說謊
[00:17:57.680 --> 00:17:59.000]  但是他很狡猾
[00:17:59.000 --> 00:18:01.160]  他自己覺得不是說謊
[00:18:01.160 --> 00:18:02.640]  有可能他會這麼想
[00:18:02.640 --> 00:18:04.320]  那你確實是我的妹子
[00:18:04.320 --> 00:18:04.720]  對不對
[00:18:04.720 --> 00:18:08.960]  可是他這個小聰明
[00:18:08.960 --> 00:18:13.080]  會給他帶來很多的麻煩
[00:18:13.080 --> 00:18:16.520]  我們看到在這裡很奇怪的一件事情
[00:18:16.520 --> 00:18:16.960]  就是
[00:18:16.960 --> 00:18:20.200]  他冒了一個很大的風險
[00:18:20.360 --> 00:18:22.400]  他照樣要去埃及
[00:18:22.400 --> 00:18:24.000]  而這一次
[00:18:24.000 --> 00:18:25.240]  他
[00:18:25.240 --> 00:18:28.560]  有沒有問過撒萊的意見呢
[00:18:28.560 --> 00:18:30.040]  好像沒有
[00:18:30.040 --> 00:18:32.200]  他只是直接的來
[00:18:32.200 --> 00:18:34.280]  好像命令他
[00:18:34.280 --> 00:18:36.160]  或者要求他這樣子去做
[00:18:36.160 --> 00:18:39.280]  聖經很奇怪的一個地方就是
[00:18:39.280 --> 00:18:40.680]  這裡我們沒有看到
[00:18:40.680 --> 00:18:42.080]  撒萊的一個回應
[00:18:42.080 --> 00:18:44.840]  這個是聖經給我們
[00:18:44.840 --> 00:18:46.960]  有很多想像的一些空間
[00:18:46.960 --> 00:18:47.880]  給我們去思考
[00:18:47.960 --> 00:18:50.640]  就是本來如果按照情節的
[00:18:50.640 --> 00:18:52.040]  那個需要或者發展
[00:18:52.040 --> 00:18:54.080]  應該撒萊至少有一句
[00:18:54.080 --> 00:18:56.120]  或者是兩句的對白吧
[00:18:56.120 --> 00:18:57.560]  如果你是編劇的話
[00:18:57.560 --> 00:18:59.560]  大概也會給他一兩句的對白
[00:18:59.560 --> 00:19:01.320]  在這裡完全沒有
[00:19:01.320 --> 00:19:04.120]  沒有撒萊任何的反應出現
[00:19:04.120 --> 00:19:06.720]  連半句的對白都沒有
[00:19:06.720 --> 00:19:08.520]  這是很奇怪的
[00:19:08.520 --> 00:19:13.160]  這個留給我們很多想像的空間
[00:19:13.160 --> 00:19:14.560]  你可以去思想一下
[00:19:14.560 --> 00:19:15.760]  如果你是撒萊
[00:19:15.760 --> 00:19:17.120]  在那一刻
[00:19:17.840 --> 00:19:19.320]  你會有怎樣的反應
[00:19:19.320 --> 00:19:20.760]  你會有怎樣的心情
[00:19:20.760 --> 00:19:23.160]  你會怎樣去回應你這個
[00:19:23.160 --> 00:19:25.120]  對你那麼好的丈夫
[00:19:25.120 --> 00:19:31.880]  從這件事情
[00:19:31.880 --> 00:19:34.680]  我們首先看到他的軟弱就在於
[00:19:34.680 --> 00:19:38.520]  他第一面對飢荒的時候
[00:19:38.520 --> 00:19:40.560]  他就對神的信號
[00:19:40.560 --> 00:19:42.200]  已經開始動搖了
[00:19:42.200 --> 00:19:46.320]  他已經不再確信神把他帶到的
[00:19:46.320 --> 00:19:48.520]  那個是應許之地是迦南美地了
[00:19:48.520 --> 00:19:49.880]  他要自己找一個
[00:19:49.880 --> 00:19:52.400]  找一個出路找到地方他要逃
[00:19:52.400 --> 00:19:56.800]  然後他面對將要發生的
[00:19:56.800 --> 00:19:59.360]  這個在埃及的這個鬆懈的事情
[00:19:59.360 --> 00:20:01.920]  他要想一個的解決的方案
[00:20:01.920 --> 00:20:05.040]  而這個的方案需要付一些的代價
[00:20:05.040 --> 00:20:06.280]  而且還要冒險
[00:20:06.280 --> 00:20:09.640]  但是他在所不惜
[00:20:09.640 --> 00:20:12.040]  因為冒的不是他自己的險
[00:20:12.040 --> 00:20:13.920]  是他妻子的險
[00:20:13.920 --> 00:20:15.720]  所以我們看到這個人
[00:20:15.720 --> 00:20:16.520]  其實也是
[00:20:16.520 --> 00:20:20.520]  我們不曉得用什麼詞來形容他
[00:20:20.520 --> 00:20:24.520]  如果用今天網絡比較流行的詞語
[00:20:24.520 --> 00:20:27.400]  可能也會用渣男來形容他
[00:20:27.400 --> 00:20:32.720]  應該可能比渣男還要更壞一點
[00:20:32.720 --> 00:20:38.800]  所以他在面臨信心的挑戰的時候
[00:20:38.800 --> 00:20:40.200]  他沒有去求問神
[00:20:40.200 --> 00:20:43.880]  其實很多時候我們也跟亞伯拉尼也相像
[00:20:43.880 --> 00:20:45.640]  我們在面對一些的困境的時候
[00:20:45.640 --> 00:20:47.160]  不管是我們的工作也好
[00:20:47.160 --> 00:20:49.240]  我們在人際關係裡面
[00:20:49.240 --> 00:20:50.800]  遇到一些的困難也好
[00:20:50.800 --> 00:20:52.080]  我們首先想的就是
[00:20:52.080 --> 00:20:53.680]  用我們自己的小聰明
[00:20:53.680 --> 00:20:56.160]  我們的方法想去解決問題
[00:20:56.160 --> 00:20:57.840]  而有時候我們用這些的小聰明
[00:20:57.840 --> 00:20:59.480]  學這些的小方法的時候
[00:20:59.480 --> 00:21:02.040]  有可能也要犧牲另外一個人
[00:21:02.040 --> 00:21:04.320]  把另外一個人搬出來
[00:21:04.320 --> 00:21:07.080]  會冒險等等
[00:21:07.080 --> 00:21:08.360]  但是我們在所不惜
[00:21:08.360 --> 00:21:11.240]  因為只是冒了別人的險
[00:21:11.240 --> 00:21:12.280]  沒有冒我自己
[00:21:12.280 --> 00:21:14.760]  用我們自己的方法
[00:21:14.760 --> 00:21:16.520]  我們沒有好好地去求問神
[00:21:16.520 --> 00:21:18.760]  我們也像他一樣
[00:21:18.760 --> 00:21:23.600]  亞伯拉尼也是經歷這樣的一些軟弱
[00:21:23.600 --> 00:21:26.240]  但是在他經歷這些軟弱的時候
[00:21:26.240 --> 00:21:31.040]  我們看到神對他還是很有耐心的
[00:21:31.040 --> 00:21:32.760]  慢慢地給他機會
[00:21:32.760 --> 00:21:33.800]  而讓他去成長
[00:21:33.800 --> 00:21:35.040]  我不是馬上就說
[00:21:35.040 --> 00:21:37.000]  你這樣的人我就不要你的
[00:21:37.000 --> 00:21:38.400]  我的音許就收回來了
[00:21:38.400 --> 00:21:39.080]  沒有
[00:21:39.080 --> 00:21:40.920]  神還是繼續地
[00:21:40.920 --> 00:21:43.680]  在他身上來成就他的音許
[00:21:44.120 --> 00:21:46.440]  我們來看接下來發生什麼事情
[00:21:46.440 --> 00:21:49.400]  真的像他所想像的那樣
[00:21:49.400 --> 00:21:54.360]  埃及人看到撒萊就覺得她很美貌
[00:21:54.360 --> 00:22:00.040]  然後埃及的城宅就把撒萊帶到法老面前
[00:22:00.040 --> 00:22:01.720]  法老也很喜歡她
[00:22:01.720 --> 00:22:04.320]  所以就把她帶進皇宮裡面
[00:22:04.320 --> 00:22:05.440]  意思是什麼
[00:22:05.440 --> 00:22:08.400]  就是把她娶回來了
[00:22:08.400 --> 00:22:09.920]  就是帶到皇宮裡面
[00:22:09.920 --> 00:22:12.240]  要成為法老的妻子了
[00:22:13.240 --> 00:22:17.920]  這個事情可能出乎了一點點亞伯拉尼的預料
[00:22:17.920 --> 00:22:19.360]  因為本來他只是想
[00:22:19.360 --> 00:22:22.080]  一般的埃及人把她搶去而已
[00:22:22.080 --> 00:22:25.080]  現在把她搶去的是不是一般的埃及人
[00:22:25.080 --> 00:22:28.160]  不是 是法老
[00:22:28.160 --> 00:22:31.360]  埃及最高的統治者
[00:22:31.360 --> 00:22:33.160]  法老把她搶去了
[00:22:33.160 --> 00:22:35.040]  這個不得了
[00:22:35.040 --> 00:22:37.400]  你沒有辦法抗拒
[00:22:37.400 --> 00:22:38.640]  沒有辦法反抗
[00:22:38.640 --> 00:22:40.400]  任何反抗的能力都沒有
[00:22:40.400 --> 00:22:42.640]  而被法老搶去
[00:22:43.400 --> 00:22:44.680]  這個事情我們留意
[00:22:44.680 --> 00:22:45.920]  我紅色字那個部分
[00:22:45.920 --> 00:22:49.400]  這裡對撒萊的稱呼說是那婦人
[00:22:49.400 --> 00:22:52.680]  也留意前面都有說撒萊的名字
[00:22:52.680 --> 00:22:55.360]  但是在這裡特別不提她的名字
[00:22:55.360 --> 00:22:57.160]  只是說那婦人
[00:22:57.160 --> 00:22:59.800]  然後十六節也說這婦人
[00:22:59.800 --> 00:23:01.600]  都是用婦人來形容她
[00:23:01.600 --> 00:23:05.920]  其實這個也是特別可能提醒亞伯拉尼
[00:23:05.920 --> 00:23:07.480]  或者提醒我們讀者
[00:23:07.480 --> 00:23:11.640]  這個是一個有夫之婦這個人
[00:23:12.800 --> 00:23:13.800]  有夫之婦
[00:23:13.800 --> 00:23:17.480]  她被帶到了法老的面前
[00:23:17.480 --> 00:23:20.400]  其實這個是很大的一個罪
[00:23:20.400 --> 00:23:23.360]  就是這個罪是怎麼產生呢
[00:23:23.360 --> 00:23:26.040]  其實是因為亞伯拉尼她自己的緣故
[00:23:26.040 --> 00:23:28.520]  她自己弄了一個小聰明
[00:23:28.520 --> 00:23:30.040]  然後就出現了這個事情
[00:23:30.040 --> 00:23:31.960]  然後在這裡
[00:23:31.960 --> 00:23:37.080]  法老因為取了撒萊
[00:23:37.080 --> 00:23:39.520]  那亞伯拉尼的身份就改變了
[00:23:39.520 --> 00:23:40.400]  她成為什麼了
[00:23:41.920 --> 00:23:44.280]  本來成為一個逃難的來這裡難民
[00:23:44.280 --> 00:23:45.960]  難民的身份現在成為什麼了
[00:23:45.960 --> 00:23:49.480]  國舅 對了 說對了 國舅
[00:23:49.480 --> 00:23:54.160]  她的身份一下子從難民變成了國舅
[00:23:54.160 --> 00:23:56.080]  那有什麼好處呢
[00:23:56.080 --> 00:23:57.480]  這個好處就多
[00:23:57.480 --> 00:24:02.640]  你看這裡得了很多牛 羊 駱駝 公驢 母驢
[00:24:02.640 --> 00:24:06.040]  最後更厲害還有普比
[00:24:06.040 --> 00:24:09.080]  有人有財物
[00:24:09.080 --> 00:24:11.280]  不只有那些的牛羊還有人
[00:24:11.280 --> 00:24:13.360]  就是一些普比也有
[00:24:13.360 --> 00:24:15.720]  就是她的身份一下子發生了
[00:24:15.720 --> 00:24:16.840]  翻天覆地的改變
[00:24:16.840 --> 00:24:18.720]  從難民就轉成國舅了
[00:24:18.720 --> 00:24:21.960]  還得了很多的好處
[00:24:21.960 --> 00:24:23.440]  這個也是她想不到了
[00:24:23.440 --> 00:24:26.120]  本來只是想妻子變強了就算了
[00:24:26.120 --> 00:24:27.200]  我能夠保存性命
[00:24:27.200 --> 00:24:29.880]  還可以在這裡久活著就不錯了
[00:24:29.880 --> 00:24:30.840]  那現在不是
[00:24:30.840 --> 00:24:32.560]  那對她來講
[00:24:32.560 --> 00:24:34.720]  那是不是因禍得福了呢
[00:24:34.720 --> 00:24:36.280]  大家覺得是不是呢
[00:24:36.280 --> 00:24:39.760]  如果是你 你會開心嗎 高興嗎
[00:24:40.280 --> 00:24:41.440]  弄了一個小聰明
[00:24:41.440 --> 00:24:43.200]  然後有這麼好的結果
[00:24:43.200 --> 00:24:48.280]  妻子當了法老的妻子
[00:24:48.280 --> 00:24:49.960]  然後自己又當了國舅
[00:24:49.960 --> 00:24:51.120]  又得了很多的財物
[00:24:51.120 --> 00:24:52.880]  不是很好嗎
[00:24:52.880 --> 00:24:57.200]  其實我想她應該是高興不起來
[00:24:57.200 --> 00:24:59.320]  因為她說的這些的好處
[00:24:59.320 --> 00:25:03.160]  都是用她的妻子換回來的
[00:25:03.160 --> 00:25:06.400]  我想沒有一個人會開心
[00:25:06.400 --> 00:25:07.240]  換著是我們
[00:25:07.240 --> 00:25:08.520]  如果用我們的小聰明
[00:25:08.520 --> 00:25:11.200]  去得了一些不義之財
[00:25:11.200 --> 00:25:13.120]  而這些我們所得來的
[00:25:13.120 --> 00:25:14.960]  我們明知道是神所不喜悅的
[00:25:14.960 --> 00:25:16.120]  那我們不會開心的
[00:25:16.120 --> 00:25:17.680]  對亞伯蘭來講
[00:25:17.680 --> 00:25:18.960]  她也不會開心
[00:25:18.960 --> 00:25:21.320]  不過呢
[00:25:21.320 --> 00:25:23.360]  如果我們用世俗的眼光
[00:25:23.360 --> 00:25:24.360]  去看的話
[00:25:24.360 --> 00:25:26.600]  她這一次去埃及
[00:25:26.600 --> 00:25:29.240]  應該是大有斬獲
[00:25:29.240 --> 00:25:32.640]  斬獲很多的財物 人等等
[00:25:32.640 --> 00:25:36.000]  但是從屬靈的眼光來看
[00:25:36.000 --> 00:25:38.800]  其實她在那裡是得不償失的
[00:25:38.800 --> 00:25:41.160]  我們留意最後她得了什麼
[00:25:41.160 --> 00:25:43.200]  還有一個是普比
[00:25:43.200 --> 00:25:47.120]  也意味著她的一些的普人
[00:25:47.120 --> 00:25:48.360]  都是從埃及得的
[00:25:48.360 --> 00:25:53.160]  那這個可能就種下了一些禍根
[00:25:53.160 --> 00:25:56.080]  就是在當中有可能出現了
[00:25:56.080 --> 00:25:57.360]  一個問題的人物
[00:25:57.360 --> 00:25:58.600]  這個問題人物是誰呢
[00:25:58.600 --> 00:26:01.000]  就是還記得亞伯蘭
[00:26:01.000 --> 00:26:03.320]  亞伯蘭還有一個的死女
[00:26:03.320 --> 00:26:05.160]  叫誰 夏賈
[00:26:05.760 --> 00:26:10.120]  有可能就是當時送來的
[00:26:10.120 --> 00:26:12.960]  就是因為法老送給她這些普比
[00:26:12.960 --> 00:26:14.880]  那送了其中有一個就是夏賈
[00:26:14.880 --> 00:26:18.480]  夏賈後來在她的家庭裡面
[00:26:18.480 --> 00:26:22.440]  就為她生了一個兒子
[00:26:22.440 --> 00:26:23.840]  叫做以史瑪利
[00:26:23.840 --> 00:26:26.400]  那這個帶給她的家庭
[00:26:26.400 --> 00:26:27.640]  很大的一個影響
[00:26:27.640 --> 00:26:29.800]  本來神應許給她的
[00:26:29.800 --> 00:26:32.880]  承受她的產業的是以撒
[00:26:32.880 --> 00:26:33.760]  後來結果呢
[00:26:33.760 --> 00:26:37.000]  她又從這個死女夏賈
[00:26:37.000 --> 00:26:38.440]  又生了以史瑪利
[00:26:38.440 --> 00:26:40.360]  結果出現很多家庭的問題
[00:26:40.360 --> 00:26:42.160]  不只是家庭的問題
[00:26:42.160 --> 00:26:43.560]  後來現在發展到
[00:26:43.560 --> 00:26:45.400]  我們知道是國與國
[00:26:45.400 --> 00:26:47.080]  民族與民族之間的問題
[00:26:47.080 --> 00:26:50.720]  所以這個禍根是很大的
[00:26:50.720 --> 00:26:54.240]  本來以為是得了好處
[00:26:54.240 --> 00:26:56.080]  結果呢得不償失
[00:26:56.080 --> 00:26:57.640]  種下了禍根
[00:26:57.640 --> 00:27:01.480]  所以亞伯蘭在面對這個
[00:27:01.480 --> 00:27:03.080]  信心的考驗的時候呢
[00:27:03.800 --> 00:27:04.920]  他徹底失敗了
[00:27:04.920 --> 00:27:07.880]  我們也看到信心之父
[00:27:07.880 --> 00:27:10.040]  他也經歷信心的軟弱
[00:27:10.040 --> 00:27:11.800]  他面對這些的困境
[00:27:11.800 --> 00:27:13.400]  他沒有求問神
[00:27:13.400 --> 00:27:16.440]  只是按照自己的方法
[00:27:16.440 --> 00:27:17.720]  去解決問題
[00:27:17.720 --> 00:27:20.440]  而且還不顧他的妻子
[00:27:20.440 --> 00:27:22.640]  他的這個好處
[00:27:22.640 --> 00:27:25.560]  把他的妻子要犧牲掉了
[00:27:25.560 --> 00:27:27.480]  你想想這樣的人
[00:27:27.480 --> 00:27:28.800]  神還是憐憫他
[00:27:28.800 --> 00:27:31.400]  還是繼續的在他身上
[00:27:31.400 --> 00:27:33.120]  成就他的應許
[00:27:33.120 --> 00:27:36.280]  我想神給他很多的功課去學習
[00:27:36.280 --> 00:27:37.760]  我想亞伯蘭不是
[00:27:37.760 --> 00:27:40.000]  只有一次這樣做了
[00:27:40.000 --> 00:27:41.680]  其實後面我們在讀聖經的時候
[00:27:41.680 --> 00:27:44.160]  發現他曾經有第二次
[00:27:44.160 --> 00:27:46.120]  叫那個莎萊
[00:27:46.120 --> 00:27:47.800]  要認識他的妹子
[00:27:47.800 --> 00:27:51.080]  所以他不是一次這麼做了
[00:27:51.080 --> 00:27:53.280]  他也有第二次
[00:27:53.280 --> 00:27:55.120]  那神也是藉著這樣的事情
[00:27:55.120 --> 00:27:58.880]  慢慢的來教導亞伯蘭
[00:27:58.880 --> 00:27:59.960]  就是亞伯蘭漢
[00:27:59.960 --> 00:28:01.960]  也慢慢的來熬煉他的信心
[00:28:02.800 --> 00:28:07.480]  讓他在飢荒和危難當中
[00:28:07.480 --> 00:28:09.800]  來學習信號神的功課
[00:28:09.800 --> 00:28:13.960]  我們看到若不是神出手
[00:28:13.960 --> 00:28:16.640]  他的困局不會發生改變的
[00:28:16.640 --> 00:28:19.840]  我們看到最後第十七節到二十節
[00:28:19.840 --> 00:28:21.320]  神出手了
[00:28:21.320 --> 00:28:26.040]  亞伯蘭以為他的小聰明
[00:28:26.040 --> 00:28:28.640]  能夠如願以償的時候
[00:28:28.640 --> 00:28:30.840]  他還不知道闖了禍
[00:28:30.840 --> 00:28:32.120]  那神在這個時候
[00:28:32.120 --> 00:28:35.120]  他就介入了神就出手了
[00:28:35.120 --> 00:28:38.520]  在十七節耶和華出現了
[00:28:38.520 --> 00:28:41.840]  這個出現其實跟他帶領埃及人
[00:28:41.840 --> 00:28:43.680]  出埃及的時候有點像
[00:28:43.680 --> 00:28:46.960]  他也是降禍降災給法勞
[00:28:46.960 --> 00:28:50.800]  然後最後法勞就因為受了懲罰
[00:28:50.800 --> 00:28:52.920]  所以他就找到亞伯蘭
[00:28:52.920 --> 00:28:53.960]  質問亞伯蘭
[00:28:53.960 --> 00:28:55.240]  為什麼你沒有告訴我
[00:28:55.240 --> 00:28:56.680]  他是你的妻子
[00:28:56.680 --> 00:28:58.160]  而是欺瞞我說
[00:28:58.160 --> 00:28:59.840]  他只是你的妹子
[00:28:59.840 --> 00:29:02.920]  也是我犯了這個罪得罪神
[00:29:02.920 --> 00:29:05.800]  法勞在這裡看起來好像
[00:29:05.800 --> 00:29:08.720]  比亞伯蘭還要更敬畏神
[00:29:08.720 --> 00:29:09.800]  就是我們看得出來
[00:29:09.800 --> 00:29:11.040]  很奇怪的一個地方
[00:29:11.040 --> 00:29:13.720]  一個外邦人
[00:29:13.720 --> 00:29:16.960]  他比亞伯蘭能夠更敬畏神
[00:29:16.960 --> 00:29:20.000]  更懼怕神
[00:29:20.000 --> 00:29:22.040]  在這裡神出手了
[00:29:22.040 --> 00:29:24.960]  他介入了亞伯蘭這個事件
[00:29:24.960 --> 00:29:28.320]  在這個信心軟弱的時候
[00:29:28.320 --> 00:29:32.320]  上帝出現扭轉他的一些的環境
[00:29:32.320 --> 00:29:37.400]  讓他能夠帶回他的妻子撒萊
[00:29:37.400 --> 00:29:39.680]  就回到原來的地方
[00:29:39.680 --> 00:29:41.080]  就是迦南地
[00:29:41.080 --> 00:29:43.280]  所以當他們回去的時候
[00:29:43.280 --> 00:29:46.840]  是帶著一些埃及給他們的財物
[00:29:46.840 --> 00:29:49.640]  就回去迦南地
[00:29:49.640 --> 00:29:54.160]  就回到神給他的應許之地去了
[00:29:54.160 --> 00:29:56.120]  所以在這裡我們看到
[00:29:56.120 --> 00:29:57.800]  若不是神的憐憫
[00:29:57.800 --> 00:29:59.480]  神的出手
[00:29:59.480 --> 00:30:03.240]  他還以為他的小聰明很厲害
[00:30:03.240 --> 00:30:04.360]  他還會繼續再用
[00:30:04.360 --> 00:30:06.960]  當然在後面一些發生的事情裡面
[00:30:06.960 --> 00:30:07.640]  其實我們發現
[00:30:07.640 --> 00:30:09.640]  他有時候還是會用他的小聰明
[00:30:09.640 --> 00:30:11.120]  但是他有在進步
[00:30:11.120 --> 00:30:12.560]  神不斷的改變他
[00:30:12.560 --> 00:30:14.520]  不斷的讓他來成長
[00:30:14.520 --> 00:30:17.320]  所以最後才能夠看到
[00:30:17.320 --> 00:30:20.440]  他有信心可以去獻以撒
[00:30:20.440 --> 00:30:21.800]  好了
[00:30:21.800 --> 00:30:23.440]  看到這裡的時候
[00:30:23.440 --> 00:30:25.720]  我們可以看到
[00:30:25.720 --> 00:30:29.080]  神並沒有因為亞伯蘭的錯誤
[00:30:29.080 --> 00:30:30.920]  或者因為他的軟弱
[00:30:30.920 --> 00:30:33.920]  而廢棄神自己的信使
[00:30:33.920 --> 00:30:36.680]  仍然要在他身上成就他的應許
[00:30:36.680 --> 00:30:38.760]  今天在我們每一個人身上
[00:30:38.760 --> 00:30:40.240]  也是這樣子
[00:30:40.240 --> 00:30:41.840]  當我們軟弱的時候
[00:30:41.840 --> 00:30:44.960]  我們不要懷疑神對我們的帶領和應許
[00:30:44.960 --> 00:30:46.840]  雖然我們有很多的軟弱
[00:30:46.840 --> 00:30:48.240]  很多時候會跌倒
[00:30:48.240 --> 00:30:54.280]  但是神仍然要藉著我們來成就他的旨意
[00:30:54.280 --> 00:30:58.440]  處處幫助我們在不斷的試驗
[00:30:58.440 --> 00:30:59.760]  或者是軟弱當中
[00:30:59.760 --> 00:31:04.200]  我們仍然學習到怎樣去依靠神
[00:31:04.200 --> 00:31:09.040]  有人說亞伯蘭這次的事件
[00:31:09.040 --> 00:31:12.280]  叫做亞伯蘭的出埃及記
[00:31:12.280 --> 00:31:14.120]  我不曉得你同不同意
[00:31:14.120 --> 00:31:18.080]  他好像就上演了一場他的出埃及記
[00:31:18.080 --> 00:31:20.520]  神也是藉著降禍給法老
[00:31:20.520 --> 00:31:23.040]  然後把他帶領出了埃及
[00:31:23.040 --> 00:31:24.360]  我想這次對他來講
[00:31:24.360 --> 00:31:27.760]  應該是很深刻的一次經歷
[00:31:27.760 --> 00:31:30.360]  讓他的信心能夠有一個的突破
[00:31:30.360 --> 00:31:31.360]  有一個的長進
[00:31:31.360 --> 00:31:36.240]  也能夠讓他更清楚的看到他自己的人性
[00:31:36.240 --> 00:31:38.320]  他的軟弱在哪裡
[00:31:38.320 --> 00:31:40.840]  我們也是一樣
[00:31:40.840 --> 00:31:43.600]  我們也會面對我們的軟弱
[00:31:43.600 --> 00:31:44.840]  我們也會跌倒
[00:31:44.840 --> 00:31:46.240]  我們也會懷疑神
[00:31:46.240 --> 00:31:48.160]  我們也會用自己的小聰明
[00:31:48.160 --> 00:31:52.440]  但是神會不斷的來調教我們的目光
[00:31:52.440 --> 00:31:54.800]  讓我們學習不再看環境
[00:31:54.800 --> 00:31:56.160]  只看神的應許
[00:31:56.160 --> 00:31:59.720]  緊緊的來抓緊神
[00:31:59.720 --> 00:32:03.440]  不是靠我們的聰明去解決問題
[00:32:03.440 --> 00:32:07.720]  我想給大家最後講一個信心的故事
[00:32:07.720 --> 00:32:11.880]  這個馬里遜大家都知道
[00:32:11.880 --> 00:32:14.440]  他是第一個來華的宣教士
[00:32:14.440 --> 00:32:17.680]  就是新教
[00:32:17.680 --> 00:32:19.160]  第一個來華宣教士
[00:32:19.160 --> 00:32:22.120]  他1807年就來到中國
[00:32:22.120 --> 00:32:25.280]  最早是來到廣州和澳門地區
[00:32:25.280 --> 00:32:28.120]  在那邊去傳教
[00:32:28.120 --> 00:32:30.320]  也做聖經翻譯的工作
[00:32:30.320 --> 00:32:33.000]  神帶領他來的時候
[00:32:33.000 --> 00:32:34.600]  他感到很多的困難
[00:32:34.600 --> 00:32:36.280]  他自己說
[00:32:36.280 --> 00:32:38.920]  他說這種事業是艱難困苦的
[00:32:38.920 --> 00:32:44.720]  我嚴重的請你來仔細的來估計一下
[00:32:44.720 --> 00:32:46.920]  你要付出了什麼樣的代價
[00:32:46.920 --> 00:32:51.760]  中國人有很多的文化是高超的
[00:32:51.760 --> 00:32:53.880]  學問是豐富的
[00:32:53.880 --> 00:32:54.960]  不亞於我們
[00:32:54.960 --> 00:32:56.320]  反而是優於我們
[00:32:56.320 --> 00:32:59.960]  除了要學習語文之外
[00:32:59.960 --> 00:33:01.840]  這些其他的種種困難
[00:33:01.840 --> 00:33:03.280]  實在是極大的
[00:33:03.280 --> 00:33:06.160]  如果我們堅決要去的話
[00:33:06.160 --> 00:33:10.400]  我們必須在內心要先自判死刑
[00:33:10.400 --> 00:33:11.840]  不能信託自己
[00:33:11.840 --> 00:33:15.320]  只能信託佛的神而已
[00:33:15.320 --> 00:33:17.800]  他也感到來中國宣教不容易
[00:33:17.800 --> 00:33:18.640]  很多的困難
[00:33:18.640 --> 00:33:23.600]  說他懷著要自判死刑的心來到中國
[00:33:23.600 --> 00:33:25.080]  只是要靠神
[00:33:25.080 --> 00:33:26.600]  不是靠他自己
[00:33:26.600 --> 00:33:32.080]  他來到以後傳福音傳了多久才有人信呢
[00:33:32.080 --> 00:33:35.000]  大家知道了嗎
[00:33:35.000 --> 00:33:37.080]  你猜一下吧
[00:33:37.080 --> 00:33:41.280]  第一個信主他傳了多久才有一個
[00:33:41.280 --> 00:33:42.800]  一年
[00:33:42.800 --> 00:33:43.920]  兩年
[00:33:43.920 --> 00:33:45.120]  三年
[00:33:45.120 --> 00:33:46.880]  七年
[00:33:46.880 --> 00:33:49.240]  七年才接觸第一個果汁
[00:33:49.240 --> 00:33:51.640]  這個第一個果汁叫做蔡高
[00:33:51.640 --> 00:33:55.640]  蔡高是一個當時的一個商人
[00:33:55.640 --> 00:33:58.240]  傳了七年才有第一個信主的
[00:33:58.240 --> 00:34:00.360]  但是蔡高信主以後
[00:34:00.360 --> 00:34:03.760]  他的家人也很快一起來信主
[00:34:03.760 --> 00:34:05.680]  那現在在澳門也有個中學
[00:34:05.680 --> 00:34:07.560]  叫做蔡高中學
[00:34:07.560 --> 00:34:10.400]  就是這個人蔡高
[00:34:10.400 --> 00:34:11.760]  除了蔡高以外
[00:34:11.760 --> 00:34:15.720]  後來神也差派另外一個人去協助馬里遜
[00:34:15.720 --> 00:34:17.640]  就是米蓮
[00:34:17.640 --> 00:34:19.960]  米蓮這個人也是一個宣教士
