
[00:00:00.000 --> 00:00:01.800]  非洲姐妹早 平安
[00:22:42.980 --> 00:22:45.900]  這就是爲什麼現在我們母親節的時候
[00:22:45.900 --> 00:22:49.700]  不是買玫瑰花 不是買鬱金香 是買康乃馨
[00:22:49.700 --> 00:22:54.020]  弟兄姊妹你有沒有看到今天的花
[00:22:54.020 --> 00:22:55.300]  很感謝主
[00:22:55.300 --> 00:22:57.500]  你知道我們家會很小
[00:22:57.500 --> 00:22:59.460]  花錢要算的
[00:22:59.460 --> 00:23:02.820]  我昨天去Saveway
[00:23:02.820 --> 00:23:04.420]  100要6塊9毛9
[00:23:04.420 --> 00:23:07.180]  我就已經到了那個要付錢的地方了
[00:23:07.180 --> 00:23:09.340]  我想Trailer Joe就在旁邊
[00:23:09.340 --> 00:23:10.580]  過去看一看
[00:23:11.260 --> 00:23:14.340]  結果Trailer Joe兩把纔多少錢
[00:23:14.340 --> 00:23:18.260]  5加4 9塊
[00:23:18.260 --> 00:23:19.460]  兩把才9塊
[00:23:19.460 --> 00:23:21.180]  所以感謝主
[00:23:21.180 --> 00:23:24.260]  然後這兩棵Lavender
[00:23:24.260 --> 00:23:26.420]  這個叫什麼
[00:23:26.420 --> 00:23:28.620]  薰衣草
[00:23:28.620 --> 00:23:33.420]  薰衣草我是早前就買來種在前面就死掉了
[00:23:33.420 --> 00:23:36.140]  結果後來我拿回去退
[00:23:36.140 --> 00:23:38.500]  弟兄姊妹你買樹買花
[00:23:38.900 --> 00:23:42.060]  在很短的時間裏面死掉你可以拿回去換
[00:23:42.060 --> 00:23:43.340]  或拿回去退
[00:23:43.340 --> 00:23:45.580]  這是美國
[00:23:45.580 --> 00:23:47.660]  結果我退了以後
[00:23:47.660 --> 00:23:51.700]  昨天神讓我看到在Trailer Joe買了這兩盆
[00:23:51.700 --> 00:23:53.740]  你覺不覺得很漂亮
[00:23:53.740 --> 00:23:55.900]  感謝主
[00:23:55.900 --> 00:24:02.260]  所以他就是在用白色的康乃馨
[00:24:02.260 --> 00:24:03.940]  佈置了整個會場
[00:24:03.940 --> 00:24:05.540]  紀念他的母親
[00:24:06.740 --> 00:24:08.980]  在1908年的時候
[00:24:08.980 --> 00:24:12.060]  他得到了基督徒商人的贊助
[00:24:12.060 --> 00:24:14.260]  到美國各州去推廣
[00:24:14.260 --> 00:24:18.180]  要讓母親節變成國定假日
[00:24:18.180 --> 00:24:23.100]  甚至尋求當時的國會議員大家的支持
[00:24:23.100 --> 00:24:25.460]  經過了一番努力之後
[00:24:25.460 --> 00:24:29.220]  在1914年的5月的第二個禮拜天
[00:24:29.220 --> 00:24:35.380]  母親節才成爲美國的國定假日
[00:24:36.740 --> 00:24:38.980]  當然沒有放假 因爲禮拜天本來就是放假日
[00:24:38.980 --> 00:24:44.340]  安娜是在一個女權運動轉化的時代
[00:24:44.340 --> 00:24:47.420]  她很積極地推廣母親節
[00:24:47.420 --> 00:24:51.060]  她的目的跟意義當然是要紀念她的母親
[00:24:51.060 --> 00:24:53.420]  和世界上所有的母親
[00:24:53.420 --> 00:24:55.940]  對她們表示愛和敬意
[00:24:55.940 --> 00:24:59.060]  但是因爲她的信仰的背景
[00:24:59.060 --> 00:25:01.340]  因爲她信仰的背景
[00:25:01.900 --> 00:25:07.540]  她相信遵守上帝的誡命是蒙福的道路
[00:25:07.540 --> 00:25:16.860]  而且她認爲尊榮母親可以加強家人的感情跟關係
[00:25:16.860 --> 00:25:19.860]  當一個家庭穩固的時候
[00:25:19.860 --> 00:25:25.460]  整個社會跟國家才能夠走上成熟穩定的發展
[00:25:25.460 --> 00:25:27.820]  所以母親是很重要的
[00:25:28.820 --> 00:25:34.340]  安娜非常地強調注重母親節的真實意義和目的
[00:25:34.340 --> 00:25:38.780]  她認爲這是一個專屬女性的節日
[00:25:38.780 --> 00:25:44.820]  而且並要帶下對母親的重視和母親對家庭的貢獻
[00:25:44.820 --> 00:25:51.340]  尤其是一個基督徒的母親更是可以帶下敬前的榜樣
[00:25:51.340 --> 00:25:55.060]  爲兒女禱告的責任
[00:25:55.540 --> 00:26:03.220]  基督徒的母親 並且爲兒女奠定我們的鼠林產業
[00:26:03.220 --> 00:26:07.260]  在她的努力之下
[00:26:07.260 --> 00:26:09.420]  全世界除了英國之外
[00:26:09.420 --> 00:26:11.780]  這是我昨天才知道的 又是喬阿姨提供的
[00:26:11.780 --> 00:26:17.020]  除了英國之外 全世界的母親節都是五月第二個禮拜
[00:26:17.020 --> 00:26:21.900]  在慶祝母親節
[00:26:22.380 --> 00:26:27.580]  但是我想安娜她絕對想不到在這個二十一世紀的開始
[00:26:27.580 --> 00:26:30.780]  當我們女權真的抬頭的時候
[00:26:30.780 --> 00:26:37.740]  女性在爭取的竟然是墮胎合法 同性戀合法
[00:26:37.740 --> 00:26:41.460]  因爲安娜一直說
[00:26:41.460 --> 00:26:45.380]  我盼望看見當人們慶祝母親節的時候
[00:26:45.380 --> 00:26:49.140]  都是帶着感恩的心來紀念母親的辛勞
[00:26:51.260 --> 00:26:54.620]  因爲這樣子就願意遵守聖經的誡命
[00:26:54.620 --> 00:27:01.580]  讓母親美好的一生能夠成爲一個信仰的傳承跟榜樣
[00:27:01.580 --> 00:27:04.300]  各位姐妹 我們是有責任的
[00:27:04.300 --> 00:27:07.700]  我們做母親的人我們是有責任的
[00:27:07.700 --> 00:27:16.300]  而我們的責任是要讓我們的信仰成爲傳承與榜樣
[00:27:17.540 --> 00:27:22.100]  而不是說在母親節的時候大家出去大喫大喝一頓
[00:27:22.100 --> 00:27:23.620]  然後送花送禮
[00:27:23.620 --> 00:27:25.380]  當然送花送禮也很好
[00:27:25.380 --> 00:27:27.100]  但是那不是主要的
[00:27:27.100 --> 00:27:31.500]  因爲那樣子反而失去了尊榮母親的真實意義
[00:27:31.500 --> 00:27:35.700]  所以我們回應安娜的心 心願
[00:27:35.700 --> 00:27:40.660]  在目前這個女性角色很多元化的時代
[00:27:41.580 --> 00:27:48.940]  神給我們姐妹們不論你是已婚單身是媽媽還是你沒有孩子
[00:27:48.940 --> 00:27:54.420]  你都能夠在不同的領域裏面賦神的美好
[00:27:54.420 --> 00:28:01.980]  當普天下的都在慶祝母親的偉大
[00:28:01.980 --> 00:28:04.420]  親愛的偉大的母親
[00:28:04.420 --> 00:28:09.980]  請你記住我們身邊還有沒有信的家人
[00:28:12.060 --> 00:28:15.700]  在他們的面前我們要活出神的愛來
[00:28:15.700 --> 00:28:22.980]  還有什麼比親人 把親人帶進神的救恩裏面更加重要的呢
[00:28:22.980 --> 00:28:29.700]  其實主已經應許了 一人得救 全家得救
[00:28:29.700 --> 00:28:36.060]  你要做的就是順服 好好的去愛他們
[00:28:37.020 --> 00:28:44.020]  把天賦無止盡的赦免原諒帶進你們的關係當中
[00:28:44.020 --> 00:28:52.700]  我們都知道我們目前所處的社會
[00:28:52.700 --> 00:28:56.420]  其實環境極其險惡
[00:28:56.420 --> 00:29:03.820]  人與人之間充滿了仇恨嫉妒 校園裏面的槍擊案 各樣的天災人禍
[00:29:04.660 --> 00:29:07.860]  老我的軟弱 世界的試探 仇敵的詭計
[00:29:07.860 --> 00:29:11.260]  人遠離神
[00:29:11.260 --> 00:29:20.380]  社會環境一片黑暗 人心中所想的盡都是惡
[00:29:20.380 --> 00:29:30.940]  追究起來其實就是因爲人不知道耶和華大門的作爲
[00:29:32.580 --> 00:29:35.300]  剛纔姐妹的見證 憂鬱症
[00:29:35.300 --> 00:29:39.380]  到一個新的環境裏面 其實不是隻有它
[00:29:39.380 --> 00:29:46.540]  憂鬱症 焦慮症 這項的精神病在我們的周圍比比皆是
[00:29:46.540 --> 00:29:55.500]  這一切的反應都顯出出家庭的教育出現的問題
[00:29:55.500 --> 00:30:00.540]  人的軟弱 世界的誘惑 還有這個價值觀的改變
[00:30:01.220 --> 00:30:03.380]  使人嚴重地失去了方向
[00:30:03.380 --> 00:30:11.420]  這一切的關鍵就是我們要回到神的面前來
[00:30:11.420 --> 00:30:14.060]  我們要回到天父的面前
[00:30:14.060 --> 00:30:20.060]  神比我們都還在乎這些破碎的靈魂
[00:30:20.060 --> 00:30:27.460]  這些問題就能夠把整個家 整個社會拖垮
[00:30:30.380 --> 00:30:32.340]  許多人的 我們每一個人
[00:30:32.340 --> 00:30:37.780]  不是許多人 我們每一個人都在面臨非常艱難的事情
[00:30:37.780 --> 00:30:41.060]  請問我們哪一家沒有難處
[00:30:41.060 --> 00:30:44.380]  我們哪一家沒有難處
[00:30:44.380 --> 00:30:49.020]  若是不悔改 靠着禱告回到上帝面前來
[00:30:49.020 --> 00:30:53.220]  哪一件事情你可以靠你自己解決的
[00:30:57.900 --> 00:31:01.700]  所以我們在這個世代裏面
[00:31:01.700 --> 00:31:07.060]  我們這一羣已經被神分別爲生的基督徒
[00:31:07.060 --> 00:31:10.820]  我們要擔起禱告的責任
[00:31:10.820 --> 00:31:13.700]  把人帶回教會
[00:31:13.700 --> 00:31:19.020]  把神的愛再一次點燃失落的心
[00:31:19.020 --> 00:31:22.460]  這是我們的責任
[00:31:23.940 --> 00:31:29.020]  所以當今天當事人在高高興興地慶祝母親節的時候
[00:31:29.020 --> 00:31:33.420]  我們也要爲一些破碎的關係來禱告
[00:31:33.420 --> 00:31:38.460]  求神賜下憐憫 重新地恢復關係
[00:31:38.460 --> 00:31:46.340]  弟兄姐妹 你最關心的是你兒女的什麼事情
[00:31:46.340 --> 00:31:51.180]  是他們學校的功課 還是他們與人與人之間的關係
[00:31:51.700 --> 00:31:57.260]  還是他們的品德 還是他們的健康
[00:31:57.260 --> 00:32:04.780]  剛纔我就說從2005年開始我就戴上了師母的帽子
[00:32:04.780 --> 00:32:09.060]  我最多的面對的是人際關係
[00:32:09.060 --> 00:32:15.780]  有一天有個人問我說 你怎麼知道退休啊
[00:32:15.780 --> 00:32:20.940]  我說我希望70歲可以退休吧
[00:32:22.700 --> 00:32:26.020]  我不是說我70歲以後我就要去環遊世界
[00:32:26.020 --> 00:32:29.980]  我也不是說我70歲之後我就要告老還鄉
[00:32:29.980 --> 00:32:33.660]  而是我希望我70歲的時候
[00:32:33.660 --> 00:32:37.180]  神已經興起 揭放的人
[00:32:37.180 --> 00:32:42.860]  來繼續神在信望愛的旨意
[00:32:42.860 --> 00:32:49.500]  我也盼望我們的弟兄姐妹都能夠成爲樹林的精兵
[00:32:52.700 --> 00:32:58.820]  弟兄姐妹 我們的兒女不是我們的
[00:32:58.820 --> 00:33:02.700]  孩子是屬神的
[00:33:02.700 --> 00:33:12.740]  34篇18節裏面說耶和華靠近傷心的人 拯救靈性痛悔的人
[00:33:12.740 --> 00:33:17.060]  我們很多的媽媽都很傷心
[00:33:18.260 --> 00:33:22.420]  都被兒女傷過 我們也是傷我們父母親的人
[00:33:22.420 --> 00:33:30.180]  所以我們就要迫切地抓緊神
[00:33:30.180 --> 00:33:35.940]  傾盡神 向神呼求 竭力地禱告
[00:33:35.940 --> 00:33:40.500]  有一個年輕的媽媽
[00:33:42.820 --> 00:33:48.340]  不是 有一個媽媽 我先講 年輕的媽媽
[00:33:48.340 --> 00:33:53.860]  我鼓勵你們把你們的兒女獻上給神
[00:33:53.860 --> 00:33:56.580]  而且是要完全地獻上
[00:33:56.580 --> 00:34:02.500]  神在他們的身上其實是有很美好的命定
[00:34:02.500 --> 00:34:11.140]  在耶和華的手中 你的孩子才能夠走出神給他們的未來
[00:34:12.180 --> 00:34:18.820]  讓他們能夠在這個世界上能夠成爲一個得勝者
[00:34:18.820 --> 00:34:25.820]  有一個師母 她有一次在禱告的時候
[00:34:25.820 --> 00:34:35.700]  她看到有一羣人被捆綁 躺在地上 在那邊掙掙扎扎的
[00:34:35.700 --> 00:34:39.900]  她就問神說 這些人是誰呀
[00:34:42.100 --> 00:34:44.580]  神說 是你的孩子
[00:34:44.580 --> 00:34:54.620]  她嚇死了 她看到她就跪在地上面
[00:34:54.620 --> 00:35:00.780]  她迫切地流淚地祈求 竭力地祈求神釋放她的孩子
[00:35:00.780 --> 00:35:07.780]  之後神對她說 我假如沒有說這是你的孩子
[00:35:07.780 --> 00:35:10.780]  你會這麼迫切地禱告嗎
[00:35:12.860 --> 00:35:20.220]  [音樂停止]
[00:35:20.220 --> 00:35:21.620]  親愛的弟兄姐妹
[00:35:21.620 --> 00:35:24.220]  在這個黑暗的世代裏面
[00:35:24.220 --> 00:35:30.460]  神在呼召一羣帶導者要來爲這個世代征戰
[00:35:30.460 --> 00:35:37.020]  當我們無依無靠地來到神面前的時候
[00:35:39.620 --> 00:35:42.820]  就是在這個靈魂的黑夜中
[00:35:42.820 --> 00:35:53.340]  讓我們用苦難的禱告 帶出對神最深的敬拜
[00:35:53.340 --> 00:36:00.580]  當我們完全地得導神的時候
[00:36:00.580 --> 00:36:04.260]  神才能釋放我們的兒女
[00:36:04.260 --> 00:36:08.020]  這是神要的生命
[00:36:10.620 --> 00:36:14.620]  所以讓我們都來放下禱告的代價
[00:36:14.620 --> 00:36:21.940]  我們要從撒旦的手中奪回上帝的祝福
[00:36:21.940 --> 00:36:23.940]  讓我們低頭禱告
[00:36:23.940 --> 00:36:32.700]  親愛的天父主耶穌聖靈法師我們感謝讚美你
[00:36:32.700 --> 00:36:37.420]  當我們在歡歡喜喜地慶祝母親節的時候
[00:36:38.260 --> 00:36:44.860]  學書我們就求主你把那個感動和負擔放在我們的裏面
[00:36:44.860 --> 00:36:48.540]  讓我們願意把我們的孩子獻上
[00:36:48.540 --> 00:36:54.500]  主啊 因爲我們知道我們的孩子只有在你的手中
[00:36:54.500 --> 00:36:57.340]  他們纔有全然的平安
[00:36:57.340 --> 00:37:02.300]  只有在你的手中他們才能夠被你雕塑
[00:37:02.300 --> 00:37:07.260]  被你建造 成爲可用的器皿
[00:37:09.260 --> 00:37:12.260]  才能夠成爲在這末世裏頭的得勝者
[00:37:12.260 --> 00:37:16.300]  幫助我們主耶穌 幫助我們
[00:37:16.300 --> 00:37:21.060]  讓我們看到我們做母親是何等的尊貴
[00:37:21.060 --> 00:37:25.380]  神把如此重要的責任放在我們的手上
[00:37:25.380 --> 00:37:30.580]  讓我們都願意歡歡喜喜地來愛我們的孩子
[00:37:30.580 --> 00:37:32.820]  謝謝你主耶穌
[00:37:32.820 --> 00:37:35.220]  求主你今天與我們同在
[00:37:35.820 --> 00:37:37.820]  奉耶穌的名祈禱
[00:37:37.820 --> 00:37:39.820]  阿們
