
[00:00:00.000 --> 00:00:04.800]  在《新約聖經》裏面的二十七本書
[00:19:59.600 --> 00:20:01.000]  好比一個無知的人
[00:20:01.000 --> 00:20:04.000]  將他的房子蓋在沙土上面
[00:20:04.000 --> 00:20:08.000]  於是風吹雨打水沖
[00:20:08.000 --> 00:20:11.200]  房子倒塌
[00:20:11.200 --> 00:20:16.200]  倒塌得很厲害
[00:20:16.200 --> 00:20:20.400]  所以這個屬靈身體的建造
[00:20:20.400 --> 00:20:22.400]  是上帝大能的彰顯
[00:20:22.400 --> 00:20:23.000]  沒錯
[00:20:23.000 --> 00:20:25.400]  但亦是你和我自己
[00:20:25.400 --> 00:20:28.200]  必須要承擔的責任
[00:20:28.200 --> 00:20:32.000]  如果你要去建造這個房子
[00:20:32.000 --> 00:20:34.800]  你需要一個建築的藍圖
[00:20:34.800 --> 00:20:38.000]  你在哪裏去找這個建築的藍圖呢?
