
[00:00:00.000 --> 00:00:04.000]  在兩年多前英國有一位老人家
[00:20:07.000 --> 00:20:09.000]  就是他專心跟從神
[00:20:09.000 --> 00:20:10.000]  連摩西
[00:20:10.000 --> 00:20:12.000]  連聖經作者
[00:20:12.000 --> 00:20:13.000]  連神自己
[00:20:13.000 --> 00:20:15.000]  都是這樣看待他
[00:20:15.000 --> 00:20:17.000]  他們的評價都是一致的
[00:20:17.000 --> 00:20:19.000]  對迦勒的評價都是
[00:20:19.000 --> 00:20:22.000]  他專心跟從耶和華
[00:20:22.000 --> 00:20:23.000]  換句話說
[00:20:23.000 --> 00:20:26.000]  迦勒其實挺認識自己
[00:20:26.000 --> 00:20:30.000]  對自己也有挺正確的評價
[00:20:30.000 --> 00:20:31.000]  他看自己的時候
[00:20:31.000 --> 00:20:33.000]  不會看得太高
[00:20:33.000 --> 00:20:34.000]  也不會看得太低
[00:20:34.000 --> 00:20:36.000]  是恰如其分的
[00:20:36.000 --> 00:20:40.000]  而且他是如實地說出來
[00:20:40.000 --> 00:20:42.000]  我們試想像
[00:20:42.000 --> 00:20:44.000]  約書亞和迦勒
[00:20:44.000 --> 00:20:46.000]  其實他們都是這麼高這麼大的人
[00:20:46.000 --> 00:20:48.000]  他們是同輩
[00:20:48.000 --> 00:20:50.000]  大家都是軍人
[00:20:50.000 --> 00:20:53.000]  又一起去探地
[00:20:53.000 --> 00:20:56.000]  一起去「舞巾大隊」
[00:20:56.000 --> 00:20:58.000]  不過最後神揀選了
[00:20:58.000 --> 00:21:01.000]  誰去當摩西的接班人呢
[00:21:01.000 --> 00:21:03.000]  約書亞
[00:21:03.000 --> 00:21:06.000]  約書亞是被揀選的
[00:21:06.000 --> 00:21:07.000]  迦勒呢
[00:21:07.000 --> 00:21:09.000]  迦勒沒有被揀選
[00:21:09.000 --> 00:21:12.000]  他是由大支派的族長
[00:21:12.000 --> 00:21:15.000]  有比較就有什麼
[00:21:15.000 --> 00:21:17.000]  有傷害
[00:21:17.000 --> 00:21:18.000]  但是他有沒有比較呢
[00:21:18.000 --> 00:21:20.000]  他有沒有因為比較
[00:21:20.000 --> 00:21:22.000]  而令自己充滿埋怨
[00:21:22.000 --> 00:21:24.000]  苦毒、自卑呢
[00:21:24.000 --> 00:21:26.000]  應該沒有
[00:21:26.000 --> 00:21:28.000]  因為我們看到他在約書亞的面前
[00:21:28.000 --> 00:21:30.000]  他沒有自高自大
[00:21:30.000 --> 00:21:31.000]  或者他沒有恃著
[00:21:31.000 --> 00:21:32.000]  大家都是同輩
[00:21:32.000 --> 00:21:34.000]  就不給他面子
[00:21:34.000 --> 00:21:36.000]  而是恰如其分的
[00:21:36.000 --> 00:21:39.000]  不亢不卑地向他提出請求
[00:21:39.000 --> 00:21:42.000]  很多時候我們對自己的看法
[00:21:42.000 --> 00:21:43.000]  要麼就太高
[00:21:43.000 --> 00:21:45.000]  要麼就太低
[00:21:45.000 --> 00:21:49.000]  一方面可能因為我們成長的背景
[00:21:49.000 --> 00:21:53.000]  有些因素令我們對自己的看法有些偏差
[00:21:53.000 --> 00:21:55.000]  另一方面可能是因為
[00:21:55.000 --> 00:21:57.000]  我們很喜歡跟別人比較
[00:21:57.000 --> 00:22:00.000]  我們看別人怎麼看我們
[00:22:00.000 --> 00:22:02.000]  或者我們從別人的情況
[00:22:02.000 --> 00:22:06.000]  來判斷自己的價值
[00:22:06.000 --> 00:22:08.000]  有一位小學老師
[00:22:08.000 --> 00:22:10.000]  他上課的時候就問一班學生
[00:22:10.000 --> 00:22:11.000]  他說
[00:22:11.000 --> 00:22:13.000]  你們覺得月亮比較重要
[00:22:13.000 --> 00:22:15.000]  還是太陽比較重要呢
[00:22:15.000 --> 00:22:19.000]  那你們說呢
[00:22:19.000 --> 00:22:20.000]  有些說太陽
[00:22:20.000 --> 00:22:22.000]  有些說兩樣都重要
[00:22:22.000 --> 00:22:24.000]  有個小學生就舉手
[00:22:24.000 --> 00:22:25.000]  回答老師的問題
[00:22:25.000 --> 00:22:26.000]  他說
[00:22:26.000 --> 00:22:29.000]  我覺得月亮比較重要
[00:22:29.000 --> 00:22:31.000]  日光白白的時候
[00:22:31.000 --> 00:22:32.000]  都這麼光亮
[00:22:32.000 --> 00:22:34.000]  那要太陽來幹什麼呢
[00:22:34.000 --> 00:22:35.000]  但是晚上又不同
[00:22:35.000 --> 00:22:37.000]  到處都黑黑的
[00:22:37.000 --> 00:22:38.000]  月亮的光
[00:22:38.000 --> 00:22:39.000]  就帶給人光明
[00:22:39.000 --> 00:22:42.000]  所以月亮是比較重要的
[00:22:42.000 --> 00:22:44.000]  聽起來似乎也有道理
[00:22:44.000 --> 00:22:46.000]  但是不是這樣呢
[00:22:46.000 --> 00:22:49.000]  月亮本身能不能夠發光
[00:22:49.000 --> 00:22:50.000]  不能夠
[00:22:50.000 --> 00:22:52.000]  那些光怎麼來的
[00:22:52.000 --> 00:22:54.000]  是反射
[00:22:54.000 --> 00:22:56.000]  太陽的光
[00:22:56.000 --> 00:22:59.000]  它才是有光
[00:22:59.000 --> 00:23:01.000]  所以真正的光
[00:23:01.000 --> 00:23:03.000]  不是來自它自己
[00:23:03.000 --> 00:23:05.000]  所謂有光
[00:23:05.000 --> 00:23:07.000]  是它跟其他比較黑黑的時候
[00:23:07.000 --> 00:23:09.000]  它就顯得好像很光
[00:23:09.000 --> 00:23:11.000]  但是真正的光是來自太陽
[00:23:11.000 --> 00:23:14.000]  而太陽其實就好像
[00:23:14.000 --> 00:23:16.000]  我們所相信的上帝
[00:23:16.000 --> 00:23:21.000]  唯有神才能夠為人賦予
[00:23:21.000 --> 00:23:23.000]  真正的價值
[00:23:23.000 --> 00:23:25.000]  正確的價值
[00:23:25.000 --> 00:23:28.000]  而迦勒他也清楚這一點
[00:23:28.000 --> 00:23:31.000]  他對自己有正確的認識
[00:23:31.000 --> 00:23:32.000]  是因為
[00:23:32.000 --> 00:23:36.000]  他看重神怎麼看他
[00:23:36.000 --> 00:23:38.000]  他用神的眼光來看自己
[00:23:38.000 --> 00:23:39.000]  而不是
[00:23:39.000 --> 00:23:41.000]  看重人對他的評價
[00:23:41.000 --> 00:23:43.000]  和人比較
[00:23:43.000 --> 00:23:46.000]  用成就來判斷自己的價值
[00:23:46.000 --> 00:23:48.000]  也因為這樣的緣故
[00:23:48.000 --> 00:23:50.000]  他能夠獨排眾議
[00:23:50.000 --> 00:23:53.000]  說出心裡的話
[00:23:53.000 --> 00:23:56.000]  也能夠不亢不卑
[00:23:56.000 --> 00:24:02.000]  向約書亞請求次第
[00:24:02.000 --> 00:24:07.000]  迦勒他能夠勇往向前
[00:24:07.000 --> 00:24:11.000]  也能夠專心去跟從神
[00:24:11.000 --> 00:24:13.000]  他的確說了很好的榜樣
[00:24:13.000 --> 00:24:15.000]  不過
[00:24:15.000 --> 00:24:18.000]  這些其實都是人的努力
[00:24:18.000 --> 00:24:20.000]  他能夠堅持到底
[00:24:20.000 --> 00:24:23.000]  其實還有一樣是很重要的
[00:24:23.000 --> 00:24:26.000]  在迦勒和約書亞表述心智的
[00:24:26.000 --> 00:24:27.000]  這段說話裡
[00:24:27.000 --> 00:24:30.000]  他是多次提到一句說話
[00:24:30.000 --> 00:24:32.000]  我就紅色highlight了
[00:24:32.000 --> 00:24:33.000]  他就說
[00:24:33.000 --> 00:24:36.000]  耶和華照他所說
[00:24:36.000 --> 00:24:40.000]  耶和華曾對摩西說了者話
[00:24:40.000 --> 00:24:42.000]  耶和華乃日所說的
[00:24:42.000 --> 00:24:45.000]  耶和華會照他所說的
[00:24:45.000 --> 00:24:46.000]  在這裡
[00:24:46.000 --> 00:24:48.000]  這是和修版
[00:24:48.000 --> 00:24:51.000]  和合本也做了應許
[00:24:51.000 --> 00:24:57.000]  就是四次提到神應許的說話
[00:24:57.000 --> 00:25:00.000]  換句話說
[00:25:00.000 --> 00:25:03.000]  迦勒他求地這件事
[00:25:03.000 --> 00:25:07.000]  其實不是單單因為他自己想這樣做
[00:25:07.000 --> 00:25:09.000]  這不單單是他自己的心意
[00:25:09.000 --> 00:25:12.000]  而是建基在神的說話
[00:25:12.000 --> 00:25:15.000]  神的應許的上面
[00:25:15.000 --> 00:25:17.000]  雖然我今天的講題是說
[00:25:17.000 --> 00:25:19.000]  另一個心智
[00:25:19.000 --> 00:25:23.000]  好像是說迦勒與眾不同的心智
[00:25:23.000 --> 00:25:25.000]  但其實重點不是
[00:25:25.000 --> 00:25:27.000]  他的信心有多大
[00:25:27.000 --> 00:25:29.000]  而是他的信心
[00:25:29.000 --> 00:25:33.000]  建基在什麼上面
[00:25:33.000 --> 00:25:36.000]  他所信的是哪一個
[00:25:36.000 --> 00:25:38.000]  是哪一個給他這麼大的信心
[00:25:38.000 --> 00:25:41.000]  這才是重點
[00:25:41.000 --> 00:25:42.000]  迦勒很清楚
[00:25:42.000 --> 00:25:47.000]  他能夠在這四十五年裡存活下來
[00:25:47.000 --> 00:25:52.000]  其他跟他出生入死的兄弟都死了
[00:25:52.000 --> 00:25:57.000]  他能夠存活並且可以繼續保持強壯
[00:25:57.000 --> 00:25:59.000]  是因為上帝的恩典
[00:25:59.000 --> 00:26:01.000]  是因為上帝使他存活
[00:26:01.000 --> 00:26:02.000]  使他強壯
[00:26:02.000 --> 00:26:04.000]  這是他很清楚的
[00:26:04.000 --> 00:26:09.000]  而且他相信自己能夠趕走的那些迦勒族
[00:26:09.000 --> 00:26:11.000]  不是因為他對自己有自信
[00:26:11.000 --> 00:26:13.000]  而是因為他知道這是上帝的應許
[00:26:13.000 --> 00:26:15.000]  應許這塊地是屬於他的
[00:26:15.000 --> 00:26:17.000]  所以那些迦勒族
[00:26:17.000 --> 00:26:19.000]  他也能夠趕走
[00:26:19.000 --> 00:26:22.000]  這是因為上帝給他的應許
[00:26:22.000 --> 00:26:26.000]  他相信這個應許是必然成就
[00:26:26.000 --> 00:26:32.000]  迦勒所以能夠有一個與眾不同的心智
[00:26:32.000 --> 00:26:35.000]  是因為他將他的信心
[00:26:35.000 --> 00:26:38.000]  建基在神的說話
[00:26:38.000 --> 00:26:40.000]  神的應許上面
[00:26:40.000 --> 00:26:43.000]  不過在這裡有一個字
[00:26:43.000 --> 00:26:45.000]  出現是有點特別的
[00:26:45.000 --> 00:26:49.000]  就是在第十二節的下半節
[00:26:49.000 --> 00:26:52.000]  或許耶和華會照他所說的
[00:26:52.000 --> 00:26:54.000]  與我同在
[00:26:54.000 --> 00:26:56.000]  我就把他們趕出去
[00:26:56.000 --> 00:26:59.000]  或許就好像有點不肯定
[00:26:59.000 --> 00:27:04.000]  或者神會以你行承諾
[00:27:04.000 --> 00:27:06.000]  那我就可以趕走那些人
[00:27:06.000 --> 00:27:08.000]  好像有點不肯定
[00:27:08.000 --> 00:27:10.000]  但其實不是這樣的
[00:27:10.000 --> 00:27:13.000]  這個或許這個字的意思
[00:27:13.000 --> 00:27:17.000]  其實是表達出一種謙卑
[00:27:17.000 --> 00:27:21.000]  迦勒他是尊重神的主權
[00:27:21.000 --> 00:27:24.000]  他在這裡表達出一種期盼
[00:27:24.000 --> 00:27:26.000]  一種謙卑的期盼
[00:27:26.000 --> 00:27:29.000]  期待神會按照他的應許
[00:27:29.000 --> 00:27:31.000]  去成就這件事
[00:27:31.000 --> 00:27:34.000]  還有一點值得注意的
[00:27:34.000 --> 00:27:36.000]  就是在第九節
[00:27:36.000 --> 00:27:38.000]  當日摩西起誓說
[00:27:38.000 --> 00:27:40.000]  你腳所踏之地
[00:27:40.000 --> 00:27:43.000]  定要歸你和你的子孫永遠為業
[00:27:43.000 --> 00:27:46.000]  因為你專心跟從耶和華我的神
[00:27:46.000 --> 00:27:52.000]  這裡就是神藉摩西向迦勒應許
[00:27:52.000 --> 00:27:54.000]  賜什麼給他
[00:27:54.000 --> 00:27:56.000]  賜你腳所踏的地
[00:27:56.000 --> 00:27:59.000]  這裡你腳所踏的地
[00:27:59.000 --> 00:28:01.000]  不只是你站的那兩個階磚
[00:28:01.000 --> 00:28:04.000]  是指你踏過的土地
[00:28:04.000 --> 00:28:06.000]  你說迦勒踏過多少個土地
[00:28:06.000 --> 00:28:09.000]  所以這是一大片的土地
[00:28:09.000 --> 00:28:11.000]  神藉摩西應許的
[00:28:11.000 --> 00:28:14.000]  是給他一大片的土地
[00:28:14.000 --> 00:28:16.000]  然後在第十二節
[00:28:16.000 --> 00:28:18.000]  他向約書阿利奧求
[00:28:18.000 --> 00:28:20.000]  他又求多少呢
[00:28:20.000 --> 00:28:22.000]  求你將耶和華那日應許我者
[00:28:22.000 --> 00:28:24.000]  山地給我
[00:28:24.000 --> 00:28:26.000]  那裡有亞納族人
[00:28:26.000 --> 00:28:28.000]  他求是求多少
[00:28:28.000 --> 00:28:30.000]  山地
[00:28:30.000 --> 00:28:32.000]  或者和合本修訂版
[00:28:32.000 --> 00:28:34.000]  也叫山區
[00:28:34.000 --> 00:28:36.000]  都是難打的
[00:28:36.000 --> 00:28:38.000]  那裡有亞納族
[00:28:38.000 --> 00:28:40.000]  但是跟摩西昔日應許的
[00:28:40.000 --> 00:28:42.000]  神聖摩西應許的
[00:28:42.000 --> 00:28:44.000]  也有一段距離
[00:28:44.000 --> 00:28:46.000]  一大片土地裡
[00:28:46.000 --> 00:28:48.000]  祂只是要山區
[00:28:48.000 --> 00:28:50.000]  祂也不敢要那麼多
[00:28:50.000 --> 00:28:52.000]  小一點的山區
[00:28:52.000 --> 00:28:54.000]  祂最後得到的是什麼呢
[00:28:54.000 --> 00:28:58.000]  於是約書阿為耶和華的兒子
[00:28:58.000 --> 00:29:00.000]  加勒祝福
[00:29:00.000 --> 00:29:02.000]  將希伯倫給他為業
[00:29:02.000 --> 00:29:04.000]  希伯倫是什麼來的
[00:29:04.000 --> 00:29:06.000]  一個城
[00:29:06.000 --> 00:29:08.000]  神聖摩西應許的
[00:29:08.000 --> 00:29:10.000]  是一大片土地
[00:29:10.000 --> 00:29:12.000]  而祂求的是山地
[00:29:12.000 --> 00:29:16.000]  但到最後
[00:29:16.000 --> 00:29:18.000]  祂所得到的只是一個城
[00:29:18.000 --> 00:29:20.000]  雖然希伯倫
[00:29:20.000 --> 00:29:22.000]  也是一個好的地方
[00:29:22.000 --> 00:29:24.000]  水源充足
[00:29:24.000 --> 00:29:26.000]  有肥沃的土壤
[00:29:26.000 --> 00:29:28.000]  物產豐富
[00:29:28.000 --> 00:29:30.000]  但是始終跟神的應許
[00:29:30.000 --> 00:29:32.000]  跟祂自己所求的
[00:29:32.000 --> 00:29:34.000]  也有一段距離
[00:29:34.000 --> 00:29:36.000]  祂等了45年
[00:29:36.000 --> 00:29:38.000]  一直支撐祂等待的
[00:29:38.000 --> 00:29:40.000]  這些大片土地
[00:29:40.000 --> 00:29:42.000]  但最後祂只得到一個城
[00:29:42.000 --> 00:29:44.000]  結果
[00:29:44.000 --> 00:29:46.000]  不似預期
[00:29:46.000 --> 00:29:48.000]  祂會不會失望呢
[00:29:48.000 --> 00:29:50.000]  是你會不會失望呢
[00:29:50.000 --> 00:29:52.000]  會不會覺得自己受騙呢
[00:29:52.000 --> 00:29:54.000]  電騙
[00:29:54.000 --> 00:29:56.000]  會不會呢
[00:29:56.000 --> 00:29:58.000]  我們看看
[00:29:58.000 --> 00:30:00.000]  加勒有什麼反應
[00:30:00.000 --> 00:30:02.000]  所以希伯倫作了
[00:30:02.000 --> 00:30:04.000]  基尼洗俗耶夫尼的兒子
[00:30:04.000 --> 00:30:06.000]  加勒的產業直到今天
[00:30:06.000 --> 00:30:08.000]  因為他專心跟從耶和華
[00:30:08.000 --> 00:30:10.000]  我想問
[00:30:10.000 --> 00:30:12.000]  直到今天
[00:30:12.000 --> 00:30:14.000]  什麼時候
[00:30:14.000 --> 00:30:16.000]  現在是2023年
[00:30:16.000 --> 00:30:20.000]  直到聖經作者
[00:30:20.000 --> 00:30:22.000]  寫那段聖經的時候
[00:30:22.000 --> 00:30:26.000]  約書亞記是誰寫的
[00:30:26.000 --> 00:30:30.000]  根據學者的研究
[00:30:30.000 --> 00:30:32.000]  約書亞記大部分
[00:30:32.000 --> 00:30:34.000]  都是出自約書亞的手筆
[00:30:34.000 --> 00:30:36.000]  不過
[00:30:36.000 --> 00:30:38.000]  有些部分沒可能是他寫的
[00:30:38.000 --> 00:30:40.000]  譬如他講到自己怎麼死
[00:30:40.000 --> 00:30:42.000]  沒理由一邊死一邊寫
[00:30:42.000 --> 00:30:46.000]  所以應該有另一個編輯
[00:30:46.000 --> 00:30:48.000]  學者說這個編輯
[00:30:48.000 --> 00:30:50.000]  很可能
[00:30:50.000 --> 00:30:52.000]  是在以色列人被擄的時候
[00:30:52.000 --> 00:30:54.000]  其實都有理由
[00:30:54.000 --> 00:30:56.000]  因為這裡講到國中太平
[00:30:56.000 --> 00:30:58.000]  當時
[00:30:58.000 --> 00:31:00.000]  加勒的時候有沒有國
[00:31:00.000 --> 00:31:02.000]  以色列都未成國
[00:31:02.000 --> 00:31:04.000]  所以
[00:31:04.000 --> 00:31:06.000]  寫這段說話的作者
[00:31:06.000 --> 00:31:08.000]  應該已經進入了王國時期
[00:31:08.000 --> 00:31:10.000]  甚至可能已經被擄
[00:31:10.000 --> 00:31:12.000]  所以
[00:31:12.000 --> 00:31:14.000]  已經距離了幾百年
[00:31:14.000 --> 00:31:16.000]  甚至是一千年
[00:31:16.000 --> 00:31:18.000]  而這個希伯倫城
[00:31:18.000 --> 00:31:20.000]  一直都是
[00:31:20.000 --> 00:31:22.000]  加勒跟他子孫的產業
[00:31:22.000 --> 00:31:24.000]  換句話說
[00:31:24.000 --> 00:31:26.000]  加勒
[00:31:26.000 --> 00:31:28.000]  有沒有異議
[00:31:28.000 --> 00:31:30.000]  對於約書亞的安排
[00:31:30.000 --> 00:31:32.000]  是沒有異議的
[00:31:32.000 --> 00:31:34.000]  為什麼沒有異議
[00:31:34.000 --> 00:31:36.000]  經文說他
[00:31:36.000 --> 00:31:38.000]  專心跟從神
[00:31:38.000 --> 00:31:40.000]  因為他定征在神那裡
[00:31:40.000 --> 00:31:44.000]  昔日
[00:31:44.000 --> 00:31:46.000]  神是因為他專心跟隨他
[00:31:46.000 --> 00:31:48.000]  所以應許賜他土地
[00:31:48.000 --> 00:31:50.000]  而在那四十五年的裡面
[00:31:50.000 --> 00:31:52.000]  神也一直保守他
[00:31:52.000 --> 00:31:54.000]  他也繼續
[00:31:54.000 --> 00:31:56.000]  專心跟從神
[00:31:56.000 --> 00:31:58.000]  到了現在
[00:31:58.000 --> 00:32:00.000]  他雖然只是一個城
[00:32:00.000 --> 00:32:02.000]  比他預期的小
[00:32:02.000 --> 00:32:04.000]  但他仍然是專心跟從神
[00:32:04.000 --> 00:32:06.000]  甘心地
[00:32:06.000 --> 00:32:08.000]  去信服
[00:32:08.000 --> 00:32:10.000]  不強求神給他什麼
[00:32:10.000 --> 00:32:12.000]  就要什麼
[00:32:12.000 --> 00:32:14.000]  他是尊重
[00:32:14.000 --> 00:32:16.000]  上帝的主權
[00:32:16.000 --> 00:32:18.000]  這就是加勒
[00:32:18.000 --> 00:32:20.000]  專心跟從神的意思
[00:32:20.000 --> 00:32:24.000]  我在一篇文章裡看到一段
[00:32:24.000 --> 00:32:26.000]  頗有意思的說話
[00:32:26.000 --> 00:32:28.000]  他說一個人
[00:32:28.000 --> 00:32:30.000]  他在最艱難的時候
[00:32:30.000 --> 00:32:32.000]  所做的抉擇
[00:32:32.000 --> 00:32:34.000]  往往就是
[00:32:34.000 --> 00:32:36.000]  反映到他是一個
[00:32:36.000 --> 00:32:38.000]  怎樣的人
[00:32:38.000 --> 00:32:40.000]  一個人
[00:32:40.000 --> 00:32:42.000]  他在最艱難的時候
[00:32:42.000 --> 00:32:44.000]  所做的抉擇
[00:32:44.000 --> 00:32:46.000]  往往就是反映到他是一個怎樣的人
[00:32:46.000 --> 00:32:48.000]  平日無事無幹的時候
[00:32:48.000 --> 00:32:50.000]  大家喝茶吃飯嘻嘻哈哈
[00:32:50.000 --> 00:32:52.000]  我們見到很多好人
[00:32:52.000 --> 00:32:54.000]  很多好的基督徒
[00:32:54.000 --> 00:32:56.000]  在三件時刻出現
[00:32:56.000 --> 00:32:58.000]  處於兩難之間的時候
[00:32:58.000 --> 00:33:00.000]  他們所做的
[00:33:00.000 --> 00:33:02.000]  抉擇
[00:33:02.000 --> 00:33:04.000]  就反映到他是一個怎樣的人
[00:33:04.000 --> 00:33:06.000]  一個怎樣的基督徒
[00:33:06.000 --> 00:33:08.000]  我們
[00:33:08.000 --> 00:33:10.000]  在抉擇的時候
[00:33:10.000 --> 00:33:12.000]  我們是抉擇為了眼前的利益
[00:33:12.000 --> 00:33:16.000]  還是
[00:33:16.000 --> 00:33:18.000]  願意選擇
[00:33:18.000 --> 00:33:20.000]  堅守信仰
[00:33:20.000 --> 00:33:22.000]  專心跟從神
[00:33:22.000 --> 00:33:24.000]  我們的價值觀念
[00:33:24.000 --> 00:33:26.000]  指導我們在
[00:33:26.000 --> 00:33:28.000]  這一念之間的抉擇
