
[00:00:00.000 --> 00:00:03.000]  第一次和平安 我要和大家討告
[00:18:23.000 --> 00:18:26.000]  這句話是跟誰說的
[00:18:26.000 --> 00:18:28.000]  跟以色列人說
[00:18:28.000 --> 00:18:31.000]  跟要踏入迦南地的人說
[00:18:31.000 --> 00:18:33.000]  你有沒有試過一雙鞋
[00:18:33.000 --> 00:18:35.000]  穿了四十年還穿著
[00:18:35.000 --> 00:18:37.000]  沒有
[00:18:37.000 --> 00:18:39.000]  他們叫我幸福
[00:18:39.000 --> 00:18:40.000]  那你有沒有為了
[00:18:40.000 --> 00:18:41.000]  你現在可以穿到這雙鞋
[00:18:41.000 --> 00:18:45.000]  感謝上帝
[00:18:45.000 --> 00:18:46.000]  我讀完之後
[00:18:46.000 --> 00:18:48.000]  我說上帝感謝你
[00:18:48.000 --> 00:18:51.000]  我還有兩隻腳可以穿鞋
[00:18:51.000 --> 00:18:52.000]  我講個見證給你聽
[00:18:52.000 --> 00:18:54.000]  我有個學生
[00:18:54.000 --> 00:18:57.000]  在這裡參加完茶經班
[00:18:57.000 --> 00:19:00.000]  回家那天大雨
[00:19:00.000 --> 00:19:02.000]  濕了 癢癢癢
[00:19:02.000 --> 00:19:05.000]  那天晚上中了菌
[00:19:05.000 --> 00:19:07.000]  立刻送醫院急症室
[00:19:07.000 --> 00:19:09.000]  拭肉菌
[00:19:09.000 --> 00:19:10.000]  私家醫院沒有辦法
[00:19:10.000 --> 00:19:13.000]  唯有送去威爾斯
[00:19:13.000 --> 00:19:14.000]  送去威爾斯
[00:19:14.000 --> 00:19:16.000]  醫生判斷看完之後
[00:19:16.000 --> 00:19:19.000]  梁漢漢立刻今晚開刀
[00:19:19.000 --> 00:19:21.000]  切了腳
[00:19:21.000 --> 00:19:23.000]  如果不切腳
[00:19:23.000 --> 00:19:26.000]  蔓延沒有命
[00:19:26.000 --> 00:19:29.000]  問你家人同不同意做手術
[00:19:29.000 --> 00:19:30.000]  沒辦法
[00:19:30.000 --> 00:19:32.000]  我太太知道消息
[00:19:32.000 --> 00:19:33.000]  驚慌不得了
[00:19:33.000 --> 00:19:37.000]  唯有逼著親手
[00:19:37.000 --> 00:19:40.000]  當這位太太
[00:19:40.000 --> 00:19:41.000]  她是我的學生
[00:19:41.000 --> 00:19:42.000]  她是我的好同學
[00:19:42.000 --> 00:19:43.000]  知道了
[00:19:43.000 --> 00:19:45.000]  立刻第一時間傳短訊給我
[00:19:45.000 --> 00:19:47.000]  她說有這樣的事發生
[00:19:47.000 --> 00:19:48.000]  我拿到之後
[00:19:48.000 --> 00:19:50.000]  你說醫生都是這樣決定的
[00:19:50.000 --> 00:19:53.000]  你以前中學的校長
[00:19:53.000 --> 00:19:55.000]  能做到什麼
[00:19:55.000 --> 00:19:58.000]  神給我感動
[00:19:58.000 --> 00:20:01.000]  寫了一篇討論文
[00:20:01.000 --> 00:20:02.000]  我寫了討論文之後
[00:20:02.000 --> 00:20:06.000]  我就發給那位她的同學
[00:20:06.000 --> 00:20:09.000]  我一會有空就發給她
[00:20:09.000 --> 00:20:13.000]  因她受的刑罰
[00:20:13.000 --> 00:20:16.000]  我們得平安
[00:20:16.000 --> 00:20:19.000]  因她受的鞭傷
[00:20:19.000 --> 00:20:21.000]  我們
[00:20:21.000 --> 00:20:24.000]  什麼
[00:20:24.000 --> 00:20:29.000]  你信不信
[00:20:29.000 --> 00:20:30.000]  我討論文有前有後
[00:20:30.000 --> 00:20:34.000]  中間加了這段經文
[00:20:34.000 --> 00:20:37.000]  我就說神啊
[00:20:37.000 --> 00:20:39.000]  我今天有平安
[00:20:39.000 --> 00:20:41.000]  因為耶穌為我受了刑罰
[00:20:41.000 --> 00:20:42.000]  如果不是耶穌受刑罰
[00:20:42.000 --> 00:20:44.000]  我家永遠沒有平安
[00:20:44.000 --> 00:20:46.000]  你說是不是
[00:20:46.000 --> 00:20:48.000]  是不是
[00:20:48.000 --> 00:20:49.000]  不要以為
[00:20:49.000 --> 00:20:51.000]  我頭腦很有分析
[00:20:51.000 --> 00:20:52.000]  很有遠見
[00:20:52.000 --> 00:20:56.000]  所以在家裡過年多開心
[00:20:56.000 --> 00:20:58.000]  如果神不將平安賜給你
[00:20:58.000 --> 00:21:00.000]  不是耶穌為你承擔了刑罰
[00:21:00.000 --> 00:21:03.000]  因為罪的原告永遠沒有平安
[00:21:03.000 --> 00:21:05.000]  是不是
[00:21:05.000 --> 00:21:06.000]  另外一句
[00:21:06.000 --> 00:21:07.000]  因她受的鞭傷
[00:21:07.000 --> 00:21:08.000]  我們得意志
[00:21:08.000 --> 00:21:12.000]  問題是這句字眼你怎麼接受
[00:21:12.000 --> 00:21:15.000]  耶穌受了鞭傷沒有
[00:21:15.000 --> 00:21:16.000]  我就在討論文裡
[00:21:16.000 --> 00:21:18.000]  告訴那位子女
[00:21:18.000 --> 00:21:19.000]  那位學生
[00:21:19.000 --> 00:21:23.000]  耶穌已經為我們受了鞭傷
[00:21:23.000 --> 00:21:25.000]  問題是我今天有平安
[00:21:25.000 --> 00:21:28.000]  因為我相信耶穌為我受了刑罰
[00:21:28.000 --> 00:21:29.000]  所以我有平安
[00:21:29.000 --> 00:21:31.000]  我相信而已
[00:21:31.000 --> 00:21:35.000]  我沒有跟耶穌說什麼巴戈寧過招
[00:21:35.000 --> 00:21:42.000]  同樣我相信耶穌已經為我受了鞭傷
[00:21:42.000 --> 00:21:47.000]  那個太太11點多送到手術室
[00:21:47.000 --> 00:21:48.000]  接著自己回家了
[00:21:48.000 --> 00:21:50.000]  遠一點都沒有椅子
[00:21:50.000 --> 00:21:53.000]  一直睡不著
[00:21:53.000 --> 00:21:56.000]  睡到四點多的時候
[00:21:56.000 --> 00:21:57.000]  人都是這樣
[00:21:57.000 --> 00:21:58.000]  沒什麼事做
[00:21:58.000 --> 00:22:00.000]  拿手機看看
[00:22:00.000 --> 00:22:02.000]  拿手機一打開
[00:22:02.000 --> 00:22:04.000]  那個同學的短訊
[00:22:04.000 --> 00:22:06.000]  那個祈禱文道的手
[00:22:06.000 --> 00:22:08.000]  他帶她去看
[00:22:08.000 --> 00:22:10.000]  她讀到那段聖經
[00:22:10.000 --> 00:22:13.000]  主啊 我相信你
[00:22:13.000 --> 00:22:18.000]  頭沒說完就睡著了
[00:22:18.000 --> 00:22:19.000]  到六點多
[00:22:19.000 --> 00:22:20.000]  家人打醒她
[00:22:20.000 --> 00:22:22.000]  喂 六點多了
[00:22:22.000 --> 00:22:23.000]  她醒來
[00:22:23.000 --> 00:22:25.000]  第一時間衝去醫院
[00:22:25.000 --> 00:22:29.000]  到了醫院的時候
[00:22:29.000 --> 00:22:31.000]  手術室門打開
[00:22:31.000 --> 00:22:32.000]  病床推出來
[00:22:32.000 --> 00:22:33.000]  人在那裡
[00:22:33.000 --> 00:22:35.000]  哇 那就是上帝了
[00:22:35.000 --> 00:22:36.000]  第二個問題
[00:22:36.000 --> 00:22:39.000]  腳呢
[00:22:39.000 --> 00:22:43.000]  腳吊在那裡包著
[00:22:43.000 --> 00:22:44.000]  哎呀
[00:22:44.000 --> 00:22:45.000]  人在那裡
[00:22:45.000 --> 00:22:47.000]  腳在那裡
[00:22:47.000 --> 00:22:52.000]  她真正相信
[00:22:52.000 --> 00:22:55.000]  有機會我請她來跟大家見證
[00:22:55.000 --> 00:22:58.000]  讓她夫妻說給你聽
[00:22:58.000 --> 00:23:02.000]  信心不是看到這裡拍手
[00:23:02.000 --> 00:23:05.000]  而是心中相信上帝應她
[00:23:05.000 --> 00:23:07.000]  當信主耶穌
[00:23:07.000 --> 00:23:11.000]  你和你一家都必得救
[00:23:11.000 --> 00:23:12.000]  你得救了之後
[00:23:12.000 --> 00:23:16.000]  你有沒有得到一個全備的福音
[00:23:16.000 --> 00:23:17.000]  完備的救恩
[00:23:17.000 --> 00:23:19.000]  你能夠將神的話語
[00:23:19.000 --> 00:23:20.000]  神的命令
[00:23:20.000 --> 00:23:22.000]  神的恩典和你立個約
[00:23:22.000 --> 00:23:24.000]  你活在家人中間
[00:23:24.000 --> 00:23:29.000]  怎麼會她不相信
[00:23:29.000 --> 00:23:30.000]  夫婷姊妹
[00:23:30.000 --> 00:23:32.000]  不要跟我去研究
[00:23:32.000 --> 00:23:34.000]  什麼叫預定論不預定論
[00:23:34.000 --> 00:23:38.000]  只有一件事是你信不信神的話語
[00:23:38.000 --> 00:23:39.000]  四十年
[00:23:39.000 --> 00:23:40.000]  衫無雀南
[00:23:40.000 --> 00:23:42.000]  鞋無雀穿
[00:23:42.000 --> 00:23:43.000]  這班孩子
[00:23:43.000 --> 00:23:45.000]  已經出來的時候十幾歲
[00:23:45.000 --> 00:23:48.000]  現在已經五十多歲了
[00:23:48.000 --> 00:23:49.000]  她經歷過的
[00:23:49.000 --> 00:23:51.000]  請問
[00:23:51.000 --> 00:23:55.000]  你已經經歷過多少個蛇年了
[00:23:55.000 --> 00:23:56.000]  我讓你想想
[00:23:56.000 --> 00:23:57.000]  不要讓你發抖
[00:23:57.000 --> 00:23:59.000]  就這樣坐著聽
[00:23:59.000 --> 00:24:02.000]  你經歷過多少個蛇年了
[00:24:02.000 --> 00:24:04.000]  大大小小都幾個了
[00:24:04.000 --> 00:24:07.000]  十二年一個
[00:24:07.000 --> 00:24:09.000]  就幾年幾個了
[00:24:09.000 --> 00:24:11.000]  過去那些是什麼
[00:24:11.000 --> 00:24:12.000]  你很聰明
[00:24:12.000 --> 00:24:15.000]  你可以工作能力
[00:24:15.000 --> 00:24:17.000]  自家有你
[00:24:17.000 --> 00:24:19.000]  到今天你坐著聽
[00:24:19.000 --> 00:24:22.000]  你覺得是不是要這樣恩典
[00:24:22.000 --> 00:24:25.000]  然後星期三又要回來聚會了
[00:24:25.000 --> 00:24:26.000]  那不是跟上帝拜年
[00:24:26.000 --> 00:24:27.000]  不要搞錯
[00:24:27.000 --> 00:24:31.000]  上帝不會需要你拜年
[00:24:31.000 --> 00:24:34.000]  你回來感恩
[00:24:34.000 --> 00:24:37.000]  回來感恩
[00:24:37.000 --> 00:24:40.000]  所以我感謝上帝給我有兩個新年
[00:24:40.000 --> 00:24:42.000]  有兩次反省
[00:24:42.000 --> 00:24:43.000]  這次夾在中間
[00:24:43.000 --> 00:24:44.000]  要講這篇信息
[00:24:44.000 --> 00:24:46.000]  我再想想講什麼好呢
[00:24:46.000 --> 00:24:47.000]  神必引導你
[00:24:47.000 --> 00:24:49.000]  看管你走前面的道路
[00:24:49.000 --> 00:24:50.000]  要回應
[00:24:50.000 --> 00:24:52.000]  回應師回應我
[00:24:52.000 --> 00:24:56.000]  有試過選得很好的
[00:24:56.000 --> 00:24:58.000]  我相信弟子們
[00:24:58.000 --> 00:25:00.000]  面對將來
[00:25:00.000 --> 00:25:03.000]  你是不是很有把握
[00:25:03.000 --> 00:25:05.000]  你判斷準確了
[00:25:05.000 --> 00:25:06.000]  那裡是樂土
[00:25:06.000 --> 00:25:07.000]  那裡是什麼
[00:25:07.000 --> 00:25:10.000]  世界上所有地方都是神的地方
[00:25:10.000 --> 00:25:11.000]  放心
[00:25:11.000 --> 00:25:12.000]  祂要你去
[00:25:12.000 --> 00:25:14.000]  祂一定指引你去的
[00:25:14.000 --> 00:25:16.000]  但關鍵在哪裡
[00:25:16.000 --> 00:25:17.000]  關鍵就是
[00:25:17.000 --> 00:25:19.000]  你是不是將那個地方
[00:25:19.000 --> 00:25:22.000]  成為你的偶像
[00:25:22.000 --> 00:25:24.000]  伊甸園是美麗的
[00:25:24.000 --> 00:25:26.000]  問過每個人都喜歡伊甸園的
[00:25:26.000 --> 00:25:30.000]  但想不到伊甸園是人類墮落的開始
[00:25:30.000 --> 00:25:33.000]  火搖沒有人想去生活的
[00:25:33.000 --> 00:25:36.000]  但那裡有人子同行
[00:25:36.000 --> 00:25:39.000]  我們的信仰是講到永生的
[00:25:39.000 --> 00:25:40.000]  第六節
[00:25:40.000 --> 00:25:41.000]  你們沒有餅吃
[00:25:41.000 --> 00:25:42.000]  沒有酒喝
[00:25:42.000 --> 00:25:44.000]  我都給了你們
[00:25:44.000 --> 00:25:45.000]  你們知道的
[00:25:45.000 --> 00:25:49.000]  我是耶和華你們的神
[00:25:49.000 --> 00:25:50.000]  你真的相信祂是神
[00:25:50.000 --> 00:25:51.000]  第七節
[00:25:51.000 --> 00:25:53.000]  你們來到這個地方
[00:25:53.000 --> 00:25:59.000]  希臣本王西宏巴山王俄格
[00:25:59.000 --> 00:26:00.000]  出來和我們交戰
[00:26:00.000 --> 00:26:02.000]  過去都發生了
[00:26:02.000 --> 00:26:04.000]  但來到這個約旦河東的地方
[00:26:04.000 --> 00:26:06.000]  約旦的地方
[00:26:06.000 --> 00:26:10.000]  有兩個當地的王國在那裡
[00:26:10.000 --> 00:26:12.000]  他們可以不污俠之眾
[00:26:12.000 --> 00:26:13.000]  可以打敗人家
[00:26:13.000 --> 00:26:14.000]  上帝的作為
[00:26:14.000 --> 00:26:16.000]  很清楚的
[00:26:16.000 --> 00:26:17.000]  還拿了地
[00:26:17.000 --> 00:26:19.000]  分了給劉備
[00:26:19.000 --> 00:26:23.000]  和馬拿西半支派
[00:26:23.000 --> 00:26:26.000]  已經分了
[00:26:26.000 --> 00:26:28.000]  上帝的作為在你眼前
[00:26:28.000 --> 00:26:30.000]  你已經看到了
[00:26:30.000 --> 00:26:34.000]  你還在享受什麼
[00:26:34.000 --> 00:26:35.000]  這幫以色列人
[00:26:35.000 --> 00:26:37.000]  所以你們要持守
[00:26:37.000 --> 00:26:38.000]  持守
[00:26:38.000 --> 00:26:41.000]  遵行什麼
[00:26:41.000 --> 00:26:45.000]  者若的華
[00:26:45.000 --> 00:26:47.000]  上帝同人立約
[00:26:47.000 --> 00:26:50.000]  上帝將命令誡命給人
[00:26:50.000 --> 00:26:51.000]  是同人立約
[00:26:51.000 --> 00:26:53.000]  你接不接受
[00:26:53.000 --> 00:26:56.000]  上帝從來沒有監你接受這個約
[00:26:56.000 --> 00:26:57.000]  願你甘心情願
[00:26:57.000 --> 00:26:59.000]  不過你千萬不要
[00:26:59.000 --> 00:27:01.000]  自己欺騙自己
[00:27:01.000 --> 00:27:03.000]  眼見耳聞的是一套
[00:27:03.000 --> 00:27:08.000]  心中相信的是另外一套
[00:27:08.000 --> 00:27:09.000]  剛才的示範
[00:27:09.000 --> 00:27:11.000]  我是不是表演給你看的
[00:27:11.000 --> 00:27:12.000]  我是告訴你
[00:27:12.000 --> 00:27:13.000]  我一看完之後
[00:27:13.000 --> 00:27:14.000]  我實際看完之後
[00:27:14.000 --> 00:27:16.000]  我對幻術魔術
[00:27:16.000 --> 00:27:18.000]  我知道有些東西
[00:27:18.000 --> 00:27:20.000]  我小時候不懂事
[00:27:20.000 --> 00:27:21.000]  我看見魔術師
[00:27:21.000 --> 00:27:22.000]  拿一頂帽子
[00:27:22.000 --> 00:27:23.000]  黑帽子
[00:27:23.000 --> 00:27:24.000]  然後拉一下
[00:27:24.000 --> 00:27:25.000]  一隻兔子
[00:27:25.000 --> 00:27:26.000]  拉兩下
[00:27:26.000 --> 00:27:27.000]  兩個兔子
[00:27:27.000 --> 00:27:28.000]  我心想
[00:27:28.000 --> 00:27:29.000]  你用不著出來賺錢
[00:27:29.000 --> 00:27:34.000]  開農場就可以了
[00:27:34.000 --> 00:27:37.000]  你都會笑是不是
[00:27:37.000 --> 00:27:38.000]  所以他做什麼
[00:27:38.000 --> 00:27:40.000]  我後來都不會相信
[00:27:40.000 --> 00:27:41.000]  所以你不相信
[00:27:41.000 --> 00:27:44.000]  魔術表演是正常的
[00:27:44.000 --> 00:27:48.000]  不會違背良心說話
[00:27:48.000 --> 00:27:49.000]  拍掌那些
[00:27:49.000 --> 00:27:50.000]  不過所以我都說
[00:27:50.000 --> 00:27:52.000]  當有掌聲臨到你的時候
[00:27:52.000 --> 00:27:54.000]  小心
[00:27:54.000 --> 00:27:56.000]  真的要小心
[00:27:56.000 --> 00:27:57.000]  好
[00:27:57.000 --> 00:27:58.000]  所以
[00:27:58.000 --> 00:27:59.000]  第九節
[00:27:59.000 --> 00:28:01.000]  所以你們要持守
[00:28:01.000 --> 00:28:02.000]  遵行這約的話
[00:28:02.000 --> 00:28:05.000]  好讓你們在所做的
[00:28:05.000 --> 00:28:08.000]  一切事常都行動
[00:28:08.000 --> 00:28:12.000]  想不想拿到這支揮春
[00:28:12.000 --> 00:28:15.000]  凡事亨通好不好
[00:28:15.000 --> 00:28:16.000]  可以
[00:28:16.000 --> 00:28:18.000]  只要你所做的事
[00:28:18.000 --> 00:28:22.000]  是遵行這約華神的話
[00:28:22.000 --> 00:28:23.000]  第十節
[00:28:23.000 --> 00:28:25.000]  今天你們所有人都站在夜晚
[00:28:25.000 --> 00:28:27.000]  你們神的面前
[00:28:27.000 --> 00:28:28.000]  各支派的首領
[00:28:28.000 --> 00:28:29.000]  長老
[00:28:29.000 --> 00:28:30.000]  官長
[00:28:30.000 --> 00:28:32.000]  以色列全體男丁
[00:28:32.000 --> 00:28:34.000]  這班男丁已經是
[00:28:34.000 --> 00:28:35.000]  他爸爸那班
[00:28:35.000 --> 00:28:36.000]  叔叔那班
[00:28:36.000 --> 00:28:38.000]  已經走了
[00:28:38.000 --> 00:28:39.000]  因為不相信
[00:28:39.000 --> 00:28:40.000]  已經死了
[00:28:40.000 --> 00:28:43.000]  你們的小孩和妻子
[00:28:43.000 --> 00:28:45.000]  營中的寄居者
[00:28:45.000 --> 00:28:47.000]  包括和他打工的那些
[00:28:47.000 --> 00:28:49.000]  你家裡的姐姐
[00:28:49.000 --> 00:28:50.000]  你有責任
[00:28:50.000 --> 00:28:52.000]  將福音傳給她
[00:28:52.000 --> 00:28:53.000]  不要以為你給了錢
[00:28:53.000 --> 00:28:57.000]  她就把她奴隸這麼洗
[00:28:57.000 --> 00:28:58.000]  把你劈柴
[00:28:58.000 --> 00:29:00.000]  倒打水的人
[00:29:00.000 --> 00:29:01.000]  第十二節
[00:29:01.000 --> 00:29:03.000]  是為了使你接受夜和華
[00:29:03.000 --> 00:29:04.000]  你的神
[00:29:04.000 --> 00:29:06.000]  一齊讀好嗎
[00:29:06.000 --> 00:29:11.000]  今天與你
[00:29:11.000 --> 00:29:13.000]  沒讀過吧
[00:29:13.000 --> 00:29:14.000]  這個詞我第一次見
[00:29:14.000 --> 00:29:16.000]  在這本聖遺本
[00:29:16.000 --> 00:29:20.000]  周世所立的約
[00:29:20.000 --> 00:29:22.000]  原來神學家已經解釋了
[00:29:22.000 --> 00:29:23.000]  所以這個聖遺本
[00:29:23.000 --> 00:29:25.000]  什麼叫周世
[00:29:25.000 --> 00:29:27.000]  合約你遵行
[00:29:27.000 --> 00:29:29.000]  你賺到錢的
[00:29:29.000 --> 00:29:32.000]  但是合約你違約
[00:29:32.000 --> 00:29:34.000]  你蝕了
[00:29:34.000 --> 00:29:36.000]  哪怕你賺多少都好
[00:29:36.000 --> 00:29:39.000]  你的人格都蝕了
[00:29:39.000 --> 00:29:41.000]  信耶穌
[00:29:41.000 --> 00:29:43.000]  只是信耶穌降生
[00:29:43.000 --> 00:29:44.000]  每個人都信的
[00:29:44.000 --> 00:29:46.000]  這是理性問題
[00:29:46.000 --> 00:29:48.000]  信了耶穌為你受死
[00:29:48.000 --> 00:29:50.000]  很感受
[00:29:50.000 --> 00:29:51.000]  OK
[00:29:51.000 --> 00:29:55.000]  但是耶穌的復活呢
[00:29:55.000 --> 00:29:56.000]  這些是神話
[00:29:56.000 --> 00:29:59.000]  耶穌的升天呢
[00:29:59.000 --> 00:30:00.000]  耶穌升天這件事
[00:30:00.000 --> 00:30:01.000]  我講個實例給你聽
[00:30:01.000 --> 00:30:03.000]  你自己都可以問自己
[00:30:03.000 --> 00:30:05.000]  如果二十年前
[00:30:05.000 --> 00:30:07.000]  二十年前就不要太遠了
[00:30:07.000 --> 00:30:09.000]  我跟你說
[00:30:09.000 --> 00:30:10.000]  中華人民共和國
[00:30:10.000 --> 00:30:12.000]  那個國旗可以插在月球上的
[00:30:12.000 --> 00:30:14.000]  你信不信
[00:30:14.000 --> 00:30:16.000]  二十年前
[00:30:16.000 --> 00:30:20.000]  剛剛改革開放的
[00:30:20.000 --> 00:30:22.000]  地上人做的事都可以信
[00:30:22.000 --> 00:30:24.000]  神做的事你不信
[00:30:24.000 --> 00:30:26.000]  耶穌還要再來
[00:30:26.000 --> 00:30:27.000]  因為他說
[00:30:27.000 --> 00:30:29.000]  I am the way
[00:30:29.000 --> 00:30:30.000]  這條路
[00:30:30.000 --> 00:30:32.000]  全世界沒有人走過這條路
[00:30:32.000 --> 00:30:33.000]  一定沒有人
[00:30:33.000 --> 00:30:35.000]  除了耶穌之外
[00:30:35.000 --> 00:30:37.000]  他從上面下來
[00:30:37.000 --> 00:30:39.000]  由下面回上去
[00:30:39.000 --> 00:30:41.000]  他還要再來
[00:30:41.000 --> 00:30:43.000]  信不信
[00:30:43.000 --> 00:30:44.000]  你不要垂頭
[00:30:44.000 --> 00:30:47.000]  你的心明不明白
[00:30:47.000 --> 00:30:48.000]  你的心不明白
[00:30:48.000 --> 00:30:52.000]  你都不會信
[00:30:52.000 --> 00:30:53.000]  以色列人
[00:30:53.000 --> 00:30:55.000]  在這樣的情況下納約
[00:30:55.000 --> 00:30:57.000]  摩西跟我們再講
[00:30:57.000 --> 00:30:59.000]  摩西自己也進不去
[00:30:59.000 --> 00:31:02.000]  信不信
[00:31:02.000 --> 00:31:03.000]  第十三節
[00:31:03.000 --> 00:31:05.000]  好讓他今天照著
[00:31:05.000 --> 00:31:06.000]  他對你的應許
[00:31:06.000 --> 00:31:09.000]  和他對你列祖
[00:31:09.000 --> 00:31:10.000]  阿巴拉罕
[00:31:10.000 --> 00:31:11.000]  以撒
[00:31:11.000 --> 00:31:12.000]  雅各
[00:31:12.000 --> 00:31:15.000]  所起的誓
[00:31:15.000 --> 00:31:16.000]  誓不要隨便起
[00:31:16.000 --> 00:31:17.000]  上帝起了誓
[00:31:17.000 --> 00:31:18.000]  永遠不會改
[00:31:18.000 --> 00:31:19.000]  所以將來以色列人
[00:31:19.000 --> 00:31:21.000]  要全家都得救
[00:31:21.000 --> 00:31:22.000]  不過
[00:31:22.000 --> 00:31:23.000]  有一樣東西
[00:31:23.000 --> 00:31:25.000]  他們一定要悔改
[00:31:25.000 --> 00:31:27.000]  才可以得救
[00:31:27.000 --> 00:31:30.000]  你利未成已經要滅亡了
[00:31:30.000 --> 00:31:32.000]  最大惡極了
[00:31:32.000 --> 00:31:33.000]  我想好不過
[00:31:33.000 --> 00:31:34.000]  所多瑪娥摩拉的
[00:31:34.000 --> 00:31:36.000]  所以若拿都氣憤憤
[00:31:36.000 --> 00:31:37.000]  不去
[00:31:37.000 --> 00:31:39.000]  就帶你去
[00:31:39.000 --> 00:31:40.000]  一講完之後
[00:31:40.000 --> 00:31:41.000]  利利未成悔改
[00:31:41.000 --> 00:31:47.000]  利利未成存在多了一百年
[00:31:47.000 --> 00:31:48.000]  第十四節
[00:31:48.000 --> 00:31:50.000]  我不是單與你們
[00:31:50.000 --> 00:31:54.000]  用咒誓納這約
[00:31:54.000 --> 00:31:57.000]  而是與今天和我們一起
[00:31:57.000 --> 00:31:58.000]  在這裏
[00:31:58.000 --> 00:32:00.000]  站在耶和華我們的
[00:32:00.000 --> 00:32:02.000]  神面前的人
[00:32:02.000 --> 00:32:05.000]  以及今天沒有和我們一起
[00:32:05.000 --> 00:32:09.000]  在這裏的人納約
[00:32:09.000 --> 00:32:11.000]  這篇信息
[00:32:11.000 --> 00:32:13.000]  三千多年前
[00:32:13.000 --> 00:32:15.000]  記錄在案
[00:32:15.000 --> 00:32:17.000]  今天我們重新再看
[00:32:17.000 --> 00:32:19.000]  神的話語永遠堅定
[00:32:19.000 --> 00:32:21.000]  不改變
[00:32:21.000 --> 00:32:23.000]  所以在這句
[00:32:23.000 --> 00:32:25.000]  我用多一句
[00:32:25.000 --> 00:32:26.000]  就是給口說話
[00:32:26.000 --> 00:32:27.000]  事實上
[00:32:27.000 --> 00:32:29.000]  神一切的應許
[00:32:29.000 --> 00:32:31.000]  在基督裏面
[00:32:31.000 --> 00:32:34.000]  都是真確不移的
[00:32:34.000 --> 00:32:36.000]  所以我們要藉著
[00:32:36.000 --> 00:32:37.000]  耶穌說的
[00:32:37.000 --> 00:32:38.000]  祂說「阿門」
[00:32:38.000 --> 00:32:40.000]  這句說話是「阿門」
[00:32:40.000 --> 00:32:42.000]  「阿門」不是
[00:32:42.000 --> 00:32:43.000]  隨口說
[00:32:43.000 --> 00:32:44.000]  人家騎完土了
[00:32:44.000 --> 00:32:45.000]  你就不會說
[00:32:45.000 --> 00:32:47.000]  「我們」、「你們」、「他們」
[00:32:47.000 --> 00:32:48.000]  那就說「阿門」
[00:32:48.000 --> 00:32:49.000]  不是
[00:32:49.000 --> 00:32:50.000]  「阿門」是
[00:32:50.000 --> 00:32:52.000]  誠心所願的意思
[00:32:52.000 --> 00:32:53.000]  真是
[00:32:53.000 --> 00:32:56.000]  你說的話是我所說的
[00:32:56.000 --> 00:32:57.000]  所以弟兄姊妹
[00:32:57.000 --> 00:32:59.000]  祈禱不可以亂來
[00:32:59.000 --> 00:33:01.000]  祈禱要認真
[00:33:01.000 --> 00:33:06.000]  使榮耀藉著我們歸於神
[00:33:06.000 --> 00:33:08.000]  所以弟兄姊妹
[00:33:08.000 --> 00:33:12.000]  神藉著聖經記錄
[00:33:12.000 --> 00:33:15.000]  祂與納約的記錄在這裏
[00:33:15.000 --> 00:33:17.000]  神與人納約的記錄
[00:33:17.000 --> 00:33:18.000]  是本聖經
[00:33:18.000 --> 00:33:19.000]  我們看看舊約裏面
[00:33:19.000 --> 00:33:21.000]  舊記錄中間
[00:33:21.000 --> 00:33:23.000]  有什麼納約呢
[00:33:23.000 --> 00:33:25.000]  《生命記》
[00:33:25.000 --> 00:33:27.000]  是不是
[00:33:27.000 --> 00:33:28.000]  多寫幾篇
[00:33:28.000 --> 00:33:31.000]  記錄太快了
[00:33:31.000 --> 00:33:33.000]  神與人納約的記錄
[00:33:33.000 --> 00:33:36.000]  《創世紀》第六章十八節
[00:33:36.000 --> 00:33:39.000]  「但我要與和你納約」
[00:33:39.000 --> 00:33:43.000]  這個「你」是指納亞
[00:33:43.000 --> 00:33:45.000]  「你要進入方舟」
[00:33:45.000 --> 00:33:49.000]  「你、你的兒子、妻子、兒媳婦」
[00:33:49.000 --> 00:33:53.000]  「與你一起」
[00:33:53.000 --> 00:33:55.000]  神與納亞納約
[00:33:55.000 --> 00:33:56.000]  請記住
[00:33:56.000 --> 00:33:59.000]  神吩咐納亞做方舟
[00:33:59.000 --> 00:34:01.000]  方舟建了一百年
[00:34:01.000 --> 00:34:03.000]  在一百年裏面
[00:34:03.000 --> 00:34:05.000]  他每天都告訴人
[00:34:05.000 --> 00:34:09.000]  上帝要降大水毀滅大地
[00:34:09.000 --> 00:34:12.000]  有沒有人相信
[00:34:12.000 --> 00:34:14.000]  我不敢說一個都沒有
[00:34:14.000 --> 00:34:17.000]  起碼他的媳婦肯相信
[00:34:17.000 --> 00:34:19.000]  打進來也未必肯相信
[00:34:19.000 --> 00:34:22.000]  是不是
[00:34:22.000 --> 00:34:25.000]  他三個兒子、三個媳婦、太太
[00:34:25.000 --> 00:34:27.000]  他們蒙人
[00:34:27.000 --> 00:34:32.000]  神與人納約是將救恩給人
[00:34:32.000 --> 00:34:35.000]  神給你給我聽到福音
[00:34:35.000 --> 00:34:38.000]  不只是給你在地上活得更豐盛
[00:34:38.000 --> 00:34:44.000]  是活到永遠永生
[00:34:44.000 --> 00:34:47.000]  聶王記下第十三章二十三節
[00:34:47.000 --> 00:34:49.000]  耶和華與什麼人納約
