
[00:00:00.000 --> 00:00:04.600]  "衆裏尋他千百度"
[00:21:40.800 --> 00:21:44.600]  女的呢 魚紋 魚尾紋增添了
[00:21:44.600 --> 00:21:49.600]  不再像年輕時候那麼漂亮了
[00:21:49.600 --> 00:21:51.400]  此時此刻你會發現
[00:21:51.400 --> 00:21:55.200]  夢想開始褪色了 是不是
[00:21:55.200 --> 00:21:57.600]  對婚姻的夢想開始褪色了
[00:21:57.600 --> 00:21:59.200]  當我們進入婚姻的時候
[00:21:59.200 --> 00:22:00.800]  夢想開始褪色了
[00:22:00.800 --> 00:22:02.400]  想象開始減退了
[00:22:02.400 --> 00:22:08.000]  但是此時此刻纔是真愛的開始
[00:22:08.000 --> 00:22:11.400]  纔是真愛的開始
[00:22:11.400 --> 00:22:12.800]  因爲年輕的時候
[00:22:12.800 --> 00:22:15.600]  我們看的都是什麼
[00:22:15.600 --> 00:22:17.000]  她好帥
[00:22:17.000 --> 00:22:19.000]  她好漂亮
[00:22:19.000 --> 00:22:24.800]  哇 她很優秀
[00:22:24.800 --> 00:22:29.000]  她很酷
[00:22:29.000 --> 00:22:30.800]  我們已經用很多詞
[00:22:30.800 --> 00:22:35.200]  她很拉風
[00:22:35.200 --> 00:22:39.800]  她總會用一個很特別的詞來吸引着你
[00:22:39.800 --> 00:22:42.200]  但是走到婚姻的時候你會發現
[00:22:42.200 --> 00:22:44.200]  每天都是什麼呀
[00:22:44.200 --> 00:22:46.200]  喫喝拉撒
[00:22:46.200 --> 00:22:51.400]  降處油鹽
[00:22:51.400 --> 00:22:55.200]  沒有那麼多在戀愛當中的那種熱情了
[00:22:55.200 --> 00:22:57.000]  每天都是這樣進去
[00:22:57.000 --> 00:22:59.200]  每天都是工作工作
[00:22:59.200 --> 00:23:00.400]  生活都是這樣
[00:23:00.400 --> 00:23:03.000]  日復一復地重複
[00:23:03.000 --> 00:23:05.400]  你會對對方更加地瞭解
[00:23:05.400 --> 00:23:08.400]  發現他很多的問題毛病
[00:23:08.400 --> 00:23:15.800]  但是此時此刻纔是真愛的開始
[00:23:15.800 --> 00:23:20.800]  你還能像戀愛的時候
[00:23:20.800 --> 00:23:27.400]  去欣賞你的配偶嗎
[00:23:27.400 --> 00:23:29.400]  你還能像戀愛那樣
[00:23:29.400 --> 00:23:44.400]  還是有那種熱情去爲他付出嗎
[00:23:44.400 --> 00:23:48.400]  聖經當中
[00:23:48.400 --> 00:23:51.200]  在舊約和新約
[00:23:51.200 --> 00:24:01.800]  常用婚姻來表達神人的關係
[00:24:01.800 --> 00:24:05.200]  也告訴我們
[00:24:05.200 --> 00:24:07.000]  透過婚姻
[00:24:07.000 --> 00:24:09.200]  實際上更讓
[00:24:09.200 --> 00:24:12.200]  透過婚姻男女的結合
[00:24:12.200 --> 00:24:15.600]  也讓我們去想象
[00:24:15.600 --> 00:24:22.800]  我們人也要與神結合
[00:24:22.800 --> 00:24:24.600]  透過婚姻你會發現
[00:24:24.600 --> 00:24:26.400]  你一生至愛的
[00:24:26.400 --> 00:24:27.800]  你會發現
[00:24:27.800 --> 00:24:34.000]  他也不能真的滿足你的內心
[00:24:34.000 --> 00:24:37.200]  當夢想開始褪色的時候
[00:24:37.200 --> 00:24:39.000]  也在告訴着我們
[00:24:39.000 --> 00:24:42.000]  這種結合實際上也在指引着
[00:24:42.000 --> 00:24:45.600]  我們透過婚姻看到
[00:24:45.600 --> 00:24:51.600]  我們要與神更加的去結合
[00:24:51.600 --> 00:24:54.000]  當我們與神更加結合的時候
[00:24:54.000 --> 00:24:56.600]  我們纔會真的有力
[00:24:56.600 --> 00:24:57.800]  有什麼樣的力量
[00:24:57.800 --> 00:25:01.200]  愛的力量
[00:25:01.200 --> 00:25:03.800]  當我們越加有夢想
[00:25:03.800 --> 00:25:07.200]  把這種夢想從這種同換八的
[00:25:07.200 --> 00:25:11.800]  去轉入到真正與神結合的想象的同時
[00:25:11.800 --> 00:25:13.600]  你會發現神的愛
[00:25:13.600 --> 00:25:15.800]  真的會灌入到我們的心中
[00:25:15.800 --> 00:25:18.200]  給我們力量
[00:25:18.200 --> 00:25:24.400]  讓我們的婚姻慢慢的保持
[00:25:24.400 --> 00:25:27.800]  走得更加穩固
[00:25:27.800 --> 00:25:29.800]  很多時候
[00:25:29.800 --> 00:25:30.800]  結婚過去了
[00:25:30.800 --> 00:25:32.000]  結婚那天
[00:25:32.000 --> 00:25:37.200]  我們男的女的
[00:25:37.200 --> 00:25:40.800]  新郎新娘打扮的都是最漂亮
[00:25:40.800 --> 00:25:42.200]  最用心的
[00:25:42.200 --> 00:25:45.200]  把我們一生當最漂亮的時刻
[00:25:45.200 --> 00:25:47.600]  在那一天展示出來
[00:25:47.600 --> 00:25:52.800]  當新郎把禮服脫了
[00:25:52.800 --> 00:25:55.800]  新娘把婚紗脫了
[00:25:55.800 --> 00:25:58.800]  以後每天都要穿着圍裙
[00:25:58.800 --> 00:26:04.200]  男的可能每天都要脫了拖鞋
[00:26:04.200 --> 00:26:08.000]  起來的時候頭髮亂亂的
[00:26:08.000 --> 00:26:09.800]  有時候可能早上
[00:26:09.800 --> 00:26:11.600]  男士有時候有壞習慣
[00:26:11.600 --> 00:26:12.800]  不帥啊
[00:26:12.800 --> 00:26:19.400]  就開始直接上餐桌
[00:26:19.400 --> 00:26:24.600]  你會發現當這些美麗的畫面退去的時候
[00:26:24.600 --> 00:26:25.800]  還是那一天
[00:26:25.800 --> 00:26:30.200]  真愛才開始
[00:26:30.200 --> 00:26:36.000]  真愛才開始
[00:26:36.000 --> 00:26:39.400]  求主幫助我們
[00:26:39.400 --> 00:26:42.400]  讓我們透過愛
[00:26:42.400 --> 00:26:49.000]  看到我們與神之間有更重要的聯合
[00:26:49.000 --> 00:26:51.800]  才能引導我們的人生
[00:26:51.800 --> 00:26:55.400]  更加真實的走下去
[00:26:55.400 --> 00:27:01.400]  也引導着我們向天上去向往
[00:27:01.400 --> 00:27:04.200]  第三個就是愛的讚美
[00:27:04.200 --> 00:27:08.000]  這個讚美就是男士的
[00:27:08.000 --> 00:27:16.400]  第三章一到十一節都是女主角的這種發言
[00:27:16.400 --> 00:27:22.600]  到了第四章一到五節是男士對他的愛人的一種讚美
[00:27:22.600 --> 00:27:27.800]  說:我的佳偶啊 你很美麗
[00:27:27.800 --> 00:27:29.800]  你的眼在面紗後面
[00:27:29.800 --> 00:27:31.400]  好像鴿子的眼睛
[00:27:31.400 --> 00:27:35.400]  頭髮如同擊獵山下來的山羊羣
[00:27:35.400 --> 00:27:40.000]  你的牙齒像新剪羊毛的一羣母羊
[00:27:40.000 --> 00:27:43.400]  剛剛洗淨那樣潔白整齊
[00:27:43.400 --> 00:27:45.000]  它們成雙成對
[00:27:45.000 --> 00:27:47.000]  沒有單獨一隻的
[00:27:47.000 --> 00:27:50.600]  你的嘴脣像一條珠紅線
[00:27:50.600 --> 00:27:52.200]  你的小嘴美麗
[00:27:52.200 --> 00:27:55.000]  你的兩頰在面紗後面
[00:27:55.000 --> 00:27:57.600]  如同切開的石榴
[00:27:57.600 --> 00:28:00.400]  你的鏡像像大衛的城樓
[00:28:00.400 --> 00:28:03.800]  建造得十分整齊雅觀
[00:28:03.800 --> 00:28:07.000]  旗上懸掛着一千個盾牌
[00:28:07.000 --> 00:28:08.800]  都是勇士的武器
[00:28:08.800 --> 00:28:11.600]  你的良辱像雙生的母羚羊
[00:28:11.600 --> 00:28:16.000]  是在百合花中喫草的一對小鹿
[00:28:16.000 --> 00:28:22.400]  讀完了你覺得美嗎
[00:28:22.400 --> 00:28:28.600]  實際上我怎麼讀我就覺得不是很美
[00:28:28.600 --> 00:28:29.200]  因爲什麼
[00:28:29.200 --> 00:28:33.400]  因爲就像上次潘牧師講的
[00:28:33.400 --> 00:28:37.000]  因爲它是翻譯過來的
[00:28:37.000 --> 00:28:39.800]  所有的詩脫離了本文化
[00:28:39.800 --> 00:28:40.800]  翻譯過來了
[00:28:40.800 --> 00:28:43.400]  你就很難看出來那種美
[00:28:43.400 --> 00:28:46.600]  更重要的是我們不在那個文化當中
[00:28:46.600 --> 00:28:50.000]  他們對美的描述和我們對美的描述
[00:28:50.000 --> 00:28:53.200]  完全很多時候差異很大的
[00:28:53.200 --> 00:28:54.400]  是不是
[00:28:54.400 --> 00:28:57.000]  但是這裏面去概述
[00:28:57.000 --> 00:29:00.200]  但是我們仍然可以看到一個愛
[00:29:00.200 --> 00:29:01.600]  愛的讚美
[00:29:01.600 --> 00:29:03.000]  什麼是讚美
[00:29:03.000 --> 00:29:04.000]  愛的讚美
[00:29:04.000 --> 00:29:07.000]  這裏讚美主要是讚美什麼
[00:29:07.000 --> 00:29:11.200]  讚美身體
[00:29:11.200 --> 00:29:16.200]  男性對女性的身體的一種讚美
[00:29:16.200 --> 00:29:22.400]  弟兄們
[00:29:22.400 --> 00:29:25.200]  我們有沒有想過
[00:29:25.200 --> 00:29:28.800]  實際上男人在女人面前
[00:29:28.800 --> 00:29:32.800]  很多時候是很脆弱的
[00:29:32.800 --> 00:29:36.800]  特別是面對女人的身體的時候
[00:29:36.800 --> 00:29:40.600]  我們男人是很脆弱的
[00:29:40.600 --> 00:29:45.200]  有些時候我們男人不敢承認
[00:29:45.200 --> 00:29:48.400]  我們常常因爲對這個女人的身體
[00:29:48.400 --> 00:29:50.800]  沒有一個正面的去面對
[00:29:50.800 --> 00:29:55.600]  常常導致我們男人對女人
[00:29:55.600 --> 00:29:59.000]  會有極端的想法
[00:29:59.000 --> 00:30:03.000]  要麼就是激烈的拒絕
[00:30:03.000 --> 00:30:06.600]  就像同性戀
[00:30:06.600 --> 00:30:08.600]  拒絕
[00:30:08.600 --> 00:30:13.600]  要麼像大多數男生一樣
[00:30:13.600 --> 00:30:17.800]  就是沉溺於當中
[00:30:17.800 --> 00:30:25.800]  我們很難真正的客觀的去欣賞它
[00:30:25.800 --> 00:30:30.000]  但是中國的文化會更給我們一種感覺
[00:30:30.000 --> 00:30:33.000]  覺得不能去描述
[00:30:33.000 --> 00:30:35.800]  一覺得一描述就是一種邪惡
[00:30:35.800 --> 00:30:38.000]  就是一種不好
[00:30:38.000 --> 00:30:43.200]  而這種心理常常會引導我們走入一種誤區
[00:30:43.200 --> 00:30:45.200]  而我們家長
[00:30:45.200 --> 00:30:48.200]  我們的文化常常不提兩性
[00:30:48.200 --> 00:30:53.400]  更不敢公開地表露
[00:30:53.400 --> 00:30:54.800]  當我們一提的時候
[00:30:54.800 --> 00:30:57.000]  我們常常覺得不好
[00:30:57.000 --> 00:30:57.600]  實際上
[00:30:57.600 --> 00:30:59.200]  我們越不敢提的時候
[00:30:59.200 --> 00:31:05.400]  我們私下面做得越誤會
[00:31:05.400 --> 00:31:08.000]  是不是
[00:31:08.000 --> 00:31:13.000]  女人的身體在男人面前是代表一種力量
[00:31:13.000 --> 00:31:19.400]  而男人在女人的身體面前常常是脆弱的
[00:31:19.400 --> 00:31:26.400]  弟兄們 你不要說不承認
[00:31:26.400 --> 00:31:30.600]  如果我們男人學會像詩篇的男主角
[00:31:30.600 --> 00:31:32.200]  男主角
[00:31:32.200 --> 00:31:36.000]  你能夠對你的愛人
[00:31:36.000 --> 00:31:38.000]  對他的身體
[00:31:38.000 --> 00:31:40.000]  能夠用一些言語
[00:31:40.000 --> 00:31:43.200]  用欣賞的角度去讚美他
[00:31:43.200 --> 00:31:46.000]  去欣賞的話
[00:31:46.000 --> 00:31:46.800]  你會發現
[00:31:46.800 --> 00:31:51.800]  你會把你這種本能的慾望和衝動
[00:31:51.800 --> 00:31:53.200]  剋制的
[00:31:53.200 --> 00:31:55.600]  保留的有些理性
[00:31:55.600 --> 00:31:59.400]  而且有些藝術性
[00:31:59.400 --> 00:32:00.200]  而不是在
[00:32:00.200 --> 00:32:01.800]  只是本能的衝動
[00:32:01.800 --> 00:32:02.800]  我要得到他
[00:32:02.800 --> 00:32:07.800]  我要佔有他
[00:32:07.800 --> 00:32:09.000]  今天你會發現
[00:32:09.000 --> 00:32:11.000]  當我們對一個女性
[00:32:11.000 --> 00:32:13.200]  所有有錢的人你會發現
[00:32:13.200 --> 00:32:16.200]  當他對女性很容易得到的時候
[00:32:16.200 --> 00:32:18.800]  你會發現他已經
[00:32:18.800 --> 00:32:20.200]  他卻不懂得珍惜
[00:32:20.200 --> 00:32:21.400]  不懂得欣賞
[00:32:21.400 --> 00:32:24.400]  他所要做的就是換一個換一個換一個
[00:32:24.400 --> 00:32:30.200]  再換一個
[00:32:30.200 --> 00:32:31.200]  表面上感覺
[00:32:31.200 --> 00:32:31.600]  哦
[00:32:31.600 --> 00:32:33.400]  我好厲害
[00:32:33.400 --> 00:32:34.800]  實際上
[00:32:34.800 --> 00:32:39.200]  真正顯明瞭男人的脆弱
[00:32:39.200 --> 00:32:41.800]  你不是你征服的女人
[00:32:41.800 --> 00:32:46.600]  而是你被女人的這個身體什麼
[00:32:46.600 --> 00:32:53.000]  給瑕疵
[00:32:53.000 --> 00:32:55.600]  同時站在一個道德的角度來說
[00:32:55.600 --> 00:32:57.400]  你沒有給別人
[00:32:57.400 --> 00:32:59.400]  你沒有對你的生活負責
[00:32:59.400 --> 00:33:01.000]  你沒有對你的家庭負責
[00:33:01.000 --> 00:33:09.400]  你沒有對你的孩子負責
[00:33:09.400 --> 00:33:12.400]  所以當我想到看到這一點的時候
[00:33:12.400 --> 00:33:15.800]  我發現真的
[00:33:15.800 --> 00:33:17.000]  我不是在說別人
[00:33:17.000 --> 00:33:20.600]  我也在說自己
[00:33:20.600 --> 00:33:22.600]  我們再想想耶穌
[00:33:22.600 --> 00:33:24.400]  我們看看耶穌
[00:33:24.400 --> 00:33:27.400]  你會發現在四福音當中
[00:33:27.400 --> 00:33:32.600]  耶穌很經常接觸這些妓女的
[00:33:32.600 --> 00:33:34.200]  是不是
[00:33:34.200 --> 00:33:37.400]  但是他卻沒有陷入到當中
[00:33:37.400 --> 00:33:42.400]  他也沒有迴避她們
[00:33:42.400 --> 00:33:43.600]  是不是
[00:33:43.600 --> 00:33:49.400]  一個妓女拿着香膏來抹她的腳
[00:33:49.400 --> 00:33:50.600]  有些女人受傷了
[00:33:50.600 --> 00:33:54.200]  他也會安撫她們
[00:33:54.200 --> 00:33:55.800]  很輕易的動作
[00:33:55.800 --> 00:34:05.400]  但是他卻沒有陷入到當中
[00:34:05.400 --> 00:34:08.600]  所以弟兄們
[00:34:08.600 --> 00:34:12.200]  這樣纔是一個完整的男性
[00:34:12.200 --> 00:34:16.600]  耶穌給我們樹立一個完整男性的標準
[00:34:16.600 --> 00:34:20.000]  欣賞女性
[00:34:20.000 --> 00:34:22.800]  不簡單的從外表的
[00:34:22.800 --> 00:34:31.200]  人的標準裏面去看她漂亮不漂亮
[00:34:31.200 --> 00:34:36.400]  欣賞的絕對的在愛的角度去讚美
[00:34:36.400 --> 00:34:38.600]  你的伴侶
[00:34:38.600 --> 00:34:42.000]  讚美你所愛的
[00:34:42.000 --> 00:34:45.200]  花點時間真的從頭到尾欣賞她
[00:34:45.200 --> 00:34:48.600]  讚美想出你有的詞語去讚美她
[00:34:48.600 --> 00:34:52.000]  你會真的當我們這樣做的時候
[00:34:52.000 --> 00:34:53.600]  真的會幫助我們
[00:34:53.600 --> 00:34:59.000]  只是從那種單純的本能的慾望當中跳出來
[00:34:59.000 --> 00:35:01.000]  給我們一種理性的思考
[00:35:01.000 --> 00:35:12.600]  一種藝術的美去欣賞
[00:35:12.600 --> 00:35:16.200]  但在中國也好
[00:35:16.200 --> 00:35:17.000]  在西方也好
[00:35:17.000 --> 00:35:20.600]  實際上常常對女性有一種貶低
[00:35:20.600 --> 00:35:23.000]  中國人常說的一話就是什麼
[00:35:23.000 --> 00:35:25.800]  紅顏什麼
[00:35:25.800 --> 00:35:27.600]  紅顏火水
[00:35:27.600 --> 00:35:29.800]  實際上想想這句話
[00:35:29.800 --> 00:35:34.800]  對女性非常不公平
[00:35:34.800 --> 00:35:39.800]  實際上在古代第一世紀的教父時代
[00:35:39.800 --> 00:35:45.000]  教父們也常常認爲女性是不好的
[00:35:45.000 --> 00:35:47.200]  古代的教會教父常常說
[00:35:47.200 --> 00:35:54.400]  女人是自然的誘惑必然的邪惡
[00:35:54.400 --> 00:35:56.800]  這也是在初代教會里面
[00:35:56.800 --> 00:36:00.000]  很多的禁慾主義者產生的一個原因
[00:36:00.000 --> 00:36:03.000]  也是一個很多的時候
[00:36:03.000 --> 00:36:11.000]  去修道院成立的一個原因
[00:36:11.000 --> 00:36:23.600]  這都反映出我們沒有正面去看待女性的身體
[00:36:23.600 --> 00:36:26.000]  當我們看到耶穌的時候
[00:36:26.000 --> 00:36:28.400]  真的幫助我們
[00:36:28.400 --> 00:36:33.400]  幫助我們弟兄
[00:36:33.400 --> 00:36:38.600]  求神引導我們的心
[00:36:38.600 --> 00:36:41.200]  給我們一個純正的心
[00:36:41.200 --> 00:36:44.800]  來看你的配偶
[00:36:44.800 --> 00:36:48.200]  不要說我愛她就行了
[00:36:48.200 --> 00:36:52.200]  實際上婚姻當中確實有很多
[00:36:52.200 --> 00:36:53.800]  技巧性的東西
[00:36:53.800 --> 00:36:55.800]  需要我們去思考去琢磨
[00:36:55.800 --> 00:37:04.800]  這個婚姻這份愛才會永遠在保持期內
[00:37:04.800 --> 00:37:09.200]  學一點 花一點時間
[00:37:09.200 --> 00:37:12.000]  當你覺得我們只要愛就行了
[00:37:12.000 --> 00:37:13.600]  我們只要對她負責就行了
[00:37:13.600 --> 00:37:15.000]  實際上你會發現
[00:37:15.000 --> 00:37:16.400]  你不自然的時候
[00:37:16.400 --> 00:37:27.600]  你就會上網去瀏覽一些圖片
[00:37:27.600 --> 00:37:29.000]  你會不自然的時候
[00:37:29.000 --> 00:37:31.800]  對一些大街上性感的
[00:37:31.800 --> 00:37:39.000]  你會很長時間的關注
[00:37:39.000 --> 00:37:45.800]  因爲你沒有正面的去看待你的伴侶
[00:37:45.800 --> 00:37:47.800]  你沒有從真正
[00:37:47.800 --> 00:37:49.400]  從愛的角度
[00:37:49.400 --> 00:37:54.200]  對她發出一種讚美和欣賞
[00:37:54.200 --> 00:37:55.800]  你總是逃避
[00:37:55.800 --> 00:38:02.400]  逃避會引導你走入另一個極端
[00:38:02.400 --> 00:38:09.200]  願我們做一個正面的男人
[00:38:09.200 --> 00:38:12.400]  共攜連理
[00:38:12.400 --> 00:38:15.000]  今天就是共攜連理
[00:38:15.000 --> 00:38:16.600]  讓我們明白
[00:38:16.600 --> 00:38:22.000]  愛吹筆着我們進入到一種關係當中
[00:38:22.000 --> 00:38:26.200]  愛會讓我們去夢想
[00:38:26.200 --> 00:38:30.400]  愛讓我們發出讚美
[00:38:30.400 --> 00:38:32.600]  但所有這些不要讓我們
[00:38:32.600 --> 00:38:35.200]  僅僅停留在人的層面
[00:38:35.200 --> 00:38:38.200]  僅僅停留在人的層面
[00:38:38.200 --> 00:38:39.600]  也讓我們基督徒
[00:38:39.600 --> 00:38:41.600]  能夠透過這些關係
[00:38:41.600 --> 00:38:47.600]  去思考我們與神那種美好聯合
[00:38:47.600 --> 00:38:49.800]  願神祝福他的話語
[00:38:49.800 --> 00:38:52.400]  也祝福我們弟兄姊妹
[00:38:52.400 --> 00:38:59.200]  我們做一個簡短的禱告
[00:38:59.200 --> 00:39:02.400]  天佛 我們來到你面前
[00:39:02.400 --> 00:39:06.200]  來向你感恩和讚美
[00:39:06.200 --> 00:39:10.000]  讓我們看到你的話語的時候
[00:39:10.000 --> 00:39:15.400]  給我們很多的思想
[00:39:15.400 --> 00:39:18.000]  婚姻 性
[00:39:18.000 --> 00:39:21.200]  我相信這是你賜給我們美好的禮物
[00:39:21.200 --> 00:39:24.200]  也幫助着我們 引導着我們
[00:39:24.200 --> 00:39:27.600]  給我們智慧如何能夠處理好
[00:39:27.600 --> 00:39:31.400]  有一個健康的心態來面對它
[00:39:31.400 --> 00:39:32.400]  更重要的是
[00:39:32.400 --> 00:39:35.800]  透過這種男女的愛的時候
[00:39:35.800 --> 00:39:40.200]  讓我們明白我們當與你有怎樣的聯合
[00:39:40.200 --> 00:39:41.400]  求你祝福
[00:39:41.400 --> 00:39:43.400]  禱告奉耶穌基督聖明
