
[00:00:00.000 --> 00:00:04.500]  我哋一齊低頭嚟對祈禱
[00:14:04.000 --> 00:14:08.000]  佢哋只係選出兩個人
[00:14:08.000 --> 00:14:11.000]  其實有冇限制咗神嘅揀選
[00:14:11.000 --> 00:14:13.000]  即係你唔係A就B
[00:14:13.000 --> 00:14:16.000]  有冇可能有第三個人都合資格
[00:14:16.000 --> 00:14:19.000]  有第四個人都合資格
[00:14:19.000 --> 00:14:23.000]  留意當時幾多人聚集埋一齊
[00:14:23.000 --> 00:14:24.000]  120人喎
[00:14:24.000 --> 00:14:27.000]  120人得兩個合資格
[00:14:27.000 --> 00:14:28.000]  應該唔止
[00:14:28.000 --> 00:14:32.000]  就耶穌嘅門徒嗰啲婦女都成日跟住佢
[00:14:32.000 --> 00:14:38.000]  會唔會有第三個或者第四個可能
[00:14:38.000 --> 00:14:39.000]  第二
[00:14:39.000 --> 00:14:40.000]  初期教會
[00:14:40.000 --> 00:14:42.000]  呢個係第一宗嘅選舉
[00:14:42.000 --> 00:14:43.000]  好重要
[00:14:43.000 --> 00:14:45.000]  第二宗就係選執事
[00:14:45.000 --> 00:14:47.000]  我哋可以諗下
[00:14:47.000 --> 00:14:49.000]  喺呢個選舉過程
[00:14:49.000 --> 00:14:52.000]  呢個決定權係邊個手中
[00:14:52.000 --> 00:14:54.000]  我哋點樣先知道
[00:14:54.000 --> 00:14:59.000]  佢哋冇將人嘅意思凌駕咗上帝嘅意思
[00:14:59.000 --> 00:15:00.000]  有人話
[00:15:00.000 --> 00:15:05.000]  其實呢個選舉係班門徒太心急
[00:15:05.000 --> 00:15:06.000]  點解呢
[00:15:06.000 --> 00:15:08.000]  耶穌吩咐佢哋要等候聖靈
[00:15:08.000 --> 00:15:10.000]  等候聖靈
[00:15:10.000 --> 00:15:12.000]  做咩要咁快解決呢個團隊嘅問題
[00:15:12.000 --> 00:15:14.000]  等候聖靈
[00:15:14.000 --> 00:15:16.000]  等候聖靈係咩呢
[00:15:16.000 --> 00:15:19.000]  後嚟耶穌揀選另一個人
[00:15:19.000 --> 00:15:20.000]  邊個呀
[00:15:20.000 --> 00:15:22.000]  保羅
[00:15:22.000 --> 00:15:26.000]  有人話保羅似乎先至係第十三個使徒
[00:15:26.000 --> 00:15:30.000]  即係話呢似乎保羅先至係保猶大嘅位嘅人
[00:15:30.000 --> 00:15:31.000]  點解呀
[00:15:31.000 --> 00:15:34.000]  因為呢你睇下聖經幾多係保羅書信
[00:15:34.000 --> 00:15:39.000]  呢個使徒行傳記載幾多係保羅嗰個宣教嘅行程
[00:15:39.000 --> 00:15:41.000]  會唔會佢先至係嗰個使徒
[00:15:41.000 --> 00:15:43.000]  而唔係馬提亞
[00:15:43.000 --> 00:15:45.000]  真係有咁講
[00:15:45.000 --> 00:15:47.000]  但我哋再諗
[00:15:47.000 --> 00:15:49.000]  喺當時嘅處境
[00:15:49.000 --> 00:15:50.000]  呢班嘅門徒
[00:15:50.000 --> 00:15:52.000]  見到一種嘅警方
[00:15:52.000 --> 00:15:53.000]  十二門徒
[00:15:53.000 --> 00:15:55.000]  唔可以少一個
[00:15:55.000 --> 00:15:57.000]  佢哋可以做嘅係咩呢
[00:15:57.000 --> 00:15:58.000]  勇敢提出
[00:15:58.000 --> 00:16:00.000]  我哋補選一個
[00:16:00.000 --> 00:16:01.000]  點補選呀
[00:16:01.000 --> 00:16:02.000]  百二人咁
[00:16:02.000 --> 00:16:03.000]  邊個合資格呀
[00:16:03.000 --> 00:16:05.000]  咁總要定一啲規矩
[00:16:05.000 --> 00:16:06.000]  咁咪就係
[00:16:06.000 --> 00:16:07.000]  信主內㗎啦
[00:16:07.000 --> 00:16:08.000]  跟隨主嘅啦
[00:16:08.000 --> 00:16:10.000]  又係同我哋一齊㗎啦
[00:16:10.000 --> 00:16:13.000]  佢哋可能都真係冇諗過
[00:16:13.000 --> 00:16:14.000]  會有其他人㗎
[00:16:14.000 --> 00:16:16.000]  或者上帝會另外揀選
[00:16:16.000 --> 00:16:17.000]  如果要跟隨主內
[00:16:17.000 --> 00:16:18.000]  保羅一定唔合資格
[00:16:18.000 --> 00:16:21.000]  因為佢一路都係猶太教徒
[00:16:21.000 --> 00:16:22.000]  佢都冇跟隨主
[00:16:22.000 --> 00:16:24.000]  如果要同耶穌門徒一齊合作
[00:16:24.000 --> 00:16:25.000]  佢更加唔合資格
[00:16:25.000 --> 00:16:26.000]  點解呀
[00:16:26.000 --> 00:16:28.000]  佢係逼迫門徒嗰啲人
[00:16:28.000 --> 00:16:31.000]  但佢哋做咗
[00:16:31.000 --> 00:16:32.000]  佢哋可以做
[00:16:32.000 --> 00:16:35.000]  佢哋唔係隨意嘅決定
[00:16:35.000 --> 00:16:38.000]  係畀得站出嚟建議
[00:16:38.000 --> 00:16:39.000]  跟住大家同意
[00:16:39.000 --> 00:16:41.000]  然之後都祈禱交托
[00:16:41.000 --> 00:16:43.000]  跟住又搖出嚟
[00:16:43.000 --> 00:16:44.000]  如果呢個唔係神心意
[00:16:44.000 --> 00:16:45.000]  搖出嚟嘅時候
[00:16:45.000 --> 00:16:46.000]  應該搖唔到兩個
[00:16:46.000 --> 00:16:47.000]  應該係斷嘅兩個
[00:16:47.000 --> 00:16:48.000]  神話唔係佢
[00:16:48.000 --> 00:16:49.000]  有第三個
[00:16:49.000 --> 00:16:51.000]  無喎
[00:16:51.000 --> 00:16:52.000]  神又冇阻止
[00:16:52.000 --> 00:16:53.000]  冇介入
[00:16:53.000 --> 00:16:55.000]  意思係咩呢
[00:16:55.000 --> 00:16:57.000]  同我哋今日好多嘅事工
[00:16:57.000 --> 00:16:59.000]  我哋都可以做反省
[00:16:59.000 --> 00:17:00.000]  面對教會擴堂
[00:17:00.000 --> 00:17:01.000]  直堂
[00:17:01.000 --> 00:17:02.000]  辦學
[00:17:02.000 --> 00:17:03.000]  好多嘅事工
[00:17:03.000 --> 00:17:04.000]  有時我哋都會問
[00:17:04.000 --> 00:17:05.000]  究竟呢個係咪神嘅心意
[00:17:05.000 --> 00:17:07.000]  我哋點樣先知道
[00:17:07.000 --> 00:17:09.000]  其實我哋冇辦法
[00:17:09.000 --> 00:17:11.000]  完全知道點解呢
[00:17:11.000 --> 00:17:12.000]  神嘅心意
[00:17:12.000 --> 00:17:13.000]  或者神嘅意念
[00:17:13.000 --> 00:17:15.000]  往往係超過我哋
[00:17:15.000 --> 00:17:16.000]  我哋唔知道
[00:17:16.000 --> 00:17:17.000]  最終係點
[00:17:17.000 --> 00:17:18.000]  我哋只係知道
[00:17:18.000 --> 00:17:20.000]  呢一咋嘅決定
[00:17:20.000 --> 00:17:22.000]  佢哋冇違背神嘅心意
[00:17:22.000 --> 00:17:24.000]  我哋只能夠知道
[00:17:24.000 --> 00:17:26.000]  我哋冇違背神嘅心意
[00:17:26.000 --> 00:17:27.000]  我哋就可以做
[00:17:27.000 --> 00:17:28.000]  但係如果做咗出嚟
[00:17:28.000 --> 00:17:30.000]  往後佢發現
[00:17:30.000 --> 00:17:32.000]  嘩真係冇諗過原來
[00:17:32.000 --> 00:17:36.000]  保羅更加可以俾神使用
[00:17:36.000 --> 00:17:38.000]  佢哋唔需要推翻保羅咪得
[00:17:38.000 --> 00:17:41.000]  保羅俾神用
[00:17:41.000 --> 00:17:42.000]  神要點樣用佢
[00:17:42.000 --> 00:17:43.000]  就算佢昔日冇跟隨主
[00:17:43.000 --> 00:17:45.000]  就算佢昔日唔係同門徒一齊
[00:17:45.000 --> 00:17:47.000]  但係佢喺大馬色路上
[00:17:47.000 --> 00:17:49.000]  遇見復活嘅主
[00:17:49.000 --> 00:17:51.000]  佢親身經驗過
[00:17:51.000 --> 00:17:53.000]  佢可以俾神用
[00:17:53.000 --> 00:17:55.000]  今日我哋都係
[00:17:55.000 --> 00:17:56.000]  我哋眼前擺出嚟嘅嘢
[00:17:56.000 --> 00:17:58.000]  有幾多我哋就做幾多
[00:17:58.000 --> 00:18:00.000]  冇違背上帝心意
[00:18:00.000 --> 00:18:02.000]  可能將來我哋回望嘅時候
[00:18:02.000 --> 00:18:05.000]  嘩上帝唔係淨係叫我哋咁樣做
[00:18:05.000 --> 00:18:07.000]  或者上帝唔係叫我哋做A
[00:18:07.000 --> 00:18:08.000]  上帝叫我哋做B
[00:18:08.000 --> 00:18:11.000]  不過你留意聖經從來冇否定
[00:18:11.000 --> 00:18:14.000]  瑪提亞係十二使徒之一
[00:18:14.000 --> 00:18:16.000]  一陣我會再引用經文
[00:18:16.000 --> 00:18:18.000]  瑪提亞仍然係十二使徒之一
[00:18:18.000 --> 00:18:21.000]  雖然冇記載佢做過啲乜嘢嘅事情
[00:18:21.000 --> 00:18:24.000]  佢仍然係十二個使徒之一
[00:18:24.000 --> 00:18:26.000]  第二我哋一齊反思
[00:18:26.000 --> 00:18:27.000]  我哋試想像一下
[00:18:27.000 --> 00:18:30.000]  跟隨耶穌三年幾嘅日子裏面
[00:18:30.000 --> 00:18:32.000]  瑪提亞同耶穌嘅關係係點
[00:18:32.000 --> 00:18:34.000]  耶穌傳道嘅時候
[00:18:34.000 --> 00:18:36.000]  其實瑪提亞做緊啲乜嘢
[00:18:36.000 --> 00:18:39.000]  三年幾個資格好重要
[00:18:39.000 --> 00:18:41.000]  即係話瑪提亞係一位
[00:18:41.000 --> 00:18:43.000]  忠心跟隨耶穌嘅人
[00:18:43.000 --> 00:18:46.000]  從耶穌受約翰施洗起
[00:18:46.000 --> 00:18:49.000]  到耶穌復活升天
[00:18:49.000 --> 00:18:54.000]  耶穌只係揀選咗十二個人
[00:18:54.000 --> 00:18:56.000]  而呢個瑪提亞冇被揀選
[00:18:56.000 --> 00:18:58.000]  瑪提亞有資格
[00:18:58.000 --> 00:19:00.000]  但長期以嚟
[00:19:00.000 --> 00:19:02.000]  佢只係一個跟隨者
[00:19:02.000 --> 00:19:05.000]  佢冇走到喺人群嘅前面
[00:19:05.000 --> 00:19:07.000]  佢亦都冇擠身喺
[00:19:07.000 --> 00:19:10.000]  耶穌嗰啲核心門徒嘅裏面
[00:19:10.000 --> 00:19:11.000]  佢冇
[00:19:11.000 --> 00:19:13.000]  甚至係點呢
[00:19:13.000 --> 00:19:14.000]  耶穌復活先後
[00:19:14.000 --> 00:19:15.000]  顯現俾婦女睇
[00:19:15.000 --> 00:19:16.000]  顯現俾彼得睇
[00:19:16.000 --> 00:19:17.000]  黃昏嘅時候
[00:19:17.000 --> 00:19:19.000]  顯現俾喺二馬五師路上
[00:19:19.000 --> 00:19:21.000]  嗰兩個門徒睇
[00:19:21.000 --> 00:19:22.000]  到夜晚嘅時候
[00:19:22.000 --> 00:19:23.000]  門徒聚集
[00:19:23.000 --> 00:19:24.000]  顯現俾十個門徒
[00:19:24.000 --> 00:19:26.000]  即係多馬唔在場
[00:19:26.000 --> 00:19:28.000]  八日之後再顯現
[00:19:28.000 --> 00:19:29.000]  有多馬在場
[00:19:29.000 --> 00:19:31.000]  都冇瑪提亞份
[00:19:31.000 --> 00:19:32.000]  再之後耶穌
[00:19:32.000 --> 00:19:34.000]  喺海邊向七個門徒顯現
[00:19:34.000 --> 00:19:36.000]  又喺加利尼某個山
[00:19:36.000 --> 00:19:38.000]  聽聞喺加帕山
[00:19:38.000 --> 00:19:40.000]  向使徒顯現
[00:19:40.000 --> 00:19:42.000]  吩咐呢個大使命
[00:19:42.000 --> 00:19:44.000]  都冇瑪提亞份
[00:19:44.000 --> 00:19:45.000]  瑪提亞好似
[00:19:45.000 --> 00:19:47.000]  只係一個直直無名嘅人
[00:19:47.000 --> 00:19:49.000]  只係一個叫做
[00:19:49.000 --> 00:19:51.000]  大後備
[00:19:51.000 --> 00:19:54.000]  十二個門徒係耶穌
[00:19:54.000 --> 00:19:57.000]  經過徹夜禱告挑選出嚟
[00:19:57.000 --> 00:20:00.000]  佢話係要佢哋上同自己一齊
[00:20:00.000 --> 00:20:01.000]  又差演佢哋傳道
[00:20:01.000 --> 00:20:03.000]  俾佢哋權柄
[00:20:03.000 --> 00:20:05.000]  嚟到去趕鬼醫病
[00:20:05.000 --> 00:20:08.000]  但係冇瑪提亞份
[00:20:08.000 --> 00:20:10.000]  喺耶穌傳道嘅時候
[00:20:10.000 --> 00:20:12.000]  十二個門徒跟住佢
[00:20:12.000 --> 00:20:14.000]  瑪提亞喺邊
[00:20:14.000 --> 00:20:15.000]  佢冇離開住
[00:20:15.000 --> 00:20:17.000]  瑪提亞可能就留喺
[00:20:17.000 --> 00:20:18.000]  佢原本嘅地方
[00:20:18.000 --> 00:20:19.000]  你知耶穌四圍走
[00:20:19.000 --> 00:20:20.000]  喺加利尼 喺加帕龍
[00:20:20.000 --> 00:20:22.000]  個個嘅地方 耶路撒冷
[00:20:22.000 --> 00:20:23.000]  四圍去
[00:20:23.000 --> 00:20:24.000]  呢個瑪提亞可能就
[00:20:24.000 --> 00:20:26.000]  只能夠留喺佢嘅地方
[00:20:26.000 --> 00:20:29.000]  聽候耶穌差演
[00:20:29.000 --> 00:20:32.000]  瑪提亞講過啲乜嘢事
[00:20:32.000 --> 00:20:33.000]  講過啲乜嘢說話
[00:20:33.000 --> 00:20:34.000]  做過啲乜嘢事
[00:20:34.000 --> 00:20:35.000]  我哋唔知道
[00:20:35.000 --> 00:20:38.000]  佢只係默默嘅跟隨
[00:20:38.000 --> 00:20:41.000]  陪住耶穌走過佢嘅歲月
[00:20:41.000 --> 00:20:45.000]  唔顯眼 冇被損傷
[00:20:45.000 --> 00:20:47.000]  我哋又可以繼續諗
[00:20:47.000 --> 00:20:49.000]  瑪提亞一直係同耶穌一齊
[00:20:49.000 --> 00:20:51.000]  佢只係幾時
[00:20:51.000 --> 00:20:53.000]  被補損成為呢個十二使徒之一
[00:20:53.000 --> 00:20:55.000]  就係別人出缺
[00:20:55.000 --> 00:20:57.000]  即係有個空位嘅時候
[00:20:57.000 --> 00:20:59.000]  好似呢一個爛攤子
[00:20:59.000 --> 00:21:00.000]  少咗一個
[00:21:00.000 --> 00:21:01.000]  跟住先搵呢個瑪提亞
[00:21:01.000 --> 00:21:02.000]  你對佢補償
[00:21:02.000 --> 00:21:03.000]  我哋可以諗
[00:21:03.000 --> 00:21:05.000]  弟兄姊妹
[00:21:05.000 --> 00:21:07.000]  你有冇好似瑪提亞一樣
[00:21:07.000 --> 00:21:09.000]  處於咁樣嘅境況
[00:21:09.000 --> 00:21:13.000]  成日都只係做後備
[00:21:13.000 --> 00:21:14.000]  即係揀都唔見揀你
[00:21:14.000 --> 00:21:16.000]  你個個禮拜都係咁樣返嚟教會
[00:21:16.000 --> 00:21:17.000]  你每一個禮拜
[00:21:17.000 --> 00:21:19.000]  都可能咁樣返嚟團契
[00:21:19.000 --> 00:21:20.000]  唔知點解嗰啲牧師傳道
[00:21:20.000 --> 00:21:22.000]  執照搵人做嘢嘅時候
[00:21:22.000 --> 00:21:23.000]  或者你好想呢
[00:21:23.000 --> 00:21:24.000]  嚟到揀村嘅時候
[00:21:24.000 --> 00:21:26.000]  總係睇你唔到
[00:21:26.000 --> 00:21:27.000]  不過我哋教嘅弟兄姊妹
[00:21:27.000 --> 00:21:31.000]  總係最好睇我唔到
[00:21:31.000 --> 00:21:32.000]  但如果你唔係呢啲人
[00:21:32.000 --> 00:21:33.000]  你真係會諗
[00:21:33.000 --> 00:21:35.000]  點解我成日都要做後備
[00:21:35.000 --> 00:21:36.000]  點解我成日都要做呢
[00:21:36.000 --> 00:21:37.000]  嗰啲係密密跟隨嘅
[00:21:37.000 --> 00:21:39.000]  我唔可以被損傷
[00:21:39.000 --> 00:21:40.000]  你有冇呢種嘅
[00:21:40.000 --> 00:21:42.000]  境況或者感受
[00:21:42.000 --> 00:21:44.000]  你甘唔甘心
[00:21:44.000 --> 00:21:46.000]  好多弟兄姊妹覺得
[00:21:46.000 --> 00:21:48.000]  我弱質纖纖
[00:21:48.000 --> 00:21:49.000]  一啲都唔似做運動嘅人
[00:21:49.000 --> 00:21:51.000]  雖然近期練緊跑步
[00:21:51.000 --> 00:21:52.000]  但其實我話畀大家聽
[00:21:52.000 --> 00:21:53.000]  我中學嘅時候
[00:21:53.000 --> 00:21:54.000]  我講過啦
[00:21:54.000 --> 00:21:55.000]  我係籃球隊嘅人
[00:21:55.000 --> 00:21:57.000]  打羽毛球
[00:21:57.000 --> 00:21:58.000]  我讀神學嘅時候
[00:21:58.000 --> 00:21:59.000]  排球隊
[00:21:59.000 --> 00:22:01.000]  我有幾年做監獄報道
[00:22:01.000 --> 00:22:02.000]  係要練波
[00:22:02.000 --> 00:22:03.000]  雖然我真係唔夠力
[00:22:03.000 --> 00:22:04.000]  我話畀你聽
[00:22:04.000 --> 00:22:06.000]  我成日開波係唔夠場
[00:22:06.000 --> 00:22:07.000]  不過我冇放棄
[00:22:07.000 --> 00:22:09.000]  我哋要入去監獄度
[00:22:09.000 --> 00:22:11.000]  同啲年青嘅囚犯
[00:22:11.000 --> 00:22:15.000]  我哋打排球比賽
[00:22:15.000 --> 00:22:16.000]  參加得比賽嘅人知道
[00:22:16.000 --> 00:22:17.000]  無論足球也好
[00:22:17.000 --> 00:22:18.000]  排球也好
[00:22:18.000 --> 00:22:19.000]  籃球也好
[00:22:19.000 --> 00:22:22.000]  總係有正選同後備
[00:22:22.000 --> 00:22:24.000]  一次睇咗一個嘅報道
[00:22:24.000 --> 00:22:27.000]  就係講利物浦一個最佳嘅足球員
[00:22:27.000 --> 00:22:28.000]  喺2011年
[00:22:28.000 --> 00:22:30.000]  2012年被選為
[00:22:30.000 --> 00:22:32.000]  最佳嘅足球員
[00:22:32.000 --> 00:22:33.000]  但係佢2013年
[00:22:33.000 --> 00:22:34.000]  個名我唔識
[00:22:34.000 --> 00:22:35.000]  因為我唔識踢波
[00:22:35.000 --> 00:22:37.000]  好複雜嘅規矩
[00:22:37.000 --> 00:22:39.000]  但我睇過呢個報道
[00:22:39.000 --> 00:22:40.000]  佢被選
[00:22:40.000 --> 00:22:41.000]  被貶為後備
[00:22:41.000 --> 00:22:42.000]  本來佢係正選
[00:22:42.000 --> 00:22:44.000]  不過貶為後備
[00:22:44.000 --> 00:22:45.000]  佢接受訪問嘅時候
[00:22:45.000 --> 00:22:47.000]  講佢嘅感受
[00:22:47.000 --> 00:22:49.000]  佢最近一直都
[00:22:49.000 --> 00:22:51.000]  擺喺後備席之上
[00:22:51.000 --> 00:22:53.000]  梗係想做正選
[00:22:53.000 --> 00:22:55.000]  梗係想出賽
[00:22:55.000 --> 00:22:56.000]  唔得
[00:22:56.000 --> 00:22:58.000]  但佢會繼續練習
[00:22:58.000 --> 00:23:00.000]  練習好自己
[00:23:00.000 --> 00:23:01.000]  操練好自己
[00:23:01.000 --> 00:23:02.000]  表現到自己
[00:23:02.000 --> 00:23:03.000]  我已經準備
[00:23:03.000 --> 00:23:05.000]  隨時可以做正選
[00:23:05.000 --> 00:23:06.000]  佢喺訓練入面
[00:23:06.000 --> 00:23:08.000]  一直努力
[00:23:08.000 --> 00:23:09.000]  好努力
[00:23:09.000 --> 00:23:10.000]  比以前更努力
[00:23:10.000 --> 00:23:12.000]  佢要證明自己
[00:23:12.000 --> 00:23:14.000]  做好準備
[00:23:14.000 --> 00:23:15.000]  係呀 頂姐妹
[00:23:15.000 --> 00:23:17.000]  可能你一路都唔想
[00:23:17.000 --> 00:23:19.000]  最好唔好睇到我
[00:23:19.000 --> 00:23:21.000]  有人都可能
[00:23:21.000 --> 00:23:23.000]  甘心只係做二線
[00:23:23.000 --> 00:23:24.000]  做大後備
[00:23:24.000 --> 00:23:25.000]  你呢?
[00:23:25.000 --> 00:23:27.000]  喺跟隨主嘅道路上
[00:23:27.000 --> 00:23:28.000]  邊方面呢?
[00:23:28.000 --> 00:23:29.000]  你可能真係
[00:23:29.000 --> 00:23:31.000]  係呀 我只係做二線
[00:23:31.000 --> 00:23:34.000]  但係到有需要嘅時候
[00:23:34.000 --> 00:23:37.000]  你係咪隨時準備好
[00:23:37.000 --> 00:23:39.000]  你對被補償
[00:23:39.000 --> 00:23:41.000]  當某啲事工
[00:23:41.000 --> 00:23:43.000]  真係爛攤子
[00:23:43.000 --> 00:23:46.000]  同伴都軟弱
[00:23:46.000 --> 00:23:47.000]  灰心
[00:23:47.000 --> 00:23:49.000]  要你上
[00:23:49.000 --> 00:23:51.000]  你能唔能夠
[00:23:51.000 --> 00:23:53.000]  有正面嘅回應
[00:23:53.000 --> 00:23:55.000]  或者唔好講你
[00:23:55.000 --> 00:23:57.000]  身邊有冇人係咁嘅呢?
[00:23:57.000 --> 00:23:58.000]  你回望
[00:23:58.000 --> 00:24:00.000]  你環顧四周
[00:24:00.000 --> 00:24:01.000]  你認識嘅人入面
[00:24:01.000 --> 00:24:03.000]  有冇啲人好似馬提亞一樣
[00:24:03.000 --> 00:24:05.000]  係甘心做大後備
[00:24:05.000 --> 00:24:07.000]  平時唔係好顯眼
[00:24:07.000 --> 00:24:09.000]  但係默默跟隨嘅人
[00:24:09.000 --> 00:24:11.000]  一有需要
[00:24:11.000 --> 00:24:12.000]  就補位
[00:24:12.000 --> 00:24:14.000]  呢啲人可以點樣成為你嘅見證
[00:24:14.000 --> 00:24:16.000]  成為你嘅鼓勵
[00:24:16.000 --> 00:24:18.000]  你願唔願意效法佢地
[00:24:18.000 --> 00:24:20.000]  隨時可以係教會
[00:24:20.000 --> 00:24:22.000]  或者小組入面嘅馬提亞
[00:24:22.000 --> 00:24:26.000]  其實聖經冇記載馬提亞被補選嘅心聲
[00:24:26.000 --> 00:24:29.000]  亦都冇講佢任何嘅推辭
[00:24:29.000 --> 00:24:30.000]  或者
[00:24:30.000 --> 00:24:31.000]  甚下又好
[00:24:31.000 --> 00:24:33.000]  耶穌你一早就應該揀我
[00:24:33.000 --> 00:24:34.000]  唔好揀猶大
[00:24:34.000 --> 00:24:36.000]  咪冇事囉
[00:24:36.000 --> 00:24:39.000]  又唔好搞到要補選先嚟搵我
[00:24:39.000 --> 00:24:40.000]  冇
[00:24:40.000 --> 00:24:43.000]  冇記載到馬提亞嘅心聲
[00:24:43.000 --> 00:24:44.000]  只係記載咩呢?
[00:24:44.000 --> 00:24:45.000]  第一章二十六節
[00:24:45.000 --> 00:24:46.000]  於是
[00:24:46.000 --> 00:24:48.000]  眾人為佢地搖籤
[00:24:48.000 --> 00:24:49.000]  佢諗咗搖籤方法
[00:24:49.000 --> 00:24:50.000]  搖出馬提亞
[00:24:50.000 --> 00:24:54.000]  佢就同十一個使徒同列
[00:24:54.000 --> 00:24:55.000]  即係話佢應承啦
[00:24:55.000 --> 00:24:56.000]  佢補上啦
[00:24:56.000 --> 00:24:58.000]  可能佢行咗好耐添
[00:24:58.000 --> 00:24:59.000]  唔知道
[00:24:59.000 --> 00:25:02.000]  總之佢係樂意參與
[00:25:02.000 --> 00:25:04.000]  而二章十四節
[00:25:04.000 --> 00:25:06.000]  當
[00:25:06.000 --> 00:25:08.000]  當時嘅門徒被聖靈充滿之後
[00:25:08.000 --> 00:25:10.000]  彼得就勇敢站出嚟
[00:25:10.000 --> 00:25:12.000]  嚟為呢個復活嘅耶穌做見證
[00:25:12.000 --> 00:25:16.000]  彼得和十一個使徒
[00:25:16.000 --> 00:25:18.000]  站起高聲說
[00:25:18.000 --> 00:25:20.000]  呢十一個使徒係邊個呀?
[00:25:20.000 --> 00:25:22.000]  就係
[00:25:22.000 --> 00:25:24.000]  有馬提亞粉嘅
[00:25:24.000 --> 00:25:26.000]  加其他十個人
[00:25:26.000 --> 00:25:28.000]  加埋彼得就係十二個人
[00:25:28.000 --> 00:25:30.000]  已經係同使徒
[00:25:30.000 --> 00:25:31.000]  同列㗎啦
[00:25:31.000 --> 00:25:32.000]  六章二節
[00:25:32.000 --> 00:25:34.000]  當教會面對衝突呀
[00:25:34.000 --> 00:25:36.000]  管理飯食嘅事呢
[00:25:36.000 --> 00:25:38.000]  點樣處理呢?
[00:25:38.000 --> 00:25:42.000]  佢話十二使徒叫眾門徒嚟
[00:25:42.000 --> 00:25:44.000]  呢度已經出現十二啦
[00:25:44.000 --> 00:25:46.000]  冇分邊個啦
[00:25:46.000 --> 00:25:47.000]  有彼得
[00:25:47.000 --> 00:25:49.000]  有馬提亞
[00:25:49.000 --> 00:25:51.000]  有其餘嘅門徒
[00:25:51.000 --> 00:25:53.000]  隨時做好準備
[00:25:53.000 --> 00:25:55.000]  甘心
[00:25:55.000 --> 00:25:57.000]  被選上
[00:25:57.000 --> 00:25:59.000]  第三方面嘅反思
[00:25:59.000 --> 00:26:01.000]  其實喺被選前後
[00:26:01.000 --> 00:26:03.000]  馬提亞所做嘅
[00:26:03.000 --> 00:26:05.000]  唔知有幾多嘅分別
[00:26:05.000 --> 00:26:07.000]  但佢總有啲嘅轉變
[00:26:07.000 --> 00:26:09.000]  嗰啲轉變係咩呢?
[00:26:09.000 --> 00:26:11.000]  由一個原本只係低調嘅可能
[00:26:11.000 --> 00:26:13.000]  默默跟隨耶穌嘅人
[00:26:13.000 --> 00:26:15.000]  揀唔揀自己都好嘅人
[00:26:15.000 --> 00:26:17.000]  佢被選出要做帶領者
[00:26:17.000 --> 00:26:19.000]  由一個參與者
[00:26:19.000 --> 00:26:21.000]  變做一個帶領者
[00:26:21.000 --> 00:26:23.000]  可能同自己原先嘅諗法好唔同
[00:26:23.000 --> 00:26:25.000]  由一個自由身
[00:26:25.000 --> 00:26:27.000]  即係自己決定咋嘛
[00:26:27.000 --> 00:26:29.000]  但一成為一個擔綱位嘅侍奉呢
[00:26:29.000 --> 00:26:31.000]  總係有啲唔同嘅
[00:26:31.000 --> 00:26:33.000]  我哋可以諗喎
[00:26:33.000 --> 00:26:35.000]  馬提亞一直係做住自由嘅侍奉者
[00:26:35.000 --> 00:26:37.000]  呢種自由身
[00:26:37.000 --> 00:26:39.000]  同擔綱嘅侍奉嘅差別
[00:26:39.000 --> 00:26:41.000]  喺邊度呢?
[00:26:41.000 --> 00:26:43.000]  我哋好多電影節目好鍾意做自由身嘅侍奉
[00:26:43.000 --> 00:26:45.000]  即係有啲咩搵我幫手
[00:26:45.000 --> 00:26:47.000]  叫我做導師職員
[00:26:47.000 --> 00:26:49.000]  組長嗰啲就唔好啦
[00:26:49.000 --> 00:26:51.000]  執事嘢都唔好啦搞定活動冇問題
[00:26:51.000 --> 00:26:53.000]  有啲咩分別嘅呢?
[00:26:53.000 --> 00:26:55.000]  我哋可以諗到
[00:26:55.000 --> 00:26:57.000]  可能責任唔同
[00:26:57.000 --> 00:26:59.000]  或者參與嘅時間都唔同
[00:26:59.000 --> 00:27:01.000]  成日要開會啲人好驚
[00:27:01.000 --> 00:27:03.000]  執事會唔係好長嘅所以唔使驚
[00:27:03.000 --> 00:27:05.000]  如果有一日
[00:27:05.000 --> 00:27:07.000]  教會邀請你
[00:27:07.000 --> 00:27:09.000]  推舉你由呢個自由嘅侍奉者
[00:27:09.000 --> 00:27:11.000]  由呢個二線嘅侍奉者
[00:27:11.000 --> 00:27:13.000]  你要轉變為
[00:27:13.000 --> 00:27:15.000]  擔綱位嘅侍奉者
[00:27:15.000 --> 00:27:17.000]  喺呢個歷史嘅時刻
[00:27:17.000 --> 00:27:19.000]  教會嘅歷史時刻
[00:27:19.000 --> 00:27:21.000]  社會嘅歷史時刻需要你站出嚟
[00:27:21.000 --> 00:27:23.000]  你願唔願意?
[00:27:23.000 --> 00:27:25.000]  再講
[00:27:25.000 --> 00:27:27.000]  馬提亞係第十三位使徒
[00:27:27.000 --> 00:27:29.000]  佢被選為使徒
[00:27:29.000 --> 00:27:31.000]  之前
[00:27:31.000 --> 00:27:33.000]  名不見經卷冇記載
[00:27:33.000 --> 00:27:35.000]  被選之後
[00:27:35.000 --> 00:27:37.000]  都冇再記載
[00:27:37.000 --> 00:27:39.000]  但係佢
