
[00:00:00.000 --> 00:00:01.920]  各位弟兄姐妹,平安!
[00:31:06.560 --> 00:31:34.560]  這是我們所有禱告裏面,你可以做的最偉大的一個禱告詞。主啊,不要照我的意思,只要照你的意思。照我的意思可能是比較舒適的方法,比較容易的方法,比較討人喜歡的做法。但是照你的意思,是要上十字架的,是要付代價的。
[00:31:34.560 --> 00:31:50.560]  你願意嗎?我們看歷代耶穌基督的門徒都跟隨了耶穌,他們明白這個道理,不要照我的意思,只要照你的意思。
[00:31:50.560 --> 00:32:12.560]  每一個門徒都是如此,除了出賣耶穌的猶大以外。還有我們當中非常佩服的使徒保羅,他怎麼說呢?在他寫信給年輕的傳道人提摩泰的時候,也是他知道他要很快爲主信道的時候,他寫出了非常偉大的幾句話,也是我們常常在追思禮拜所念的這句話。
[00:32:12.560 --> 00:32:23.560]  提摩泰後書第四章第七節,保羅說:那美好的戰我已經打過了,當跑的路我已經跑盡了,所信的道我已經守住了。
[00:32:23.560 --> 00:32:41.560]  哇!這是一個爲主至死忠心的最美好的寫照。美好的戰我已經打過了,當跑的路我已經跑盡了,所守的道我已經守住了,我已經爲你忠心到底了。
[00:32:41.560 --> 00:32:49.560]  不單是保羅歷歷大大,我們看到許許多多偉大、伸縮使用的僕人士兵都是如此。
[00:32:49.560 --> 00:32:59.560]  包括在我們教會里面,我們過去所認識的聯睦寺的父母親劉伯伯、劉伯母,都是至死忠心、跟隨主的人。
[00:32:59.560 --> 00:33:09.560]  還有金聖聯華的彭伯伯,還有金聖聯華的許多年長的弟兄姐妹,每個禮拜以前風雨不阻來教會,敬拜詐美我們的主人,來爲我們的慕者禱告。
[00:33:09.560 --> 00:33:21.560]  我每次都說這慕所在爲你禱告,我非常感動。每次走了一個我都說,哎呀神啊,我又少了一個帶老者。都是至死忠心、跟隨主、服侍主的人啊。
[00:33:21.560 --> 00:33:38.560]  還有過去離開我們在兒童部服侍的Auntie Kay,還有我們的屈木飛齡姐妹,還有我們的小族長建國漢弟兄,加上我們去年突然離開我們而去的皇冠賢牧師,他們都是爲主至死忠心的。
[00:33:38.560 --> 00:33:52.560]  給我美好的蠻養。還有你可以想到的這些弟兄姐妹,你所認識的人,他們都是願意效法耶穌,跟隨耶穌,至死都忠心的人。
[00:33:52.560 --> 00:34:12.560]  包括我講的我的屬靈導師崔地兄夫婦。這是我去看他們的時候,已經是83歲,我知道他們可能時候也不多,他也自己告訴我說,可能神帶給我三年的時間,我也還有三年的時間,他說帶我去打高爾夫球,帶我去散步,帶我去走路,沒有,他每天還是演讀聖經啊。
[00:34:12.560 --> 00:34:38.560]  在這個聖教士退休中心裏面,他做什麼呢?他們裏面有一個教堂,他至少每個月還會去講道,然後呢,還在他們的誠歌裏面分享成了話,83歲了,癌症末期剛剛得一次,他仍然忠心的服事主,他都知道神接走他的那一天。
[00:34:38.560 --> 00:34:56.560]  我在那邊幾天的時間,他每天都跟我講聖經,過去他所學習的,真的給我很大的機率。你看看我們夫妻跟他照相,崔地兄夫婦,兩個都是83歲,愛主,爲主,忠心到底。
[00:34:56.560 --> 00:35:12.560]  兄弟弟兄姐妹,效法耶穌都是我們每一位跟隨耶穌人的一個心願,你要效法耶穌基督的前輩,效法耶穌基督的捨己,效法耶穌基督的忠心。
[00:35:12.560 --> 00:35:28.560]  你不效法耶穌,你效法誰呢?效法這裏的公司的大老闆嗎?這些公司的創辦人嗎?你要懂得跟隨耶穌的人叫效法耶穌,我們纔會有耶穌的樣子。
[00:35:28.560 --> 00:35:44.560]  不管你是公司的主管,不管你有多少個PhD,只要你願意效法耶穌,跟隨耶穌,你的生命就不再一樣。
[00:35:44.560 --> 00:35:58.560]  這是之所以能夠影響世代,影響我們每一個人,就是因爲他甘願被爲因爲他捨己的愛,跟他爲天父的緣故忠心到底。
[00:35:58.560 --> 00:36:10.560]  我怕我們大家都是願意效法耶穌成爲有影響力的人。我們有許多見證人擺在我們面前,你我可以一樣成爲效法耶穌影響世代的人。
[00:36:10.560 --> 00:36:15.560]  所以今天我們一起禱告。
[00:36:15.560 --> 00:36:28.560]  今天要報復我們感謝讚美你,因爲祝你是何等的憐憫,何等的恩典,不但拯救我們,主要讓我們成爲祝你的門徒,跟隨你。
[00:36:28.560 --> 00:36:43.560]  今天早上我們透過耶穌基督寶貴的一生,主要讓我們學習耶穌的謙卑,耶穌的捨己,耶穌的忠心,主要幫助我們。
[00:36:43.560 --> 00:36:52.560]  過去我們真的是糊里糊塗地過日子,不該效法的我們去效法,應該效法的我們卻不效法。
[00:36:52.560 --> 00:37:21.560]  今天主我們在你面前下定決心,主要讓我們餘下的一生,在你面前就是說,主啊,就是要效法你,跟隨你到底,效法你的謙卑,效法你的捨己,效法你的忠心,幫助我們,聖靈充滿我們,恢復我們對你的熱愛,恢復我們對你的敬拜。
[00:37:21.560 --> 00:37:27.560]  謝謝我們的主,聽我們的禱告,奉告耶穌基督寶貴的民求。
