
[00:00:00.000 --> 00:00:03.460]  先說一個真人真事的事件
[00:15:45.760 --> 00:15:46.880]  很舒服
[00:15:46.880 --> 00:15:50.240]  不過這裏說的不僅是喝飽了奶的狀態
[00:15:50.240 --> 00:15:53.040]  是一個斷奶的過程
[00:15:53.040 --> 00:15:54.480]  是戒奶的過程
[00:15:54.480 --> 00:15:57.440]  就是說以往有一些要依賴奶
[00:15:57.440 --> 00:15:58.240]  做它的主糧
[00:15:58.240 --> 00:16:00.880]  慢慢地次數分量慢慢地減少
[00:16:00.880 --> 00:16:04.880]  到慢慢開始用固體的食物
[00:16:04.880 --> 00:16:09.680]  直至完全不用再喝奶爲止
[00:16:09.680 --> 00:16:13.120]  不知道大家有沒有試過這樣的經驗
[00:16:13.120 --> 00:16:16.880]  我的經驗告訴我這個過程絕對不簡單
[00:16:16.880 --> 00:16:19.360]  很多小朋友在戒奶的時候
[00:16:19.360 --> 00:16:22.880]  會經歷一種很煩躁不安的情況
[00:16:22.880 --> 00:16:24.080]  爲什麼
[00:16:24.080 --> 00:16:25.120]  我喝奶
[00:16:25.120 --> 00:16:26.880]  爲什麼你要給我其他東西喫
[00:16:26.880 --> 00:16:30.280]  爲什麼你要我開始用我的牙去照
[00:16:30.280 --> 00:16:33.360]  爲什麼我喝這麼多你爲什麼不給我
[00:16:33.360 --> 00:16:36.560]  他覺得吸着奶或者喝人奶
[00:16:36.560 --> 00:16:38.960]  他覺得舒服很多
[00:16:38.960 --> 00:16:39.920]  有安全感很多
[00:16:39.920 --> 00:16:42.640]  我覺得這個過程很不安全
[00:16:42.640 --> 00:16:43.440]  沒東西可以穿
[00:16:43.440 --> 00:16:46.400]  甚至覺得你是不是不想要我
[00:16:46.400 --> 00:16:50.240]  你是不是很想放下我
[00:16:50.240 --> 00:16:52.480]  於是很多時候他會用吵吵鬧鬧
[00:16:52.480 --> 00:16:58.800]  用哭去表達這種不滿和沮喪的狀態
[00:16:58.800 --> 00:17:00.720]  我家裏除了CY之外
[00:17:00.720 --> 00:17:03.280]  還有一位GY的
[00:17:03.280 --> 00:17:04.560]  他已經三歲了
[00:17:04.560 --> 00:17:05.520]  不過呢
[00:17:05.520 --> 00:17:08.960]  直到最近他仍然有一個習慣
[00:17:08.960 --> 00:17:10.640]  就是每一天早上
[00:17:10.640 --> 00:17:13.200]  他一定要吹一瓶奶
[00:17:13.200 --> 00:17:14.800]  喝一瓶奶
[00:17:14.800 --> 00:17:16.960]  一定要喝完一瓶奶
[00:17:16.960 --> 00:17:20.960]  他才肯去開始做他每一天的活動
[00:17:20.960 --> 00:17:22.880]  如果沒有一瓶奶
[00:17:22.880 --> 00:17:27.280]  就好像大家開電腦沒有入密碼一樣
[00:17:27.280 --> 00:17:29.280]  他就跟着不工作了
[00:17:29.280 --> 00:17:31.040]  他完全不會工作
[00:17:31.040 --> 00:17:34.240]  直到喝完一瓶奶之後
[00:17:34.240 --> 00:17:37.440]  他才肯開始下牀
[00:17:37.440 --> 00:17:38.960]  去刷牙洗臉
[00:17:38.960 --> 00:17:39.520]  換衣服
[00:17:39.520 --> 00:17:40.000]  喫東西
[00:17:40.000 --> 00:17:42.400]  然後去上學
[00:17:42.400 --> 00:17:43.360]  是一個密碼
[00:17:43.360 --> 00:17:44.560]  你不滿足他的話
[00:17:44.560 --> 00:17:47.440]  他會覺得很不舒服
[00:17:47.440 --> 00:17:50.000]  然後我們慢慢幫他學習的時候
[00:17:50.000 --> 00:17:50.960]  我們感恩了
[00:17:50.960 --> 00:17:53.760]  開始他慢慢慢慢會睡
[00:17:53.760 --> 00:17:55.360]  原來GY的過程
[00:17:55.360 --> 00:17:58.480]  就是一種可以令一個人很失落
[00:17:58.480 --> 00:18:00.080]  很經歷好像被拒絕
[00:18:00.080 --> 00:18:02.320]  或者不滿足
[00:18:02.320 --> 00:18:05.360]  但是慢慢成功戒掉奶的小朋友
[00:18:05.360 --> 00:18:08.720]  他的重心真的會改變
[00:18:08.720 --> 00:18:10.080]  由一個奶瓶
[00:18:10.080 --> 00:18:12.080]  或者是媽媽的乳頭
[00:18:12.080 --> 00:18:15.520]  慢慢去到一個主動去學習
[00:18:15.520 --> 00:18:17.920]  知道原來我要的東西
[00:18:17.920 --> 00:18:20.080]  不是隻是一瓶奶那麼簡單
[00:18:20.080 --> 00:18:24.480]  他需要的是一些愛
[00:18:24.480 --> 00:18:25.680]  所以他重視的
[00:18:25.680 --> 00:18:28.560]  不再是一些媽媽給的東西
[00:18:28.560 --> 00:18:29.840]  原來是媽媽她自己
[00:18:29.840 --> 00:18:31.440]  或者照顧她的人
[00:18:31.440 --> 00:18:33.520]  於是他知道他要找誰
[00:18:33.520 --> 00:18:34.720]  他懂得去找
[00:18:34.720 --> 00:18:35.600]  所以我都很慶幸
[00:18:35.600 --> 00:18:38.160]  最近我女兒都開始知道
[00:18:38.160 --> 00:18:39.280]  原來他要找的
[00:18:39.280 --> 00:18:40.880]  不單是那瓶奶
[00:18:40.880 --> 00:18:42.640]  是要找媽媽
[00:18:42.640 --> 00:18:45.520]  主要是媽媽
[00:18:45.520 --> 00:18:49.360]  如果我們信仰層面有這種
[00:18:49.360 --> 00:18:50.880]  未戒掉奶的狀況
[00:18:50.880 --> 00:18:52.320]  大家會覺得怎麼樣呢
[00:18:52.320 --> 00:18:54.560]  我們可能會有很多
[00:18:54.560 --> 00:18:57.200]  要求上帝不斷賜福給我們
[00:18:57.200 --> 00:18:59.040]  我不願意嘴着其他東西了
[00:18:59.040 --> 00:19:01.040]  你只要給奶我就可以了
[00:19:01.040 --> 00:19:03.600]  你聽我的祈禱 祝福我吧
[00:19:03.600 --> 00:19:06.400]  還要不是聽我的祈禱
[00:19:06.400 --> 00:19:08.000]  而是要應允我的祈禱
[00:19:08.000 --> 00:19:10.160]  要跟着我的想法去做
[00:19:10.160 --> 00:19:12.720]  逆我意的一定不是來自你的
[00:19:12.720 --> 00:19:16.240]  最後可能變成我們要求的
[00:19:16.240 --> 00:19:17.760]  是上帝的祝福
[00:19:17.760 --> 00:19:20.640]  多於上帝自己
[00:19:20.640 --> 00:19:23.360]  我覺得這種好像我們現在經常說的
[00:19:23.360 --> 00:19:25.920]  講協一種的態度
[00:19:25.920 --> 00:19:27.120]  聖經裏面有沒有呢
[00:19:27.120 --> 00:19:28.000]  其實都有的
[00:19:28.000 --> 00:19:29.200]  我們看一段聖經
[00:19:29.200 --> 00:19:31.680]  講的是一個在人馬裏很熟悉
[00:19:31.680 --> 00:19:33.280]  創世的女婢人雅各
[00:19:33.280 --> 00:19:37.040]  我們一起讀創世紀28章20-22節
[00:19:37.040 --> 00:19:38.240]  1 2 3
[00:19:38.240 --> 00:19:40.960]  於是雅各許了一個願說
[00:19:40.960 --> 00:19:43.440]  如果神與我同在
[00:19:43.440 --> 00:19:46.160]  在我所走的路上看顧我
[00:19:46.160 --> 00:19:49.200]  伺我食物喫 給我衣服穿
[00:19:49.200 --> 00:19:52.640]  使我可以平平安安地回到我的父家
[00:19:52.640 --> 00:19:55.840]  我就必定以耶和華爲我的神
[00:19:55.840 --> 00:19:58.560]  我立作石柱的那塊石頭
[00:19:58.560 --> 00:20:00.080]  必作實的墊
[00:20:00.080 --> 00:20:01.760]  你賜給我的一切
[00:20:01.760 --> 00:20:05.280]  我必把十分之一獻給你
[00:20:05.280 --> 00:20:06.560]  就這樣看
[00:20:06.560 --> 00:20:08.480]  哇 我們還有什麼要求呢
[00:20:08.480 --> 00:20:09.600]  他都做足了
[00:20:09.600 --> 00:20:10.640]  他說很感恩
[00:20:10.640 --> 00:20:11.760]  他很會感恩
[00:20:11.760 --> 00:20:12.880]  不過
[00:20:12.880 --> 00:20:14.080]  當我們看一看
[00:20:14.080 --> 00:20:16.080]  他有條件的
[00:20:16.080 --> 00:20:17.280]  雅各是有條件的
[00:20:17.280 --> 00:20:19.360]  你祝福了我先
[00:20:19.360 --> 00:20:21.760]  你保守了我先
[00:20:21.760 --> 00:20:24.000]  其實都是一種這樣的心態
[00:20:24.000 --> 00:20:25.920]  上帝不賜福給你的話
[00:20:25.920 --> 00:20:26.560]  他會不會這樣做
[00:20:26.560 --> 00:20:27.520]  可能他未必
[00:20:27.520 --> 00:20:29.280]  不過上帝有沒有應允他祈禱呢
[00:20:29.280 --> 00:20:30.960]  如果你看回《聖經》下去
[00:20:30.960 --> 00:20:32.080]  其實是有的
[00:20:32.080 --> 00:20:33.920]  上帝有應允他祈禱的
[00:20:33.920 --> 00:20:35.520]  上帝是很想
[00:20:35.520 --> 00:20:39.520]  這位在他人生裏邊
[00:20:39.520 --> 00:20:42.400]  漂泊了這麼多年的一個流浪漢
[00:20:42.400 --> 00:20:45.360]  想吸引他回到根前
[00:20:45.360 --> 00:20:47.600]  去應允他的祈禱
[00:20:47.600 --> 00:20:49.280]  但是
[00:20:49.280 --> 00:20:51.120]  如果他一生的時間
[00:20:51.120 --> 00:20:53.040]  都是停留在這個階段的話
[00:20:53.040 --> 00:20:56.240]  恐怕這個也不是上帝的心願
[00:20:56.240 --> 00:20:58.720]  上帝很想去收剪
[00:20:58.720 --> 00:21:00.960]  如果我們當中有一些
[00:21:00.960 --> 00:21:02.880]  屬令講諧的心態的話
[00:21:02.880 --> 00:21:04.880]  他都很想收剪我們
[00:21:04.880 --> 00:21:07.280]  會不會我們去到有時有一種
[00:21:07.280 --> 00:21:09.120]  我們無法自好獨立
[00:21:09.120 --> 00:21:10.240]  很自主
[00:21:10.240 --> 00:21:13.040]  不懂得聽聖靈的聲音
[00:21:13.040 --> 00:21:15.680]  不懂得去跟隨上帝
[00:21:15.680 --> 00:21:17.520]  執着《聖經》裏邊的吩咐
[00:21:17.520 --> 00:21:20.080]  去分辨是非
[00:21:20.080 --> 00:21:23.440]  以致我們只是求上帝聽我們的祈禱
[00:21:23.440 --> 00:21:25.360]  求上帝幫我們
[00:21:25.360 --> 00:21:29.040]  希伯來書就在講這種狀態
[00:21:29.040 --> 00:21:30.560]  其實
[00:21:30.560 --> 00:21:32.480]  只能夠像一個小朋友
[00:21:32.480 --> 00:21:34.560]  他只會喝奶
[00:21:34.560 --> 00:21:36.800]  而不能喫乾糧
[00:21:36.800 --> 00:21:38.800]  信着很多年之後
[00:21:38.800 --> 00:21:42.960]  都好像一個屬靈的嬰兒一樣
[00:21:42.960 --> 00:21:44.560]  所以剛纔那本書的作者
[00:21:44.560 --> 00:21:46.320]  Eugene Peterson 也同樣說
[00:21:46.320 --> 00:21:48.320]  基督徒的信心
[00:21:48.320 --> 00:21:51.440]  不是很神經質地去依賴神
[00:21:51.440 --> 00:21:56.960]  而是像一位孩子一樣去信教
[00:21:56.960 --> 00:21:59.440]  我們能夠去建立一份孩子
[00:21:59.440 --> 00:22:01.280]  斷了奶之後的孩子
[00:22:01.280 --> 00:22:02.480]  主動地去信教
[00:22:02.480 --> 00:22:05.760]  懂得分他需要的是什麼的時候
[00:22:05.760 --> 00:22:09.440]  這才能夠做到真正的安心
[00:22:09.440 --> 00:22:12.640]  我們的信仰其實內容很簡單
[00:22:12.640 --> 00:22:16.720]  我們的信心其實一定要很單純
[00:22:16.720 --> 00:22:21.040]  但我們的信心絕對不能夠幼稚
[00:22:21.040 --> 00:22:23.040]  我們希望可以一起去學習
[00:22:23.040 --> 00:22:25.520]  如何去識分這件事
[00:22:25.520 --> 00:22:26.880]  好了,去到第三節
[00:22:26.880 --> 00:22:30.960]  他說:以色列,你要仰望耶和華
[00:22:30.960 --> 00:22:34.160]  從現在直到永遠
[00:22:34.160 --> 00:22:36.240]  當我們第一節告訴我們
[00:22:36.240 --> 00:22:38.560]  我們不要用自己去取代神
[00:22:38.560 --> 00:22:42.480]  有些那麼踩界的行徑去做出來的話
[00:22:42.480 --> 00:22:44.400]  去橫衝直撞的話
[00:22:44.400 --> 00:22:47.920]  但也不要有一種被動
[00:22:47.920 --> 00:22:50.000]  依賴的、不願成長的心態
[00:22:50.000 --> 00:22:51.840]  好像第二節那樣
[00:22:51.840 --> 00:22:53.920]  第三節就會告訴我們
[00:22:53.920 --> 00:22:55.760]  我們去跟隨神
[00:22:55.760 --> 00:22:58.960]  是需要一份長期的專注
[00:22:58.960 --> 00:23:01.280]  和多方的尋索
[00:23:01.280 --> 00:23:04.880]  第三節經詩人帶我們到
[00:23:04.880 --> 00:23:06.640]  層面大一點
[00:23:06.640 --> 00:23:09.040]  去到一個,看回以色列
[00:23:09.040 --> 00:23:11.760]  以色列,你要仰望耶和華
[00:23:11.760 --> 00:23:13.760]  從現在直到永遠
[00:23:13.760 --> 00:23:15.200]  當他提到以色列的時候
[00:23:15.200 --> 00:23:17.200]  我馬上想起
[00:23:17.200 --> 00:23:20.720]  以色列這個國家或者這個民族
[00:23:20.720 --> 00:23:22.480]  這個歷程其實它就
[00:23:22.480 --> 00:23:26.160]  整個歷史裏面它就不斷在做很多的掙扎
[00:23:26.160 --> 00:23:28.240]  它曾經因爲它
[00:23:28.240 --> 00:23:32.080]  處於很多不同的強大的國家旁邊
[00:23:32.080 --> 00:23:34.480]  大家看《聖經》會看到那些
[00:23:34.480 --> 00:23:38.800]  亞述、阿蘭、巴比倫甚至埃及
[00:23:38.800 --> 00:23:43.440]  都是一些比他們強大的淪舍
[00:23:43.440 --> 00:23:45.200]  他們於是就不斷
[00:23:45.200 --> 00:23:46.640]  在歷史裏面
[00:23:46.640 --> 00:23:48.640]  他們要找生存的空間
[00:23:48.640 --> 00:23:51.600]  他們用的方法,用自己的方法
[00:23:51.600 --> 00:23:55.280]  就是要找他們結盟
[00:23:55.280 --> 00:23:59.520]  送禮物去巴結這些強大的淪舍
[00:23:59.520 --> 00:24:04.320]  讓他們自己可以換取一些生存的空間
[00:24:04.320 --> 00:24:07.200]  但當大家去看很多先知書的時候
[00:24:07.200 --> 00:24:10.240]  先知經常他們去斥責的
[00:24:10.240 --> 00:24:12.480]  就是這種態度
[00:24:12.480 --> 00:24:17.280]  好像一種拜偶像的態度
[00:24:17.280 --> 00:24:18.960]  他們很有智慧,他們想着
[00:24:18.960 --> 00:24:22.000]  按人的思想,ok,這樣可以的
[00:24:22.000 --> 00:24:23.520]  我們找他們
[00:24:23.520 --> 00:24:26.000]  找個大國A
[00:24:26.000 --> 00:24:28.800]  那我們就不用怕大國B來攻擊我們
[00:24:28.800 --> 00:24:32.160]  他們用人的想法是ok,沒問題的,但是
[00:24:32.160 --> 00:24:34.080]  他們不知道原來這件事
[00:24:34.080 --> 00:24:36.400]  上帝是不喜悅的
[00:24:36.400 --> 00:24:38.960]  另一方面,聖經也告訴我們
[00:24:38.960 --> 00:24:41.280]  他們同樣也會有時有一些
[00:24:41.280 --> 00:24:43.440]  屬靈講諧的狀態
[00:24:43.440 --> 00:24:46.240]  例如他們會認爲
[00:24:46.240 --> 00:24:49.440]  只要一天我們的聖殿仍然有崇拜
[00:24:49.440 --> 00:24:52.800]  神在的話,我們永遠都有神保住我們
[00:24:52.800 --> 00:24:55.200]  一定不會亡國的
[00:24:55.200 --> 00:24:57.920]  這件事他們也知道
[00:24:57.920 --> 00:25:01.040]  我們的歷史也告訴他們,根本不是這回事
[00:25:01.040 --> 00:25:03.040]  先知斥責他們當以邊封
[00:25:03.040 --> 00:25:04.320]  最後他們結果
[00:25:04.320 --> 00:25:06.800]  都是走上亡國的道路
[00:25:06.800 --> 00:25:08.720]  先知在這裏呼籲
[00:25:08.720 --> 00:25:11.600]  以色列,你要仰望耶和華
[00:25:11.600 --> 00:25:13.920]  從現在直到永遠
[00:25:13.920 --> 00:25:15.360]  仰望是什麼呢
[00:25:15.360 --> 00:25:17.520]  就好像一種要
[00:25:17.520 --> 00:25:21.040]  不斷校正自己的焦點,要不斷努力
[00:25:21.040 --> 00:25:24.880]  去尋求神
[00:25:24.880 --> 00:25:27.760]  又或者不斷令自己的生命
[00:25:27.760 --> 00:25:29.920]  可以被神得着
[00:25:29.920 --> 00:25:32.480]  所以我想起這個時候,我就想起
[00:25:32.480 --> 00:25:35.840]  爲什麼耶穌要我們盡心儘性
[00:25:35.840 --> 00:25:37.600]  盡力盡力愛神
[00:25:37.600 --> 00:25:40.400]  愛神真的不可以輕易地愛
[00:25:40.400 --> 00:25:46.560]  真的要很用盡力地愛
[00:25:46.560 --> 00:25:49.360]  有時我們做了屬靈的霸主
[00:25:49.360 --> 00:25:51.840]  有時我們做了屬靈的廣泰
[00:25:51.840 --> 00:25:53.520]  最終其實都是
[00:25:53.520 --> 00:25:56.480]  要不把自己看得太大
[00:25:56.480 --> 00:25:59.120]  或者把自己看得太小
[00:25:59.120 --> 00:26:01.760]  不過,我們要學習仰望
[00:26:01.760 --> 00:26:04.640]  第一樣東西我們要明白的就是
[00:26:04.640 --> 00:26:06.400]  信仰的中心
[00:26:06.400 --> 00:26:08.960]  永遠都不是我們自己
[00:26:08.960 --> 00:26:10.720]  如果你是彈而立目的
[00:26:10.720 --> 00:26:13.280]  我相信你一定每一年都聽過我
[00:26:13.280 --> 00:26:16.400]  起碼一次去引用以下這段話
[00:26:16.400 --> 00:26:18.400]  都是一本書裏面的
[00:26:18.400 --> 00:26:19.920]  它說
[00:26:19.920 --> 00:26:23.360]  世界不是要我們轉的
[00:26:23.360 --> 00:26:26.400]  我們是不是感到很舒服
[00:26:26.400 --> 00:26:29.680]  不是神要優先處理的事項
[00:26:29.680 --> 00:26:33.280]  神不是爲了讓我們自己覺得feel good
[00:26:33.280 --> 00:26:36.320]  讓我們自己了不起而存在的
[00:26:36.320 --> 00:26:41.920]  反而我們是要爲神了不起而存在
[00:26:41.920 --> 00:26:45.440]  我們的信仰不是關乎你
[00:26:45.440 --> 00:26:47.200]  不是關乎我
[00:26:47.200 --> 00:26:52.240]  是完全關乎神
[00:26:52.240 --> 00:26:54.240]  但如何去仰望呢
[00:26:54.240 --> 00:26:58.080]  我想起一個比喻
[00:26:58.080 --> 00:27:01.040]  前幾天大家可能有做過
[00:27:01.040 --> 00:27:03.040]  就是看煙花
[00:27:03.040 --> 00:27:04.320]  不知道大家有沒有看過煙花
[00:27:04.320 --> 00:27:05.840]  或者香港已經太多了
[00:27:05.840 --> 00:27:07.840]  看得不想再看
[00:27:07.840 --> 00:27:09.840]  我們去仰望就像看煙花一樣
[00:27:09.840 --> 00:27:12.400]  除非你在飛機上看,或者在山上看
[00:27:12.400 --> 00:27:17.600]  否則動作都是這樣
[00:27:17.600 --> 00:27:18.880]  這樣
[00:27:18.880 --> 00:27:21.920]  我不是說一種這樣的仰望
[00:27:21.920 --> 00:27:23.760]  其實那種情況就是
[00:27:23.840 --> 00:27:30.160]  我們知道大約那些煙花在天空的那部分會爆
[00:27:30.160 --> 00:27:32.400]  會在射上去的那部分爆
[00:27:32.400 --> 00:27:34.960]  不過除了不斷看着外
[00:27:34.960 --> 00:27:40.320]  你還不知道下一火的煙花在哪一秒鐘爆
[00:27:40.320 --> 00:27:42.720]  也不知道爆出來的是什麼樣子
[00:27:42.720 --> 00:27:46.240]  更加不知道那些圖案、顏色等等
[00:27:46.240 --> 00:27:47.440]  我們都不知道
[00:27:47.440 --> 00:27:49.440]  你只能夠在這看着
[00:27:49.440 --> 00:27:53.600]  帶着期待,帶着盼望去看
[00:27:53.600 --> 00:27:56.640]  這就好像我們的仰望一樣
[00:27:56.640 --> 00:28:01.760]  我們是要不斷地看着,去期待
[00:28:01.760 --> 00:28:03.280]  我們的仰望就是這樣
[00:28:03.280 --> 00:28:08.400]  我們要主動地去投靠,帶着盼望去看
[00:28:08.400 --> 00:28:10.560]  所以剛纔講的那本書
[00:28:10.560 --> 00:28:11.600]  Eugene Peterson 說
[00:28:11.600 --> 00:28:14.480]  基督徒不是天真無辜的英雄
[00:28:14.480 --> 00:28:18.800]  也不是除了感受來自神的安慰、保護
[00:28:18.800 --> 00:28:21.280]  和需要獲得滿足之外
[00:28:21.280 --> 00:28:23.200]  沒有自我的人
[00:28:23.200 --> 00:28:26.080]  而是找到神給他的自我
[00:28:26.080 --> 00:28:29.200]  在甘心樂意的信靠裏面
[00:28:29.200 --> 00:28:31.920]  使自我得到滿足
[00:28:31.920 --> 00:28:34.720]  我們並不是出於恐懼
[00:28:34.720 --> 00:28:37.200]  或者是極度沒有安全感
[00:28:37.200 --> 00:28:39.440]  纔會很絕望地瞪着神
[00:28:39.440 --> 00:28:42.240]  而是在信心和愛的裏面
[00:28:42.240 --> 00:28:46.480]  自由地去到神面前
[00:28:46.480 --> 00:28:47.680]  不過說來這麼說吧
[00:28:47.680 --> 00:28:49.760]  仰望絕對不是看煙花
[00:28:49.760 --> 00:28:54.240]  仰望也不是像我們去喫一頓快餐一樣
[00:28:54.240 --> 00:28:56.640]  是一陣子就完成
[00:28:56.640 --> 00:28:59.520]  除了是一種我們不看自己爲中心之外
[00:28:59.520 --> 00:29:03.680]  這也很需要我們很長期的專注
[00:29:03.680 --> 00:29:06.480]  和多方面的尋索
[00:29:06.480 --> 00:29:09.040]  盡心儘性,盡意盡力
[00:29:09.040 --> 00:29:10.560]  如何可以長期專注呢
[00:29:10.560 --> 00:29:13.760]  我想在我們的生命裏面
[00:29:13.760 --> 00:29:16.320]  要多些浸淫在上帝的說話
[00:29:16.320 --> 00:29:19.120]  和在祂的羣體裏面去熟習
[00:29:19.120 --> 00:29:21.920]  去學習,去互相相愛,互相感染
[00:29:21.920 --> 00:29:24.800]  而如何去多方面的尋索呢
[00:29:24.800 --> 00:29:27.920]  就好像我們要開闊我們的眼光
[00:29:27.920 --> 00:29:30.160]  在聖靈的帶領下
[00:29:30.160 --> 00:29:31.920]  在我們的家
[00:29:31.920 --> 00:29:35.600]  在我們的辦公室,在我們的學校
[00:29:35.600 --> 00:29:37.360]  在我們的論社
[00:29:37.360 --> 00:29:39.520]  甚至在我們的社會里面
[00:29:39.520 --> 00:29:42.240]  去找到神這一刻
[00:29:42.240 --> 00:29:44.160]  祂的國度是如何彰顯的呢
[00:29:44.160 --> 00:29:48.320]  祂的工作是如何在做的呢
[00:29:48.320 --> 00:29:50.000]  神要這樣幫助我們
[00:29:50.000 --> 00:29:53.600]  叫我們學習這樣長期的專注的
[00:29:53.600 --> 00:29:56.080]  也要很靈活,多方面的去
[00:29:56.080 --> 00:30:00.400]  去搜尋祂自己作供的軌跡
[00:30:00.400 --> 00:30:04.320]  見面的時候我想起一個場面
[00:30:04.320 --> 00:30:06.800]  我一向因爲
[00:30:06.800 --> 00:30:08.240]  我是一個沒有耐性的人
[00:30:08.240 --> 00:30:11.600]  所以我不喜歡種盆栽
[00:30:11.600 --> 00:30:16.080]  在我手上的盆栽只有兩個下場
[00:30:16.080 --> 00:30:18.720]  第一就是我忘記打你
[00:30:18.720 --> 00:30:20.160]  褲佬爛你
[00:30:20.160 --> 00:30:23.840]  永遠都是,然後就忘記淋水,然後就乾死
[00:30:23.840 --> 00:30:26.720]  第二個下場就好一點
[00:30:26.720 --> 00:30:29.840]  我牧區去年每人派多幾粒種子
[00:30:29.840 --> 00:30:31.360]  我們回去試種,看看
[00:30:31.360 --> 00:30:34.960]  我們學習栽培,學習生命的成長
[00:30:34.960 --> 00:30:37.360]  透過一盆盆栽,我種吧
[00:30:37.360 --> 00:30:39.600]  原來我種的都是番茄
[00:30:39.600 --> 00:30:41.600]  種了之後,真的挺好的
[00:30:41.600 --> 00:30:43.360]  初時很有恆心
[00:30:43.360 --> 00:30:44.960]  天天淋水
[00:30:44.960 --> 00:30:47.040]  長到兩三尺高的時候
[00:30:47.040 --> 00:30:49.360]  好了好了,是時候要換盆了
[00:30:49.360 --> 00:30:51.920]  因爲環境太擠逼,換盆了
[00:30:51.920 --> 00:30:53.280]  換了幾個盆
[00:30:53.280 --> 00:30:55.280]  好了,接着
[00:30:55.280 --> 00:30:58.800]  我的雄心壯志來了
[00:30:58.800 --> 00:31:00.080]  怕告訴我們
[00:31:00.080 --> 00:31:02.320]  當盆栽經過修剪之後
[00:31:02.320 --> 00:31:03.760]  就會更加壯麗
[00:31:03.760 --> 00:31:05.040]  就會很快的結果
[00:31:05.040 --> 00:31:07.120]  於是有一晚我就坐下
[00:31:07.120 --> 00:31:11.600]  用剪刀把70%的葉子剪掉
[00:31:11.600 --> 00:31:12.800]  大家懂得笑了吧
[00:31:12.800 --> 00:31:14.800]  要知道結果是什麼
[00:31:14.800 --> 00:31:16.080]  死光了
[00:31:16.080 --> 00:31:22.800]  三天之後,整盆番茄就被我弄死了
[00:31:22.800 --> 00:31:26.080]  直到上個月
[00:31:26.080 --> 00:31:30.560]  我的同工又給了我一盆盆栽
[00:31:30.560 --> 00:31:33.840]  他說,你試一下吧,試一下種吧
[00:31:33.840 --> 00:31:38.640]  我一開始也想,不是下場A就是下場B
[00:31:38.640 --> 00:31:40.800]  我都沒什麼期望
[00:31:40.800 --> 00:31:44.800]  但因爲他放在我位置
[00:31:44.800 --> 00:31:48.160]  每天我回來,記得要淋水
[00:31:48.160 --> 00:31:50.000]  我也不知道怎麼打理
[00:31:50.000 --> 00:31:52.800]  我也是要去預備信息的時候
[00:31:52.800 --> 00:31:54.800]  才知道原來那棵叫民竹
[00:31:54.800 --> 00:31:57.360]  我連名字都不知道,那棵是什麼
[00:31:57.360 --> 00:31:59.120]  我說,那就淋水吧
[00:31:59.120 --> 00:32:02.400]  每天的位置還有點陽光
[00:32:02.400 --> 00:32:05.680]  所以也會曬一下
[00:32:05.680 --> 00:32:08.160]  哼,感謝主
[00:32:08.160 --> 00:32:10.960]  我沒期待它會有什麼變化
[00:32:10.960 --> 00:32:16.400]  但最近我竟然發覺有點亂牙生出來
[00:32:16.400 --> 00:32:18.400]  令我喜出望外
[00:32:18.400 --> 00:32:23.120]  打破了我這個種什麼死什麼的奏座
[00:32:23.120 --> 00:32:26.880]  我想種盆栽跟我們的信仰一樣
[00:32:26.880 --> 00:32:30.400]  真的要我們很長期的專注
[00:32:30.400 --> 00:32:34.160]  多方尋索,慢慢去找這些方法
[00:32:34.160 --> 00:32:37.280]  是很長期的去打理和仰望
[00:32:37.280 --> 00:32:39.840]  所以求主幫助我們好不好
[00:32:39.840 --> 00:32:43.040]  我們一起在信心的道路里面去學習
[00:32:43.040 --> 00:32:48.000]  讓神去修剪我們那些不能夠去達成的
[00:32:48.000 --> 00:32:50.400]  那些我們過分的那些雄心
[00:32:50.400 --> 00:32:56.400]  同樣的,叫神幫我們走出那種很幼稚的信心
[00:32:56.400 --> 00:32:59.440]  建立一個主動信靠的信心
[00:32:59.440 --> 00:33:04.160]  幫助我們拾克的學習去仰望
[00:33:04.160 --> 00:33:06.160]  我們一起去禱告

