
[00:00:00.000 --> 00:00:02.000]  各位地主們早安
[00:18:01.000 --> 00:18:03.000]  他們的居所都成為廢墟
[00:18:03.000 --> 00:18:05.000]  無人紀念
[00:18:05.000 --> 00:18:07.000]  只有無盡的唏噓和嘆息
[00:18:07.000 --> 00:18:09.000]  各位弟兄姊妹
[00:18:09.000 --> 00:18:11.000]  你現在落在
[00:18:11.000 --> 00:18:13.000]  一個什麼樣的光景下呢?
[00:18:13.000 --> 00:18:15.000]  是對上帝疑惑?
[00:18:15.000 --> 00:18:17.000]  對於他的沉默
[00:18:17.000 --> 00:18:19.000]  不採取任何態度
[00:18:19.000 --> 00:18:21.000]  行動
[00:18:21.000 --> 00:18:23.000]  來止息罪惡
[00:18:23.000 --> 00:18:25.000]  又或者幫助你離開你的困境
[00:18:25.000 --> 00:18:27.000]  你對上帝
[00:18:27.000 --> 00:18:29.000]  心裏面產生一份怨憤
[00:18:29.000 --> 00:18:33.000]  鼓勵你
[00:18:33.000 --> 00:18:35.000]  來求問上帝
[00:18:35.000 --> 00:18:37.000]  雖然我們對他生氣
[00:18:37.000 --> 00:18:39.000]  就好像哈伯谷仙子
[00:18:39.000 --> 00:18:41.000]  用質問的態度
[00:18:41.000 --> 00:18:43.000]  但上帝從來沒有離開過我們
[00:18:43.000 --> 00:18:45.000]  他反而期望我們
[00:18:45.000 --> 00:18:47.000]  可以向他尋問
[00:18:47.000 --> 00:18:49.000]  所以鼓勵你
[00:18:49.000 --> 00:18:51.000]  向上帝求問
[00:18:51.000 --> 00:18:53.000]  直至他給予你一個
[00:18:53.000 --> 00:18:55.000]  讓你心靈感到滿足
[00:18:55.000 --> 00:18:57.000]  和安寧的答覆
[00:18:57.000 --> 00:18:59.000]  你不要放棄
[00:18:59.000 --> 00:19:01.000]  也不要擔心
[00:19:01.000 --> 00:19:03.000]  上帝是一位信實的上帝
[00:19:03.000 --> 00:19:05.000]  上帝更是一位深愛著你
[00:19:05.000 --> 00:19:07.000]  深愛著大地的上帝
[00:19:07.000 --> 00:19:09.000]  當你信心不足的時候
[00:19:09.000 --> 00:19:11.000]  你意會自己有少許搖擺的時候
[00:19:11.000 --> 00:19:13.000]  請你求聖靈
[00:19:13.000 --> 00:19:15.000]  加給你力量
[00:19:15.000 --> 00:19:17.000]  去幫助你堅持對上帝的忠信
[00:19:17.000 --> 00:19:19.000]  他一定
[00:19:19.000 --> 00:19:21.000]  會賜給你力量
[00:19:21.000 --> 00:19:23.000]  與你並肩同行
[00:19:23.000 --> 00:19:25.000]  要記得經文對我們的應許
[00:19:25.000 --> 00:19:27.000]  上帝的審判一定會來到
[00:19:27.000 --> 00:19:29.000]  現在看來
[00:19:29.000 --> 00:19:31.000]  好像在擔言
[00:19:31.000 --> 00:19:33.000]  上帝一定會實現
[00:19:33.000 --> 00:19:35.000]  上帝應許
[00:19:35.000 --> 00:19:37.000]  任何邪惡的人
[00:19:37.000 --> 00:19:39.000]  他們不會存活
[00:19:39.000 --> 00:19:41.000]  就算是上帝所派遣來
[00:19:41.000 --> 00:19:43.000]  懲罰惡人的使者
[00:19:43.000 --> 00:19:45.000]  如果自己行惡
[00:19:45.000 --> 00:19:47.000]  也會受到上帝的審判
[00:19:47.000 --> 00:19:49.000]  和懲罰
[00:19:49.000 --> 00:19:51.000]  沒有一個人可以例外
[00:19:51.000 --> 00:19:53.000]  唯獨那些忠信於上帝的吩咐
[00:19:53.000 --> 00:19:55.000]  相信他的說話
[00:19:55.000 --> 00:19:57.000]  一定要實現
[00:19:57.000 --> 00:19:59.000]  而堅持去正直的人
[00:19:59.000 --> 00:20:01.000]  生命
[00:20:01.000 --> 00:20:03.000]  而事實上
[00:20:03.000 --> 00:20:05.000]  當他忠於上帝的那一刻
[00:20:05.000 --> 00:20:07.000]  他其實
[00:20:07.000 --> 00:20:09.000]  就是一個真正活著的人
[00:20:09.000 --> 00:20:11.000]  願我們都選擇成為義人
[00:20:11.000 --> 00:20:13.000]  雖然現在是一件很艱難的事
[00:20:13.000 --> 00:20:15.000]  特別在艱難
[00:20:15.000 --> 00:20:17.000]  困苦的時刻
[00:20:17.000 --> 00:20:19.000]  我們要選擇忠於上帝
[00:20:19.000 --> 00:20:21.000]  我們要持守
[00:20:21.000 --> 00:20:23.000]  他對我們每一個人
[00:20:23.000 --> 00:20:25.000]  所作出的吩咐
[00:20:25.000 --> 00:20:27.000]  願上帝去幫助我們
[00:20:27.000 --> 00:20:29.500]  成為一個忠信於上帝的人
[00:20:29.500 --> 00:20:31.500]  誠心所願
