
[00:00:00.000 --> 00:00:03.000]  隨著新年又是一個新的開始
[00:15:19.000 --> 00:15:21.000]  接下來會發生什麼事呢
[00:15:21.000 --> 00:15:23.000]  到了瑪麗福音第四章
[00:15:23.000 --> 00:15:25.000]  很清楚
[00:15:25.000 --> 00:15:27.000]  一開始
[00:15:27.000 --> 00:15:29.000]  先要在曠野
[00:15:29.000 --> 00:15:31.000]  經歷魔鬼撒旦的試煉
[00:15:31.000 --> 00:15:33.000]  到了第四章
[00:15:33.000 --> 00:15:35.000]  聖靈就帶主耶穌
[00:15:35.000 --> 00:15:37.000]  去曠野禁食40天
[00:15:37.000 --> 00:15:39.000]  然後魔鬼出來試煉
[00:15:39.000 --> 00:15:41.000]  而魔鬼的試煉
[00:15:41.000 --> 00:15:43.000]  從頭到尾
[00:15:43.000 --> 00:15:45.000]  都是target這個身份
[00:15:45.000 --> 00:15:47.000]  他跟主耶穌說
[00:15:47.000 --> 00:15:49.000]  如果你真是神的愛子
[00:15:49.000 --> 00:15:51.000]  你做這件事
[00:15:51.000 --> 00:15:53.000]  證明給我看你是神的愛子
[00:15:53.000 --> 00:15:55.000]  我們是會中招的
[00:15:55.000 --> 00:15:57.000]  我們是會
[00:15:57.000 --> 00:15:59.000]  透過服事
[00:15:59.000 --> 00:16:01.000]  證明一些東西給神看
[00:16:01.000 --> 00:16:03.000]  我好像真是你所愛
[00:16:03.000 --> 00:16:05.000]  我們很容易
[00:16:05.000 --> 00:16:07.000]  最容易
[00:16:07.000 --> 00:16:09.000]  我們用服事的果效
[00:16:09.000 --> 00:16:11.000]  表面看到的果效
[00:16:11.000 --> 00:16:13.000]  來convince自己
[00:16:13.000 --> 00:16:15.000]  好像還有價值
[00:16:15.000 --> 00:16:17.000]  好像真是神你所愛的child
[00:16:17.000 --> 00:16:19.000]  我是神所愛的兒子
[00:16:19.000 --> 00:16:21.000]  我是神所愛的兒女
[00:16:21.000 --> 00:16:23.000]  但是你發覺
[00:16:23.000 --> 00:16:25.000]  我們是倒轉了
[00:16:25.000 --> 00:16:27.000]  主耶穌是先知道
[00:16:27.000 --> 00:16:29.000]  我是神的愛子
[00:16:29.000 --> 00:16:31.000]  然後開始他的服事
[00:16:31.000 --> 00:16:33.000]  我們是相反
[00:16:33.000 --> 00:16:35.000]  透過服事來證明
[00:16:35.000 --> 00:16:37.000]  原來我真是神的愛子
[00:16:37.000 --> 00:16:39.000]  就是中了撒旦魔鬼給我們的temptation
[00:16:39.000 --> 00:16:41.000]  所以
[00:16:41.000 --> 00:16:43.000]  這件事是重要的
[00:16:43.000 --> 00:16:45.000]  如果你不知道在沒做任何事之前
[00:16:45.000 --> 00:16:47.000]  你的whole being
[00:16:47.000 --> 00:16:49.000]  你真正的身份
[00:16:49.000 --> 00:16:51.000]  就是神
[00:16:51.000 --> 00:16:53.000]  用主耶穌在十誡上的
[00:16:53.000 --> 00:16:55.000]  恩典換來的
[00:16:55.000 --> 00:16:57.000]  愛子
[00:16:57.000 --> 00:16:59.000]  是他所喜悅的
[00:16:59.000 --> 00:17:01.000]  before you do anything
[00:17:01.000 --> 00:17:03.000]  你已經是他喜悅的
[00:17:03.000 --> 00:17:05.000]  你守不住這個身份
[00:17:05.000 --> 00:17:07.000]  我們一去到曠野
[00:17:07.000 --> 00:17:09.000]  經歷的時候
[00:17:09.000 --> 00:17:11.000]  你就發覺你全部中招
[00:17:11.000 --> 00:17:13.000]  那個聲音會出來
[00:17:13.000 --> 00:17:15.000]  你憑什麼覺得神喜歡你
[00:17:15.000 --> 00:17:17.000]  你看你
[00:17:17.000 --> 00:17:19.000]  有沒有參與那一刻
[00:17:19.000 --> 00:17:21.000]  你看你有沒有參與服事
[00:17:21.000 --> 00:17:23.000]  很多這些聲音
[00:17:23.000 --> 00:17:25.000]  然後你就開始有個desire
[00:17:25.000 --> 00:17:27.000]  證明一下自己
[00:17:27.000 --> 00:17:29.000]  原來我真是需要一個神蹟
[00:17:29.000 --> 00:17:31.000]  很多時候發生你會求神蹟
[00:17:31.000 --> 00:17:33.000]  當神蹟沒有來的時候
[00:17:33.000 --> 00:17:35.000]  你會灰心喪志
[00:17:35.000 --> 00:17:37.000]  灰心喪志不是因為你很愛那個人
[00:17:37.000 --> 00:17:39.000]  我幫你求了神蹟
[00:17:39.000 --> 00:17:41.000]  為什麼神不聽
[00:17:41.000 --> 00:17:43.000]  重點是因為神沒有聽你求的神蹟
[00:17:43.000 --> 00:17:45.000]  你覺得你不再是
[00:17:45.000 --> 00:17:47.000]  神所喜悅的
[00:17:47.000 --> 00:17:49.000]  這個才是
[00:17:49.000 --> 00:17:51.000]  我們最深的恐懼
[00:17:51.000 --> 00:17:53.000]  這個恐懼
[00:17:53.000 --> 00:17:55.000]  是這一生
[00:17:55.000 --> 00:17:57.000]  都會伴隨著你
[00:17:57.000 --> 00:17:59.000]  不斷的攻擊你
[00:17:59.000 --> 00:18:01.000]  所以撒旦魔鬼
[00:18:01.000 --> 00:18:03.000]  每一個攻擊都是針對你這個身份
[00:18:03.000 --> 00:18:05.000]  所以如果你一放棄
[00:18:05.000 --> 00:18:07.000]  你又覺得你有個desire
[00:18:07.000 --> 00:18:09.000]  想要證明這件事
[00:18:09.000 --> 00:18:11.000]  那你就中招了
[00:18:11.000 --> 00:18:13.000]  你一定要這個身份在哪裡守住
[00:18:13.000 --> 00:18:15.000]  基督裡面很簡單
[00:18:15.000 --> 00:18:17.000]  我是主耶穌基督
[00:18:17.000 --> 00:18:19.000]  所揀選所救贖的
[00:18:19.000 --> 00:18:21.000]  我在祂的恩典裡面
[00:18:21.000 --> 00:18:23.000]  我就是祂的喜悅
[00:18:23.000 --> 00:18:25.000]  純粹是祂揀選
[00:18:25.000 --> 00:18:27.000]  不是因為我本身有什麼
[00:18:27.000 --> 00:18:29.000]  值得的東西
[00:18:29.000 --> 00:18:31.000]  這件事你守得住
[00:18:31.000 --> 00:18:33.000]  你就發覺你的福事
[00:18:33.000 --> 00:18:35.000]  是完全不同的
[00:18:35.000 --> 00:18:37.000]  心境去面對
[00:18:37.000 --> 00:18:39.000]  新的挑戰
[00:18:39.000 --> 00:18:41.000]  新的福事
[00:18:41.000 --> 00:18:43.000]  是完全是另一種畫面
[00:18:43.000 --> 00:18:45.000]  你看到的東西都不同
[00:18:45.000 --> 00:18:47.000]  你經歷的東西也會不同
[00:18:47.000 --> 00:18:49.000]  所以很重要學主耶穌
[00:18:49.000 --> 00:18:51.000]  不要陷入撒旦魔鬼騙你
[00:18:51.000 --> 00:18:53.000]  最後一個就是
[00:18:53.000 --> 00:18:55.000]  我希望在敬拜新的一年
[00:18:55.000 --> 00:18:57.000]  你都可以在基督耶穌的
[00:18:57.000 --> 00:18:59.000]  恩典裡面去敬拜
[00:18:59.000 --> 00:19:01.000]  約翰芬說了一句敬拜
[00:19:01.000 --> 00:19:03.000]  很好的定義
[00:19:03.000 --> 00:19:05.000]  時間將到如今就時了
[00:19:05.000 --> 00:19:07.000]  真正的敬拜是怎樣呢
[00:19:07.000 --> 00:19:09.000]  他就是用心靈
[00:19:09.000 --> 00:19:11.000]  這裡說的心靈
[00:19:11.000 --> 00:19:13.000]  我用英文翻譯成原文
[00:19:13.000 --> 00:19:15.000]  其實應該是在靈裡面
[00:19:15.000 --> 00:19:17.000]  然後和真理
[00:19:17.000 --> 00:19:19.000]  真理和靈
[00:19:19.000 --> 00:19:21.000]  然後拜祂
[00:19:21.000 --> 00:19:23.000]  注意這個S不是大寫
[00:19:23.000 --> 00:19:25.000]  是小寫
[00:19:25.000 --> 00:19:27.000]  是指你的靈
[00:19:27.000 --> 00:19:29.000]  在你的靈裡面用真理去敬拜祂
[00:19:29.000 --> 00:19:31.000]  因為富有者容易被人拜祂
[00:19:31.000 --> 00:19:33.000]  神是一個靈
[00:19:33.000 --> 00:19:35.000]  所以拜祂必須在靈裡面
[00:19:35.000 --> 00:19:37.000]  然後用真理去拜祂
[00:19:37.000 --> 00:19:39.000]  很多時候我們明白
[00:19:39.000 --> 00:19:41.000]  用真理去拜祂是簡單的
[00:19:41.000 --> 00:19:43.000]  你認識真理
[00:19:43.000 --> 00:19:45.000]  你知道真神是誰
[00:19:45.000 --> 00:19:47.000]  所以你去拜祂
[00:19:47.000 --> 00:19:49.000]  但在靈裡面就不容易解釋
[00:19:49.000 --> 00:19:51.000]  因為很多時候我們是真理停留在這個位置
[00:19:51.000 --> 00:19:53.000]  然後我們就用這個位置去敬拜
[00:19:53.000 --> 00:19:55.000]  所以很多時候敬拜
[00:19:55.000 --> 00:19:57.000]  進不了一個你覺得很
[00:19:57.000 --> 00:19:59.000]  很解脫或者很復活的狀態
[00:19:59.000 --> 00:20:01.000]  因為我們從來都不是在
[00:20:01.000 --> 00:20:03.000]  真理沒有進到你的靈裡面去敬拜
[00:20:03.000 --> 00:20:05.000]  而真理進到靈的位置
[00:20:05.000 --> 00:20:07.000]  是需要一個過程
[00:20:07.000 --> 00:20:09.000]  這個過程不是一天到位
[00:20:09.000 --> 00:20:11.000]  而是你要開始
[00:20:11.000 --> 00:20:13.000]  去練習這個過程
[00:20:13.000 --> 00:20:15.000]  這個過程是什麼呢
[00:20:15.000 --> 00:20:17.000]  大家記不記得
[00:20:17.000 --> 00:20:19.000]  主耶穌這段話是在什麼情況下講的
[00:20:19.000 --> 00:20:21.000]  他是和撒瑪利亞婦人
[00:20:21.000 --> 00:20:23.000]  聊天的時候講
[00:20:23.000 --> 00:20:25.000]  他和撒瑪利亞婦人聊天的時候
[00:20:25.000 --> 00:20:27.000]  他講了一樣很特別的東西
[00:20:27.000 --> 00:20:29.000]  就是主耶穌表現了
[00:20:29.000 --> 00:20:31.000]  一種是正常的人
[00:20:31.000 --> 00:20:33.000]  看起來是一個EQ很低的表情
[00:20:33.000 --> 00:20:35.000]  正常的人看起來是一個EQ很低的表情
[00:20:35.000 --> 00:20:37.000]  就是他專門
[00:20:37.000 --> 00:20:39.000]  篤了撒瑪利亞一個很不想提的東西
[00:20:39.000 --> 00:20:41.000]  他和撒瑪利亞婦人說
[00:20:41.000 --> 00:20:43.000]  你叫你老公來找我
[00:20:43.000 --> 00:20:45.000]  撒瑪利亞婦人說
[00:20:45.000 --> 00:20:47.000]  我沒有老公
[00:20:47.000 --> 00:20:49.000]  他說你說得沒錯
[00:20:49.000 --> 00:20:51.000]  你已經有五個老公
[00:20:51.000 --> 00:20:53.000]  現在那個都不是你老公
[00:20:53.000 --> 00:20:55.000]  大家知道對撒瑪利亞婦人來說
[00:20:55.000 --> 00:20:57.000]  這個是他最不想面對的一條傷疤
[00:20:57.000 --> 00:20:59.000]  是他最敏感的地方
[00:20:59.000 --> 00:21:01.000]  他為什麼中午12點
[00:21:01.000 --> 00:21:03.000]  這麼曬
[00:21:03.000 --> 00:21:05.000]  避開所有人去打水
[00:21:05.000 --> 00:21:07.000]  就是因為在2000年前
[00:21:07.000 --> 00:21:09.000]  經歷過五段挫敗的婚姻
[00:21:09.000 --> 00:21:11.000]  你整村人都出了名
[00:21:11.000 --> 00:21:13.000]  知道不受歡迎
[00:21:13.000 --> 00:21:15.000]  他知道避開所有人的閒言閒語
[00:21:15.000 --> 00:21:17.000]  一個人走去打水
[00:21:17.000 --> 00:21:19.000]  他最不想提的東西
[00:21:19.000 --> 00:21:21.000]  但是主耶穌一句話就提了出來
[00:21:21.000 --> 00:21:23.000]  他還要避開
[00:21:23.000 --> 00:21:25.000]  避開主耶穌都不放過
[00:21:25.000 --> 00:21:27.000]  我知道
[00:21:27.000 --> 00:21:29.000]  以前那五個都不是你老公
[00:21:29.000 --> 00:21:31.000]  我們都不是
[00:21:31.000 --> 00:21:33.000]  這是他最不想提的東西
[00:21:33.000 --> 00:21:35.000]  我最不想提的東西
[00:21:35.000 --> 00:21:37.000]  所以你要問
[00:21:37.000 --> 00:21:39.000]  為什麼要讓記載這件事呢
[00:21:39.000 --> 00:21:41.000]  如果你要看整段故事
[00:21:41.000 --> 00:21:43.000]  如果你刪除了那幾句
[00:21:43.000 --> 00:21:45.000]  都可以
[00:21:45.000 --> 00:21:47.000]  主耶穌見到撒瑪利亞婦人
[00:21:47.000 --> 00:21:49.000]  已經跟她說
[00:21:49.000 --> 00:21:51.000]  如果你喝我給你的水
[00:21:51.000 --> 00:21:53.000]  就是活泉不會渴
[00:21:53.000 --> 00:21:55.000]  跟著跟她說
[00:21:55.000 --> 00:21:57.000]  這種是真正的敬拜
[00:21:57.000 --> 00:21:59.000]  是活水
[00:21:59.000 --> 00:22:01.000]  為什麼要加那句
[00:22:01.000 --> 00:22:03.000]  主耶穌要點她的那句
[00:22:03.000 --> 00:22:05.000]  你會發覺很特別的地方
[00:22:05.000 --> 00:22:07.000]  如果主耶穌沒有點出那句
[00:22:07.000 --> 00:22:09.000]  你就不會明白
[00:22:09.000 --> 00:22:11.000]  什麼叫在靈裡面
[00:22:11.000 --> 00:22:13.000]  用真理去敬拜
[00:22:13.000 --> 00:22:15.000]  怎樣進入到靈裡面
[00:22:15.000 --> 00:22:17.000]  去真理敬拜
[00:22:17.000 --> 00:22:19.000]  什麼為之心靈誠實
[00:22:19.000 --> 00:22:21.000]  就是你必須要透過你生命中
[00:22:21.000 --> 00:22:23.000]  最黑暗
[00:22:23.000 --> 00:22:25.000]  最不想面對最真相的那一點
[00:22:25.000 --> 00:22:27.000]  順著那一點
[00:22:27.000 --> 00:22:29.000]  進入到靈裡面
[00:22:29.000 --> 00:22:31.000]  然後真理
[00:22:31.000 --> 00:22:33.000]  開始進入那個位
[00:22:33.000 --> 00:22:35.000]  真理進不到那個位
[00:22:35.000 --> 00:22:37.000]  是因為我們將所有我們不想面對
[00:22:37.000 --> 00:22:39.000]  最脆弱的位壓進了我們的潛意識裡面
[00:22:39.000 --> 00:22:41.000]  你關了門
[00:22:41.000 --> 00:22:43.000]  然後你停在
[00:22:43.000 --> 00:22:45.000]  你有意識的那幾個百分比裡面
[00:22:45.000 --> 00:22:47.000]  然後你想真理停在這裡去敬拜
[00:22:47.000 --> 00:22:49.000]  永遠都不行
[00:22:49.000 --> 00:22:51.000]  你要打開這道門
[00:22:51.000 --> 00:22:53.000]  隨著那個你最不想面對的位
[00:22:53.000 --> 00:22:55.000]  一個很深的地方
[00:22:55.000 --> 00:22:57.000]  真理必須進來
[00:22:57.000 --> 00:22:59.000]  主耶穌到你的愛接納
[00:22:59.000 --> 00:23:01.000]  必須進到你最脆弱的位
[00:23:01.000 --> 00:23:03.000]  所以主耶穌說完這句
[00:23:03.000 --> 00:23:05.000]  撒瑪利亞夫人就聽得明白
[00:23:05.000 --> 00:23:07.000]  於是你看到她的表現
[00:23:07.000 --> 00:23:09.000]  告訴你她聽得明白
[00:23:09.000 --> 00:23:11.000]  她馬上跑回村莊見所有人
[00:23:11.000 --> 00:23:13.000]  見人就說
[00:23:13.000 --> 00:23:15.000]  她知道我所有東西
[00:23:15.000 --> 00:23:17.000]  她知道我曾經有五段失敗的婚姻
[00:23:17.000 --> 00:23:19.000]  她知道我曾經有五段失敗的婚姻
[00:23:19.000 --> 00:23:21.000]  你不是之前不敢提這件事
[00:23:21.000 --> 00:23:23.000]  你不是之前不敢提這件事
[00:23:23.000 --> 00:23:25.000]  現在衝進來每個人見人就說
[00:23:25.000 --> 00:23:27.000]  她突破了
[00:23:27.000 --> 00:23:29.000]  她知道什麼叫最釋放的敬拜
[00:23:29.000 --> 00:23:31.000]  她知道什麼叫最釋放的敬拜
[00:23:31.000 --> 00:23:33.000]  就是你不再掩飾你最差的那一點
[00:23:33.000 --> 00:23:35.000]  就是你不再掩飾你最差的那一點
[00:23:35.000 --> 00:23:37.000]  你最脆弱的那一點
[00:23:37.000 --> 00:23:39.000]  然後你從那一點進去
[00:23:39.000 --> 00:23:41.000]  主耶穌對你接納的那份真理
[00:23:41.000 --> 00:23:43.000]  恩典的真理
[00:23:43.000 --> 00:23:45.000]  進到你最深的那個位
[00:23:45.000 --> 00:23:47.000]  然後就在那裡敬拜
[00:23:47.000 --> 00:23:49.000]  然後就在那裡敬拜
[00:23:49.000 --> 00:23:51.000]  這個正神想給你的敬拜
[00:23:51.000 --> 00:23:53.000]  我在兩個星期前就發生一件事
[00:23:53.000 --> 00:23:55.000]  我在兩個星期前就發生一件事
[00:23:55.000 --> 00:23:57.000]  大家看到我今天走路都不是很厲害
[00:23:57.000 --> 00:23:59.000]  大家看到我今天走路都不是很厲害
[00:23:59.000 --> 00:24:01.000]  因為最近
[00:24:01.000 --> 00:24:03.000]  因為最近
[00:24:03.000 --> 00:24:05.000]  我一月底就去了一趟
[00:24:05.000 --> 00:24:07.000]  我成長的地方
[00:24:07.000 --> 00:24:09.000]  梁牧就哄我去
[00:24:09.000 --> 00:24:11.000]  因為他們之前有一個宣教士在比利時
[00:24:11.000 --> 00:24:13.000]  因為他們之前有一個宣教士在比利時
[00:24:13.000 --> 00:24:15.000]  我讀中學的時候在比利時
[00:24:15.000 --> 00:24:17.000]  我已經離開了25年沒有回去
[00:24:17.000 --> 00:24:19.000]  梁牧就哄我可不可以陪他去一趟
[00:24:19.000 --> 00:24:21.000]  他哄了我去
[00:24:21.000 --> 00:24:23.000]  我就哄Shirley陪我去
[00:24:23.000 --> 00:24:25.000]  我就說
[00:24:25.000 --> 00:24:27.000]  你想不想看我成長的地方
[00:24:27.000 --> 00:24:29.000]  Shirley肯之後
[00:24:29.000 --> 00:24:31.000]  我就哄Allen和Mary陪我一起去
[00:24:31.000 --> 00:24:33.000]  我就哄Allen和Mary陪我一起去
[00:24:33.000 --> 00:24:35.000]  在我去比利時之前
[00:24:35.000 --> 00:24:37.000]  我的腳有痛風
[00:24:37.000 --> 00:24:39.000]  我的腳有痛風
[00:24:39.000 --> 00:24:41.000]  痛風痛了幾天就好了
[00:24:41.000 --> 00:24:43.000]  好了之後我覺得沒事
[00:24:43.000 --> 00:24:45.000]  我就去比利時
[00:24:45.000 --> 00:24:47.000]  我非常放肆地吃
[00:24:47.000 --> 00:24:49.000]  我非常放肆地吃
[00:24:49.000 --> 00:24:51.000]  因為很久沒有吃那邊的東西
[00:24:51.000 --> 00:24:53.000]  吃完之後
[00:24:53.000 --> 00:24:55.000]  回來的時候就停在LA三天
[00:24:55.000 --> 00:24:57.000]  在LA三天
[00:24:57.000 --> 00:24:59.000]  什麼都沒有做
[00:24:59.000 --> 00:25:01.000]  全程放肆地吃
[00:25:01.000 --> 00:25:03.000]  吃完回來就發覺
[00:25:03.000 --> 00:25:05.000]  他復發中招
[00:25:05.000 --> 00:25:07.000]  因為太放肆
[00:25:07.000 --> 00:25:09.000]  中招之後我又很乖
[00:25:09.000 --> 00:25:11.000]  馬上禁食
[00:25:11.000 --> 00:25:13.000]  禁食之後他又康復了
[00:25:13.000 --> 00:25:15.000]  康復之後又到了週末
[00:25:15.000 --> 00:25:17.000]  週末他又回來
[00:25:17.000 --> 00:25:19.000]  教一些人吃東西
[00:25:19.000 --> 00:25:21.000]  然後又開始放肆
[00:25:21.000 --> 00:25:23.000]  放肆之後他又復發
[00:25:23.000 --> 00:25:25.000]  復發之後我又開始禁食
[00:25:25.000 --> 00:25:27.000]  禁食之後他又康復
[00:25:27.000 --> 00:25:29.000]  康復之後剛好又遇到過年
[00:25:29.000 --> 00:25:31.000]  大家知道過年發生什麼事
[00:25:31.000 --> 00:25:33.000]  大家知道過年發生什麼事
[00:25:33.000 --> 00:25:35.000]  又放肆
[00:25:35.000 --> 00:25:37.000]  難得過年
[00:25:37.000 --> 00:25:39.000]  我記得那天星期六晚
[00:25:39.000 --> 00:25:41.000]  我們有新年準備
[00:25:41.000 --> 00:25:43.000]  訂了很多甜食
[00:25:43.000 --> 00:25:45.000]  我吃了很多甜食
[00:25:45.000 --> 00:25:47.000]  我星期六晚完了崇拜
[00:25:47.000 --> 00:25:49.000]  星期日有一個小組要來我家
[00:25:49.000 --> 00:25:51.000]  我接了一個小組
[00:25:51.000 --> 00:25:53.000]  然後星期一又有另外一個小組來
[00:25:53.000 --> 00:25:55.000]  所以我星期日星期一都要接
[00:25:55.000 --> 00:25:57.000]  有兩組人
[00:25:57.000 --> 00:25:59.000]  而且都幾大組
[00:25:59.000 --> 00:26:01.000]  但我星期六晚吃得很厲害
[00:26:01.000 --> 00:26:03.000]  我回家星期日起床就發覺
[00:26:03.000 --> 00:26:05.000]  大件事我又開始禮了
[00:26:05.000 --> 00:26:07.000]  昨天不節制
[00:26:07.000 --> 00:26:09.000]  今天就禮了
[00:26:09.000 --> 00:26:11.000]  Shirley一早就走去
[00:26:11.000 --> 00:26:13.000]  買海鮮
[00:26:13.000 --> 00:26:15.000]  準備煮東西給大家吃
[00:26:15.000 --> 00:26:17.000]  我起床就發覺
[00:26:17.000 --> 00:26:19.000]  好像腳有點痛
[00:26:19.000 --> 00:26:21.000]  今天怎麼辦
[00:26:21.000 --> 00:26:23.000]  剛好我吃了安眠藥
[00:26:23.000 --> 00:26:25.000]  其實剛發的時候
[00:26:25.000 --> 00:26:27.000]  如果我吃安眠藥
[00:26:27.000 --> 00:26:29.000]  至少可以幫我解痛
[00:26:29.000 --> 00:26:31.000]  對我有效
[00:26:31.000 --> 00:26:33.000]  Shirley回來的時候
[00:26:33.000 --> 00:26:35.000]  我跟她說
[00:26:35.000 --> 00:26:37.000]  我昨天吃多了
[00:26:37.000 --> 00:26:39.000]  我們家對面的
[00:26:39.000 --> 00:26:41.000]  目標幫我買了一張Advil
[00:26:41.000 --> 00:26:43.000]  然後她就
[00:26:43.000 --> 00:26:45.000]  開始罵我一輪
[00:26:45.000 --> 00:26:47.000]  誰叫你不節制
[00:26:47.000 --> 00:26:49.000]  罵完一輪就說幫你買不理你
[00:26:49.000 --> 00:26:51.000]  她又不幫我買
[00:26:51.000 --> 00:26:53.000]  然後她就說那群人快來了
[00:26:53.000 --> 00:26:55.000]  我沒時間理你
[00:26:55.000 --> 00:26:57.000]  然後她下去處理所有的東西
[00:26:57.000 --> 00:26:59.000]  然後我一個人就留在床上
[00:26:59.000 --> 00:27:01.000]  在二樓
[00:27:01.000 --> 00:27:03.000]  我就陷入一種很委屈的狀態
[00:27:03.000 --> 00:27:05.000]  然後我就說這是黃金的機會
[00:27:05.000 --> 00:27:07.000]  這是我最脆弱的時刻
[00:27:07.000 --> 00:27:09.000]  我就邀請主耶穌
[00:27:09.000 --> 00:27:11.000]  來談談
[00:27:11.000 --> 00:27:13.000]  我想祢幫我一起去處理
[00:27:13.000 --> 00:27:15.000]  這種很委屈
[00:27:15.000 --> 00:27:17.000]  很憂傷
[00:27:17.000 --> 00:27:19.000]  一旦有事
[00:27:19.000 --> 00:27:21.000]  身邊的人幫我去對面買一張藥都不肯
[00:27:21.000 --> 00:27:23.000]  我被人放棄
[00:27:23.000 --> 00:27:25.000]  不值得被愛
[00:27:25.000 --> 00:27:27.000]  沒有價值
[00:27:27.000 --> 00:27:29.000]  這種所謂的情緒
[00:27:29.000 --> 00:27:31.000]  我想趁這個機會
[00:27:31.000 --> 00:27:33.000]  這是我最脆弱的一面
[00:27:33.000 --> 00:27:35.000]  主耶穌黃金機會
[00:27:35.000 --> 00:27:37.000]  快點進來處理
[00:27:37.000 --> 00:27:39.000]  我邀請了聖靈
[00:27:39.000 --> 00:27:41.000]  主耶穌和我一起進去處理
[00:27:41.000 --> 00:27:43.000]  我大概就
[00:27:43.000 --> 00:27:45.000]  當然主耶穌就和我一起去處理
[00:27:45.000 --> 00:27:47.000]  處理了大概十分鐘之後
[00:27:47.000 --> 00:27:49.000]  我就發覺
[00:27:49.000 --> 00:27:51.000]  突然間在靈裡面
[00:27:51.000 --> 00:27:53.000]  我是第一次聽到
[00:27:53.000 --> 00:27:55.000]  聖靈很清楚的聲音
[00:27:55.000 --> 00:27:57.000]  很美的聲音
[00:27:57.000 --> 00:27:59.000]  我沒聽過這麼美的聲音
[00:27:59.000 --> 00:28:01.000]  在你靈裡面有一個很美的聲音
[00:28:01.000 --> 00:28:03.000]  我就想到一首詩歌
[00:28:03.000 --> 00:28:05.000]  那首詩歌就是
[00:28:05.000 --> 00:28:11.000]  這首詩歌是我
[00:28:11.000 --> 00:28:13.000]  近十年
[00:28:13.000 --> 00:28:15.000]  都沒聽過Playsteam
[00:28:15.000 --> 00:28:17.000]  選來唱的詩歌
[00:28:17.000 --> 00:28:19.000]  我已經完全忘記了這首詩歌
[00:28:19.000 --> 00:28:21.000]  但那天我處理了
[00:28:21.000 --> 00:28:23.000]  最脆弱的那個位置
[00:28:23.000 --> 00:28:25.000]  就是這首詩歌
[00:28:25.000 --> 00:28:27.000]  一個很美的聲音
[00:28:27.000 --> 00:28:29.000]  在裡面湧出來
[00:28:29.000 --> 00:28:31.000]  那一刻我終於明白
[00:28:31.000 --> 00:28:33.000]  什麼叫敬拜
[00:28:33.000 --> 00:28:35.000]  是真的
[00:28:35.000 --> 00:28:37.000]  進到你靈裡面
[00:28:37.000 --> 00:28:39.000]  開始湧出來的敬拜
[00:28:39.000 --> 00:28:43.000]  聖靈有一個工作
[00:28:43.000 --> 00:28:45.000]  羅馬書第八章
[00:28:45.000 --> 00:28:47.000]  聖靈的工作是將
[00:28:47.000 --> 00:28:49.000]  父神的愛
[00:28:49.000 --> 00:28:51.000]  湧入你的靈裡面
[00:28:51.000 --> 00:28:53.000]  在那天
[00:28:53.000 --> 00:28:55.000]  我很喜歡這個詞
[00:28:55.000 --> 00:28:57.000]  聖靈將父神的愛
[00:28:57.000 --> 00:28:59.000]  在你的靈裡面
[00:28:59.000 --> 00:29:01.000]  這樣的感覺真的灌出來
[00:29:01.000 --> 00:29:03.000]  那種敬拜
[00:29:03.000 --> 00:29:05.000]  完全是
[00:29:05.000 --> 00:29:07.000]  委屈的心情
[00:29:07.000 --> 00:29:09.000]  完全煙消雲散
[00:29:09.000 --> 00:29:11.000]  隨之而來
[00:29:11.000 --> 00:29:13.000]  是你被神的愛
[00:29:13.000 --> 00:29:15.000]  包圍著
[00:29:15.000 --> 00:29:17.000]  你整個人
[00:29:17.000 --> 00:29:19.000]  非常有力量
[00:29:19.000 --> 00:29:21.000]  我就立刻起來
[00:29:21.000 --> 00:29:23.000]  腳仍然是痛的
[00:29:23.000 --> 00:29:25.000]  我就按下去
[00:29:25.000 --> 00:29:27.000]  然後那群人來的時候
[00:29:27.000 --> 00:29:29.000]  他們看到我的狀態
[00:29:29.000 --> 00:29:31.000]  是一個聖靈
[00:29:31.000 --> 00:29:33.000]  充滿愛的狀態
[00:29:33.000 --> 00:29:35.000]  去招呼每一個人
[00:29:35.000 --> 00:29:37.000]  那天應該是
[00:29:37.000 --> 00:29:39.000]  Pastor Alan和Mary
[00:29:39.000 --> 00:29:41.000]  和我聊到一兩點
[00:29:41.000 --> 00:29:43.000]  才離開
[00:29:43.000 --> 00:29:45.000]  整個群組接待完
[00:29:45.000 --> 00:29:47.000]  星期一那個群組又搞了很久
[00:29:47.000 --> 00:29:49.000]  兩個群組順利招呼完
[00:29:49.000 --> 00:29:51.000]  那兩個群組的人
[00:29:51.000 --> 00:29:53.000]  沒有一個看得出我們之前一地雞毛
[00:29:53.000 --> 00:29:55.000]  他們看到的是
[00:29:55.000 --> 00:29:57.000]  我一個充滿愛心的聖靈
[00:29:57.000 --> 00:29:59.000]  充滿耐性
[00:29:59.000 --> 00:30:01.000]  充滿能量的狀態
[00:30:01.000 --> 00:30:03.000]  那個狀態是哪裡來的
[00:30:03.000 --> 00:30:05.000]  就是之前你
[00:30:05.000 --> 00:30:07.000]  被主耶穌提到一些
[00:30:07.000 --> 00:30:09.000]  你很不想面對的事
[00:30:09.000 --> 00:30:11.000]  然後讓主耶穌進到那個位置
[00:30:11.000 --> 00:30:13.000]  真的進到你的靈裡面
[00:30:13.000 --> 00:30:15.000]  然後那種敬拜湧出來
