
[00:00:00.000 --> 00:00:03.220]  我相信令我們教會應該開心快樂的就是
[00:16:29.040 --> 00:16:32.960]  我們從神裏面都領受了一個使命
[00:16:32.960 --> 00:16:36.960]  教會爲了要回應神給我們的呼召
[00:16:36.960 --> 00:16:39.280]  今年我們教了一個主題
[00:16:39.280 --> 00:16:41.280]  大家知道是什麼嗎
[00:16:41.280 --> 00:16:45.440]  我們在週刊封面講給大家知道
[00:16:45.440 --> 00:16:46.960]  今年我們主題是什麼呢
[00:16:46.960 --> 00:16:50.800]  We are the church, doing life together
[00:16:50.800 --> 00:16:53.680]  我們就是基督耶穌的教會
[00:16:53.680 --> 00:16:57.920]  讓我們一起活出基督的生命
[00:16:57.920 --> 00:16:59.760]  這個就是我們教會今年的主題
[00:16:59.760 --> 00:17:02.080]  我們覺得這個life
[00:17:02.080 --> 00:17:04.720]  今天的《西遊之言》講給你知道有三種意思
[00:17:04.720 --> 00:17:07.680]  其中一樣東西除了代表基督耶穌的生命之外
[00:17:07.680 --> 00:17:08.800]  就是講到我們教會
[00:17:08.800 --> 00:17:11.520]  如何能夠在教會里面互相一起生活
[00:17:11.520 --> 00:17:15.760]  能夠彰顯到耶穌基督這種生命
[00:17:15.760 --> 00:17:17.920]  所以這個life
[00:17:17.920 --> 00:17:21.280]  是代表四方面我們需要一起去學習
[00:17:21.280 --> 00:17:22.800]  去建立這個教會
[00:17:22.800 --> 00:17:24.080]  第一個叫L
[00:17:24.080 --> 00:17:26.640]  Love one another
[00:17:26.640 --> 00:17:28.880]  彼此相愛
[00:17:28.880 --> 00:17:32.400]  《聖經》裏面說從來沒有人見過神
[00:17:32.400 --> 00:17:34.720]  我們若彼此相愛
[00:17:34.720 --> 00:17:37.040]  神就住在我們裏面
[00:17:37.040 --> 00:17:41.200]  愛他的心在我們裏面就得以完全
[00:17:41.200 --> 00:17:42.800]  《聖經》開始第一句就說
[00:17:42.800 --> 00:17:44.160]  從來沒有人見過神
[00:17:44.160 --> 00:17:46.080]  有沒有人用自己的肉眼見過神
[00:17:46.080 --> 00:17:47.600]  有沒有
[00:17:47.600 --> 00:17:49.280]  就算看回《聖經》裏面來講
[00:17:49.280 --> 00:17:50.480]  都很難找
[00:17:50.480 --> 00:17:54.480]  《聖經》的偉人阿伯拉罕
[00:17:54.480 --> 00:17:55.200]  阿伯拉罕是什麼
[00:17:55.200 --> 00:17:57.200]  信心之父
[00:17:57.200 --> 00:18:00.800]  當他將他的兒子伊撒獻祭給神的時候
[00:18:00.800 --> 00:18:02.000]  天上有聲音說
[00:18:02.000 --> 00:18:03.120]  我現在知道你愛我了
[00:18:03.120 --> 00:18:05.040]  不要殺你的兒子
[00:18:05.040 --> 00:18:06.640]  有沒有見到神
[00:18:06.640 --> 00:18:08.080]  聽到神的聲音
[00:18:08.080 --> 00:18:09.360]  見不到
[00:18:09.360 --> 00:18:10.480]  摩西呢
[00:18:10.480 --> 00:18:12.160]  上山拿十戒
[00:18:12.160 --> 00:18:13.200]  有沒有見到神
[00:18:13.200 --> 00:18:14.960]  在風中在火中
[00:18:14.960 --> 00:18:20.400]  神將法板十戒賜給他
[00:18:20.400 --> 00:18:21.760]  神是什麼樣子的
[00:18:21.760 --> 00:18:23.440]  見不到
[00:18:23.440 --> 00:18:26.000]  他唯一能夠見到神的顯現是什麼
[00:18:26.000 --> 00:18:27.360]  在曠野
[00:18:27.360 --> 00:18:29.360]  一堆荊棘被火燒着
[00:18:29.360 --> 00:18:30.640]  但燒不爛
[00:18:30.640 --> 00:18:34.080]  然後脫下鞋的聖地
[00:18:34.080 --> 00:18:37.600]  神在荊棘的火中向摩西顯現
[00:18:37.600 --> 00:18:38.160]  神怎麼樣
[00:18:38.160 --> 00:18:40.240]  摩西有沒有見到
[00:18:40.240 --> 00:18:41.040]  所以《聖經》說
[00:18:41.040 --> 00:18:42.960]  從來沒有人見過神
[00:18:42.960 --> 00:18:43.920]  但是
[00:18:43.920 --> 00:18:46.960]  我們若有彼此相愛的心神
[00:18:46.960 --> 00:18:50.320]  就住在我們的裏面
[00:18:50.320 --> 00:18:53.600]  另外《聖經》裏面告訴我們
[00:18:53.600 --> 00:18:55.760]  當我們能夠彼此相愛
[00:18:55.760 --> 00:18:58.560]  衆人就認出什麼
[00:18:58.560 --> 00:19:00.720]  我們是基督耶穌的門徒
[00:19:00.720 --> 00:19:04.080]  原來換句話說
[00:19:04.080 --> 00:19:05.840]  不信耶穌的人
[00:19:05.840 --> 00:19:08.960]  可以從基督徒彼此相愛
[00:19:08.960 --> 00:19:10.480]  這件事上
[00:19:10.480 --> 00:19:13.120]  可以見到神在我們當中
[00:19:13.120 --> 00:19:15.120]  從而去認識神
[00:19:15.120 --> 00:19:16.480]  沒有人願意見到神
[00:19:16.480 --> 00:19:18.480]  但是見到這羣基督徒怎麼生活
[00:19:18.480 --> 00:19:20.240]  怎麼相愛
[00:19:20.240 --> 00:19:21.200]  他們就會想
[00:19:21.200 --> 00:19:23.280]  如果不是有神在他們當中
[00:19:23.280 --> 00:19:26.240]  這羣人爲什麼會這麼生活
[00:19:26.240 --> 00:19:27.440]  大家記不記得去年
[00:19:27.440 --> 00:19:30.320]  我們和一對夫婦受針
[00:19:30.320 --> 00:19:32.560]  來自Pleasanton三谷
[00:19:32.560 --> 00:19:35.520]  有一天我們請了她的先生和另一個弟兄
[00:19:35.520 --> 00:19:37.040]  就是她的弟弟
[00:19:37.040 --> 00:19:39.040]  她的小寶郎來講見證
[00:19:39.040 --> 00:19:41.760]  有沒有人在這裏 記不記得
[00:19:41.760 --> 00:19:43.040]  記不記得
[00:19:43.040 --> 00:19:44.560]  記得
[00:19:44.560 --> 00:19:45.600]  這個弟兄怎麼講
[00:19:45.600 --> 00:19:48.960]  他說開頭他抱着一個懷疑的態度來教會
[00:19:48.960 --> 00:19:50.240]  在一個等位角落
[00:19:50.240 --> 00:19:51.040]  多nice啊
[00:19:51.040 --> 00:19:51.920]  只是這幾個
[00:19:51.920 --> 00:19:53.120]  因爲這是事工
[00:19:53.120 --> 00:19:54.880]  當然特別對我們nice
[00:19:54.880 --> 00:19:55.680]  去到教會
[00:19:55.680 --> 00:19:58.640]  是不是個個都是這樣
[00:19:58.640 --> 00:20:00.640]  他抱着一個懷疑的態度
[00:20:00.640 --> 00:20:01.600]  觀望的態度
[00:20:01.600 --> 00:20:03.120]  但是當去到教會
[00:20:03.120 --> 00:20:05.040]  見到裏面每一個
[00:20:05.040 --> 00:20:06.720]  不僅是nice
[00:20:06.720 --> 00:20:09.120]  是很樂意地彼此幫助
[00:20:09.120 --> 00:20:10.720]  互相照顧
[00:20:10.720 --> 00:20:12.880]  很忠心地服侍着
[00:20:12.880 --> 00:20:15.600]  個個都歡迎他
[00:20:15.600 --> 00:20:17.600]  感到愛在其中
[00:20:17.600 --> 00:20:19.520]  開頭他沒想過會聽到
[00:20:19.520 --> 00:20:23.040]  太太裏面聽到外面是雲遊
[00:20:23.040 --> 00:20:25.760]  後來因爲這幫弟兄姊妹
[00:20:25.760 --> 00:20:28.880]  彼此相愛的這個見證
[00:20:28.880 --> 00:20:30.160]  他開始去聽到
[00:20:30.160 --> 00:20:32.160]  開始自己看聖經
[00:20:32.160 --> 00:20:35.440]  然後決志順住
[00:20:35.440 --> 00:20:37.040]  Amen
[00:20:37.040 --> 00:20:39.760]  所以弟兄姊妹彼此相愛是很重要的
[00:20:39.760 --> 00:20:42.000]  另外一方面約翰還沒說完
[00:20:42.000 --> 00:20:43.920]  他說如果彼此相愛
[00:20:43.920 --> 00:20:48.320]  愛神的心在我們裏面也得以完全了
[00:20:48.320 --> 00:20:50.080]  到底是什麼意思
[00:20:50.080 --> 00:20:52.480]  你怎麼知道自己愛神
[00:20:52.480 --> 00:20:53.600]  聖經說
[00:20:53.600 --> 00:20:55.200]  彼得的挑戰
[00:20:55.200 --> 00:20:56.480]  你要愛我
[00:20:56.480 --> 00:20:57.920]  比這些更深
[00:20:57.920 --> 00:21:00.000]  彼得說你知道我愛你
[00:21:00.000 --> 00:21:01.920]  怎麼知道
[00:21:01.920 --> 00:21:03.360]  我怎麼知道你愛不愛神
[00:21:03.360 --> 00:21:05.280]  我們怎麼知道自己愛不愛神
[00:21:05.280 --> 00:21:07.200]  是不是因爲星期日你們參加崇拜
[00:21:07.200 --> 00:21:08.480]  風雨不改
[00:21:08.480 --> 00:21:10.000]  有些人偶爾去教堂
[00:21:10.000 --> 00:21:10.720]  我不是的
[00:21:10.720 --> 00:21:11.760]  我每個星期
[00:21:11.760 --> 00:21:13.120]  回教堂是第一件事來的
[00:21:13.120 --> 00:21:14.400]  去敬拜神
[00:21:14.400 --> 00:21:15.440]  First thing to do
[00:21:15.440 --> 00:21:16.960]  星期日
[00:21:16.960 --> 00:21:19.360]  是不是因爲這樣表示你愛神
[00:21:19.360 --> 00:21:22.080]  是不是因爲你有參加我們的live group
[00:21:22.080 --> 00:21:23.760]  是不是經常去讀聖經
[00:21:23.760 --> 00:21:24.800]  祈禱所以你說
[00:21:24.800 --> 00:21:25.760]  看我多愛神
[00:21:25.760 --> 00:21:28.080]  所以我整本聖經背出來了
[00:21:28.080 --> 00:21:30.160]  是不是因爲這樣
[00:21:30.160 --> 00:21:32.000]  如果你問我的話
[00:21:32.000 --> 00:21:33.120]  可能會是
[00:21:33.120 --> 00:21:34.480]  但不一定是
[00:21:34.480 --> 00:21:35.600]  而聖經說
[00:21:35.600 --> 00:21:37.680]  我們怎麼能夠知道我們愛神
[00:21:37.680 --> 00:21:38.720]  其實很簡單
[00:21:38.720 --> 00:21:43.760]  看看我們能彼此相愛有多少
[00:21:43.760 --> 00:21:45.360]  看我們能彼此相愛有多少
[00:21:45.360 --> 00:21:46.960]  原來彼得和彼此相愛
[00:21:46.960 --> 00:21:48.880]  是我們對神的愛
[00:21:48.880 --> 00:21:52.880]  有多少的一個測量計
[00:21:52.880 --> 00:21:55.360]  我們越能夠彼此相愛
[00:21:55.360 --> 00:21:58.000]  我們就表示愛神就越深
[00:21:58.000 --> 00:22:00.480]  因爲透過我們怎麼愛弟兄愛姐妹
[00:22:00.480 --> 00:22:02.320]  互相相愛的時候
[00:22:02.320 --> 00:22:04.640]  我們將神的愛活了出來
[00:22:04.640 --> 00:22:06.320]  所以爲什麼聖經裏面
[00:22:06.320 --> 00:22:07.280]  那麼強調
[00:22:07.280 --> 00:22:10.880]  經常講很多彼此相愛
[00:22:10.880 --> 00:22:12.640]  這個是原因
[00:22:12.640 --> 00:22:14.320]  還有另一個原因
[00:22:14.320 --> 00:22:16.880]  其實彼此相愛不容易
[00:22:16.880 --> 00:22:19.360]  講了很多
[00:22:19.360 --> 00:22:21.760]  要彼此相愛一點都不容易
[00:22:21.760 --> 00:22:24.080]  很有難度的 爲什麼
[00:22:24.080 --> 00:22:25.200]  是彼此
[00:22:25.200 --> 00:22:27.200]  你不可以一個人
[00:22:27.200 --> 00:22:29.200]  彼此相愛是雙方面的
[00:22:29.200 --> 00:22:32.560]  我愛你 但你不愛我
[00:22:32.560 --> 00:22:34.080]  那你怎麼彼此相愛呢
[00:22:34.080 --> 00:22:35.600]  我關心你 我對你好
[00:22:35.600 --> 00:22:37.440]  但你不當是什麼回事
[00:22:37.440 --> 00:22:40.080]  你又不愛我 又不對我好
[00:22:40.080 --> 00:22:41.840]  所以很難的
[00:22:41.840 --> 00:22:43.680]  在外面的社會
[00:22:43.680 --> 00:22:45.280]  我關心人 基督徒
[00:22:45.280 --> 00:22:47.040]  我關心同事 關心朋友
[00:22:47.040 --> 00:22:48.480]  有什麼去幫他們
[00:22:48.480 --> 00:22:49.280]  應該做的
[00:22:49.280 --> 00:22:50.800]  不過
[00:22:50.800 --> 00:22:51.680]  他們當你
[00:22:51.680 --> 00:22:52.720]  take the advantage
[00:22:52.720 --> 00:22:54.720]  或者他不欣賞
[00:22:54.720 --> 00:22:56.400]  他們不愛你回頭
[00:22:56.400 --> 00:22:57.920]  不關心你回頭
[00:22:57.920 --> 00:23:00.400]  有什麼事他都不理你
[00:23:00.400 --> 00:23:01.600]  那你還會這麼愛他呢
[00:23:01.600 --> 00:23:02.960]  在外面的社會來說
[00:23:02.960 --> 00:23:05.120]  算了 你有個寶嗎
[00:23:05.120 --> 00:23:06.480]  是吧 爲什麼我這樣對你
[00:23:06.480 --> 00:23:08.240]  你不對我
[00:23:08.240 --> 00:23:11.520]  你不領情就算了
[00:23:11.520 --> 00:23:13.680]  但在教會里面呢
[00:23:13.680 --> 00:23:15.680]  在教會里面不行
[00:23:15.680 --> 00:23:16.480]  在教會里面
[00:23:16.480 --> 00:23:19.200]  就算你去關心小組的組員
[00:23:19.200 --> 00:23:20.880]  弟兄姊妹去幫他
[00:23:20.880 --> 00:23:22.560]  他不領情
[00:23:22.560 --> 00:23:24.640]  有時還給你說話
[00:23:24.640 --> 00:23:27.600]  那你還愛不愛他
[00:23:27.600 --> 00:23:29.600]  還愛不愛他
[00:23:29.600 --> 00:23:32.320]  你還要去愛他
[00:23:32.320 --> 00:23:33.680]  爲什麼
[00:23:33.680 --> 00:23:35.600]  因爲這就是神的愛
[00:23:35.600 --> 00:23:37.280]  這就是基督耶穌的愛
[00:23:37.280 --> 00:23:38.800]  在我們愛他不認識他的時候
[00:23:38.800 --> 00:23:40.000]  他仍然愛我們
[00:23:40.000 --> 00:23:41.600]  我們要活出耶穌基督的愛
[00:23:41.600 --> 00:23:43.280]  就是這樣的愛
[00:23:43.280 --> 00:23:44.880]  大家想一想
[00:23:44.880 --> 00:23:46.240]  如果基督徒每一個人
[00:23:46.240 --> 00:23:47.120]  都抱着這樣的態度
[00:23:47.120 --> 00:23:49.040]  去學習彼此相愛
[00:23:49.040 --> 00:23:50.480]  教會就真的不一樣
[00:23:50.480 --> 00:23:51.280]  我們會有一個
[00:23:51.280 --> 00:23:54.000]  很好的
[00:23:54.000 --> 00:23:55.760]  見證
[00:23:55.760 --> 00:23:58.320]  我們如果要活出基督耶穌的生命
[00:23:58.320 --> 00:23:59.520]  弟兄姊妹
[00:23:59.520 --> 00:24:02.080]  我們必須要學習耶穌
[00:24:02.080 --> 00:24:05.040]  這種的愛去彼此相愛
[00:24:05.040 --> 00:24:05.840]  然後呢
[00:24:05.840 --> 00:24:07.360]  I是什麼
[00:24:07.360 --> 00:24:09.680]  I是Involve
[00:24:09.680 --> 00:24:11.440]  In Community
[00:24:11.440 --> 00:24:12.960]  參與社區
[00:24:12.960 --> 00:24:14.800]  兩者聖經大家都很熟悉
[00:24:14.800 --> 00:24:16.640]  聖經說你們是世上的鹽
[00:24:16.640 --> 00:24:19.840]  鹽讓塞尿味怎能叫他再鹹呢
[00:24:19.840 --> 00:24:20.720]  然後十四節
[00:24:20.720 --> 00:24:22.080]  你們是世上的光
[00:24:22.080 --> 00:24:25.120]  你們的光也當這樣照在人前
[00:24:25.120 --> 00:24:28.000]  叫他們看見你們的好行爲
[00:24:28.000 --> 00:24:32.320]  便將榮耀歸給你們在天上的福
[00:24:32.320 --> 00:24:34.240]  這個耶穌所說的比喻
[00:24:34.240 --> 00:24:36.640]  對滿土的教導
[00:24:36.640 --> 00:24:39.280]  大家看回耶穌在世上的時候
[00:24:39.280 --> 00:24:41.120]  無論耶穌去到哪裏
[00:24:41.120 --> 00:24:42.880]  他都能夠帶給那個地方
[00:24:42.880 --> 00:24:45.920]  和那裏的人一些正能量
[00:24:45.920 --> 00:24:47.680]  是否每個人都欣賞呢
[00:24:47.680 --> 00:24:48.800]  Not necessary
[00:24:48.800 --> 00:24:50.000]  是否每個人都明白呢
[00:24:50.000 --> 00:24:51.040]  不是
[00:24:51.040 --> 00:24:54.320]  甚至當耶穌將這些正能量
[00:24:54.320 --> 00:24:55.920]  帶到他們當中的時候
[00:24:55.920 --> 00:24:58.080]  耶穌甚至會被人排擠
[00:24:58.080 --> 00:25:01.040]  大家記得耶穌在安息日醫病
[00:25:01.040 --> 00:25:02.240]  哪些人排擠他呢
[00:25:02.240 --> 00:25:04.640]  法利塞人、律法師、文士
[00:25:04.640 --> 00:25:05.280]  有沒有搞錯
[00:25:05.280 --> 00:25:06.560]  安息日治病
[00:25:06.560 --> 00:25:07.760]  很大件事來的
[00:25:07.760 --> 00:25:09.920]  安息日是不可以做事的
[00:25:09.920 --> 00:25:12.880]  違反了摩西的律法
[00:25:12.880 --> 00:25:15.360]  做好事都會被人排擠的
[00:25:15.360 --> 00:25:16.080]  OK
[00:25:16.080 --> 00:25:18.000]  當耶穌在格拉森的地方
[00:25:18.000 --> 00:25:19.200]  見到一個被鬼附的人
[00:25:19.200 --> 00:25:21.440]  沒人敢靠近他
[00:25:21.440 --> 00:25:22.480]  將鬼趕出來
[00:25:22.480 --> 00:25:23.360]  趕去哪裏
[00:25:23.360 --> 00:25:29.440]  趕去猶太人當爲不潔的豬羣當中
[00:25:29.440 --> 00:25:32.160]  豬就闖下山崖死了
[00:25:32.160 --> 00:25:33.440]  這個人好了
[00:25:33.440 --> 00:25:34.720]  變回一個正常人
[00:25:34.720 --> 00:25:36.080]  感謝讚美主
[00:25:36.080 --> 00:25:37.120]  應該高興快樂
[00:25:37.120 --> 00:25:38.720]  但那些人說你真的很厲害
[00:25:38.720 --> 00:25:40.880]  不過請你離開吧
[00:25:40.880 --> 00:25:42.880]  原來有時我們將一些正能量
[00:25:42.880 --> 00:25:43.920]  帶給我們身邊的人
[00:25:43.920 --> 00:25:44.800]  帶給社會
[00:25:44.800 --> 00:25:46.880]  有時不一定會被人認同
[00:25:46.880 --> 00:25:49.200]  甚至會被人針對
[00:25:49.200 --> 00:25:50.560]  被人排擠
[00:25:50.560 --> 00:25:52.800]  所以很多時候今天約會
[00:25:52.800 --> 00:25:55.760]  包括教會在內
[00:25:55.760 --> 00:25:57.600]  我們成爲了一些
[00:25:57.600 --> 00:26:00.000]  沒有味道的鹽
[00:26:00.000 --> 00:26:00.720]  沒有味道的鹽
[00:26:00.720 --> 00:26:01.600]  聖經說
[00:26:01.600 --> 00:26:02.720]  就沒用了
[00:26:02.720 --> 00:26:04.160]  你沒有了鹽那種效用
[00:26:04.160 --> 00:26:05.200]  我們失去了味道的鹽
[00:26:05.200 --> 00:26:07.920]  就沒有了那種效用
[00:26:07.920 --> 00:26:10.320]  我們不能夠帶給我們的社區
[00:26:10.320 --> 00:26:11.600]  我們的社會
[00:26:11.600 --> 00:26:12.720]  我們身邊的人
[00:26:12.720 --> 00:26:14.800]  我們的社交圈子裏面的一些
[00:26:14.800 --> 00:26:17.280]  任何的正能量
[00:26:17.280 --> 00:26:19.360]  我們固然會對人好
[00:26:19.360 --> 00:26:22.720]  基督徒我們都很自然地應該對人好的
[00:26:22.720 --> 00:26:25.760]  但是我們不會積極地
[00:26:25.760 --> 00:26:27.280]  去想方法
[00:26:27.280 --> 00:26:30.000]  如何進入社區
[00:26:30.000 --> 00:26:33.520]  所以我鼓勵大家
[00:26:33.520 --> 00:26:35.520]  星期一回教堂聚會
[00:26:35.520 --> 00:26:36.720]  和弟兄姊妹
[00:26:36.720 --> 00:26:37.600]  成爲一個教會
[00:26:37.600 --> 00:26:39.360]  一起去敬拜服侍
[00:26:39.360 --> 00:26:40.880]  應該的
[00:26:40.880 --> 00:26:42.480]  但其他時間
[00:26:42.480 --> 00:26:44.240]  我希望你不要
[00:26:44.240 --> 00:26:46.000]  將你的社交圈子
[00:26:46.000 --> 00:26:48.560]  限制在教會里面
[00:26:48.560 --> 00:26:51.680]  基督徒應該有基督徒的團契朋友
[00:26:51.680 --> 00:26:53.440]  也應該有非基督徒的朋友
[00:26:53.440 --> 00:26:54.720]  最好的方法是什麼呢
[00:26:54.720 --> 00:26:57.920]  去參加一些外面的社區服務
[00:26:57.920 --> 00:26:59.600]  OK 認識一些新的朋友
[00:26:59.600 --> 00:27:01.280]  特別是那些未信主的朋友
[00:27:01.280 --> 00:27:05.120]  因爲他們需要耶穌基督的救恩
[00:27:05.120 --> 00:27:07.680]  而我們教會呢
[00:27:07.680 --> 00:27:09.520]  今年都希望做多一點
[00:27:09.520 --> 00:27:12.160]  這也是我們一直以來的盼望
[00:27:12.160 --> 00:27:13.440]  給我們一個這樣的意象
[00:27:13.440 --> 00:27:16.720]  不要只是建一個坐一千人的地方
[00:27:16.720 --> 00:27:17.760]  留一個地方出來
[00:27:17.760 --> 00:27:18.800]  做一個教會中心
[00:27:18.800 --> 00:27:20.160]  爲什麼呢
[00:27:20.160 --> 00:27:22.160]  不僅是給教會有地方去活動
[00:27:22.160 --> 00:27:23.840]  我們希望用一個教會中心
[00:27:23.840 --> 00:27:25.840]  能夠做事務
[00:27:25.840 --> 00:27:27.600]  不僅是給我們享受
[00:27:27.600 --> 00:27:28.880]  所以今年我們
[00:27:28.880 --> 00:27:30.720]  頭一炮就是什麼
[00:27:30.720 --> 00:27:32.640]  Playhouse
[00:27:32.640 --> 00:27:33.680]  剛纔我已經解釋過
[00:27:33.680 --> 00:27:35.920]  爲什麼要做一個Playhouse
[00:27:35.920 --> 00:27:38.160]  我是鼓勵大家一起去參與
[00:27:38.160 --> 00:27:39.520]  Stay Home Mom
[00:27:39.520 --> 00:27:41.920]  Stay Home
[00:27:41.920 --> 00:27:43.120]  Grand Mom
[00:27:43.120 --> 00:27:44.160]  或者你Retire
[00:27:44.160 --> 00:27:45.120]  Early Retire
[00:27:45.120 --> 00:27:46.080]  OK Whatever
[00:27:46.080 --> 00:27:47.440]  你能夠回來幫忙的話
[00:27:47.440 --> 00:27:51.760]  下個星期日的第二堂順拜回來
[00:27:51.760 --> 00:27:53.120]  我希望能夠透過這個活動
[00:27:53.120 --> 00:27:54.480]  作爲其中一個我們
[00:27:54.480 --> 00:27:56.640]  進入社區 服侍社區
[00:27:56.640 --> 00:28:00.640]  並且能夠認識新朋友的管道
[00:28:00.640 --> 00:28:03.360]  特別在我們Millpeters的Campus
[00:28:03.360 --> 00:28:04.880]  我和很多不同的節目聊天的時候
[00:28:04.880 --> 00:28:08.000]  都發現我現在的朋友全部都在教會
[00:28:08.000 --> 00:28:10.720]  帶不到新朋友來教會
[00:28:10.720 --> 00:28:12.240]  要來的都來了
[00:28:12.240 --> 00:28:13.360]  不要來的
[00:28:13.360 --> 00:28:15.760]  牧師你搞點事吧
[00:28:15.760 --> 00:28:18.960]  我可以搞點什麼
[00:28:18.960 --> 00:28:22.720]  求神幫助我們能夠有這個看見
[00:28:22.720 --> 00:28:26.160]  不要只是做自己喜歡做的事
[00:28:26.160 --> 00:28:29.120]  我們要放眼在社區
[00:28:29.120 --> 00:28:31.280]  那些有需要的人的身上
[00:28:31.280 --> 00:28:33.200]  耶穌說
[00:28:33.200 --> 00:28:36.080]  我們是世上的光
[00:28:36.080 --> 00:28:38.640]  我們的光應該照在人的前面
[00:28:38.640 --> 00:28:40.000]  這是聖經給我們的教導
[00:28:40.000 --> 00:28:41.280]  意思就是說
[00:28:41.280 --> 00:28:43.280]  光怎麼能照在人的生命當中
[00:28:43.280 --> 00:28:45.840]  唯有當你能夠進入人羣裏面
[00:28:45.840 --> 00:28:47.200]  你不能進入人羣裏面的時候
[00:28:47.200 --> 00:28:50.560]  你的光怎麼能去到那裏呢
[00:28:50.560 --> 00:28:52.800]  弟兄姊妹 我們希望我們有一個屬靈的眼目
[00:28:52.800 --> 00:28:55.280]  神叫我們靈性甦醒
[00:28:55.280 --> 00:28:57.600]  不單單說是看世上的東西
[00:28:57.600 --> 00:29:00.880]  我們要有一個屬靈的眼目去看人生
[00:29:00.880 --> 00:29:02.640]  弟兄姊妹 你看不看到
[00:29:02.640 --> 00:29:06.880]  今天有很多人的生命裏面是漆黑一片的
[00:29:06.880 --> 00:29:08.240]  外面很風光的
[00:29:08.240 --> 00:29:09.760]  衣着很光鮮的
[00:29:09.760 --> 00:29:12.480]  見到裏面笑口是細細的
[00:29:12.480 --> 00:29:14.720]  但是你知道
[00:29:14.720 --> 00:29:15.760]  his life
[00:29:15.760 --> 00:29:17.040]  her life
[00:29:17.040 --> 00:29:18.800]  is in deep trouble
[00:29:18.800 --> 00:29:21.520]  有沒有遇到這樣的人
[00:29:21.520 --> 00:29:22.720]  在家裏面
[00:29:22.720 --> 00:29:24.800]  在你的朋友 同事當中
[00:29:24.800 --> 00:29:29.360]  很多人的生命是漆黑一片
[00:29:29.360 --> 00:29:31.520]  一塌糊塗
[00:29:31.520 --> 00:29:33.440]  仍然上班工作
[00:29:33.440 --> 00:29:36.000]  但是心裏面的那種愁苦
[00:29:36.000 --> 00:29:37.760]  是說不出來的
[00:29:37.760 --> 00:29:39.200]  但是你知道
[00:29:39.200 --> 00:29:42.000]  你感覺得到
[00:29:42.000 --> 00:29:46.640]  求神幫助我們能夠見到這些人的時候
[00:29:46.640 --> 00:29:50.720]  我們能夠將耶穌基督的光帶到生命當中
[00:29:50.720 --> 00:29:52.800]  爲什麼 因爲聖經怎麼說
[00:29:52.800 --> 00:29:56.160]  我們就是世上的光
[00:29:56.160 --> 00:29:58.400]  基督徒就是世上的光
[00:29:58.400 --> 00:30:01.920]  光要進入黑暗裏面
[00:30:01.920 --> 00:30:05.760]  我們必須要去到他們的當中
[00:30:05.760 --> 00:30:08.240]  然後F呢
[00:30:08.240 --> 00:30:09.680]  focus
[00:30:09.680 --> 00:30:11.520]  focus on what
[00:30:11.520 --> 00:30:14.800]  focus on God's word
[00:30:14.800 --> 00:30:17.360]  要注重 看重
[00:30:17.360 --> 00:30:20.720]  神的話 聖經
[00:30:20.720 --> 00:30:22.880]  《提摩太後書》第三章16節裏說
[00:30:22.880 --> 00:30:24.320]  聖經都是神所默示的
[00:30:24.320 --> 00:30:26.560]  於教訓督責使人歸正
[00:30:26.560 --> 00:30:28.080]  教導人學義
[00:30:28.080 --> 00:30:29.120]  都是有益的
[00:30:29.120 --> 00:30:31.920]  叫屬神的人不以原傳
[00:30:31.920 --> 00:30:34.800]  預備行各樣的善事
[00:30:34.800 --> 00:30:37.840]  如果我們要活出耶穌基督的生命
[00:30:37.840 --> 00:30:39.520]  我們需要一個藍圖纔行
[00:30:39.520 --> 00:30:40.720]  什麼叫基督耶穌的生命
[00:30:40.720 --> 00:30:42.720]  是怎麼活 怎麼走出來
[00:30:42.720 --> 00:30:47.120]  而聖經就是我們在世界上生活的藍圖
[00:30:47.120 --> 00:30:48.160]  剛纔開春臺的嘉賓說
[00:30:48.160 --> 00:30:50.240]  感謝主我們買了一個建築物
[00:30:50.240 --> 00:30:51.520]  但是未能夠入夥
[00:30:51.520 --> 00:30:53.200]  爲什麼 第一有個顧客在
[00:30:53.200 --> 00:30:54.560]  第二我們需要時間
[00:30:54.560 --> 00:30:55.680]  需要時間做什麼
[00:30:55.680 --> 00:30:57.680]  要申請一個建築資格
[00:30:57.680 --> 00:30:59.200]  你要拿到建築資格
[00:30:59.200 --> 00:31:00.240]  你纔可以裝修
[00:31:00.240 --> 00:31:01.360]  所以我們的建築師
[00:31:01.360 --> 00:31:02.320]  這羣大兄妹妹
[00:31:02.320 --> 00:31:04.720]  現在在過程當中
[00:31:04.720 --> 00:31:07.600]  和不同的事工分享
[00:31:07.600 --> 00:31:08.560]  你需要什麼
[00:31:08.560 --> 00:31:09.920]  地方可以怎麼用
[00:31:09.920 --> 00:31:11.760]  然後去設計
[00:31:11.760 --> 00:31:13.280]  是否你想怎麼用就行
[00:31:13.280 --> 00:31:14.480]  怎麼設計就行
[00:31:14.480 --> 00:31:15.120]  不
[00:31:15.120 --> 00:31:16.480]  當你去挖積的時間
[00:31:16.480 --> 00:31:19.680]  你必須要跟足
[00:31:19.680 --> 00:31:21.280]  我說要跟足
[00:31:21.280 --> 00:31:23.680]  政府建築的規矩
[00:31:23.680 --> 00:31:25.440]  State有State的規矩
[00:31:25.440 --> 00:31:27.280]  City有City的規矩
