
[00:00:00.000 --> 00:00:01.320]  大英之妹早晨
[00:22:05.280 --> 00:22:08.280]  原來並不是一個封閉的世界
[00:22:08.280 --> 00:22:12.280]  而是一個向神聖世界開放的世界
[00:22:12.280 --> 00:22:14.280]  而神聖的世界
[00:22:14.280 --> 00:22:16.280]  亦都不是一個封閉的世界
[00:22:16.280 --> 00:22:22.280]  而是一個向人間的世界開放的世界
[00:22:22.280 --> 00:22:25.280]  在這個塵世裏面
[00:22:25.280 --> 00:22:28.280]  很多事情要做
[00:22:28.280 --> 00:22:31.280]  我們每個人自有當盡的責任
[00:22:32.280 --> 00:22:35.280]  我們每個人都要力圖成為一個義人
[00:22:35.280 --> 00:22:39.280]  但亦都因為塵世種種的原因
[00:22:39.280 --> 00:22:42.280]  我們總有力不能勝的地方
[00:22:42.280 --> 00:22:44.280]  黑暗的世界
[00:22:44.280 --> 00:22:48.280]  有種種黑暗的勢力
[00:22:48.280 --> 00:22:51.280]  人活在當中
[00:22:51.280 --> 00:22:54.280]  都不是一定能夠突破得到
[00:22:54.280 --> 00:22:57.280]  好在
[00:22:57.280 --> 00:23:00.280]  我們的世界不只是只有我們
[00:23:01.280 --> 00:23:04.280]  我們的世界原來是向上帝開放的
[00:23:04.280 --> 00:23:08.280]  神聖的正氣是可以闖入人間
[00:23:08.280 --> 00:23:11.280]  可以生下耶穌
[00:23:11.280 --> 00:23:16.280]  以世間本來沒有的神聖恩典
[00:23:16.280 --> 00:23:22.280]  以人類自身沒有辦法亮起的光明
[00:23:22.280 --> 00:23:25.280]  驅散人間的黑暗
[00:23:25.280 --> 00:23:29.280]  將人類從黑暗裏面救出來
[00:23:30.280 --> 00:23:34.280]  聖誕節就是一個天人交疊的圖畫
[00:23:34.280 --> 00:23:38.280]  因為上天的正氣的介入
[00:23:38.280 --> 00:23:41.280]  人能夠秉承這種的正氣
[00:23:41.280 --> 00:23:44.280]  作一個正義的人
[00:23:44.280 --> 00:23:48.280]  聖誕故事呼喚我們每一個人
[00:23:48.280 --> 00:23:50.280]  去明白天心
[00:23:50.280 --> 00:23:52.280]  去成為義人
[00:23:52.280 --> 00:23:54.280]  去悲憫蒼生
[00:23:56.280 --> 00:24:01.280]  這個故事的最後一幕 第24節 第25節
[00:24:01.280 --> 00:24:03.280]  約瑟醒了起來
[00:24:03.280 --> 00:24:08.280]  就遵著主使者的吩咐就把妻子娶過來
[00:24:08.280 --> 00:24:10.280]  只是沒有和她同房
[00:24:10.280 --> 00:24:12.280]  等她生了兒子
[00:24:12.280 --> 00:24:15.280]  就給她起名叫耶穌
[00:24:15.280 --> 00:24:18.280]  約瑟順服天命
[00:24:18.280 --> 00:24:20.280]  娶了瑪利亞
[00:24:20.280 --> 00:24:23.280]  讓這個女子有家
[00:24:24.280 --> 00:24:26.280]  她為這個孩子起名
[00:24:26.280 --> 00:24:28.280]  為她起名
[00:24:28.280 --> 00:24:31.280]  即是公開地接納這個小朋友
[00:24:31.280 --> 00:24:33.280]  就是她的兒子
[00:24:33.280 --> 00:24:37.280]  就讓這個小朋友進入了約瑟的族譜裏面
[00:24:37.280 --> 00:24:40.280]  成為大衛的後裔
[00:24:40.280 --> 00:24:43.280]  整個的故事
[00:24:43.280 --> 00:24:46.280]  就是神聖的世界
[00:24:46.280 --> 00:24:49.280]  不斷介入人類世界的故事
[00:24:49.280 --> 00:24:53.280]  上帝不斷地介入我們的人間
[00:24:54.280 --> 00:24:55.280]  我們的生活
[00:24:55.280 --> 00:25:01.280]  其實就是被上帝廣闊無邊的憐憫所包圍著
[00:25:01.280 --> 00:25:03.280]  而黑暗的大地
[00:25:03.280 --> 00:25:09.280]  就被外來的神聖的恩典不斷地闖入
[00:25:09.280 --> 00:25:14.280]  喔 是不是很漂亮的流星雨呢
[00:25:14.280 --> 00:25:16.280]  很漂亮的流星雨
[00:25:16.280 --> 00:25:20.280]  願榮耀歸於至高的上帝
[00:25:21.280 --> 00:25:24.240]  願平安歸於神所喜悅的人
