
[00:00:00.000 --> 00:00:07.740]  我小時候很心痛,現在也是,不過那時候就更加厲害
[00:20:08.720 --> 00:20:12.720]  我誓帶領
[00:20:12.720 --> 00:20:14.720]  以色列人進埃及
[00:20:14.720 --> 00:20:16.720]  過了很多年
[00:20:16.720 --> 00:20:18.720]  他年紀多大
[00:20:18.720 --> 00:20:20.720]  我過了很多年
[00:20:20.720 --> 00:20:22.720]  他年老
[00:20:22.720 --> 00:20:24.720]  上帝對他說
[00:20:24.720 --> 00:20:26.720]  你已經老年
[00:20:26.720 --> 00:20:28.720]  年紀不少
[00:20:28.720 --> 00:20:30.720]  還有很多的地
[00:20:30.720 --> 00:20:32.720]  有在征服
[00:20:32.720 --> 00:20:34.720]  約書死的時候
[00:20:34.720 --> 00:20:36.720]  他110歲左右
[00:20:36.720 --> 00:20:38.720]  我不知道上帝對他說的話
[00:20:38.720 --> 00:20:40.720]  是100歲還是100年
[00:20:40.720 --> 00:20:42.720]  還是95歲
[00:20:42.720 --> 00:20:44.720]  但無論如何都是年紀老
[00:20:44.720 --> 00:20:46.720]  還有很多地征服
[00:20:46.720 --> 00:20:48.720]  如果你是摩西
[00:20:48.720 --> 00:20:50.720]  你有沒有什麼感受呢?
[00:20:50.720 --> 00:20:54.720]  好像
[00:20:54.720 --> 00:20:56.720]  功尚未成
[00:20:56.720 --> 00:20:58.720]  我自己就有這個感受
[00:20:58.720 --> 00:21:00.720]  我
[00:21:00.720 --> 00:21:02.720]  在這個星期
[00:21:02.720 --> 00:21:04.720]  踏入70歲
[00:21:04.720 --> 00:21:06.720]  我看回這次經文
[00:21:06.720 --> 00:21:08.720]  我好像是摩西
[00:21:08.720 --> 00:21:10.720]  好像有很多地
[00:21:14.720 --> 00:21:16.720]  我記得
[00:21:16.720 --> 00:21:20.720]  我18歲離鄉別井
[00:21:20.720 --> 00:21:22.720]  第一次坐飛機
[00:21:22.720 --> 00:21:24.720]  從香港到加拿大讀書
[00:21:24.720 --> 00:21:26.720]  短眼間
[00:21:26.720 --> 00:21:28.720]  就過了半世紀
[00:21:28.720 --> 00:21:32.720]  人生很快就過去
[00:21:32.720 --> 00:21:34.720]  我們要把握機會
[00:21:34.720 --> 00:21:36.720]  在每一個新的環境
[00:21:36.720 --> 00:21:38.720]  雖然有挑戰
[00:21:38.720 --> 00:21:40.720]  但都有機遇
[00:21:40.720 --> 00:21:42.720]  都有機遇
[00:21:42.720 --> 00:21:44.720]  我在這裏
[00:21:44.720 --> 00:21:46.720]  送一節經文給大家
[00:21:46.720 --> 00:21:48.720]  《以塞亞書》第54章
[00:21:48.720 --> 00:21:50.720]  第二到第三節
[00:21:50.720 --> 00:21:52.720]  要擴張你帳幕的地方
[00:21:52.720 --> 00:21:54.720]  伸展你居所的萬紙
[00:21:54.720 --> 00:21:56.720]  不要限制
[00:21:56.720 --> 00:21:58.720]  要拉長你的繩紙
[00:21:58.720 --> 00:22:00.720]  兼顧你的缺紙
[00:22:00.720 --> 00:22:02.720]  因為你要向
[00:22:02.720 --> 00:22:04.720]  向北擴展
[00:22:04.720 --> 00:22:06.720]  你的後裔必佔有列國之地
[00:22:06.720 --> 00:22:08.720]  有史荒廢的城鎮
[00:22:08.720 --> 00:22:10.720]  有人追求
[00:22:10.720 --> 00:22:12.720]  頂尖梅
[00:22:12.720 --> 00:22:14.720]  上帝將你和我放在這個大時代
[00:22:14.720 --> 00:22:16.720]  這個末世的時代
[00:22:16.720 --> 00:22:18.720]  這個耶穌基督回來的時代
[00:22:18.720 --> 00:22:20.720]  祂沒有將你放在
[00:22:20.720 --> 00:22:22.720]  五百年前的明朝
[00:22:22.720 --> 00:22:24.720]  祂放在這個時代
[00:22:24.720 --> 00:22:26.720]  有祂的心意
[00:22:26.720 --> 00:22:28.720]  祂要我們經歷祂
[00:22:28.720 --> 00:22:30.720]  要我們在這個地方
[00:22:30.720 --> 00:22:32.720]  為祂作見證
[00:22:32.720 --> 00:22:34.720]  榮耀祂的名
[00:22:34.720 --> 00:22:36.720]  祂不要你局限在
[00:22:36.720 --> 00:22:38.720]  一個很小很小的圈子裏
[00:22:38.720 --> 00:22:40.720]  上帝要你擴張
[00:22:40.720 --> 00:22:42.720]  上帝要你向南
[00:22:42.720 --> 00:22:44.720]  向北 向左 向右
[00:22:44.720 --> 00:22:46.720]  來擴展 祂要你更深的
[00:22:46.720 --> 00:22:48.720]  經歷基督 所以 挺尖梅
[00:22:48.720 --> 00:22:50.720]  我鼓勵大家
[00:22:50.720 --> 00:22:52.720]  憑信心 膽粗粗
[00:22:52.720 --> 00:22:54.720]  依靠上帝
[00:22:54.720 --> 00:22:56.720]  忍受祂的話
[00:22:56.720 --> 00:22:58.720]  你就無往不利
[00:22:58.720 --> 00:23:00.720]  因為上帝要你說 我必與你同在
[00:23:00.720 --> 00:23:02.720]  沒有一個人在你面前
[00:23:02.720 --> 00:23:04.720]  這個世界
[00:23:04.720 --> 00:23:06.720]  真的烽火連天
[00:23:06.720 --> 00:23:08.720]  天災人亡
[00:23:08.720 --> 00:23:10.720]  但這也是我們
[00:23:10.720 --> 00:23:12.720]  更深的經歷基督的機會
[00:23:12.720 --> 00:23:14.720]  我們一起祈禱
[00:23:14.720 --> 00:23:16.720]  我們多謝你
[00:23:16.720 --> 00:23:18.720]  我們看到你
[00:23:18.720 --> 00:23:20.720]  昔日怎樣鼓勵約書亞
[00:23:20.720 --> 00:23:22.720]  在你面前
[00:23:22.720 --> 00:23:24.720]  光強壯膽 謹守你的話語
[00:23:24.720 --> 00:23:26.720]  深入求聖靈
[00:23:26.720 --> 00:23:28.720]  在我們心裏做潔淨的工作
[00:23:28.720 --> 00:23:30.720]  充滿我們
[00:23:30.720 --> 00:23:32.720]  叫我們在你面前
[00:23:32.720 --> 00:23:34.720]  謙卑的 有信心的
[00:23:34.720 --> 00:23:36.720]  是聽話的
[00:23:36.720 --> 00:23:38.720]  信服的
[00:23:38.720 --> 00:23:40.720]  以致你的生命
[00:23:40.720 --> 00:23:42.720]  基督的生命
[00:23:42.720 --> 00:23:44.720]  在我們的生命裏面彰顯出來
[00:23:44.720 --> 00:23:46.720]  讓人看到我們
[00:23:46.720 --> 00:23:48.720]  看到耶穌基督的榮微
[00:23:48.720 --> 00:23:50.720]  歸向你
[00:23:50.720 --> 00:23:52.720]  多謝你 奉耶穌基督的名
