
[00:00:00.000 --> 00:00:02.400]  好,今天的題目是
[00:18:43.080 --> 00:18:44.360]  其實是睡在牀上
[00:18:44.360 --> 00:18:48.960]  但那次我忽然之間就生蛇了
[00:18:48.960 --> 00:18:51.280]  在籌款的過程當中
[00:18:51.280 --> 00:18:54.200]  可想而知壓力去到哪裏
[00:18:54.200 --> 00:18:55.520]  我心想
[00:18:55.520 --> 00:18:57.960]  我也生蛇了
[00:18:57.960 --> 00:19:00.200]  何況我們的主任牧師
[00:19:00.200 --> 00:19:03.840]  他的壓力簡直爆煲了
[00:19:03.840 --> 00:19:05.360]  但我有個積分
[00:19:05.360 --> 00:19:07.760]  就是我每個星期負責報數
[00:19:07.760 --> 00:19:09.040]  讓牧師知道
[00:19:09.040 --> 00:19:11.360]  我們這個星期又籌了多少錢
[00:19:11.360 --> 00:19:13.640]  但神蹟就這樣開始了
[00:19:13.640 --> 00:19:15.160]  原來我們肯走的時候
[00:19:15.160 --> 00:19:17.120]  我們繼續和弟兄姊妹呼籲
[00:19:17.120 --> 00:19:19.400]  我們繼續去找不同的渠道
[00:19:19.400 --> 00:19:23.400]  有什麼方法可以令我們在這幾個星期內
[00:19:23.400 --> 00:19:25.320]  我們籌到的款項
[00:19:25.320 --> 00:19:27.000]  結果每一個星期
[00:19:27.000 --> 00:19:28.800]  連續四個星期
[00:19:28.800 --> 00:19:31.440]  每一個星期我都很驚訝
[00:19:31.440 --> 00:19:33.960]  爲什麼每一個星期
[00:19:33.960 --> 00:19:37.640]  都有千多萬的奉獻或者貸款
[00:19:37.640 --> 00:19:40.040]  應現進來呢
[00:19:40.040 --> 00:19:44.920]  結果就在我們籌款的期限之前
[00:19:44.920 --> 00:19:46.160]  剛剛好
[00:19:46.160 --> 00:19:49.560]  我們就籌足我們的首期
[00:19:49.560 --> 00:19:52.360]  可以真的和對方說
[00:19:52.360 --> 00:19:54.840]  我們可以買了
[00:19:54.840 --> 00:19:56.760]  真的很奇妙
[00:19:56.760 --> 00:19:58.080]  大家又不知記不記得
[00:19:58.080 --> 00:20:00.840]  2017年的12月23號
[00:20:00.840 --> 00:20:03.560]  我們很多年沒有去保安道嘉年華
[00:20:03.560 --> 00:20:05.120]  做嘉年華會了
[00:20:05.120 --> 00:20:08.960]  那一年我們第一次迴歸保安道嘉年華
[00:20:08.960 --> 00:20:11.840]  有多少人那次在保安道球場
[00:20:11.840 --> 00:20:14.440]  做嘉年華會舉手來看看
[00:20:14.440 --> 00:20:15.120]  哦
[00:20:15.120 --> 00:20:17.440]  每一場都是差不多
[00:20:17.440 --> 00:20:18.440]  不是太多
[00:20:18.440 --> 00:20:19.640]  我想說
[00:20:19.640 --> 00:20:22.280]  那一天的戶外崇拜
[00:20:22.280 --> 00:20:26.040]  也是陳牧師正式和我們宣佈
[00:20:26.040 --> 00:20:30.160]  我們成功購買昌華街23號
[00:20:30.160 --> 00:20:31.720]  爲我們的新堂址
[00:20:31.720 --> 00:20:33.920]  上帝將這裏給了我們
[00:20:33.920 --> 00:20:36.040]  叫我們得地爲業
[00:20:36.040 --> 00:20:42.040]  我們給予掌聲給耶穌好嗎
[00:20:42.040 --> 00:20:45.000]  在人體上其實就真的沒什麼可能
[00:20:45.000 --> 00:20:46.400]  不要說四個禮拜
[00:20:46.400 --> 00:20:49.600]  八個禮拜裏面都是神蹟
[00:20:49.600 --> 00:20:56.960]  不過在上帝裏面豈有難成的事呢
[00:20:56.960 --> 00:21:01.960]  今天我又不知道你的生命正在遇上什麼問題
[00:21:01.960 --> 00:21:05.080]  正在遇上什麼難處
[00:21:05.080 --> 00:21:09.360]  或者你生命正正遇上工作的難處
[00:21:09.360 --> 00:21:11.600]  家庭的難處
[00:21:11.600 --> 00:21:14.880]  人際關係的難處
[00:21:14.880 --> 00:21:17.960]  健康的難處
[00:21:17.960 --> 00:21:21.080]  經濟的難處
[00:21:21.080 --> 00:21:24.560]  感情的難處
[00:21:24.560 --> 00:21:30.000]  甚至信仰上的難處
[00:21:30.000 --> 00:21:32.560]  不過你信不信得過
[00:21:32.560 --> 00:21:35.360]  這位越強越強
[00:21:35.360 --> 00:21:38.960]  比一切都更強的上帝呢
[00:21:38.960 --> 00:21:43.680]  上帝的心意是我們有一個豐盛的生命
[00:21:43.680 --> 00:21:48.600]  你又願不願意像約書亞那樣剛強壯膽
[00:21:48.600 --> 00:21:53.000]  每天跟隨耶穌打美好的仗
[00:21:53.000 --> 00:21:55.080]  是我們會有難處的
[00:21:55.080 --> 00:21:58.880]  不過我們有的更加是恩典
[00:21:58.880 --> 00:22:01.040]  我們不會被難處打垮
[00:22:01.040 --> 00:22:03.440]  我們靠着上帝的恩典
[00:22:03.440 --> 00:22:05.920]  我們可以跨過困難
[00:22:05.920 --> 00:22:07.560]  得勝有餘
[00:22:07.560 --> 00:22:10.600]  Amen
[00:22:10.600 --> 00:22:15.800]  我們學習約書亞找緊應許單單以靠實
[00:22:15.800 --> 00:22:17.840]  第二樣東西我們要學習的是
[00:22:17.840 --> 00:22:20.280]  我們何處失腳
[00:22:20.280 --> 00:22:23.000]  何處被建立
[00:22:23.000 --> 00:22:25.240]  我們一起讀下面幾節聖經
[00:22:25.240 --> 00:22:26.600]  十六節
[00:22:26.600 --> 00:22:29.640]  約書亞奪了那泉地
[00:22:29.640 --> 00:22:31.280]  宙斯山地
[00:22:31.280 --> 00:22:32.880]  一大藍地
[00:22:32.880 --> 00:22:34.480]  哥山泉地
[00:22:34.480 --> 00:22:35.440]  高原
[00:22:35.440 --> 00:22:36.600]  阿拉伯
[00:22:36.600 --> 00:22:38.320]  以色列的山地
[00:22:38.320 --> 00:22:40.480]  和山下的高原
[00:22:40.480 --> 00:22:43.920]  從上山以的哈拉山
[00:22:43.920 --> 00:22:46.320]  直到黑門山下
[00:22:46.320 --> 00:22:48.800]  黎巴嫩庭園的巴力
[00:22:48.800 --> 00:22:49.760]  加特
[00:22:49.760 --> 00:22:53.200]  並且尋獲那泉地的諸王
[00:22:53.200 --> 00:22:55.240]  將他們殺死
[00:22:55.240 --> 00:22:59.560]  約書亞和這諸王征戰了許多年日
[00:22:59.560 --> 00:23:03.080]  除了欺騙的欺民人之外
[00:23:03.080 --> 00:23:06.720]  沒有一成與以色列人講和的
[00:23:06.720 --> 00:23:11.760]  都是以色列人征戰奪來的
[00:23:11.760 --> 00:23:13.400]  第二十節
[00:23:13.400 --> 00:23:19.080]  因爲耶和華的意思是要使他們心裏剛硬
[00:23:19.080 --> 00:23:21.800]  來與以色列人征戰
[00:23:21.800 --> 00:23:24.800]  好叫他們準備殺滅
[00:23:24.800 --> 00:23:26.560]  不容憐憫
[00:23:26.560 --> 00:23:29.720]  正如耶和華所吩咐的
[00:23:29.720 --> 00:23:31.960]  當時約書亞來到
[00:23:31.960 --> 00:23:36.520]  將山地、希伯倫、底丁、阿拉伯
[00:23:36.520 --> 00:23:43.000]  猶大、以色列山地所有的阿拉族人剪除了
[00:23:43.000 --> 00:23:48.120]  約書亞將他們和他們的性惡重刀毀滅
[00:23:48.120 --> 00:23:52.760]  在以色列人的地沒有留下一個阿拉族
[00:23:52.760 --> 00:23:58.360]  只在加特、加特和阿特特有留下的
[00:23:58.360 --> 00:24:01.360]  剛纔你們讀的頭十五節經文
[00:24:01.360 --> 00:24:03.000]  好像節奏很快
[00:24:03.000 --> 00:24:04.480]  這麼強的軍隊
[00:24:04.480 --> 00:24:06.200]  一下子就贏了
[00:24:06.200 --> 00:24:07.920]  真是打針這麼快
[00:24:07.920 --> 00:24:13.040]  不過原來在你們讀過的第十八節是有補充的
[00:24:13.040 --> 00:24:14.440]  看不看到
[00:24:14.440 --> 00:24:20.040]  約書亞和這諸王征戰了許多年日
[00:24:20.040 --> 00:24:21.680]  而根據《聖經》學者
[00:24:21.680 --> 00:24:26.520]  這個許多年日大致是五至七年
[00:24:26.520 --> 00:24:30.000]  原來有些戰爭可以速戰速決
[00:24:30.000 --> 00:24:33.960]  但有些戰爭是需要連日去征戰的
[00:24:33.960 --> 00:24:40.240]  再看原來除了之前陳牧師講的機騙是講和的之外
[00:24:40.240 --> 00:24:42.760]  其他是要打回來的
[00:24:42.760 --> 00:24:45.840]  真的要打回來纔可以得地爲業
[00:24:45.840 --> 00:24:48.240]  得到應許之地
[00:24:48.240 --> 00:24:51.360]  所以其實得來不易
[00:24:51.360 --> 00:24:53.680]  要經過這麼長時間的征戰
[00:24:53.680 --> 00:24:58.200]  他們必須要有的是持久和堅韌
[00:24:58.200 --> 00:25:00.440]  如果沒有這兩樣東西的話
[00:25:00.440 --> 00:25:04.960]  他們不可以最終見到上帝的心意成就
[00:25:04.960 --> 00:25:07.520]  給他們的應許成就
[00:25:07.520 --> 00:25:08.800]  不過我在想
[00:25:08.800 --> 00:25:12.680]  我們的屬靈生命何嘗不是一樣呢?
[00:25:12.680 --> 00:25:15.840]  我們的屬靈生命要成長
[00:25:15.840 --> 00:25:19.840]  我們都要面對每日的屬靈征戰
[00:25:19.840 --> 00:25:24.800]  如果我們沒有這個持久力和這個堅韌力
[00:25:24.800 --> 00:25:30.720]  我們就很難得到這個豐盛的生命
[00:25:30.720 --> 00:25:33.760]  可能我們這個持久力和這個堅韌力
[00:25:33.760 --> 00:25:36.360]  真的要一直陪着我們
[00:25:36.360 --> 00:25:38.600]  打到見主面
[00:25:38.600 --> 00:25:41.280]  對不對?
[00:25:41.280 --> 00:25:42.520]  不過是真的
[00:25:42.520 --> 00:25:44.200]  大家不用怕
[00:25:44.200 --> 00:25:45.840]  在21節和22節
[00:25:45.840 --> 00:25:48.960]  上帝還特意講了一件事件給我們知道
[00:25:48.960 --> 00:25:50.280]  鼓勵我們
[00:25:50.280 --> 00:25:50.960]  是的
[00:25:50.960 --> 00:25:52.720]  你們繼續努力吧
[00:25:52.720 --> 00:25:57.200]  在21節和22節特別提到一個族
[00:25:57.200 --> 00:25:59.600]  什麼族呢?
[00:25:59.600 --> 00:26:01.080]  什麼族人呢?
[00:26:01.080 --> 00:26:02.960]  是阿臘族人
[00:26:02.960 --> 00:26:04.000]  特意提醒他們
[00:26:04.000 --> 00:26:06.680]  約書亞將他們和他們的成衣
[00:26:06.680 --> 00:26:08.560]  盡刀毀滅
[00:26:08.560 --> 00:26:11.200]  在以色列的境內沒有留下一個
[00:26:11.200 --> 00:26:14.880]  所有的漁民都是留在菲律賓人的境內
[00:26:14.880 --> 00:26:16.880]  阿臘族是誰呢?
[00:26:16.880 --> 00:26:19.640]  大家有沒有聽過呢?
[00:26:19.640 --> 00:26:21.920]  如果大家有些人心水清的
[00:26:21.920 --> 00:26:23.600]  我們在文蘇記
[00:26:23.600 --> 00:26:26.520]  就已經見過他們出場了
[00:26:26.520 --> 00:26:27.640]  我們大家讀一讀
[00:26:27.640 --> 00:26:31.240]  文蘇記十三章三十三節
[00:26:31.240 --> 00:26:34.520]  我們在那裏看見阿臘族人
[00:26:34.520 --> 00:26:36.080]  就是偉人
[00:26:36.080 --> 00:26:38.480]  他們是偉人的後裔
[00:26:38.480 --> 00:26:39.720]  據我們看
[00:26:39.720 --> 00:26:42.520]  自己就如詐猛一樣
[00:26:42.520 --> 00:26:44.000]  據他們看
[00:26:44.000 --> 00:26:47.080]  我們也是如此
[00:26:47.080 --> 00:26:49.360]  原來當時阿臘族出現了
[00:26:49.360 --> 00:26:52.000]  偉人其實就是巨人
[00:26:52.000 --> 00:26:54.960]  不是我們心目中很偉大的人物
[00:26:54.960 --> 00:26:56.080]  是巨人
[00:26:56.080 --> 00:27:00.600]  當時有十二個探子
[00:27:00.600 --> 00:27:02.120]  去窺探迦南地
[00:27:02.120 --> 00:27:03.520]  記不記得?
[00:27:03.520 --> 00:27:08.320]  有多少個被這羣人嚇怕了?
[00:27:08.320 --> 00:27:09.360]  十個
[00:27:09.360 --> 00:27:13.280]  只有約書和迦臘說不怕
[00:27:13.280 --> 00:27:14.680]  其他十個說
[00:27:14.680 --> 00:27:17.680]  他們看我們就如詐猛一樣
[00:27:17.680 --> 00:27:18.960]  不過最糟糕的是什麼呢?
[00:27:18.960 --> 00:27:22.200]  最糟糕的是他們自己也看自己是詐猛的
[00:27:22.200 --> 00:27:22.840]  是不是?
[00:27:22.840 --> 00:27:24.680]  他們自己也看不起自己
[00:27:24.680 --> 00:27:27.440]  他們也被阿臘族人嚇怕了
[00:27:27.440 --> 00:27:31.120]  他們覺得一定不夠這羣巨人打的了
[00:27:31.120 --> 00:27:34.080]  不過四十年後的今天
[00:27:34.080 --> 00:27:38.880]  上帝就正正用着約書
[00:27:38.880 --> 00:27:42.240]  將這羣人全部剪除
[00:27:42.240 --> 00:27:45.720]  他們和他們的成衣盡都毀滅
[00:27:45.720 --> 00:27:51.040]  在以色列地裏面不可以留下一個
[00:27:51.040 --> 00:27:51.840]  是啊
[00:27:51.840 --> 00:27:54.000]  因着神的大能
[00:27:54.000 --> 00:27:59.480]  讓以色列人可以面對過去的挫敗
[00:27:59.480 --> 00:28:03.680]  恐懼和傷痛
[00:28:03.680 --> 00:28:06.400]  上帝讓他們在哪裏跌倒
[00:28:06.400 --> 00:28:10.200]  就在哪裏重新起來
[00:28:10.200 --> 00:28:14.480]  再一次在那裏建立他們的生命
[00:28:14.480 --> 00:28:15.760]  我認識一對夫婦
[00:28:15.760 --> 00:28:17.320]  認識了很多年
[00:28:17.320 --> 00:28:19.800]  他們很年輕就結婚了
[00:28:19.800 --> 00:28:21.320]  有一對子女
[00:28:21.320 --> 00:28:26.760]  不過他們兩個都是吸毒的過來人
[00:28:26.760 --> 00:28:30.520]  屢次戒毒都不成功
[00:28:30.520 --> 00:28:32.960]  不斷地出入監獄
[00:28:32.960 --> 00:28:35.640]  又做露宿者
[00:28:35.640 --> 00:28:39.000]  子女都不可以再留在自己家裏了
[00:28:39.000 --> 00:28:41.280]  要交給政府養
[00:28:41.280 --> 00:28:45.160]  基本上他們的家就散了
[00:28:45.160 --> 00:28:49.240]  不過上帝對他們真是不離不棄
[00:28:49.240 --> 00:28:50.840]  二十多年前
[00:28:50.840 --> 00:28:54.560]  他們分別接受了福音戒毒
[00:28:54.560 --> 00:28:57.280]  真正戒除了毒癮
[00:28:57.280 --> 00:29:02.200]  並且接受了耶穌基督的救恩
[00:29:02.200 --> 00:29:07.200]  從破碎到豐盛就這樣出現了
[00:29:07.200 --> 00:29:10.400]  生命從此徹底的改變
[00:29:10.400 --> 00:29:12.280]  不僅他們夫婦複合
[00:29:12.280 --> 00:29:15.640]  接回一對子女回家
[00:29:15.640 --> 00:29:17.960]  重建整個家庭
[00:29:17.960 --> 00:29:22.600]  連他們的家人、親戚、朋友都復活
[00:29:22.600 --> 00:29:24.920]  現在我經常在Facebook上看到他們
[00:29:24.920 --> 00:29:28.160]  一家很開心很開心
[00:29:28.160 --> 00:29:30.880]  他們的子女都一路一路大了
[00:29:30.880 --> 00:29:33.320]  開始結婚了
[00:29:33.320 --> 00:29:36.880]  還有下載下一代
[00:29:36.880 --> 00:29:39.160]  他們兩個很年輕就做了
[00:29:39.160 --> 00:29:41.880]  爺爺、媽媽
[00:29:41.880 --> 00:29:43.080]  不認識他們的人
[00:29:43.080 --> 00:29:45.120]  如果現在才認識他們
[00:29:45.120 --> 00:29:48.440]  簡直不可能想象他們以前是這樣的
[00:29:48.440 --> 00:29:50.080]  在過往十幾年
[00:29:50.080 --> 00:29:52.800]  這對夫婦分別進入了教會
[00:29:52.800 --> 00:29:57.280]  和戒毒的福音機構去服侍
[00:29:57.280 --> 00:29:58.960]  幫助一些過來人
[00:29:58.960 --> 00:30:01.640]  特別是以過來人的身份
[00:30:01.640 --> 00:30:04.320]  幫助現在用福音戒毒的朋友
[00:30:04.320 --> 00:30:05.960]  重建他們的生命
[00:30:05.960 --> 00:30:08.280]  可以再一次集合起來
[00:30:08.280 --> 00:30:12.320]  有一次我和弟兄經過深水埗
[00:30:12.320 --> 00:30:16.600]  去通州街公園服侍那裏的毛家姐
[00:30:16.600 --> 00:30:18.120]  走過深水埗的時候
[00:30:18.120 --> 00:30:19.200]  弟兄就跟我說
[00:30:19.200 --> 00:30:21.480]  "Winnie,你看看那裏"
[00:30:21.480 --> 00:30:23.120]  "街角有什麼好看的呢?"
[00:30:23.120 --> 00:30:24.840]  我說"看到了"
[00:30:24.840 --> 00:30:27.960]  他說"我以前就睡在那裏"
[00:30:27.960 --> 00:30:33.640]  那天我和他去通州街公園
[00:30:33.640 --> 00:30:36.200]  他是負責拜敬拜
[00:30:36.200 --> 00:30:40.160]  他就回想了很多很多上帝的恩典
[00:30:40.160 --> 00:30:42.200]  後來他又說了一件事給我聽
[00:30:42.200 --> 00:30:46.080]  他說上帝在他仍然睡在街上的時候已經來找他
[00:30:46.080 --> 00:30:49.280]  我不認識他的時候他已經來找我了
[00:30:49.280 --> 00:30:51.720]  他說有一天他睡在街上
[00:30:51.720 --> 00:30:53.760]  但是他突然間說"我很清醒的"
[00:30:53.760 --> 00:30:54.840]  "我沒有睡着"
[00:30:54.840 --> 00:30:57.040]  "我那天也沒有拍攝"
[00:30:57.040 --> 00:31:00.960]  他說"我很清晰聽到一把聲音叫他"
[00:31:00.960 --> 00:31:02.680]  "叫了他的名字兩次"
[00:31:02.680 --> 00:31:03.680]  "是叫他的名字"
[00:31:03.680 --> 00:31:07.880]  我馬上就想起"撒慕爾 撒慕爾"
[00:31:07.880 --> 00:31:10.200]  他說"你要清醒啊"
[00:31:10.200 --> 00:31:12.920]  "叫醒他你好醒啊"
[00:31:12.920 --> 00:31:15.520]  "耶穌在等着你啊"
[00:31:15.520 --> 00:31:19.800]  他說他又聽到他說"巴拿巴"的名字
[00:31:19.800 --> 00:31:21.720]  他說"我當時的情況"
[00:31:21.720 --> 00:31:24.200]  "耶穌都說聽過一下"
[00:31:24.200 --> 00:31:26.600]  "巴拿巴"哪裏會呢?
[00:31:26.600 --> 00:31:29.760]  我不能創造出來的那個名字
[00:31:29.760 --> 00:31:30.880]  他在想什麼呢?
[00:31:30.880 --> 00:31:33.280]  他說"有人整蠱我"
[00:31:33.280 --> 00:31:34.360]  他看了一下週圍
[00:31:34.360 --> 00:31:35.400]  都不認識人
[00:31:35.400 --> 00:31:37.480]  都沒有人在附近
[00:31:37.480 --> 00:31:39.480]  他說"一定是有人整蠱我"
[00:31:39.480 --> 00:31:41.200]  他也很兇的嘛
[00:31:41.200 --> 00:31:44.320]  於是對着空氣大鬧了一輪
[00:31:44.320 --> 00:31:46.240]  鬧完也沒有東西出現
[00:31:46.240 --> 00:31:48.080]  就想着再去睡覺
[00:31:48.080 --> 00:31:49.360]  再去睡覺
[00:31:49.360 --> 00:31:51.240]  誰知道那把聲音又出現了
[00:31:51.240 --> 00:31:53.680]  又叫他的名字
[00:31:53.680 --> 00:31:55.600]  又說剛纔那番話
[00:31:55.600 --> 00:31:57.320]  "耶穌在等着你啊"
[00:31:57.320 --> 00:32:00.720]  "叫他你要醒啊"
[00:32:00.720 --> 00:32:04.880]  說完第二次之後這把聲音就收了
[00:32:04.880 --> 00:32:06.160]  沒多久之後
[00:32:06.160 --> 00:32:07.520]  他又被抓了
[00:32:07.520 --> 00:32:12.320]  就被抓去喜靈州戒毒所
[00:32:12.320 --> 00:32:15.120]  他說沒多久竟然有個他都不認識的人
[00:32:15.120 --> 00:32:17.600]  就進去喜靈州探他
[00:32:17.600 --> 00:32:20.000]  就向他傳福音
[00:32:20.000 --> 00:32:21.880]  他真的很驚訝
[00:32:21.880 --> 00:32:26.360]  他說"不過他福音戒毒的音點之路"
[00:32:26.360 --> 00:32:28.960]  "就是這樣揭開了序幕"
[00:32:28.960 --> 00:32:34.480]  他一生就在經歷上帝的祝福
[00:32:34.480 --> 00:32:39.320]  其實在我們教會也有很多類似的個案
[00:32:39.320 --> 00:32:41.840]  他們都以過來人的身份
[00:32:41.840 --> 00:32:45.040]  在服侍福音戒毒的機構
[00:32:45.040 --> 00:32:46.600]  被上帝使用
[00:32:46.600 --> 00:32:50.120]  猜出去不同的地方講見證
[00:32:50.120 --> 00:32:52.000]  傳揚福音
[00:32:52.000 --> 00:32:54.960]  叫了很多人信耶穌
[00:32:54.960 --> 00:32:57.000]  成爲很多人的祝福
[00:32:57.000 --> 00:32:59.880]  上帝真的可以叫我們在那裏跌倒
[00:32:59.880 --> 00:33:02.400]  在那裏重新起來
[00:33:02.400 --> 00:33:04.720]  郭帝卿又跟我說了一件事
[00:33:04.720 --> 00:33:06.800]  他說"Winnie我跟你說"
[00:33:06.800 --> 00:33:09.480]  "戒毒是戒一世的"
[00:33:09.480 --> 00:33:11.920]  我就想聽聽他說什麼
[00:33:11.920 --> 00:33:16.040]  他說"我一生都要時刻警醒"
[00:33:16.040 --> 00:33:17.560]  "遠離試探"
[00:33:17.560 --> 00:33:20.200]  "纔可以靠着主的恩典"
[00:33:20.200 --> 00:33:23.960]  "繼續活出豐盛"
[00:33:23.960 --> 00:33:25.640]  我就在想
[00:33:25.640 --> 00:33:28.040]  我們又何嘗不是呢?
[00:33:28.040 --> 00:33:31.400]  我們的屬靈生命其實都是一樣的
[00:33:31.400 --> 00:33:34.080]  我們都要時刻警醒
[00:33:34.080 --> 00:33:36.720]  我們都要遠離試探
[00:33:36.720 --> 00:33:40.160]  我們都要時刻靠着上帝的恩典
[00:33:40.160 --> 00:33:42.960]  纔可以一生活出豐盛
[00:33:42.960 --> 00:33:44.960]  Amen?
[00:33:44.960 --> 00:33:51.840]  今天是相當不容易的時代
[00:33:51.840 --> 00:33:53.760]  可能我們自己的生命裏面
[00:33:53.760 --> 00:33:57.120]  都面對着很多的巨人
[00:33:57.120 --> 00:34:01.800]  我不知道你生命裏面有些什麼巨人
[00:34:01.800 --> 00:34:06.000]  我也不知道你生命裏面有沒有一些
[00:34:06.000 --> 00:34:08.240]  無法面對的挫敗
[00:34:08.240 --> 00:34:11.520]  恐懼或者傷痛
[00:34:11.520 --> 00:34:14.400]  不過我請大家不要忘記
[00:34:14.400 --> 00:34:19.080]  我們的神是比一切更強的神
[00:34:19.080 --> 00:34:20.480]  信靠祂的
[00:34:20.480 --> 00:34:23.400]  都可以好像以色列人一樣
[00:34:23.400 --> 00:34:26.440]  打敗我們生命中的巨人
[00:34:26.440 --> 00:34:29.920]  將那些挫敗、恐懼、傷痛
[00:34:29.920 --> 00:34:33.120]  從我們生命中除去
[00:34:33.120 --> 00:34:38.440]  就好像約書亞將亞納族人剪除一樣
[00:34:38.440 --> 00:34:40.440]  Amen?
[00:34:40.440 --> 00:34:43.240]  上帝有很多的鼓勵
[00:34:43.240 --> 00:34:46.840]  叫我們抓住祂的英許
[00:34:46.840 --> 00:34:48.720]  全然依靠祂
[00:34:48.720 --> 00:34:50.800]  祂幫助我們在哪裏跌倒
[00:34:50.800 --> 00:34:52.800]  哪裏起牀
[00:34:52.800 --> 00:34:54.560]  約書亞還提到我們第三點
[00:34:54.560 --> 00:34:57.520]  一個很重要的德性祕訣
[00:34:57.520 --> 00:34:59.320]  他說德性祕訣是什麼?
[00:34:59.320 --> 00:35:03.520]  順服遵行神的吩咐
[00:35:03.520 --> 00:35:07.000]  剛纔大家讀過兩節聖經
[00:35:07.000 --> 00:35:10.960]  就很明顯表達了約書亞
[00:35:10.960 --> 00:35:13.760]  如何順服、遵行神的吩咐
[00:35:13.760 --> 00:35:15.120]  我們一起重溫一下
[00:35:15.120 --> 00:35:16.720]  十一章第九節好不好?
[00:35:16.720 --> 00:35:18.000]  一二三
[00:35:18.000 --> 00:35:24.920]  約書亞就照耶和華所吩咐他人去行
[00:35:24.920 --> 00:35:27.960]  用火焚燒他們的車輛
[00:35:27.960 --> 00:35:31.680]  耶和華怎樣吩咐他族人摩西
[00:35:31.680 --> 00:35:34.880]  摩西就照樣吩咐約書亞
[00:35:34.880 --> 00:35:37.160]  約書亞也照樣行
[00:35:37.160 --> 00:35:40.120]  凡耶和華所吩咐摩西的
[00:35:40.120 --> 00:35:44.560]  約書亞沒有一件太殘不幸的
[00:35:44.560 --> 00:35:46.560]  哇!很厲害對不對?
[00:35:46.560 --> 00:35:50.040]  照耶和華所吩咐的去行
[00:35:50.040 --> 00:35:52.280]  約書亞也照樣行
[00:35:52.280 --> 00:35:54.280]  約書亞沒有一件
[00:35:54.280 --> 00:35:55.760]  一件都沒有
[00:35:55.760 --> 00:35:57.240]  是太殘不幸
[00:35:57.240 --> 00:35:58.720]  每件都做到足
[00:35:58.720 --> 00:36:01.560]  我們再看今天這段聖經的最後一節
[00:36:01.560 --> 00:36:04.080]  第二三節我們一起讀
[00:36:04.080 --> 00:36:10.040]  這樣約書亞照着耶和華所吩咐摩西的一切話
[00:36:10.040 --> 00:36:11.920]  奪了那全地
[00:36:11.920 --> 00:36:15.320]  就按照以色列支派的宗族
[00:36:15.320 --> 00:36:18.200]  將地分級他們爲業
[00:36:18.200 --> 00:36:22.720]  於是國中太平沒有戰爭了
[00:36:22.720 --> 00:36:28.480]  約書亞照着耶和華所吩咐摩西的一切話
[00:36:28.480 --> 00:36:32.960]  奪了那地
[00:36:32.960 --> 00:36:34.560]  哇!很厲害
[00:36:34.560 --> 00:36:37.440]  約書亞真的很順服
[00:36:37.440 --> 00:36:38.600]  一切的話
[00:36:38.600 --> 00:36:40.560]  照一切的話
[00:36:40.560 --> 00:36:42.520]  原來原文更厲害
[00:36:42.520 --> 00:36:47.200]  原文的第十六節至第二十三節出現了一個詞語
[00:36:47.200 --> 00:36:48.840]  叫做所有
[00:36:48.840 --> 00:36:51.080]  一共出現了十次
[00:36:51.080 --> 00:36:53.920]  不過在和合本翻譯沒有那麼容易看到
[00:36:53.920 --> 00:36:56.440]  而這個所有十次的所有
[00:36:56.440 --> 00:36:58.320]  都是和約書亞有關的
[00:36:58.320 --> 00:37:01.400]  看看和他有什麼關係
[00:37:01.400 --> 00:37:03.240]  包括了約書亞
[00:37:03.240 --> 00:37:05.280]  奪了所有的地
[00:37:05.280 --> 00:37:07.480]  與所有的王爭戰
[00:37:07.480 --> 00:37:09.480]  奪取了所有的王
[00:37:09.480 --> 00:37:15.560]  將亞納族從所有猶太和以色列的山區除去
[00:37:15.560 --> 00:37:22.000]  還有是照耶和華所吩咐摩西所有的話而行
[00:37:22.000 --> 00:37:28.760]  爲什麼上帝要那麼密集地將所有加在約書亞身上呢?
[00:37:28.760 --> 00:37:30.560]  他想強調的是什麼呢?
[00:37:30.560 --> 00:37:33.640]  他想強調的是完全順服
[00:37:33.640 --> 00:37:39.680]  遵循他的命令與完全成功是有密切的關係的
[00:37:39.680 --> 00:37:41.640]  第一代的以色列人
[00:37:41.640 --> 00:37:43.640]  除了約書亞和加納之外
[00:37:43.640 --> 00:37:45.640]  全部都死在曠野
[00:37:45.640 --> 00:37:47.120]  進不了應許之地
[00:37:47.120 --> 00:37:49.120]  因爲什麼呢?
[00:37:49.120 --> 00:37:50.760]  因爲他們活逆
[00:37:50.760 --> 00:37:53.720]  因爲他們不肯遵循上帝的吩咐
[00:37:53.720 --> 00:37:56.840]  信不過上帝
[00:37:56.840 --> 00:38:00.600]  約書亞作爲第二代以色列人的領袖
[00:38:00.600 --> 00:38:05.360]  他就完全學上了這個功課
[00:38:05.360 --> 00:38:07.080]  他以身作則
[00:38:07.080 --> 00:38:12.640]  他要剛強壯膽地帶領着以色列民打美好的仗
[00:38:12.640 --> 00:38:14.080]  攻打強敵
[00:38:14.080 --> 00:38:21.400]  得着上帝所應許的加納美的
[00:38:21.400 --> 00:38:25.200]  他完全順服遵行神所有的吩咐
[00:38:25.200 --> 00:38:29.520]  就令他得着上帝的應許
[00:38:29.520 --> 00:38:31.640]  2019年新冠肺炎
[00:38:31.640 --> 00:38:37.400]  我想對全地教會都是非常之大的敵人
[00:38:37.400 --> 00:38:39.800]  一個很大的挑戰
[00:38:39.800 --> 00:38:43.880]  疫情的初期大家都束手無策
