
[00:00:00.000 --> 00:00:04.800]  在這段時間陸陸續續都有很多婚假喜事
[00:18:58.800 --> 00:19:01.960]  我們作為神的兒女
[00:19:01.960 --> 00:19:04.040]  我們又怎樣像約翰那樣
[00:19:04.040 --> 00:19:07.880]  去為耶穌做好準備呢
[00:19:07.880 --> 00:19:10.480]  聖誕節本身就是一個
[00:19:10.480 --> 00:19:13.000]  最順理成章去說耶穌
[00:19:13.000 --> 00:19:16.160]  最容易邀請人回教會的時刻
[00:19:16.160 --> 00:19:18.840]  你有沒有預備在這段時間裡面
[00:19:18.840 --> 00:19:22.120]  多些想 多些說 多些分享
[00:19:22.120 --> 00:19:25.920]  有關天國 有關主耶穌的說話
[00:19:25.920 --> 00:19:30.760]  發揮一下你的才幹 資源 創意
[00:19:30.760 --> 00:19:33.000]  跟人分享天國的福音
[00:19:33.000 --> 00:19:36.400]  例如好好運用一下你的社交媒體
[00:19:36.400 --> 00:19:39.720]  在你去放一些貼文的時候
[00:19:39.720 --> 00:19:43.160]  分享你吃了什麼很棒的食物
[00:19:43.160 --> 00:19:45.680]  分享你去了哪一處
[00:19:45.680 --> 00:19:48.360]  郊遊很美麗的大自然
[00:19:48.360 --> 00:19:50.840]  分享你跟哪一個難得的相聚
[00:19:50.840 --> 00:19:52.880]  的同時
[00:19:52.880 --> 00:19:57.120]  你都可以將你對神的心意
[00:19:57.120 --> 00:19:59.200]  你在信仰上面一些的得著
[00:19:59.200 --> 00:20:02.920]  神對你的教導 指引 恩典
[00:20:02.920 --> 00:20:07.480]  同樣都可以貼上去
[00:20:07.480 --> 00:20:10.960]  我們的禮堂就剛剛佈置好了
[00:20:10.960 --> 00:20:15.040]  不知道你家有沒有一些聖誕的佈置呢
[00:20:15.040 --> 00:20:16.880]  不是叫大家去消費
[00:20:16.880 --> 00:20:18.960]  可以不用買的
[00:20:18.960 --> 00:20:21.120]  你會不會花點心思去想一下
[00:20:21.120 --> 00:20:22.560]  在這個時候
[00:20:22.560 --> 00:20:24.880]  其實我家也可以放一些東西
[00:20:24.880 --> 00:20:26.480]  你可以自己寫
[00:20:26.480 --> 00:20:27.600]  可以自己畫
[00:20:27.600 --> 00:20:29.480]  可以自己弄
[00:20:29.480 --> 00:20:31.160]  放些什麼在這裡好呢
[00:20:31.160 --> 00:20:33.280]  放些東西在這裡提醒自己
[00:20:33.280 --> 00:20:34.480]  耶穌就快要來了
[00:20:34.480 --> 00:20:36.480]  我要預備好 我預備好了嗎
[00:20:36.480 --> 00:20:38.600]  我要跟人分享這個訊息
[00:20:38.600 --> 00:20:39.640]  你自己也看到
[00:20:39.640 --> 00:20:44.920]  你的家人也會看到
[00:20:44.920 --> 00:20:47.040]  在這張圖畫裡面
[00:20:47.040 --> 00:20:48.600]  就是一張邀請卡
[00:20:48.600 --> 00:20:50.160]  上面有一棵聖誕樹
[00:20:50.160 --> 00:20:51.280]  原來這個聖誕樹
[00:20:51.280 --> 00:20:53.840]  都是我們當中的一位紙媒
[00:20:53.840 --> 00:20:55.200]  她親手畫出來的
[00:20:55.200 --> 00:20:58.080]  然後我們後來將它變成了一個
[00:20:58.080 --> 00:20:59.880]  電子版
[00:20:59.880 --> 00:21:00.800]  你如果仔細看一下
[00:21:00.800 --> 00:21:03.120]  她畫得很仔細 畫得很漂亮
[00:21:03.120 --> 00:21:04.840]  我們就借用了她這幅圖
[00:21:04.840 --> 00:21:06.880]  去成為一張邀請卡
[00:21:06.880 --> 00:21:10.840]  原來當中大家都有高手在民間
[00:21:10.840 --> 00:21:12.080]  你都有你的創意
[00:21:12.080 --> 00:21:14.160]  你都有你的才幹 恩賜
[00:21:14.160 --> 00:21:15.800]  只要花點心思
[00:21:15.800 --> 00:21:18.080]  可能是做一些曲奇餅
[00:21:18.080 --> 00:21:19.080]  cupcake 是不是
[00:21:19.080 --> 00:21:21.280]  原來都可以跟人分享
[00:21:21.280 --> 00:21:22.840]  聖誕節的意思
[00:21:22.840 --> 00:21:24.080]  分享神的恩典
[00:21:24.080 --> 00:21:25.680]  分享神的愛
[00:21:25.680 --> 00:21:26.480]  用你的創意
[00:21:26.480 --> 00:21:27.320]  用你的資源
[00:21:27.320 --> 00:21:28.840]  用你的心思
[00:21:28.840 --> 00:21:31.240]  很真誠地
[00:21:31.240 --> 00:21:34.400]  很真誠地去分享你的生命故事
[00:21:34.400 --> 00:21:37.040]  分享天國的福音
[00:21:37.040 --> 00:21:40.240]  最近教會裡面都有三幅課程
[00:21:40.240 --> 00:21:42.640]  這個課程其中一個項目
[00:21:42.640 --> 00:21:45.440]  就是要做全福音的實習
[00:21:45.440 --> 00:21:48.080]  三個人一組去邀請你的親友
[00:21:48.080 --> 00:21:50.240]  去跟我們一起去傾一下信仰
[00:21:50.240 --> 00:21:51.440]  去講一下福音
[00:21:51.440 --> 00:21:54.680]  我都很感恩有份參與其中一隊的出隊
[00:21:54.680 --> 00:21:57.800]  這個小隊暫時我們出了六次
[00:21:57.800 --> 00:22:00.160]  應邀出席的有大學生
[00:22:00.160 --> 00:22:01.800]  有初職的年輕人
[00:22:01.800 --> 00:22:04.240]  有隊員的親人
[00:22:04.240 --> 00:22:06.200]  同事的媽媽
[00:22:06.200 --> 00:22:07.960]  或者是朋友
[00:22:07.960 --> 00:22:08.840]  感謝神
[00:22:08.840 --> 00:22:11.440]  我們能夠跟這六位朋友
[00:22:11.440 --> 00:22:14.080]  我們都完整地跟他們分享福音
[00:22:14.080 --> 00:22:15.360]  當中有兩位
[00:22:15.360 --> 00:22:16.120]  我們很感恩
[00:22:16.120 --> 00:22:19.520]  因為之前他都有不同的涉獵
[00:22:19.520 --> 00:22:21.880]  他都願意去決志信主
[00:22:21.880 --> 00:22:24.920]  其中有四位表示要考慮
[00:22:24.920 --> 00:22:26.760]  雖然他們當下未能夠做到
[00:22:26.760 --> 00:22:29.320]  一個決志信耶穌的決定
[00:22:29.320 --> 00:22:31.240]  但我們隊員都很感恩
[00:22:31.240 --> 00:22:32.720]  很開心
[00:22:32.720 --> 00:22:34.200]  因為應邀出席的
[00:22:34.200 --> 00:22:35.160]  他們都很願意
[00:22:35.160 --> 00:22:37.120]  很坦誠地跟我們分享
[00:22:37.120 --> 00:22:39.360]  他們對信仰的看法
[00:22:39.360 --> 00:22:41.680]  我們亦都可以很坦誠地
[00:22:41.680 --> 00:22:43.840]  跟他們分享我們的生命故事
[00:22:43.840 --> 00:22:46.800]  信仰對我們的生命有什麼意義
[00:22:46.800 --> 00:22:48.760]  福音的種子已經播下
[00:22:48.760 --> 00:22:50.720]  我們做了神要我們做的事
[00:22:50.720 --> 00:22:54.560]  神會親自感動人去相信祂
[00:22:54.560 --> 00:22:55.920]  另外可能大家都知道
[00:22:55.920 --> 00:22:58.120]  我們都為今年的聖誕節
[00:22:58.120 --> 00:23:00.240]  去做一些籌備的工作
[00:23:00.240 --> 00:23:02.200]  我們陸陸續續都在說
[00:23:02.200 --> 00:23:03.840]  聖誕節我們都希望有機會
[00:23:03.840 --> 00:23:05.440]  邀請我們的親友來教會
[00:23:05.440 --> 00:23:06.360]  來教會做什麼
[00:23:06.360 --> 00:23:08.640]  我們都在預備
[00:23:08.640 --> 00:23:10.200]  正在預備24日
[00:23:10.200 --> 00:23:12.320]  我們希望可以有一些
[00:23:12.320 --> 00:23:14.040]  詩歌分享有一些見證
[00:23:14.040 --> 00:23:14.880]  有一些好像一個
[00:23:14.880 --> 00:23:17.920]  小小嘉年華的一個時段
[00:23:17.920 --> 00:23:20.920]  在當日四點半至八點鐘
[00:23:20.920 --> 00:23:23.720]  這個時段你可以邀請朋友
[00:23:23.720 --> 00:23:26.320]  在任何一個時段回來
[00:23:26.320 --> 00:23:27.840]  去聽聽詩歌聽聽見證
[00:23:27.840 --> 00:23:28.680]  跟我們聊聊天
[00:23:28.680 --> 00:23:30.280]  去看看我們所預備的
[00:23:30.280 --> 00:23:33.000]  一些手工一些攤位
[00:23:33.000 --> 00:23:34.240]  昨天的提摩太團
[00:23:34.240 --> 00:23:35.640]  我們亦都在團契裏面
[00:23:35.640 --> 00:23:37.600]  去學習用這一本小冊子
[00:23:37.600 --> 00:23:39.280]  當生命遇上祂
[00:23:39.280 --> 00:23:40.320]  去跟人分享
[00:23:40.320 --> 00:23:43.000]  當我們的生命遇到神之後
[00:23:43.000 --> 00:23:46.280]  我們的生命有什麼不同了呢
[00:23:46.280 --> 00:23:48.200]  你有沒有都想想
[00:23:48.200 --> 00:23:54.080]  我又可以為耶穌做些什麼準備呢
[00:23:54.080 --> 00:23:56.560]  我們希望今年的24 25日
[00:23:56.560 --> 00:23:58.600]  對我們每一個信徒來說
[00:23:58.600 --> 00:24:00.640]  不是教會去服侍大家
[00:24:00.640 --> 00:24:02.840]  是大家一起去服侍
[00:24:02.840 --> 00:24:05.040]  你身邊微信主
[00:24:05.040 --> 00:24:09.680]  或者是曾經他都相信過耶穌
[00:24:09.680 --> 00:24:10.520]  曾經都回過教會
[00:24:10.520 --> 00:24:11.920]  但現在可能走遠了
[00:24:11.920 --> 00:24:13.360]  你記起祂的時候
[00:24:13.360 --> 00:24:15.600]  我們希望這個時節
[00:24:15.600 --> 00:24:19.320]  不單止我們自己去享受神的愛
[00:24:19.320 --> 00:24:20.200]  神的恩典
[00:24:20.200 --> 00:24:21.040]  我們都是一個
[00:24:21.040 --> 00:24:24.800]  跟人宣講神的恩典的日子
[00:24:24.800 --> 00:24:25.680]  另外就是
[00:24:25.680 --> 00:24:29.400]  我們作為一個聽到的人
[00:24:29.400 --> 00:24:33.880]  我們又可以怎樣為耶穌做準備呢
[00:24:33.880 --> 00:24:36.160]  無論你現在這一刻
[00:24:36.160 --> 00:24:38.120]  你信了耶穌沒有
[00:24:38.120 --> 00:24:39.280]  我們作為一個聽到的人
[00:24:39.280 --> 00:24:41.760]  當我們聽到天國的消息的時候
[00:24:41.760 --> 00:24:43.160]  我們都可以正視一下
[00:24:43.160 --> 00:24:45.680]  我們今天對神的態度
[00:24:45.680 --> 00:24:47.440]  我們會不會把握機會
[00:24:47.440 --> 00:24:48.960]  認罪悔改
[00:24:48.960 --> 00:24:50.400]  歸向神
[00:24:50.400 --> 00:24:52.240]  耶穌的來臨
[00:24:52.240 --> 00:24:54.440]  祂很想進入我們的心
[00:24:54.440 --> 00:24:58.320]  我們需要預備一個真誠悔改的心
[00:24:58.320 --> 00:25:01.600]  去邀請耶穌進入我們的心裏
[00:25:01.600 --> 00:25:03.160]  就好像約翰的宣講裏面
[00:25:03.160 --> 00:25:04.760]  有不同的群眾
[00:25:04.760 --> 00:25:06.560]  有一些人可能是漁夫
[00:25:06.560 --> 00:25:07.360]  是牧匠
[00:25:07.360 --> 00:25:09.160]  是家庭主婦
[00:25:09.160 --> 00:25:11.560]  或者不同職業的人
[00:25:11.560 --> 00:25:12.360]  有不同的人
[00:25:12.360 --> 00:25:14.520]  他們都願意來到約翰的跟前
[00:25:14.520 --> 00:25:16.920]  去接受悔改的洗禮
[00:25:16.920 --> 00:25:20.040]  而當中亦都包括了一些的領袖
[00:25:20.040 --> 00:25:22.160]  我們很難一概而論
[00:25:22.160 --> 00:25:25.760]  哪些人比較容易去反省
[00:25:25.760 --> 00:25:28.440]  容易去接受承認謙卑
[00:25:28.440 --> 00:25:30.720]  這樣去悔改
[00:25:30.720 --> 00:25:33.280]  我們亦都沒有資格去判斷
[00:25:33.280 --> 00:25:35.520]  哪些人是虛有其表
[00:25:35.520 --> 00:25:36.760]  是虛假的悔改
[00:25:36.760 --> 00:25:38.960]  我們沒有資格去評論
[00:25:38.960 --> 00:25:40.080]  就說不理會這些人
[00:25:40.080 --> 00:25:42.320]  你們真的應該去悔改
[00:25:42.320 --> 00:25:43.920]  我們亦都沒有資格去說別人
[00:25:43.920 --> 00:25:46.360]  你看來都是假的
[00:25:46.360 --> 00:25:47.960]  我們沒有資格做這件事
[00:25:47.960 --> 00:25:49.480]  我們只能夠問問你自己
[00:25:49.480 --> 00:25:51.760]  你自己是不是一個真誠悔改的人
[00:25:51.760 --> 00:25:52.720]  當你聽到之後
[00:25:52.720 --> 00:25:54.480]  你去到神面前去想想
[00:25:54.480 --> 00:25:59.200]  今天我是不是真誠去到神的面前悔改呢
[00:25:59.200 --> 00:26:02.880]  當中可能我們有一些是做領袖的
[00:26:02.880 --> 00:26:04.280]  可能你有侍奉崗位
[00:26:04.280 --> 00:26:12.120]  叫做組長 職員 導師 執事 甚至教務
[00:26:12.120 --> 00:26:14.240]  或者當中我們有不少
[00:26:14.240 --> 00:26:17.200]  回教會很多年了
[00:26:17.200 --> 00:26:20.360]  聖經 你說的話我都聽過很多次
[00:26:20.360 --> 00:26:21.200]  我都知道了
[00:26:21.200 --> 00:26:22.720]  很多東西我都知道了
[00:26:22.720 --> 00:26:25.880]  於是我們就會很容易 很輕率
[00:26:25.880 --> 00:26:28.160]  我們都以為自己很行
[00:26:28.160 --> 00:26:30.400]  恐怕到時候我們的驕傲
[00:26:30.400 --> 00:26:34.880]  反而令到我們沒有一個真誠悔改的心
[00:26:34.880 --> 00:26:36.440]  在這個將臨期裏面
[00:26:36.440 --> 00:26:37.840]  作為神的兒女
[00:26:37.840 --> 00:26:39.280]  我們用我們的宣講
[00:26:39.280 --> 00:26:42.840]  用我們的生活去為耶穌做好準備
[00:26:42.840 --> 00:26:44.280]  在這個將臨期裏面
[00:26:44.280 --> 00:26:45.640]  我們作為聽到的人
[00:26:45.640 --> 00:26:48.200]  我們預備一個真誠悔改的心
[00:26:48.200 --> 00:26:52.920]  為耶穌要進入人的心去做好準備
[00:26:52.920 --> 00:26:54.200]  準備什麼呢
[00:26:58.840 --> 00:27:00.400]  準備聖誕節
[00:27:00.400 --> 00:27:03.480]  是一個紀念耶穌出世的日子
[00:27:03.480 --> 00:27:06.240]  是一個宣告在至高之處
[00:27:06.240 --> 00:27:07.920]  榮耀歸於神
[00:27:07.920 --> 00:27:12.800]  在地上平安歸於他所喜悅的人的日子
[00:27:12.800 --> 00:27:14.640]  我們希望今年的聖誕節
[00:27:14.640 --> 00:27:17.600]  更多人可以分享到耶穌基督的愛
[00:27:17.600 --> 00:27:19.520]  昨天我們在團契裏面
[00:27:19.520 --> 00:27:21.360]  有弟兄他都有分享
[00:27:21.360 --> 00:27:23.720]  他說他看到在疫情以來
[00:27:23.720 --> 00:27:26.720]  有很多人他們有很多的孤單
[00:27:26.720 --> 00:27:29.960]  可能人和人之間的交流接觸少了很多
[00:27:29.960 --> 00:27:32.120]  有些人他未必敢出街
[00:27:32.120 --> 00:27:34.080]  或者有不同的狀況原因
[00:27:34.080 --> 00:27:35.080]  很多人很孤單
[00:27:35.080 --> 00:27:38.280]  在這些時候教會可以做些什麼
[00:27:38.280 --> 00:27:39.560]  你作為神的兒女
[00:27:39.560 --> 00:27:42.600]  你可以做些什麼
[00:27:42.600 --> 00:27:44.320]  我們盼望今年的聖誕節
[00:27:44.320 --> 00:27:47.080]  是一個更多人可以經歷得到
[00:27:47.080 --> 00:27:50.480]  聽到感受到上帝的愛的日子
[00:27:50.480 --> 00:27:55.000]  有些人可能是曾經
[00:27:55.000 --> 00:27:56.560]  都是和耶穌很近
[00:27:56.560 --> 00:27:57.640]  現在走遠了
[00:27:57.640 --> 00:27:58.600]  我們都很希望
[00:27:58.600 --> 00:28:01.200]  這個日子都是我們陪著他們
[00:28:01.200 --> 00:28:02.800]  回到耶穌身邊
[00:28:02.800 --> 00:28:04.240]  我們在旁邊鼓勵一下祂
[00:28:04.240 --> 00:28:05.520]  陪一下祂
[00:28:05.520 --> 00:28:07.720]  回到耶穌身邊
[00:28:07.720 --> 00:28:10.840]  同時我們說張林奇有兩重的意義
[00:28:10.840 --> 00:28:12.040]  第二重就是
[00:28:12.040 --> 00:28:16.200]  我們期盼主耶穌在末日的時候再臨
[00:28:16.200 --> 00:28:18.440]  不單止今年的聖誕節很快就到
[00:28:18.440 --> 00:28:19.720]  亦都很快就過
[00:28:19.720 --> 00:28:22.320]  但是終有一天主耶穌會再臨
[00:28:22.320 --> 00:28:25.280]  神用婚禮來形容這個日子
[00:28:25.280 --> 00:28:28.080]  在啟示六十九章六節
[00:28:28.080 --> 00:28:29.080]  哈利路亞
[00:28:29.080 --> 00:28:30.440]  因為主我們的神
[00:28:30.440 --> 00:28:32.720]  全能者作王了
[00:28:32.720 --> 00:28:34.360]  我們要歡喜快樂
[00:28:34.360 --> 00:28:36.480]  將榮耀歸給祂
[00:28:36.480 --> 00:28:38.600]  因為高揚的婚期到了
[00:28:38.600 --> 00:28:41.480]  祂的新娘也自己預備好了
[00:28:41.480 --> 00:28:45.200]  她蒙因得穿明亮潔白的細麻衣
[00:28:45.200 --> 00:28:49.880]  這細麻衣就是聖徒們的義行
[00:28:49.880 --> 00:28:51.360]  聖經很清楚地說
[00:28:51.360 --> 00:28:53.600]  我們都很真心地相信
[00:28:53.600 --> 00:28:55.800]  主耶穌有一天會再回來
[00:28:55.800 --> 00:28:58.480]  祂回來的時候是一個榮耀的時刻
[00:28:58.480 --> 00:29:01.320]  是一個祂要來迎娶祂新娘的時刻
[00:29:01.320 --> 00:29:03.280]  祂的新娘就是教會
[00:29:03.280 --> 00:29:06.240]  教會就是我們每一個神的兒女
[00:29:06.240 --> 00:29:09.080]  從此我們就永遠跟神一起
[00:29:09.080 --> 00:29:11.000]  在這一天未到之前
[00:29:11.000 --> 00:29:13.960]  我們就預備好我們這件婚紗
[00:29:13.960 --> 00:29:15.280]  這個禮服
[00:29:15.280 --> 00:29:18.680]  什麼是我們這件婚紗是我們的禮服
[00:29:18.680 --> 00:29:20.360]  就是我們的義行
[00:29:20.360 --> 00:29:22.080]  就是我們為主耶穌
[00:29:22.080 --> 00:29:23.200]  我們因著這個信心
[00:29:23.200 --> 00:29:26.560]  我們為主耶穌所作的
[00:29:26.560 --> 00:29:30.760]  都編織成這個潔白明亮的細麻衣
[00:29:30.760 --> 00:29:32.400]  預備好等候這一天
[00:29:32.400 --> 00:29:33.600]  耶穌再來的時候
[00:29:33.600 --> 00:29:38.320]  祂要接我們去到祂的榮耀裏面
[00:29:38.320 --> 00:29:41.600]  感謝神我們一起祈禱
[00:29:41.600 --> 00:29:42.640]  親愛的天父上帝
[00:29:42.640 --> 00:29:44.560]  我們很感謝祢
[00:29:44.560 --> 00:29:46.360]  因為在我們未認識祢的時候
[00:29:46.360 --> 00:29:47.800]  祢已經來找我們
[00:29:47.800 --> 00:29:48.680]  祢讓我們有機會
[00:29:48.680 --> 00:29:51.040]  去聽到這個平安的福音
[00:29:51.040 --> 00:29:52.720]  讓我們透過認罪悔改
[00:29:52.720 --> 00:29:53.600]  相信耶穌
[00:29:53.600 --> 00:29:55.880]  我們已經得到兒女的名分
[00:29:55.880 --> 00:29:56.680]  我們感謝祢
[00:29:56.680 --> 00:29:58.240]  因為祢赦免我們的罪
[00:29:58.240 --> 00:29:59.680]  賜給我們永生
[00:29:59.680 --> 00:30:01.120]  在今年的張臨期
[00:30:01.120 --> 00:30:04.760]  我們願意去預備我們每一個人的心
[00:30:04.760 --> 00:30:07.920]  願意去反省我們對神的態度
[00:30:07.920 --> 00:30:09.640]  我們願意重新立志
[00:30:09.640 --> 00:30:11.840]  我們悔改歸向祢
[00:30:11.840 --> 00:30:14.080]  我們也都盼望祢賜給我們
[00:30:14.080 --> 00:30:16.400]  有這個愛心和熱誠
[00:30:16.400 --> 00:30:18.360]  去看到我們身邊的人
[00:30:18.360 --> 00:30:20.520]  去為我們身邊的人去禱告
[00:30:20.520 --> 00:30:21.360]  我們把握機會
[00:30:21.360 --> 00:30:23.440]  在我們日常生活的連繫裡面
[00:30:23.440 --> 00:30:25.280]  我們要分享祢的好消息
[00:30:25.280 --> 00:30:28.000]  我們願在至高之處
[00:30:28.000 --> 00:30:29.840]  榮耀歸於神
[00:30:29.840 --> 00:30:33.800]  在地上平安歸於祢所喜悅的人
[00:30:33.800 --> 00:30:34.560]  我們感謝祢
[00:30:34.560 --> 00:30:35.240]  聽我們祈禱
[00:30:35.240 --> 00:30:36.440]  奉主耶穌名琴
[00:30:36.440 --> 00:30:37.440]  阿們
