
[00:00:00.000 --> 00:00:03.880]  我們今年講道的方向或牧養方向有四個方面
[00:14:23.880 --> 00:14:25.480]  不是說和合本的翻譯錯
[00:14:25.480 --> 00:14:26.600]  而是在這裡的時候
[00:14:26.600 --> 00:14:27.840]  如果是說
[00:14:27.840 --> 00:14:30.760]  該隱他真的按著真理去行的時候
[00:14:30.760 --> 00:14:33.480]  整件事的結果是完全不同的
[00:14:33.480 --> 00:14:35.600]  如果他對神的話語是有回應
[00:14:35.600 --> 00:14:37.680]  他願意聽了神的話
[00:14:37.680 --> 00:14:40.360]  那我下次做好一點
[00:14:40.360 --> 00:14:42.240]  這件事就不會發生
[00:14:42.240 --> 00:14:43.880]  所以我想告訴你
[00:14:43.880 --> 00:14:46.640]  第一個原來我們看回該隱的行動
[00:14:46.640 --> 00:14:47.920]  是一個什麼行動
[00:14:47.920 --> 00:14:51.640]  是反過來對神的話語的反應沒有行動
[00:14:51.640 --> 00:14:53.480]  弟子們你可以很快想想
[00:14:53.480 --> 00:14:55.320]  在我們日常生活裡面
[00:14:55.320 --> 00:14:56.120]  特別提到
[00:14:56.120 --> 00:15:01.720]  這裡說和阿伯一起獻祭
[00:15:01.720 --> 00:15:03.760]  我不知道你知不知道獻祭是什麼意思
[00:15:03.760 --> 00:15:07.120]  獻祭就是在敬拜的活動裡面
[00:15:07.120 --> 00:15:08.560]  其中一個做法
[00:15:08.560 --> 00:15:10.680]  敬拜在新約
[00:15:10.680 --> 00:15:13.320]  就是和侍奉是同一個字
[00:15:13.320 --> 00:15:14.320]  換句話
[00:15:14.320 --> 00:15:15.080]  你想一想
[00:15:15.080 --> 00:15:18.640]  今天如果在我們教會的侍奉生活裡面
[00:15:18.640 --> 00:15:20.120]  如果
[00:15:20.120 --> 00:15:21.080]  好像這裡這麼說
[00:15:21.080 --> 00:15:22.600]  神不看重你的東西
[00:15:22.600 --> 00:15:24.000]  你的反應會是怎樣
[00:15:24.000 --> 00:15:26.120]  或者未必神不看重你的東西
[00:15:26.120 --> 00:15:27.440]  其實我不知道你有沒有想過
[00:15:27.440 --> 00:15:30.720]  他們兩個一起獻祭才發生這次的問題
[00:15:30.720 --> 00:15:33.000]  如果只是該人獻祭不看重
[00:15:33.000 --> 00:15:34.440]  其實不會殺人的
[00:15:34.440 --> 00:15:36.000]  你聽明白嗎
[00:15:36.000 --> 00:15:38.000]  但是正正是一起去服侍
[00:15:38.000 --> 00:15:39.520]  一起去獻祭的時候
[00:15:39.520 --> 00:15:41.120]  那些情緒那些怒氣
[00:15:41.120 --> 00:15:41.920]  出來之後
[00:15:41.920 --> 00:15:43.640]  他沒有回應神的話
[00:15:43.640 --> 00:15:47.160]  結果做出以下種種的行動
[00:15:47.160 --> 00:15:48.400]  以致
[00:15:48.400 --> 00:15:50.440]  經文甚至在《讓一書》那裡提到
[00:15:50.440 --> 00:15:53.440]  他那些東西是出自那惡者
[00:15:53.440 --> 00:15:56.080]  這是第一個對我們的提醒
[00:15:56.080 --> 00:15:58.240]  經文第二個提醒是什麼呢
[00:15:58.240 --> 00:15:59.720]  剛才說這一段
[00:15:59.720 --> 00:16:02.280]  《創世紀》四章一到十六節
[00:16:02.280 --> 00:16:04.360]  你帶茶經
[00:16:04.360 --> 00:16:05.760]  你有機會特別是舊約
[00:16:05.760 --> 00:16:08.160]  特別是五經你就數一數
[00:16:08.160 --> 00:16:09.640]  數一數我們剛才學了一個技巧
[00:16:09.640 --> 00:16:12.520]  叫什麼技巧
[00:16:12.520 --> 00:16:13.480]  是啊
[00:16:13.480 --> 00:16:17.000]  你看看「兄弟」這個字出現了多少次
[00:16:17.000 --> 00:16:17.600]  不用
[00:16:17.600 --> 00:16:19.640]  我問你那些其實已經有答案了
[00:16:19.640 --> 00:16:20.760]  你不用數了
[00:16:20.760 --> 00:16:22.200]  多少次
[00:16:22.200 --> 00:16:23.520]  七次
[00:16:23.520 --> 00:16:25.080]  不單出現七次
[00:16:25.080 --> 00:16:26.040]  他告訴
[00:16:26.040 --> 00:16:28.440]  其實「兄弟」在這段題目是一個主題
[00:16:28.440 --> 00:16:30.160]  特別你留心一下
[00:16:30.160 --> 00:16:32.640]  每一次「兄弟」的字眼出現的時候
[00:16:32.640 --> 00:16:34.840]  它前面有一個形容詞形容它
[00:16:34.840 --> 00:16:37.840]  你看看那個形容詞是什麼
[00:16:37.840 --> 00:16:39.320]  第一次出現
[00:16:39.320 --> 00:16:41.440]  因為要介紹這個兄弟是阿伯
[00:16:41.440 --> 00:16:43.640]  他就說「該忍的兄弟」
[00:16:43.640 --> 00:16:45.400]  其他的六次出現的時候
[00:16:45.400 --> 00:16:46.480]  你留意一下
[00:16:46.480 --> 00:16:48.520]  他說什麼
[00:16:48.520 --> 00:16:51.240]  全部有一個代名詞在這裡
[00:16:51.240 --> 00:16:52.680]  他的兄弟
[00:16:52.680 --> 00:16:54.040]  你的兄弟
[00:16:54.040 --> 00:16:55.760]  我的兄弟
[00:16:55.760 --> 00:16:57.480]  你明不明白那個經文是在說
[00:16:57.480 --> 00:16:59.160]  該忍的行為錯了什麼
[00:16:59.160 --> 00:17:00.360]  他不單止殺人
[00:17:00.360 --> 00:17:02.360]  他不單止沒有按神的真理
[00:17:02.360 --> 00:17:03.880]  神的說話去回應
[00:17:03.880 --> 00:17:07.960]  更加去做那些事是做在他的兄弟身上
[00:17:07.960 --> 00:17:10.600]  等於你明白這是一個很重要的文學技巧
[00:17:10.600 --> 00:17:12.440]  你讀聖經的時候你就要留心
[00:17:12.440 --> 00:17:13.680]  如果我們日常說故事
[00:17:13.680 --> 00:17:15.320]  媽媽跟小朋友說故事
[00:17:15.320 --> 00:17:16.680]  不用這樣說
[00:17:16.680 --> 00:17:18.520]  該忍為什麼殺了阿伯
[00:17:18.520 --> 00:17:19.960]  這樣說就可以了
[00:17:19.960 --> 00:17:21.000]  耶和華不是的
[00:17:21.000 --> 00:17:22.320]  專門問
[00:17:22.320 --> 00:17:24.720]  該忍你的兄弟在哪裡
[00:17:24.720 --> 00:17:25.600]  明白嗎
[00:17:25.600 --> 00:17:26.120]  提醒他
[00:17:26.120 --> 00:17:27.840]  他不是問阿伯在哪裡
[00:17:27.840 --> 00:17:31.800]  然後經文裡面最精彩的地方就是
[00:17:31.800 --> 00:17:34.920]  作者透過該忍自己的口
[00:17:34.920 --> 00:17:38.520]  他說我怎麼知道我的兄弟在哪裡
[00:17:38.520 --> 00:17:39.960]  如果正常說故事就說
[00:17:39.960 --> 00:17:41.200]  我怎麼知道阿伯在哪裡
[00:17:41.200 --> 00:17:42.800]  你聽得明白分別嗎
[00:17:42.800 --> 00:17:43.920]  從頭到尾
[00:17:43.920 --> 00:17:50.000]  他在說他的傷害、殺害、拒絕、憤怒
[00:17:50.000 --> 00:17:53.080]  其實是做在他的兄弟身上
[00:17:53.080 --> 00:17:57.240]  所以這段經文其實對我們有一個很大的提醒
[00:17:57.240 --> 00:17:59.880]  我不知道我們當中今天有多少是組長
[00:17:59.880 --> 00:18:02.880]  或者迎新不同的侍奉人員
[00:18:02.880 --> 00:18:05.160]  我跟不同的組長或者弟兄姐妹接觸的時候
[00:18:05.160 --> 00:18:06.880]  有時候侍奉真的難
[00:18:06.880 --> 00:18:08.080]  為什麼呢
[00:18:08.080 --> 00:18:10.480]  因為我們經常說在教會
[00:18:10.480 --> 00:18:12.640]  我們說彼此相愛
[00:18:12.640 --> 00:18:15.840]  但實際上很多時候是彼此傷害
[00:18:15.840 --> 00:18:16.840]  是不是
[00:18:16.840 --> 00:18:18.840]  真的,我回了幾十年教會
[00:18:18.840 --> 00:18:19.800]  是事實
[00:18:19.800 --> 00:18:21.400]  我們當中有侍奉崗位的
[00:18:21.400 --> 00:18:22.040]  舉手來看看
[00:18:22.040 --> 00:18:23.280]  組長、迎新不同的
[00:18:23.280 --> 00:18:24.640]  舉手來看看
[00:18:24.640 --> 00:18:25.120]  是不是
[00:18:25.120 --> 00:18:26.440]  你曾經受過傷害的
[00:18:26.440 --> 00:18:28.520]  請你繼續舉手
[00:18:28.520 --> 00:18:30.000]  你不是很敢舉
[00:18:30.000 --> 00:18:33.600]  因為你後面繼續說什麼
[00:18:33.600 --> 00:18:34.520]  是事實
[00:18:34.520 --> 00:18:36.960]  所以我預備的時候也覺得很難
[00:18:36.960 --> 00:18:38.120]  你問我
[00:18:38.120 --> 00:18:40.560]  我回了幾十年教會
[00:18:40.560 --> 00:18:43.680]  今年我是第八年侍奉
[00:18:43.680 --> 00:18:47.080]  在銅鑼灣堂是第三年開始
[00:18:47.080 --> 00:18:48.760]  來了兩年是第三年
[00:18:48.760 --> 00:18:50.080]  你問我有沒有衝突
[00:18:50.080 --> 00:18:54.880]  有沒有不高興
[00:18:54.880 --> 00:18:56.520]  裡面有沒有傷害
[00:18:56.520 --> 00:18:57.760]  如果說沒有
[00:18:57.760 --> 00:18:59.240]  騙你的
[00:18:59.240 --> 00:19:00.440]  不過問題就是
[00:19:00.440 --> 00:19:03.640]  你可能會有該有的情緒反應
[00:19:03.640 --> 00:19:06.640]  但是之後聖靈在你裡面提醒你的時候
[00:19:06.640 --> 00:19:07.720]  你怎麼回應
[00:19:07.720 --> 00:19:08.880]  之後你讀經
[00:19:08.880 --> 00:19:09.680]  你祈禱
[00:19:09.680 --> 00:19:11.400]  你繼續回教會聽道
[00:19:11.400 --> 00:19:12.880]  之後你聽了這麼多東西
[00:19:12.880 --> 00:19:13.760]  你怎麼回應
[00:19:13.760 --> 00:19:15.760]  你是當那些事情仍然沒有發生過
[00:19:15.760 --> 00:19:16.920]  按你的感受
[00:19:16.920 --> 00:19:18.120]  按你的情緒去做
[00:19:18.120 --> 00:19:18.640]  一說
[00:19:18.640 --> 00:19:19.520]  你說不是
[00:19:19.520 --> 00:19:20.040]  真的
[00:19:20.040 --> 00:19:21.160]  我願意學習
[00:19:21.160 --> 00:19:22.560]  放下學業和循環
[00:19:22.560 --> 00:19:24.280]  因為你教我愛弟兄
[00:19:24.280 --> 00:19:25.880]  我就不是出於那惡者
[00:19:25.880 --> 00:19:26.560]  反過來
[00:19:26.560 --> 00:19:28.080]  我愛我的弟兄的時候
[00:19:28.080 --> 00:19:29.480]  就是出於上帝
[00:19:29.480 --> 00:19:31.760]  就是出於神
[00:19:31.760 --> 00:19:33.760]  我覺得說這裡的時候很難
[00:19:33.760 --> 00:19:35.120]  因為如果要想例子
[00:19:35.120 --> 00:19:37.200]  這些吵架、傷害的例子很多
[00:19:37.200 --> 00:19:38.520]  但是所有的負面例子
[00:19:38.520 --> 00:19:40.200]  不會建立到人
[00:19:40.200 --> 00:19:42.560]  但是有一些統計可以說說
[00:19:42.560 --> 00:19:45.440]  香港有一個機構叫做教新
[00:19:45.440 --> 00:19:49.440]  這個教新他就做一個香港調查的統計
[00:19:49.440 --> 00:19:50.680]  他就統計一下什麼呢
[00:19:50.680 --> 00:19:52.360]  他做很多不同的統計
[00:19:52.360 --> 00:19:54.000]  其中一個就是他調查一下
[00:19:54.000 --> 00:19:57.240]  究竟香港教會的全道同工
[00:19:57.240 --> 00:19:58.560]  他的離職率
[00:19:58.560 --> 00:20:00.680]  或者轉工的狀況是怎麼樣
[00:20:00.680 --> 00:20:02.200]  大概原來在說什麼呢
[00:20:02.200 --> 00:20:05.240]  五年內就離職和轉工
[00:20:05.240 --> 00:20:06.960]  你猜那個百分比去到多少
[00:20:07.880 --> 00:20:09.320]  幾年的五年都是這樣
[00:20:09.320 --> 00:20:10.880]  就是他每五年做一個調查
[00:20:10.880 --> 00:20:12.080]  每五年做一個調查
[00:20:12.080 --> 00:20:12.960]  幾年的
[00:20:12.960 --> 00:20:14.160]  全部這麼多的五年
[00:20:14.160 --> 00:20:15.760]  如果我沒有看漏
[00:20:15.760 --> 00:20:17.960]  全部都過百分之五十
[00:20:17.960 --> 00:20:18.880]  有時候是五十頭
[00:20:18.880 --> 00:20:20.080]  有時候是五十米
[00:20:20.080 --> 00:20:22.080]  就算其實很正常
[00:20:22.080 --> 00:20:23.560]  連弟兄姊妹你服侍也是
[00:20:23.560 --> 00:20:25.080]  第一年我們通常說什麼
[00:20:25.080 --> 00:20:26.800]  一起Honeymoon year
[00:20:26.800 --> 00:20:27.960]  很開心的
[00:20:27.960 --> 00:20:29.080]  不要說唯唯唯
[00:20:29.080 --> 00:20:30.360]  大家很有熱誠
[00:20:30.360 --> 00:20:32.360]  但是繼續兩三年侍奉的時候
[00:20:32.360 --> 00:20:34.560]  就開始有很多不同的想法
[00:20:34.560 --> 00:20:36.320]  一些螞蟻衝突
[00:20:36.320 --> 00:20:38.320]  接著你忍不住下去
[00:20:38.320 --> 00:20:41.320]  你不至於像戈恩那樣殺了你的唐主任
[00:20:41.320 --> 00:20:43.640]  (笑聲)
[00:20:43.640 --> 00:20:45.640]  殺了你的驅毛
[00:20:45.640 --> 00:20:47.320]  (笑聲)
[00:20:47.320 --> 00:20:49.440]  可不可以cut掉
[00:20:49.440 --> 00:20:51.960]  不要緊,這個大家明白
[00:20:51.960 --> 00:20:53.200]  你不至於這樣
[00:20:53.200 --> 00:20:55.040]  但是你不就離開了
[00:20:55.040 --> 00:20:56.080]  對嗎
[00:20:56.080 --> 00:20:59.320]  受傷害或者和你的想法不同
[00:20:59.320 --> 00:21:00.720]  很多
[00:21:00.720 --> 00:21:03.040]  所以我就想有什麼正面的例子
[00:21:03.040 --> 00:21:05.560]  可以鼓勵我們甚至我們具體
[00:21:05.560 --> 00:21:07.560]  可以一起努力去做呢
[00:21:07.560 --> 00:21:09.560]  我就想起很多時候
[00:21:09.560 --> 00:21:11.240]  有一個的針研
[00:21:11.240 --> 00:21:13.880]  很多時候有一些新婚的弟兄姊妹
[00:21:13.880 --> 00:21:15.800]  我會將他影印了一個膠
[00:21:15.800 --> 00:21:17.400]  然後送給他十句
[00:21:17.400 --> 00:21:18.720]  稱為家庭的針研
[00:21:18.720 --> 00:21:19.960]  你上網找到的
[00:21:19.960 --> 00:21:20.680]  如果你覺得好
[00:21:20.680 --> 00:21:23.320]  待會你想拍照也可以拍下來
[00:21:23.320 --> 00:21:25.560]  我就將他改了做小組的針研
[00:21:25.560 --> 00:21:28.640]  或者放在侍奉的針研也很適合
[00:21:28.640 --> 00:21:31.640]  你不妨成為你一個提醒和幫助
[00:21:31.640 --> 00:21:32.840]  他有十句
[00:21:32.840 --> 00:21:35.560]  每句是分了前後的
[00:21:35.560 --> 00:21:37.160]  我讀黃色
[00:21:37.160 --> 00:21:38.280]  你讀藍色好嗎
[00:21:38.280 --> 00:21:39.760]  成為我們一些提醒鼓勵
[00:21:39.760 --> 00:21:40.360]  OK
[00:21:40.360 --> 00:21:41.480]  五句五句這樣出的
[00:21:41.480 --> 00:21:43.200]  所以你待會可能出完那兩句
[00:21:43.200 --> 00:21:44.720]  你才拍照,如果你需要
[00:21:44.720 --> 00:21:46.160]  我讀黃色
[00:21:46.160 --> 00:21:49.400]  要彼此享受
[00:21:49.400 --> 00:21:52.640]  要彼此代求
[00:21:52.640 --> 00:21:56.000]  要彼此禱告
[00:21:56.000 --> 00:21:59.200]  要彼此認罪
[00:21:59.200 --> 00:22:02.680]  要彼此領會
[00:22:02.680 --> 00:22:03.960]  好不好
[00:22:03.960 --> 00:22:08.120]  拍下來,如果你覺得需要
[00:22:08.120 --> 00:22:11.560]  好,接著我們繼續
[00:22:11.560 --> 00:22:15.360]  要彼此稱讚
[00:22:15.360 --> 00:22:18.320]  要彼此肯定
[00:22:18.320 --> 00:22:21.360]  要彼此相愛
[00:22:21.360 --> 00:22:24.560]  要彼此扶持
[00:22:24.560 --> 00:22:27.880]  要彼此慰問
[00:22:27.880 --> 00:22:29.720]  十句好不好的說話
[00:22:29.720 --> 00:22:31.000]  好,叫你拍下來
[00:22:31.000 --> 00:22:32.640]  你回去要做功課
[00:22:32.640 --> 00:22:35.760]  如果你結了婚
[00:22:35.760 --> 00:22:37.840]  今晚你就回去和你老婆
[00:22:37.840 --> 00:22:39.800]  一人讀一句
[00:22:39.800 --> 00:22:40.720]  是呀
[00:22:40.720 --> 00:22:43.640]  讀完之後你將它貼在床頭
[00:22:43.640 --> 00:22:46.080]  第二天老公回到家的時候
[00:22:46.080 --> 00:22:48.720]  老婆說「臭男人,這麼晚才回來」
[00:22:48.720 --> 00:22:52.120]  你就指一指最後那句
[00:22:52.120 --> 00:22:53.760]  然後你就教他說
[00:22:53.760 --> 00:22:54.800]  你下次應該說
[00:22:54.800 --> 00:22:56.720]  「老公,今晚這麼晚才回來」
[00:22:56.720 --> 00:22:59.840]  「老公,今晚這麼晚才回來」
[00:22:59.840 --> 00:23:00.800]  你明白
[00:23:00.800 --> 00:23:01.920]  你質問他
[00:23:01.920 --> 00:23:03.080]  其實有一句
[00:23:03.080 --> 00:23:04.480]  你慰問他
[00:23:04.480 --> 00:23:05.280]  也是一句
[00:23:05.280 --> 00:23:06.920]  但是整個氣氛就不同了
[00:23:06.920 --> 00:23:08.360]  對不對
[00:23:08.360 --> 00:23:10.400]  質問出於那惡者
[00:23:10.400 --> 00:23:12.400]  慰問出於上帝
[00:23:12.400 --> 00:23:13.440]  對不對
[00:23:13.440 --> 00:23:15.680]  所以第一個重點
[00:23:15.680 --> 00:23:17.320]  他說小心
[00:23:17.320 --> 00:23:19.960]  我們不要做的事是出於惡者
[00:23:19.960 --> 00:23:20.840]  我們反過來
[00:23:20.840 --> 00:23:21.840]  我們愛弟兄
[00:23:21.840 --> 00:23:22.920]  因為我們出於神
[00:23:22.920 --> 00:23:24.680]  你猜是旁邊那個
[00:23:24.680 --> 00:23:26.560]  你跟他說
[00:23:26.560 --> 00:23:27.560]  「我要愛弟兄」
[00:23:27.560 --> 00:23:28.840]  「因為我出於神」這樣說
[00:23:28.840 --> 00:23:35.440]  OK,開始
[00:23:35.440 --> 00:23:36.840]  第二個寫明愛弟兄
[00:23:36.840 --> 00:23:40.440]  因為他在說我們這樣做的時候
[00:23:40.440 --> 00:23:42.880]  其實是描寫我們一個屬靈的狀態
[00:23:42.880 --> 00:23:44.160]  說我們一個屬靈的生命
[00:23:44.160 --> 00:23:45.000]  是一個什麼生命
[00:23:45.000 --> 00:23:48.120]  就是我們以出死入生
[00:23:48.120 --> 00:23:49.680]  到了十三節的時候
[00:23:49.680 --> 00:23:50.640]  是那個中間部分
[00:23:50.640 --> 00:23:52.000]  剛才說過一詞七言
[00:23:52.000 --> 00:23:54.640]  「弟兄」這個字是專門放進去的
[00:23:54.640 --> 00:23:55.720]  為什麼這麼說呢
[00:23:55.720 --> 00:23:58.000]  其實如果有讀《約翰一書》的時候
[00:23:58.000 --> 00:23:59.960]  你有些印象就知道
[00:23:59.960 --> 00:24:01.720]  其實他經常提到
[00:24:01.720 --> 00:24:02.800]  父老啊
[00:24:02.800 --> 00:24:04.480]  少年人啊
[00:24:04.480 --> 00:24:05.480]  小子們啊
[00:24:05.480 --> 00:24:06.040]  小子們啊
[00:24:06.040 --> 00:24:07.160]  這個是和合本
[00:24:07.160 --> 00:24:09.000]  你看這個新漢語的本
[00:24:09.000 --> 00:24:11.560]  第十八節譯了的就是「孩子們」
[00:24:11.560 --> 00:24:13.080]  經常有這樣說
[00:24:13.080 --> 00:24:15.800]  大概他每個「XX門」「父老門」
[00:24:15.800 --> 00:24:19.480]  他就是一個新的段落的開始
[00:24:19.480 --> 00:24:21.600]  然後有時候是「孩子們」
[00:24:21.600 --> 00:24:23.720]  其實他不只是對小孩子說
[00:24:23.720 --> 00:24:26.600]  因為其實使徒約翰寫這本書的時候
[00:24:26.600 --> 00:24:29.600]  是主後九十幾年的時候
[00:24:29.600 --> 00:24:31.960]  他大概沒有一百都八十歲了
[00:24:31.960 --> 00:24:32.440]  OK
[00:24:32.440 --> 00:24:34.040]  所以他一個長老
[00:24:34.040 --> 00:24:35.040]  一個長者的身份
[00:24:35.040 --> 00:24:36.440]  是勸喻全教會
[00:24:36.440 --> 00:24:36.840]  OK
[00:24:36.840 --> 00:24:39.440]  所以他是對著所有教會的人說
[00:24:39.440 --> 00:24:40.760]  他稱他為「孩子」
[00:24:40.760 --> 00:24:42.040]  所以如果你看回的時候
[00:24:42.040 --> 00:24:43.080]  這些父老啊
[00:24:43.080 --> 00:24:43.440]  長老啊
[00:24:43.440 --> 00:24:43.920]  少年人啊
[00:24:43.920 --> 00:24:44.360]  是很多
[00:24:44.360 --> 00:24:45.360]  唯有一次
[00:24:45.360 --> 00:24:46.520]  他在這裡的時候
[00:24:46.520 --> 00:24:48.120]  是單單《約翰一書》
[00:24:48.120 --> 00:24:49.200]  甚至《約翰其他書》
[00:24:49.200 --> 00:24:50.600]  信徒印象中都沒有什麼
[00:24:50.600 --> 00:24:51.040]  OK
[00:24:51.040 --> 00:24:51.840]  在這裡稱
[00:24:51.840 --> 00:24:52.920]  「弟兄門」
[00:24:52.920 --> 00:24:53.640]  為什麼
[00:24:53.640 --> 00:24:56.280]  因為他就要和當時的受信人說
[00:24:56.280 --> 00:24:57.480]  「我們是弟兄」
[00:24:57.480 --> 00:24:59.400]  你對你的弟兄應該是怎樣
[00:24:59.400 --> 00:25:01.040]  許仇就提醒你
[00:25:01.040 --> 00:25:01.520]  問你
[00:25:01.520 --> 00:25:02.080]  你是怎樣
[00:25:02.080 --> 00:25:03.720]  他就用了一個「恨」字
[00:25:03.720 --> 00:25:04.720]  一開始就說
[00:25:04.720 --> 00:25:06.800]  「世人若恨你們,不要驚奇」
[00:25:06.800 --> 00:25:07.880]  這個不需要解釋
[00:25:07.880 --> 00:25:08.920]  因為我們明白
[00:25:08.920 --> 00:25:10.040]  耶穌的教導
[00:25:10.040 --> 00:25:11.160]  聖經的真理
[00:25:11.160 --> 00:25:13.040]  和世界的價值觀是很不同的
[00:25:13.040 --> 00:25:14.000]  所以我們很明白
[00:25:14.000 --> 00:25:15.080]  我們做得好的時候
[00:25:15.080 --> 00:25:16.120]  別人都不喜歡的
[00:25:16.120 --> 00:25:18.200]  但是我們仍然要繼續做好
[00:25:18.200 --> 00:25:20.000]  但是下一句
[00:25:20.000 --> 00:25:21.600]  就給我們很大提醒
[00:25:21.600 --> 00:25:22.880]  甚至我自己預備的時候
[00:25:22.880 --> 00:25:23.880]  我也很害怕
[00:25:23.880 --> 00:25:24.680]  為什麼呢
[00:25:24.680 --> 00:25:27.040]  他說「凡恨自己弟兄的」
[00:25:27.040 --> 00:25:29.280]  他形容這些是什麼人呢?
[00:25:29.280 --> 00:25:32.480]  殺人兇手
[00:25:32.480 --> 00:25:35.360]  那我馬上就問一個問題
[00:25:35.360 --> 00:25:37.360]  你有沒有恨你的弟兄?
[00:25:37.360 --> 00:25:39.560]  很嚴重
[00:25:39.560 --> 00:25:41.160]  因為他說你恨弟兄的
[00:25:41.160 --> 00:25:43.160]  連永生都不存留在你裡面
[00:25:43.160 --> 00:25:43.960]  看到嗎?
[00:25:43.960 --> 00:25:45.680]  那很自然
[00:25:45.680 --> 00:25:46.840]  弟兄就馬上會想
[00:25:46.840 --> 00:25:47.720]  理性嘛
[00:25:47.720 --> 00:25:48.880]  什麼叫恨呢?
[00:25:48.880 --> 00:25:50.400]  definition是什麼呢?
[00:25:50.400 --> 00:25:51.160]  我們最厲害是這樣的
[00:25:51.160 --> 00:25:51.760]  OK
[00:25:51.760 --> 00:25:52.520]  那麼
[00:25:52.520 --> 00:25:54.320]  當然你可以很多查考
[00:25:54.320 --> 00:25:55.600]  最直接你想想
[00:25:55.600 --> 00:25:56.920]  恨的英文是什麼呢?
[00:25:56.920 --> 00:25:58.360]  hate
[00:25:58.360 --> 00:25:59.320]  hate
[00:25:59.320 --> 00:26:00.640]  我一想到就還
[00:26:00.640 --> 00:26:02.000]  怯怯的
[00:26:02.000 --> 00:26:02.680]  為什麼呢?
[00:26:02.680 --> 00:26:03.400]  因為你
[00:26:03.400 --> 00:26:04.760]  hate轉回來中文
[00:26:04.760 --> 00:26:05.840]  你可以做什麼呢?
[00:26:05.840 --> 00:26:07.160]  討厭
[00:26:07.160 --> 00:26:10.040]  你現在的心就馬上舉手
[00:26:10.040 --> 00:26:11.400]  你不用舉手
[00:26:11.400 --> 00:26:12.320]  你的心舉手
[00:26:12.320 --> 00:26:14.440]  你曾經討厭過你的弟兄的
[00:26:14.440 --> 00:26:16.040]  你在心裡舉手來看看
[00:26:16.040 --> 00:26:16.440]  不是
[00:26:16.440 --> 00:26:17.720]  舉手給你自己看看
[00:26:17.720 --> 00:26:19.880]  你笑你是不是?
[00:26:19.880 --> 00:26:21.720]  一定有的
[00:26:21.720 --> 00:26:22.720]  是不是?
[00:26:22.720 --> 00:26:25.400]  有時候跟迎新聊天
[00:26:25.400 --> 00:26:26.880]  有時候做迎新也很慘的
[00:26:26.880 --> 00:26:29.120]  因為有時候人們也不太明白
[00:26:29.120 --> 00:26:31.760]  叫他們坐近一點
[00:26:31.760 --> 00:26:37.960]  那些來賓有時候也不是很客氣
[00:26:37.960 --> 00:26:39.640]  臉就掉到地上
[00:26:39.640 --> 00:26:41.280]  你懂得吧?
[00:26:41.280 --> 00:26:42.560]  希伯來文的用法
[00:26:42.560 --> 00:26:43.200]  OK
[00:26:43.200 --> 00:26:43.920]  所以
[00:26:43.920 --> 00:26:46.080]  是不是有時候也討厭
[00:26:46.080 --> 00:26:47.360]  那就糟糕了
[00:26:47.360 --> 00:26:48.320]  原來
[00:26:48.320 --> 00:26:50.280]  一討厭的時候
[00:26:50.280 --> 00:26:52.240]  永生就不在我們裡面
[00:26:52.240 --> 00:26:54.680]  於是乎我們這裡每個人都
[00:26:54.680 --> 00:26:57.840]  將來不知道在哪裡見了
[00:26:57.840 --> 00:26:58.760]  你明白我說什麼嗎?
[00:26:58.760 --> 00:27:00.200]  是不是這個意思呢?
[00:27:00.200 --> 00:27:01.440]  究竟什麼叫做恨?
[00:27:01.440 --> 00:27:03.680]  我們看回這段經文
[00:27:03.680 --> 00:27:05.960]  第十五節其實是接著第十四節說的
[00:27:05.960 --> 00:27:07.520]  十四節說什麼呢?
[00:27:07.520 --> 00:27:09.120]  他說我們知道
[00:27:09.120 --> 00:27:10.960]  因為我們愛弟兄
[00:27:10.960 --> 00:27:13.440]  就已經出死入生了
[00:27:13.440 --> 00:27:15.360]  然後在十四節下半節
[00:27:15.360 --> 00:27:16.320]  裡面繼續說
[00:27:16.320 --> 00:27:19.400]  沒有愛的是住在死亡中
[00:27:19.400 --> 00:27:22.600]  我專門全部那些恨字殺人兇手
[00:27:22.600 --> 00:27:24.240]  是用紅色的字
[00:27:24.240 --> 00:27:26.800]  就是告訴你原來他十五節說的這一堆
[00:27:26.800 --> 00:27:29.560]  是指著十四節下半節的
[00:27:29.560 --> 00:27:31.760]  沒有愛在裡面的那些人
[00:27:31.760 --> 00:27:32.880]  聽明白了嗎?
[00:27:32.880 --> 00:27:34.520]  如果是這樣的時候你就明白
[00:27:34.520 --> 00:27:35.880]  他在說的那種恨
[00:27:35.880 --> 00:27:36.480]  OK
[00:27:36.480 --> 00:27:38.200]  其實他本身的字眼也是很激烈的
[00:27:38.200 --> 00:27:38.640]  OK
[00:27:38.640 --> 00:27:40.240]  不過他特別要說一件事情
[00:27:40.240 --> 00:27:43.360]  你還有沒有愛在你裡面?
[00:27:43.360 --> 00:27:46.240]  如果你那種對弟兄的懷恨
[00:27:46.240 --> 00:27:47.360]  或者你
[00:27:47.360 --> 00:27:49.400]  好像聖經有個比喻
[00:27:49.400 --> 00:27:51.120]  就是捏著那個人的喉嚨不放
[00:27:51.120 --> 00:27:51.840]  OK
[00:27:51.840 --> 00:27:55.280]  那個狀況呢?
[00:27:55.280 --> 00:27:57.600]  其實是在說什麼呢?
[00:27:57.600 --> 00:27:59.840]  你是不是沒有了愛在裡面?
[00:27:59.840 --> 00:28:01.200]  如果你沒有了愛在裡面
