
[00:00:00.000 --> 00:00:04.000]  我們同心再次禱告
[00:23:25.000 --> 00:23:28.000]  「我不要祈禱」
[00:23:28.000 --> 00:23:33.000]  所以牙醫繼續幫他去拔牙
[00:23:33.000 --> 00:23:38.000]  在拔牙的時候默默地為這位婦人祈禱
[00:23:38.000 --> 00:23:42.000]  牙醫不能忘記這位婦人
[00:23:42.000 --> 00:23:44.000]  後來他繼續為她祈禱
[00:23:44.000 --> 00:23:47.000]  他很想讓這位婦人知道
[00:23:47.000 --> 00:23:50.000]  耶穌基督可以給她寶貴的禮物
[00:23:50.000 --> 00:23:54.000]  就是永遠的活水
[00:23:54.000 --> 00:23:56.000]  他亦希望告訴她
[00:23:56.000 --> 00:23:59.000]  耶穌基督在你貧窮的時候和你在一起
[00:23:59.000 --> 00:24:03.000]  就算一個地震也不能將你和耶穌基督分開
[00:24:03.000 --> 00:24:06.000]  耶穌是愛
[00:24:06.000 --> 00:24:08.000]  他希望這位婦人所經歷的
[00:24:08.000 --> 00:24:12.000]  不是單單牙痛的去除
[00:24:12.000 --> 00:24:16.000]  而是得到永遠的生命
[00:24:16.000 --> 00:24:21.000]  在此我又想起你們
[00:24:21.000 --> 00:24:24.000]  弟兄姊妹們
[00:24:24.000 --> 00:24:30.000]  你們算不算在天災人禍當中呢?
[00:24:30.000 --> 00:24:41.000]  你們是否正在經歷新肺炎的驚慌和威脅?
[00:24:41.000 --> 00:24:44.000]  在你們面對這些混亂的現實當中
[00:24:44.000 --> 00:24:48.000]  疾病、混亂、恐懼、心痛、憂慮的擔子
[00:24:48.000 --> 00:24:53.000]  會不會成為我們的信心?
[00:24:53.000 --> 00:24:55.000]  經歷神的信心?
[00:24:55.000 --> 00:25:01.000]  經歷神的勇氣的一些時間?
[00:25:01.000 --> 00:25:04.000]  神要眾香港的宗教會
[00:25:04.000 --> 00:25:07.000]  要城鎮家
[00:25:07.000 --> 00:25:13.000]  要你們繼續在愛的關係當中
[00:25:13.000 --> 00:25:19.000]  在愛當中我們就不會成為人家的絆腳石
[00:25:19.000 --> 00:25:23.000]  而它是成為一個可以被信任的群體
[00:25:23.000 --> 00:25:26.000]  讓人的心靈得到真正的平安
[00:25:26.000 --> 00:25:30.000]  讓人能夠在這種不確定的情況下
[00:25:30.000 --> 00:25:33.000]  繼續去生活
[00:25:33.000 --> 00:25:35.000]  所以弟兄姊妹們
[00:25:35.000 --> 00:25:39.000]  愛是十分重要的
[00:25:39.000 --> 00:25:45.000]  但是要將愛放在優先次序的話
[00:25:45.000 --> 00:25:49.000]  這是需要勇氣
[00:25:49.000 --> 00:25:51.000]  你們不是有些弟兄姊妹們
[00:25:51.000 --> 00:25:55.000]  現在在醫院很辛勤地工作嗎?
[00:25:55.000 --> 00:25:58.000]  當疫症蔓延的時候
[00:25:58.000 --> 00:26:04.000]  他們關心那些有這些薄病
[00:26:04.000 --> 00:26:07.000]  或者是垂死的病人
[00:26:07.000 --> 00:26:11.000]  他們都冒著感染的危險
[00:26:11.000 --> 00:26:14.000]  關心這些病人
[00:26:14.000 --> 00:26:18.000]  我相信他們都不會問這些人是不是基督徒
[00:26:18.000 --> 00:26:22.000]  他們不會問這些人是不是有相同的政見
[00:26:22.000 --> 00:26:28.000]  他們也不會質疑這些病人是否值得醫治
[00:26:28.000 --> 00:26:30.000]  我有位醫生朋友
[00:26:30.000 --> 00:26:33.000]  是一位很著名的心臟科醫生
[00:26:33.000 --> 00:26:37.000]  他在養和醫院醫治很多病人
[00:26:37.000 --> 00:26:46.000]  做一些手術很複雜的心臟手術
[00:26:46.000 --> 00:26:48.000]  他有很多病人
[00:26:48.000 --> 00:26:53.000]  但他見到大難臨到香港的時候
[00:26:53.000 --> 00:26:56.000]  他願意抽出他等待的時間
[00:26:56.000 --> 00:26:58.000]  或者更多的時間
[00:26:58.000 --> 00:27:03.000]  回到馬來醫院幫助他的舊同事
[00:27:03.000 --> 00:27:09.000]  一起去面對武漢肺炎
[00:27:09.000 --> 00:27:13.000]  你們是否認識我們當中的一些肢體
[00:27:13.000 --> 00:27:18.000]  現在在努力去救護那些肺炎的病人
[00:27:18.000 --> 00:27:21.000]  因為他們愛你們
[00:27:21.000 --> 00:27:23.000]  和周圍的人
[00:27:23.000 --> 00:27:28.000]  他們願意和你們和他們的朋友
[00:27:28.000 --> 00:27:32.000]  作若干程度的分離
[00:27:32.000 --> 00:27:35.000]  當然這個也是愛
[00:27:35.000 --> 00:27:37.000]  這個也是勇氣
[00:27:37.000 --> 00:27:41.000]  他們的勇氣是因為他們對神的依靠
[00:27:41.000 --> 00:27:45.000]  他們的勇氣是因為他們盡心盡性盡力
[00:27:45.000 --> 00:27:48.000]  愛神和愛人
[00:27:48.000 --> 00:27:50.000]  他們是有勇氣的
[00:27:50.000 --> 00:27:53.000]  愛是沒有懼怕的
[00:27:53.000 --> 00:27:56.000]  或者你說牧師
[00:27:56.000 --> 00:27:59.000]  我沒有這樣的勇氣
[00:27:59.000 --> 00:28:02.000]  我明白
[00:28:02.000 --> 00:28:05.000]  或者我也沒有這樣的勇氣
[00:28:05.000 --> 00:28:08.000]  但我希望有這樣的勇氣
[00:28:08.000 --> 00:28:12.000]  當苦難來到我身上的時候
[00:28:12.000 --> 00:28:16.000]  我希望我像他們一樣
[00:28:16.000 --> 00:28:19.000]  我知道勇氣是一份禮物
[00:28:19.000 --> 00:28:22.000]  是神給的
[00:28:22.000 --> 00:28:26.000]  所以求神給我這個勇氣
[00:28:26.000 --> 00:28:30.000]  所以在苦難當中我們不要憂慮
[00:28:30.000 --> 00:28:34.000]  去解釋究竟苦難的意思
[00:28:34.000 --> 00:28:36.000]  為什麼會有苦難
[00:28:36.000 --> 00:28:40.000]  雖然我們對苦難是不能夠提出一個完全的答案
[00:28:40.000 --> 00:28:44.000]  我們只管繼續去相信神
[00:28:44.000 --> 00:28:46.000]  我們看著苦難
[00:28:46.000 --> 00:28:49.000]  我們更看著那些在苦難當中的人
[00:28:49.000 --> 00:28:52.000]  我們更加看著我們的神
[00:28:52.000 --> 00:28:56.000]  所以我們一同要去相信在苦難當中
[00:28:56.000 --> 00:28:58.000]  神沒有消失
[00:28:58.000 --> 00:29:01.000]  在苦難當中我們發覺
[00:29:01.000 --> 00:29:03.000]  神的恩典是堅韌的
[00:29:03.000 --> 00:29:06.000]  愛是不會逃跑的
[00:29:06.000 --> 00:29:08.000]  我們相信這一點
[00:29:08.000 --> 00:29:10.000]  因為在我們周圍的人
[00:29:10.000 --> 00:29:13.000]  我們已經有一些有勇氣的人在我們身邊
[00:29:13.000 --> 00:29:16.000]  這些人面對巨大的困難
[00:29:16.000 --> 00:29:18.000]  他們仍然喜樂
[00:29:18.000 --> 00:29:20.000]  Of good cheer
[00:29:20.000 --> 00:29:22.000]  他們仍然有勇氣
[00:29:22.000 --> 00:29:24.000]  有Courage
[00:29:24.000 --> 00:29:29.000]  Good cheer and courage
[00:29:29.000 --> 00:29:31.000]  我們只要記得
[00:29:31.000 --> 00:29:33.000]  我們生命當中有很多
[00:29:33.000 --> 00:29:36.000]  好像運彩的見證人
[00:29:36.000 --> 00:29:39.000]  他們是常常的喜樂
[00:29:39.000 --> 00:29:44.000]  這一切是會帶來給我們有新的理解和新的力量
[00:29:44.000 --> 00:29:46.000]  是的
[00:29:46.000 --> 00:29:50.000]  蜜田中有雜草
[00:29:50.000 --> 00:29:54.000]  世界有蜜子和雜草
[00:29:54.000 --> 00:29:56.000]  但是要記得
[00:29:56.000 --> 00:29:59.000]  你是神的兒女
[00:29:59.000 --> 00:30:02.000]  神不會消失
[00:30:02.000 --> 00:30:04.000]  神愛你
[00:30:04.000 --> 00:30:06.000]  所以我們相信
[00:30:06.000 --> 00:30:08.000]  繼續相信神
[00:30:08.000 --> 00:30:10.000]  我們可以放心
[00:30:10.000 --> 00:30:12.000]  Be of good cheer
[00:30:12.000 --> 00:30:14.000]  我們不用怕
[00:30:14.000 --> 00:30:17.000]  我們帶著勇氣和喜樂
[00:30:17.000 --> 00:30:19.000]  一同前進
[00:30:19.000 --> 00:30:23.000]  Cheer and courage
[00:30:23.000 --> 00:30:27.000]  Courage and cheer
[00:30:27.000 --> 00:30:29.000]  Amen
