
[00:00:00.000 --> 00:00:05.600]  我想幾年前 或是十年八年之前
[00:24:07.240 --> 00:24:09.240]  信了都沒有用
[00:24:09.240 --> 00:24:12.240]  為什麼還要信呢?
[00:24:12.240 --> 00:24:15.240]  我希望提醒大家
[00:24:15.240 --> 00:24:21.240]  人生在世是一定有災難的
[00:24:21.240 --> 00:24:24.240]  無論你信不信耶穌
[00:24:24.240 --> 00:24:28.240]  都會有人生的災難
[00:24:28.240 --> 00:24:31.240]  不過信了耶穌的人
[00:24:31.240 --> 00:24:33.240]  由於有聖經的啟示
[00:24:33.240 --> 00:24:36.240]  我們就明白到人生的災難
[00:24:36.240 --> 00:24:40.240]  只不過是信心的考驗
[00:24:40.240 --> 00:24:44.240]  我們可以靠著上帝所加的力量
[00:24:44.240 --> 00:24:47.240]  去渡過那些苦難
[00:24:47.240 --> 00:24:50.240]  在我講約伯記的期間
[00:24:50.240 --> 00:24:51.240]  我都提過
[00:24:51.240 --> 00:24:55.240]  在2012年天歌的音樂總監
[00:24:55.240 --> 00:24:57.240]  王安倫弟兄
[00:24:57.240 --> 00:25:02.240]  他的獨生兒子25歲的時候死了的見證
[00:25:02.240 --> 00:25:08.240]  劉欣如姐妹經歷憂鬱和患癌症的見證
[00:25:08.240 --> 00:25:13.240]  最近還有羅惠娟姐妹變腐脂產失衝
[00:25:13.240 --> 00:25:16.240]  最後患上癌症的見證
[00:25:16.240 --> 00:25:20.240]  事實上在我們會友當中
[00:25:20.240 --> 00:25:22.240]  戚大明弟兄Peter Chik
[00:25:22.240 --> 00:25:24.240]  他都患過癌症
[00:25:24.240 --> 00:25:25.240]  寫了一本書
[00:25:25.240 --> 00:25:27.240]  書名叫《神蹟》
[00:25:27.240 --> 00:25:30.240]  《恩與之聲》都拍過他的見證
[00:25:30.240 --> 00:25:32.240]  這些見證人
[00:25:32.240 --> 00:25:34.240]  好像聖經所講
[00:25:34.240 --> 00:25:40.240]  如同雲彩圍住我們
[00:25:40.240 --> 00:25:45.240]  因此我鼓勵已經信主的弟兄姐妹
[00:25:45.240 --> 00:25:48.240]  你不要怕遇到苦難
[00:25:48.240 --> 00:25:52.240]  也不要問為什麼
[00:25:52.240 --> 00:25:53.240]  遇到苦難的時候
[00:25:53.240 --> 00:25:55.240]  不要問為什麼
[00:25:55.240 --> 00:25:59.240]  你只要繼續相信上帝的應許
[00:25:59.240 --> 00:26:03.240]  勇敢地去面對人生的挑戰
[00:26:03.240 --> 00:26:07.240]  信心的挑戰
[00:26:07.240 --> 00:26:10.240]  在我們中間如果有未信主的朋友
[00:26:10.240 --> 00:26:12.240]  我都想和你們說
[00:26:12.240 --> 00:26:14.240]  如果有人告訴你
[00:26:14.240 --> 00:26:17.240]  信了耶穌就會無災無難
[00:26:17.240 --> 00:26:21.240]  你不要相信
[00:26:21.240 --> 00:26:24.240]  信了耶穌的人不會無災無難
[00:26:24.240 --> 00:26:26.240]  但是信了耶穌
[00:26:26.240 --> 00:26:32.240]  卻會使你在患難中有盼望
[00:26:32.240 --> 00:26:37.240]  我記得在天歌2012年的音樂會
[00:26:37.240 --> 00:26:39.240]  袁志明牧師講到
[00:26:39.240 --> 00:26:43.240]  王安倫弟兄夫婦的獨生子死了
[00:26:43.240 --> 00:26:45.240]  他們很傷心
[00:26:45.240 --> 00:26:46.240]  很正常
[00:26:46.240 --> 00:26:47.240]  傷心是很正常
[00:26:47.240 --> 00:26:51.240]  不過同時他們有上帝的安慰
[00:26:51.240 --> 00:26:55.240]  知道他們的兒子只不過是回了天間
[00:26:55.240 --> 00:26:59.240]  將來他們可以見面
[00:26:59.240 --> 00:27:02.240]  但是在王安倫弟兄所住的同一個城市
[00:27:02.240 --> 00:27:03.240]  在加拿大
[00:27:03.240 --> 00:27:05.240]  好像是溫哥華
[00:27:05.240 --> 00:27:08.240]  卻有一位在香港的移民
[00:27:08.240 --> 00:27:11.240]  由於他的獨生子又死了
[00:27:11.240 --> 00:27:12.240]  他沒有信耶穌
[00:27:12.240 --> 00:27:14.240]  他沒有盼望
[00:27:14.240 --> 00:27:16.240]  以致他傷心過度
[00:27:16.240 --> 00:27:20.240]  而發了神經
[00:27:20.240 --> 00:27:21.240]  所以我鼓勵你
[00:27:21.240 --> 00:27:22.240]  你未信耶穌
[00:27:22.240 --> 00:27:24.240]  你要信耶穌
[00:27:24.240 --> 00:27:27.240]  信耶穌不會使你無災無難
[00:27:27.240 --> 00:27:31.240]  不過在人生的風浪當中
[00:27:31.240 --> 00:27:34.240]  祂會給你帶來盼望
[00:27:34.240 --> 00:27:35.240]  力量
[00:27:35.240 --> 00:27:40.240]  和內心的平安
[00:27:40.240 --> 00:27:42.240]  如果有人未信耶穌
[00:27:42.240 --> 00:27:43.240]  而想信的話
[00:27:43.240 --> 00:27:45.240]  請你在散會之後跟我說
[00:27:45.240 --> 00:27:47.240]  我會幫助你的
[00:27:47.240 --> 00:27:51.240]  我們一起同心低頭祈禱
[00:27:51.240 --> 00:27:52.240]  真主天父
[00:27:52.240 --> 00:27:53.240]  我們感謝祢
[00:27:53.240 --> 00:27:55.240]  選擇我們成為祢的兒女
[00:27:55.240 --> 00:27:58.240]  讓我們有美好的盼望
[00:27:58.240 --> 00:28:00.240]  也讓我們知道
[00:28:00.240 --> 00:28:03.240]  人生的意義和方向
[00:28:03.240 --> 00:28:07.240]  求祢加添我們的信心和智慧
[00:28:07.240 --> 00:28:10.240]  使我們面對任何苦難的時候
[00:28:10.240 --> 00:28:12.240]  都會通過考驗
[00:28:12.240 --> 00:28:17.240]  證實我們的信心是真實無遺
[00:28:17.240 --> 00:28:19.240]  奉耶穌基督的名祈禱
[00:28:19.240 --> 00:28:20.240]  阿門
