
[00:00:00.000 --> 00:00:05.520]  好,我們一起祈禱,求主幫助我們明白祂的說話
[00:24:01.640 --> 00:24:03.640]  得救是不需要很多次
[00:24:03.640 --> 00:24:05.640]  你得救過一次沒有離開
[00:24:05.640 --> 00:24:07.640]  那你就肯定永遠得救
[00:24:07.640 --> 00:24:12.640]  你這樣一次得救永遠得救沒問題的
[00:24:12.640 --> 00:24:14.640]  簡單來說一次相信得救
[00:24:14.640 --> 00:24:16.640]  一生持守信仰永遠得救
[00:24:16.640 --> 00:24:19.640]  我也相信的
[00:24:19.640 --> 00:24:21.640]  但假如一個人聽到了福音
[00:24:21.640 --> 00:24:23.640]  也接受了耶穌
[00:24:23.640 --> 00:24:25.640]  也做過決志祈禱
[00:24:25.640 --> 00:24:27.640]  從人的角度來看
[00:24:27.640 --> 00:24:30.640]  他就已經得救了
[00:24:30.640 --> 00:24:33.640]  不過假如他在得救之後
[00:24:33.640 --> 00:24:36.640]  受到一些好像耶齊璧的人的引誘
[00:24:36.640 --> 00:24:39.640]  去行淫吃祭過偶像的食物
[00:24:39.640 --> 00:24:41.640]  並且沒有悔改
[00:24:41.640 --> 00:24:44.640]  這樣主耶穌說
[00:24:44.640 --> 00:24:47.640]  除非他們悔改
[00:24:47.640 --> 00:24:50.640]  不再跟他行淫
[00:24:50.640 --> 00:24:54.640]  我就要使他們跟他同受大苦難
[00:24:54.640 --> 00:24:57.640]  我也要擊殺跟從他的人
[00:24:57.640 --> 00:25:00.640]  我洞悉人的思想和意念
[00:25:00.640 --> 00:25:04.640]  我要按照你們每一個人所做的
[00:25:04.640 --> 00:25:07.640]  報應你們
[00:25:07.640 --> 00:25:12.640]  我相信主耶穌用這麼嚴厲的話去警告教會
[00:25:12.640 --> 00:25:16.640]  是說那些被擊殺的人是不會得救的
[00:25:16.640 --> 00:25:18.640]  而不是說不要緊
[00:25:18.640 --> 00:25:20.640]  只是擊殺了他們的身體
[00:25:20.640 --> 00:25:22.640]  身體不得救,靈魂仍然得救
[00:25:22.640 --> 00:25:26.640]  我不相信這樣的解釋
[00:25:26.640 --> 00:25:29.640]  但我同時要鼓勵已經信主的弟兄姊妹
[00:25:29.640 --> 00:25:34.640]  大家不用擔心自己是否能夠得救的問題
[00:25:34.640 --> 00:25:37.640]  我們自己知道自己相信主是否真心
[00:25:37.640 --> 00:25:39.640]  假如我們真心信主
[00:25:39.640 --> 00:25:43.640]  又沒有墮入去拜偶像的行為
[00:25:43.640 --> 00:25:46.640]  我們仍然與主結連
[00:25:46.640 --> 00:25:50.640]  我們就已經得救
[00:25:50.640 --> 00:25:53.640]  並且已經享有永生
[00:25:53.640 --> 00:25:56.640]  不需要擔心不知道自己是否能夠得救
[00:25:56.640 --> 00:25:59.640]  可能要到最後見到耶穌才知道不是
[00:25:59.640 --> 00:26:01.640]  這樣的教訓又說不對
[00:26:01.640 --> 00:26:06.640]  我們是可以肯定自己得救的
[00:26:06.640 --> 00:26:09.640]  我們當中如果有人想信耶穌
[00:26:09.640 --> 00:26:12.640]  我想講清楚
[00:26:12.640 --> 00:26:15.640]  只要你憑信心就真的會得救
[00:26:15.640 --> 00:26:18.640]  但一個人如果有真正的信心
[00:26:18.640 --> 00:26:23.640]  也一定會有好行為跟著出來
[00:26:23.640 --> 00:26:27.640]  所以我並不是說你要有行為才可以得救
[00:26:27.640 --> 00:26:30.640]  我們不是靠行為得救
[00:26:30.640 --> 00:26:33.640]  我們是靠信心可以得救
[00:26:33.640 --> 00:26:35.640]  你先要有信心
[00:26:35.640 --> 00:26:38.640]  然後有信服耶穌的好行為
[00:26:38.640 --> 00:26:41.640]  那就是必然會得救
[00:26:41.640 --> 00:26:44.640]  如果有人想信耶穌的話
[00:26:44.640 --> 00:26:46.640]  參加聖餐會後可以告訴我
[00:26:46.640 --> 00:26:48.640]  或找梁牧師
[00:26:48.640 --> 00:26:53.640]  我們會幫助你認識我們的信仰
[00:26:53.640 --> 00:26:55.640]  請我們一起祈禱
[00:27:14.640 --> 00:27:16.640]  (字幕製作:貝爾)
