
[00:00:00.000 --> 00:00:02.680]  今天我們繼續配合教會的主題
[00:18:27.800 --> 00:18:31.480]  而是我們能夠重看我們的過去
[00:18:31.480 --> 00:18:34.480]  重寫我們的過去
[00:18:34.480 --> 00:18:35.680]  信主後
[00:18:35.680 --> 00:18:38.080]  可能我們都會回想、數算
[00:18:38.080 --> 00:18:39.240]  你會發現
[00:18:39.240 --> 00:18:43.920]  原來神一直在鋪一條你信主的路
[00:18:43.920 --> 00:18:45.560]  直至你今時今刻
[00:18:45.560 --> 00:18:47.120]  你認識神
[00:18:47.120 --> 00:18:50.480]  能夠去相信耶穌基督
[00:18:50.480 --> 00:18:52.360]  我相信很多時候
[00:18:52.360 --> 00:18:54.800]  或者我們很多人都有這個同感
[00:18:54.800 --> 00:18:56.280]  原來神一直
[00:18:56.280 --> 00:18:58.240]  祂的恩典都與我們同在
[00:18:58.240 --> 00:19:00.320]  只是我們不發覺
[00:19:00.320 --> 00:19:03.320]  所以奉耶穌基督的名背後
[00:19:03.320 --> 00:19:05.200]  其實是有一個強而
[00:19:05.200 --> 00:19:09.680]  並且有一個個人經驗的信念
[00:19:09.680 --> 00:19:13.040]  一個強大而且有個人經驗的信念
[00:19:13.040 --> 00:19:14.920]  耶穌基督是信實的
[00:19:14.920 --> 00:19:18.000]  祂能夠重啟我們的人生
[00:19:18.000 --> 00:19:20.160]  而第二
[00:19:20.160 --> 00:19:22.480]  耶穌基督祂的道理
[00:19:22.480 --> 00:19:25.160]  是承傳眾先知的話
[00:19:25.160 --> 00:19:25.960]  在舊約裡面
[00:19:25.960 --> 00:19:27.560]  摩西、薩姆爾、以塞亞
[00:19:27.560 --> 00:19:29.960]  甚至可能其他的先知們
[00:19:29.960 --> 00:19:31.960]  都提過耶穌基督的道理
[00:19:31.960 --> 00:19:33.640]  一一去述說這位
[00:19:33.640 --> 00:19:35.960]  神簡選的僕人的生平
[00:19:35.960 --> 00:19:38.240]  甚至祂掛在木頭上
[00:19:38.240 --> 00:19:39.640]  為我們受死
[00:19:39.640 --> 00:19:42.240]  最後復活
[00:19:42.240 --> 00:19:44.800]  猶太人對於這群舊約先知
[00:19:44.800 --> 00:19:46.440]  其實是很尊重的
[00:19:46.440 --> 00:19:47.880]  因為祂的話
[00:19:47.880 --> 00:19:53.360]  是塑造著祂們自身的信仰民族的價值
[00:19:53.360 --> 00:19:55.120]  在重要的日子裡面
[00:19:55.120 --> 00:19:59.280]  同時祂們都會讀先知的說話作為教導
[00:19:59.280 --> 00:20:00.760]  在祂的文化裡面
[00:20:00.760 --> 00:20:03.360]  很多的文學、音樂、藝術作品
[00:20:03.360 --> 00:20:05.640]  都是受到先知說話的薰陶
[00:20:05.640 --> 00:20:07.360]  甚至啟發
[00:20:07.360 --> 00:20:09.480]  在二十四、二十五節裡面說到
[00:20:09.480 --> 00:20:11.680]  祂說從薩姆爾以來的眾先知
[00:20:11.680 --> 00:20:15.040]  範說預言的也都說到這些日子
[00:20:15.040 --> 00:20:16.920]  這些都是猶太人知道的
[00:20:16.920 --> 00:20:21.000]  說關於彌賽亞的生平、祂的生命
[00:20:21.000 --> 00:20:24.640]  但是為什麼猶太人否定耶穌基督呢?
[00:20:24.640 --> 00:20:25.800]  原來是因為
[00:20:25.800 --> 00:20:29.600]  他們覺得耶穌基督的出生、遭遇、結局
[00:20:29.600 --> 00:20:33.640]  跟他們所想像的彌賽亞救主是不同的
[00:20:33.640 --> 00:20:35.280]  在猶太的傳統裡面
[00:20:35.280 --> 00:20:38.440]  他們覺得彌賽亞應該是一位帶來和平
[00:20:38.440 --> 00:20:39.840]  重建以色列國
[00:20:39.840 --> 00:20:40.960]  恢復聖殿
[00:20:40.960 --> 00:20:45.200]  甚至是帶來世界統一和平的領袖
[00:20:45.200 --> 00:20:48.120]  但是耶穌卻是被釘身十駕
[00:20:48.120 --> 00:20:51.480]  祂被鞭打、祂受傷
[00:20:51.480 --> 00:20:53.880]  耶穌基督釘在十字架死亡
[00:20:53.880 --> 00:20:57.720]  十字架是一個羞辱和失敗的記號
[00:20:57.720 --> 00:21:00.560]  似乎跟這個猶太人對於救主
[00:21:00.560 --> 00:21:04.400]  德性的形象有所出入
[00:21:04.400 --> 00:21:09.120]  但是彼得很想去跟這幫猶太人說
[00:21:09.120 --> 00:21:11.080]  很想幫助他們離開
[00:21:11.080 --> 00:21:15.840]  甚至推翻他們對耶穌這種單一的看法
[00:21:15.840 --> 00:21:21.920]  慢慢幫助他們去拼砌耶穌的真相
[00:21:21.920 --> 00:21:26.960]  將耶穌救主這個無可推諉的身份
[00:21:26.960 --> 00:21:29.360]  去證明出來
[00:21:29.360 --> 00:21:32.480]  所以在第十七節裡面說
[00:21:32.480 --> 00:21:37.000]  他說:「弟兄們,我曉得你們從前是因為不知道
[00:21:37.000 --> 00:21:40.760]  你的觀長也是如此」
[00:21:40.760 --> 00:21:44.480]  其實彼得也是一個猶太人
[00:21:44.480 --> 00:21:47.600]  他很明白為何這幫猶太人這樣想
[00:21:47.600 --> 00:21:50.160]  他曾經不認識神
[00:21:50.160 --> 00:21:55.040]  但是彼得這一刻如此深信基督的大能
[00:21:55.040 --> 00:21:59.520]  是因為他同樣從不信走到信的過程
[00:21:59.520 --> 00:22:02.760]  經歷過被拆毀、被建立
[00:22:02.760 --> 00:22:07.240]  他也推翻自己過往對耶穌的認知、觀念
[00:22:07.240 --> 00:22:11.280]  親身見過耶穌的真貌
[00:22:11.280 --> 00:22:12.920]  耶穌呼召彼得的時候
[00:22:12.920 --> 00:22:16.200]  彼得說:「主啊,離開我,我是個罪人」
[00:22:16.200 --> 00:22:19.560]  彼得悔改,承認耶穌是主
[00:22:19.560 --> 00:22:21.920]  當耶穌在水面上行走的時候
[00:22:21.920 --> 00:22:24.080]  彼得說:「主,如果是你
[00:22:24.080 --> 00:22:27.600]  你也叫我在水面上行走,去到你那裡」
[00:22:27.600 --> 00:22:29.400]  但是彼得小信
[00:22:29.400 --> 00:22:30.800]  最後耶穌說
[00:22:30.800 --> 00:22:34.520]  他說:「你這小信的人為何而惑呢?」
[00:22:34.520 --> 00:22:36.560]  彼得三次不認主
[00:22:36.560 --> 00:22:41.080]  最後他躲起來,抱頭痛哭、自責
[00:22:41.080 --> 00:22:44.320]  但是最終,耶穌三次問彼得
[00:22:44.320 --> 00:22:47.240]  「你愛我,比這些更深嗎?」
[00:22:47.240 --> 00:22:52.160]  就是要重建彼得的人生
[00:22:52.160 --> 00:22:54.080]  親愛的大英姊妹
[00:22:54.080 --> 00:22:56.880]  彼得去醫治這位生來渠退的人
[00:22:56.880 --> 00:22:58.920]  不是隨便說的
[00:22:58.920 --> 00:23:02.160]  他背後是帶著一個無法忘記
[00:23:02.160 --> 00:23:04.280]  跟耶穌生命的經歷
[00:23:04.280 --> 00:23:06.680]  他怎樣被拆毀、被建造
[00:23:06.680 --> 00:23:08.360]  一個很真實
[00:23:08.360 --> 00:23:11.040]  他跟神走過的經歷
[00:23:11.040 --> 00:23:12.600]  他才能夠跟他說
[00:23:12.600 --> 00:23:14.800]  「我奉拿撒勒人耶穌的名
[00:23:14.800 --> 00:23:17.280]  叫你起來行走」
[00:23:17.280 --> 00:23:18.480]  而第三
[00:23:18.480 --> 00:23:21.160]  既然耶穌基督是那位教主
[00:23:21.160 --> 00:23:23.160]  彼得就要跟他們說
[00:23:23.160 --> 00:23:24.600]  「你們要悔改」
[00:23:24.600 --> 00:23:26.080]  所以第十九節他說到
[00:23:26.080 --> 00:23:28.160]  「你們當悔改歸正
[00:23:28.160 --> 00:23:30.480]  使你們的罪得以逃沒」
[00:23:30.480 --> 00:23:32.160]  雖然剛剛才說過
[00:23:32.160 --> 00:23:35.240]  他們對耶穌的做法
[00:23:35.240 --> 00:23:38.480]  是來自於他們的無知
[00:23:38.480 --> 00:23:40.040]  但就算是無知也好
[00:23:40.040 --> 00:23:41.560]  他們所犯下的錯
[00:23:41.560 --> 00:23:44.600]  是不會無端端可以被抹去
[00:23:44.600 --> 00:23:47.320]  必須他們仍然需要在神的面前
[00:23:47.320 --> 00:23:50.800]  去認罪、悔改
[00:23:50.800 --> 00:23:53.000]  美國神學家約翰·愛德華茲
[00:23:53.000 --> 00:23:54.520]  在一七四一年
[00:23:54.520 --> 00:23:56.520]  講過一篇很著名的講道
[00:23:56.520 --> 00:24:00.600]  題目叫《落在憤怒之神手中的罪人》
[00:24:00.600 --> 00:24:04.040]  Sinners in the hands of an angry god
[00:24:04.040 --> 00:24:05.640]  在這篇講道裡
[00:24:05.640 --> 00:24:07.840]  愛德華茲很強烈地說到
[00:24:07.840 --> 00:24:10.760]  上帝對一些未悔改罪人的憤怒
[00:24:10.760 --> 00:24:12.000]  並且警告他們
[00:24:12.000 --> 00:24:13.040]  如果不悔改
[00:24:13.040 --> 00:24:16.320]  最終就是面臨永遠的刑罰
[00:24:16.320 --> 00:24:18.120]  愛德華茲在這篇講道裡
[00:24:18.120 --> 00:24:21.000]  他形容到罪人就好像蜘蛛一樣
[00:24:21.000 --> 00:24:24.400]  蜘蛛掛在一個火爐的上面
[00:24:24.400 --> 00:24:26.720]  隨時形容他會墜落
[00:24:26.720 --> 00:24:28.520]  進入這個火爐裡
[00:24:28.520 --> 00:24:32.320]  就是講到會墜落在地獄的深淵
[00:24:32.320 --> 00:24:34.040]  所以愛德華茲他呼籲
[00:24:34.040 --> 00:24:36.040]  只有通過耶穌基督的信仰
[00:24:36.040 --> 00:24:41.120]  罪人才會逃脫這個永死的命運
[00:24:41.120 --> 00:24:42.480]  的而且確
[00:24:42.480 --> 00:24:45.360]  聖經形容地獄是很痛苦的
[00:24:45.360 --> 00:24:46.480]  黑暗
[00:24:46.480 --> 00:24:48.920]  以及永恆的火湖
[00:24:48.920 --> 00:24:51.040]  邪惡和罪人
[00:24:51.040 --> 00:24:53.840]  這個是他最終的歸宿
[00:24:53.840 --> 00:24:57.000]  會受到永遠的刑罰
[00:24:57.000 --> 00:24:58.600]  親愛的兄弟姊妹
[00:24:58.600 --> 00:25:01.840]  罪是不會被逃脫的
[00:25:01.840 --> 00:25:04.200]  除了我們認識神
[00:25:04.200 --> 00:25:06.280]  除了我們相信耶穌基督
[00:25:06.280 --> 00:25:09.080]  耶穌的保血為我們去贖罪
[00:25:09.080 --> 00:25:13.760]  我們才能夠脫離這個永逝的裡面
[00:25:13.760 --> 00:25:15.160]  馬赫福音裡面講到
[00:25:15.160 --> 00:25:16.600]  他說民要攻打民
[00:25:16.600 --> 00:25:17.920]  國要攻打國
[00:25:17.920 --> 00:25:19.480]  多處必有地震
[00:25:19.480 --> 00:25:20.240]  饑荒
[00:25:20.240 --> 00:25:22.600]  這都是災難的起頭
[00:25:22.600 --> 00:25:25.200]  描述著末日的情況
[00:25:25.200 --> 00:25:28.080]  今日我們的世上這些事情都正在發生
[00:25:28.080 --> 00:25:28.920]  而下一節
[00:25:28.920 --> 00:25:30.960]  他說到我們要謹慎
[00:25:30.960 --> 00:25:32.320]  我們要作見證
[00:25:32.320 --> 00:25:33.120]  而最後
[00:25:33.120 --> 00:25:35.800]  他說到我們仍然要去傳福音
[00:25:35.800 --> 00:25:37.520]  把握傳福音的機會
[00:25:37.520 --> 00:25:42.920]  我們要把福音傳給萬民
[00:25:42.920 --> 00:25:44.600]  弟兄姊妹
[00:25:44.600 --> 00:25:45.960]  你覺得傳福音
[00:25:45.960 --> 00:25:50.680]  是不是一件很迫切的事呢
[00:25:50.680 --> 00:25:52.600]  不知道大家傳福音的時候
[00:25:52.600 --> 00:25:54.680]  有沒有遇見過一些回應
[00:25:54.680 --> 00:25:57.760]  有些福音對象會遠距相信主
[00:25:57.760 --> 00:25:59.120]  因為他會說
[00:25:59.120 --> 00:26:01.160]  我做好人不就行了嗎
[00:26:01.160 --> 00:26:03.400]  我現在已經很好了
[00:26:03.400 --> 00:26:05.120]  什麼宗教都好
[00:26:05.120 --> 00:26:09.600]  都是導人向善的
[00:26:09.600 --> 00:26:11.080]  但是
[00:26:11.080 --> 00:26:13.120]  進入永生的資格
[00:26:13.120 --> 00:26:14.600]  不是好
[00:26:14.600 --> 00:26:16.720]  是信
[00:26:16.720 --> 00:26:19.920]  好是不能進入永生的
[00:26:19.920 --> 00:26:21.200]  我們要信
[00:26:21.200 --> 00:26:22.320]  認罪悔改
[00:26:22.320 --> 00:26:24.000]  接納耶穌成為救主
[00:26:24.000 --> 00:26:27.760]  信了才學習變好
[00:26:27.760 --> 00:26:29.160]  所以的而且確
[00:26:29.160 --> 00:26:31.120]  我們只可以靠著耶穌基督
[00:26:31.120 --> 00:26:33.360]  唯一這個能夠赦罪的神
[00:26:33.360 --> 00:26:35.920]  得以進入天國
[00:26:35.920 --> 00:26:37.640]  所以在《救若》中說到
[00:26:37.640 --> 00:26:38.680]  摩西說
[00:26:38.680 --> 00:26:39.640]  祂說主
[00:26:39.640 --> 00:26:41.280]  祂說神將來要差派一個
[00:26:41.280 --> 00:26:42.840]  好像祂一樣的人
[00:26:42.840 --> 00:26:44.440]  來到你們中間
[00:26:44.440 --> 00:26:46.640]  所以耶穌被譽為
[00:26:46.640 --> 00:26:48.960]  是一個新摩西的角色
[00:26:48.960 --> 00:26:51.160]  祂好像在做《救若》摩西
[00:26:51.160 --> 00:26:52.920]  相同的一些事情
[00:26:52.920 --> 00:26:54.600]  是一個拯救的角色
[00:26:54.600 --> 00:26:55.720]  祂有神的啟示
[00:26:55.720 --> 00:26:56.800]  神的教導
[00:26:56.800 --> 00:27:00.960]  還有祂會行神職
[00:27:00.960 --> 00:27:02.640]  十幾年前我記得有一次
[00:27:02.640 --> 00:27:04.280]  跟實習教會的牧師
[00:27:04.280 --> 00:27:06.640]  去探望一個病人
[00:27:06.640 --> 00:27:11.040]  準備去醫院跟這個病人耍水
[00:27:11.040 --> 00:27:11.840]  去到的時候
[00:27:11.840 --> 00:27:14.640]  這個病人不是躺在那裡的病人
[00:27:14.640 --> 00:27:15.680]  不是不能動
[00:27:15.680 --> 00:27:16.680]  不能說話
[00:27:16.680 --> 00:27:18.160]  他是坐在那裡的
[00:27:18.160 --> 00:27:19.000]  他是坐在那裡
[00:27:19.000 --> 00:27:21.960]  跟他身邊的家人去傾談
[00:27:21.960 --> 00:27:24.880]  有對話的
[00:27:24.880 --> 00:27:26.360]  去到的時候
[00:27:26.360 --> 00:27:30.000]  因為我跟牧師因為塞車遲到
[00:27:30.000 --> 00:27:30.800]  所以去到的時候
[00:27:30.800 --> 00:27:33.960]  已經有很多的親友在他身邊
[00:27:33.960 --> 00:27:35.160]  因為要觀禮
[00:27:35.160 --> 00:27:37.600]  看著他耍水
[00:27:37.600 --> 00:27:39.480]  所以牧師也事不宜遲
[00:27:39.480 --> 00:27:41.680]  開始這個儀式
[00:27:41.680 --> 00:27:42.920]  牧師就說
[00:27:42.920 --> 00:27:45.880]  我奉聖父 聖子 聖靈的名
[00:27:45.880 --> 00:27:47.800]  進行水禮
[00:27:47.800 --> 00:27:48.840]  我記得這位病人
[00:27:48.840 --> 00:27:51.080]  是一個很健碩的弟兄
[00:27:51.080 --> 00:27:52.920]  他很清晰
[00:27:52.920 --> 00:27:54.400]  很明確回應
[00:27:54.400 --> 00:27:56.680]  「阿門」
[00:27:56.680 --> 00:27:57.480]  當大家
[00:27:57.480 --> 00:27:59.120]  他的親友一起拍手掌
[00:27:59.120 --> 00:28:00.720]  「恭喜你呀」
[00:28:00.720 --> 00:28:01.520]  就很開心
[00:28:01.520 --> 00:28:04.080]  他的家人一起拍手掌的時候
[00:28:04.080 --> 00:28:07.840]  這位病人突然間抽搐了幾下
[00:28:07.840 --> 00:28:09.840]  然後就沒有反應
[00:28:09.840 --> 00:28:12.600]  結果就安息住懷
[00:28:12.600 --> 00:28:13.800]  這個過程
[00:28:13.800 --> 00:28:17.360]  只是幾十秒之內
[00:28:17.360 --> 00:28:20.240]  後來他的家人跟我們分享
[00:28:20.240 --> 00:28:24.320]  他說爸爸是撐到等到牧師來到的
[00:28:24.320 --> 00:28:29.480]  因為他很想真的進入永生裏面
[00:28:29.480 --> 00:28:30.600]  最後一刻
[00:28:30.600 --> 00:28:32.000]  家人的堅持
[00:28:32.000 --> 00:28:33.480]  他自己的信心
[00:28:33.480 --> 00:28:35.240]  加上上帝的憐憫
[00:28:35.240 --> 00:28:39.080]  他把握最後可以進入永生的機會
[00:28:39.080 --> 00:28:40.360]  但是否每個人
[00:28:40.360 --> 00:28:44.720]  都能夠去搭到這個尾班車呢?
[00:28:44.720 --> 00:28:47.080]  若然人生死後是灰飛煙滅
[00:28:47.080 --> 00:28:47.840]  即是什麼都沒有
[00:28:47.840 --> 00:28:49.720]  靈魂都沒有了
[00:28:49.720 --> 00:28:52.000]  我相信仍然有很多人會去選擇
[00:28:52.000 --> 00:28:53.320]  「我灰飛煙滅了」
[00:28:53.320 --> 00:28:55.520]  「我不去永恆那裏了」
[00:28:55.520 --> 00:28:57.760]  一了百了
[00:28:57.760 --> 00:28:59.040]  但事實是不是這樣?
[00:28:59.040 --> 00:29:00.360]  事實不是這樣
[00:29:00.360 --> 00:29:02.360]  事實人死後只有兩條道路
[00:29:02.360 --> 00:29:03.640]  一個是永生
[00:29:03.640 --> 00:29:05.720]  一個是永死
[00:29:05.720 --> 00:29:07.160]  我們奉主耶穌基督的命
[00:29:07.160 --> 00:29:08.480]  就是相信耶穌基督
[00:29:08.480 --> 00:29:10.400]  能夠幫人脫離永死
[00:29:10.400 --> 00:29:12.040]  進入永生的裏面
[00:29:12.040 --> 00:29:13.640]  人是不會灰飛煙滅的
[00:29:13.640 --> 00:29:15.720]  一定要走向一條的道路
[00:29:15.720 --> 00:29:17.200]  要麼就永遠的刑罰
[00:29:17.200 --> 00:29:19.640]  要麼就永生的道路
[00:29:19.640 --> 00:29:22.840]  所以最後彼得去勸勉我們
[00:29:22.840 --> 00:29:24.080]  彼得很強調
[00:29:24.080 --> 00:29:25.280]  耶穌基督再來
[00:29:25.280 --> 00:29:29.200]  是要帶來一個合一的局面
[00:29:29.200 --> 00:29:30.880]  祂要帶來神所預定的
[00:29:30.880 --> 00:29:33.320]  萬物復興的景象
[00:29:33.320 --> 00:29:35.480]  所以祂提醒我們要持守信仰
[00:29:35.480 --> 00:29:37.720]  我們要盡心盡力傳揚福音
[00:29:37.720 --> 00:29:40.640]  因為我們要為基督再來作好準備
[00:29:40.640 --> 00:29:42.040]  二十一節說到祂說
[00:29:42.040 --> 00:29:45.200]  「天必留他,等到萬物復興的時候」
[00:29:45.200 --> 00:29:47.040]  「就是神從創世以來」
[00:29:47.040 --> 00:29:50.040]  「藉著聖先之口所說的」
[00:29:50.040 --> 00:29:51.320]  意思就是
[00:29:51.320 --> 00:29:52.720]  耶穌基督的再來
[00:29:52.720 --> 00:29:54.760]  其實就是完成終極的救贖
[00:29:54.760 --> 00:29:55.880]  萬物的復興
[00:29:55.880 --> 00:29:58.240]  就是將萬物與祂自己復和
[00:29:58.240 --> 00:30:02.480]  帶到伊甸園當初創世和諧的景象
[00:30:02.480 --> 00:30:06.040]  建立一個真正公義和平的角度
[00:30:06.040 --> 00:30:10.400]  這個應該是我們基督徒所期待的畫面
[00:30:10.400 --> 00:30:11.760]  在彼得後書彼得所說
[00:30:11.760 --> 00:30:14.600]  祂說「主所應許的尚未成就」
[00:30:14.600 --> 00:30:16.440]  「有人以為他事擔言」
[00:30:16.440 --> 00:30:19.200]  「其實不是擔言,乃是寬容你們」
[00:30:19.200 --> 00:30:24.440]  「不願有一人沉淪,乃願人人悔改」
[00:30:24.440 --> 00:30:26.080]  基督的救贖工作
[00:30:26.080 --> 00:30:30.200]  除了要成就人與神復和的關係之外
[00:30:30.200 --> 00:30:32.520]  原來事實上祂的補血
[00:30:32.520 --> 00:30:36.760]  是要成就的事比我們想像中更遠大
[00:30:36.760 --> 00:30:40.200]  神要成就終極的和平
[00:30:40.200 --> 00:30:42.840]  使萬物與自己和好
[00:30:42.840 --> 00:30:46.360]  要回到創世未犯罪之前的和諧
[00:30:46.360 --> 00:30:50.080]  使新的統一和完整再次出現
[00:30:50.080 --> 00:30:51.440]  親愛的弟兄姊妹
[00:30:51.440 --> 00:30:53.640]  我們相信嗎?
[00:30:53.640 --> 00:30:57.120]  當世界戰爭不斷、天災不停的時候
[00:30:57.120 --> 00:31:00.160]  我們期待終極的和平嗎?
[00:31:00.160 --> 00:31:01.480]  終極的和平
[00:31:01.480 --> 00:31:05.200]  就是讓我們恢復與神最親密
[00:31:05.200 --> 00:31:08.160]  最沒有隔絕的狀態
[00:31:08.160 --> 00:31:09.360]  事實上
[00:31:09.360 --> 00:31:12.000]  神復興的工作已經啟動了
[00:31:12.000 --> 00:31:14.320]  我們不需要等到末世
[00:31:14.320 --> 00:31:17.240]  神已經在這個世上因著耶穌基督第一次的來到
[00:31:17.240 --> 00:31:19.640]  祂已經啟動了這個復和的工作
[00:31:19.640 --> 00:31:22.200]  就好像我們有時會說到一句話
[00:31:22.200 --> 00:31:23.360]  「已然未然」
[00:31:23.360 --> 00:31:25.080]  「Already but not yet」
[00:31:25.080 --> 00:31:26.240]  其實就是說
[00:31:26.240 --> 00:31:29.080]  我們已經在救贖的計劃中
[00:31:29.080 --> 00:31:30.400]  我們正在被救贖
[00:31:30.400 --> 00:31:32.360]  但我們還未到達終點
[00:31:32.360 --> 00:31:34.240]  還有一段路程我們需要經歷
[00:31:34.240 --> 00:31:38.720]  以致我們最終看到這份如此偉大的榮耀
[00:31:38.720 --> 00:31:41.880]  所以教會就是救贖的開端
[00:31:41.880 --> 00:31:43.960]  神先讓我們信主
[00:31:43.960 --> 00:31:45.200]  差派我們
[00:31:45.200 --> 00:31:47.480]  讓我們能夠去學校
[00:31:47.480 --> 00:31:49.480]  進入這個已然
[00:31:49.480 --> 00:31:51.960]  期待未然的狀態
[00:31:51.960 --> 00:31:56.360]  既然我們是基督裡面的其中一員
[00:31:56.360 --> 00:31:58.360]  我們有沒有參與其中呢?
[00:31:58.360 --> 00:32:00.360]  在這條道路裡
[00:32:00.360 --> 00:32:06.000]  我們有沒有參與復興的工作裡呢?
[00:32:06.000 --> 00:32:08.320]  美儀傳道是一個澳門人
[00:32:08.320 --> 00:32:11.320]  美儀傳道是我
[00:32:11.320 --> 00:32:16.440]  所以我一直在香港定期來澳門兩邊走
[00:32:16.440 --> 00:32:18.520]  去探望家人
[00:32:18.520 --> 00:32:20.400]  在2023年1月
[00:32:20.400 --> 00:32:22.360]  當疫情剛剛緩和的時候
[00:32:22.360 --> 00:32:23.800]  開關之後
[00:32:23.800 --> 00:32:27.120]  神就接走了我爸爸
[00:32:27.120 --> 00:32:29.440]  我記得爸爸離開前一天
[00:32:29.440 --> 00:32:32.480]  我在教會收到我妹妹的訊息
[00:32:32.480 --> 00:32:33.600]  她就說爸爸昏迷
[00:32:33.600 --> 00:32:35.680]  你快點回來吧
[00:32:35.680 --> 00:32:37.880]  由於疫情的關係
[00:32:37.880 --> 00:32:42.000]  醫院還沒到最後一刻不讓你見家人
[00:32:42.000 --> 00:32:45.280]  後來經過幾番的聯絡查詢
[00:32:45.280 --> 00:32:48.600]  最終我們都可以去到醫院見爸爸
[00:32:48.600 --> 00:32:51.280]  我記得當天在走廊裡
[00:32:51.280 --> 00:32:54.280]  醫生叫我們先在走廊裡等一等
[00:32:54.280 --> 00:32:58.360]  大家知道當時疫情的走廊不會有人
[00:32:58.360 --> 00:33:00.080]  我們四母女
[00:33:00.080 --> 00:33:02.560]  我媽媽、我姐姐、我妹妹
[00:33:02.560 --> 00:33:06.240]  就平排坐在醫院的走廊
[00:33:06.240 --> 00:33:08.800]  我記得我姐姐去問我
[00:33:08.800 --> 00:33:10.720]  她很小聲在我旁邊說
[00:33:10.720 --> 00:33:13.520]  一會兒要說什麼
[00:33:13.520 --> 00:33:16.680]  見到我爸爸她說要說什麼
[00:33:16.680 --> 00:33:19.760]  我是一位傳道人
[00:33:19.760 --> 00:33:21.760]  我在教會裡學會怎樣陪伴
[00:33:21.760 --> 00:33:24.560]  弟兄姊妹經歷這些事情
[00:33:24.560 --> 00:33:26.520]  當時我和我妹妹和我姐姐說
[00:33:26.520 --> 00:33:28.960]  進去後多謝爸爸的恩情
[00:33:28.960 --> 00:33:30.160]  然後跟他說
[00:33:30.160 --> 00:33:33.920]  見到耶穌和光就跟著走
[00:33:33.920 --> 00:33:37.240]  我們進去後就不斷重複這些說話
[00:33:37.240 --> 00:33:39.600]  最後爸爸在離留的時間
[00:33:39.600 --> 00:33:42.840]  我帶領著家人和爸爸道別
[00:33:42.840 --> 00:33:45.400]  我當時信住二十六年
[00:33:45.400 --> 00:33:47.880]  做一傳道都八年
[00:33:47.880 --> 00:33:52.320]  我第一次舉起一隻很沉重的手
[00:33:52.320 --> 00:33:53.960]  覺得很有重量
[00:33:53.960 --> 00:33:56.520]  但同時也很有信靠
[00:33:56.520 --> 00:33:57.680]  我舉起我的手
[00:33:57.680 --> 00:33:58.880]  我在家人面前
[00:33:58.880 --> 00:34:00.360]  我向著我爸爸說
[00:34:00.360 --> 00:34:02.400]  我說我奉耶穌基督的名
[00:34:02.400 --> 00:34:04.400]  求主你接納我爸爸
[00:34:04.400 --> 00:34:06.440]  成為你的兒女
[00:34:06.440 --> 00:34:08.280]  我就舉起這隻手
[00:34:08.280 --> 00:34:10.800]  去道別我的爸爸
[00:34:10.800 --> 00:34:13.680]  雖然我爸爸沒有起離行走
[00:34:13.680 --> 00:34:16.880]  但神卻沒有背負我的家
[00:34:16.880 --> 00:34:18.880]  回到家裡
[00:34:18.880 --> 00:34:21.360]  我沒想過媽媽會問我一句
[00:34:21.360 --> 00:34:22.760]  她說爸爸信了
[00:34:22.760 --> 00:34:26.080]  我是不是要信
[00:34:26.080 --> 00:34:28.000]  親愛的弟兄姊妹
[00:34:28.000 --> 00:34:30.200]  當我們靠著神的力量
[00:34:30.200 --> 00:34:32.120]  相信神的信實的時候
[00:34:32.120 --> 00:34:33.320]  救恩影響的範圍
[00:34:33.320 --> 00:34:36.080]  原來是超出我們所想所求
[00:34:36.080 --> 00:34:37.960]  當彼得正正去醫治
[00:34:37.960 --> 00:34:40.600]  這個生來渠退的人
[00:34:40.600 --> 00:34:43.040]  救恩的力量不只在他身上
[00:34:43.040 --> 00:34:44.800]  更加感染著身邊
[00:34:44.800 --> 00:34:48.360]  這群觀看著這個神蹟發生的猶太人
[00:34:48.360 --> 00:34:49.080]  所以為什麼
[00:34:49.080 --> 00:34:51.080]  經常在《史萊行傳》裡說
[00:34:51.080 --> 00:34:52.040]  傳完福音之後
[00:34:52.040 --> 00:34:53.800]  有幾千人去信呢
[00:34:53.800 --> 00:34:56.640]  福音的影響涉及的範圍
[00:34:56.640 --> 00:34:59.400]  是超乎我們所想所求
[00:34:59.400 --> 00:35:01.040]  所以在二十六節說到
[00:35:01.040 --> 00:35:04.520]  我們要向各人去傳福音
[00:35:04.520 --> 00:35:05.920]  要使各人回轉
[00:35:05.920 --> 00:35:07.840]  要離開這個罪惡
[00:35:07.840 --> 00:35:08.960]  我們的使命就是
[00:35:08.960 --> 00:35:10.520]  奉靠主耶穌基督的名
[00:35:10.520 --> 00:35:11.720]  叫人認識神
[00:35:11.720 --> 00:35:13.040]  經歷神
[00:35:13.040 --> 00:35:14.280]  親愛的弟兄姊妹
[00:35:14.280 --> 00:35:15.400]  你上一次很努力
[00:35:15.400 --> 00:35:16.720]  很迫切去傳福音的時候
[00:35:16.720 --> 00:35:18.120]  是什麼時候呢
[00:35:18.120 --> 00:35:20.040]  我們會不會只是等到最後一刻
[00:35:20.040 --> 00:35:23.440]  我們才求我們家人去信主呢
[00:35:23.440 --> 00:35:25.800]  彼得在《彼得前書》裡說到
[00:35:25.800 --> 00:35:30.240]  我不是憑著這個會鬧壞的金銀
