
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹,聖誕快樂!
[00:19:27.000 --> 00:19:30.000]  來去活現他自己
[00:19:30.000 --> 00:19:36.000]  今天耶穌的臨在記號是什麼呢
[00:19:36.000 --> 00:19:38.000]  豈不是就是他的門徒嗎
[00:19:38.000 --> 00:19:41.000]  豈不是他就是跟隨他的人嗎
[00:19:41.000 --> 00:19:43.000]  所以其實他的臨在
[00:19:43.000 --> 00:19:45.000]  在乎我們現在每一天的生活
[00:19:45.000 --> 00:19:47.000]  包括Raymond接下來每一天的生活
[00:19:47.000 --> 00:19:49.000]  包括我們每一個信主的人
[00:19:49.000 --> 00:19:51.000]  接下來每一天的生活
[00:19:51.000 --> 00:19:54.000]  第一 耶穌沒有自己的國家
[00:19:54.000 --> 00:19:58.000]  也不以自己的國族為絕對化
[00:19:58.000 --> 00:20:00.000]  今天我們跟隨者
[00:20:00.000 --> 00:20:03.000]  繼續呈現的是一種耶穌的標記
[00:20:03.000 --> 00:20:05.000]  就是我們活在天國當中
[00:20:05.000 --> 00:20:07.000]  我們固然活在地上
[00:20:07.000 --> 00:20:10.000]  正如耶穌他也是活在地上
[00:20:10.000 --> 00:20:12.000]  呈現他也可以活在地上
[00:20:12.000 --> 00:20:14.000]  我們就是活在地上
[00:20:14.000 --> 00:20:15.000]  不過我們知道
[00:20:15.000 --> 00:20:17.000]  我們不是真的活在地上
[00:20:17.000 --> 00:20:18.000]  應該這麼說
[00:20:18.000 --> 00:20:21.000]  我們真的活在地上
[00:20:21.000 --> 00:20:23.000]  我們不是不吃人間煙火的
[00:20:23.000 --> 00:20:25.000]  我們都要面對社會的種種
[00:20:25.000 --> 00:20:27.000]  我們要享受人間那種快樂
[00:20:27.000 --> 00:20:31.000]  我們同樣要面對人世間那種挑戰
[00:20:31.000 --> 00:20:32.000]  不過我們知道
[00:20:32.000 --> 00:20:35.000]  上帝要建立的國是天國
[00:20:35.000 --> 00:20:39.000]  上帝要建立的國不是地上政權的國
[00:20:39.000 --> 00:20:40.000]  不是地上
[00:20:40.000 --> 00:20:43.000]  甚至不是建立自己的民族
[00:20:43.000 --> 00:20:44.000]  但他是真理
[00:20:44.000 --> 00:20:45.000]  他是永恆的真理
[00:20:45.000 --> 00:20:47.000]  所以當我們接受的時候
[00:20:47.000 --> 00:20:51.000]  反而我們是回歸天國的主人
[00:20:51.000 --> 00:20:54.000]  是與上帝和好
[00:20:54.000 --> 00:20:57.000]  一個天國的意念也有一個
[00:20:57.000 --> 00:20:59.000]  其實哪裡是天國?
[00:20:59.000 --> 00:21:03.000]  就是哪一個你的心被上帝做王
[00:21:03.000 --> 00:21:05.000]  那裡就是天國
[00:21:05.000 --> 00:21:06.000]  所以在Raymond
[00:21:06.000 --> 00:21:08.000]  Raymond的心中
[00:21:08.000 --> 00:21:10.000]  天國就在Raymond的心中
[00:21:10.000 --> 00:21:12.000]  他也活在天國裡面
[00:21:12.000 --> 00:21:14.000]  我們每一個認耶穌為主
[00:21:14.000 --> 00:21:15.000]  為救主
[00:21:15.000 --> 00:21:16.000]  為生命的主宰的人
[00:21:16.000 --> 00:21:19.000]  我們接受了他是王權
[00:21:19.000 --> 00:21:21.000]  所以天國就在我當中
[00:21:21.000 --> 00:21:22.000]  我們走在一起的時候
[00:21:22.000 --> 00:21:25.000]  這就是一個天國的實現
[00:21:25.000 --> 00:21:29.000]  然後我們與上帝和好的同時
[00:21:29.000 --> 00:21:31.000]  我們以王為王
[00:21:31.000 --> 00:21:32.000]  以上帝為王
[00:21:32.000 --> 00:21:33.000]  我們尊他為王
[00:21:33.000 --> 00:21:36.000]  然後我們跟隨他的真理而行的話
[00:21:36.000 --> 00:21:39.000]  接著轉頭我們就享受豐盛的生命
[00:21:39.000 --> 00:21:41.000]  是因為我們是受造物
[00:21:41.000 --> 00:21:44.000]  所以我們跟上帝造我們的時候
[00:21:44.000 --> 00:21:47.000]  設計給人類生活的方式來生活
[00:21:47.000 --> 00:21:50.000]  就正如我們設計椅子是這樣坐
[00:21:50.000 --> 00:21:52.000]  你就這樣坐
[00:21:52.000 --> 00:21:56.000]  你就不會把椅子調轉來坐
[00:21:56.000 --> 00:21:59.000]  雖然人世間有時會有這樣的創意
[00:21:59.000 --> 00:22:01.000]  但我的意思就是
[00:22:01.000 --> 00:22:02.000]  當上帝要設立我們
[00:22:02.000 --> 00:22:04.000]  人間要這樣和好的
[00:22:04.000 --> 00:22:05.000]  要互相關懷的
[00:22:05.000 --> 00:22:07.000]  然後互相赦免的
[00:22:07.000 --> 00:22:08.000]  互相挽回的
[00:22:08.000 --> 00:22:10.000]  但是又一起宣講真理的
[00:22:10.000 --> 00:22:12.000]  用這些方式生活
[00:22:12.000 --> 00:22:14.000]  就自然是一種豐盛的生命
[00:22:14.000 --> 00:22:16.000]  在中間就充滿了愛
[00:22:16.000 --> 00:22:18.000]  充滿了和平
[00:22:19.000 --> 00:22:22.000]  我們不需要正如耶穌基督
[00:22:22.000 --> 00:22:26.000]  我們不需要臣服在國家或地上的政權
[00:22:26.000 --> 00:22:27.000]  我們要臣服的最後
[00:22:27.000 --> 00:22:31.000]  最後要臣服的仍然是我們的主
[00:22:31.000 --> 00:22:34.000]  主所呈現的真理
[00:22:34.000 --> 00:22:36.000]  我們當然我們作為中國人
[00:22:36.000 --> 00:22:39.000]  有時候去到外地
[00:22:39.000 --> 00:22:42.000]  自然就會喜歡多一些走在一起
[00:22:42.000 --> 00:22:44.000]  不過我們都會這樣
[00:22:44.000 --> 00:22:45.000]  OK的
[00:22:45.000 --> 00:22:46.000]  總之是三分親
[00:22:46.000 --> 00:22:47.000]  就算姓蔡的
[00:22:47.000 --> 00:22:49.000]  我們都三分親多一些
[00:22:49.000 --> 00:22:51.000]  就好像姓蔡的
[00:22:51.000 --> 00:22:53.000]  但這個所謂三分親
[00:22:53.000 --> 00:22:55.000]  不是終極的那種親
[00:22:55.000 --> 00:22:56.000]  不是說你姓蔡
[00:22:56.000 --> 00:22:57.000]  我就幫你多一些
[00:22:57.000 --> 00:22:58.000]  你們不是姓蔡
[00:22:58.000 --> 00:23:00.000]  Sorry了
[00:23:00.000 --> 00:23:02.000]  不是的
[00:23:02.000 --> 00:23:05.000]  我們作為一個中國人的身份
[00:23:05.000 --> 00:23:07.000]  或者血統
[00:23:07.000 --> 00:23:10.000]  不是讓我們去獨尊的
[00:23:10.000 --> 00:23:12.000]  反而這是一個使命
[00:23:12.000 --> 00:23:13.000]  就是要繼續
[00:23:13.000 --> 00:23:15.000]  怎樣用我們中國人的身份
[00:23:15.000 --> 00:23:18.000]  去實現上帝的國
[00:23:18.000 --> 00:23:21.000]  我們再不是被我們國族所由
[00:23:21.000 --> 00:23:23.000]  反而我們要繼續去愛世間的人
[00:23:23.000 --> 00:23:26.000]  就好像耶穌基督一樣
[00:23:26.000 --> 00:23:28.000]  是的
[00:23:28.000 --> 00:23:31.000]  我們有天國
[00:23:31.000 --> 00:23:33.000]  我們都有住處
[00:23:33.000 --> 00:23:35.000]  不過住處在哪裡呢
[00:23:35.000 --> 00:23:36.000]  或者我們香港人
[00:23:36.000 --> 00:23:40.000]  經常都受居住之苦
[00:23:40.000 --> 00:23:44.000]  最近我們和師母和兒子都聊天
[00:23:44.000 --> 00:23:47.000]  我們到那麼久都還沒有屋子
[00:23:47.000 --> 00:23:49.000]  兒子25歲了
[00:23:49.000 --> 00:23:51.000]  我爆了他的歲數
[00:23:51.000 --> 00:23:53.000]  出來工作幾年了
[00:23:53.000 --> 00:23:55.000]  都要開始想
[00:23:55.000 --> 00:23:56.000]  怎樣儲錢呢
[00:23:56.000 --> 00:23:59.000]  但現在儲多少都儲不到
[00:23:59.000 --> 00:24:01.000]  是不是
[00:24:01.000 --> 00:24:04.000]  這些只是聊聊天
[00:24:04.000 --> 00:24:06.000]  不知道就想
[00:24:06.000 --> 00:24:08.000]  那怎麼辦呢
[00:24:08.000 --> 00:24:10.000]  突然想著想著
[00:24:10.000 --> 00:24:13.000]  我們這座樓的樓上
[00:24:13.000 --> 00:24:14.000]  其實是沒有東西的
[00:24:14.000 --> 00:24:16.000]  是一個平台
[00:24:16.000 --> 00:24:18.000]  突發奇想
[00:24:18.000 --> 00:24:20.000]  打裝好像打了
[00:24:20.000 --> 00:24:23.000]  可以多蓋兩層
[00:24:23.000 --> 00:24:24.000]  不如這樣吧
[00:24:24.000 --> 00:24:26.000]  香港人那麼多
[00:24:26.000 --> 00:24:28.000]  沒有屋住
[00:24:28.000 --> 00:24:32.000]  不如多蓋兩層租出去
[00:24:32.000 --> 00:24:36.000]  或者幫助一些有需要有屋的人
[00:24:36.000 --> 00:24:39.000]  不如做老人院
[00:24:39.000 --> 00:24:43.000]  不如給一些牧者
[00:24:43.000 --> 00:24:46.000]  一生都沒有屋
[00:24:46.000 --> 00:24:49.000]  她有了
[00:24:49.000 --> 00:24:54.000]  我認識很多牧者朋友都沒有
[00:24:54.000 --> 00:24:57.000]  以後想租都不容易
[00:24:57.000 --> 00:25:00.000]  不如做一個退休牧師宿舍
[00:25:00.000 --> 00:25:01.000]  我意思不是宿舍
[00:25:01.000 --> 00:25:03.000]  退休牧師的地方
[00:25:03.000 --> 00:25:04.000]  然後租出去
[00:25:04.000 --> 00:25:05.000]  或者關心
[00:25:05.000 --> 00:25:09.000]  其實真的有一批牧者
[00:25:09.000 --> 00:25:11.000]  過往一些時候
[00:25:11.000 --> 00:25:13.000]  牧者都討論過這個問題
[00:25:13.000 --> 00:25:15.000]  會不會在浸會員那裏
[00:25:15.000 --> 00:25:19.000]  申請然後專門租給
[00:25:19.000 --> 00:25:23.000]  或者租給一些退休的浸信會牧師
[00:25:23.000 --> 00:25:26.000]  當然其他中派又有其他的想法
[00:25:26.000 --> 00:25:29.000]  不過這個只是說笑
[00:25:29.000 --> 00:25:32.000]  那又如何呢
[00:25:32.000 --> 00:25:34.000]  想著想著那又如何呢
[00:25:34.000 --> 00:25:38.000]  雖然香港人仍然是受很多這方面的苦
[00:25:38.000 --> 00:25:40.000]  不過想起耶穌又如何呢
[00:25:40.000 --> 00:25:44.000]  當他說我在地上連枕首的地方都沒有
[00:25:44.000 --> 00:25:47.000]  這個一來就不是因為他貧窮
[00:25:47.000 --> 00:25:49.000]  不是因為他供不起樓
[00:25:49.000 --> 00:25:50.000]  買不到屋
[00:25:50.000 --> 00:25:53.000]  其實他是至今貧窮
[00:25:53.000 --> 00:25:55.000]  他是至今貧窮
[00:25:55.000 --> 00:25:58.000]  他自己願意過一些簡樸的生活
[00:25:58.000 --> 00:25:59.000]  就算他有錢
[00:25:59.000 --> 00:26:04.000]  他一樣可以不被錢所遊、不被錢所困
[00:26:04.000 --> 00:26:06.000]  他就過一些簡樸的生活
[00:26:06.000 --> 00:26:07.000]  就算他有些錢
[00:26:07.000 --> 00:26:09.000]  他都可以跟其他人分享
[00:26:09.000 --> 00:26:11.000]  分享物質、分享財富
[00:26:11.000 --> 00:26:13.000]  甚至是分享生命
[00:26:13.000 --> 00:26:15.000]  將他擺出來
[00:26:15.000 --> 00:26:17.000]  將他的生命擺出來
[00:26:17.000 --> 00:26:19.000]  這就是聖誕的意義
[00:26:19.000 --> 00:26:22.000]  當然他對一些
[00:26:22.000 --> 00:26:26.000]  如果他今天對我們這些受住屋之苦的人
[00:26:26.000 --> 00:26:28.000]  他都會做一件事
[00:26:28.000 --> 00:26:32.000]  他都會指責當時的權貴
[00:26:32.000 --> 00:26:36.000]  這些權貴為甚麼不愛人民
[00:26:36.000 --> 00:26:38.000]  所以聖經說過
[00:26:38.000 --> 00:26:42.000]  他會探訪一些坐牢的人
[00:26:42.000 --> 00:26:47.000]  去探訪一些有病的人
[00:26:47.000 --> 00:26:49.000]  赤身奴隸的人
[00:26:49.000 --> 00:26:51.000]  他會關懷
[00:26:51.000 --> 00:26:55.000]  他以言以行指出社會的不義
[00:26:55.000 --> 00:26:57.000]  然後他四海為家
[00:26:57.000 --> 00:26:59.000]  所以聖經亦記載耶穌
[00:26:59.000 --> 00:27:02.000]  走遍各城各鄉
[00:27:02.000 --> 00:27:04.000]  他不是因為沒有錢
[00:27:04.000 --> 00:27:06.000]  雖然他就是自甘貧窮
[00:27:06.000 --> 00:27:08.000]  所以他可能真的沒有錢在手
[00:27:08.000 --> 00:27:11.000]  但他更加是因為使命的緣故
[00:27:11.000 --> 00:27:15.000]  他不是想給一間屋或一個地點
[00:27:15.000 --> 00:27:18.000]  來困住他
[00:27:18.000 --> 00:27:19.000]  所以今天
[00:27:19.000 --> 00:27:22.000]  如何找到耶穌呢
[00:27:22.000 --> 00:27:24.000]  找到耶穌的記號在哪裏
[00:27:24.000 --> 00:27:27.000]  就是我們繼續在住屋的問題上
[00:27:27.000 --> 00:27:29.000]  都有一種新的概念
[00:27:29.000 --> 00:27:31.000]  如果住屋是因為
[00:27:31.000 --> 00:27:34.000]  社會制度的不平不義的話
[00:27:34.000 --> 00:27:36.000]  我們都可能需要發聲
[00:27:36.000 --> 00:27:38.000]  我們都要用我們的方式
[00:27:38.000 --> 00:27:40.000]  來去指出這個不義
[00:27:40.000 --> 00:27:43.000]  所以我們都要小心
[00:27:43.000 --> 00:27:46.000]  我們都不經意之下
[00:27:46.000 --> 00:27:49.000]  在買樓或租樓的事上
[00:27:49.000 --> 00:27:56.000]  幫助一種炒樓的現象
[00:27:56.000 --> 00:27:58.000]  我再說一次
[00:27:58.000 --> 00:28:03.000]  我們都需要做一些投資
[00:28:03.000 --> 00:28:05.000]  如果你有些錢在手
[00:28:05.000 --> 00:28:07.000]  你都會做一些投資
[00:28:07.000 --> 00:28:11.000]  不過可能都要細心想想
[00:28:11.000 --> 00:28:12.000]  你的投資
[00:28:12.000 --> 00:28:14.000]  特別在房屋的投資上
[00:28:14.000 --> 00:28:17.000]  會不會原來是幫助社會制度
[00:28:17.000 --> 00:28:20.000]  去令一些人
[00:28:20.000 --> 00:28:25.000]  得不到住屋上的供應呢
[00:28:25.000 --> 00:28:27.000]  當你買樓的時候
[00:28:27.000 --> 00:28:29.000]  是不是我們炒高它
[00:28:29.000 --> 00:28:34.000]  以致令你有更多的回報呢
[00:28:34.000 --> 00:28:35.000]  這個問題當然
[00:28:35.000 --> 00:28:39.000]  都要很多方面去理解和討論
[00:28:39.000 --> 00:28:41.000]  所以買樓本身不一定是壞事
[00:28:41.000 --> 00:28:43.000]  我再補充
[00:28:43.000 --> 00:28:46.000]  不過這個是基督教倫理的問題
[00:28:46.000 --> 00:28:48.000]  有機會我們詳細分享
[00:28:48.000 --> 00:28:50.000]  不過最低限度
[00:28:50.000 --> 00:28:52.000]  耶穌基督就是沒有房屋
[00:28:52.000 --> 00:28:58.000]  所以我們怎樣看我們的住屋呢
[00:28:58.000 --> 00:28:59.000]  對於我們來說
[00:28:59.000 --> 00:29:00.000]  亦都可以是
[00:29:00.000 --> 00:29:01.000]  如果是住在香港
[00:29:01.000 --> 00:29:03.000]  或者有機會你可能是住了
[00:29:03.000 --> 00:29:04.000]  在另一些地方
[00:29:04.000 --> 00:29:06.000]  另一些國家的地方
[00:29:06.000 --> 00:29:08.000]  不過總而言之
[00:29:08.000 --> 00:29:10.000]  不只是住
[00:29:10.000 --> 00:29:13.000]  還是進入那區的裏面
[00:29:13.000 --> 00:29:15.000]  愛那裏的人
[00:29:15.000 --> 00:29:16.000]  就好像耶穌基督
[00:29:16.000 --> 00:29:17.000]  來到這個世間
[00:29:17.000 --> 00:29:19.000]  他雖然是沒有房屋
[00:29:19.000 --> 00:29:22.000]  或者一開始就住在馬槽
[00:29:22.000 --> 00:29:24.000]  但這個是大喜的訊息
[00:29:24.000 --> 00:29:26.000]  是關乎萬民的
[00:29:26.000 --> 00:29:27.000]  他作為一個耶穌基督
[00:29:27.000 --> 00:29:30.000]  他是為所有世界
[00:29:30.000 --> 00:29:32.000]  每一個角落的人
[00:29:32.000 --> 00:29:35.000]  所以我們住在香港
[00:29:35.000 --> 00:29:36.000]  不過繼續可以
[00:29:36.000 --> 00:29:38.000]  是在香港這個區
[00:29:38.000 --> 00:29:40.000]  來服侍這一區的人
[00:29:40.000 --> 00:29:42.000]  服侍香港的人
[00:29:42.000 --> 00:29:44.000]  亦都有一種心懷
[00:29:44.000 --> 00:29:46.000]  像耶穌那樣去愛
[00:29:46.000 --> 00:29:48.000]  其他地方的人
[00:29:48.000 --> 00:29:49.000]  有機會的話
[00:29:49.000 --> 00:29:52.000]  領受耶穌對你的宣教的差遣
[00:29:52.000 --> 00:29:56.000]  甚至乎是海外宣教的差遣
[00:29:56.000 --> 00:29:57.000]  第三
[00:29:57.000 --> 00:29:59.000]  耶穌他臨在
[00:29:59.000 --> 00:30:01.000]  好像很無能那樣
[00:30:01.000 --> 00:30:03.000]  不過無能其實
[00:30:03.000 --> 00:30:06.000]  有一句說話叫無能的大能者
[00:30:06.000 --> 00:30:08.000]  The power of powerless
[00:30:08.000 --> 00:30:10.000]  Powerless就是無能
[00:30:10.000 --> 00:30:13.000]  所以耶穌出世就已經好像很無能
[00:30:13.000 --> 00:30:15.000]  甚至乎去到十字架
[00:30:15.000 --> 00:30:17.000]  更加被人覺得他無能
[00:30:17.000 --> 00:30:18.000]  如果你是神的兒子
[00:30:18.000 --> 00:30:20.000]  你自己救到自己的
[00:30:20.000 --> 00:30:22.000]  很無能
[00:30:22.000 --> 00:30:24.000]  但耶穌的無能
[00:30:24.000 --> 00:30:26.000]  就顯明他的能力所在
[00:30:26.000 --> 00:30:29.000]  當然特別是耶穌基督的死而復活
[00:30:29.000 --> 00:30:31.000]  在活人中復活過來
[00:30:31.000 --> 00:30:32.000]  在死人中復活過來
[00:30:32.000 --> 00:30:33.000]  這個就呈現
[00:30:33.000 --> 00:30:36.000]  原來耶穌的軟弱
[00:30:36.000 --> 00:30:38.000]  耶穌的無能
[00:30:38.000 --> 00:30:40.000]  其實有本身的意義
[00:30:40.000 --> 00:30:43.000]  這個意義可能暫且未必見得到
[00:30:43.000 --> 00:30:45.000]  他也要在復活之後
[00:30:45.000 --> 00:30:47.000]  門徒才明白
[00:30:47.000 --> 00:30:49.000]  但是在無能裡面
[00:30:49.000 --> 00:30:51.000]  其實一樣有意義的
[00:30:51.000 --> 00:30:55.000]  是顯出了上帝的那種能力
[00:30:55.000 --> 00:30:57.000]  在無能裡面顯出
[00:30:57.000 --> 00:30:59.000]  罪惡的那種權勢
[00:30:59.000 --> 00:31:01.000]  無能裡面要呈現
[00:31:01.000 --> 00:31:03.000]  罪惡的權勢
[00:31:03.000 --> 00:31:06.000]  你不用理會
[00:31:06.000 --> 00:31:09.000]  是永恆地得勝的
[00:31:09.000 --> 00:31:11.000]  所以其實我們在每一天
[00:31:11.000 --> 00:31:13.000]  微小的生活當中
[00:31:13.000 --> 00:31:15.000]  儘管我們仍然好像很無能
[00:31:15.000 --> 00:31:18.000]  我們改變不了大環境、大氣候
[00:31:18.000 --> 00:31:20.000]  但這些仍然是每一天
[00:31:20.000 --> 00:31:22.000]  每一天去呈現愛
[00:31:22.000 --> 00:31:24.000]  在你的微小的那個位份裡面
[00:31:24.000 --> 00:31:26.000]  去帶出和平
[00:31:26.000 --> 00:31:28.000]  這樣就彰顯了
[00:31:28.000 --> 00:31:30.000]  繼續對主在內的盼望
[00:31:30.000 --> 00:31:36.000]  最近
[00:31:36.000 --> 00:31:40.000]  一個報章的專欄作家
[00:31:40.000 --> 00:31:42.000]  其實很出名的
[00:31:42.000 --> 00:31:44.000]  這幾十年他做了很多功夫
[00:31:44.000 --> 00:31:46.000]  他剛剛寫到
[00:31:46.000 --> 00:31:48.000]  他回應國內最近
[00:31:48.000 --> 00:31:50.000]  有一些呈現
[00:31:50.000 --> 00:31:52.000]  好像是排他聖誕節
[00:31:52.000 --> 00:31:54.000]  有些聲音
[00:31:54.000 --> 00:31:56.000]  不評論了
[00:31:56.000 --> 00:31:58.000]  他是全面排他
[00:31:58.000 --> 00:32:01.000]  還是個別地方官員的排他聖誕節
[00:32:01.000 --> 00:32:03.000]  不過這個專欄作家
[00:32:03.000 --> 00:32:05.000]  提醒我們
[00:32:05.000 --> 00:32:07.000]  其實中國
[00:32:07.000 --> 00:32:09.000]  很多東西都是拿了
[00:32:09.000 --> 00:32:11.000]  這個聖誕節
[00:32:11.000 --> 00:32:13.000]  包括基督教的元素
[00:32:13.000 --> 00:32:15.000]  正在使用
[00:32:15.000 --> 00:32:17.000]  一個就是
[00:32:17.000 --> 00:32:19.000]  公元
[00:32:19.000 --> 00:32:21.000]  現在中國
[00:32:21.000 --> 00:32:23.000]  世界各地都在使用
[00:32:23.000 --> 00:32:25.000]  現在是2019
[00:32:25.000 --> 00:32:27.000]  2018年
[00:32:27.000 --> 00:32:29.000]  這個其實是紀念
[00:32:29.000 --> 00:32:31.000]  2018年之前耶穌出生
[00:32:31.000 --> 00:32:33.000]  雖然現在
[00:32:33.000 --> 00:32:35.000]  近代的
[00:32:35.000 --> 00:32:37.000]  一些考古
[00:32:37.000 --> 00:32:39.000]  歷史學的推論
[00:32:39.000 --> 00:32:41.000]  其實耶穌出生
[00:32:41.000 --> 00:32:43.000]  不是在零年
[00:32:43.000 --> 00:32:45.000]  其實是主前四年
[00:32:45.000 --> 00:32:47.000]  因為中間那些歷法的計算
[00:32:47.000 --> 00:32:49.000]  的錯誤
[00:32:49.000 --> 00:32:51.000]  這個沒所謂
[00:32:51.000 --> 00:32:53.000]  大概是2018年之前
[00:32:53.000 --> 00:32:55.000]  但是你想想
[00:32:55.000 --> 00:32:57.000]  原來現在的中國
[00:32:57.000 --> 00:32:59.000]  他不是用文國
[00:32:59.000 --> 00:33:01.000]  數算的
[00:33:01.000 --> 00:33:03.000]  那些清朝的帝王年號
[00:33:03.000 --> 00:33:05.000]  他用了
[00:33:05.000 --> 00:33:07.000]  基督教特別提議
[00:33:07.000 --> 00:33:09.000]  要紀念耶穌出生那一年
[00:33:09.000 --> 00:33:11.000]  來做一個年份
[00:33:11.000 --> 00:33:13.000]  好了
[00:33:13.000 --> 00:33:15.000]  原來甚至中國的舊歷
[00:33:15.000 --> 00:33:17.000]  都不是
[00:33:17.000 --> 00:33:19.000]  幾千年前有的
[00:33:19.000 --> 00:33:21.000]  原來是17世紀
[00:33:21.000 --> 00:33:23.000]  天主教來華的傳教士
[00:33:23.000 --> 00:33:25.000]  湯若望神父
[00:33:25.000 --> 00:33:27.000]  幫他們編讚
[00:33:27.000 --> 00:33:29.000]  做了一個舊歷
[00:33:29.000 --> 00:33:31.000]  所以現在才有舊歷
[00:33:31.000 --> 00:33:33.000]  一月、二月
[00:33:33.000 --> 00:33:35.000]  農曆初一、十五
[00:33:35.000 --> 00:33:37.000]  才出現這個舊歷
[00:33:37.000 --> 00:33:39.000]  又是基督教的傳教士的工作
[00:33:39.000 --> 00:33:41.000]  好了
[00:33:41.000 --> 00:33:43.000]  當然我們現在全世界都有一個休息日
[00:33:43.000 --> 00:33:45.000]  星期幾
[00:33:45.000 --> 00:33:47.000]  星期日
[00:33:47.000 --> 00:33:49.000]  為什麼無端端有個休息日
[00:33:49.000 --> 00:33:51.000]  原來又是聖經的記載
[00:33:51.000 --> 00:33:53.000]  因為紀念耶穌
[00:33:53.000 --> 00:33:55.000]  不用星期六
[00:33:55.000 --> 00:33:57.000]  做安息日
[00:33:57.000 --> 00:33:59.000]  紀念耶穌復活
[00:33:59.000 --> 00:34:01.000]  然後這個文化
[00:34:01.000 --> 00:34:03.000]  慢慢遍及全世界
[00:34:03.000 --> 00:34:05.000]  好了
[00:34:05.000 --> 00:34:07.000]  好了
[00:34:07.000 --> 00:34:09.000]  全世界的醫院
[00:34:09.000 --> 00:34:11.000]  都用十字
[00:34:11.000 --> 00:34:13.000]  來表達
[00:34:13.000 --> 00:34:15.000]  又是從哪裡來的呢
[00:34:15.000 --> 00:34:17.000]  當然也是相傳
[00:34:17.000 --> 00:34:19.000]  都是基於對耶穌基督
[00:34:19.000 --> 00:34:21.000]  醫治的傳統
[00:34:21.000 --> 00:34:23.000]  有些人說
[00:34:23.000 --> 00:34:25.000]  其實耶穌之前
[00:34:25.000 --> 00:34:27.000]  是用一個十字形
[00:34:27.000 --> 00:34:29.000]  這個
[00:34:29.000 --> 00:34:31.000]  傳說有好幾款
[00:34:31.000 --> 00:34:33.000]  不過有些人
[00:34:33.000 --> 00:34:35.000]  仍然覺得
[00:34:35.000 --> 00:34:37.000]  十字
[00:34:37.000 --> 00:34:39.000]  是象徵著醫療
[00:34:39.000 --> 00:34:41.000]  但同時
[00:34:41.000 --> 00:34:43.000]  想起耶穌基督是最大的
[00:34:43.000 --> 00:34:45.000]  醫生
[00:34:45.000 --> 00:34:47.000]  等等
[00:34:47.000 --> 00:34:49.000]  其實基督教
[00:34:49.000 --> 00:34:51.000]  對信仰
[00:34:51.000 --> 00:34:53.000]  對我們每個人生命的影響
[00:34:53.000 --> 00:34:55.000]  一點一滴
[00:34:55.000 --> 00:34:57.000]  才會化成一種大環境的改變
[00:34:57.000 --> 00:34:59.000]  我們的期望
[00:34:59.000 --> 00:35:01.000]  當然想期望
[00:35:01.000 --> 00:35:03.000]  天國早些實現在我們當中
[00:35:03.000 --> 00:35:05.000]  不過我們都明白
[00:35:05.000 --> 00:35:07.000]  當耶穌未回來的時候
[00:35:07.000 --> 00:35:09.000]  我們盡人的努力
[00:35:09.000 --> 00:35:11.000]  我們不會完全實現
[00:35:11.000 --> 00:35:13.000]  完整的天國
[00:35:13.000 --> 00:35:15.000]  全面的天國
[00:35:15.000 --> 00:35:17.000]  但同時
[00:35:17.000 --> 00:35:19.000]  耶穌就要在我們這種
[00:35:19.000 --> 00:35:21.000]  未能做完的從事
[00:35:21.000 --> 00:35:23.000]  我們軟弱的裏面
[00:35:23.000 --> 00:35:25.000]  我們的限制裏面
[00:35:25.000 --> 00:35:27.000]  等候著耶穌的再來
[00:35:27.000 --> 00:35:29.000]  更新全世界
[00:35:29.000 --> 00:35:31.000]  但同時在等候裏面
[00:35:31.000 --> 00:35:33.000]  是積極的等候
[00:35:33.000 --> 00:35:35.000]  是一個積極的等候
[00:35:35.000 --> 00:35:37.000]  因為
[00:35:37.000 --> 00:35:39.000]  耶穌仍然臨在
[00:35:39.000 --> 00:35:41.000]  而那個記號在哪裏見到
[00:35:41.000 --> 00:35:43.000]  就在你和我的身上
[00:35:43.000 --> 00:35:45.000]  就是
[00:35:45.000 --> 00:35:47.000]  我們
[00:35:47.000 --> 00:35:49.000]  所馴服的
[00:35:49.000 --> 00:35:51.000]  任何的權力
[00:35:51.000 --> 00:35:53.000]  而是服膺在
[00:35:53.000 --> 00:35:55.000]  上帝的大能
[00:35:55.000 --> 00:35:57.000]  主權那裏
[00:35:57.000 --> 00:35:59.000]  我們住在地上
[00:35:59.000 --> 00:36:01.000]  甚至住在一間屋裏
[00:36:01.000 --> 00:36:03.000]  但我們不是被一間屋
[00:36:03.000 --> 00:36:05.000]  困住我們
[00:36:05.000 --> 00:36:07.000]  我們出不到去傳福音
[00:36:07.000 --> 00:36:09.000]  我們出不到去關懷其他人
[00:36:09.000 --> 00:36:11.000]  我們出不到世界其他地方
[00:36:11.000 --> 00:36:13.000]  宣揚主的名
[00:36:13.000 --> 00:36:15.000]  我們有軟弱
[00:36:15.000 --> 00:36:17.000]  但這個軟弱就顯明上帝的大能
[00:36:17.000 --> 00:36:19.000]  因為
[00:36:19.000 --> 00:36:21.000]  上帝的大能就在人的軟弱裏面
[00:36:21.000 --> 00:36:23.000]  顯得完全
[00:36:23.000 --> 00:36:25.000]  所以如果是這樣的話
[00:36:25.000 --> 00:36:27.000]  上主臨在的標誌
[00:36:27.000 --> 00:36:29.000]  在哪裏
[00:36:29.000 --> 00:36:31.000]  昔日在馬槽
[00:36:31.000 --> 00:36:33.000]  我在馬槽
