
[00:00:00.000 --> 00:00:06.220]  大家都在電視上看過一幅這樣的圖畫
[00:18:26.660 --> 00:18:32.980]  耶穌復活就是這樣
[00:18:32.980 --> 00:18:36.260]  將來我們復活就是一個身體的復活
[00:18:36.260 --> 00:18:38.220]  這是神學上很重要的問題
[00:18:38.220 --> 00:18:42.140]  如果你說復活不是身體的
[00:18:42.140 --> 00:18:43.420]  是靈魂的話
[00:18:43.420 --> 00:18:44.940]  你就是異端
[00:18:44.940 --> 00:18:46.260]  就是解錯了聖經
[00:18:46.260 --> 00:18:50.020]  耶穌給我們的復活是一個完全的
[00:18:50.020 --> 00:18:53.500]  將來在天上我們會摸到耶穌的釘子和手
[00:18:53.500 --> 00:18:57.500]  耶穌復活在天上是等著我們回來和祂一起
[00:18:57.500 --> 00:18:59.260]  所以在天堂裏面
[00:18:59.260 --> 00:19:05.900]  啟示錄描寫的新耶路撒冷很大
[00:19:05.900 --> 00:19:10.340]  由這裏去到黑龍江那麼長
[00:19:10.340 --> 00:19:12.620]  由這裏去到黑龍江那麼闊
[00:19:12.620 --> 00:19:14.500]  由這裏去到黑龍江那麼高
[00:19:14.500 --> 00:19:18.860]  一個立方形那麼大的新耶路撒冷
[00:19:18.860 --> 00:19:21.580]  當然耶路撒冷之外還有其他的東西
[00:19:21.580 --> 00:19:25.980]  就是整個天堂,所以不用擔心地方不夠住
[00:19:25.980 --> 00:19:31.060]  二千公裏那麼高有多少層我都不知道
[00:19:31.060 --> 00:19:35.860]  復活的身體是可以不用上樓梯的
[00:19:35.860 --> 00:19:36.860]  所以很奇妙
[00:19:36.860 --> 00:19:41.460]  將來在天堂裏面真的很真實
[00:19:41.460 --> 00:19:44.060]  這是耶穌所說的
[00:19:44.060 --> 00:19:49.420]  復活是真實的,不是假的
[00:19:49.420 --> 00:19:52.940]  我們將來的復活就好像耶穌那樣復活
[00:19:52.940 --> 00:19:55.500]  所以這節的經文很寶貴
[00:19:55.500 --> 00:19:57.220]  我鼓勵大家唸了它
[00:19:57.220 --> 00:19:59.980]  《約翰福音》十一章第二十五到二十六字
[00:19:59.980 --> 00:20:04.980]  耶穌說:我就是復活我生命信我的人
[00:20:04.980 --> 00:20:07.300]  雖然死了也必活著
[00:20:07.300 --> 00:20:10.380]  所有活著又信我的人
[00:20:10.380 --> 00:20:13.140]  必永遠永遠活著
[00:20:13.140 --> 00:20:17.220]  永遠不死
[00:20:17.220 --> 00:20:18.780]  我們做一點點的形容
[00:20:18.780 --> 00:20:23.340]  在真實的歷史故事裏面我們看到三樣東西
[00:20:23.340 --> 00:20:30.220]  第一,耶穌基督復活的大能是彰顯出來
[00:20:30.220 --> 00:20:34.900]  第二,我們看到神對人的苦難有個憐憫的心
[00:20:34.900 --> 00:20:41.140]  第三,我們看到上帝賜的永生是多麼榮耀寶貴
[00:20:41.140 --> 00:20:49.780]  你和我怎樣將聖經的教訓應用在我們生活上呢?
[00:20:49.780 --> 00:20:52.100]  我鼓勵大家思想五點
[00:20:52.100 --> 00:20:57.580]  第一,就是為基督完成救贖大公讚美神
[00:20:57.580 --> 00:20:59.420]  這是很奇妙的
[00:20:59.420 --> 00:21:03.740]  這是改變你和我永遠的將來
[00:21:03.740 --> 00:21:06.660]  因為我們有這個復活的生命
[00:21:06.660 --> 00:21:09.300]  第二,我們感謝神賜永生
[00:21:09.300 --> 00:21:13.180]  給我們有這個復活的應許和確具
[00:21:13.180 --> 00:21:19.740]  這個不單止是一個估計
[00:21:19.740 --> 00:21:20.860]  一個可能性
[00:21:20.860 --> 00:21:23.620]  而是一個真實將來一定發生的
[00:21:23.620 --> 00:21:27.580]  就是你和我信耶穌的人會活著
[00:21:27.580 --> 00:21:32.220]  第三,既然我們已經有永生的確具
[00:21:32.220 --> 00:21:35.860]  我們面對人生的苦難
[00:21:35.860 --> 00:21:38.860]  我們就有把握了
[00:21:38.860 --> 00:21:42.660]  一切苦難我們知道有上帝的同在
[00:21:42.660 --> 00:21:45.340]  苦難是暫時的
[00:21:45.340 --> 00:21:47.940]  復活是永遠的
[00:21:47.940 --> 00:21:53.180]  第四,我們對人有憐憫的心
[00:21:53.180 --> 00:21:55.900]  好像耶穌基督憐憫
[00:21:55.900 --> 00:21:57.500]  耶穌基督都哭了
[00:21:57.500 --> 00:22:01.300]  我們對於悲哀的人同哭
[00:22:01.300 --> 00:22:02.980]  有憐憫的心
[00:22:02.980 --> 00:22:06.460]  第五,我們信耶穌之後有新的樣式
[00:22:06.460 --> 00:22:08.580]  我們解開傳召我們的布
[00:22:08.580 --> 00:22:11.940]  我們有一個新的樣式
[00:22:11.940 --> 00:22:14.500]  弟兄姊妹,世界上有不少宗教
[00:22:14.500 --> 00:22:16.300]  我剛才提過都講復活
[00:22:16.300 --> 00:22:20.300]  但是沒有一個宗教的教主是自己復活回來
[00:22:20.300 --> 00:22:22.100]  只有基督教的耶穌
[00:22:22.100 --> 00:22:29.260]  因為祂是真神,祂復活
[00:22:29.260 --> 00:22:31.020]  而且祂用應許
[00:22:31.020 --> 00:22:33.500]  每一個信祂的人都可以復活
[00:22:33.500 --> 00:22:36.140]  因為祂已經戰勝了死亡
[00:22:36.140 --> 00:22:39.260]  所以今日我們來認識這位真神
[00:22:39.260 --> 00:22:43.220]  成為祂的兒女,實在是有福的
[00:22:43.220 --> 00:22:44.620]  今日你能夠坐在這裏
[00:22:44.620 --> 00:22:48.060]  能夠在網上聽到上帝的話語
[00:22:48.060 --> 00:22:50.660]  耶穌基督的應許是有福的
[00:22:50.660 --> 00:22:53.020]  既然我們已經有復活的把握
[00:22:53.020 --> 00:22:56.140]  我們面對人生的困難就不算甚麼
[00:22:56.140 --> 00:22:58.380]  讓我們今日在復活節裏
[00:22:58.380 --> 00:23:02.140]  我們讚美感謝上帝的救恩
[00:23:02.140 --> 00:23:06.620]  我們亦都在祂面前立志行事為人
[00:23:06.620 --> 00:23:08.980]  都有一個復活的樣式
[00:23:08.980 --> 00:23:11.420]  我們一起低頭祈禱
[00:23:11.420 --> 00:23:12.980]  親愛的主我們感謝祢
[00:23:12.980 --> 00:23:15.380]  今日復活節的早上我們讚美祢
[00:23:15.380 --> 00:23:18.060]  因為祢的墳墓是空的
[00:23:18.060 --> 00:23:21.340]  祂的墓前的墓已經踏了下去
[00:23:21.340 --> 00:23:23.020]  祢的身體出來了
[00:23:23.020 --> 00:23:25.060]  祢是一個永遠復活的身體
[00:23:25.060 --> 00:23:26.980]  給我們這個確據
[00:23:26.980 --> 00:23:29.340]  一個應許將來我們要復活
[00:23:29.340 --> 00:23:30.580]  我們感謝祢
[00:23:30.580 --> 00:23:32.340]  我們求祢的靈計帶領我們
[00:23:32.340 --> 00:23:34.620]  叫我們傳一個歡喜快樂的心
[00:23:34.620 --> 00:23:36.100]  我們行事為人
[00:23:36.100 --> 00:23:40.540]  有主的給我們的恩典
[00:23:40.540 --> 00:23:44.220]  我們所做的與我們所蒙的恩相承
[00:23:44.220 --> 00:23:46.980]  我們多謝感恩奉耶穌基督的名
[00:23:46.980 --> 00:23:47.780]  阿們
