
[00:00:00.000 --> 00:00:02.000]  各位弟子妹,早晨
[00:20:40.000 --> 00:20:42.000]  更加不會有手機
[00:20:42.000 --> 00:20:49.000]  如何能夠將上帝的話語 神的真理 能夠持久地傳頌給後世呢?
[00:20:49.000 --> 00:20:53.000]  唯有將它刻在石頭上
[00:20:53.000 --> 00:20:58.000]  當然我這個石碑不是當時的那些
[00:20:58.000 --> 00:21:02.000]  我是隨便在網上看到一些很大的石頭
[00:21:02.000 --> 00:21:06.000]  刻了一些文字的 就拿一幅圖給大家去印象
[00:21:06.000 --> 00:21:10.000]  其實有時候你慢慢去抄寫聖經
[00:21:10.000 --> 00:21:14.000]  都能夠將神的話語更加進入到你的心裡
[00:21:14.000 --> 00:21:17.000]  這個方式就是一個公開的展示
[00:21:17.000 --> 00:21:21.000]  就是要將神的話語讓眾以色列人都能夠看見
[00:21:21.000 --> 00:21:27.000]  使後世的人都能夠看到 讀到神的話語的方法
[00:21:27.000 --> 00:21:30.000]  當時他們站的位置就是在
[00:21:30.000 --> 00:21:36.000]  基尼森山和以巴盧山之間的事件的地方
[00:21:36.000 --> 00:21:40.000]  而約櫃就正正是在中間
[00:21:40.000 --> 00:21:44.000]  這個就是一個象徵的擺法
[00:21:44.000 --> 00:21:49.000]  現場就會更加細緻和大很多
[00:21:49.000 --> 00:21:55.000]  約櫃在眾民的中間就代表上帝願意與以色列民同在
[00:21:55.000 --> 00:21:59.000]  而兩旁就是一群祭司和利尾人
[00:21:59.000 --> 00:22:01.000]  負責去扶約櫃的
[00:22:01.000 --> 00:22:04.000]  原來這些字很小 不好意思
[00:22:04.000 --> 00:22:07.000]  中間就是約櫃 兩旁就是利尾祭司
[00:22:07.000 --> 00:22:09.000]  在旁邊你會看到經文
[00:22:09.000 --> 00:22:17.000]  就是審判官、長老、官長圍著紫色的格子
[00:22:17.000 --> 00:22:24.000]  其實大部份的以色列民分了一半
[00:22:24.000 --> 00:22:29.000]  一半靠近在基尼森山那邊對著以巴盧山
[00:22:29.000 --> 00:22:33.000]  一邊就靠近以巴盧山對著基尼森山
[00:22:33.000 --> 00:22:39.000]  而當中你會看到是以色列民加上寄居的群體
[00:22:39.000 --> 00:22:43.000]  就是願意跟隨上帝的人
[00:22:43.000 --> 00:22:46.000]  都一起在這個群體裡分了一半
[00:22:46.000 --> 00:22:48.000]  他們在這裡做什麼呢?
[00:22:48.000 --> 00:22:52.000]  就是大家彼此去宣讀律法書
[00:22:52.000 --> 00:22:56.000]  一邊宣讀律法關於祝福的說話
[00:22:56.000 --> 00:22:59.000]  一邊宣讀律法裡關於咒詛的說話
[00:22:59.000 --> 00:23:04.000]  所以以巴盧山你會看到拒絕咒詛 基尼森山拒絕祝福
[00:23:04.000 --> 00:23:08.000]  這個其實都是在生命的二十七、二十八章的時候
[00:23:08.000 --> 00:23:11.000]  摩西一早已經在應許之地之前
[00:23:11.000 --> 00:23:14.000]  吩咐了以色列要這麼做
[00:23:14.000 --> 00:23:16.000]  約書亞就跟著這麼做
[00:23:16.000 --> 00:23:23.000]  所以你看到這一場是一個盛大的講道會、陪靈會
[00:23:23.000 --> 00:23:29.000]  也是眾民集合來納約見證神話語
[00:23:29.000 --> 00:23:32.000]  他們願意遵行上帝話語的一個時刻
[00:23:32.000 --> 00:23:35.000]  一個很重要的群體的敬拜
[00:23:35.000 --> 00:23:37.000]  一起集體的納約
[00:23:37.000 --> 00:23:40.000]  願意一起宣讀神的話語
[00:23:40.000 --> 00:23:42.000]  並且願意走出來
[00:23:42.000 --> 00:23:46.000]  而在第三十五節裡有一個很重要的關鍵描述
[00:23:46.000 --> 00:23:48.000]  摩西所吩咐的一切
[00:23:48.000 --> 00:23:54.000]  約書亞在以色列全會眾和婦女、孩童
[00:23:54.000 --> 00:23:57.000]  以及住在他們中間的外人面前
[00:23:57.000 --> 00:24:01.000]  會有一句「不宣讀的」
[00:24:01.000 --> 00:24:05.000]  這個就是我們教會今年所說的
[00:24:05.000 --> 00:24:08.000]  「跨代傳承」的意思
[00:24:08.000 --> 00:24:14.000]  約書亞並沒有將那些婦女或小孩留在一個安全的地方
[00:24:14.000 --> 00:24:20.000]  而是同樣帶著所有人到事件的地方裡
[00:24:20.000 --> 00:24:28.000]  一起去參與上帝宣讀神話語的時候的一個奮卿會
[00:24:28.000 --> 00:24:32.000]  這群小孩連同大人一起
[00:24:32.000 --> 00:24:37.000]  在兩個祝福和奏坐之間的這兩座山裡
[00:24:37.000 --> 00:24:40.000]  他們看到上帝話語的真實
[00:24:40.000 --> 00:24:45.000]  整個群體去宣讀律法書那份尊崇和信服
[00:24:45.000 --> 00:24:52.000]  也建立了一個屬靈的威嚴、權柄最佳的時刻
[00:24:52.000 --> 00:24:55.000]  在這個時代可能我們有時候會聽到
[00:24:55.000 --> 00:24:58.000]  特別我記得在我年輕的時候
[00:24:58.000 --> 00:25:02.000]  剛剛初信還是年輕人的時候
[00:25:02.000 --> 00:25:05.000]  我經常說信耶穌也很麻煩的
[00:25:05.000 --> 00:25:06.000]  很多規矩的
[00:25:06.000 --> 00:25:11.000]  聖經裡面又說不准這樣 不准那樣 很煩啊
[00:25:11.000 --> 00:25:15.000]  為什麼有些人會這樣去看聖經呢?
[00:25:15.000 --> 00:25:21.000]  可能我們會將舊約的條文讀進去
[00:25:21.000 --> 00:25:24.000]  以為我們要遵守神的話語就是這樣
[00:25:24.000 --> 00:25:27.000]  在心態上會有一些不正確
[00:25:27.000 --> 00:25:30.000]  舊約的以色列人為什麼要守律法呢?
[00:25:30.000 --> 00:25:34.000]  因為背後帶著一份畏懼的心
[00:25:34.000 --> 00:25:39.000]  他們聽到在以巴盧山宣佈就坐的說話
[00:25:39.000 --> 00:25:42.000]  他們很害怕如果自己犯罪、得罪神的話
[00:25:42.000 --> 00:25:46.000]  他們就會受到嚴厲上帝的懲罰
[00:25:46.000 --> 00:25:47.000]  但是今時今日
[00:25:47.000 --> 00:25:53.000]  我們是一群蒙耶穌基督拯救新約的門徒
[00:25:53.000 --> 00:25:58.000]  我們遵守神的話語和舊約的人是完全不同心態
[00:25:58.000 --> 00:26:02.000]  我們不是因為懼怕而信服
[00:26:02.000 --> 00:26:07.000]  是因為我們已經有耶穌基督的永生和救恩在我們生命裏
[00:26:07.000 --> 00:26:11.000]  就像約翰一書五章三節說
[00:26:11.000 --> 00:26:15.000]  我們遵守神的命令 這就是愛他了
[00:26:15.000 --> 00:26:19.000]  而且他的命令並不是難守的
[00:26:19.000 --> 00:26:23.000]  我再讀一次 約翰一書五章三節清楚地說
[00:26:23.000 --> 00:26:27.000]  我們遵守神的命令 這就是愛他了
[00:26:27.000 --> 00:26:30.000]  而且他的命令並不是難守的
[00:26:30.000 --> 00:26:33.000]  意思就是我們作為一個新約的門徒
[00:26:33.000 --> 00:26:37.000]  我們以蒙耶穌基督拯救的每一個神的兒女
[00:26:37.000 --> 00:26:41.000]  我們遵守神的話語 不是害怕懲罰
[00:26:41.000 --> 00:26:45.000]  而是因為愛 我們願意愛耶穌
[00:26:45.000 --> 00:26:47.000]  我們願意遵守他的命令
[00:26:47.000 --> 00:26:49.000]  去表達我們對上帝的愛
[00:26:49.000 --> 00:26:56.000]  而且他的話語並不難遵守
[00:26:56.000 --> 00:26:59.000]  當我們經歷了耶穌基督在十誡上的拯救
[00:26:59.000 --> 00:27:01.000]  我們知道聖經的教導
[00:27:01.000 --> 00:27:05.000]  全部都是為了我們的生命帶來益處而寫的
[00:27:05.000 --> 00:27:07.000]  我們就能夠甘心樂意
[00:27:07.000 --> 00:27:10.000]  而且帶著一份自由和喜樂
[00:27:10.000 --> 00:27:12.000]  去信服在他的話語當中
[00:27:12.000 --> 00:27:18.000]  我們不是靠守規矩來換取上天堂的門票
[00:27:18.000 --> 00:27:21.000]  而是因為我們已經蒙了上帝的赦免
[00:27:21.000 --> 00:27:25.000]  我們能夠活出一份真理來回應神的愛
[00:27:25.000 --> 00:27:32.000]  所以這個約書亞憲制其實有一個預表在裏面
[00:27:32.000 --> 00:27:36.000]  如果你留意經文 我不回到前面的經文
[00:27:36.000 --> 00:27:42.000]  其實約書亞建的祭壇是建在哪一邊山上呢?
[00:27:42.000 --> 00:27:46.000]  他是建在以巴盧山那邊
[00:27:46.000 --> 00:27:50.000]  以巴盧山背後象徵著咒座
[00:27:50.000 --> 00:27:57.000]  這個祭壇是站在咒座那邊的 又是什麼意思呢?
[00:27:57.000 --> 00:27:59.000]  這個意思就是說
[00:27:59.000 --> 00:28:06.000]  上帝早已知道人是不能夠完全地去行律法
[00:28:06.000 --> 00:28:11.000]  我們不能夠完全遵守上帝在律法裏所寫的一切
[00:28:11.000 --> 00:28:16.000]  我們必然會面對犯罪而被咒座
[00:28:16.000 --> 00:28:19.000]  所以上帝已經預告了
[00:28:19.000 --> 00:28:25.000]  要猜耶穌基督在十架上高獻上的生命
[00:28:25.000 --> 00:28:27.000]  就好像祭壇一樣
[00:28:27.000 --> 00:28:36.000]  去代我們去面對咒座 面對審判 面對上帝的刑罰
[00:28:36.000 --> 00:28:43.000]  而耶穌基督就是在祭壇上高代替我們承擔了罪債
[00:28:43.000 --> 00:28:49.000]  以致我們耶穌基督得著這個救恩的時候
[00:28:49.000 --> 00:28:51.000]  我們回到上帝的話語
[00:28:51.000 --> 00:28:57.000]  我們看到的不是寫滿著我們犯罪的罪狀
[00:28:57.000 --> 00:29:03.000]  而是寫滿著上帝的慈愛 上帝的恩典
[00:29:03.000 --> 00:29:06.000]  我還記得我在很多年前的一個浸禮裏面
[00:29:06.000 --> 00:29:09.000]  我聽到一個弟兄講見證
[00:29:09.000 --> 00:29:13.000]  他也是一個過來人 他也曾經吸毒 曾經有犯罪
[00:29:13.000 --> 00:29:17.000]  被判入了戒毒村去戒毒
[00:29:17.000 --> 00:29:20.000]  在他受浸的見證裏面
[00:29:20.000 --> 00:29:23.000]  他形容這個戒毒村的查經小組
[00:29:23.000 --> 00:29:25.000]  反轉了他的生命
[00:29:25.000 --> 00:29:28.000]  他剛剛來的時候要讀很多聖經
[00:29:28.000 --> 00:29:30.000]  他很抗拒
[00:29:30.000 --> 00:29:35.000]  他覺得基督教就好像一套束縛著人道德的枷鎖
[00:29:35.000 --> 00:29:39.000]  但當他慢慢在營會裏面讀聖經
[00:29:39.000 --> 00:29:44.000]  他經歷了耶穌基督無條件的愛和赦免的時候
[00:29:44.000 --> 00:29:48.000]  他流淚悔改順主
[00:29:48.000 --> 00:29:51.000]  當他再看回聖經的時候
[00:29:51.000 --> 00:29:55.000]  他看見神的話語充滿著愛
[00:29:55.000 --> 00:29:58.000]  和充滿著一份祝福
[00:29:58.000 --> 00:30:02.000]  以致他願意繼續學習神的話
[00:30:02.000 --> 00:30:04.000]  繼續願意侍奉主
[00:30:04.000 --> 00:30:11.000]  他告訴我們以前他害怕的是犯規、犯罪、得罪神
[00:30:11.000 --> 00:30:14.000]  現在他害怕的是他做錯了事
[00:30:14.000 --> 00:30:16.000]  令到天父不開心
[00:30:16.000 --> 00:30:18.000]  得罪了天父
[00:30:18.000 --> 00:30:21.000]  這就是他的心態不同了
[00:30:21.000 --> 00:30:23.000]  所以這裏也提醒了我們
[00:30:23.000 --> 00:30:27.000]  舊約的信服是因為懼怕咒助
[00:30:27.000 --> 00:30:30.000]  而新約的信服就是因為我們經歷了
[00:30:30.000 --> 00:30:33.000]  基督祭壇上的愛和赦免
[00:30:33.000 --> 00:30:38.000]  我們甘心樂意地活出這份真理
[00:30:38.000 --> 00:30:40.000]  求主幫助我們
[00:30:40.000 --> 00:30:48.000]  今天我們在這裏當中有很多弟兄姊妹
[00:30:48.000 --> 00:30:51.000]  有些信了主好幾十年
[00:30:51.000 --> 00:30:54.000]  有些可能信了主十多年
[00:30:54.000 --> 00:30:56.000]  也有些是剛剛這幾年
[00:30:56.000 --> 00:31:01.000]  信主歸入柴鎮家
[00:31:01.000 --> 00:31:06.000]  但我們每一個今天都要去學習這群以色列民一樣
[00:31:06.000 --> 00:31:09.000]  我們可能在人生裏面打過很多場仗
[00:31:09.000 --> 00:31:11.000]  贏了之後怎樣呢?
[00:31:11.000 --> 00:31:16.000]  我們需要每個星期回來教會
[00:31:16.000 --> 00:31:20.000]  繼續讀神的話語去敬拜祂
[00:31:20.000 --> 00:31:22.000]  我們藉著神的話語
[00:31:22.000 --> 00:31:24.000]  我們彼此互相提醒
[00:31:24.000 --> 00:31:28.000]  我們帶著一份堅定的心去敬拜這位上帝
[00:31:28.000 --> 00:31:30.000]  獻上我們繁祭和平安祭
[00:31:30.000 --> 00:31:36.000]  今天也讓我們在這個群體當中
[00:31:36.000 --> 00:31:38.000]  我們不單單做了為自己
[00:31:38.000 --> 00:31:40.000]  而我們要為著我們
[00:31:40.000 --> 00:31:43.000]  將神的話語傳承給我們的下一代
[00:31:43.000 --> 00:31:47.000]  無論是剛剛信主的或者是年輕的
[00:31:47.000 --> 00:31:49.000]  我們都要好像以色列人一樣
[00:31:49.000 --> 00:31:51.000]  願意去遵行神的話語
[00:31:51.000 --> 00:31:54.000]  將上帝的話語走出來的時候
[00:31:54.000 --> 00:31:56.000]  就讓我們身邊的人看見
[00:31:56.000 --> 00:31:59.000]  我們怎樣讓神的話語活出來
[00:32:00.000 --> 00:32:02.000]  而在我們一手的主餐
[00:32:02.000 --> 00:32:04.000]  亦提醒我們
[00:32:04.000 --> 00:32:07.000]  這個主餐是一個平安祭
[00:32:07.000 --> 00:32:11.000]  當我們在繁忙的生活裏面
[00:32:11.000 --> 00:32:15.000]  能夠去到主的面前去領受主餐
[00:32:15.000 --> 00:32:19.000]  就代表著我們在神面前的一份感恩
[00:32:19.000 --> 00:32:24.000]  和去領受上帝給我們的一份應許和福樂
[00:32:24.000 --> 00:32:26.000]  亦是一份愛的團契
[00:32:26.000 --> 00:32:31.000]  最後我給三個提醒我們大家
[00:32:31.000 --> 00:32:38.000]  當你在繁忙的工作和學業、家庭的時候
[00:32:38.000 --> 00:32:41.000]  你願不願意停下來
[00:32:41.000 --> 00:32:45.000]  去到上帝面前去敬拜祂呢?
[00:32:45.000 --> 00:32:50.000]  有什麼會阻攔你回來教會去敬拜祂呢?
[00:32:50.000 --> 00:32:55.000]  當我們去敬拜的心態當中反省的時候
[00:32:55.000 --> 00:33:01.000]  我們會不會有一個神的心態
[00:33:01.000 --> 00:33:05.000]  就是一個人單純單一的心
[00:33:05.000 --> 00:33:08.000]  將最真的愛去到主的面前
[00:33:08.000 --> 00:33:10.000]  而不是帶著一份履行責任
[00:33:10.000 --> 00:33:14.000]  或者是交換利益的心態去敬拜主呢?
[00:33:14.000 --> 00:33:17.000]  我們去進行神的話語的時候
[00:33:17.000 --> 00:33:21.000]  是怕受懲罰還是怕天賦傷心呢?
[00:33:21.000 --> 00:33:25.000]  你對神話語的信服和經歷有沒有這樣的轉變呢?
[00:33:25.000 --> 00:33:29.000]  我們怎樣才能夠甘心樂意去活出真理
[00:33:29.000 --> 00:33:34.000]  並且將這份信服傳承給我們教會的年輕人
[00:33:34.000 --> 00:33:36.000]  和初信的朋友呢?
[00:33:36.000 --> 00:33:39.000]  讓我們一起同心圖告
[00:33:39.000 --> 00:33:42.000]  七個天賦我求主你幫助我們
[00:33:42.000 --> 00:33:45.000]  讓我們願意回到主你的話語當中
[00:33:45.000 --> 00:33:48.000]  讓我們在今天的敬拜裡面
[00:33:48.000 --> 00:33:52.000]  求你的靈再次充滿在我們每個人的內心裡
[00:33:52.000 --> 00:33:54.000]  我們先好好反省自己
[00:33:54.000 --> 00:33:57.000]  回來教會崇拜的心
[00:33:57.000 --> 00:34:02.000]  是不是一份單純願意愛主的心來到你的面前
[00:34:02.000 --> 00:34:06.000]  還是一份習慣或者一份責任
[00:34:06.000 --> 00:34:08.000]  求主幫助我們
[00:34:08.000 --> 00:34:13.000]  能夠像一塊整塊的石壇一樣
[00:34:13.000 --> 00:34:16.000]  我們就要將自己毫無保留的獻上
[00:34:16.000 --> 00:34:20.000]  更加珍惜和頂智會一起敬拜的時候
[00:34:20.000 --> 00:34:23.000]  以至像一份平安祭
[00:34:23.000 --> 00:34:28.000]  我們分享上帝的恩典和一起去感恩
[00:34:28.000 --> 00:34:32.000]  願意我們在主餐禮裡面繼續經歷上帝的愛
[00:34:32.000 --> 00:34:36.000]  願意我們在上帝的話語裡面繼續去學習
[00:34:36.000 --> 00:34:39.000]  我們不單要見證神話語的真實
[00:34:39.000 --> 00:34:45.000]  我們更加願意帶著一份愛神的心去信服你的話語
[00:34:45.000 --> 00:34:48.000]  以至我們知道你的話語裡面帶給我們的
[00:34:48.000 --> 00:34:50.000]  就是生命的祝福和生命的益處
[00:34:50.000 --> 00:34:52.000]  求主幫助我們
[00:34:52.000 --> 00:34:53.000]  多謝你聽我們禱告
[00:34:53.000 --> 00:34:54.000]  奉耶穌基督命求
[00:34:54.000 --> 00:34:55.000]  阿們
