
[00:00:00.000 --> 00:00:07.000]  撒姆爾在聖經裡面是一個挺特別的人物
[00:18:35.020 --> 00:18:38.520]  不知道,從來沒有這麼想過
[00:18:38.520 --> 00:18:40.520]  如果沒有的話,我鼓勵大家
[00:18:40.520 --> 00:18:43.420]  你可以祈禱,可以向神尋問
[00:18:44.920 --> 00:18:47.420]  敲門的,門必為你打開
[00:18:47.420 --> 00:18:51.620]  當我們問的時候,神不會讓你知道祂想你和我
[00:18:51.620 --> 00:18:54.420]  在這個時候,在這個地方裡面
[00:18:54.420 --> 00:18:58.420]  有什麼地,有什麼工作,我們可以為神而做
[00:18:58.420 --> 00:19:02.620]  如果大家知道的話
[00:19:02.620 --> 00:19:06.420]  我們要問的問題就是,我們有沒有盡我們的能力去做
[00:19:06.420 --> 00:19:10.420]  有沒有一個環境的改變而放棄
[00:19:10.420 --> 00:19:14.620]  忠心事主的路,永遠都不是容易走的
[00:19:15.320 --> 00:19:20.420]  因為撒旦永遠,當我們立志行這條路的時候
[00:19:20.420 --> 00:19:24.420]  撒旦就會找一些事情來搞擾
[00:19:24.420 --> 00:19:26.220]  找一些事情來騷擾我們
[00:19:26.220 --> 00:19:28.620]  就好像一個障礙賽
[00:19:28.620 --> 00:19:30.420]  你會發覺在障礙賽裡面
[00:19:30.420 --> 00:19:32.220]  我不知道大家有沒有跑過障礙賽
[00:19:32.220 --> 00:19:37.620]  從來在障礙賽裡面,你有沒有走過一條康莊大道
[00:19:37.620 --> 00:19:41.220]  可以從起點跑到終點,完全沒問題的
[00:19:41.220 --> 00:19:42.520]  一直這樣走就可以了
[00:19:42.520 --> 00:19:44.220]  沒有的
[00:19:44.920 --> 00:19:49.920]  障礙賽總是有很多東西在你沿途上面讓你跌倒
[00:19:49.920 --> 00:19:51.920]  這叫做障礙賽,是不是?
[00:19:51.920 --> 00:19:54.920]  在沿途裡面,可能有個洞讓你跌下去
[00:19:54.920 --> 00:19:57.220]  可能走著走著,有個大石頭讓你撞過去
[00:19:57.220 --> 00:20:01.620]  可能走著走著的時候,有很多越人眼目的東西
[00:20:01.620 --> 00:20:04.720]  叫你分心,叫你走去第二個方向
[00:20:04.720 --> 00:20:09.220]  向主忠心的意思
[00:20:09.220 --> 00:20:14.020]  就是我們需要認定我們這個方向
[00:20:14.320 --> 00:20:18.320]  無論有如何的障礙或者誘惑
[00:20:18.320 --> 00:20:22.020]  我們都仍然持守焦點放在我們的目標上面
[00:20:22.020 --> 00:20:23.020]  向前進發
[00:20:23.020 --> 00:20:25.520]  這就是向主忠心的意思
[00:20:25.520 --> 00:20:27.520]  我們看第二個生命的品質
[00:20:27.520 --> 00:20:30.120]  這個生命的品質我叫availability
[00:20:30.120 --> 00:20:36.120]  就是說我們隨時準備服侍我們的耶穌基督,天賦上帝
[00:20:36.120 --> 00:20:38.420]  我想大家去想一想
[00:20:38.420 --> 00:20:41.720]  今晚睡到兩三點的時候,突然間有個電話響起
[00:20:41.720 --> 00:20:42.820]  什麼事?在哪裡?
[00:20:42.820 --> 00:20:45.820]  立即醒過來,出去聽電話,電話收了
[00:20:45.820 --> 00:20:49.320]  誰打來的?來電顯示是圈牧師
[00:20:49.320 --> 00:20:52.820]  今晚可能收到電話了
[00:20:52.820 --> 00:20:57.320]  搞什麼?圈牧師你?這麼晚打,無非是很久急市?
[00:20:57.320 --> 00:20:59.820]  打電話回問圈牧師什麼事?
[00:20:59.820 --> 00:21:02.820]  我說聽電話,我沒有找過你
[00:21:02.820 --> 00:21:05.820]  不是吧?圈牧師,你的來電電話在這裡
[00:21:05.820 --> 00:21:07.820]  沒事了,掛線
[00:21:07.820 --> 00:21:10.820]  同樣情況發生三次
[00:21:11.820 --> 00:21:12.820]  你會怎樣?
[00:21:12.820 --> 00:21:15.820]  沒理由吧?
[00:21:15.820 --> 00:21:17.820]  好像薩姆爾那樣
[00:21:17.820 --> 00:21:19.820]  聖殿裡面只有薩姆爾和伊利
[00:21:19.820 --> 00:21:22.320]  伊利說,薩姆爾我沒有叫過你
[00:21:22.320 --> 00:21:23.820]  薩姆爾看一看周圍
[00:21:23.820 --> 00:21:25.820]  不是吧?這麼可怕
[00:21:25.820 --> 00:21:27.820]  我明明聽到聲音,你叫我的
[00:21:27.820 --> 00:21:30.820]  莫非繼續回去睡覺?不要想
[00:21:30.820 --> 00:21:33.820]  但是同樣發生了三次的時候
[00:21:33.820 --> 00:21:39.320]  你猜你可不可以忍住你的脾氣
[00:21:39.320 --> 00:21:41.820]  我相信大部分人都會破口大罵
[00:21:41.820 --> 00:21:42.820]  為什麼?
[00:21:42.820 --> 00:21:45.820]  因為那個是我睡覺的時候
[00:21:45.820 --> 00:21:47.820]  我不得閒聽你的電話
[00:21:47.820 --> 00:21:49.820]  I am not available
[00:21:49.820 --> 00:21:55.820]  所以當我們看薩姆爾的故事的時候
[00:21:55.820 --> 00:21:57.820]  我們都感到很出奇
[00:21:57.820 --> 00:21:59.820]  三次
[00:21:59.820 --> 00:22:02.820]  其實加起來應該是四次
[00:22:02.820 --> 00:22:06.820]  被耶和華的呼喚叫醒了
[00:22:06.820 --> 00:22:09.820]  但聖經沒有形容或提到這個薩姆爾
[00:22:09.820 --> 00:22:11.820]  因為被人叫醒了這麼多次
[00:22:11.820 --> 00:22:13.820]  感到很憤怒
[00:22:13.820 --> 00:22:16.820]  很多勞騷,沒有
[00:22:16.820 --> 00:22:19.820]  似乎給我們的感覺就是
[00:22:19.820 --> 00:22:21.820]  在薩姆爾的立場
[00:22:21.820 --> 00:22:23.820]  他的看法就是
[00:22:23.820 --> 00:22:30.820]  伊利他的主人所給過的命令
[00:22:30.820 --> 00:22:34.820]  是遠比他肉身的需要更為重要
[00:22:34.820 --> 00:22:44.820]  這個就是隨時預備好自己被神所使用的意思
[00:22:44.820 --> 00:22:47.820]  在我們的人生裡面
[00:22:47.820 --> 00:22:50.820]  我們總是有很多東西佔據了我們的人生
[00:22:50.820 --> 00:22:54.820]  在讀書的時候我們要顧學業
[00:22:54.820 --> 00:22:57.820]  到談戀愛的時候我們要講愛情
[00:22:57.820 --> 00:23:00.820]  到工作的時候我們要看事業
[00:23:00.820 --> 00:23:05.820]  到要儲錢買房子的時候就要供樓
[00:23:05.820 --> 00:23:08.820]  到有小孩的時候我們又要看他的學業
[00:23:08.820 --> 00:23:10.820]  總是在人生不同的階段
[00:23:10.820 --> 00:23:12.820]  我們都有不同的事情
[00:23:12.820 --> 00:23:14.820]  是合理的事情
[00:23:14.820 --> 00:23:16.820]  佔據了我們整個人生
[00:23:16.820 --> 00:23:19.820]  我不是說這些不重要
[00:23:19.820 --> 00:23:21.820]  但我想指出的是
[00:23:21.820 --> 00:23:24.820]  在人生眾多的責任裡面
[00:23:24.820 --> 00:23:26.820]  我們仍然需要很清楚
[00:23:26.820 --> 00:23:29.820]  神在我們生命裡面的旨意
[00:23:31.820 --> 00:23:35.820]  四次撒母以向神的回應
[00:23:35.820 --> 00:23:39.820]  告訴我們一個很重要的聖經的真理
[00:23:39.820 --> 00:23:41.820]  這個聖經的真理就是說
[00:23:41.820 --> 00:23:43.820]  神的呼召
[00:23:43.820 --> 00:23:51.820]  一定是要比起我們當下肉身的需要為重要
[00:23:51.820 --> 00:23:53.820]  或者可以甚至這樣說
[00:23:53.820 --> 00:24:01.820]  屬靈的需要是一直都應該比起我們肉身的需要為重要
[00:24:01.820 --> 00:24:03.820]  有人可能會說
[00:24:03.820 --> 00:24:04.820]  不是吧牧師
[00:24:04.820 --> 00:24:06.820]  我經常不給你吃飯
[00:24:06.820 --> 00:24:08.820]  看你還會不會侍奉神
[00:24:08.820 --> 00:24:10.820]  大家怎麼看?
[00:24:10.820 --> 00:24:14.820]  大家覺得你行神的心意比起有沒有飯吃
[00:24:14.820 --> 00:24:16.820]  哪一個重要?
[00:24:16.820 --> 00:24:18.820]  哪一個重要?
[00:24:18.820 --> 00:24:21.820]  如果我們看《馬太福音》的時候
[00:24:22.820 --> 00:24:24.820]  主耶穌很直接
[00:24:24.820 --> 00:24:25.820]  主耶穌說
[00:24:25.820 --> 00:24:28.820]  不配著我的十字架
[00:24:28.820 --> 00:24:30.820]  跟從我的
[00:24:30.820 --> 00:24:32.820]  也不配作我的門徒
[00:24:32.820 --> 00:24:34.820]  我們跳到第二章
[00:24:34.820 --> 00:24:37.820]  得著生命的
[00:24:37.820 --> 00:24:40.820]  將要喪失生命
[00:24:40.820 --> 00:24:43.820]  為我失喪生命的
[00:24:43.820 --> 00:24:45.820]  將要得著生命
[00:24:45.820 --> 00:24:47.820]  我們要留意
[00:24:47.820 --> 00:24:50.820]  主耶穌並不是在這裡確認了
[00:24:50.820 --> 00:24:53.820]  一樣而否定了另外一樣
[00:24:53.820 --> 00:24:57.820]  耶穌基督在這裡所表達的一個很重要的真理
[00:24:57.820 --> 00:24:58.820]  就是說
[00:24:58.820 --> 00:25:01.820]  生命裡面眾多的事情
[00:25:01.820 --> 00:25:04.820]  是有它的先後次序的
[00:25:04.820 --> 00:25:07.820]  今天有很多人做生意
[00:25:07.820 --> 00:25:10.820]  都有一個24/7
[00:25:10.820 --> 00:25:11.820]  什麼意思?
[00:25:11.820 --> 00:25:13.820]  24/7
[00:25:13.820 --> 00:25:14.820]  什麼意思?
[00:25:14.820 --> 00:25:15.820]  七天營業
[00:25:15.820 --> 00:25:18.820]  每天24小時
[00:25:18.820 --> 00:25:20.820]  什麼意思?
[00:25:20.820 --> 00:25:21.820]  就是不停地工作
[00:25:21.820 --> 00:25:23.820]  隨時你進來我的店
[00:25:23.820 --> 00:25:25.820]  我都可以有東西賣給你
[00:25:25.820 --> 00:25:26.820]  很多今天的生意
[00:25:26.820 --> 00:25:29.820]  都是用這樣的生意模式來運作
[00:25:29.820 --> 00:25:32.820]  而在薩姆尼這個故事裡面
[00:25:32.820 --> 00:25:34.820]  讓我們學到一個很重要的就是
[00:25:34.820 --> 00:25:36.820]  其實我們作為基督徒
[00:25:36.820 --> 00:25:37.820]  真的
[00:25:37.820 --> 00:25:39.820]  是24/7
[00:25:39.820 --> 00:25:41.820]  是全天候準備
[00:25:41.820 --> 00:25:44.820]  我們的生命來服侍我們的天父上帝
[00:25:44.820 --> 00:25:47.820]  第三個生命的品質
[00:25:47.820 --> 00:25:50.820]  是一個受教的心
[00:25:50.820 --> 00:25:52.820]  我不知道大家有沒有一個
[00:25:52.820 --> 00:25:54.820]  接見尋功者的經驗
[00:25:54.820 --> 00:25:55.820]  有沒有?
[00:25:55.820 --> 00:25:56.820]  代表公司去
[00:25:56.820 --> 00:25:57.820]  有人來見功
[00:25:57.820 --> 00:26:01.820]  我代表公司來見尋功者
[00:26:01.820 --> 00:26:02.820]  大家想像一下
[00:26:02.820 --> 00:26:03.820]  無論有沒有
[00:26:03.820 --> 00:26:04.820]  大家想像一下
[00:26:04.820 --> 00:26:06.820]  如果今天有兩個來見功
[00:26:06.820 --> 00:26:09.820]  你去見這兩個尋功者
[00:26:09.820 --> 00:26:11.820]  一個他有很好的學歷
[00:26:11.820 --> 00:26:13.820]  很好的經驗
[00:26:13.820 --> 00:26:16.820]  就是充滿自信
[00:26:16.820 --> 00:26:19.820]  甚至給你的感覺是不可一世的
[00:26:19.820 --> 00:26:21.820]  什麼都懂的
[00:26:21.820 --> 00:26:23.820]  另外一個就是學歷沒那麼好
[00:26:23.820 --> 00:26:25.820]  當然經驗也沒那麼豐富
[00:26:25.820 --> 00:26:28.820]  但是給你的感覺是很謙卑
[00:26:28.820 --> 00:26:30.820]  很受教
[00:26:30.820 --> 00:26:35.820]  你會請誰?
[00:26:35.820 --> 00:26:37.820]  很視乎情況
[00:26:37.820 --> 00:26:38.820]  給我的話
[00:26:38.820 --> 00:26:42.820]  如果我要請一個人去看一個短期的工程
[00:26:42.820 --> 00:26:44.820]  一個短期的項目
[00:26:44.820 --> 00:26:47.820]  我大概都會請一個有經驗有學歷的
[00:26:47.820 --> 00:26:48.820]  為什麼?
[00:26:48.820 --> 00:26:52.820]  因為我未必有時間去訓練一個沒經驗的
[00:26:52.820 --> 00:26:53.820]  不過
[00:26:53.820 --> 00:27:01.820]  如果你要請一個長時間的工作的時候
[00:27:01.820 --> 00:27:04.820]  必定會請一個謙卑
[00:27:04.820 --> 00:27:07.820]  願意受教的尋功者
[00:27:07.820 --> 00:27:09.820]  為什麼?
[00:27:09.820 --> 00:27:11.820]  這個自滿的人
[00:27:11.820 --> 00:27:14.820]  對他來說他覺得自己什麼都懂
[00:27:14.820 --> 00:27:16.820]  他的成長是什麼?
[00:27:16.820 --> 00:27:17.820]  零
[00:27:17.820 --> 00:27:18.820]  零成長
[00:27:18.820 --> 00:27:21.820]  但是對於一個謙卑願意受教的人
[00:27:21.820 --> 00:27:24.820]  他的成長的空間是無限的
[00:27:24.820 --> 00:27:26.820]  在薩姆爾的故事裡面
[00:27:26.820 --> 00:27:28.820]  大家有沒有留意到?
[00:27:28.820 --> 00:27:32.820]  不單止薩姆爾在他這麼多次被叫醒的過程裡面
[00:27:32.820 --> 00:27:34.820]  他沒有表現到憤怒
[00:27:34.820 --> 00:27:36.820]  不開心
[00:27:36.820 --> 00:27:41.820]  而每一次以利叫他這麼做的時候
[00:27:41.820 --> 00:27:43.820]  薩姆爾也照做的
[00:27:43.820 --> 00:27:44.820]  是不是?
[00:27:44.820 --> 00:27:46.820]  到了第三次
[00:27:46.820 --> 00:27:47.820]  到了第三次
[00:27:47.820 --> 00:27:49.820]  當以利叫他挖奶回去
[00:27:49.820 --> 00:27:52.820]  如果再有這樣的聲音的時候
[00:27:52.820 --> 00:27:55.820]  你就回應
[00:27:55.820 --> 00:27:58.820]  看看神有什麼話跟你說
[00:27:58.820 --> 00:28:00.820]  薩姆爾照做
[00:28:00.820 --> 00:28:04.820]  這一個就是受教的心
[00:28:04.820 --> 00:28:08.820]  在《箴言》裡面說到
[00:28:08.820 --> 00:28:14.820]  智慧人受訓悔變得知識
[00:28:14.820 --> 00:28:16.820]  智慧人
[00:28:16.820 --> 00:28:21.820]  傳道者指出貧窮而有智慧的少年人
[00:28:21.820 --> 00:28:27.820]  是勝過練老不肯接受意見的愚昧者
[00:28:27.820 --> 00:28:28.820]  為什麼?
[00:28:28.820 --> 00:28:30.820]  因為高傲的眼目
[00:28:30.820 --> 00:28:33.820]  神必使他降臂
[00:28:33.820 --> 00:28:38.820]  我不知道大家有沒有聽過別人這麼說
[00:28:38.820 --> 00:28:40.820]  你有這樣的東西需要改善
[00:28:40.820 --> 00:28:42.820]  我是這樣的了
[00:28:42.820 --> 00:28:44.820]  有沒有聽過別人這麼反應
[00:28:44.820 --> 00:28:48.820]  或者你自己有沒有這麼說過
[00:28:48.820 --> 00:28:49.820]  如果有的時候
[00:28:49.820 --> 00:28:52.820]  讓我們的同學一同勉勵
[00:28:52.820 --> 00:28:55.820]  在薩姆爾身上我們實際學到一些功課
[00:28:55.820 --> 00:28:59.820]  大家記不記得哪三個生命品質
[00:28:59.820 --> 00:29:02.820]  向我們的天父上帝要忠心
[00:29:02.820 --> 00:29:03.820]  第二呢
[00:29:03.820 --> 00:29:08.820]  是隨時準備好服侍我們的天父上帝
[00:29:08.820 --> 00:29:09.820]  第三呢
[00:29:09.820 --> 00:29:13.820]  就是這裡有一個受教的心
[00:29:13.820 --> 00:29:15.820]  如果要大家給分的時候
[00:29:15.820 --> 00:29:17.820]  這三個生命品質
[00:29:17.820 --> 00:29:21.820]  你會給多少分給自己
[00:29:21.820 --> 00:29:24.820]  千萬不要回去給你配偶多少分
[00:29:24.820 --> 00:29:26.820]  是給自己多少分
[00:29:26.820 --> 00:29:29.820]  有沒有成長的空間
[00:29:29.820 --> 00:29:32.820]  讓我們同低頭祈禱
[00:29:32.820 --> 00:29:33.820]  天父上帝我們多謝你
[00:29:33.820 --> 00:29:35.820]  因為在薩姆爾
[00:29:35.820 --> 00:29:38.820]  你的忠心僕人身上
[00:29:38.820 --> 00:29:41.820]  我們可以學到很多功課
[00:29:41.820 --> 00:29:44.820]  所以我們願意成為你手中貴重的器皿
[00:29:44.820 --> 00:29:48.820]  但我們首先要得到神力的幫助
[00:29:48.820 --> 00:29:49.820]  帶領賜福
[00:29:49.820 --> 00:29:52.820]  以致我們可以在生命的質素上
[00:29:52.820 --> 00:29:54.820]  不斷的因你的恩典
[00:29:54.820 --> 00:29:56.820]  因你的保守而提升
[00:29:56.820 --> 00:29:57.820]  求你幫助我們
[00:29:57.820 --> 00:30:01.820]  以致我們能夠每日更加像你
[00:30:01.820 --> 00:30:05.820]  活出一個愛主是奉主的人生
[00:30:05.820 --> 00:30:07.820]  多謝你給我們一齊祈禱
[00:30:07.820 --> 00:30:08.820]  奉主命求
