
[00:00:00.000 --> 00:00:10.000]  今天我們要跟弟兄準備分享的題目就是《使徒行傳教會在逼迫中往前》
[00:20:16.000 --> 00:20:23.000]  第三個彼得要他們知道一件事情
[00:20:23.000 --> 00:20:25.000]  他說你們不要的這一位
[00:20:25.000 --> 00:20:27.000]  你們所契覺的這一位
[00:20:27.000 --> 00:20:31.000]  正是你們可以靠着他得救的救主
[00:20:31.000 --> 00:20:34.000]  他說除他以外別無拯救
[00:20:34.000 --> 00:20:38.000]  你們不要耶穌你們就得不到拯救
[00:20:38.000 --> 00:20:40.000]  不但你們是這樣
[00:20:40.000 --> 00:20:43.000]  在世界上的天下人間
[00:20:43.000 --> 00:20:48.000]  無論你到什麼地方什麼民族什麼人類
[00:20:48.000 --> 00:20:50.000]  如果沒有耶穌的話
[00:20:50.000 --> 00:20:53.000]  你們就得不到拯救
[00:20:53.000 --> 00:20:59.000]  所以這句話一直是我們弟兄姊妹的傳福音所用的
[00:20:59.000 --> 00:21:02.000]  除他以外別無拯救
[00:21:02.000 --> 00:21:06.000]  因爲在天下人間沒有次下別的名
[00:21:06.000 --> 00:21:08.000]  我們可以靠着得救
[00:21:08.000 --> 00:21:11.000]  弟兄姊妹我們得救是靠什麼
[00:21:11.000 --> 00:21:15.000]  是靠着講道的人那個牧師的名字嗎
[00:21:15.000 --> 00:21:16.000]  不是
[00:21:16.000 --> 00:21:19.000]  也不是靠着哪個有權有勢的名字
[00:21:19.000 --> 00:21:24.000]  那是因爲我們相信了耶穌基督這個名
[00:21:24.000 --> 00:21:26.000]  我們接受他做救主
[00:21:26.000 --> 00:21:28.000]  那我們就得救了
[00:21:28.000 --> 00:21:30.000]  所以除了他以外
[00:21:30.000 --> 00:21:35.000]  在天下人間再也找不到別的名
[00:21:35.000 --> 00:21:37.000]  我們得靠他得救
[00:21:37.000 --> 00:21:42.000]  這個是福音一個簡單的這個聖經
[00:21:42.000 --> 00:21:48.000]  就可以成爲福音的一個根據
[00:21:48.000 --> 00:21:54.000]  所以彼得要他們知道這三件事情
[00:21:54.000 --> 00:21:57.000]  那下面我們看到這個議員
[00:21:57.000 --> 00:22:02.000]  這些工議會的議員有什麼反應呢
[00:22:02.000 --> 00:22:06.000]  他們沒有話可以播
[00:22:06.000 --> 00:22:11.000]  他們沒辦法說你講的不對
[00:22:11.000 --> 00:22:13.000]  那怎麼辦呢
[00:22:13.000 --> 00:22:17.000]  他看見彼得跟約翰的膽量
[00:22:17.000 --> 00:22:21.000]  兩個人竟然敢站在這個法庭上
[00:22:21.000 --> 00:22:28.000]  能夠這樣講出這麼有理的話語
[00:22:28.000 --> 00:22:30.000]  有能力的話語
[00:22:30.000 --> 00:22:33.000]  他們看見他的膽量
[00:22:33.000 --> 00:22:36.000]  又看出他們原來是沒有學問的
[00:22:36.000 --> 00:22:39.000]  這彼得約翰都沒有上過神學院
[00:22:39.000 --> 00:22:42.000]  怎麼能講這些話呢
[00:22:42.000 --> 00:22:46.000]  後來就看見他們是跟隨過耶穌的
[00:22:46.000 --> 00:22:49.000]  可能當時大家都認識耶穌
[00:22:49.000 --> 00:22:52.000]  可是跟隨耶穌的這些盟徒呢
[00:22:52.000 --> 00:22:55.000]  不一定每個人都認識他們
[00:22:55.000 --> 00:22:59.000]  現在看見他講話的口氣他的膽量
[00:22:59.000 --> 00:23:04.000]  好像就當年他們看見耶穌的講道的時候
[00:23:04.000 --> 00:23:07.000]  對他們試探耶穌來反對耶穌
[00:23:07.000 --> 00:23:11.000]  耶穌說的話那種情況差不多
[00:23:11.000 --> 00:23:15.000]  他說這些人是跟隨過耶穌的
[00:23:15.000 --> 00:23:18.000]  那麼就他沒有話可說
[00:23:18.000 --> 00:23:22.000]  只能說那以後你們就不要再奉耶穌的名
[00:23:22.000 --> 00:23:27.000]  再講論再來教訓人了
[00:23:27.000 --> 00:23:30.000]  所以他們就沒有話說就叫他們出去
[00:23:30.000 --> 00:23:32.000]  他說怎麼辦
[00:23:32.000 --> 00:23:34.000]  這個良人怎麼辦
[00:23:34.000 --> 00:23:36.000]  我們也不能夠判他有罪
[00:23:36.000 --> 00:23:41.000]  但是我們也不能夠讓他以後再繼續講耶穌再教訓人
[00:23:41.000 --> 00:23:44.000]  所以就跟他說
[00:23:44.000 --> 00:23:49.000]  他說總不可奉耶穌的名講論教訓人
[00:23:49.000 --> 00:23:52.000]  以後你們就再不要這樣了
[00:23:52.000 --> 00:23:55.000]  就把他們要放了
[00:23:55.000 --> 00:23:59.000]  這個使徒又說了
[00:23:59.000 --> 00:24:03.000]  他說在19節彼得·約翰說
[00:24:03.000 --> 00:24:06.000]  聽從你們不聽從神
[00:24:06.000 --> 00:24:08.000]  這在神面前合理不合理
[00:24:08.000 --> 00:24:12.000]  你們自己着量吧
[00:24:12.000 --> 00:24:16.000]  這句話也是非常有力的
[00:24:16.000 --> 00:24:20.000]  神給他們有這句話
[00:24:20.000 --> 00:24:22.000]  彼得·約翰也不說
[00:24:22.000 --> 00:24:25.000]  你們講的不對以後我們還要講
[00:24:25.000 --> 00:24:29.000]  他說聽從神跟聽從人
[00:24:29.000 --> 00:24:32.000]  這兩個你們自己比較一下
[00:24:32.000 --> 00:24:34.000]  是哪個重要
[00:24:34.000 --> 00:24:36.000]  所以彼得·約翰跟他說
[00:24:36.000 --> 00:24:39.000]  要聽從你們不聽從神
[00:24:39.000 --> 00:24:41.000]  你說這個合理不合理
[00:24:41.000 --> 00:24:45.000]  你們自己斟酌吧
[00:24:45.000 --> 00:24:48.000]  這就是在一個原則
[00:24:48.000 --> 00:24:52.000]  就像我們要聽從你們
[00:24:52.000 --> 00:24:54.000]  如果我們聽從你們
[00:24:54.000 --> 00:24:56.000]  我們就不能聽從神了
[00:24:56.000 --> 00:24:57.000]  我們聽從你們
[00:24:57.000 --> 00:25:01.000]  我們就不能夠來傳講耶穌了
[00:25:01.000 --> 00:25:03.000]  那我們就不能奉耶穌的名
[00:25:03.000 --> 00:25:07.000]  來醫病來趕鬼來行神蹟了
[00:25:07.000 --> 00:25:09.000]  這個合理不合理
[00:25:09.000 --> 00:25:14.000]  是神重要呢還是你們重要
[00:25:14.000 --> 00:25:17.000]  他說我們所看見所聽見的
[00:25:17.000 --> 00:25:21.000]  不能不說
[00:25:21.000 --> 00:25:24.000]  所以這個是彼得·約翰
[00:25:24.000 --> 00:25:29.000]  跟他們所說的話
[00:25:29.000 --> 00:25:32.000]  所以這個彼得·約翰
[00:25:32.000 --> 00:25:35.000]  他對這個宗教的領袖
[00:25:35.000 --> 00:25:38.000]  對他們剛纔所說的話
[00:25:38.000 --> 00:25:41.000]  以後你們不要再奉這個名
[00:25:41.000 --> 00:25:44.000]  再對那個教訓講論了
[00:25:44.000 --> 00:25:49.000]  他們對他的反應有三個原則
[00:25:49.000 --> 00:25:54.000]  第一個原則
[00:25:54.000 --> 00:26:00.000]  基督徒要順服在上有權柄的
[00:26:00.000 --> 00:26:02.000]  在羅馬書第四三章
[00:26:02.000 --> 00:26:05.000]  保羅也提到
[00:26:05.000 --> 00:26:07.000]  在上有權柄的
[00:26:07.000 --> 00:26:11.000]  都是神所安排的
[00:26:11.000 --> 00:26:14.000]  所以我們就告訴我們說
[00:26:14.000 --> 00:26:16.000]  基督徒在地上的時候
[00:26:16.000 --> 00:26:21.000]  我們是要服在權柄的底下
[00:26:21.000 --> 00:26:23.000]  人人都當順服他
[00:26:23.000 --> 00:26:25.000]  他說因爲沒有權柄
[00:26:25.000 --> 00:26:27.000]  不是出於神的
[00:26:27.000 --> 00:26:32.000]  所以人服從這個權柄
[00:26:32.000 --> 00:26:33.000]  政府的權柄
[00:26:33.000 --> 00:26:35.000]  就是順服神
[00:26:35.000 --> 00:26:38.000]  所以這個是一個原則
[00:26:38.000 --> 00:26:41.000]  基督徒並不是信了主以後
[00:26:41.000 --> 00:26:43.000]  我們就除了神以外
[00:26:43.000 --> 00:26:45.000]  什麼人我們都不能傾從
[00:26:45.000 --> 00:26:46.000]  不是的
[00:26:46.000 --> 00:26:48.000]  當我們活在地上
[00:26:48.000 --> 00:26:51.000]  我們做一個地方國家的公民
[00:26:51.000 --> 00:26:54.000]  我們要順服這個政權
[00:26:54.000 --> 00:26:56.000]  這個是一個
[00:26:56.000 --> 00:26:59.000]  神給我們所安排的
[00:26:59.000 --> 00:27:02.000]  所規定的一個原則
[00:27:02.000 --> 00:27:04.000]  第二個原則呢
[00:27:04.000 --> 00:27:06.000]  順服不是絕對的
[00:27:06.000 --> 00:27:08.000]  意思是說每一件事情
[00:27:08.000 --> 00:27:11.000]  你都要順從
[00:27:11.000 --> 00:27:14.000]  如果你對這裏所說的原則就是
[00:27:14.000 --> 00:27:17.000]  如果因爲順從人
[00:27:17.000 --> 00:27:20.000]  而不能夠順從神
[00:27:20.000 --> 00:27:22.000]  那麼這個時候呢
[00:27:22.000 --> 00:27:23.000]  你應該怎麼辦
[00:27:23.000 --> 00:27:26.000]  你應該順從神
[00:27:26.000 --> 00:27:29.000]  現在這個法律官員
[00:27:29.000 --> 00:27:33.000]  吩咐他們不可再封的耶穌的名
[00:27:33.000 --> 00:27:35.000]  來講論來教訓人
[00:27:35.000 --> 00:27:38.000]  那這個就不對了
[00:27:38.000 --> 00:27:39.000]  這個就是說
[00:27:39.000 --> 00:27:41.000]  你不要親神的
[00:27:41.000 --> 00:27:43.000]  你要親我們的
[00:27:43.000 --> 00:27:46.000]  所以此處說
[00:27:46.000 --> 00:27:48.000]  那這樣的是合理不合理
[00:27:48.000 --> 00:27:51.000]  你們自己酌量吧
[00:27:51.000 --> 00:27:53.000]  你們很明顯說的
[00:27:53.000 --> 00:27:57.000]  你們應該是親從神
[00:27:57.000 --> 00:28:00.000]  親從神是放在第一
[00:28:00.000 --> 00:28:03.000]  那如果這個原則就是
[00:28:03.000 --> 00:28:06.000]  如果因爲親從人
[00:28:06.000 --> 00:28:07.000]  順從人以後
[00:28:07.000 --> 00:28:10.000]  而不能夠順從神的話
[00:28:10.000 --> 00:28:12.000]  那麼這個時候呢
[00:28:12.000 --> 00:28:15.000]  上面的政權的規定
[00:28:15.000 --> 00:28:18.000]  跟神的話
[00:28:18.000 --> 00:28:21.000]  跟神的原則有衝突的時候
[00:28:21.000 --> 00:28:26.000]  那把神的放在第一位
[00:28:26.000 --> 00:28:30.000]  現在這些議會的人
[00:28:30.000 --> 00:28:32.000]  要他們不要再講耶穌
[00:28:32.000 --> 00:28:37.000]  但是神要我們傳播音到各個地方
[00:28:37.000 --> 00:28:41.000]  那麼這個明顯的跟神的命令有衝突
[00:28:41.000 --> 00:28:42.000]  如果你不傳播音
[00:28:42.000 --> 00:28:44.000]  不講耶穌
[00:28:44.000 --> 00:28:46.000]  你是順從了政府
[00:28:46.000 --> 00:28:47.000]  順從了權力了
[00:28:47.000 --> 00:28:48.000]  但是呢
[00:28:48.000 --> 00:28:51.000]  你就違背了神的命令了
[00:28:51.000 --> 00:28:53.000]  那這樣的話
[00:28:53.000 --> 00:28:54.000]  這個原則說
[00:28:54.000 --> 00:28:57.000]  如果碰到這個情形
[00:28:57.000 --> 00:29:00.000]  那你就要順從神
[00:29:00.000 --> 00:29:03.000]  在一般的情況下
[00:29:03.000 --> 00:29:06.000]  上面的命令
[00:29:06.000 --> 00:29:10.000]  跟新娘沒有衝突
[00:29:10.000 --> 00:29:11.000]  那這個時候
[00:29:11.000 --> 00:29:14.000]  我們應該順從權力
[00:29:14.000 --> 00:29:17.000]  各邊有的時候
[00:29:17.000 --> 00:29:19.000]  有不同的
[00:29:19.000 --> 00:29:20.000]  那這個時候呢
[00:29:20.000 --> 00:29:24.000]  應該把神放在前面
[00:29:24.000 --> 00:29:26.000]  第三個原則就是
[00:29:26.000 --> 00:29:29.000]  當順從神
[00:29:29.000 --> 00:29:32.000]  而不能夠順從人的時候
[00:29:32.000 --> 00:29:34.000]  這個語氣是堅決的
[00:29:34.000 --> 00:29:36.000]  不是說猶猶豫豫
[00:29:36.000 --> 00:29:38.000]  要比較明確的
[00:29:38.000 --> 00:29:39.000]  但是呢
[00:29:39.000 --> 00:29:41.000]  這態度呢
[00:29:41.000 --> 00:29:43.000]  卻是溫和的
[00:29:43.000 --> 00:29:45.000]  那麼這樣的話呢
[00:29:45.000 --> 00:29:46.000]  在說話的時候
[00:29:46.000 --> 00:29:49.000]  是有理有節
[00:29:49.000 --> 00:29:51.000]  並不是說很硬的
[00:29:51.000 --> 00:29:53.000]  或者很兇的
[00:29:53.000 --> 00:29:54.000]  如果我不聽
[00:29:54.000 --> 00:29:56.000]  你們這麼說
[00:29:56.000 --> 00:29:57.000]  不管你怎麼樣
[00:29:57.000 --> 00:29:59.000]  我就跟你幹到底
[00:29:59.000 --> 00:30:02.000]  絕不出這些惡言
[00:30:02.000 --> 00:30:05.000]  這種很硬的話
[00:30:05.000 --> 00:30:08.000]  能夠把你的原因講清楚了
[00:30:08.000 --> 00:30:10.000]  應該怎麼樣
[00:30:10.000 --> 00:30:14.000]  要怎麼處罰就怎麼處罰
[00:30:14.000 --> 00:30:18.000]  在教會的歷史上
[00:30:18.000 --> 00:30:22.000]  基督徒受到逼迫的話
[00:30:22.000 --> 00:30:26.000]  他們都是用幾個原則
[00:30:26.000 --> 00:30:32.000]  來處理這些事情
[00:30:32.000 --> 00:30:35.000]  那麼他們
[00:30:35.000 --> 00:30:39.000]  聽了這些話以後呢
[00:30:39.000 --> 00:30:41.000]  官長聽了話
[00:30:41.000 --> 00:30:43.000]  也沒有話可說
[00:30:43.000 --> 00:30:45.000]  因爲他沒有說到
[00:30:45.000 --> 00:30:47.000]  不能聽你們
[00:30:47.000 --> 00:30:49.000]  就是他們要聽主審
[00:30:49.000 --> 00:30:50.000]  要講耶穌
[00:30:50.000 --> 00:30:52.000]  所以他想不出
[00:30:52.000 --> 00:30:53.000]  有什麼法子
[00:30:53.000 --> 00:30:55.000]  能夠來刑罰他們
[00:30:55.000 --> 00:30:57.000]  就恐嚇一番
[00:30:57.000 --> 00:31:00.000]  把他們放了
[00:31:00.000 --> 00:31:05.000]  因爲衆人因爲缺德的一致
[00:31:05.000 --> 00:31:07.000]  有這樣的神祕情勢
[00:31:07.000 --> 00:31:10.000]  他們都不會榮耀給神
[00:31:10.000 --> 00:31:13.000]  所以使徒這樣說的話
[00:31:13.000 --> 00:31:16.000]  也是符合事實
[00:31:16.000 --> 00:31:18.000]  所以這些異議員呢
[00:31:18.000 --> 00:31:20.000]  就沒有辦法再來治他們的罪
[00:31:20.000 --> 00:31:24.000]  就只好把他給放了
[00:31:24.000 --> 00:31:26.000]  下面我們看到
[00:31:26.000 --> 00:31:27.000]  他們回來以後
[00:31:27.000 --> 00:31:31.000]  告訴教會
[00:31:31.000 --> 00:31:35.000]  祭司長跟長老所說的話
[00:31:35.000 --> 00:31:36.000]  他們聽見了
[00:31:36.000 --> 00:31:39.000]  同心合一的禱告
[00:31:39.000 --> 00:31:41.000]  等到回來以後
[00:31:41.000 --> 00:31:47.000]  就教會有禱告
[00:31:47.000 --> 00:31:48.000]  這逼迫呢
[00:31:48.000 --> 00:31:52.000]  常常是帶着同心合一的禱告
[00:31:52.000 --> 00:31:53.000]  在教會的歷史上
[00:31:53.000 --> 00:31:56.000]  遇到一些逼迫
[00:31:56.000 --> 00:31:57.000]  逼迫呢
[00:31:57.000 --> 00:32:00.000]  就是教會就有同心禱告
[00:32:00.000 --> 00:32:03.000]  可能平時禱告不是很懇切
[00:32:03.000 --> 00:32:04.000]  一碰到有難處
[00:32:04.000 --> 00:32:06.000]  有逼迫的時候
[00:32:06.000 --> 00:32:11.000]  教會一般都是很同心來禱告
[00:32:11.000 --> 00:32:13.000]  這個難處也是這樣
[00:32:13.000 --> 00:32:14.000]  我們個人有難處的時候
[00:32:14.000 --> 00:32:18.000]  也是叫我們能夠來到神面前
[00:32:18.000 --> 00:32:21.000]  可能平時我們不太來到神面前
[00:32:21.000 --> 00:32:23.000]  但是等到有難處的時候
[00:32:23.000 --> 00:32:26.000]  我們的心就很迫切
[00:32:26.000 --> 00:32:27.000]  就來到神面前
[00:32:27.000 --> 00:32:30.000]  把難處交給神
[00:32:30.000 --> 00:32:33.000]  也是我們在這難處中間
[00:32:33.000 --> 00:32:37.000]  能夠來經歷神
[00:32:37.000 --> 00:32:40.000]  從二十三節到三十一節
[00:32:40.000 --> 00:32:45.000]  這個地方是講到教會的禱告
[00:32:45.000 --> 00:32:47.000]  禱告什麼呢
[00:32:47.000 --> 00:32:52.000]  禱告神是創造的神
[00:32:52.000 --> 00:32:53.000]  他們禱告說
[00:32:53.000 --> 00:32:59.000]  主啊你是造天地海和其中萬物的
[00:32:59.000 --> 00:33:00.000]  他先來禱告
[00:33:00.000 --> 00:33:04.000]  這位神是創造的神
[00:33:04.000 --> 00:33:08.000]  神造天造地造海
[00:33:08.000 --> 00:33:10.000]  他是至高無上
[00:33:10.000 --> 00:33:11.000]  他是創造的神
[00:33:11.000 --> 00:33:13.000]  他有能力
[00:33:13.000 --> 00:33:18.000]  一切的能力都是屬無神
[00:33:18.000 --> 00:33:20.000]  所以他們先來認識
[00:33:20.000 --> 00:33:22.000]  這位神是創造的神
[00:33:22.000 --> 00:33:24.000]  他是有能力
[00:33:24.000 --> 00:33:28.000]  在難處笛符當中
[00:33:28.000 --> 00:33:31.000]  個人沒有能力了
[00:33:31.000 --> 00:33:35.000]  因爲政權他的能力比你大
[00:33:35.000 --> 00:33:37.000]  可是我們有神
[00:33:37.000 --> 00:33:38.000]  所以他們就說到
[00:33:38.000 --> 00:33:40.000]  神是創造的神
[00:33:40.000 --> 00:33:42.000]  能力是屬無神
[00:33:42.000 --> 00:33:46.000]  在一切的難處當中
[00:33:46.000 --> 00:33:49.000]  神仍然是掌管一切
[00:33:49.000 --> 00:33:52.000]  所以詩篇裏頭
[00:33:52.000 --> 00:33:55.000]  二十九篇也有句話說
[00:33:55.000 --> 00:33:57.000]  洪水氾濫之時
[00:33:57.000 --> 00:34:00.000]  耶和華坐着爲王
[00:34:00.000 --> 00:34:02.000]  耶和華坐着爲王
[00:34:02.000 --> 00:34:04.000]  一直到永遠
[00:34:04.000 --> 00:34:06.000]  就是有大水的時候
[00:34:06.000 --> 00:34:08.000]  好像我們都沒法抵擋的時候
[00:34:08.000 --> 00:34:09.000]  這個時候
[00:34:09.000 --> 00:34:12.000]  神仍然坐王
[00:34:12.000 --> 00:34:14.000]  仍然他管理
[00:34:14.000 --> 00:34:15.000]  所以他們禱告
[00:34:15.000 --> 00:34:20.000]  認識神是一位創造的神
[00:34:20.000 --> 00:34:23.000]  第二個禱告的內容
[00:34:23.000 --> 00:34:24.000]  他就認識到
[00:34:24.000 --> 00:34:28.000]  神是歷史的神
[00:34:28.000 --> 00:34:31.000]  他就引用詩篇二十二篇的話
[00:34:31.000 --> 00:34:33.000]  外方爲什麼爭鬧
[00:34:33.000 --> 00:34:37.000]  外面爲什麼謀害虛妄的事
[00:34:37.000 --> 00:34:39.000]  外面一直說到
[00:34:39.000 --> 00:34:44.000]  希利比拉多都來抵擋
[00:34:44.000 --> 00:34:48.000]  你所高的聖普耶穌
[00:34:48.000 --> 00:34:53.000]  但是這些是你所預定的事情
[00:34:53.000 --> 00:34:56.000]  就講到詩篇第二篇說
[00:34:56.000 --> 00:35:00.000]  雖然世界上的君王都聯合起來反對神
[00:35:00.000 --> 00:35:05.000]  但是神是掌管一切
[00:35:05.000 --> 00:35:07.000]  凡是來抵擋神的
[00:35:07.000 --> 00:35:12.000]  他最終都是會失敗
[00:35:12.000 --> 00:35:14.000]  所以詩篇本來是說到
[00:35:14.000 --> 00:35:17.000]  外方的君王要合起來
[00:35:17.000 --> 00:35:21.000]  來對抗神跟基督
[00:35:21.000 --> 00:35:24.000]  現在這些領袖也聯合起來
[00:35:24.000 --> 00:35:28.000]  要來抵抗神跟基督
[00:35:28.000 --> 00:35:34.000]  神說他們的計謀必定要失敗
[00:35:34.000 --> 00:35:39.000]  所以他們就把這事情交給神
[00:35:39.000 --> 00:35:41.000]  求神給智慧
[00:35:41.000 --> 00:35:43.000]  所以他們認識到
[00:35:43.000 --> 00:35:45.000]  這位神是歷史的神
[00:35:45.000 --> 00:35:48.000]  他們願意神來帶領他們
[00:35:48.000 --> 00:35:50.000]  給他們智慧
[00:35:50.000 --> 00:35:52.000]  使我們能夠來應付
[00:35:52.000 --> 00:35:57.000]  來對待這些的敵國
[00:35:57.000 --> 00:35:59.000]  下面他們禱告說
[00:35:59.000 --> 00:36:05.000]  也說認識到神是工作的神
[00:36:05.000 --> 00:36:08.000]  他們禱告說
[00:36:08.000 --> 00:36:10.000]  他們恐嚇我們
[00:36:10.000 --> 00:36:12.000]  現在求主監察
[00:36:12.000 --> 00:36:15.000]  一方面教你古人大方膽量
[00:36:15.000 --> 00:36:17.000]  講你的道
[00:36:17.000 --> 00:36:19.000]  一方面伸出你的手來
[00:36:19.000 --> 00:36:21.000]  醫治疾病
[00:36:21.000 --> 00:36:23.000]  並且使神級騎士
[00:36:23.000 --> 00:36:29.000]  因着你聖古耶穌的名行出來
[00:36:29.000 --> 00:36:33.000]  他們認識到神是要繼續工作的
[00:36:33.000 --> 00:36:36.000]  神也會給信徒膽量
[00:36:36.000 --> 00:36:41.000]  也會接着他們來行神級騎士
[00:36:41.000 --> 00:36:44.000]  能夠來傳講耶穌
[00:36:44.000 --> 00:36:47.000]  就講到神是工作的神
[00:36:47.000 --> 00:36:50.000]  神會給他們有智慧
[00:36:50.000 --> 00:36:53.000]  所以他們求神繼續的做工
[00:36:53.000 --> 00:36:54.000]  來醫治病人
[00:36:54.000 --> 00:36:55.000]  來行神級
[00:36:55.000 --> 00:37:01.000]  叫更多的人能夠來信主
[00:37:01.000 --> 00:37:02.000]  他們就
[00:37:02.000 --> 00:37:04.000]  他在禱告裏面你看見
[00:37:04.000 --> 00:37:07.000]  他是認識到神是創造的神
[00:37:07.000 --> 00:37:09.000]  能力屬於他
[00:37:09.000 --> 00:37:13.000]  他也認識到神是歷史的神
[00:37:13.000 --> 00:37:15.000]  在歷史上他就是神
[00:37:15.000 --> 00:37:19.000]  他也知道神會給他們智慧
[00:37:19.000 --> 00:37:22.000]  他也認識到神是做工的
[00:37:22.000 --> 00:37:23.000]  他過去做工
[00:37:23.000 --> 00:37:24.000]  現在做工
[00:37:24.000 --> 00:37:26.000]  將來還要做工
[00:37:26.000 --> 00:37:29.000]  那麼這個做工的神
[00:37:29.000 --> 00:37:31.000]  他會給他們膽量
[00:37:31.000 --> 00:37:36.000]  讓他們能夠繼續來傳講耶穌
[00:37:36.000 --> 00:37:38.000]  你看這個教會禱告裏頭
[00:37:38.000 --> 00:37:40.000]  他沒有禱告說
[00:37:40.000 --> 00:37:42.000]  求神來報應這惡人
[00:37:42.000 --> 00:37:46.000]  求神來救我們脫離這些患難和逼迫
[00:37:46.000 --> 00:37:50.000]  他反倒是向神求恩典
[00:37:50.000 --> 00:37:52.000]  更多的認識神
[00:37:52.000 --> 00:37:58.000]  求神給他們膽量來傳講福音
[00:37:58.000 --> 00:38:01.000]  所以這個逼迫的結果
[00:38:01.000 --> 00:38:04.000]  是促進了信徒的合一
[00:38:04.000 --> 00:38:06.000]  我們看見到下面
[00:38:06.000 --> 00:38:08.000]  32節以後
[00:38:08.000 --> 00:38:11.000]  又講到那些所謂的信的人
[00:38:11.000 --> 00:38:16.000]  他們一心一意聚集在一起
[00:38:16.000 --> 00:38:17.000]  沒有一個人說
[00:38:17.000 --> 00:38:19.000]  這個是我的
[00:38:19.000 --> 00:38:21.000]  都是防務
[00:38:21.000 --> 00:38:24.000]  都放在使徒的面前
[00:38:24.000 --> 00:38:27.000]  我們一塊來用
[00:38:27.000 --> 00:38:30.000]  他們彼此相愛
[00:38:30.000 --> 00:38:33.000]  所以下面說
[00:38:33.000 --> 00:38:37.000]  他說到第三十節說
[00:38:37.000 --> 00:38:40.000]  內宗也沒有一個缺乏的
[00:38:40.000 --> 00:38:43.000]  雖然他們當時是很窮很困難
[00:38:43.000 --> 00:38:46.000]  但是這些信徒都沒有缺乏
[00:38:46.000 --> 00:38:48.000]  因爲彼此相愛
[00:38:48.000 --> 00:38:49.000]  一心一意
[00:38:49.000 --> 00:38:54.000]  所以就逼迫能夠促進信徒的合一
[00:38:54.000 --> 00:38:56.000]  就在難處中間
[00:38:56.000 --> 00:38:58.000]  大家同心來到面前
[00:38:58.000 --> 00:39:01.000]  你就看見他們一同禱告
[00:39:01.000 --> 00:39:05.000]  一同來面對這些困難
[00:39:05.000 --> 00:39:07.000]  所以我們看見
[00:39:07.000 --> 00:39:09.000]  在這一章裏頭我們看到
[00:39:09.000 --> 00:39:11.000]  當時的使徒
[00:39:11.000 --> 00:39:14.000]  是他們怎麼能夠來
[00:39:14.000 --> 00:39:16.000]  經過這些事情
[00:39:16.000 --> 00:39:19.000]  怎麼來面對逼迫的
[00:39:19.000 --> 00:39:21.000]  所以我們從這一章裏頭
[00:39:21.000 --> 00:39:25.000]  我們可以看到有幾件事情
[00:39:25.000 --> 00:39:26.000]  第一件事情
[00:39:26.000 --> 00:39:28.000]  教會受逼迫
[00:39:28.000 --> 00:39:30.000]  這個倒是也不奇怪
[00:39:30.000 --> 00:39:33.000]  因爲你看到2000年前
[00:39:33.000 --> 00:39:35.000]  剛剛開始有教會
[00:39:35.000 --> 00:39:38.000]  就有逼迫
[00:39:38.000 --> 00:39:40.000]  主耶穌在昇天以前
[00:39:40.000 --> 00:39:42.000]  也提醒蒙徒說
[00:39:42.000 --> 00:39:46.000]  這些事情領導你們不要覺得稀奇
[00:39:46.000 --> 00:39:50.000]  因爲這逼迫的事情是必定會有的
[00:39:50.000 --> 00:39:53.000]  所以主耶穌已經預先的告訴蒙徒
[00:39:53.000 --> 00:39:55.000]  而且這個2000年來
[00:39:55.000 --> 00:39:58.000]  也證實了情況
[00:39:58.000 --> 00:40:01.000]  教會成立不久以後
[00:40:01.000 --> 00:40:03.000]  就有這樣的逼迫
[00:40:03.000 --> 00:40:06.000]  以後到再下來
[00:40:06.000 --> 00:40:08.000]  還有羅馬帝國
[00:40:08.000 --> 00:40:11.000]  對待基督徒有十次
[00:40:11.000 --> 00:40:14.000]  差不多有二百年之久的期間
[00:40:14.000 --> 00:40:18.000]  他對基督徒是採取一個逼迫程度
[00:40:18.000 --> 00:40:23.000]  他要基督徒來拜羅馬的皇帝做神
[00:40:23.000 --> 00:40:25.000]  有些基督徒他不肯
[00:40:25.000 --> 00:40:29.000]  他寧可被綁在柱子上被燒掉
[00:40:29.000 --> 00:40:31.000]  寧可被獅子喫掉
[00:40:31.000 --> 00:40:33.000]  但他們不願意
[00:40:33.000 --> 00:40:35.000]  不肯來屈服
[00:40:35.000 --> 00:40:38.000]  因爲他們只能夠敬拜神
[00:40:38.000 --> 00:40:41.000]  他不能來敬拜皇帝
[00:40:41.000 --> 00:40:45.000]  二百年之久一直受到逼迫
[00:40:45.000 --> 00:40:48.000]  所以當時的羅馬的基督徒
[00:40:48.000 --> 00:40:53.000]  他們在沒有地方可以藏身
[00:40:53.000 --> 00:40:55.000]  他們就藏在
[00:40:55.000 --> 00:40:58.000]  有一些人在墳墓裏頭聚會
[00:40:58.000 --> 00:41:01.000]  怎麼叫做墳墓還能聚會呢
[00:41:01.000 --> 00:41:05.000]  因爲羅馬是一個有幾座山
[00:41:05.000 --> 00:41:09.000]  建築在幾座山上面的一個城市
[00:41:09.000 --> 00:41:14.000]  這個山底下是一些可以挖出的巖洞
[00:41:14.000 --> 00:41:15.000]  可以有洞
[00:41:15.000 --> 00:41:17.000]  所以他們羅馬人
[00:41:17.000 --> 00:41:21.000]  有一些就在地下就有蓋一些墳墓
[00:41:21.000 --> 00:41:26.000]  那些地方是一種地質比較特別的
[00:41:26.000 --> 00:41:28.000]  所以就有墳墓
