
[00:00:00.000 --> 00:00:03.400]  好 大英姐妹平安 非常之感恩
[00:27:40.620 --> 00:27:43.300]  而保羅就是為教會求
[00:27:43.300 --> 00:27:49.300]  求被充滿而得著神那種的封城
[00:27:49.300 --> 00:27:55.180]  總結保羅這個求能力禱告四件事
[00:27:55.180 --> 00:27:56.620]  簡單一點來說
[00:27:56.620 --> 00:27:58.140]  他求四樣東西
[00:27:58.140 --> 00:28:02.820]  用四個字、四點來代替
[00:28:02.820 --> 00:28:09.380]  他求力量、求愛心、求知識、求充滿
[00:28:09.380 --> 00:28:13.060]  丁姐妹 請問在你的禱告裏面
[00:28:13.060 --> 00:28:15.940]  你有沒有求這些事呢?
[00:28:15.940 --> 00:28:21.140]  有沒有求你在屬靈上那種的需要?
[00:28:21.140 --> 00:28:25.260]  不是單單你在物質上那種的需要
[00:28:25.260 --> 00:28:28.140]  或者在健康上的需要
[00:28:28.140 --> 00:28:31.180]  而是你在屬靈上的需要
[00:28:31.180 --> 00:28:34.060]  你有沒有向神求呢?
[00:28:34.060 --> 00:28:36.540]  保羅的祈禱就教導我們
[00:28:36.540 --> 00:28:40.620]  去向神去求這些的事
[00:28:40.620 --> 00:28:44.700]  接著第二十節就講到
[00:28:44.700 --> 00:28:48.460]  神能照著運行在我們心裏的大力
[00:28:48.460 --> 00:28:50.860]  充充足足地成就一切
[00:28:50.860 --> 00:28:54.340]  超過我們所求、所想的
[00:28:54.340 --> 00:28:59.140]  這次經文是有兩個的重點
[00:28:59.140 --> 00:29:03.180]  第一點就是這個大能
[00:29:03.180 --> 00:29:07.740]  是在我們裏面的 在我們心裏
[00:29:07.740 --> 00:29:10.140]  運行在我們心裏
[00:29:10.140 --> 00:29:13.580]  這個大能是什麼呢?從哪裏而來的呢?
[00:29:13.580 --> 00:29:18.540]  就是從我們內著的聖靈那裏而來
[00:29:18.540 --> 00:29:20.060]  這是第一點
[00:29:20.060 --> 00:29:25.180]  第二點 這個大能是可以成就一切
[00:29:25.180 --> 00:29:29.260]  遠遠超過我們所求、所想的
[00:29:29.260 --> 00:29:35.100]  保羅他在哥林多後書四章七節那裏
[00:29:35.100 --> 00:29:37.500]  他就這樣的演繹
[00:29:37.500 --> 00:29:42.660]  他說我們有這個寶貝放在啞氣那裏
[00:29:42.660 --> 00:29:46.660]  是要顯明這個莫大的能力是出於神
[00:29:46.660 --> 00:29:49.500]  不是出於我們
[00:29:49.500 --> 00:29:55.780]  丁智媒 你有沒有試過因著基督的能力
[00:29:55.780 --> 00:29:59.380]  而做到一些 或者做了一些
[00:29:59.380 --> 00:30:03.860]  你想都想不到是能夠完成的事呢?
[00:30:03.860 --> 00:30:07.300]  寶貝放在啞氣那裏
[00:30:07.300 --> 00:30:10.940]  就是為了顯明這個能力是出於神
[00:30:10.940 --> 00:30:14.060]  而不是出於我們
[00:30:14.060 --> 00:30:16.860]  當我回想我自己
[00:30:16.860 --> 00:30:20.020]  全職侍奉了十五年
[00:30:20.020 --> 00:30:25.020]  上帝實在很恩待我這個啞氣
[00:30:25.020 --> 00:30:27.940]  他讓我經歷他的大能
[00:30:27.940 --> 00:30:31.940]  讓我有能力去牧養教會
[00:30:31.940 --> 00:30:36.580]  去餵養他所託付給我的群羊
[00:30:36.580 --> 00:30:41.460]  讓我很簡單地跟大家分享一下
[00:30:41.460 --> 00:30:44.500]  我自己一些的經歷
[00:30:44.500 --> 00:30:48.020]  我去過兩次以色列
[00:30:48.020 --> 00:30:51.460]  第一次就是1997年
[00:30:51.460 --> 00:30:54.460]  我和倫敦教會的弟兄姊妹
[00:30:54.460 --> 00:30:56.060]  一起去的
[00:30:56.060 --> 00:31:00.060]  第二次就是2012年
[00:31:00.060 --> 00:31:03.780]  我和香港教會的弟兄姊妹一起去
[00:31:03.780 --> 00:31:08.180]  所以兩次是相隔了十五年
[00:31:08.180 --> 00:31:10.340]  我第一次去的時候
[00:31:10.340 --> 00:31:12.660]  有個本地的導遊
[00:31:12.660 --> 00:31:14.740]  他是一個猶太人
[00:31:14.740 --> 00:31:18.860]  他去到每一個地方都用聖經
[00:31:18.860 --> 00:31:22.780]  將那個地方的背景解釋得很清楚
[00:31:22.780 --> 00:31:25.180]  當時我就在想
[00:31:25.180 --> 00:31:28.620]  我說一個猶太人
[00:31:28.620 --> 00:31:31.420]  他都這麼熟悉聖經
[00:31:31.420 --> 00:31:38.580]  都能夠將那個聖經解釋得這麼清楚
[00:31:38.580 --> 00:31:40.220]  不單只是舊約聖經
[00:31:40.220 --> 00:31:43.420]  還包括新約聖經
[00:31:43.420 --> 00:31:45.420]  我是一個基督徒
[00:31:45.420 --> 00:31:49.140]  為什麼我對神的壞語呢?
[00:31:49.140 --> 00:31:53.460]  當時我覺得認識得不足夠
[00:31:53.460 --> 00:31:57.060]  我不是很認識神的話
[00:31:57.060 --> 00:31:59.060]  於是在聖靈感動之下
[00:31:59.060 --> 00:32:02.980]  我就決定要讀好聖經
[00:32:02.980 --> 00:32:06.140]  在神的話那裡去扎根
[00:32:06.140 --> 00:32:09.020]  上帝的恩典臨在
[00:32:09.020 --> 00:32:11.380]  當我在2012年
[00:32:11.380 --> 00:32:13.700]  我第二次去以色列的時候
[00:32:13.700 --> 00:32:16.500]  我就在行程表裡面
[00:32:16.500 --> 00:32:18.740]  去到每一個地方
[00:32:18.740 --> 00:32:22.580]  我都跟大英姐妹去分享
[00:32:22.580 --> 00:32:24.900]  那個地方的背景
[00:32:24.900 --> 00:32:28.100]  用聖經去跟她們分享
[00:32:28.100 --> 00:32:31.020]  當然追求神的話
[00:32:31.020 --> 00:32:36.620]  是每一個基督徒一生之久的目標
[00:32:36.620 --> 00:32:39.420]  但是這15年
[00:32:39.420 --> 00:32:41.420]  在我的生命裡面
[00:32:41.420 --> 00:32:42.620]  我感恩
[00:32:42.620 --> 00:32:49.060]  因為我是能夠打好聖經一些的根基
[00:32:49.060 --> 00:32:51.580]  對我的屬靈生命
[00:32:51.580 --> 00:32:54.380]  是有很大的幫助
[00:32:54.380 --> 00:32:56.180]  唯有神的話
[00:32:56.180 --> 00:33:00.300]  才能夠改變人的生命
[00:33:00.300 --> 00:33:02.500]  我盼望你都能夠
[00:33:02.500 --> 00:33:07.220]  在神的話語上面去扎根
[00:33:07.220 --> 00:33:11.940]  如果要說到上帝莫大的能力
[00:33:11.940 --> 00:33:16.700]  怎樣彰顯在我的侍奉上呢?
[00:33:16.700 --> 00:33:19.780]  那我就一定要提到
[00:33:19.780 --> 00:33:22.500]  我做了主任牧師之後
[00:33:22.500 --> 00:33:26.740]  帶領教會那七年的時間
[00:33:26.740 --> 00:33:28.260]  所發生的事
[00:33:28.260 --> 00:33:30.700]  有些大英姐妹都知道
[00:33:30.700 --> 00:33:32.660]  我是銀行界出身
[00:33:32.660 --> 00:33:35.780]  我在不同的銀行
[00:33:35.780 --> 00:33:38.540]  工作了大約30年
[00:33:38.540 --> 00:33:43.700]  然後才開始在教會全職侍奉
[00:33:43.700 --> 00:33:46.860]  我剛剛開始在教會、牧會的時候
[00:33:46.860 --> 00:33:47.940]  我是一個
[00:33:47.940 --> 00:33:51.260]  他們叫做「傳道新丁」
[00:33:51.260 --> 00:33:53.900]  也是一個很合適的名詞
[00:33:53.900 --> 00:33:56.140]  我的確是一個新丁
[00:33:56.140 --> 00:34:00.340]  被安立為牧師之後
[00:34:00.340 --> 00:34:04.100]  兩年我就成為主任牧師
[00:34:04.100 --> 00:34:07.180]  帶領著一班
[00:34:07.180 --> 00:34:11.900]  當時是比我資深得多的牧者
[00:34:11.900 --> 00:34:14.860]  我實在是感覺到
[00:34:14.860 --> 00:34:18.020]  沒有能力、沒有經驗
[00:34:18.020 --> 00:34:22.580]  也都沒有才幹去帶領教會
[00:34:22.580 --> 00:34:25.540]  縱然上帝的呼召
[00:34:25.540 --> 00:34:30.180]  叫我進入這個職份是很清晰
[00:34:30.180 --> 00:34:33.620]  以至到我是戰戰兢兢地
[00:34:33.620 --> 00:34:35.340]  去踏上這條路
[00:34:35.340 --> 00:34:37.900]  但是實際上怎樣去做呢?
[00:34:37.900 --> 00:34:40.180]  我卻是不知道的
[00:34:40.180 --> 00:34:42.260]  也都不知道
[00:34:42.260 --> 00:34:43.580]  感謝主
[00:34:43.580 --> 00:34:47.380]  因為祂是有奇妙的預備
[00:34:47.380 --> 00:34:51.180]  我去了新加坡一間教會
[00:34:51.180 --> 00:34:54.020]  聖約播道會
[00:34:54.020 --> 00:34:58.140]  領受了這個門徒訓練的議著
[00:34:58.140 --> 00:35:00.420]  而大使命的經文
[00:35:00.420 --> 00:35:04.780]  就成為我帶領教會的基礎
[00:35:04.780 --> 00:35:07.340]  聖約播道會的門口
[00:35:07.340 --> 00:35:11.060]  刻了四個英文字
[00:35:11.060 --> 00:35:13.460]  Authentic Disciple
[00:35:13.460 --> 00:35:17.060]  和Intentional Disciple Making
[00:35:17.060 --> 00:35:19.420]  Authentic Disciple就是
[00:35:19.420 --> 00:35:22.260]  真實無異的門徒
[00:35:22.260 --> 00:35:23.620]  這樣的意思
[00:35:23.620 --> 00:35:25.980]  Intentional Disciple Making
[00:35:25.980 --> 00:35:29.300]  就是銳意塑造門徒
[00:35:29.300 --> 00:35:31.300]  這樣的意思
[00:35:31.300 --> 00:35:34.420]  在這個研討會裏面
[00:35:34.420 --> 00:35:37.420]  我明白到
[00:35:37.420 --> 00:35:39.900]  從個人的層面
[00:35:39.900 --> 00:35:44.820]  自己是要做一個真實無異的門徒
[00:35:44.820 --> 00:35:47.100]  從教會的層面
[00:35:47.100 --> 00:35:51.700]  我是要去銳意塑造門徒
[00:35:51.700 --> 00:35:54.900]  一個很自然的問題就是
[00:35:54.900 --> 00:35:58.780]  怎樣才是真實無異的門徒呢?
[00:35:58.780 --> 00:36:02.540]  真實無異的門徒究竟有什麼標記呢?
[00:36:02.540 --> 00:36:06.780]  教會要塑造出怎樣的門徒呢?
[00:36:06.780 --> 00:36:11.180]  塑造出來的門徒又要有什麼標記呢?
[00:36:11.180 --> 00:36:13.180]  長話短說
[00:36:13.180 --> 00:36:15.500]  我的領袖就是
[00:36:15.500 --> 00:36:18.180]  一個真實無異的門徒
[00:36:18.180 --> 00:36:24.340]  就是以神的話語作為生命的根基
[00:36:24.340 --> 00:36:27.260]  是要彼此相愛
[00:36:27.260 --> 00:36:31.580]  是以耶穌的生命為中心
[00:36:31.580 --> 00:36:35.700]  以及是能夠結出果子
[00:36:35.700 --> 00:36:39.180]  在15年的墓會的歷程當中
[00:36:39.180 --> 00:36:43.260]  我就是這樣按著聖靈的帶領
[00:36:43.260 --> 00:36:46.660]  靠著聖靈的能力而行
[00:36:46.660 --> 00:36:50.260]  教會有百多年的歷史
[00:36:50.260 --> 00:36:53.020]  在百多年的歷史裏面
[00:36:53.020 --> 00:36:55.900]  就是說我以前試過的那間教會
[00:36:55.900 --> 00:36:57.900]  有百多年的歷史
[00:36:57.900 --> 00:36:59.900]  在歷史裏面
[00:36:59.900 --> 00:37:04.220]  我們是一間純廣東話的教會
[00:37:04.220 --> 00:37:05.740]  百多年都是這樣
[00:37:05.740 --> 00:37:09.020]  但是在上帝的恩典之下
[00:37:09.020 --> 00:37:14.260]  我們就用了三億港元
[00:37:14.260 --> 00:37:18.900]  就買了蛇對面一座九層的物業
[00:37:18.900 --> 00:37:21.140]  我們就在那座物業裏面
[00:37:21.140 --> 00:37:23.460]  就開設了英語崇拜
[00:37:23.460 --> 00:37:25.820]  開設了普通話崇拜
[00:37:25.820 --> 00:37:29.380]  拓展了關愛論社、社區服務
[00:37:29.380 --> 00:37:32.580]  並且我們買這座物業
[00:37:32.580 --> 00:37:35.660]  在五個多月之內
[00:37:35.660 --> 00:37:39.460]  我們就籌足三億系列
[00:37:39.460 --> 00:37:42.340]  一毛錢都不需要問銀行借
[00:37:42.340 --> 00:37:45.420]  正如第二十節那裏說的
[00:37:45.420 --> 00:37:50.140]  上帝充充足足的成就一切
[00:37:50.140 --> 00:37:54.180]  是超過我們所想所求
[00:37:54.180 --> 00:37:56.060]  問題就是
[00:37:56.060 --> 00:38:03.100]  我們是不是願意去求聖靈的光照和能力
[00:38:03.100 --> 00:38:06.900]  與聖靈同工 與聖靈同行
[00:38:06.900 --> 00:38:09.420]  讓祂的心意
[00:38:09.420 --> 00:38:14.300]  讓神的心意成就在教會之中
[00:38:14.300 --> 00:38:19.580]  最後保羅就用讚美和祝福
[00:38:19.580 --> 00:38:22.140]  去結束這個禱告
[00:38:22.140 --> 00:38:24.660]  在第二十一節那裏說
[00:38:24.660 --> 00:38:26.340]  但願祂在教會中
[00:38:26.340 --> 00:38:29.060]  並在基督耶穌裏得著榮耀
[00:38:29.060 --> 00:38:32.020]  直到世世代代 永永遠遠
[00:38:32.020 --> 00:38:32.980]  阿們
[00:38:32.980 --> 00:38:35.540]  將榮耀歸給神
[00:38:35.540 --> 00:38:40.660]  是我們禱告當中一個重要的供奉
[00:38:40.660 --> 00:38:47.100]  地上的教會是為了榮耀基督而存在的
[00:38:47.100 --> 00:38:52.140]  如果我們的侍奉是有一些些的果效
[00:38:52.140 --> 00:38:55.220]  這個不是靠我們自己的能力
[00:38:55.220 --> 00:38:58.380]  是靠聖靈的能力
[00:38:58.380 --> 00:39:02.820]  讓我們再一次同心低頭禱告
[00:39:02.820 --> 00:39:05.340]  親愛的主耶穌 我們感謝祢
[00:39:05.340 --> 00:39:11.300]  感謝祢因為祢是在地上設立教會
[00:39:11.300 --> 00:39:15.460]  是為了祢自己的榮耀去設立教會
[00:39:15.460 --> 00:39:21.420]  願意我們都能夠成為一個榮耀主祢的棄命
[00:39:21.420 --> 00:39:26.180]  讓我們所做的 所擺上的
[00:39:26.180 --> 00:39:29.700]  都是為了主祢的榮耀而做
[00:39:29.700 --> 00:39:32.860]  都是為了主祢而擺上
[00:39:32.860 --> 00:39:36.940]  求主祢教導我們怎樣去活出祢的愛
[00:39:36.940 --> 00:39:42.620]  當我們活出祢犧牲 捨己無私的愛的時候
[00:39:42.620 --> 00:39:47.860]  我們就能夠吸引更多人去到主祢的跟前
[00:39:47.860 --> 00:39:52.860]  願意主祢的教會不再是無力的教會
[00:39:52.860 --> 00:39:55.540]  而是有強大能力的教會
[00:39:55.540 --> 00:40:00.900]  因為主祢的靈親節在當中是帶領著
[00:40:00.900 --> 00:40:03.980]  多謝祢 多謝祢聽我們的祈禱
[00:40:03.980 --> 00:40:07.340]  奉耶穌基督聖名祈禱 阿們
