
[00:00:00.000 --> 00:00:04.000]  有一位很優秀的空軍飛行員
[00:23:00.720 --> 00:23:04.000]  就是「你們尋求甚麼?」
[00:23:04.000 --> 00:23:07.200]  當時門徒的回應是甚麼?
[00:23:07.200 --> 00:23:09.840]  拉比在哪裡住?
[00:23:09.840 --> 00:23:11.840]  九不答八
[00:23:11.840 --> 00:23:13.200]  問非所答
[00:23:13.200 --> 00:23:17.680]  人家問你要甚麼 你就說你在這裡住
[00:23:17.680 --> 00:23:20.560]  其實原因很可能是
[00:23:20.560 --> 00:23:24.640]  他們自己都不知道自己在尋求甚麼
[00:23:24.640 --> 00:23:29.680]  弟兄姊妹 你今天知不知道自己在尋求甚麼?
[00:23:29.680 --> 00:23:32.000]  這個問題不容易去回答
[00:23:32.000 --> 00:23:33.760]  其中一個原因很可能是
[00:23:33.760 --> 00:23:37.760]  因為我們自己根本不認識我們自己
[00:23:37.760 --> 00:23:40.000]  又或者是我們認識
[00:23:40.000 --> 00:23:44.480]  但不太接納自己的本相
[00:23:44.480 --> 00:23:48.320]  所以也不知道要尋求甚麼
[00:23:48.320 --> 00:23:51.760]  這個世界其實有太多的聲音
[00:23:51.760 --> 00:23:54.240]  這些聲音干擾我們
[00:23:54.240 --> 00:23:56.240]  使得我們聽不到自己的心聲
[00:23:56.240 --> 00:23:59.200]  也不太認識自己真正是甚麼
[00:23:59.200 --> 00:24:03.200]  我們的需要是甚麼
[00:24:03.200 --> 00:24:06.960]  我們就更加不知道我們需要甚麼
[00:24:06.960 --> 00:24:08.800]  我接觸過很多人
[00:24:08.800 --> 00:24:13.840]  我體會到人很多時候出問題的時候
[00:24:13.840 --> 00:24:19.920]  都是和他的自我認識和自我接納有關
[00:24:19.920 --> 00:24:23.440]  人很多時候要不就是看自己太低
[00:24:23.440 --> 00:24:25.600]  要不就是看自己太高
[00:24:25.600 --> 00:24:27.760]  當有事發生的時候
[00:24:27.760 --> 00:24:30.000]  不是第一時間去檢討一下自己
[00:24:30.000 --> 00:24:31.360]  然後回歸正路
[00:24:31.360 --> 00:24:36.880]  而是啟動那個自我防衛機制
[00:24:36.880 --> 00:24:38.000]  那個機制是甚麼呢?
[00:24:38.000 --> 00:24:42.880]  例如是壓抑、否認、逃避
[00:24:42.880 --> 00:24:47.040]  或者是將問題責任投射在別人身上
[00:24:47.040 --> 00:24:49.760]  就是歸功於人
[00:24:49.760 --> 00:24:52.000]  其實這樣的方式
[00:24:52.000 --> 00:24:56.000]  只會令到問題更加惡化
[00:24:56.000 --> 00:25:00.720]  耶穌在初次和彼得相遇的時候
[00:25:00.720 --> 00:25:02.960]  祂對彼得說
[00:25:02.960 --> 00:25:07.120]  你是約翰的兒子西門
[00:25:07.120 --> 00:25:10.560]  你要稱為基發
[00:25:10.560 --> 00:25:11.600]  可能你會覺得奇怪
[00:25:11.600 --> 00:25:12.640]  甚麼西門又彼得
[00:25:12.640 --> 00:25:15.520]  西門其實就是希伯來文
[00:25:15.520 --> 00:25:20.640]  西門其實有另外一個翻譯就是西門
[00:25:20.640 --> 00:25:24.560]  你們叫西門的那些原來是希伯來文
[00:25:24.560 --> 00:25:27.360]  基發我們剛才說的就是希臘文
[00:25:27.360 --> 00:25:29.680]  耶穌一見到彼得
[00:25:29.680 --> 00:25:33.520]  祂就說你是約翰的兒子西門
[00:25:33.520 --> 00:25:35.760]  你要稱為基發
[00:25:35.760 --> 00:25:41.520]  約翰的兒子就是彼得的身份
[00:25:41.520 --> 00:25:45.440]  耶穌清楚知道彼得的身份是甚麼
[00:25:45.440 --> 00:25:50.000]  而且祂以祂原本的身份來接納他
[00:25:50.000 --> 00:25:52.080]  還給了他一個新的身份
[00:25:52.080 --> 00:25:53.600]  這個身份就是基發
[00:25:53.600 --> 00:25:56.240]  意思就是盤石
[00:25:56.240 --> 00:25:57.760]  而這個新的身份
[00:25:57.760 --> 00:26:01.920]  也讓彼得慢慢知道
[00:26:01.920 --> 00:26:05.600]  他自己需要甚麼
[00:26:05.600 --> 00:26:12.640]  今日你知不知道你自己的身份是甚麼
[00:26:12.640 --> 00:26:15.920]  我前兩天聽到我們教會
[00:26:15.920 --> 00:26:19.840]  功課輔導班其中一位導師說
[00:26:19.840 --> 00:26:24.320]  我和其他功課班的導師都有同一個目標
[00:26:24.320 --> 00:26:28.960]  這個目標就是要幫助一些基層家庭的小朋友
[00:26:28.960 --> 00:26:30.800]  扶他們一把
[00:26:30.800 --> 00:26:33.920]  使他們不僅能夠應付學業
[00:26:33.920 --> 00:26:39.760]  而且能夠堂堂正正地做一個人
[00:26:39.760 --> 00:26:42.320]  又有一位中學老師這樣說
[00:26:42.320 --> 00:26:45.920]  「我要在這個動盪的社會裏面
[00:26:45.920 --> 00:26:48.160]  和年輕人同行
[00:26:48.160 --> 00:26:51.280]  幫助他們建立正確的價值觀
[00:26:51.280 --> 00:26:54.240]  明辨是非」
[00:26:54.240 --> 00:26:56.320]  有一位公務員又說
[00:26:56.320 --> 00:26:58.320]  「我要誠實 公正
[00:26:58.320 --> 00:27:00.800]  不僅遵守地上的法律
[00:27:00.800 --> 00:27:07.200]  也要以神為我自己生命最高的主宰」
[00:27:07.200 --> 00:27:09.760]  有一位家庭主婦這樣說
[00:27:09.760 --> 00:27:14.240]  「我要好好打理我的家庭
[00:27:14.240 --> 00:27:17.760]  使得我的丈夫兒女
[00:27:17.760 --> 00:27:19.440]  無論是上班還是上學
[00:27:19.440 --> 00:27:23.040]  都可以無後顧之憂」
[00:27:23.040 --> 00:27:26.320]  有一位新聞工作者又這樣說
[00:27:26.320 --> 00:27:29.920]  「求神讓我剛強壯膽
[00:27:29.920 --> 00:27:34.640]  使我有不畏強權的自由」
[00:27:34.640 --> 00:27:37.760]  有一位退休人士說
[00:27:37.760 --> 00:27:41.600]  「我要善用上帝給我的恩賜財幹
[00:27:41.600 --> 00:27:44.800]  我要重新去裝備自己與時並進
[00:27:44.800 --> 00:27:50.320]  使我可以和一些社會上有需要的人同行
[00:27:50.320 --> 00:27:54.640]  而我作為一位牧師
[00:27:54.640 --> 00:27:59.920]  我知道我要的不是安殊的生活
[00:27:59.920 --> 00:28:02.720]  而是要去到水深之處
[00:28:02.720 --> 00:28:09.440]  去得上帝要我得的人」
[00:28:09.440 --> 00:28:15.120]  今日上帝也在呼召你
[00:28:15.120 --> 00:28:17.280]  祂跟我們每一個人說
[00:28:17.280 --> 00:28:23.760]  要我們以生命影響生命
[00:28:23.760 --> 00:28:26.960]  你是不是祂的門徒呢?
[00:28:26.960 --> 00:28:36.880]  你對於上帝的呼召有什麼回應呢?
[00:28:36.880 --> 00:28:40.080]  還有第三句說話
[00:28:40.080 --> 00:28:44.640]  「鐵下所有」
[00:28:44.640 --> 00:28:48.560]  在《馬太福音》這一段經文裏面
[00:28:48.560 --> 00:28:51.360]  剛才主席跟我們讀過的
[00:28:51.360 --> 00:28:56.640]  顯示了彼得、安德烈、雅各和約翰
[00:28:56.640 --> 00:29:00.960]  對耶穌的呼召有什麼回應呢?
[00:29:00.960 --> 00:29:05.440]  他們是「鐵下所有」地跟隨耶穌
[00:29:05.440 --> 00:29:07.760]  馬太也是一樣
[00:29:07.760 --> 00:29:09.440]  也是「鐵下所有」
[00:29:09.440 --> 00:29:12.000]  他們「鐵下」了什麼呢?
[00:29:12.000 --> 00:29:15.840]  「鐵下」了他們的家人
[00:29:15.840 --> 00:29:19.440]  「鐵下」了他們的事業
[00:29:19.440 --> 00:29:21.520]  他們的職業是什麼呢?
[00:29:21.520 --> 00:29:25.920]  漁夫、稅吏
[00:29:25.920 --> 00:29:30.800]  還有「鐵下」了他們的身家財產
[00:29:30.800 --> 00:29:34.320]  《馬可福音》說到雅各和約翰
[00:29:34.320 --> 00:29:39.840]  把父親西比泰和故宮人留在船上
[00:29:39.840 --> 00:29:41.760]  然後跟隨耶穌
[00:29:41.760 --> 00:29:43.440]  他們有故宮人
[00:29:43.440 --> 00:29:45.440]  即是家裏有宮人
[00:29:45.440 --> 00:29:47.440]  即是家底也不少
[00:29:47.440 --> 00:29:51.120]  所以他們是「鐵下」自己的身家、財產
[00:29:51.120 --> 00:29:53.600]  來跟隨耶穌
[00:29:53.600 --> 00:29:57.760]  「鐵下所有」不等於我們回應神的呼召
[00:29:57.760 --> 00:29:59.360]  一定要傾家蕩產
[00:29:59.360 --> 00:30:00.480]  不是這個意思
[00:30:00.480 --> 00:30:04.880]  而是我們願意放下自己的主權
[00:30:04.880 --> 00:30:09.920]  放下我們對家人主權的控制權
[00:30:09.920 --> 00:30:12.800]  放下我們對事業的控制權
[00:30:12.800 --> 00:30:15.360]  對我們的財產的控制權
[00:30:15.360 --> 00:30:22.080]  而把這個控制權、主權移交給上帝
[00:30:22.080 --> 00:30:26.800]  讓祂掌管我們的生命
[00:30:26.800 --> 00:30:29.280]  即使今天你已經跟隨耶穌
[00:30:29.280 --> 00:30:30.240]  作祂的門徒
[00:30:30.240 --> 00:30:31.920]  你又知道自己要什麼
[00:30:31.920 --> 00:30:33.520]  你的人生目標是什麼
[00:30:33.520 --> 00:30:38.400]  但是如果你還未願意把你生命的主權
[00:30:38.400 --> 00:30:42.240]  交給這位掌管天地的神的時候
[00:30:42.240 --> 00:30:48.160]  你仍然是未回應上帝的呼召
[00:30:48.160 --> 00:30:51.200]  讓祂以為祂自己是專業的漁夫
[00:30:51.200 --> 00:30:52.720]  祂知道怎樣來打魚
[00:30:52.720 --> 00:30:55.200]  但是多餘的神蹟就讓祂看到
[00:30:55.200 --> 00:30:56.640]  祂是多麼的不濟
[00:30:56.640 --> 00:30:58.960]  祂是多麼的驕傲
[00:30:58.960 --> 00:31:02.960]  讓祂認識到唯有那位主耶穌
[00:31:02.960 --> 00:31:06.400]  才是掌管萬有的主宰
[00:31:06.400 --> 00:31:09.440]  在祂有永生之道
[00:31:09.440 --> 00:31:15.920]  還跟從誰呢?
[00:31:15.920 --> 00:31:21.920]  幾年前我們賣了我們家的那層樓
[00:31:21.920 --> 00:31:23.920]  那層樓比較舊
[00:31:23.920 --> 00:31:27.440]  我們也想買一層比較大的
[00:31:27.440 --> 00:31:30.640]  賣了之後我相信大家都知道發生什麼事
[00:31:30.640 --> 00:31:35.200]  那些樓價就像火箭一樣升
[00:31:35.200 --> 00:31:39.920]  我們望塵莫及
[00:31:39.920 --> 00:31:43.600]  做了幾年沒有學蝸牛
[00:31:43.600 --> 00:31:46.560]  坦白說這幾年
[00:31:46.560 --> 00:31:49.360]  我時不時都心裡忐忑
[00:31:49.360 --> 00:31:52.480]  心裡不安 怎麼辦呢?
[00:31:52.480 --> 00:31:55.920]  難道老來還要搬來搬去?
[00:31:55.920 --> 00:31:58.640]  久不久我又會跟老公發生關係
[00:31:58.640 --> 00:32:02.880]  所以我相信我老公也覺得我很煩
[00:32:02.880 --> 00:32:06.160]  在這個過程中我深深體會明白到
[00:32:06.160 --> 00:32:12.400]  我自己原來還未撇下所有來跟隨主
[00:32:12.400 --> 00:32:17.280]  但過去這年多給我很大的反省
[00:32:17.280 --> 00:32:25.040]  我看到其實人生是無常的
[00:32:25.040 --> 00:32:30.240]  這種不確定、沒有把握
[00:32:30.240 --> 00:32:34.320]  其實讓我學習到更加依靠神
[00:32:34.320 --> 00:32:39.200]  也明白到什麼才是真真正正的
[00:32:39.200 --> 00:32:44.000]  我的好處不在祂以外
[00:32:44.000 --> 00:32:48.880]  當我這樣去反省、悔改的時候
[00:32:48.880 --> 00:32:52.560]  反而我就輕鬆了
[00:32:52.560 --> 00:32:57.120]  我更加清晰地看到上帝對我的呼召
[00:32:57.120 --> 00:32:59.760]  就是去到水深之處
[00:32:59.760 --> 00:33:05.040]  為祂得仁
[00:33:05.040 --> 00:33:08.800]  大家還記不記得那三句說話?
[00:33:08.800 --> 00:33:10.160]  一起來讀
[00:33:10.160 --> 00:33:17.200]  「來跟從我 你們要什麼 撇下所有」
[00:33:17.200 --> 00:33:21.600]  但願這三句說話都可以成為我們的提醒
[00:33:21.600 --> 00:33:25.040]  讓我們在尋求上帝旨意的過程中
[00:33:25.040 --> 00:33:27.120]  得著提醒
[00:33:27.120 --> 00:33:30.160]  我們一起來祈禱
[00:33:30.160 --> 00:33:33.200]  色愛天父上帝 我們都是很軟弱的人
[00:33:33.200 --> 00:33:38.800]  我們甚至可能比彼得更加軟弱、更加不濟
[00:33:38.800 --> 00:33:41.920]  我們看到我們的驕傲、自白
[00:33:41.920 --> 00:33:45.360]  主啊 求祢來寬恕我們 幫助我們
[00:33:45.360 --> 00:33:49.760]  求祢讓我們切實地回應上帝對我們的呼召
[00:33:49.760 --> 00:33:51.280]  成為祢自己的門徒
[00:33:51.280 --> 00:33:53.840]  並且來跟隨祢
[00:33:53.840 --> 00:33:59.120]  並且我們願意去撇下我們所有的
[00:33:59.120 --> 00:34:01.040]  為要得著
[00:34:01.040 --> 00:34:03.920]  上帝也要我們得著
[00:34:03.920 --> 00:34:07.600]  我們禱告 奉耶穌基督 得勝人靈 阿們
