
[00:00:00.000 --> 00:00:02.000]  今天我要講的題目是
[00:16:24.000 --> 00:16:25.000]  有功效的
[00:16:25.000 --> 00:16:29.000]  兩刃的劍可以把靈跟魂分開
[00:16:29.000 --> 00:16:32.000]  可見這個神的話語是多麼樣的鋒利
[00:16:32.000 --> 00:16:36.000]  多麼樣的有功效
[00:16:36.000 --> 00:16:39.000]  在幾年前我去香港參加
[00:16:39.000 --> 00:16:42.000]  世界華人福音大會
[00:16:42.000 --> 00:16:45.000]  那個大會就有各個教會的牧者
[00:16:45.000 --> 00:16:49.000]  還有華人教會的領袖在那裡
[00:16:49.000 --> 00:16:52.000]  有一位講員叫做林志平教授
[00:16:52.000 --> 00:16:56.000]  林志平教授在台灣是專門研究基督教的歷史
[00:16:56.000 --> 00:16:58.000]  他學了非常多的書
[00:16:58.000 --> 00:17:00.000]  所以他在台上講一個禮遇
[00:17:00.000 --> 00:17:03.000]  他說我有一次去北京的時候
[00:17:03.000 --> 00:17:07.000]  招待我的人對我非常好
[00:17:07.000 --> 00:17:08.000]  他在他們家
[00:17:08.000 --> 00:17:10.000]  然後他就告訴我說
[00:17:10.000 --> 00:17:15.000]  我前幾個禮拜我去蒙古自殺了
[00:17:15.000 --> 00:17:17.000]  林教授心裡想
[00:17:17.000 --> 00:17:18.000]  你去蒙古
[00:17:18.000 --> 00:17:21.000]  怎麼從北京到蒙古要自殺
[00:17:21.000 --> 00:17:23.000]  他就再仔細問一下
[00:17:23.000 --> 00:17:29.000]  你去北京內蒙古自殺是什麼意思
[00:17:29.000 --> 00:17:31.000]  自是治理的自
[00:17:31.000 --> 00:17:33.000]  殺是殺土的殺
[00:17:33.000 --> 00:17:35.000]  不是自殺
[00:17:35.000 --> 00:17:38.000]  他去治理這個沙漠
[00:17:38.000 --> 00:17:40.000]  為什麼要去自殺呢
[00:17:40.000 --> 00:17:43.000]  就是防止這個沙漠化
[00:17:43.000 --> 00:17:47.000]  這個沙漠化你不好好水土保養不好的話
[00:17:47.000 --> 00:17:51.000]  這塊地慢慢慢慢就變成沙漠化
[00:17:51.000 --> 00:17:55.000]  你們知道北京的風塵暴
[00:17:55.000 --> 00:17:57.000]  這個風塵暴
[00:17:57.000 --> 00:17:59.000]  昨天我上網去查一下
[00:17:59.000 --> 00:18:03.000]  北京的空氣污染到什麼程度
[00:18:03.000 --> 00:18:06.000]  從零到五十是好的
[00:18:06.000 --> 00:18:08.000]  五十到一百多
[00:18:08.000 --> 00:18:10.000]  那就是不大健康
[00:18:10.000 --> 00:18:19.000]  超過兩百就很危險
[00:18:19.000 --> 00:18:22.000]  你知道美國大使館在北京的
[00:18:22.000 --> 00:18:25.000]  偵測空氣的紀錄器
[00:18:25.000 --> 00:18:28.000]  他們有時候在偵測
[00:18:28.000 --> 00:18:30.000]  不健康
[00:18:30.000 --> 00:18:31.000]  危險
[00:18:31.000 --> 00:18:33.000]  非常危險
[00:18:33.000 --> 00:18:35.000]  然後前一陣子都是
[00:18:35.000 --> 00:18:37.000]  你去看他就超越了
[00:18:37.000 --> 00:18:43.000]  超過他們儀器的量度
[00:18:43.000 --> 00:18:46.000]  超過五百以上
[00:18:46.000 --> 00:18:52.000]  兩百就對人體身體影響很大
[00:18:52.000 --> 00:18:54.000]  他的意思就是說
[00:18:54.000 --> 00:18:58.000]  你若不防止水土保持好的話
[00:18:58.000 --> 00:19:00.000]  治理不好的話
[00:19:00.000 --> 00:19:02.000]  慢慢就成為沙土化
[00:19:02.000 --> 00:19:04.000]  他說我們中國教會
[00:19:04.000 --> 00:19:06.000]  從中國教會的歷史上看到
[00:19:06.000 --> 00:19:08.000]  我們中國教會很注重福音
[00:19:08.000 --> 00:19:10.000]  很注重傳福音
[00:19:10.000 --> 00:19:13.000]  但是我們就很少參與
[00:19:13.000 --> 00:19:16.000]  在社會上的文字的工作
[00:19:16.000 --> 00:19:17.000]  報社的工作
[00:19:17.000 --> 00:19:20.000]  還有各樣的政治的工作
[00:19:20.000 --> 00:19:22.000]  所以在這個社會上
[00:19:22.000 --> 00:19:24.000]  就好像一個沙漠一樣
[00:19:24.000 --> 00:19:27.000]  你要去傳福音就很難傳
[00:19:27.000 --> 00:19:28.000]  所以他的意思是說
[00:19:28.000 --> 00:19:31.000]  中國教會從中國教會的歷史上看到
[00:19:31.000 --> 00:19:35.000]  我們真是缺乏參與社會的工作
[00:19:35.000 --> 00:19:38.000]  他有一點指責中國教會
[00:19:38.000 --> 00:19:42.000]  他有一點指責中國教會的領袖
[00:19:42.000 --> 00:19:43.000]  他講完以後
[00:19:43.000 --> 00:19:46.000]  隔幾天他又上台再繼續講
[00:19:46.000 --> 00:19:48.000]  他說我前兩天在講的時候
[00:19:48.000 --> 00:19:51.000]  下台以後就有人警告我
[00:19:51.000 --> 00:19:54.000]  說不要太批評中國教會
[00:19:54.000 --> 00:19:56.000]  但是其實我心裡在想
[00:19:56.000 --> 00:19:58.000]  他講的真是很對
[00:19:58.000 --> 00:20:00.000]  我們基督徒不只是在教會裡面
[00:20:00.000 --> 00:20:02.000]  我們應該像一個燈台
[00:20:02.000 --> 00:20:06.000]  照亮這個社會的各個角落
[00:20:06.000 --> 00:20:11.000]  因為我們若不預備這個土地
[00:20:11.000 --> 00:20:14.000]  這個種子就很難撒下去
[00:20:14.000 --> 00:20:16.000]  所以第一個種子
[00:20:16.000 --> 00:20:18.000]  撒下去的時候
[00:20:18.000 --> 00:20:20.000]  聖經說撒在路旁
[00:20:20.000 --> 00:20:22.000]  就是人聽得到
[00:20:22.000 --> 00:20:24.000]  撒旦立刻來
[00:20:24.000 --> 00:20:28.000]  把撒的在他心靈的道奪去
[00:20:28.000 --> 00:20:29.000]  照理講
[00:20:29.000 --> 00:20:33.000]  神的話神的福音是充滿著能力的
[00:20:33.000 --> 00:20:37.000]  能夠使這個魂跟這個靈把它切開
[00:20:37.000 --> 00:20:40.000]  能夠跟骨跟骨髓把它切開
[00:20:40.000 --> 00:20:43.000]  神的道能帶出了這個極大的能力
[00:20:43.000 --> 00:20:46.000]  能夠讓我們行出各樣的善事
[00:20:46.000 --> 00:20:48.000]  但是這個土假如不好的話
[00:20:48.000 --> 00:20:50.000]  你撒下去的時候
[00:20:50.000 --> 00:20:52.000]  也沒有什麼效果
[00:20:52.000 --> 00:20:56.000]  因為魔鬼馬上把它拿去了
[00:20:56.000 --> 00:20:58.000]  第二個是撒在這個石頭上
[00:20:58.000 --> 00:21:02.000]  就是人聽得到以後心裡歡喜
[00:21:02.000 --> 00:21:04.000]  一下子覺得你們基督教
[00:21:04.000 --> 00:21:07.000]  看到你們的家庭和諧
[00:21:07.000 --> 00:21:08.000]  夫妻相愛
[00:21:08.000 --> 00:21:12.000]  神的祝福也豐豐富富的在你們的身上
[00:21:12.000 --> 00:21:16.000]  這個信基督教非常的好
[00:21:16.000 --> 00:21:19.000]  信了以後有什麼難處的話
[00:21:19.000 --> 00:21:21.000]  馬上因為沒有根
[00:21:21.000 --> 00:21:22.000]  他就跌倒
[00:21:22.000 --> 00:21:23.000]  有時候信主以後
[00:21:23.000 --> 00:21:26.000]  怎麼沒信的時候這個還好
[00:21:26.000 --> 00:21:29.000]  有時候工作失掉了
[00:21:29.000 --> 00:21:32.000]  我在教會常常有時候弟兄姊妹要受洗的時候
[00:21:32.000 --> 00:21:34.000]  我就特別要請他們
[00:21:34.000 --> 00:21:36.000]  請幾位弟兄姊妹為他們禱告
[00:21:36.000 --> 00:21:39.000]  因為受洗的時候心裡滿火熱的
[00:21:39.000 --> 00:21:41.000]  但是有時候這個時候
[00:21:41.000 --> 00:21:44.000]  魔鬼就常常在這些剛信主的人
[00:21:44.000 --> 00:21:46.000]  要把他們的信心把他們奪掉
[00:21:46.000 --> 00:21:48.000]  弟兄姊妹在這個時候要扶持他們
[00:21:48.000 --> 00:21:50.000]  往往在受洗的前幾週
[00:21:50.000 --> 00:21:52.000]  常常會發生什麼樣的事情
[00:21:52.000 --> 00:21:56.000]  有時候就讓他們的心裡有一些動搖
[00:21:56.000 --> 00:21:59.000]  在這裡也堂堂提醒我們
[00:21:59.000 --> 00:22:00.000]  我們有一些老基督徒
[00:22:00.000 --> 00:22:03.000]  請問一下我們的根深嗎
[00:22:03.000 --> 00:22:06.000]  我們的根是不是深的對神的道
[00:22:06.000 --> 00:22:10.000]  真是有很深的體會嗎
[00:22:10.000 --> 00:22:13.000]  第三種是撒在經紀裡面
[00:22:13.000 --> 00:22:16.000]  就是人聽了道以後
[00:22:16.000 --> 00:22:22.000]  後來在世上因為思想上的憂慮
[00:22:22.000 --> 00:22:24.000]  錢財的迷惑
[00:22:24.000 --> 00:22:25.000]  各樣的思慾
[00:22:25.000 --> 00:22:29.000]  這三種主耶穌特別的提醒我們
[00:22:29.000 --> 00:22:32.000]  我們教會有一個團契叫做成人團契
[00:22:32.000 --> 00:22:34.000]  Adult Fellowship
[00:22:34.000 --> 00:22:37.000]  他們大概有25個人到30個人
[00:22:37.000 --> 00:22:40.000]  你知道他們平均年齡大概多少
[00:22:40.000 --> 00:22:43.000]  平均年齡是75歲
[00:22:43.000 --> 00:22:47.000]  75歲超過90歲的有4位
[00:22:47.000 --> 00:22:50.000]  所以他們平常年紀大了
[00:22:50.000 --> 00:22:53.000]  總是說我以後要住在哪裡
[00:22:53.000 --> 00:22:54.000]  是不是要在老人公寓
[00:22:54.000 --> 00:22:59.000]  老人公寓以後是不是要有一個Nursing Home
[00:22:59.000 --> 00:23:02.000]  所以他們在思想這些問題
[00:23:02.000 --> 00:23:04.000]  有時候會有一些憂慮
[00:23:04.000 --> 00:23:07.000]  但是他們說我們不怕死
[00:23:07.000 --> 00:23:11.000]  但是這個過程我們要有計畫
[00:23:11.000 --> 00:23:12.000]  我們要有一些思想
[00:23:12.000 --> 00:23:16.000]  這也是蠻重要的
[00:23:16.000 --> 00:23:19.000]  請問一下年紀大的有憂慮
[00:23:19.000 --> 00:23:21.000]  年紀輕的有沒有
[00:23:21.000 --> 00:23:23.000]  工作的壓力
[00:23:23.000 --> 00:23:24.000]  小孩子的壓力
[00:23:24.000 --> 00:23:26.000]  夫妻關係
[00:23:26.000 --> 00:23:28.000]  還要父母比舉
[00:23:28.000 --> 00:23:32.000]  各樣的壓力都有
[00:23:32.000 --> 00:23:33.000]  然後我就問
[00:23:33.000 --> 00:23:34.000]  我還沒說
[00:23:34.000 --> 00:23:36.000]  我們教會年輕的有沒有壓力
[00:23:36.000 --> 00:23:37.000]  有人說有啊
[00:23:37.000 --> 00:23:40.000]  大學生也有他們的壓力
[00:23:40.000 --> 00:23:42.000]  學費啊
[00:23:42.000 --> 00:23:43.000]  女朋友啊
[00:23:43.000 --> 00:23:44.000]  Roommate啊
[00:23:44.000 --> 00:23:46.000]  能不能畢業找工作
[00:23:46.000 --> 00:23:47.000]  我們人都有這個
[00:23:47.000 --> 00:23:50.000]  每一個基督徒都是一樣的
[00:23:50.000 --> 00:23:51.000]  我們在這裡
[00:23:51.000 --> 00:23:53.000]  我們就要特別的小心
[00:23:53.000 --> 00:23:54.000]  聖經告訴我們
[00:23:54.000 --> 00:23:56.000]  我們不要掛慾
[00:23:56.000 --> 00:23:58.000]  把我們心裡所求的
[00:23:58.000 --> 00:24:00.000]  所掛慾的告訴神
[00:24:00.000 --> 00:24:02.000]  然後交託給神
[00:24:02.000 --> 00:24:04.000]  第二個是前產
[00:24:04.000 --> 00:24:07.000]  不管是年長的
[00:24:07.000 --> 00:24:08.000]  年輕的
[00:24:08.000 --> 00:24:11.000]  在這一方面要特別的小心
[00:24:11.000 --> 00:24:13.000]  Deceivable of wealth
[00:24:13.000 --> 00:24:14.000]  金錢的
[00:24:14.000 --> 00:24:15.000]  有一個聖經說
[00:24:15.000 --> 00:24:17.000]  金錢的誘惑
[00:24:17.000 --> 00:24:19.000]  金錢好像會誘惑你
[00:24:19.000 --> 00:24:21.000]  引誘你一樣
[00:24:21.000 --> 00:24:22.000]  我以前在芝加哥住了
[00:24:22.000 --> 00:24:23.000]  大概十年
[00:24:23.000 --> 00:24:24.000]  所以我對芝加哥
[00:24:24.000 --> 00:24:26.000]  有時候注意一下
[00:24:26.000 --> 00:24:28.000]  芝加哥的前一任的州長
[00:24:28.000 --> 00:24:29.000]  他當州長的時候
[00:24:29.000 --> 00:24:32.000]  剛好是歐巴馬當選總統
[00:24:32.000 --> 00:24:35.000]  歐巴馬是伊利諾州的參議員
[00:24:35.000 --> 00:24:37.000]  所以他就當總統
[00:24:37.000 --> 00:24:39.000]  所以參議員的責任
[00:24:39.000 --> 00:24:41.000]  空位就缺了
[00:24:41.000 --> 00:24:43.000]  由州長來提名
[00:24:43.000 --> 00:24:45.000]  這個州長就說
[00:24:45.000 --> 00:24:47.000]  Pay to play
[00:24:47.000 --> 00:24:48.000]  你要付
[00:24:48.000 --> 00:24:49.000]  然後才能play
[00:24:49.000 --> 00:24:50.000]  意思就是說
[00:24:50.000 --> 00:24:51.000]  你要先付我
[00:24:51.000 --> 00:24:53.000]  然後你才能夠play
[00:24:53.000 --> 00:24:55.000]  參議員的工作
[00:24:55.000 --> 00:24:57.000]  就是要錢
[00:24:57.000 --> 00:25:00.000]  沒想到電話錄音給人家聽到了
[00:25:00.000 --> 00:25:02.000]  最後這個州長
[00:25:02.000 --> 00:25:03.000]  州長沒做了
[00:25:03.000 --> 00:25:06.000]  被判了十幾年的徒刑
[00:25:06.000 --> 00:25:09.000]  這個金錢是很大的誘惑
[00:25:09.000 --> 00:25:10.000]  我想前一陣子
[00:25:10.000 --> 00:25:11.000]  你們知道在紐約
[00:25:11.000 --> 00:25:13.000]  有一個Mutual Fund
[00:25:13.000 --> 00:25:17.000]  就是這個基金的創辦人
[00:25:17.000 --> 00:25:19.000]  他就
[00:25:19.000 --> 00:25:23.000]  很多人就投資在他的基金
[00:25:23.000 --> 00:25:25.000]  然後他把這個錢
[00:25:25.000 --> 00:25:27.000]  都自己留下來了
[00:25:27.000 --> 00:25:29.000]  很多人就付給人家
[00:25:29.000 --> 00:25:32.000]  百分之七、百分之五
[00:25:32.000 --> 00:25:33.000]  當股票漲的時候
[00:25:33.000 --> 00:25:35.000]  他還是都付百分之幾
[00:25:35.000 --> 00:25:36.000]  股票下的時候
[00:25:36.000 --> 00:25:39.000]  他還是付百分之七、百分之十
[00:25:39.000 --> 00:25:41.000]  人家說怎麼有可能
[00:25:41.000 --> 00:25:44.000]  其實他把人家收來的錢
[00:25:44.000 --> 00:25:46.000]  都自己拿去用了
[00:25:46.000 --> 00:25:48.000]  然後這個錢怎麼付呢
[00:25:48.000 --> 00:25:50.000]  就人家在存的時候
[00:25:50.000 --> 00:25:51.000]  最後被判刑
[00:25:51.000 --> 00:25:53.000]  他做假投資
[00:25:53.000 --> 00:25:54.000]  很多錢
[00:25:54.000 --> 00:25:57.000]  而且他們專門對年紀比較大的
[00:25:57.000 --> 00:25:58.000]  因為年紀比較大
[00:25:58.000 --> 00:26:01.000]  不會常常拿進拿出的
[00:26:01.000 --> 00:26:03.000]  他在監獄裡面
[00:26:03.000 --> 00:26:05.000]  然後他的兒子
[00:26:05.000 --> 00:26:07.000]  有一天在家裡
[00:26:07.000 --> 00:26:08.000]  他有小孩
[00:26:08.000 --> 00:26:09.000]  兒子有小孩
[00:26:09.000 --> 00:26:11.000]  自己就在家裡上吊
[00:26:11.000 --> 00:26:13.000]  就自殺了
[00:26:13.000 --> 00:26:15.000]  你想他為了貪念錢財
[00:26:15.000 --> 00:26:17.000]  自己關在監獄裡面
[00:26:17.000 --> 00:26:19.000]  這麼樣的下場
[00:26:19.000 --> 00:26:21.000]  然後自己的兒子
[00:26:21.000 --> 00:26:26.000]  也最後喪失了他的生命
[00:26:26.000 --> 00:26:30.000]  你們知道在Rockefeller
[00:26:30.000 --> 00:26:32.000]  他是美國的石油大王
[00:26:32.000 --> 00:26:33.000]  也很有錢
[00:26:33.000 --> 00:26:34.000]  很多的投資
[00:26:34.000 --> 00:26:36.000]  他有一個會計師
[00:26:36.000 --> 00:26:39.000]  會計師聽他管帳
[00:26:39.000 --> 00:26:42.000]  有一個朋友問會計師說
[00:26:42.000 --> 00:26:45.000]  這個Rockefeller他的遺產
[00:26:45.000 --> 00:26:47.000]  遺產到底有多少
[00:26:47.000 --> 00:26:48.000]  就想判定一下
[00:26:48.000 --> 00:26:50.000]  到底留下多少錢
[00:26:50.000 --> 00:26:52.000]  這個會計師
[00:26:52.000 --> 00:26:55.000]  沒有把這個錢的數目告訴這個人
[00:26:55.000 --> 00:26:58.000]  他說全部都留下來
[00:26:58.000 --> 00:27:00.000]  全部都留下來
[00:27:00.000 --> 00:27:01.000]  一點也不能帶去
[00:27:01.000 --> 00:27:02.000]  弟兄姊妹
[00:27:02.000 --> 00:27:06.000]  主耶穌在這裡再次提醒我們
[00:27:06.000 --> 00:27:08.000]  錢財的迷惑
[00:27:08.000 --> 00:27:09.000]  誘惑
[00:27:09.000 --> 00:27:10.000]  還有欺騙
[00:27:10.000 --> 00:27:13.000]  我們在這裡要特別的小心
[00:27:13.000 --> 00:27:15.000]  還有各樣的私慾
[00:27:15.000 --> 00:27:17.000]  我們要特別的謹慎
[00:27:17.000 --> 00:27:18.000]  權利
[00:27:18.000 --> 00:27:20.000]  各方面
[00:27:20.000 --> 00:27:25.000]  但是在聖經有另外一方面的
[00:27:25.000 --> 00:27:26.000]  特別在錢財
[00:27:26.000 --> 00:27:27.000]  想要發財的人
[00:27:27.000 --> 00:27:29.000]  就陷入了迷惑
[00:27:29.000 --> 00:27:31.000]  落在網羅
[00:27:31.000 --> 00:27:33.000]  許多無害的私慾裡
[00:27:33.000 --> 00:27:35.000]  叫人沉淪敗壞
[00:27:35.000 --> 00:27:36.000]  在這裡也特別
[00:27:36.000 --> 00:27:38.000]  貪財是萬物之根
[00:27:38.000 --> 00:27:40.000]  有人貪厭錦財
[00:27:40.000 --> 00:27:42.000]  就被引誘移了正道
[00:27:42.000 --> 00:27:43.000]  用許多的仇苦
[00:27:43.000 --> 00:27:46.000]  把自己刺透了
[00:27:46.000 --> 00:27:47.000]  在這裡錢財
[00:27:47.000 --> 00:27:49.000]  在聖經裡面提到了
[00:27:49.000 --> 00:27:51.000]  非常的好多次
[00:27:51.000 --> 00:27:54.000]  那我們要理財
[00:27:54.000 --> 00:27:55.000]  我們不要貪財
[00:27:55.000 --> 00:27:57.000]  在這裡你看這個螞蟻
[00:27:57.000 --> 00:27:59.000]  你去看這個螞蟻
[00:27:59.000 --> 00:28:00.000]  夏天的時候
[00:28:00.000 --> 00:28:03.000]  他就收集很多吃的東西
[00:28:03.000 --> 00:28:05.000]  冬天他就不懼怕
[00:28:05.000 --> 00:28:09.000]  我們要能夠收集的時候
[00:28:09.000 --> 00:28:11.000]  我們要儲蓄
[00:28:11.000 --> 00:28:12.000]  我們要好好管理
[00:28:12.000 --> 00:28:14.000]  神給我們的產業
[00:28:14.000 --> 00:28:16.000]  神給我們的資源
[00:28:16.000 --> 00:28:17.000]  但是我們不要貪念錢財
[00:28:17.000 --> 00:28:19.000]  後面不要懶惰
[00:28:19.000 --> 00:28:20.000]  懶惰了
[00:28:20.000 --> 00:28:21.000]  你再睡片刻
[00:28:21.000 --> 00:28:22.000]  聖經說
[00:28:22.000 --> 00:28:25.000]  你的貧窮就好像強盜
[00:28:25.000 --> 00:28:26.000]  馬上來了
[00:28:26.000 --> 00:28:28.000]  那我們對這個錢財
[00:28:28.000 --> 00:28:31.000]  我們自己要注意的就是說
[00:28:31.000 --> 00:28:33.000]  我們今天神給我們的
[00:28:33.000 --> 00:28:34.000]  我們只是管家
[00:28:34.000 --> 00:28:36.000]  不要依靠無定的錢財
[00:28:36.000 --> 00:28:38.000]  只要依靠那後世百物
[00:28:38.000 --> 00:28:40.000]  是給我們享受的神
[00:28:40.000 --> 00:28:42.000]  又要屬付他們行善
[00:28:42.000 --> 00:28:44.000]  好在好事上付諸
[00:28:44.000 --> 00:28:47.000]  甘心施捨給人田
[00:28:47.000 --> 00:28:48.000]  所以在這裡
[00:28:48.000 --> 00:28:49.000]  在這裡特別提到
[00:28:49.000 --> 00:28:51.000]  這個錢財的事情
[00:28:51.000 --> 00:28:53.000]  其實今天我們在美國
[00:28:53.000 --> 00:28:56.000]  真是很大的誘惑
[00:28:56.000 --> 00:28:59.000]  你有五十萬
[00:28:59.000 --> 00:29:01.000]  你就更想賺多一點
[00:29:01.000 --> 00:29:02.000]  你有一百萬
[00:29:02.000 --> 00:29:04.000]  也更想賺多一點
[00:29:04.000 --> 00:29:06.000]  不只是賺錢
[00:29:06.000 --> 00:29:09.000]  我們怎麼樣保住這個資產
[00:29:09.000 --> 00:29:11.000]  這個也是很不容易的
[00:29:11.000 --> 00:29:12.000]  所以在這個時候
[00:29:12.000 --> 00:29:15.000]  我們要有神的聰明智慧
[00:29:15.000 --> 00:29:18.000]  但是我們不依靠這些錢財
[00:29:18.000 --> 00:29:20.000]  當一無掛慮
[00:29:20.000 --> 00:29:24.000]  凡事借著禱告祈求感恩
[00:29:24.000 --> 00:29:25.000]  把你們所告訴的
[00:29:25.000 --> 00:29:27.000]  所要的告訴神
[00:29:27.000 --> 00:29:31.000]  神就賜我們出人意料的平安
[00:29:31.000 --> 00:29:34.000]  這裡就說說這個
[00:29:34.000 --> 00:29:37.000]  God which transcend all our understanding
[00:29:37.000 --> 00:29:39.000]  will guard your heart and your mind
[00:29:39.000 --> 00:29:41.000]  in Christ Jesus day
[00:29:41.000 --> 00:29:43.000]  超越我們能夠理解
[00:29:43.000 --> 00:29:45.000]  我們就不能理解
[00:29:45.000 --> 00:29:46.000]  但是我們把這一切
[00:29:46.000 --> 00:29:48.000]  交託給神的時候
[00:29:48.000 --> 00:29:50.000]  神就祝福、看護
[00:29:50.000 --> 00:29:53.000]  因而到最後
[00:29:53.000 --> 00:29:55.000]  第四種的種子
[00:29:55.000 --> 00:29:58.000]  好土的撒出三十倍
[00:29:58.000 --> 00:30:00.000]  六十倍、一百倍
[00:30:00.000 --> 00:30:01.000]  請問一下
[00:30:01.000 --> 00:30:05.000]  假如這個是對基督徒所講的
[00:30:05.000 --> 00:30:08.000]  我們基督徒要結出三十倍
[00:30:08.000 --> 00:30:09.000]  結出六十倍
[00:30:09.000 --> 00:30:11.000]  結出一百倍
[00:30:11.000 --> 00:30:15.000]  我們會不會受到金錢的誘惑
[00:30:15.000 --> 00:30:17.000]  我們會不會有那個荊棘
[00:30:17.000 --> 00:30:18.000]  好像那個壓力
[00:30:18.000 --> 00:30:22.000]  好像這個金錢
[00:30:22.000 --> 00:30:24.000]  還有這個思慮
[00:30:24.000 --> 00:30:26.000]  我們的這個私慾這樣
[00:30:26.000 --> 00:30:28.000]  我們都有了這樣
[00:30:28.000 --> 00:30:29.000]  所以今天
[00:30:29.000 --> 00:30:31.000]  其實當我們在預備這個經文的時候
[00:30:31.000 --> 00:30:32.000]  我是覺得
[00:30:32.000 --> 00:30:34.000]  我們今天的基督徒
[00:30:34.000 --> 00:30:36.000]  假如要成為好土的話
[00:30:36.000 --> 00:30:40.000]  我們要克服這個金錢的誘惑
[00:30:40.000 --> 00:30:42.000]  我們要克服我們的擔憂
[00:30:42.000 --> 00:30:45.000]  我們要克服我們自己的心裡的
[00:30:45.000 --> 00:30:48.000]  這些罪行、私慾這樣
[00:30:48.000 --> 00:30:50.000]  所以我們才能夠結出
[00:30:50.000 --> 00:30:54.000]  三十倍、六十倍、一百倍的果子
[00:30:54.000 --> 00:30:55.000]  主耶穌在這裡沒有說
[00:30:55.000 --> 00:30:57.000]  很詳細的描述說
[00:30:57.000 --> 00:31:00.000]  怎麼樣能夠結出果子來
[00:31:00.000 --> 00:31:02.000]  怎麼樣能夠達根這樣
[00:31:02.000 --> 00:31:04.000]  但是在詩篇
[00:31:04.000 --> 00:31:06.000]  第一篇二到三節
[00:31:06.000 --> 00:31:08.000]  我們一起來念一下好嗎
[00:31:08.000 --> 00:31:11.000]  唯喜愛耶和華的律法
[00:31:11.000 --> 00:31:13.000]  驟越思想
[00:31:13.000 --> 00:31:15.000]  這個人便為有福
[00:31:15.000 --> 00:31:18.000]  他要像一棵樹栽在溪水旁
[00:31:18.000 --> 00:31:21.000]  按時結果也不孤單
[00:31:21.000 --> 00:31:25.000]  凡他所做的盡都順利
[00:31:25.000 --> 00:31:26.000]  你看
[00:31:26.000 --> 00:31:27.000]  就是說
[00:31:27.000 --> 00:31:29.000]  驟越去思想
[00:31:29.000 --> 00:31:30.000]  Meditate
[00:31:30.000 --> 00:31:31.000]  神的話語
[00:31:31.000 --> 00:31:34.000]  就好像一棵樹栽在這個溪水旁
[00:31:34.000 --> 00:31:36.000]  然後有這個陽光來的時候
[00:31:36.000 --> 00:31:39.000]  你也不會孤單這樣
[00:31:39.000 --> 00:31:43.000]  慢慢的吸收神的話語
[00:31:43.000 --> 00:31:45.000]  我家種了不少果樹
[00:31:45.000 --> 00:31:47.000]  我也喜歡種
[00:31:47.000 --> 00:31:49.000]  但是地裡的土很硬
[00:31:49.000 --> 00:31:52.000]  你不能像sprinkle這樣撒來撒去
[00:31:52.000 --> 00:31:53.000]  撒了大概一個小時
[00:31:53.000 --> 00:31:56.000]  這個水還是進不到那個土裡
[00:31:56.000 --> 00:31:58.000]  都要用這個dripping system
[00:31:58.000 --> 00:32:00.000]  所以你們假如有種的話
[00:32:00.000 --> 00:32:02.000]  就是切幾條
[00:32:02.000 --> 00:32:04.000]  讓這個水這樣
[00:32:04.000 --> 00:32:07.000]  一滴就是你開一個水龍頭
[00:32:07.000 --> 00:32:09.000]  你就開個兩小時、三小時
[00:32:09.000 --> 00:32:12.000]  一個禮拜開兩次就好
[00:32:12.000 --> 00:32:16.000]  然後這個水就會慢慢的很滲透下去
[00:32:16.000 --> 00:32:20.000]  它的根就慢慢的長下去
[00:32:20.000 --> 00:32:21.000]  相同的
[00:32:21.000 --> 00:32:24.000]  你不要一個禮拜就花一天
[00:32:24.000 --> 00:32:25.000]  星期天的時候
[00:32:25.000 --> 00:32:27.000]  星期天晚上
[00:32:27.000 --> 00:32:31.000]  哇把這個聖經讀了十幾章、二十幾章
[00:32:31.000 --> 00:32:32.000]  感謝神
[00:32:32.000 --> 00:32:36.000]  然後一、二、三、四、五、六就不讀了這樣
[00:32:36.000 --> 00:32:38.000]  這樣的話還是每天的
[00:32:38.000 --> 00:32:40.000]  每天的去思想神的話
[00:32:40.000 --> 00:32:42.000]  讀一點神的話
[00:32:42.000 --> 00:32:45.000]  每天神的這個水就領養
[00:32:45.000 --> 00:32:46.000]  就供應給你
[00:32:46.000 --> 00:32:50.000]  那這樣你的根就會扎得非常的深這樣
[00:32:50.000 --> 00:32:52.000]  那聖經是神所默示的
[00:32:52.000 --> 00:32:54.000]  我們剛才念過了
[00:32:54.000 --> 00:32:56.000]  教導督則歸正
[00:32:56.000 --> 00:32:58.000]  教屬神的人得益處
[00:32:58.000 --> 00:33:02.000]  預備行各樣的善事這樣
[00:33:02.000 --> 00:33:08.000]  我是覺得假如一個會自己餵養的人
[00:33:08.000 --> 00:33:13.000]  自己會去餵養去吃這個屬靈的話語的話
[00:33:13.000 --> 00:33:18.000]  那這個人靈敏一定會成長這樣
[00:33:18.000 --> 00:33:25.000]  那所以一個人有靈修的這個習慣非常的重要
[00:33:25.000 --> 00:33:28.000]  你假如常常讀神的話的話
[00:33:28.000 --> 00:33:31.000]  神就親自的跟你講話這樣
[00:33:31.000 --> 00:33:32.000]  我平常靈修的時候
[00:33:32.000 --> 00:33:37.000]  我就不會太喜歡去看一些靈修的書籍這樣
[00:33:37.000 --> 00:33:40.000]  那我就每天就看一張這樣
[00:33:40.000 --> 00:33:42.000]  我就從新約看這樣
[00:33:42.000 --> 00:33:44.000]  那每天我就在這個時候
