
[00:00:00.000 --> 00:00:02.360]  各位姐妹平安,一齊讀聖經
[00:16:46.520 --> 00:16:47.720]  很多墨水
[00:16:47.720 --> 00:16:48.920]  斬完之後
[00:16:48.920 --> 00:16:49.880]  一斬斬著
[00:16:49.880 --> 00:16:50.840]  斬個底
[00:16:50.840 --> 00:16:52.600]  然後就找一條包著
[00:16:52.600 --> 00:16:54.120]  打那些菌
[00:16:54.120 --> 00:16:56.520]  有些掉在地上了
[00:16:56.520 --> 00:16:58.920]  打菌剩下掉在地上的墨水
[00:16:58.920 --> 00:17:01.240]  請你給我撿吧
[00:17:01.240 --> 00:17:09.040]  這個很努力的盧德迪主動出來
[00:17:09.040 --> 00:17:13.520]  而且還問從早晨到如今
[00:17:13.520 --> 00:17:16.400]  這個女孩幫一下女孩很好
[00:17:16.400 --> 00:17:18.960]  她從早晨到如今
[00:17:18.960 --> 00:17:20.960]  一路跟著我們收割
[00:17:20.960 --> 00:17:22.880]  就撿那些墨水
[00:17:22.880 --> 00:17:25.960]  除了在屋子裏面坐一會兒
[00:17:25.960 --> 00:17:28.000]  就常在這裏了
[00:17:28.000 --> 00:17:28.920]  即是什麼?
[00:17:28.920 --> 00:17:30.760]  沒有偷懶
[00:17:30.760 --> 00:17:32.480]  她有時很累
[00:17:32.480 --> 00:17:34.240]  只是在屋裏面坐一坐
[00:17:34.240 --> 00:17:35.160]  為什麼坐一坐?
[00:17:35.160 --> 00:17:36.920]  在棚裏坐一坐
[00:17:36.920 --> 00:17:38.440]  曬得很厲害
[00:17:38.440 --> 00:17:39.960]  如果坐一坐還是露天
[00:17:39.960 --> 00:17:40.800]  很可憐
[00:17:40.800 --> 00:17:43.640]  她只會在很累的時候
[00:17:43.640 --> 00:17:45.280]  才坐一會兒
[00:17:45.280 --> 00:17:46.920]  然後又出來撿
[00:17:46.920 --> 00:17:48.320]  常在這裏
[00:17:48.320 --> 00:17:49.880]  從早晨到如今
[00:17:49.880 --> 00:17:51.360]  沒有偷懶
[00:17:51.360 --> 00:17:55.160]  這個女子很難得
[00:17:55.160 --> 00:17:57.400]  就是這樣
[00:17:57.400 --> 00:18:00.720]  這個就是人池的波亞斯
[00:18:00.720 --> 00:18:02.960]  遇見努力的盧德
[00:18:02.960 --> 00:18:05.160]  特別是盧德很努力
[00:18:05.160 --> 00:18:08.640]  而人池的波亞斯就很人池
[00:18:08.640 --> 00:18:09.840]  怎樣看這個人池?
[00:18:09.840 --> 00:18:11.400]  這裏不看得很清楚
[00:18:11.400 --> 00:18:14.600]  但是在下一集
[00:18:14.600 --> 00:18:15.880]  即明天就看到了
[00:18:15.880 --> 00:18:18.160]  不過波亞斯也真是人池
[00:18:18.160 --> 00:18:21.160]  他只是問這個人是誰?
[00:18:21.160 --> 00:18:26.160]  愛邦女子摩亞娜·俄米的媳婦
[00:18:26.160 --> 00:18:28.360]  叫她走
[00:18:28.360 --> 00:18:31.200]  愛邦女子
[00:18:31.200 --> 00:18:32.080]  親戚的親戚
[00:18:32.080 --> 00:18:32.920]  親戚是怎樣?
[00:18:32.920 --> 00:18:34.320]  走了去摩亞那麼久
[00:18:34.320 --> 00:18:35.520]  趕她走
[00:18:35.520 --> 00:18:36.440]  她沒有
[00:18:36.440 --> 00:18:44.640]  其實波亞斯就開始問盧德的身世
[00:18:44.640 --> 00:18:45.760]  很關心
[00:18:45.760 --> 00:18:46.920]  很想了解
[00:18:46.920 --> 00:18:47.920]  很想幫人
[00:18:47.920 --> 00:18:49.360]  不過我最欣賞的
[00:18:49.360 --> 00:18:52.320]  是努力的盧德
[00:18:52.320 --> 00:18:54.080]  問准他婆婆
[00:18:54.080 --> 00:18:55.240]  然後出去
[00:18:55.240 --> 00:18:57.080]  穿上禮儀
[00:18:57.080 --> 00:18:57.880]  然後出去
[00:18:57.880 --> 00:19:00.040]  做對他們的規矩
[00:19:00.040 --> 00:19:01.720]  作為媳婦的規矩
[00:19:01.720 --> 00:19:06.040]  然後主動去撿墨水
[00:19:06.040 --> 00:19:09.680]  是唯一窮人可以謀生的工作
[00:19:09.680 --> 00:19:11.360]  我去打住家工
[00:19:11.360 --> 00:19:12.480]  當時也有的
[00:19:12.480 --> 00:19:13.680]  不過不行
[00:19:13.680 --> 00:19:14.720]  你打住家工
[00:19:14.720 --> 00:19:16.480]  照顧不到婆婆
[00:19:16.480 --> 00:19:18.400]  於是他又要照顧
[00:19:18.400 --> 00:19:19.280]  然後又出去
[00:19:19.280 --> 00:19:20.680]  由早到晚
[00:19:20.680 --> 00:19:22.200]  只是撿撿撿撿
[00:19:22.200 --> 00:19:24.560]  很累的時候坐一坐
[00:19:24.560 --> 00:19:27.000]  然後又撿到現在
[00:19:27.000 --> 00:19:33.440]  連那個監工的公頭也欣賞他
[00:19:33.440 --> 00:19:35.400]  起碼我覺得
[00:19:35.400 --> 00:19:37.040]  我以前也聽過一句說話
[00:19:37.040 --> 00:19:39.160]  我也覺得是對的
[00:19:39.160 --> 00:19:41.480]  雖然聖經沒有直接這樣說
[00:19:41.480 --> 00:19:42.280]  那句話就是
[00:19:42.280 --> 00:19:47.160]  上帝幫助那些幫助自己的人
[00:19:47.160 --> 00:19:49.760]  上帝會幫助人
[00:19:49.760 --> 00:19:52.600]  不過看來上帝是先幫助那些
[00:19:52.600 --> 00:19:55.160]  肯幫助自己的人
[00:19:55.160 --> 00:19:58.960]  不斷攤大手 為甚麼還沒來
[00:19:58.960 --> 00:20:02.720]  起碼你自己要動手去嘗試
[00:20:02.720 --> 00:20:04.400]  去努力
[00:20:04.400 --> 00:20:06.160]  他工作那麼好
[00:20:06.160 --> 00:20:08.280]  我工作那麼不好
[00:20:08.280 --> 00:20:10.720]  他讀書的時候你在睡覺
[00:20:10.720 --> 00:20:11.520]  人家努力
[00:20:11.520 --> 00:20:13.000]  你又在玩
[00:20:13.000 --> 00:20:14.360]  那是不能說的
[00:20:14.360 --> 00:20:16.680]  上帝幫助那些幫助自己的人
[00:20:16.680 --> 00:20:21.680]  上帝幫助努力進取的奴隸
[00:20:21.680 --> 00:20:26.760]  起碼他有墨紙 有殼的
[00:20:26.760 --> 00:20:29.680]  自己還要磨掉那些殼
[00:20:29.680 --> 00:20:31.920]  然後才將那粒墨紙的肉
[00:20:31.920 --> 00:20:33.400]  再用石磨
[00:20:33.400 --> 00:20:35.000]  那些石磨很重
[00:20:35.000 --> 00:20:36.640]  把手起繭
[00:20:36.640 --> 00:20:38.640]  磨成粉
[00:20:38.640 --> 00:20:41.800]  然後才混水搓粉
[00:20:41.800 --> 00:20:44.400]  然後做墨餅
[00:20:44.400 --> 00:20:45.600]  一番功夫
[00:20:45.600 --> 00:20:46.760]  這裡解決了
[00:20:46.760 --> 00:20:48.440]  起碼肚子飽
[00:20:48.440 --> 00:20:49.920]  即是有飯吃
[00:20:49.920 --> 00:20:52.160]  蛋白質還沒有
[00:20:52.160 --> 00:20:56.320]  可能需要拿些墨紙多些去賣掉
[00:20:56.320 --> 00:21:00.320]  多數買豆來做蛋白質
[00:21:00.320 --> 00:21:03.240]  再有錢些就賣魚仔
[00:21:03.240 --> 00:21:04.760]  所以五餅二魚
[00:21:04.760 --> 00:21:07.160]  五個大墨餅 兩條小魚
[00:21:07.160 --> 00:21:10.680]  是一般窮人一日的食糧
[00:21:10.680 --> 00:21:12.400]  就是這樣的情況
[00:21:12.400 --> 00:21:14.640]  很努力的奴隸 很欣賞他
[00:21:14.640 --> 00:21:16.320]  神真是祝福他的
[00:21:16.320 --> 00:21:18.040]  好 祈禱
[00:21:18.040 --> 00:21:19.080]  天護上帝
[00:21:19.080 --> 00:21:22.000]  我們看到奴隸很努力
[00:21:22.000 --> 00:21:27.480]  看到奴隸很甘心情願服侍他婆婆那娥米
[00:21:27.480 --> 00:21:30.520]  是他的奶奶
[00:21:30.520 --> 00:21:35.560]  主要我們在這裡看到他不怕辛苦
[00:21:35.560 --> 00:21:42.400]  日光底下出去跟著烏低身去撿每一條墨水
[00:21:42.400 --> 00:21:44.200]  真的不容易的
[00:21:44.200 --> 00:21:46.680]  累的時候只在屋子裏面坐一坐
[00:21:46.680 --> 00:21:48.480]  又出來撿過
[00:21:48.480 --> 00:21:50.680]  不單止要撿夠自己吃
[00:21:50.680 --> 00:21:53.800]  不單止要撿給娜娜米吃
[00:21:53.800 --> 00:21:57.800]  還要撿多些可以換取其他的豆類
[00:21:57.800 --> 00:22:00.200]  其他的食品 魚
[00:22:00.200 --> 00:22:02.000]  或者賣其他東西
[00:22:02.000 --> 00:22:05.600]  只是有餅做飯
[00:22:05.600 --> 00:22:07.400]  吃飽了不夠的
[00:22:07.400 --> 00:22:09.600]  衣食住行都需要錢的
[00:22:09.600 --> 00:22:13.360]  都是靠奴隸出去撿這些墨水
[00:22:13.360 --> 00:22:16.680]  主要是靠你自己真是憐憫幫助我們
[00:22:16.680 --> 00:22:19.000]  看到你是祝福了奴隸
[00:22:19.000 --> 00:22:20.440]  看到你是欣賞他
[00:22:20.440 --> 00:22:23.360]  求主幫助我們學習
[00:22:23.360 --> 00:22:27.000]  不是常常要伸大手要上帝供應祝福
[00:22:27.000 --> 00:22:29.440]  不是常常要人家幫助
[00:22:29.440 --> 00:22:31.520]  我們先幫助自己
[00:22:31.520 --> 00:22:33.160]  自己先努力
[00:22:33.160 --> 00:22:35.240]  在我們辛苦的時候
[00:22:35.240 --> 00:22:36.560]  就想起奴隸
[00:22:36.560 --> 00:22:38.520]  一個努力的奴隸
[00:22:38.520 --> 00:22:40.800]  垂聽禱告奉耶穌名求
[00:22:40.800 --> 00:22:41.520]  阿們
