
[00:00:00.000 --> 00:00:02.940]  各位朋友 姐妹 早安
[00:17:52.640 --> 00:17:54.640]  你對著小朋友
[00:17:54.640 --> 00:17:56.640]  他只靠我
[00:17:56.640 --> 00:17:58.640]  我頂著家
[00:17:58.640 --> 00:18:00.640]  我未來不行的時候
[00:18:00.640 --> 00:18:02.640]  我可以倚靠誰呢
[00:18:02.640 --> 00:18:04.640]  一個幸福的家庭
[00:18:04.640 --> 00:18:06.640]  我有所倚靠
[00:18:06.640 --> 00:18:08.640]  我靠得住
[00:18:08.640 --> 00:18:10.640]  我家人也靠得住
[00:18:10.640 --> 00:18:12.640]  這就是安全感
[00:18:12.640 --> 00:18:14.640]  但還有一個聖經說
[00:18:14.640 --> 00:18:16.640]  最重要的
[00:18:16.640 --> 00:18:18.640]  在聖經後面說
[00:18:18.640 --> 00:18:20.640]  我們一起讀後面
[00:18:20.640 --> 00:18:22.640]  在第十四節
[00:18:22.640 --> 00:18:24.640]  到第十六節
[00:18:24.640 --> 00:18:26.640]  預備起
[00:18:26.640 --> 00:18:46.640]  這裡說
[00:18:46.640 --> 00:18:48.640]  人是怎樣
[00:18:48.640 --> 00:18:50.640]  世人好像草一樣
[00:18:52.640 --> 00:18:54.640]  有時我聽人說
[00:18:54.640 --> 00:18:56.640]  聽人說
[00:18:56.640 --> 00:18:58.640]  有些基督徒夫婦吵架
[00:18:58.640 --> 00:19:00.640]  有時去到很盡
[00:19:00.640 --> 00:19:02.640]  老公對老婆說
[00:19:02.640 --> 00:19:04.640]  你知不知道
[00:19:04.640 --> 00:19:06.640]  神說
[00:19:06.640 --> 00:19:08.640]  太太之一
[00:19:08.640 --> 00:19:10.640]  我其中一條肋骨
[00:19:10.640 --> 00:19:12.640]  你知道我多少條肋骨嗎
[00:19:12.640 --> 00:19:14.640]  至少十二條
[00:19:14.640 --> 00:19:16.640]  我老婆幾乎想打她的肋骨
[00:19:16.640 --> 00:19:20.640]  那個女人說
[00:19:20.640 --> 00:19:22.640]  聖經說
[00:19:22.640 --> 00:19:24.640]  女人用男人的肋骨去做
[00:19:24.640 --> 00:19:26.640]  你知道男人用什麼去做嗎
[00:19:26.640 --> 00:19:28.640]  用地上的塵土
[00:19:28.640 --> 00:19:30.640]  你知道世界有多少塵土嗎
[00:19:30.640 --> 00:19:32.640]  被人踩
[00:19:32.640 --> 00:19:34.640]  互相攻擊
[00:19:34.640 --> 00:19:38.640]  但我想說
[00:19:38.640 --> 00:19:40.640]  世人好像草一樣
[00:19:40.640 --> 00:19:42.640]  很快就枯乾
[00:19:42.640 --> 00:19:44.640]  最興旺
[00:19:44.640 --> 00:19:46.640]  最光彩
[00:19:46.640 --> 00:19:48.640]  人生最風光的一刻
[00:19:48.640 --> 00:19:50.640]  就像一朵花
[00:19:50.640 --> 00:19:52.640]  在花墟買花
[00:19:52.640 --> 00:19:54.640]  花開了多久
[00:19:54.640 --> 00:19:56.640]  兩星期前的康乃馨
[00:19:56.640 --> 00:19:58.640]  還借了嗎
[00:19:58.640 --> 00:20:00.640]  還在借
[00:20:00.640 --> 00:20:02.640]  我們說
[00:20:02.640 --> 00:20:04.640]  金毛獅王叫借信
[00:20:04.640 --> 00:20:06.640]  借於信息之間
[00:20:06.640 --> 00:20:08.640]  沒有了
[00:20:08.640 --> 00:20:10.640]  這裡說
[00:20:10.640 --> 00:20:12.640]  人好像草花一樣
[00:20:12.640 --> 00:20:14.640]  很快就凋謝
[00:20:14.640 --> 00:20:16.640]  很短暫
[00:20:16.640 --> 00:20:18.640]  幸福的人生
[00:20:18.640 --> 00:20:20.640]  不單有人明白你
[00:20:20.640 --> 00:20:22.640]  接納你 包容你
[00:20:22.640 --> 00:20:24.640]  甚至
[00:20:24.640 --> 00:20:26.640]  他可以互相倚靠
[00:20:26.640 --> 00:20:28.640]  你可以倚靠
[00:20:28.640 --> 00:20:30.640]  家人 倚靠
[00:20:30.640 --> 00:20:32.640]  親人的關係
[00:20:32.640 --> 00:20:34.640]  什麼都靠不住
[00:20:34.640 --> 00:20:36.640]  這個最靠得住
[00:20:36.640 --> 00:20:38.640]  但還有一件事
[00:20:38.640 --> 00:20:40.640]  他不會離開你
[00:20:40.640 --> 00:20:42.640]  這是最難的
[00:20:42.640 --> 00:20:44.640]  多幸福的家
[00:20:44.640 --> 00:20:46.640]  一遇到
[00:20:46.640 --> 00:20:48.640]  絕症
[00:20:48.640 --> 00:20:50.640]  遇到不幸的事
[00:20:50.640 --> 00:20:52.640]  我們最傷心
[00:20:52.640 --> 00:20:54.640]  我們的親人
[00:20:54.640 --> 00:20:56.640]  多愛都好
[00:20:56.640 --> 00:20:58.640]  會離開我們
[00:20:58.640 --> 00:21:00.640]  但聖經要說
[00:21:00.640 --> 00:21:02.640]  神永遠
[00:21:02.640 --> 00:21:04.640]  都不離開我們
[00:21:04.640 --> 00:21:06.640]  我們好像地上的塵土
[00:21:06.640 --> 00:21:08.640]  花草一樣
[00:21:08.640 --> 00:21:10.640]  會枯乾 凋謝
[00:21:10.640 --> 00:21:12.640]  我們讀最後第十七節
[00:21:12.640 --> 00:21:14.640]  預備起
[00:21:14.640 --> 00:21:24.640]  這裡說神的慈愛
[00:21:24.640 --> 00:21:26.640]  對我們所有敬畏神的人
[00:21:26.640 --> 00:21:28.640]  是
[00:21:28.640 --> 00:21:30.640]  什麼
[00:21:30.640 --> 00:21:32.640]  從僅古到永遠
[00:21:32.640 --> 00:21:34.640]  我們說
[00:21:34.640 --> 00:21:36.640]  世界沒有什麼永恆
[00:21:36.640 --> 00:21:38.640]  我們人都很短暫
[00:21:38.640 --> 00:21:40.640]  所以保險經紀會幫你買保險
[00:21:40.640 --> 00:21:42.640]  你去旅行會買旅行保險
[00:21:42.640 --> 00:21:44.640]  你家或公司
[00:21:44.640 --> 00:21:46.640]  會買意外保險
[00:21:46.640 --> 00:21:48.640]  水火電
[00:21:48.640 --> 00:21:50.640]  那些保險
[00:21:50.640 --> 00:21:52.640]  英文叫insure
[00:21:52.640 --> 00:21:54.640]  萬一有事發生
[00:21:54.640 --> 00:21:56.640]  有水喉爆了
[00:21:56.640 --> 00:21:58.640]  那就補
[00:21:58.640 --> 00:22:00.640]  遇到交通意外就補
[00:22:00.640 --> 00:22:02.640]  但只有一個保險
[00:22:02.640 --> 00:22:04.640]  是
[00:22:04.640 --> 00:22:06.640]  一定有得賠
[00:22:06.640 --> 00:22:08.640]  只要你不要斷供
[00:22:08.640 --> 00:22:10.640]  人受保險
[00:22:10.640 --> 00:22:12.640]  所以AIA叫assurance
[00:22:12.640 --> 00:22:14.640]  保證
[00:22:14.640 --> 00:22:16.640]  一定賠
[00:22:16.640 --> 00:22:18.640]  因為不用保證
[00:22:18.640 --> 00:22:20.640]  我們一定會死
[00:22:20.640 --> 00:22:22.640]  沒有人例外
[00:22:22.640 --> 00:22:24.640]  所以assurance
[00:22:24.640 --> 00:22:26.640]  是真的保證
[00:22:26.640 --> 00:22:28.640]  但聖經說
[00:22:28.640 --> 00:22:30.640]  有誰不會離開我們
[00:22:30.640 --> 00:22:32.640]  神的慈愛
[00:22:32.640 --> 00:22:34.640]  對他的兒女
[00:22:34.640 --> 00:22:36.640]  首先我們讀神的愛
[00:22:36.640 --> 00:22:38.640]  天離地有多高
[00:22:38.640 --> 00:22:40.640]  神對我們敬畏他的人
[00:22:40.640 --> 00:22:42.640]  的愛有多大
[00:22:42.640 --> 00:22:44.640]  天離地有多高
[00:22:44.640 --> 00:22:46.640]  不要耍我
[00:22:46.640 --> 00:22:48.640]  天離地有多高我怎麼知道
[00:22:48.640 --> 00:22:50.640]  我多高我就知道
[00:22:50.640 --> 00:22:54.640]  我膽固醇有多高
[00:22:54.640 --> 00:22:56.640]  都不知道
[00:22:56.640 --> 00:22:58.640]  不去查都不知道
[00:22:58.640 --> 00:23:00.640]  天離地有多高
[00:23:00.640 --> 00:23:02.640]  神對我們的愛有多大
[00:23:02.640 --> 00:23:04.640]  你有沒有想像過
[00:23:04.640 --> 00:23:06.640]  最高的神愛我們這麼極致
[00:23:06.640 --> 00:23:08.640]  愛是沒有盡頭的
[00:23:08.640 --> 00:23:10.640]  神是這麼偉大
[00:23:10.640 --> 00:23:14.640]  我們
[00:23:14.640 --> 00:23:16.640]  一個母親
[00:23:16.640 --> 00:23:18.640]  一個父親對親人的愛
[00:23:18.640 --> 00:23:20.640]  我們都可以寫很多
[00:23:20.640 --> 00:23:22.640]  文學巨著
[00:23:22.640 --> 00:23:24.640]  去表揚
[00:23:24.640 --> 00:23:26.640]  去重揚
[00:23:26.640 --> 00:23:28.640]  我們這些這麼渺小的人
[00:23:28.640 --> 00:23:30.640]  的光輝
[00:23:32.640 --> 00:23:34.640]  有些你真的經歷很偉大的
[00:23:34.640 --> 00:23:36.640]  好像那個特蘭修女
[00:23:36.640 --> 00:23:38.640]  或者有些很偉大的人
[00:23:38.640 --> 00:23:40.640]  有些不見經傳的人
[00:23:40.640 --> 00:23:42.640]  但他的生命很燦爛
[00:23:42.640 --> 00:23:44.640]  但聖經說
[00:23:44.640 --> 00:23:46.640]  神的愛比天更高
[00:23:46.640 --> 00:23:48.640]  不只是這樣
[00:23:48.640 --> 00:23:50.640]  他說東離西有多遠
[00:23:50.640 --> 00:23:52.640]  我問你東離西有多遠
[00:23:52.640 --> 00:23:56.640]  不要問我這些
[00:23:56.640 --> 00:23:58.640]  這麼高深的
[00:23:58.640 --> 00:24:00.640]  你比後現代更後現代
[00:24:00.640 --> 00:24:02.640]  神將我的罪
[00:24:02.640 --> 00:24:04.640]  我的過錯和我離開多遠
[00:24:04.640 --> 00:24:06.640]  你知道嗎
[00:24:06.640 --> 00:24:08.640]  親友
[00:24:08.640 --> 00:24:10.640]  最痛苦是我們很想家庭好
[00:24:10.640 --> 00:24:12.640]  但家庭一直都不好
[00:24:12.640 --> 00:24:14.640]  這個最痛苦
[00:24:14.640 --> 00:24:16.640]  家家有本難念的經
[00:24:16.640 --> 00:24:20.640]  想不吵架又吵架
[00:24:20.640 --> 00:24:22.640]  想和諧一點
[00:24:22.640 --> 00:24:26.640]  都做不到
[00:24:26.640 --> 00:24:28.640]  所以買幾隻蟹回來
[00:24:28.640 --> 00:24:30.640]  和諧一點
[00:24:30.640 --> 00:24:32.640]  和諧一點
[00:24:32.640 --> 00:24:34.640]  沒有的
[00:24:34.640 --> 00:24:36.640]  但是我們覺得人有軟弱
[00:24:36.640 --> 00:24:38.640]  我們想愛
[00:24:38.640 --> 00:24:40.640]  我們愛不到
[00:24:40.640 --> 00:24:42.640]  今天我都在這裡見證
[00:24:42.640 --> 00:24:44.640]  我自己都是一個很暴躁的人
[00:24:44.640 --> 00:24:46.640]  信耶穌之後
[00:24:46.640 --> 00:24:48.640]  我不信那些家人
[00:24:48.640 --> 00:24:50.640]  都說
[00:24:50.640 --> 00:24:52.640]  你的信仰很好
[00:24:52.640 --> 00:24:54.640]  幫到你
[00:24:54.640 --> 00:24:56.640]  我整個生命有改變
[00:24:56.640 --> 00:24:58.640]  信耶穌
[00:24:58.640 --> 00:25:00.640]  我發覺
[00:25:00.640 --> 00:25:02.640]  神在聖經裡面說
[00:25:02.640 --> 00:25:04.640]  聖經說神的愛
[00:25:04.640 --> 00:25:06.640]  我們知道
[00:25:06.640 --> 00:25:08.640]  我們做不到
[00:25:08.640 --> 00:25:10.640]  剛才我說
[00:25:10.640 --> 00:25:12.640]  生命裡面最重要
[00:25:12.640 --> 00:25:14.640]  就是有人明白你
[00:25:14.640 --> 00:25:16.640]  接納包容你
[00:25:16.640 --> 00:25:18.640]  你可以依靠他
[00:25:18.640 --> 00:25:20.640]  你能夠被依靠
[00:25:20.640 --> 00:25:22.640]  能夠依靠他
[00:25:22.640 --> 00:25:24.640]  還有一個最重要
[00:25:24.640 --> 00:25:26.640]  神不會離開你
[00:25:26.640 --> 00:25:28.640]  祂在你身邊
[00:25:28.640 --> 00:25:30.640]  我們人就知道
[00:25:30.640 --> 00:25:32.640]  我永遠不會離開你
[00:25:32.640 --> 00:25:34.640]  直到那一天
[00:25:34.640 --> 00:25:36.640]  但是聖經說
[00:25:36.640 --> 00:25:38.640]  直到哪一天都好
[00:25:38.640 --> 00:25:40.640]  神都會永遠和我們一起
[00:25:40.640 --> 00:25:42.640]  所以為什麼我們今天邀請大家回來
[00:25:42.640 --> 00:25:44.640]  我們就是想見證
[00:25:44.640 --> 00:25:46.640]  我們說這個愛是沒有盡頭的
[00:25:46.640 --> 00:25:48.640]  這個愛是可以
[00:25:48.640 --> 00:25:50.640]  抹去所有
[00:25:50.640 --> 00:25:52.640]  仇怨
[00:25:52.640 --> 00:25:54.640]  多大的傷害
[00:25:54.640 --> 00:25:56.640]  都可以抹去
[00:25:56.640 --> 00:25:58.640]  沒有人能夠這樣做
[00:25:58.640 --> 00:26:00.640]  只有耶穌基督在十字架上
[00:26:00.640 --> 00:26:02.640]  幫我們背負所有世間的仇怨
[00:26:02.640 --> 00:26:04.640]  全部都抹走
[00:26:04.640 --> 00:26:06.640]  一家人
[00:26:06.640 --> 00:26:08.640]  真的沒有隔夜仇
[00:26:08.640 --> 00:26:10.640]  但是聖經說
[00:26:10.640 --> 00:26:12.640]  人很軟弱
[00:26:12.640 --> 00:26:14.640]  奧古斯丁說了一件事
[00:26:14.640 --> 00:26:16.640]  很特別
[00:26:16.640 --> 00:26:18.640]  在神創造人裡面
[00:26:18.640 --> 00:26:20.640]  神留了一個空洞
[00:26:20.640 --> 00:26:22.640]  在人的心裡面
[00:26:22.640 --> 00:26:24.640]  什麼東西填進去都填滿
[00:26:24.640 --> 00:26:26.640]  你填錢
[00:26:26.640 --> 00:26:28.640]  物質
[00:26:28.640 --> 00:26:30.640]  友情、親情
[00:26:30.640 --> 00:26:32.640]  會填滿一些東西
[00:26:32.640 --> 00:26:34.640]  一個圓圈
[00:26:34.640 --> 00:26:36.640]  你放四方形、三角形、六角形
[00:26:36.640 --> 00:26:38.640]  放很多東西進去
[00:26:38.640 --> 00:26:40.640]  都有些滿足
[00:26:40.640 --> 00:26:42.640]  但是最終都填滿
[00:26:42.640 --> 00:26:44.640]  因為那個空隙
[00:26:44.640 --> 00:26:46.640]  只有上帝才填滿
[00:26:46.640 --> 00:26:48.640]  今天我們說
[00:26:48.640 --> 00:26:50.640]  祂的家
[00:26:50.640 --> 00:26:52.640]  有人明白我
[00:26:52.640 --> 00:26:54.640]  有人接納我
[00:26:54.640 --> 00:26:56.640]  有人依靠我
[00:26:56.640 --> 00:26:58.640]  或者我也可以依靠祂
[00:26:58.640 --> 00:27:00.640]  但是還有一個
[00:27:00.640 --> 00:27:02.640]  人生最寶貴
[00:27:02.640 --> 00:27:04.640]  我們有幸福
[00:27:04.640 --> 00:27:06.640]  還可以保證在永恆裡面
[00:27:06.640 --> 00:27:08.640]  不會離開我
[00:27:08.640 --> 00:27:10.640]  神不會撇棄我們
[00:27:10.640 --> 00:27:12.640]  我們再讀一次
[00:27:12.640 --> 00:27:14.640]  十一、十二、十三
[00:27:14.640 --> 00:27:16.640]  十一、十二、十三
[00:27:16.640 --> 00:27:18.640]  預備起
[00:27:18.640 --> 00:27:20.640]  天離地何等的高
[00:27:20.640 --> 00:27:22.640]  慈愛對便為他的人
[00:27:22.640 --> 00:27:24.640]  也是何等的大
[00:27:24.640 --> 00:27:26.640]  東離西又多遠
[00:27:26.640 --> 00:27:28.640]  他叫既來我們也有多遠
[00:27:28.640 --> 00:27:30.640]  父親怎樣憐憫他的兒女
[00:27:30.640 --> 00:27:32.640]  耶和華又怎樣憐憫為他的人
[00:27:32.640 --> 00:27:34.640]  耶和華又怎樣憐憫為他的人
[00:27:34.640 --> 00:27:36.640]  耶和華又怎樣憐憫為他的人
[00:27:36.640 --> 00:27:38.640]  我們再讀第十四節
[00:27:38.640 --> 00:27:40.640]  預備起
[00:27:40.640 --> 00:27:42.640]  因為祂知道我們的本體
[00:27:42.640 --> 00:27:44.640]  思念我們
[00:27:44.640 --> 00:27:46.640]  各自尋討
[00:27:46.640 --> 00:27:48.640]  你知道嗎?聖經這裡說
[00:27:48.640 --> 00:27:50.640]  我們每個人
[00:27:50.640 --> 00:27:52.640]  其實當你一有病
[00:27:52.640 --> 00:27:54.640]  或者當你年紀一老
[00:27:54.640 --> 00:27:56.640]  當你開始有老花
[00:27:56.640 --> 00:27:58.640]  當你開始
[00:27:58.640 --> 00:28:00.640]  東西開始退化的時候
[00:28:00.640 --> 00:28:02.640]  你會發覺人很差的
[00:28:02.640 --> 00:28:04.640]  我探訪很多老人家
[00:28:04.640 --> 00:28:06.640]  多數都是說一句
[00:28:06.640 --> 00:28:08.640]  無翁
[00:28:08.640 --> 00:28:10.640]  無鬼翁
[00:28:10.640 --> 00:28:12.640]  不是鬼,是無鬼翁
[00:28:12.640 --> 00:28:14.640]  開平話
[00:28:14.640 --> 00:28:16.640]  無鬼翁
[00:28:16.640 --> 00:28:18.640]  我們人很體重
[00:28:18.640 --> 00:28:20.640]  不同以前
[00:28:20.640 --> 00:28:22.640]  但神看我們
[00:28:22.640 --> 00:28:24.640]  祂認識,祂追明我們
[00:28:24.640 --> 00:28:26.640]  祂又再接納我們
[00:28:26.640 --> 00:28:28.640]  我們雖然好像花和草
[00:28:28.640 --> 00:28:30.640]  很快會枯乾凋謝
[00:28:30.640 --> 00:28:32.640]  但祂愛我們
[00:28:32.640 --> 00:28:34.640]  愛到盡
[00:28:34.640 --> 00:28:36.640]  祂不計較
[00:28:36.640 --> 00:28:38.640]  祂願意赦免我們的罪
[00:28:40.640 --> 00:28:42.640]  祂看我們像子女一樣
[00:28:42.640 --> 00:28:44.640]  人世間除了夫妻
[00:28:44.640 --> 00:28:46.640]  就是父母對子女的愛
[00:28:46.640 --> 00:28:50.640]  最反映到
[00:28:50.640 --> 00:28:52.640]  但愛的極致
[00:28:52.640 --> 00:28:54.640]  就是聖經所說的十字架
[00:28:54.640 --> 00:28:56.640]  就是愛到甚至為我們犧牲
[00:28:56.640 --> 00:29:00.640]  愛到甚至為我們犧牲
[00:29:00.640 --> 00:29:02.640]  我們輔佐經文最後那節
[00:29:02.640 --> 00:29:04.640]  約翰福音三章十六節
[00:29:04.640 --> 00:29:06.640]  約翰福音三章十六節
[00:29:06.640 --> 00:29:08.640]  預備起
[00:29:08.640 --> 00:29:10.640]  愛人甚至將他的獨一兒子
[00:29:10.640 --> 00:29:12.640]  賜給他們
[00:29:12.640 --> 00:29:14.640]  叫一切信他的人
[00:29:14.640 --> 00:29:16.640]  不致滅亡
[00:29:16.640 --> 00:29:18.640]  反得永生
[00:29:18.640 --> 00:29:20.640]  這裡是甚至
[00:29:20.640 --> 00:29:22.640]  神不但愛到極致
[00:29:22.640 --> 00:29:24.640]  還愛到甚至犧牲
[00:29:24.640 --> 00:29:26.640]  為何要犧牲?
[00:29:26.640 --> 00:29:28.640]  我不碰,祂幫我就行了
[00:29:28.640 --> 00:29:30.640]  原來神是很公道的
[00:29:30.640 --> 00:29:32.640]  你有子女
[00:29:32.640 --> 00:29:34.640]  一個很頑皮,一個很乖
[00:29:34.640 --> 00:29:36.640]  如果頑皮的
[00:29:36.640 --> 00:29:38.640]  不去按章去懲罰他
[00:29:38.640 --> 00:29:40.640]  當沒事
[00:29:40.640 --> 00:29:42.640]  另一個就說
[00:29:42.640 --> 00:29:44.640]  你偏心
[00:29:44.640 --> 00:29:46.640]  不公平
[00:29:46.640 --> 00:29:48.640]  為何他頑皮也有雪糕吃
[00:29:48.640 --> 00:29:50.640]  是嗎?
[00:29:50.640 --> 00:29:52.640]  我乖有甚麼用?
[00:29:52.640 --> 00:29:54.640]  原來人對公平公義有渴求
[00:29:54.640 --> 00:29:56.640]  所以愛的極致
[00:29:56.640 --> 00:29:58.640]  就是十字架
[00:29:58.640 --> 00:30:00.640]  當人自己承擔不了
[00:30:00.640 --> 00:30:02.640]  自己所犯過的錯
[00:30:02.640 --> 00:30:04.640]  你知道嗎?
[00:30:04.640 --> 00:30:06.640]  當人回到家認錯的時候
[00:30:06.640 --> 00:30:08.640]  會跟家人說
[00:30:08.640 --> 00:30:10.640]  我肯認錯
[00:30:10.640 --> 00:30:12.640]  但認錯的背後
[00:30:12.640 --> 00:30:14.640]  我認錯也扭轉不了
[00:30:14.640 --> 00:30:16.640]  改變的歷史
[00:30:16.640 --> 00:30:18.640]  歷史是改變不了
[00:30:18.640 --> 00:30:20.640]  不是改變,是過去的歷史
[00:30:20.640 --> 00:30:22.640]  歷史是改變不了的
[00:30:22.640 --> 00:30:24.640]  但神的大能
[00:30:24.640 --> 00:30:26.640]  就是祂可以將所有
[00:30:26.640 --> 00:30:28.640]  我們人做了不好的事
[00:30:28.640 --> 00:30:30.640]  傷害了家人的事
[00:30:30.640 --> 00:30:32.640]  祂完全承擔了
[00:30:32.640 --> 00:30:34.640]  愛的極致就是十字架
[00:30:34.640 --> 00:30:36.640]  十字架代表神的公平公義
[00:30:36.640 --> 00:30:38.640]  所有我們生氣
[00:30:38.640 --> 00:30:40.640]  我們覺得人生很遺憾的事
[00:30:40.640 --> 00:30:42.640]  十字架上面
[00:30:42.640 --> 00:30:44.640]  全部解決了
[00:30:44.640 --> 00:30:46.640]  全部清了
[00:30:46.640 --> 00:30:48.640]  沒有後顧之憂
[00:30:48.640 --> 00:30:50.640]  我和我家人
[00:30:50.640 --> 00:30:52.640]  我和我愛的人
[00:30:52.640 --> 00:30:54.640]  不再因為過往的仇怨
[00:30:54.640 --> 00:30:56.640]  而有任何的限制
[00:30:56.640 --> 00:30:58.640]  我們可以徹底彼此相愛
[00:30:58.640 --> 00:31:00.640]  十字架還有一個意思
[00:31:00.640 --> 00:31:02.640]  反映神的慈愛
[00:31:02.640 --> 00:31:04.640]  這個愛是愛到
[00:31:04.640 --> 00:31:06.640]  十字架為我們死
[00:31:06.640 --> 00:31:08.640]  愛到甚至為我們犧牲
[00:31:08.640 --> 00:31:10.640]  所以如果你說在家裏
[00:31:10.640 --> 00:31:12.640]  在家裏有公道
[00:31:12.640 --> 00:31:14.640]  在家裏有規矩
[00:31:14.640 --> 00:31:16.640]  有真理
[00:31:16.640 --> 00:31:18.640]  在家裏有恩典
[00:31:18.640 --> 00:31:20.640]  有公義
[00:31:20.640 --> 00:31:22.640]  有慈愛
[00:31:22.640 --> 00:31:24.640]  所以十七節說
[00:31:24.640 --> 00:31:26.640]  神的慈愛對我們從古到永遠
[00:31:26.640 --> 00:31:28.640]  神永遠愛我們
[00:31:28.640 --> 00:31:30.640]  不會離開我們
[00:31:30.640 --> 00:31:32.640]  連家人都會離開我們
[00:31:32.640 --> 00:31:34.640]  或者我們會離開家人
[00:31:34.640 --> 00:31:36.640]  但是
[00:31:36.640 --> 00:31:38.640]  神說沒有東西可以叫我們和神的愛
[00:31:38.640 --> 00:31:40.640]  隔絕
[00:31:40.640 --> 00:31:42.640]  沒有
[00:31:42.640 --> 00:31:44.640]  所以為什麼我們願意信耶穌
[00:31:44.640 --> 00:31:46.640]  也很想家人信耶穌
[00:31:46.640 --> 00:31:48.640]  因為我們不想和家人分開
[00:31:48.640 --> 00:31:50.640]  我們最後讀羅馬書八章
[00:31:50.640 --> 00:31:52.640]  輔佐經文第一段
[00:31:52.640 --> 00:31:54.640]  羅馬書八章38-39
[00:31:54.640 --> 00:31:56.640]  預備起
[00:31:56.640 --> 00:31:58.640]  無論是死是活
[00:31:58.640 --> 00:32:00.640]  先是掌權的
[00:32:00.640 --> 00:32:02.640]  是有權能的
[00:32:02.640 --> 00:32:04.640]  是將來的事
[00:32:04.640 --> 00:32:06.640]  是高處的
[00:32:06.640 --> 00:32:08.640]  是深處的
[00:32:08.640 --> 00:32:10.640]  是別的受造之物
[00:32:10.640 --> 00:32:12.640]  都不能使我們與神的愛隔絕
[00:32:12.640 --> 00:32:16.640]  這愛是在我們的主耶穌裡的
[00:32:16.640 --> 00:32:18.640]  這裡說無論什麼都好
[00:32:18.640 --> 00:32:20.640]  現在的事
[00:32:20.640 --> 00:32:22.640]  將來的事
[00:32:22.640 --> 00:32:24.640]  高處的深處的時間空間
[00:32:24.640 --> 00:32:26.640]  或者
[00:32:26.640 --> 00:32:28.640]  生也好死也好
[00:32:28.640 --> 00:32:30.640]  所有的權勢
[00:32:30.640 --> 00:32:32.640]  執政掌權有能
[00:32:32.640 --> 00:32:34.640]  或者其他的任何東西
[00:32:34.640 --> 00:32:36.640]  沒有一件事可以叫我和神隔絕
[00:32:36.640 --> 00:32:38.640]  所以當我有個很親的朋友
[00:32:38.640 --> 00:32:40.640]  他死了離開世界
[00:32:40.640 --> 00:32:42.640]  或者當我媽媽離開世界
[00:32:42.640 --> 00:32:44.640]  一會兒
[00:32:44.640 --> 00:32:46.640]  我知道我和我媽媽在基督裡面
[00:32:46.640 --> 00:32:48.640]  沒有真正的分離
[00:32:48.640 --> 00:32:50.640]  我們肉體是分離
[00:32:50.640 --> 00:32:52.640]  但是在靈魂裡面
[00:32:52.640 --> 00:32:54.640]  在神裡面
[00:32:54.640 --> 00:32:56.640]  在基督裡面沒有真正的分離
[00:32:56.640 --> 00:32:58.640]  所以最後我很想說
[00:32:58.640 --> 00:33:00.640]  你有沒有人明白你啊
[00:33:00.640 --> 00:33:02.640]  朋友
[00:33:02.640 --> 00:33:04.640]  你有沒有人明白你之後都接納你
[00:33:04.640 --> 00:33:06.640]  都還肯愛你
[00:33:06.640 --> 00:33:08.640]  有沒有人
[00:33:08.640 --> 00:33:10.640]  你可以倚靠他
[00:33:10.640 --> 00:33:12.640]  或者他都肯倚靠你
[00:33:12.640 --> 00:33:14.640]  有沒有哪一個
[00:33:14.640 --> 00:33:16.640]  他永遠都不離開你
[00:33:16.640 --> 00:33:18.640]  為什麼我們信耶穌
[00:33:18.640 --> 00:33:20.640]  就是我們信
[00:33:20.640 --> 00:33:22.640]  這個創天造地的上帝
[00:33:22.640 --> 00:33:24.640]  他讓耶穌基督來顯明
[00:33:24.640 --> 00:33:26.640]  他就是愛我們的神
[00:33:26.640 --> 00:33:28.640]  他讓基督
[00:33:28.640 --> 00:33:30.640]  甚至讓基督
[00:33:30.640 --> 00:33:32.640]  耶穌為我們死
[00:33:32.640 --> 00:33:34.640]  所以在家裡面
[00:33:34.640 --> 00:33:36.640]  誰有事
[00:33:36.640 --> 00:33:38.640]  我們肯
[00:33:38.640 --> 00:33:40.640]  器官
[00:33:40.640 --> 00:33:42.640]  那時候不是捐贈
[00:33:42.640 --> 00:33:44.640]  器官隨便都可以用
[00:33:44.640 --> 00:33:46.640]  我記得
[00:33:46.640 --> 00:33:48.640]  我媽媽都說
[00:33:48.640 --> 00:33:50.640]  如果可以我換一雙眼睛給你
[00:33:50.640 --> 00:33:54.640]  阿娃娃都說過這些話
[00:33:54.640 --> 00:33:56.640]  在拍拖的時候
[00:33:56.640 --> 00:34:00.640]  但是有誰愛我們
[00:34:00.640 --> 00:34:02.640]  不會離開我們
[00:34:02.640 --> 00:34:04.640]  我希望我們常常都可以一起
[00:34:04.640 --> 00:34:06.640]  共享天倫之樂
[00:34:06.640 --> 00:34:08.640]  但我很想鼓勵每一個親友
[00:34:08.640 --> 00:34:10.640]  有機會認識多一點主耶穌
[00:34:10.640 --> 00:34:12.640]  只有他
[00:34:12.640 --> 00:34:14.640]  明白我們 接納我們
[00:34:14.640 --> 00:34:16.640]  讓我們倚靠
[00:34:16.640 --> 00:34:18.640]  祂永遠不會離開我們
[00:34:18.640 --> 00:34:20.640]  我們一起祈禱
[00:34:20.640 --> 00:34:22.640]  天父上帝求祢祝福我們的家庭
[00:34:22.640 --> 00:34:24.640]  祝福我們自己
[00:34:24.640 --> 00:34:26.640]  讓我們懂得愛與被愛
[00:34:26.640 --> 00:34:28.640]  懂得接納我們的親人
[00:34:28.640 --> 00:34:30.640]  懂得包容
