
[00:00:00.000 --> 00:00:02.500]  依修女妹 中午好
[00:20:22.100 --> 00:20:24.100]  一定因子
[00:20:24.100 --> 00:20:26.100]  跟十座城
[00:20:26.100 --> 00:20:28.100]  這是一個對比對不對
[00:20:28.100 --> 00:20:29.100]  十個
[00:20:29.100 --> 00:20:30.100]  十定銀子
[00:20:30.100 --> 00:20:32.100]  就是十磅銀子跟十座城
[00:20:32.100 --> 00:20:34.100]  你要買
[00:20:34.100 --> 00:20:36.100]  所以
[00:20:36.100 --> 00:20:37.100]  投資
[00:20:37.100 --> 00:20:40.100]  你知道那些投資公司
[00:20:40.100 --> 00:20:41.100]  這個怎麼反應
[00:20:41.100 --> 00:20:42.100]  Fidelity
[00:20:42.100 --> 00:20:44.100]  American Century
[00:20:44.100 --> 00:20:45.100]  他就叫
[00:20:45.100 --> 00:20:46.100]  Long Term Perspective
[00:20:46.100 --> 00:20:47.100]  有沒有
[00:20:47.100 --> 00:20:49.100]  投資的時候不要害羞
[00:20:49.100 --> 00:20:50.100]  遠一點
[00:20:50.100 --> 00:20:52.100]  要遠一點這樣
[00:20:52.100 --> 00:20:56.100]  有一次我拿起他們的Financial Report
[00:20:56.100 --> 00:20:58.100]  你知道Turnover Rate
[00:20:58.100 --> 00:20:59.100]  你知道了解我意思嗎
[00:20:59.100 --> 00:21:00.100]  Turnover Rate
[00:21:00.100 --> 00:21:02.100]  假如這個Fund
[00:21:02.100 --> 00:21:03.100]  這個Mutual Fund
[00:21:03.100 --> 00:21:06.100]  他有100 Billion
[00:21:06.100 --> 00:21:08.100]  他在管理
[00:21:08.100 --> 00:21:10.100]  他Turnover Rate
[00:21:10.100 --> 00:21:12.100]  就是說100%
[00:21:12.100 --> 00:21:14.100]  就是說他這個
[00:21:14.100 --> 00:21:15.100]  這一年來
[00:21:15.100 --> 00:21:17.100]  把這個100 Billion
[00:21:17.100 --> 00:21:18.100]  就全部賣掉了
[00:21:18.100 --> 00:21:20.100]  然後再買回來
[00:21:20.100 --> 00:21:22.100]  100 Billion
[00:21:22.100 --> 00:21:23.100]  我就想
[00:21:23.100 --> 00:21:27.100]  你不是叫Long Term Perspective嗎
[00:21:27.100 --> 00:21:28.100]  但是
[00:21:28.100 --> 00:21:30.100]  你在一年裡面
[00:21:30.100 --> 00:21:34.100]  就把這些你100 Billion的股票
[00:21:34.100 --> 00:21:35.100]  全賣了
[00:21:35.100 --> 00:21:36.100]  然後再買一百
[00:21:36.100 --> 00:21:37.100]  再全賣
[00:21:37.100 --> 00:21:39.100]  買100 Billion
[00:21:39.100 --> 00:21:41.100]  你知道他為什麼要這樣做嗎
[00:21:41.100 --> 00:21:45.100]  這管錢的
[00:21:45.100 --> 00:21:46.100]  不知道
[00:21:46.100 --> 00:21:48.100]  Commission
[00:21:48.100 --> 00:21:51.100]  他在這個買賣當中
[00:21:51.100 --> 00:21:53.100]  他有拿到的Commission
[00:21:53.100 --> 00:21:55.100]  你給他管理的時候
[00:21:55.100 --> 00:21:57.100]  已經有一些手續費了
[00:21:57.100 --> 00:21:59.100]  他還覺得夠
[00:21:59.100 --> 00:22:01.100]  100%他還覺得夠
[00:22:01.100 --> 00:22:02.100]  他還要多賺
[00:22:02.100 --> 00:22:03.100]  所以他就買進買出
[00:22:03.100 --> 00:22:04.100]  我就問說
[00:22:04.100 --> 00:22:06.100]  你們不是說叫我們Long Term Perspective
[00:22:06.100 --> 00:22:09.100]  但是你怎麼Short Term了
[00:22:09.100 --> 00:22:10.100]  了解我意思嗎
[00:22:10.100 --> 00:22:13.100]  你們看看你們的Financial Statement
[00:22:13.100 --> 00:22:14.100]  上網查查看
[00:22:14.100 --> 00:22:16.100]  明年回去查查看
[00:22:16.100 --> 00:22:17.100]  看他Turnover Rate多少
[00:22:17.100 --> 00:22:20.100]  你就知道他可能在賺你的錢
[00:22:20.100 --> 00:22:22.100]  你不知道
[00:22:22.100 --> 00:22:26.100]  那基礎是什麼呢
[00:22:26.100 --> 00:22:29.100]  我們是不是更要有Long Term Perspective
[00:22:29.100 --> 00:22:32.100]  等到主人回來的時候
[00:22:32.100 --> 00:22:35.100]  要讓我們管10座城
[00:22:35.100 --> 00:22:38.100]  要讓我們管5座城
[00:22:38.100 --> 00:22:41.100]  我們是要遠光看一點
[00:22:41.100 --> 00:22:44.100]  我們的遠光是超越了今生
[00:22:44.100 --> 00:22:48.100]  超越了80年90年100年
[00:22:48.100 --> 00:22:50.100]  看到100年以後
[00:22:50.100 --> 00:22:52.100]  看到永生
[00:22:52.100 --> 00:22:54.100]  所以大家弟兄姊妹
[00:22:54.100 --> 00:22:57.100]  今天我們一起勉勵
[00:22:57.100 --> 00:22:59.100]  因為這個世界太吸引我們
[00:22:59.100 --> 00:23:01.100]  我們看的是這個世界
[00:23:01.100 --> 00:23:02.100]  我們一起勉勵
[00:23:02.100 --> 00:23:04.100]  讓我們有一個Long Term Perspective
[00:23:04.100 --> 00:23:07.100]  看到這個永恆的投資
[00:23:07.100 --> 00:23:10.100]  永恆的投資
[00:23:10.100 --> 00:23:13.100]  其實在起訴
[00:23:13.100 --> 00:23:16.100]  當主耶穌再回來的時候
[00:23:16.100 --> 00:23:19.100]  祂說你們成為我的國民
[00:23:19.100 --> 00:23:22.100]  你們是神的祭祀
[00:23:22.100 --> 00:23:24.100]  然後你們在地上
[00:23:24.100 --> 00:23:27.100]  要跟神同掌同權
[00:23:27.100 --> 00:23:30.100]  就是要跟祂在地上掌權
[00:23:30.100 --> 00:23:31.100]  就在這個末世的時候
[00:23:31.100 --> 00:23:33.100]  就是主耶穌再回來的時候
[00:23:33.100 --> 00:23:36.100]  我們要跟祂一起掌權
[00:23:36.100 --> 00:23:41.100]  第三個來了
[00:23:41.100 --> 00:23:42.100]  祂說主啊
[00:23:42.100 --> 00:23:43.100]  你這一定因子
[00:23:43.100 --> 00:23:45.100]  哇這個寮書怎麼樣
[00:23:45.100 --> 00:23:48.100]  祂說我用手筋包起來
[00:23:48.100 --> 00:23:50.100]  哇都沒有髒
[00:23:50.100 --> 00:23:52.100]  也沒有損失
[00:23:52.100 --> 00:23:54.100]  就還給你
[00:23:54.100 --> 00:23:58.100]  其實假如主人是10年以後再回來
[00:23:58.100 --> 00:24:00.100]  他已經大概
[00:24:00.100 --> 00:24:02.100]  Impression Rate
[00:24:02.100 --> 00:24:04.100]  大家有看過對不對
[00:24:04.100 --> 00:24:07.100]  可能10年有損失百分之百
[00:24:07.100 --> 00:24:08.100]  就變成
[00:24:08.100 --> 00:24:10.100]  一定一定的奮定
[00:24:10.100 --> 00:24:12.100]  但是這個
[00:24:12.100 --> 00:24:14.100]  祂不只是沒有去投資
[00:24:14.100 --> 00:24:16.100]  祂也沒有去思想
[00:24:16.100 --> 00:24:17.100]  我怎麼樣運用
[00:24:17.100 --> 00:24:20.100]  神給我的這些恩賜
[00:24:20.100 --> 00:24:22.100]  所以祂說包好
[00:24:22.100 --> 00:24:24.100]  原封不動
[00:24:24.100 --> 00:24:28.100]  這裡有一個笑話
[00:24:28.100 --> 00:24:30.100]  我這樣講一下
[00:24:30.100 --> 00:24:32.100]  有一個姊妹
[00:24:32.100 --> 00:24:34.100]  到天堂
[00:24:34.100 --> 00:24:35.100]  然後神說
[00:24:35.100 --> 00:24:37.100]  我給你這麼多恩賜
[00:24:37.100 --> 00:24:39.100]  你怎麼不用啊
[00:24:39.100 --> 00:24:41.100]  給你講道的恩賜
[00:24:41.100 --> 00:24:44.100]  給你交達恩賜
[00:24:44.100 --> 00:24:45.100]  你怎麼都不用
[00:24:45.100 --> 00:24:47.100]  原封不動的包含給我
[00:24:47.100 --> 00:24:48.100]  然後寫一個紙條
[00:24:48.100 --> 00:24:50.100]  I am woman
[00:24:50.100 --> 00:24:52.100]  我是一個姊妹
[00:24:52.100 --> 00:24:54.100]  了解意思嗎
[00:24:54.100 --> 00:24:58.100]  不懂嗎
[00:24:58.100 --> 00:25:00.100]  不懂嗎
[00:25:00.100 --> 00:25:02.100]  進信會這個就是進信會
[00:25:02.100 --> 00:25:04.100]  我在神學院的時候
[00:25:04.100 --> 00:25:07.100]  姊妹是不可以上講道課
[00:25:07.100 --> 00:25:09.100]  了解意思嗎
[00:25:09.100 --> 00:25:10.100]  了解意思嗎
[00:25:10.100 --> 00:25:13.100]  姊妹只能夠上教導課程
[00:25:13.100 --> 00:25:16.100]  不可以教講道
[00:25:16.100 --> 00:25:17.100]  所以這是
[00:25:17.100 --> 00:25:20.100]  Baptist特別consulting
[00:25:20.100 --> 00:25:23.100]  所以這個姊妹就用一個藉口
[00:25:23.100 --> 00:25:24.100]  就說你看
[00:25:24.100 --> 00:25:25.100]  我在Baptist
[00:25:25.100 --> 00:25:27.100]  Baptist不允許姊妹講道
[00:25:27.100 --> 00:25:29.100]  也不允許姊妹教導
[00:25:29.100 --> 00:25:33.100]  所以我就原封不動還給你們
[00:25:33.100 --> 00:25:35.100]  其實這是藉口
[00:25:35.100 --> 00:25:36.100]  了解意思嗎
[00:25:36.100 --> 00:25:38.100]  弟兄弟妹
[00:25:38.100 --> 00:25:41.100]  我們不要原封不動的
[00:25:41.100 --> 00:25:43.100]  把所有的恩賜都還給神
[00:25:43.100 --> 00:25:46.100]  神要讓我們使用超戀
[00:25:46.100 --> 00:25:48.100]  越超戀就越能夠
[00:25:48.100 --> 00:25:50.100]  這個恩賜就更多
[00:25:50.100 --> 00:25:52.100]  神就會更多的加給我們
[00:25:52.100 --> 00:25:54.100]  神今天在世上
[00:25:54.100 --> 00:25:56.100]  我們所有擁有的一切
[00:25:56.100 --> 00:25:57.100]  其實在這個世上
[00:25:57.100 --> 00:25:58.100]  祂看著眾星
[00:25:58.100 --> 00:26:00.100]  祂就把更多加給你
[00:26:00.100 --> 00:26:01.100]  把更多交給你這樣
[00:26:01.100 --> 00:26:03.100]  所以其實在公司
[00:26:03.100 --> 00:26:04.100]  也是不是這樣
[00:26:04.100 --> 00:26:06.100]  你在公司中心的話
[00:26:06.100 --> 00:26:08.100]  主管會看著你
[00:26:08.100 --> 00:26:10.100]  那你中心就把更多的職任交給你
[00:26:10.100 --> 00:26:12.100]  把更高的職位給你這樣
[00:26:12.100 --> 00:26:14.100]  所以這些屬靈的原則
[00:26:14.100 --> 00:26:16.100]  不只用在神的國度
[00:26:16.100 --> 00:26:18.100]  我相信神的屬靈的原則
[00:26:18.100 --> 00:26:21.100]  照樣可以用在今天的社會上
[00:26:21.100 --> 00:26:23.100]  然後這個僕人說
[00:26:23.100 --> 00:26:26.100]  你看你是很嚴厲的
[00:26:26.100 --> 00:26:28.100]  You are hard man
[00:26:28.100 --> 00:26:29.100]  你很嚴厲
[00:26:29.100 --> 00:26:31.100]  然後沒有放下
[00:26:31.100 --> 00:26:33.100]  就是你沒有了
[00:26:33.100 --> 00:26:35.100]  你還要去哪
[00:26:35.100 --> 00:26:38.100]  你沒有多種的
[00:26:38.100 --> 00:26:42.100]  你還要去收成
[00:26:42.100 --> 00:26:44.100]  英文怎麼說呢
[00:26:44.100 --> 00:26:47.100]  你沒有的不是你的
[00:26:47.100 --> 00:26:49.100]  你還把它搶回來
[00:26:49.100 --> 00:26:50.100]  你沒有去種的
[00:26:50.100 --> 00:26:52.100]  你還把它偷了
[00:26:52.100 --> 00:26:54.100]  他對這個主人的概念是這樣
[00:26:54.100 --> 00:26:56.100]  像強盜一樣
[00:26:56.100 --> 00:26:58.100]  好像竊盜一樣
[00:26:58.100 --> 00:27:01.100]  你看你沒有種的
[00:27:01.100 --> 00:27:03.100]  我現在家裡種一些果樹
[00:27:03.100 --> 00:27:05.100]  我用一個籬笆圍起來
[00:27:05.100 --> 00:27:07.100]  現在我改種菜
[00:27:07.100 --> 00:27:09.100]  所以種很多
[00:27:09.100 --> 00:27:11.100]  但是有時候就要小心
[00:27:11.100 --> 00:27:13.100]  不要有人來偷
[00:27:13.100 --> 00:27:15.100]  偷去知道做什麼
[00:27:15.100 --> 00:27:17.100]  但是在這裡就可以看到
[00:27:17.100 --> 00:27:21.100]  這個僕人對主人的態度
[00:27:21.100 --> 00:27:23.100]  的印象是這樣
[00:27:23.100 --> 00:27:24.100]  他是強盜
[00:27:24.100 --> 00:27:25.100]  是偷的
[00:27:25.100 --> 00:27:27.100]  是非常harsh
[00:27:27.100 --> 00:27:30.100]  所以我都不能動他給我的東西
[00:27:30.100 --> 00:27:34.100]  我們的主人是這樣
[00:27:34.100 --> 00:27:37.100]  我們主人把一切的恩賜都給我們
[00:27:37.100 --> 00:27:38.100]  剛才我們說
[00:27:38.100 --> 00:27:41.100]  主人是為我們而死的
[00:27:41.100 --> 00:27:46.100]  神的寶座叫做mercy seat
[00:27:46.100 --> 00:27:48.100]  mercy seat
[00:27:48.100 --> 00:27:53.100]  這個恩典他的寶座流落到我們身上
[00:27:53.100 --> 00:27:59.100]  所以主人就非常生氣
[00:27:59.100 --> 00:28:01.100]  就把他的搶過來
[00:28:01.100 --> 00:28:02.100]  然後把他
[00:28:02.100 --> 00:28:06.100]  他說你連這個銀子都交給銀行
[00:28:06.100 --> 00:28:09.100]  百分之零點一的利息你都沒有
[00:28:09.100 --> 00:28:10.100]  對不對
[00:28:10.100 --> 00:28:12.100]  百分之一的利息你都不做
[00:28:12.100 --> 00:28:14.100]  把他買起來
[00:28:14.100 --> 00:28:17.100]  他被神責對著
[00:28:17.100 --> 00:28:20.100]  所以主人就把這個一定的銀子搶過來
[00:28:20.100 --> 00:28:22.100]  交給司定銀行
[00:28:22.100 --> 00:28:24.100]  他不是已經有司定了嗎
[00:28:24.100 --> 00:28:26.100]  怎麼還給他
[00:28:26.100 --> 00:28:29.100]  有的還要多加給他
[00:28:29.100 --> 00:28:31.100]  沒有的還要把他搶
[00:28:31.100 --> 00:28:33.100]  這是一個死靈的原則
[00:28:33.100 --> 00:28:36.100]  所以今天神給我們許許多多的恩賜
[00:28:36.100 --> 00:28:39.100]  我們要好好地使用
[00:28:39.100 --> 00:28:42.100]  所以我們今天是管教
[00:28:42.100 --> 00:28:44.100]  是manager
[00:28:44.100 --> 00:28:46.100]  我們要忠信
[00:28:46.100 --> 00:28:49.100]  多的還要加給他
[00:28:49.100 --> 00:28:51.100]  主人有一天要來算帳
[00:28:51.100 --> 00:28:56.100]  今天我們擁有的是一個test
[00:28:56.100 --> 00:28:59.100]  test我們有沒有忠信
[00:28:59.100 --> 00:29:01.100]  所以有一些人還沒有信
[00:29:01.100 --> 00:29:03.100]  你們很清楚
[00:29:03.100 --> 00:29:04.100]  什麼事都禱告
[00:29:04.100 --> 00:29:06.100]  好像你們什麼事都不做一樣
[00:29:06.100 --> 00:29:10.100]  就是說你們都很冰凍
[00:29:10.100 --> 00:29:12.100]  國際合是怎樣
[00:29:12.100 --> 00:29:15.100]  沒有神學皇帝 上帝
[00:29:15.100 --> 00:29:17.100]  一切歸來在我們手中
[00:29:17.100 --> 00:29:21.100]  我們要好好努力 創造人類的未來
[00:29:21.100 --> 00:29:23.100]  我們一起努力
[00:29:23.100 --> 00:29:24.100]  意思是這樣
[00:29:24.100 --> 00:29:26.100]  我們人要好好努力
[00:29:26.100 --> 00:29:29.100]  你們基督徒好像就不努力一樣
[00:29:29.100 --> 00:29:32.100]  好像就整天禱告
[00:29:32.100 --> 00:29:35.100]  其實基督徒的工作觀念
[00:29:35.100 --> 00:29:39.100]  是非常積極的
[00:29:39.100 --> 00:29:42.100]  因為主人有一天要來算帳
[00:29:42.100 --> 00:29:44.100]  我今天要好好管理
[00:29:44.100 --> 00:29:48.100]  更多的加給我 最後的獎賞是更大的
[00:29:48.100 --> 00:29:51.100]  我們基督徒不能偷懶
[00:29:51.100 --> 00:29:53.100]  我再澄清一個
[00:29:53.100 --> 00:29:55.100]  基督徒的工作觀念
[00:29:55.100 --> 00:29:57.100]  是很神聖的
[00:29:57.100 --> 00:29:59.100]  不是說來到教會服事
[00:29:59.100 --> 00:30:01.100]  才是做神的工作
[00:30:01.100 --> 00:30:04.100]  你在工作崗位上
[00:30:04.100 --> 00:30:05.100]  你在state工作
[00:30:05.100 --> 00:30:07.100]  你在computer工作
[00:30:07.100 --> 00:30:09.100]  你在醫院工作
[00:30:09.100 --> 00:30:13.100]  那就是你的工作的神給你的地方
[00:30:13.100 --> 00:30:15.100]  有一個姊妹
[00:30:15.100 --> 00:30:17.100]  她在她的廚房
[00:30:17.100 --> 00:30:18.100]  貼一個這個標
[00:30:18.100 --> 00:30:20.100]  這個畫
[00:30:20.100 --> 00:30:26.100]  一天三次在這裡侍奉主
[00:30:26.100 --> 00:30:28.100]  你瞭解什麼意思嗎
[00:30:28.100 --> 00:30:30.100]  怎麼在廚房煮飯
[00:30:30.100 --> 00:30:32.100]  在那邊三次侍奉主
[00:30:32.100 --> 00:30:33.100]  在那邊炒菜
[00:30:33.100 --> 00:30:34.100]  在那邊洗碗
[00:30:34.100 --> 00:30:36.100]  在那邊整一整
[00:30:36.100 --> 00:30:37.100]  是神聖的
[00:30:37.100 --> 00:30:38.100]  是侍奉主
[00:30:38.100 --> 00:30:39.100]  是侍奉這個家
[00:30:39.100 --> 00:30:40.100]  對不對
[00:30:40.100 --> 00:30:42.100]  你如果不能管好這個家
[00:30:42.100 --> 00:30:44.100]  怎麼管好神的家
[00:30:44.100 --> 00:30:46.100]  我在這裡先操練
[00:30:46.100 --> 00:30:51.100]  所以這個西方人的工作觀念
[00:30:51.100 --> 00:30:53.100]  是很神聖的
[00:30:53.100 --> 00:30:56.100]  不是說只做在教會唱詩
[00:30:56.100 --> 00:30:58.100]  什麼才是神聖
[00:30:58.100 --> 00:31:00.100]  你的工作的地方
[00:31:00.100 --> 00:31:03.100]  就是你的mission field
[00:31:03.100 --> 00:31:04.100]  你瞭解意思嗎
[00:31:04.100 --> 00:31:06.100]  你工作的地方
[00:31:06.100 --> 00:31:09.100]  就是你的宣教工廠
[00:31:09.100 --> 00:31:11.100]  我覺得很同意這句話
[00:31:11.100 --> 00:31:15.100]  我以前在台灣核能電廠做事
[00:31:15.100 --> 00:31:19.100]  從大門要進到電廠的控制室
[00:31:19.100 --> 00:31:22.100]  大概最少過五個關卡
[00:31:22.100 --> 00:31:24.100]  層層檢查
[00:31:24.100 --> 00:31:26.100]  外人不能隨便進去
[00:31:26.100 --> 00:31:28.100]  但是我在那裡
[00:31:28.100 --> 00:31:31.100]  我在那裡還可以跟人傳福音
[00:31:31.100 --> 00:31:33.100]  牧師不能進來
[00:31:33.100 --> 00:31:35.100]  在學校牧師不能進來
[00:31:35.100 --> 00:31:37.100]  在那裡講課的時候
[00:31:37.100 --> 00:31:38.100]  在那裡做記者
[00:31:38.100 --> 00:31:41.100]  在state工作computer公司工作
[00:31:41.100 --> 00:31:43.100]  那個地方牧師不能進去
[00:31:43.100 --> 00:31:45.100]  但是神把你埋在那個地方
[00:31:45.100 --> 00:31:48.100]  你就好好的為祂做見證
[00:31:48.100 --> 00:31:51.100]  在那個非常小的地方
[00:31:51.100 --> 00:31:54.100]  忠心神祕祝福你
[00:31:54.100 --> 00:31:57.100]  若不接納神要審判
[00:31:57.100 --> 00:32:00.100]  忠心凡人加上
[00:32:00.100 --> 00:32:03.100]  將你最好的信給主
[00:32:03.100 --> 00:32:08.100]  對不起好像少了一兩個slice
[00:32:08.100 --> 00:32:09.100]  但是也沒關係
[00:32:09.100 --> 00:32:12.100]  我就用講的這樣
[00:32:12.100 --> 00:32:13.100]  現在的Wall Street
[00:32:13.100 --> 00:32:17.100]  他們一直叫你投資投資投資
[00:32:17.100 --> 00:32:21.100]  然後有一個叫John Bogle
[00:32:21.100 --> 00:32:22.100]  John Bogle
[00:32:22.100 --> 00:32:27.100]  他是financial management的一個公司
[00:32:27.100 --> 00:32:30.100]  他今年86歲
[00:32:30.100 --> 00:32:32.100]  他在26歲的時候
[00:32:32.100 --> 00:32:36.100]  在他的人生的公司裡面有一個標語
[00:32:36.100 --> 00:32:41.100]  他說沒有一個人能夠侍奉兩個主
[00:32:41.100 --> 00:32:45.100]  No one can serve two masters
[00:32:45.100 --> 00:32:48.100]  這是聖經的話對不對
[00:32:48.100 --> 00:32:50.100]  你有兩個主人
[00:32:50.100 --> 00:32:52.100]  你就會偏愛這個
[00:32:52.100 --> 00:32:55.100]  然後就恨這個
[00:32:55.100 --> 00:32:58.100]  他在投資的這個financial company裡面
[00:32:58.100 --> 00:33:02.100]  你知道現在一般的百姓
[00:33:02.100 --> 00:33:12.100]  他的公司管理的2.4 Trillion
[00:33:12.100 --> 00:33:17.100]  2.4 Trillion這麼多的錢
[00:33:17.100 --> 00:33:20.100]  人家把這個錢管理給他管理
[00:33:20.100 --> 00:33:26.100]  以前他們公司只要達到1 Trillion
[00:33:26.100 --> 00:33:28.100]  哇大家都慶祝
[00:33:28.100 --> 00:33:29.100]  我們達到一個指標
[00:33:29.100 --> 00:33:31.100]  這麼多人把錢信任給我們
[00:33:31.100 --> 00:33:33.100]  我們來管理一下
[00:33:33.100 --> 00:33:35.100]  好等到過了以後
[00:33:35.100 --> 00:33:37.100]  到100 Billion的時候
[00:33:37.100 --> 00:33:38.100]  他們才慶祝
[00:33:38.100 --> 00:33:40.100]  因為錢太多錢太難了
[00:33:40.100 --> 00:33:45.100]  他衷心的為百姓們管理
[00:33:45.100 --> 00:33:48.100]  人家交託的責任
[00:33:48.100 --> 00:33:50.100]  但我心裡在想
[00:33:50.100 --> 00:33:53.100]  他說這個financial company
[00:33:53.100 --> 00:33:55.100]  不能侍奉兩個主
[00:33:55.100 --> 00:33:58.100]  但是侍奉不是claim
[00:33:58.100 --> 00:34:00.100]  就是claim優先
[00:34:00.100 --> 00:34:02.100]  Custom優先
[00:34:02.100 --> 00:34:04.100]  Custom是主人
[00:34:04.100 --> 00:34:06.100]  但是這些Fidelity
[00:34:06.100 --> 00:34:08.100]  American Bank
[00:34:08.100 --> 00:34:11.100]  他們另外一個主人是誰
[00:34:11.100 --> 00:34:14.100]  你們知道另外一個主人是誰
[00:34:14.100 --> 00:34:17.100]  Star Holder
[00:34:17.100 --> 00:34:19.100]  所以是股東
[00:34:19.100 --> 00:34:22.100]  所以假如這個公司
[00:34:22.100 --> 00:34:25.100]  哇這個顧客很賺錢
[00:34:25.100 --> 00:34:27.100]  客人很賺錢
[00:34:27.100 --> 00:34:29.100]  但是公司不賺錢
[00:34:29.100 --> 00:34:31.100]  股東會不會講話
[00:34:31.100 --> 00:34:34.100]  股東會不會把CEO換掉
[00:34:34.100 --> 00:34:36.100]  這雅虎常常聽說
[00:34:36.100 --> 00:34:38.100]  哪一個CEO要把他換掉
[00:34:38.100 --> 00:34:41.100]  因為股東沒有賺錢
[00:34:41.100 --> 00:34:45.100]  所以這個financial company就是這樣
[00:34:45.100 --> 00:34:46.100]  他有兩個主人
[00:34:46.100 --> 00:34:48.100]  一個是投資的
[00:34:48.100 --> 00:34:49.100]  我們把錢投資的
[00:34:49.100 --> 00:34:52.100]  一個是這個股東
[00:34:52.100 --> 00:34:55.100]  那你這個future fund manager
[00:34:55.100 --> 00:34:58.100]  你假如對這個公司沒有賺錢的話
[00:34:58.100 --> 00:35:00.100]  誰把他換掉
[00:35:00.100 --> 00:35:05.100]  股東開會把他換掉
[00:35:05.100 --> 00:35:06.100]  請問一下你們
[00:35:06.100 --> 00:35:08.100]  在state工作的舉手一下
[00:35:08.100 --> 00:35:11.100]  state工作的舉手一下
[00:35:11.100 --> 00:35:13.100]  你們的pension
[00:35:13.100 --> 00:35:16.100]  都是誰幫你管理呢
[00:35:16.100 --> 00:35:18.100]  Calper
[00:35:18.100 --> 00:35:20.100]  Calper因為他要負責
[00:35:20.100 --> 00:35:22.100]  你去Calper的網站的時候
[00:35:22.100 --> 00:35:24.100]  Calper就說
[00:35:24.100 --> 00:35:26.100]  我們要經營
[00:35:26.100 --> 00:35:29.100]  160萬的員工
[00:35:29.100 --> 00:35:31.100]  或者是退休的員工
[00:35:31.100 --> 00:35:34.100]  還有他們的家庭
[00:35:34.100 --> 00:35:37.100]  我們替他們管理這些簽證
[00:35:37.100 --> 00:35:40.100]  你知道Calper管理多少錢嗎
[00:35:40.100 --> 00:35:43.100]  600 billion
[00:35:43.100 --> 00:35:44.100]  6000億
[00:35:44.100 --> 00:35:48.100]  這是全世界最多錢
[00:35:48.100 --> 00:35:51.100]  600 billion
[00:35:51.100 --> 00:35:53.100]  他們只有一個主人
[00:35:53.100 --> 00:35:55.100]  主人是誰
[00:35:55.100 --> 00:35:57.100]  state employee
[00:35:57.100 --> 00:35:59.100]  然後他們的家庭
[00:35:59.100 --> 00:36:00.100]  請問一下
[00:36:00.100 --> 00:36:03.100]  假如他們把這個600 billion
[00:36:03.100 --> 00:36:06.100]  給Fidelity管理的話
[00:36:06.100 --> 00:36:12.100]  Fidelity收1%的operation cost
[00:36:12.100 --> 00:36:15.100]  多少錢1%多少錢
[00:36:15.100 --> 00:36:16.100]  600 billion
[00:36:16.100 --> 00:36:18.100]  這1%就600 billion
[00:36:18.100 --> 00:36:22.100]  一年他要收你600 billion
[00:36:22.100 --> 00:36:26.100]  60億美金的營運費用
[00:36:26.100 --> 00:36:29.100]  Calper願意不願意給他
[00:36:29.100 --> 00:36:31.100]  當然願意
[00:36:31.100 --> 00:36:33.100]  因為他只有一個主人
[00:36:33.100 --> 00:36:35.100]  他要好好的管理這個錢財
[00:36:35.100 --> 00:36:37.100]  讓這個員工退休以後
[00:36:37.100 --> 00:36:40.100]  可以好好的有退休金
[00:36:40.100 --> 00:36:43.100]  但是這個員工的401k
[00:36:43.100 --> 00:36:46.100]  他就不跟你管理了
[00:36:46.100 --> 00:36:48.100]  是不是
[00:36:48.100 --> 00:36:50.100]  Calper不跟你管理
[00:36:50.100 --> 00:36:52.100]  聽說就選一家公司
[00:36:52.100 --> 00:36:54.100]  那家公司聽說
[00:36:54.100 --> 00:36:56.100]  昨天我還在有一個聚會的時候
[00:36:56.100 --> 00:36:58.100]  有一個人告訴我
[00:36:58.100 --> 00:37:00.100]  那家公司真差
[00:37:00.100 --> 00:37:02.100]  賺錢的時候
[00:37:02.100 --> 00:37:04.100]  都跑到他們口袋裡面去
[00:37:04.100 --> 00:37:07.100]  賠錢的時候是我們在賠錢
[00:37:07.100 --> 00:37:08.100]  你們會去看一下
[00:37:08.100 --> 00:37:09.100]  是不是這樣
[00:37:09.100 --> 00:37:11.100]  因為他有6個主人
[00:37:11.100 --> 00:37:13.100]  因為他另外一個主人
[00:37:13.100 --> 00:37:15.100]  就是這個學福的
[00:37:15.100 --> 00:37:18.100]  在UC
[00:37:18.100 --> 00:37:20.100]  UC就是加州大學
[00:37:20.100 --> 00:37:22.100]  他還請Pitalati
[00:37:22.100 --> 00:37:23.100]  Pitalati聽說還是
[00:37:23.100 --> 00:37:26.100]  Pitalati的意思是什麼你知道嗎
[00:37:26.100 --> 00:37:27.100]  中興
[00:37:27.100 --> 00:37:29.100]  中興的管家
[00:37:29.100 --> 00:37:31.100]  中興嗎
[00:37:31.100 --> 00:37:33.100]  他有幾個主人
[00:37:33.100 --> 00:37:35.100]  兩個主人
[00:37:35.100 --> 00:37:37.100]  Pitalati是上市公司
[00:37:37.100 --> 00:37:39.100]  他有兩個主人
[00:37:39.100 --> 00:37:42.100]  所以他一定會恨政愛政
[00:37:42.100 --> 00:37:45.100]  你們都在Pitalati投資的話
[00:37:45.100 --> 00:37:46.100]  注意看一下
[00:37:46.100 --> 00:37:48.100]  他的operation cost多少
[00:37:48.100 --> 00:37:51.100]  他的management fee多少
[00:37:51.100 --> 00:37:55.100]  Pitalati幫助很多公司
[00:37:55.100 --> 00:37:58.100]  很多的學校管理401k
[00:37:58.100 --> 00:38:01.100]  就是在退休的儲蓄
[00:38:01.100 --> 00:38:05.100]  兩年前Pitalati公司
[00:38:05.100 --> 00:38:09.100]  也provide 401k給他的員工
