
[00:00:00.000 --> 00:00:01.880]  在領受神的說話之間
[00:20:14.280 --> 00:20:17.280]  看著那些有錢的人奉獻了很多錢
[00:20:17.280 --> 00:20:19.280]  沒有稱讚他們
[00:20:19.280 --> 00:20:21.280]  奉獻那麼多都不稱讚
[00:20:21.280 --> 00:20:24.280]  反而這個窮的寡婦
[00:20:24.280 --> 00:20:28.280]  只是投下了兩個小錢
[00:20:28.280 --> 00:20:30.280]  去稱讚他們
[00:20:30.280 --> 00:20:32.280]  為什麼會這樣呢?
[00:20:32.280 --> 00:20:36.280]  這條數應該怎樣去算呢?
[00:20:36.280 --> 00:20:38.280]  在路加福音第三章裡面
[00:20:38.280 --> 00:20:42.280]  記載了師弟約翰呼籲那些以色列人
[00:20:42.280 --> 00:20:45.280]  你們要悔改
[00:20:45.280 --> 00:20:47.280]  神的國要降臨了
[00:20:47.280 --> 00:20:48.280]  要彌臨了
[00:20:48.280 --> 00:20:49.280]  你們要悔改
[00:20:49.280 --> 00:20:51.280]  於是有些人就問師弟約翰
[00:20:51.280 --> 00:20:53.280]  我們要悔改
[00:20:53.280 --> 00:20:55.280]  我們要做什麼呢?
[00:20:55.280 --> 00:20:58.280]  師弟約翰就說了一件事情
[00:20:58.280 --> 00:21:00.280]  如果你們悔改的時候
[00:21:00.280 --> 00:21:05.280]  有兩件衣裳就分給那沒有的
[00:21:05.280 --> 00:21:09.280]  有兩件就分一件出去
[00:21:09.280 --> 00:21:10.280]  如果說今天
[00:21:10.280 --> 00:21:12.280]  不知道是不是師弟約翰會說
[00:21:12.280 --> 00:21:15.280]  你有兩個口罩就分一個出去
[00:21:15.280 --> 00:21:18.280]  學得那麼辛苦
[00:21:18.280 --> 00:21:22.280]  他說有食物也都應當這樣去行
[00:21:22.280 --> 00:21:24.280]  這個就是師弟約翰所說的
[00:21:24.280 --> 00:21:27.280]  但是他是因為這個背景
[00:21:27.280 --> 00:21:30.280]  有一次在一個鄉村裡面的教堂
[00:21:30.280 --> 00:21:31.280]  散會之後
[00:21:31.280 --> 00:21:36.280]  有個牧師看到鄉村裡面的農夫就問他
[00:21:36.280 --> 00:21:39.280]  他說如果你有兩個農場
[00:21:39.280 --> 00:21:42.280]  你會不會奉獻一個給天父呢?
[00:21:42.280 --> 00:21:45.280]  這個農夫是沒有兩個農場的
[00:21:45.280 --> 00:21:47.280]  所以他聽見有兩個農場就很開心
[00:21:47.280 --> 00:21:49.280]  他說如果我有兩個農場
[00:21:49.280 --> 00:21:52.280]  一定奉獻一個給天父
[00:21:52.280 --> 00:21:57.280]  然後這位牧師又再問他
[00:21:57.280 --> 00:21:58.280]  如果你有兩隻牛
[00:21:58.280 --> 00:22:03.280]  你又願不願意奉獻一隻牛給天父?
[00:22:03.280 --> 00:22:06.280]  他又很開心地回答
[00:22:06.280 --> 00:22:08.280]  如果我真的有兩隻牛
[00:22:08.280 --> 00:22:13.280]  我一定會奉獻一隻給天父
[00:22:13.280 --> 00:22:15.280]  然後牧師又問他
[00:22:15.280 --> 00:22:17.280]  如果你有兩隻豬
[00:22:17.280 --> 00:22:23.280]  你又願不願意奉獻一隻豬給天父呢?
[00:22:23.280 --> 00:22:26.280]  當這個農夫聽見之後
[00:22:26.280 --> 00:22:29.280]  臉色大變
[00:22:29.280 --> 00:22:33.280]  幽幽瘦瘦地離開了
[00:22:33.280 --> 00:22:37.280]  因為他農場裡面真的有兩隻豬
[00:22:37.280 --> 00:22:38.280]  前面問他的
[00:22:38.280 --> 00:22:41.280]  無論是兩個農場和兩隻牛
[00:22:41.280 --> 00:22:43.280]  其實他都沒有
[00:22:43.280 --> 00:22:48.280]  但當那個問題問得很切身的時候
[00:22:48.280 --> 00:22:53.280]  他就幽幽瘦瘦了
[00:22:53.280 --> 00:22:54.280]  很重要
[00:22:54.280 --> 00:22:59.280]  有時奉獻真的關乎到我們切身的問題
[00:22:59.280 --> 00:23:01.280]  但在那個故事當中
[00:23:01.280 --> 00:23:04.280]  我們看到兩個農場奉獻一個
[00:23:04.280 --> 00:23:06.280]  有兩隻牛奉獻一隻
[00:23:06.280 --> 00:23:08.280]  有兩隻豬奉獻一隻
[00:23:08.280 --> 00:23:10.280]  都是按比例
[00:23:10.280 --> 00:23:13.280]  剛才司祭說的都是差不多
[00:23:13.280 --> 00:23:14.280]  所以我們可能會說
[00:23:14.280 --> 00:23:16.280]  有錢人奉獻多些
[00:23:16.280 --> 00:23:17.280]  窮人奉獻少些
[00:23:17.280 --> 00:23:19.280]  這樣就對了
[00:23:19.280 --> 00:23:23.280]  甚至耶穌說按財幹去到
[00:23:23.280 --> 00:23:25.280]  委派他們去管理的時間
[00:23:25.280 --> 00:23:28.280]  都是按他們所領導的
[00:23:28.280 --> 00:23:31.280]  按那個比例去到收取
[00:23:31.280 --> 00:23:32.280]  給多少賺多少
[00:23:32.280 --> 00:23:35.280]  有相同的讚賞
[00:23:35.280 --> 00:23:36.280]  為什麼在這裡
[00:23:36.280 --> 00:23:39.280]  耶穌只是稱讚窮寡款
[00:23:39.280 --> 00:23:40.280]  是不是合理
[00:23:40.280 --> 00:23:43.280]  究竟耶穌是怎樣計算這條數
[00:23:43.280 --> 00:23:49.280]  在剛才的第43至40節就這樣說
[00:23:49.280 --> 00:23:51.280]  我實在告訴你們
[00:23:51.280 --> 00:23:53.280]  我們今季學過
[00:23:53.280 --> 00:23:56.280]  這個實在是在說阿門的意思
[00:23:56.280 --> 00:23:59.280]  就是阿門肯定這樣告訴你們
[00:23:59.280 --> 00:24:02.280]  這個窮寡婦所投入的
[00:24:02.280 --> 00:24:03.280]  庫裡面的
[00:24:03.280 --> 00:24:06.280]  是比眾人更加的多
[00:24:06.280 --> 00:24:10.280]  因為他們都是將自己剩餘的投入
[00:24:10.280 --> 00:24:13.280]  這個寡婦其實她自己不足
[00:24:13.280 --> 00:24:15.280]  她是將她一切所有的
[00:24:15.280 --> 00:24:19.280]  就是她全部養生的都投進去
[00:24:19.280 --> 00:24:23.280]  所以耶穌不是只計那種資產的比例
[00:24:23.280 --> 00:24:24.280]  有錢的奉獻多些
[00:24:24.280 --> 00:24:26.280]  窮的奉獻少些這麼簡單
[00:24:26.280 --> 00:24:29.280]  因為每個人基本生活的需要
[00:24:29.280 --> 00:24:32.280]  所佔的收入的比例都是不同
[00:24:32.280 --> 00:24:35.280]  所以對一部分有能力的人來說
[00:24:35.280 --> 00:24:38.280]  她所付出的其實是有餘的
[00:24:38.280 --> 00:24:42.280]  可以說不是太多要心力都可以付出的
[00:24:42.280 --> 00:24:45.280]  但是她對那些生活困難的人
[00:24:45.280 --> 00:24:46.280]  吃都沒有一口好吃的時候
[00:24:46.280 --> 00:24:49.280]  你要她付出我們看的少少
[00:24:49.280 --> 00:24:52.280]  都是不簡單的
[00:24:52.280 --> 00:24:54.280]  這個窮寡婦兩個小錢
[00:24:54.280 --> 00:24:58.280]  耶穌認定的就是她全部的生活費
[00:24:58.280 --> 00:25:01.280]  我們聽見付出全部的生活費
[00:25:01.280 --> 00:25:04.280]  究竟誰能夠做得到呢
[00:25:04.280 --> 00:25:07.280]  一個小錢其實是在說
[00:25:07.280 --> 00:25:10.280]  猶太人他們的貨幣的最小的單位
[00:25:10.280 --> 00:25:13.280]  這裡又說是等於一個銅錢
[00:25:13.280 --> 00:25:16.280]  也就是說相等於羅馬的幣值
[00:25:16.280 --> 00:25:18.280]  那個最小的單位
[00:25:18.280 --> 00:25:22.280]  怎麼說都是最小的單位
[00:25:22.280 --> 00:25:24.280]  兩個小錢
[00:25:24.280 --> 00:25:26.280]  兩個小錢真的很小錢
[00:25:26.280 --> 00:25:28.280]  我記得我預備這段經文的第二天
[00:25:28.280 --> 00:25:30.280]  我就跟人聊天的時候
[00:25:30.280 --> 00:25:33.280]  那個人需要在袋裡面拿東西出來
[00:25:33.280 --> 00:25:35.280]  就掉了兩個小錢出來
[00:25:35.280 --> 00:25:37.280]  就真的這麼小
[00:25:37.280 --> 00:25:39.280]  很小的小錢我們看得出來
[00:25:39.280 --> 00:25:42.280]  但是對他來說是很重要的
[00:25:42.280 --> 00:25:43.280]  我們去想
[00:25:43.280 --> 00:25:47.280]  這段經文特別說等於一個銅錢的時候
[00:25:47.280 --> 00:25:53.280]  如果他拿著這個款項
[00:25:53.280 --> 00:25:56.280]  拿著的不是兩個小錢
[00:25:56.280 --> 00:25:59.280]  拿著的就是羅馬的一個銅錢
[00:25:59.280 --> 00:26:02.280]  他所面對的應該是不同的
[00:26:02.280 --> 00:26:04.280]  如果拿著的只是一個銅錢
[00:26:04.280 --> 00:26:06.280]  對著的奉獻上
[00:26:06.280 --> 00:26:09.280]  只是奉獻和不奉獻
[00:26:09.280 --> 00:26:11.280]  不過經文告訴我們
[00:26:11.280 --> 00:26:14.280]  他兩個的小錢
[00:26:14.280 --> 00:26:17.280]  就是說其實兩個比一個都不錯
[00:26:17.280 --> 00:26:21.280]  屍體入汗也是差不多
[00:26:21.280 --> 00:26:27.280]  但是他是將兩個小錢都給出去
[00:26:27.280 --> 00:26:28.280]  所以我們可以估計
[00:26:28.280 --> 00:26:31.280]  如果他真的拿著一個羅馬的銅錢的話
[00:26:31.280 --> 00:26:33.280]  他應該也是會給出去
[00:26:33.280 --> 00:26:35.280]  因為他納至的
[00:26:35.280 --> 00:26:37.280]  就是將自己所擁有的
[00:26:37.280 --> 00:26:41.280]  全部都奉獻給天父
[00:26:41.280 --> 00:26:44.280]  所以我們看到耶穌所著眼點
[00:26:44.280 --> 00:26:48.280]  不只是按一種比例這麼簡單
[00:26:48.280 --> 00:26:50.280]  在神的面前
[00:26:50.280 --> 00:26:55.280]  奉獻不只是那個款額多還是少
[00:26:55.280 --> 00:26:58.280]  還是多少的比例
[00:26:58.280 --> 00:27:01.280]  這個寡婦所付出的
[00:27:01.280 --> 00:27:04.280]  給我們一種榜樣去看見
[00:27:04.280 --> 00:27:08.280]  這一種很真誠無知的全然的奉獻
[00:27:08.280 --> 00:27:12.280]  不是在於那個款額
[00:27:12.280 --> 00:27:14.280]  而是在於究竟那個人
[00:27:14.280 --> 00:27:18.280]  他奉獻的時間是從錢包裡面拿出來
[00:27:18.280 --> 00:27:23.280]  還是從心裡面拿出來
[00:27:23.280 --> 00:27:25.280]  當我們今天講到崇拜的時候
[00:27:25.280 --> 00:27:27.280]  崇拜的奉獻
[00:27:27.280 --> 00:27:32.280]  最需要的是我們生命和心靈的投入
[00:27:32.280 --> 00:27:34.280]  重要的是我們行動背後
[00:27:34.280 --> 00:27:38.280]  是有一份真誠去奉獻給上帝
[00:27:38.280 --> 00:27:41.280]  是在於我們心靈的誠實
[00:27:41.280 --> 00:27:44.280]  所以付出的不是表面的
[00:27:44.280 --> 00:27:46.280]  我們所做的
[00:27:46.280 --> 00:27:48.280]  或者我們所付出的金錢
[00:27:48.280 --> 00:27:51.280]  最重要我們付出的方向
[00:27:51.280 --> 00:27:53.280]  就是我們要跟從上帝的心意
[00:27:53.280 --> 00:27:57.280]  信服聖靈的引導和帶領
[00:27:57.280 --> 00:28:03.280]  這種向天父真誠的奉獻自己的生命
[00:28:03.280 --> 00:28:06.280]  是完全不能夠憑著
[00:28:06.280 --> 00:28:10.280]  我們所擁有的金錢和技巧
[00:28:10.280 --> 00:28:14.280]  甚至我們的時間所代替
[00:28:14.280 --> 00:28:19.280]  如果我們只有表面的敬拜
[00:28:19.280 --> 00:28:21.280]  表面的行動
[00:28:21.280 --> 00:28:27.280]  但是沒有了裡面真實那種心靈的敬拜
[00:28:27.280 --> 00:28:30.280]  那種心靈就是最高的質素
[00:28:30.280 --> 00:28:32.280]  如果沒有了的話
[00:28:32.280 --> 00:28:35.280]  只剩下外表的時候
[00:28:35.280 --> 00:28:37.280]  這個可以說
[00:28:37.280 --> 00:28:41.280]  在神的眼中可能只是一個廉價的獻情
[00:28:41.280 --> 00:28:45.280]  因為只是努力一下表面
[00:28:45.280 --> 00:28:49.280]  發揮一下我們擁有的技巧就行了
[00:28:49.280 --> 00:28:51.280]  如果表面發揮技巧
[00:28:51.280 --> 00:28:53.280]  但是沒有了在心靈裡面
[00:28:53.280 --> 00:28:59.280]  向上帝真正的服服和敬畏
[00:28:59.280 --> 00:29:05.280]  這個可能只是很廉價付出自己的敬拜
[00:29:05.280 --> 00:29:07.280]  真正最貴重的
[00:29:07.280 --> 00:29:13.280]  是我們將自己生命完全的奉獻給上帝
[00:29:13.280 --> 00:29:15.280]  我們要避免的
[00:29:15.280 --> 00:29:18.280]  就是那些經學家
[00:29:18.280 --> 00:29:21.280]  他們擁有自己的地位
[00:29:21.280 --> 00:29:27.280]  擁有自己能夠所做的那種尊貴的工作
[00:29:27.280 --> 00:29:29.280]  以致於高抬自己
[00:29:29.280 --> 00:29:32.280]  甚至乎落入一個虛假
[00:29:32.280 --> 00:29:36.280]  所以這兩個故事是一個很大的對比
[00:29:36.280 --> 00:29:38.280]  上帝去欣賞什麼呢
[00:29:38.280 --> 00:29:40.280]  不欣賞什麼呢
[00:29:40.280 --> 00:29:43.280]  上帝欣賞的那種奉獻
[00:29:43.280 --> 00:29:44.280]  那種的崇拜
[00:29:44.280 --> 00:29:49.280]  很重要的是我們生命那種的投入和付出
[00:29:49.280 --> 00:29:53.280]  所以我們這種崇拜的奉獻
[00:29:53.280 --> 00:29:56.280]  除了在聚會裡面心靈的投入之外
[00:29:56.280 --> 00:29:59.280]  其實更加是我們生活的獻情
[00:29:59.280 --> 00:30:02.280]  究竟當上帝要求我們
[00:30:02.280 --> 00:30:05.280]  到達一個切身
[00:30:05.280 --> 00:30:08.280]  甚至乎有一點點切膚之痛的時候
[00:30:08.280 --> 00:30:10.280]  我們會有什麼反應呢
[00:30:10.280 --> 00:30:14.280]  崇拜的獻情是要獻上什麼呢
[00:30:14.280 --> 00:30:16.280]  就是付上我們的生命
[00:30:16.280 --> 00:30:18.280]  正如羅馬書十二章
[00:30:18.280 --> 00:30:19.280]  我們很熟悉的
[00:30:19.280 --> 00:30:21.280]  它說是獻上活祭
[00:30:21.280 --> 00:30:22.280]  就是生活的祭
[00:30:22.280 --> 00:30:24.280]  是聖洁的
[00:30:24.280 --> 00:30:27.280]  是神所喜悅的
[00:30:27.280 --> 00:30:29.280]  在學術上
[00:30:29.280 --> 00:30:32.280]  在當今的崇拜學裡面
[00:30:32.280 --> 00:30:34.280]  有人會用不同的指標
[00:30:34.280 --> 00:30:38.280]  去量度崇拜聚會各種的質素
[00:30:38.280 --> 00:30:40.280]  這個都是好的
[00:30:40.280 --> 00:30:42.280]  因為能夠有好的聚會
[00:30:42.280 --> 00:30:44.280]  這個對我們有幫助
[00:30:44.280 --> 00:30:46.280]  但是看完今天的經文
[00:30:46.280 --> 00:30:47.280]  我們知道
[00:30:47.280 --> 00:30:48.280]  如果崇拜的獻情
[00:30:48.280 --> 00:30:51.280]  是一個生命的獻情的時候
[00:30:51.280 --> 00:30:54.280]  最重要的量度是什麼呢
[00:30:54.280 --> 00:30:55.280]  其他量度都重要
[00:30:55.280 --> 00:30:57.280]  但是最重要的量度
[00:30:57.280 --> 00:31:01.280]  就是一個信徒他經過崇拜聚會之後
[00:31:01.280 --> 00:31:04.280]  究竟他的生命有沒有改變過呢
[00:31:04.280 --> 00:31:07.280]  有沒有真正去到信服上帝呢
[00:31:07.280 --> 00:31:08.280]  或者當他聽完讀的時候
[00:31:08.280 --> 00:31:12.280]  他是不是真心願意去到改變呢
[00:31:12.280 --> 00:31:13.280]  對於在聚會裡面
[00:31:13.280 --> 00:31:15.280]  聖靈對他的提醒
[00:31:15.280 --> 00:31:17.280]  對他的鼓勵
[00:31:17.280 --> 00:31:21.280]  他能夠有多雅門呢
[00:31:21.280 --> 00:31:23.280]  這個雅門不是標點符號
[00:31:23.280 --> 00:31:26.280]  那個圖文軟了
[00:31:26.280 --> 00:31:28.280]  是你有多肯定
[00:31:28.280 --> 00:31:31.280]  這個就是我們今季裡面所強調的
[00:31:31.280 --> 00:31:33.280]  在崇拜裡面
[00:31:33.280 --> 00:31:37.280]  上帝最喜歡的獻情是什麼呢
[00:31:37.280 --> 00:31:40.280]  這篇有講給我們聽的
[00:31:40.280 --> 00:31:43.280]  「凡以感謝獻上為祭的
[00:31:43.280 --> 00:31:46.280]  便是榮耀我」
[00:31:46.280 --> 00:31:48.280]  這篇五十篇
[00:31:48.280 --> 00:31:51.280]  其實當我們能夠為到上帝
[00:31:51.280 --> 00:31:52.280]  在我們身上
[00:31:52.280 --> 00:31:55.280]  我們切身這樣去到經歷到上帝
[00:31:55.280 --> 00:31:57.280]  去見證上帝的大能
[00:31:57.280 --> 00:31:59.280]  今日的工作的時候
[00:31:59.280 --> 00:32:01.280]  上帝就很喜歡
[00:32:01.280 --> 00:32:03.280]  我們感恩就是述說
[00:32:03.280 --> 00:32:06.280]  上帝在自己身上親身經歷到
[00:32:06.280 --> 00:32:11.280]  那種宣告
[00:32:11.280 --> 00:32:16.280]  最能夠去到表達
[00:32:16.280 --> 00:32:18.280]  上帝的榮耀
[00:32:18.280 --> 00:32:22.280]  不單單只是昔日上帝的工作
[00:32:22.280 --> 00:32:25.280]  也不單單只是別人的感恩
[00:32:25.280 --> 00:32:27.280]  或者是別人的作品
[00:32:27.280 --> 00:32:32.280]  也不是和這個時代無關痛癢的懷舊珍藏
[00:32:32.280 --> 00:32:35.280]  而是今日究竟上帝是否在
[00:32:35.280 --> 00:32:38.280]  是否在我們身上我們經歷到
[00:32:38.280 --> 00:32:42.280]  以至於我們能夠發出讚美
[00:32:42.280 --> 00:32:43.280]  當我們唱詩歌的時候
[00:32:43.280 --> 00:32:47.280]  有沒有喚起你今天的經歷呢
[00:32:47.280 --> 00:32:48.280]  你有沒有感受到
[00:32:48.280 --> 00:32:50.280]  當你唱詩歌的時候
[00:32:50.280 --> 00:32:51.280]  你是切身處地
[00:32:51.280 --> 00:32:55.280]  真的認同那首詩歌所講的
[00:32:55.280 --> 00:32:57.280]  上帝是值得我們去讚美
[00:32:57.280 --> 00:33:01.280]  是不是你切身的經歷和感受呢
[00:33:01.280 --> 00:33:03.280]  如果當我們唱詩歌的時候
[00:33:03.280 --> 00:33:05.280]  只是唱別人的歌
[00:33:05.280 --> 00:33:09.280]  不能夠有自己的經歷去回應的時候
[00:33:09.280 --> 00:33:11.280]  其實我們所獻上的
[00:33:11.280 --> 00:33:13.280]  就只是音樂
[00:33:13.280 --> 00:33:14.280]  只是歌聲
[00:33:14.280 --> 00:33:19.280]  但是上帝想聽到的是我們真正的感恩
[00:33:19.280 --> 00:33:20.280]  如果講奉獻的時候
[00:33:20.280 --> 00:33:23.280]  我們只能夠奉獻自己擁有的
[00:33:23.280 --> 00:33:25.280]  上帝想聽到的是我們
[00:33:25.280 --> 00:33:27.280]  在我們身上的經歷
[00:33:27.280 --> 00:33:29.280]  所發出的感恩
[00:33:29.280 --> 00:33:31.280]  是我們每一個人獨特的
[00:33:31.280 --> 00:33:34.280]  在神的面前所經歷的
[00:33:34.280 --> 00:33:36.280]  上帝是想聽到這個
[00:33:36.280 --> 00:33:39.280]  究竟當我們唱詩的時候
[00:33:39.280 --> 00:33:41.280]  我們有沒有將自己擁有的經歷
[00:33:41.280 --> 00:33:44.280]  去表達出來呢
[00:33:44.280 --> 00:33:46.280]  崇拜就是表達敬虔生命
[00:33:46.280 --> 00:33:51.280]  最直接最自然的途徑
[00:33:51.280 --> 00:33:56.280]  但是當我們崇拜聚會的年日
[00:33:56.280 --> 00:33:58.280]  越來越長的時候
[00:33:58.280 --> 00:34:00.280]  就會有一個危機
[00:34:00.280 --> 00:34:02.280]  就是留於表面
[00:34:02.280 --> 00:34:05.280]  特別當我們已經熟習
[00:34:05.280 --> 00:34:09.280]  我們有技巧可以作出任何的回應
[00:34:09.280 --> 00:34:14.280]  投入生命的獻情絕對不是借來的感恩
[00:34:14.280 --> 00:34:17.280]  不是只是頌唱別人的經歷
[00:34:17.280 --> 00:34:20.280]  而是一個賣身經歷的表達
[00:34:20.280 --> 00:34:22.280]  所頌唱所宣告的
[00:34:22.280 --> 00:34:25.280]  應該是我們切身的體會
[00:34:25.280 --> 00:34:28.280]  在這樣的投入過程當中
[00:34:28.280 --> 00:34:34.280]  我們才能夠再進一步委身的馴服
[00:34:34.280 --> 00:34:36.280]  以至於在我們日常生活當中
[00:34:36.280 --> 00:34:38.280]  我們跟隨他
[00:34:38.280 --> 00:34:40.280]  甚至是一生的跟隨
[00:34:40.280 --> 00:34:43.280]  終身的信靠
[00:34:43.280 --> 00:34:47.280]  所以當我們去看我們崇拜的生活
[00:34:47.280 --> 00:34:50.280]  或者是我們信奉群體
[00:34:50.280 --> 00:34:54.280]  崇拜成長的追求
[00:34:54.280 --> 00:34:57.280]  我們並不是去尋找一套天下無敵
[00:34:57.280 --> 00:35:01.280]  放諸四海皆準的卓越崇拜的模式
[00:35:01.280 --> 00:35:03.280]  又或者是能夠一次過符合
[00:35:03.280 --> 00:35:07.280]  所有學術條件要求的一種做法
[00:35:07.280 --> 00:35:09.280]  而是我們需要去追求的
[00:35:09.280 --> 00:35:12.280]  是真正生命的成長
[00:35:12.280 --> 00:35:15.280]  在我們自己的群體當中
[00:35:15.280 --> 00:35:17.280]  按照我們自己屬靈的經驗
[00:35:17.280 --> 00:35:20.280]  上帝對我們每一個信徒
[00:35:20.280 --> 00:35:24.280]  我們整個不宣家的群體所體會的
[00:35:24.280 --> 00:35:29.280]  作出最真誠、真正敬虔的一種表達
[00:35:29.280 --> 00:35:31.280]  因為敬虔的崇拜
[00:35:31.280 --> 00:35:33.280]  最重要的基礎
[00:35:33.280 --> 00:35:35.280]  不是表面的因素
[00:35:35.280 --> 00:35:37.280]  最重要是真誠
[00:35:37.280 --> 00:35:39.280]  無論我們說是祈禱
[00:35:39.280 --> 00:35:41.280]  無論說讚美
[00:35:41.280 --> 00:35:44.280]  無論說感恩
[00:35:44.280 --> 00:35:47.280]  最基礎的因素是真誠
[00:35:47.280 --> 00:35:49.280]  如果不是真誠的話
[00:35:49.280 --> 00:35:52.280]  只是一個表面的行動
[00:35:52.280 --> 00:35:53.280]  正如耶穌說
[00:35:53.280 --> 00:35:54.280]  神是靈
[00:35:54.280 --> 00:35:56.280]  是超越我們所想的
[00:35:56.280 --> 00:35:58.280]  我們好像開始的時候
[00:35:58.280 --> 00:36:00.280]  人去量度上帝
[00:36:00.280 --> 00:36:03.280]  用上帝的方式去量度是不可能的
[00:36:03.280 --> 00:36:05.280]  所以祂是超越我們
[00:36:05.280 --> 00:36:07.280]  所以祂說我們要怎樣敬拜祂
[00:36:07.280 --> 00:36:12.280]  就必須用心靈和誠摯去敬拜祂
[00:36:12.280 --> 00:36:16.280]  因此如果我們能夠按照耶穌基督的教訓
[00:36:16.280 --> 00:36:19.280]  去崇拜我們的主的時候
[00:36:19.280 --> 00:36:21.280]  相信我們的生命
[00:36:21.280 --> 00:36:23.280]  我們的崇拜的生活
[00:36:23.280 --> 00:36:25.280]  都能夠獲得祂的稱讚
[00:36:25.280 --> 00:36:28.280]  好像稱讚窮寡婦一樣
[00:36:28.280 --> 00:36:32.280]  讓我們同心祈禱
[00:36:32.280 --> 00:36:34.280]  天父我們感謝祢
[00:36:34.280 --> 00:36:36.280]  因為祢賜下救恩給我們
[00:36:36.280 --> 00:36:39.280]  又賜下敬拜的機會給我們
[00:36:39.280 --> 00:36:42.280]  求祢幫助我們
[00:36:42.280 --> 00:36:44.280]  當我們日復一日
[00:36:44.280 --> 00:36:45.280]  年復一年
[00:36:45.280 --> 00:36:47.280]  有崇拜的生活的時候
[00:36:47.280 --> 00:36:50.280]  我們都很容易有恩循
[00:36:50.280 --> 00:36:55.280]  甚至為我們所擁有的去自誇
[00:36:55.280 --> 00:36:57.280]  求主幫助我們
[00:36:57.280 --> 00:36:59.280]  讓我們能夠謙卑在祢的面前
[00:36:59.280 --> 00:37:01.280]  不斷地去學習
[00:37:01.280 --> 00:37:04.280]  專心地去仰望祢的恩典
[00:37:04.280 --> 00:37:09.280]  專心地我們以真誠地去服侍祢
[00:37:09.280 --> 00:37:11.280]  讓我們頌唱
[00:37:11.280 --> 00:37:13.280]  讓我們禱告
[00:37:13.280 --> 00:37:16.280]  都能夠發揮你在我們身上的工作
[00:37:16.280 --> 00:37:18.280]  以致我們能夠
[00:37:18.280 --> 00:37:20.280]  讓我們整個的生命
[00:37:20.280 --> 00:37:22.280]  坦然擺在祢的面前
[00:37:22.280 --> 00:37:26.280]  被祢主的說話去模造我們的生命
[00:37:26.280 --> 00:37:29.280]  以致能夠產生生命的果效
[00:37:29.280 --> 00:37:30.280]  討祢的喜悅
[00:37:30.280 --> 00:37:32.280]  真真正正地去到
[00:37:32.280 --> 00:37:35.280]  在我們的生活當中去榮耀祢
[00:37:35.280 --> 00:37:36.280]  求主幫助我們
[00:37:36.280 --> 00:37:38.280]  禱告奉耶穌基督的名字
[00:37:38.280 --> 00:37:39.280]  阿門
