
[00:00:00.000 --> 00:00:04.260]  我們今天分享的題目是「一脈相承」
[00:27:11.260 --> 00:27:15.020]  剛纔說了他的媽媽是傳道人
[00:27:15.020 --> 00:27:17.380]  當他傳道給人聽的時候
[00:27:17.380 --> 00:27:19.980]  那些人還在嘲笑他
[00:27:19.980 --> 00:27:26.500]  「你看看你兒子,你教好你兒子纔跟我說耶穌啊」
[00:27:26.500 --> 00:27:29.420]  「你兒子都教不好,你怎麼跟我說耶穌啊」
[00:27:29.420 --> 00:27:32.740]  「你這個耶穌有什麼用呢?」
[00:27:32.740 --> 00:27:42.940]  「你教好你兒子纔跟我說耶穌啊」
[00:27:42.940 --> 00:27:48.140]  文和牧師的媽媽受盡這種傷害
[00:27:48.140 --> 00:27:50.100]  但是他沒有放棄
[00:27:50.100 --> 00:27:52.020]  他繼續討告
[00:27:52.020 --> 00:27:52.980]  他怎樣討告呢?
[00:27:52.980 --> 00:28:01.420]  「神啊,求禰救這個狼子啊,求禰救這個狼子啊」
[00:28:01.420 --> 00:28:03.660]  「我知道禰能夠救他」
[00:28:03.660 --> 00:28:09.300]  有一次劉文和被人打得半死
[00:28:09.300 --> 00:28:12.300]  進了醫院
[00:28:12.300 --> 00:28:15.500]  睜大眼睛
[00:28:15.500 --> 00:28:19.700]  他媽媽在他牀邊爲他禱告
[00:28:19.700 --> 00:28:25.020]  「神啊,禰不要讓我這個兒子死啊」
[00:28:25.020 --> 00:28:30.180]  「神啊,求禰救我這個兒子啊」
[00:28:30.180 --> 00:28:42.860]  當時神沒有直接沒有即時地答應這位媽媽的禱告
[00:28:42.860 --> 00:28:46.700]  但是他媽媽仍然沒有放棄
[00:28:46.700 --> 00:28:47.700]  仍然爲他禱告
[00:28:47.700 --> 00:28:50.500]  仍然帶他去不同的地方
[00:28:50.500 --> 00:28:51.700]  或者不同的方法
[00:28:51.700 --> 00:28:53.500]  希望他能夠戒毒
[00:28:53.500 --> 00:28:57.700]  最後帶他去香港的神希會戒毒所
[00:28:57.700 --> 00:29:06.180]  而這個地方成爲了劉文和牧師生命的一個改變點
[00:29:06.180 --> 00:29:12.580]  就是因爲媽媽這種單純的信心和討告
[00:29:12.580 --> 00:29:19.300]  劉文和不僅戒毒了,還信了主
[00:29:19.300 --> 00:29:24.700]  不僅信了主,還進了神學院讀神學
[00:29:24.700 --> 00:29:29.700]  1998年他和太太結婚了
[00:29:29.700 --> 00:29:34.660]  一起在京道神學院讀神學
[00:29:34.660 --> 00:29:40.540]  收到消息他媽媽是癌症末期
[00:29:40.540 --> 00:29:43.140]  他去探望他媽媽
[00:29:43.140 --> 00:29:46.380]  他媽媽對他說了以下一段話
[00:29:46.380 --> 00:29:50.340]  她說:文和,耶穌救了你
[00:29:50.340 --> 00:29:53.980]  是想你繼續媽媽的工作
[00:29:53.980 --> 00:29:57.220]  做好全道的功夫
[00:29:57.220 --> 00:29:59.900]  因爲這三四十年以來
[00:29:59.900 --> 00:30:02.860]  我爲了這個家,爲了你們
[00:30:02.860 --> 00:30:07.100]  媽媽在全道上的功夫做得不好
[00:30:07.100 --> 00:30:09.420]  做得不完全
[00:30:09.420 --> 00:30:15.940]  希望你能夠繼續爲主大發熱身
[00:30:15.940 --> 00:30:20.020]  他說:文和,我希望你會記得
[00:30:20.020 --> 00:30:23.460]  媽媽不僅是這十年爲你討告
[00:30:23.460 --> 00:30:33.820]  媽媽是一生都在爲你討告
[00:30:33.820 --> 00:30:38.020]  劉文和牧師的媽媽的討告並沒有落空
[00:30:38.020 --> 00:30:40.900]  雖然她看不到
[00:30:40.900 --> 00:30:45.100]  但是劉文和牧師的生命的改變
[00:30:45.100 --> 00:30:49.940]  他就成立了
[00:30:49.940 --> 00:30:56.620]  不是成立,是繼續神希會的戒毒功夫
[00:30:56.620 --> 00:31:01.340]  他在臺灣被稱爲戒毒的牧師
[00:31:01.340 --> 00:31:06.860]  在2017年從馬英九總統的手上
[00:31:06.860 --> 00:31:09.020]  接了一個獎牌
[00:31:09.020 --> 00:31:13.500]  叫做「玉麟臺灣奉獻獎」
[00:31:13.500 --> 00:31:17.340]  有100萬美金的獎金
[00:31:17.340 --> 00:31:20.620]  而這個錢不是給神希會的
[00:31:20.620 --> 00:31:23.140]  是給他自己
[00:31:23.140 --> 00:31:26.100]  劉牧師一分錢都沒有要
[00:31:26.100 --> 00:31:32.300]  他就將這100萬全數奉獻給神希會
[00:31:32.300 --> 00:31:35.700]  現在改了名叫「國際神希會」
[00:31:35.700 --> 00:31:40.860]  在臺灣有13個戒毒的據點
[00:31:40.860 --> 00:31:43.780]  在香港也有,泰國也有,美國也有
[00:31:43.780 --> 00:31:49.340]  加拿大也有,在印度也有
[00:31:49.340 --> 00:31:53.020]  就是因爲一個母親
[00:31:53.020 --> 00:31:54.340]  她不住的討告
[00:31:54.340 --> 00:31:58.380]  而她的討告就算她過了生
[00:31:58.380 --> 00:32:03.380]  她的討告都不落空
[00:32:03.380 --> 00:32:06.380]  我很深信提摩泰的外祖母
[00:32:06.380 --> 00:32:09.500]  她媽媽的討告是一樣的
[00:32:09.500 --> 00:32:13.140]  不會落空
[00:32:13.140 --> 00:32:19.740]  因爲一個討告就能夠改變一個人的生命
[00:32:19.740 --> 00:32:23.100]  改變一個人的生命就能夠改變一個家庭
[00:32:23.100 --> 00:32:25.580]  改變一個家庭就能夠改變一個社區
[00:32:25.580 --> 00:32:30.780]  改變一個社區就能夠改變整個國家
[00:32:30.780 --> 00:32:33.980]  剛纔講了提摩泰的媽媽
[00:32:33.980 --> 00:32:36.620]  她的外祖母是怎樣用討告
[00:32:36.620 --> 00:32:40.020]  來將他們的信心承傳下去
[00:32:40.020 --> 00:32:41.540]  第二樣東西他們用什麼呢?
[00:32:41.540 --> 00:32:46.340]  他們用神的話語來將他們的信心承傳下去
[00:32:46.340 --> 00:32:51.780]  我們看看提摩泰後書第三章14至第15節
[00:32:51.780 --> 00:32:55.740]  「但你所學習的,你確信的,要存在心裏
[00:32:55.740 --> 00:32:58.740]  因爲你知道是跟誰學的
[00:32:58.740 --> 00:33:02.020]  並且知道你是從小明白聖經
[00:33:02.020 --> 00:33:07.940]  這聖經能使你因信基督耶穌有得救的智慧」
[00:33:07.940 --> 00:33:09.340]  這個很奇怪
[00:33:09.340 --> 00:33:12.180]  用的詞是「從小」
[00:33:12.180 --> 00:33:14.860]  如果查一下原文
[00:33:14.860 --> 00:33:17.300]  原文的解釋是infancy
[00:33:17.300 --> 00:33:19.940]  即是從寶寶的時候
[00:33:19.940 --> 00:33:30.660]  已經是將神的話語跟提摩泰一同討告
[00:33:30.660 --> 00:33:34.620]  不要以爲小朋友那麼小不懂
[00:33:34.620 --> 00:33:38.060]  其實一個小朋友由零到三歲
[00:33:38.060 --> 00:33:41.580]  他的腦發展得最快
[00:33:41.580 --> 00:33:46.100]  學習、吸收的東西是最快的
[00:33:46.100 --> 00:33:48.540]  所以在那段時間
[00:33:48.540 --> 00:33:52.020]  提摩泰的媽媽、他的外祖母
[00:33:52.020 --> 00:33:58.060]  一點一滴地將神的話語放在提摩泰的心裏
[00:33:58.060 --> 00:34:01.300]  使他明白真理
[00:34:01.300 --> 00:34:02.900]  使他有智慧
[00:34:02.900 --> 00:34:06.420]  有智慧不僅是做日常的事情
[00:34:06.420 --> 00:34:08.740]  有智慧是說屬靈的智慧
[00:34:08.740 --> 00:34:10.580]  能夠認識真理
[00:34:10.580 --> 00:34:12.300]  相信這位基督
[00:34:12.300 --> 00:34:13.860]  不僅是相信基督
[00:34:13.860 --> 00:34:16.780]  還要接受救恩
[00:34:16.780 --> 00:34:20.740]  有神的恩典
[00:34:20.740 --> 00:34:24.220]  接受神的救恩
[00:34:24.220 --> 00:34:27.820]  原來神的話語就是那麼powerful
[00:34:27.820 --> 00:34:32.460]  能夠改變生命
[00:34:32.460 --> 00:34:36.780]  克什頓有一位姐妹
[00:34:36.780 --> 00:34:39.700]  跟他的媽媽的關係很緊張
[00:34:39.700 --> 00:34:42.180]  因爲他媽媽
[00:34:42.180 --> 00:34:47.220]  當時在中國是一個孤兒出生
[00:34:47.220 --> 00:34:53.500]  所以他有很多的包袱
[00:34:53.500 --> 00:34:55.300]  來到美國
[00:34:55.300 --> 00:34:59.500]  跟女兒、女婿、孫子一起住
[00:34:59.500 --> 00:35:02.660]  很多時候是因爲一些很小的事情
[00:35:02.660 --> 00:35:05.460]  跟女兒吵起來
[00:35:05.460 --> 00:35:08.620]  女兒和媽媽沒有什麼好商量
[00:35:08.620 --> 00:35:09.420]  沒有什麼好說
[00:35:09.420 --> 00:35:13.900]  因爲一說媽媽就發脾氣了
[00:35:13.900 --> 00:35:17.220]  那怎麼辦呢?
[00:35:17.220 --> 00:35:21.660]  有時候也會和我或者跟蕭師母通電話
[00:35:21.660 --> 00:35:23.060]  蕭師母怎麼辦?
[00:35:23.060 --> 00:35:26.100]  怎麼做好?
[00:35:26.100 --> 00:35:28.380]  我們就鼓勵
[00:35:28.380 --> 00:35:29.660]  真的沒有什麼可以做
[00:35:29.660 --> 00:35:32.700]  爲她祈禱
[00:35:32.700 --> 00:35:35.580]  但是神一開始就慢慢地改變了
[00:35:35.580 --> 00:35:37.740]  這位姐妹的媽媽
[00:35:37.740 --> 00:35:41.900]  在兩年前她就受了針
[00:35:41.900 --> 00:35:46.380]  開始神就把這種愛慕神話語
[00:35:46.380 --> 00:35:49.180]  這種心放在她的生命裏面
[00:35:49.180 --> 00:35:51.820]  她就很喜歡聽匯點教會
[00:35:51.820 --> 00:35:55.740]  教務同工的講道
[00:35:55.740 --> 00:35:58.900]  她不僅僅是聽一兩句
[00:35:58.900 --> 00:36:01.780]  她是聽更多的
[00:36:01.780 --> 00:36:04.900]  她甚至問她的女兒
[00:36:04.900 --> 00:36:09.740]  "你們Tracy有得聽,Teresa又有,Peter又有
[00:36:09.740 --> 00:36:16.740]  半島那裏沒有東西聽,快點出來吧"
[00:36:16.740 --> 00:36:19.140]  她不僅僅是聽一次半次
[00:36:19.140 --> 00:36:21.660]  她是聽完又聽,聽完又聽
[00:36:21.660 --> 00:36:26.780]  這就成爲了她日常的嗜好
[00:36:26.780 --> 00:36:29.420]  僅僅是聽很多遍
[00:36:29.420 --> 00:36:36.540]  你知道聽着聽着,神的話語就在她的生命裏面慢慢地做了一些改變
[00:36:36.540 --> 00:36:41.780]  開始她的脾氣改變了
[00:36:41.780 --> 00:36:47.980]  開始她也可以和她的女兒溝通
[00:36:47.980 --> 00:36:54.940]  開始她認識到以前這樣溝通的方法真的不行
[00:36:54.940 --> 00:36:58.820]  甚至有時候當她女兒發脾氣
[00:36:58.820 --> 00:37:00.140]  她沒有發脾氣
[00:37:00.140 --> 00:37:05.020]  她就和她女兒說"媽咪愛你"
[00:37:05.020 --> 00:37:06.980]  一說這句話
[00:37:06.980 --> 00:37:09.660]  那女兒什麼怒氣都沒有
[00:37:09.660 --> 00:37:14.340]  "哇,有個媽咪這樣和我說話,特別是中國人的媽咪
[00:37:14.340 --> 00:37:19.460]  說一聲"媽咪愛你"
[00:37:19.460 --> 00:37:23.660]  開始她們家庭因爲這樣的緣故開始改變
[00:37:23.660 --> 00:37:30.740]  整個氣氛都被改變過來
[00:37:30.740 --> 00:37:34.380]  不單止那個女兒和她媽咪的關係好
[00:37:34.380 --> 00:37:40.660]  而這個老人家和孫女的關係也好起來了
[00:37:40.660 --> 00:37:43.460]  懂得怎樣和孫女溝通
[00:37:43.460 --> 00:37:52.380]  整個家庭的氣氛都改變了
[00:37:52.380 --> 00:37:54.060]  大概兩個星期之前
[00:37:54.060 --> 00:37:59.740]  他們在Pleasanton作見證
[00:37:59.740 --> 00:38:08.420]  有個女兒親自上臺來讚美她的媽咪
[00:38:08.420 --> 00:38:10.500]  說"我很高興,我很感謝神
[00:38:10.500 --> 00:38:14.580]  我有一個敬虔的媽咪
[00:38:14.580 --> 00:38:18.820]  神的話語就是這麼powerful
[00:38:18.820 --> 00:38:21.380]  這麼有能力
[00:38:21.380 --> 00:38:25.060]  大家都認識John Newton
[00:38:25.060 --> 00:38:31.580]  John Newton有一個很敬虔的媽咪
[00:38:31.580 --> 00:38:36.380]  她的媽咪叫Elizabeth
[00:38:36.380 --> 00:38:43.460]  John Newton是他家裏唯一的小朋友
[00:38:43.460 --> 00:38:46.740]  John Newton最出名的就是他那首歌
[00:38:46.740 --> 00:38:50.620]  "Amazing Grace"
[00:38:50.620 --> 00:38:54.340]  他的爸爸原來是一個船長
[00:38:54.340 --> 00:38:56.140]  經常都不在家裏
[00:38:56.140 --> 00:39:03.740]  只是由他媽咪來撫養他
[00:39:03.740 --> 00:39:07.540]  他媽咪發現他有肺癆
[00:39:07.540 --> 00:39:12.220]  當時肺癆是治不了的
[00:39:12.220 --> 00:39:15.540]  他也知道自己時日無多
[00:39:15.540 --> 00:39:23.180]  他每天用禱告和詩歌
[00:39:23.180 --> 00:39:25.980]  用聖經的話語一點一滴
[00:39:25.980 --> 00:39:30.100]  放在John Newton的生命裏
[00:39:30.100 --> 00:39:33.900]  John Newton大概在七歲那段時間
[00:39:33.900 --> 00:39:36.260]  他的媽咪就去世了
[00:39:36.260 --> 00:39:37.940]  很多人有個question mark
[00:39:37.940 --> 00:39:41.700]  七歲在七年短短的六七年的時間
[00:39:41.700 --> 00:39:45.340]  夠嗎?有用嗎?
[00:39:45.340 --> 00:39:50.180]  John Newton有一段時間
[00:39:50.180 --> 00:39:53.740]  他是非常之的放蕩
[00:39:53.740 --> 00:39:56.340]  非常之的壞
[00:39:56.340 --> 00:39:58.740]  反賣黑奴
[00:39:58.740 --> 00:40:03.060]  生活非常之的不點點
[00:40:03.060 --> 00:40:06.780]  直到有一次
[00:40:06.780 --> 00:40:11.020]  在蘇格蘭海岸遇到一個大風
[00:40:11.020 --> 00:40:13.220]  船要沉
[00:40:13.220 --> 00:40:18.980]  他就想起媽媽教導過他的一些經文
[00:40:18.980 --> 00:40:21.700]  一些詩歌
[00:40:21.700 --> 00:40:26.020]  他就在當時悔改
[00:40:26.020 --> 00:40:26.860]  相信了神
[00:40:26.860 --> 00:40:29.540]  甚至也拯救了他
[00:40:29.540 --> 00:40:33.020]  後來他成爲一個牧師
[00:40:33.020 --> 00:40:36.940]  後來他也是在英國裏面
[00:40:36.940 --> 00:40:40.340]  成爲要廢除黑奴制度的
[00:40:40.340 --> 00:40:44.500]  一個非常之重要的人物
[00:40:44.500 --> 00:40:45.900]  在他的自傳裏面
[00:40:45.900 --> 00:40:48.500]  在他的講章裏面
[00:40:48.500 --> 00:40:53.900]  也是多次提及他這位敬虔的母親
[00:40:53.900 --> 00:40:59.940]  他母親過世的時間只不過是二十七歲
[00:40:59.940 --> 00:41:04.060]  John Newton只不過是七歲
[00:41:04.060 --> 00:41:04.860]  John Newton這樣說
[00:41:04.860 --> 00:41:07.660]  他說如果不是因爲媽媽
[00:41:07.660 --> 00:41:10.820]  他一點一滴將神的話語
[00:41:10.820 --> 00:41:12.620]  將這些詩歌
[00:41:12.620 --> 00:41:14.900]  每一天他沒有浪費時間
[00:41:14.900 --> 00:41:17.900]  將這些東西放在我心裏面
[00:41:17.900 --> 00:41:22.180]  我今天能夠有機會在這裏
[00:41:22.180 --> 00:41:31.060]  都是因爲媽媽那種功夫
[00:41:31.060 --> 00:41:32.380]  在這裏
[00:41:32.380 --> 00:41:40.100]  或者我們也會覺得七年這麼短的時間夠了
[00:41:40.100 --> 00:41:42.220]  只要我們有這個信心
[00:41:42.220 --> 00:41:45.100]  就是繼續禱告
[00:41:45.100 --> 00:41:47.460]  繼續用神的話語
[00:41:47.460 --> 00:41:54.260]  來提升我們敬虔的下一代
[00:41:54.260 --> 00:41:56.140]  有時候我們會覺得
[00:41:56.140 --> 00:42:00.980]  我們做父母會覺得很無力
[00:42:00.980 --> 00:42:05.620]  或者我們做祖父母也會覺得我們很無力
[00:42:05.620 --> 00:42:10.100]  怎樣能夠將這個信心
[00:42:10.100 --> 00:42:17.500]  能夠一脈相傳下去呢?
[00:42:17.500 --> 00:42:23.700]  John Newton的媽媽給了我們一個很好的榜樣
[00:42:23.700 --> 00:42:29.820]  沒有了他媽媽就沒有了我們今天的Amazing Grace
[00:42:29.820 --> 00:42:33.300]  一個父母親的信心
[00:42:33.300 --> 00:42:37.060]  藉着禱告、藉着神的話語
[00:42:37.060 --> 00:42:41.660]  就能夠改變和祝福一個家庭
[00:42:41.660 --> 00:42:48.020]  祝福我們的下一代
[00:42:48.020 --> 00:42:51.460]  當一個人改變的時候
[00:42:51.460 --> 00:42:53.900]  家庭就能夠改變
[00:42:53.900 --> 00:42:57.260]  當一個家庭改變的時候
[00:42:57.260 --> 00:42:59.660]  社區就能夠改變
[00:42:59.660 --> 00:43:02.260]  當一個社區改變的時候
[00:43:02.260 --> 00:43:06.660]  一個國家就能夠改變
[00:43:06.660 --> 00:43:10.340]  問題就是我們願不願意做這兩樣東西
[00:43:10.340 --> 00:43:12.860]  第一樣東西繼續的
[00:43:12.860 --> 00:43:14.860]  不放棄的
[00:43:14.860 --> 00:43:18.380]  爲我們年輕的一代來禱告
[00:43:18.380 --> 00:43:19.300]  第二樣東西
[00:43:19.300 --> 00:43:20.980]  我們一有機會的時候
[00:43:20.980 --> 00:43:23.220]  我們就用神的話語
[00:43:23.220 --> 00:43:27.780]  神的真理來祝福
[00:43:27.780 --> 00:43:30.980]  和放在他們的生命裏面
[00:43:30.980 --> 00:43:35.380]  我很相信當我們這樣做的時候
[00:43:35.380 --> 00:43:41.260]  就好像皮摩派的外祖母和她的媽媽一樣
[00:43:41.260 --> 00:43:45.140]  能夠興起敬虔的下一代
[00:43:45.140 --> 00:43:48.180]  讓我們下一代能夠繼續的
[00:43:48.180 --> 00:43:51.060]  拿起這個全方位的火棒
[00:43:51.060 --> 00:43:53.420]  我們在這裏禱告
[00:43:53.420 --> 00:43:58.260]  所以感謝禰讓我們今天有這樣的時間
[00:43:58.260 --> 00:44:01.660]  我們可以在這個話語裏面得到幫助
[00:44:01.660 --> 00:44:04.820]  得到這個免禮
[00:44:04.820 --> 00:44:08.860]  祝禰讓這個話語激勵我們
[00:44:08.860 --> 00:44:15.940]  就好像皮摩派的母親她的外祖母一樣
[00:44:15.940 --> 00:44:19.340]  不祝的用禱告
[00:44:19.340 --> 00:44:23.380]  不祝的用神的話語
[00:44:23.380 --> 00:44:29.900]  來祝福、培育我們年輕的一代
[00:44:29.900 --> 00:44:32.700]  我很相信當我們這樣做的時候
[00:44:32.700 --> 00:44:36.100]  主人禰就會榮耀我們的禱告
[00:44:36.100 --> 00:44:40.260]  禰就會應允我們所想所求的
