
[00:00:00.000 --> 00:00:03.640]  今天想和大家講的題目不是很傳統的題目
[00:15:45.140 --> 00:15:46.540]  是超乎理性
[00:15:46.540 --> 00:15:47.940]  一般人都不會這樣想
[00:15:47.940 --> 00:15:49.100]  或者這樣做
[00:15:49.100 --> 00:15:52.180]  但是今天藉著這個聖誕的慶祝
[00:15:52.180 --> 00:15:53.860]  我派望大家去思想
[00:15:53.860 --> 00:15:57.580]  怎樣進入別人的生命裏面
[00:15:57.580 --> 00:15:59.460]  我不要求今天大家離開香港
[00:15:59.460 --> 00:16:01.460]  去到很遠的地方去做宣教
[00:16:01.460 --> 00:16:03.220]  但是其實你進入別人的生命
[00:16:03.220 --> 00:16:04.620]  都是一種跨越
[00:16:04.620 --> 00:16:06.580]  一種跨文化的歷程
[00:16:06.580 --> 00:16:09.620]  慢慢慢慢你就會進入這種歷程裏面
[00:16:09.620 --> 00:16:12.780]  如果你常常只喜歡和你性格很相近的人玩
[00:16:12.780 --> 00:16:14.740]  這個是不足夠
[00:16:14.740 --> 00:16:16.740]  你要進入別人的生命裏面
[00:16:16.740 --> 00:16:17.740]  可能是你的太太
[00:16:17.740 --> 00:16:18.580]  可能是你的丈夫
[00:16:18.580 --> 00:16:19.420]  可能是你的兒女
[00:16:19.420 --> 00:16:20.100]  可能是你的父母
[00:16:20.100 --> 00:16:21.100]  可能是你的朋友
[00:16:21.100 --> 00:16:21.860]  可能是你的同工
[00:16:21.860 --> 00:16:24.700]  你的同事
[00:16:24.700 --> 00:16:27.100]  這個才是進入別人的生命裏面
[00:16:27.100 --> 00:16:28.940]  第二
[00:16:28.940 --> 00:16:30.140]  以上的書
[00:16:30.140 --> 00:16:32.340]  53章第6節講到一節經文
[00:16:32.340 --> 00:16:34.140]  它說我們都如洋走迷
[00:16:34.140 --> 00:16:35.620]  各人偏行幾路
[00:16:35.620 --> 00:16:37.460]  而華使我們眾人的罪孽
[00:16:37.460 --> 00:16:39.780]  都歸在他的身上
[00:16:39.780 --> 00:16:42.460]  彼得前書3章18節上半節是這樣講
[00:16:42.460 --> 00:16:46.540]  因為基督也都曾經一次為我們的罪受苦
[00:16:46.540 --> 00:16:48.540]  就是義的代替不義的
[00:16:48.540 --> 00:16:52.860]  為要引我們去到神的面前
[00:16:52.860 --> 00:16:53.900]  耶穌基督是義人
[00:16:53.900 --> 00:16:57.580]  是絕對無可爭論一個的事實
[00:16:57.580 --> 00:16:59.980]  今天慶祝聖誕多了一個賓客
[00:16:59.980 --> 00:17:03.580]  好像有兩隻的據聞
[00:17:03.580 --> 00:17:04.860]  耶穌基督是一個義人
[00:17:04.860 --> 00:17:06.540]  是絕對無爭論性
[00:17:06.540 --> 00:17:07.700]  在回教裏面
[00:17:07.700 --> 00:17:08.580]  在印度教裏面
[00:17:08.580 --> 00:17:09.620]  在其他的宗教裏面
[00:17:09.620 --> 00:17:11.620]  都絕對尊重耶穌基督是義人
[00:17:11.620 --> 00:17:14.500]  甚至是聖潔的人
[00:17:14.500 --> 00:17:16.980]  但是
[00:17:16.980 --> 00:17:18.580]  他們不明白的就是
[00:17:18.580 --> 00:17:25.580]  耶穌這個義人代替罪人成為不義的
[00:17:25.580 --> 00:17:27.660]  在摩西五經裏面講到
[00:17:27.660 --> 00:17:30.340]  被掛在木頭上都是被詛咒
[00:17:30.340 --> 00:17:31.140]  原本沒有罪的
[00:17:31.140 --> 00:17:33.140]  怎麼會成為有罪呢
[00:17:33.140 --> 00:17:35.060]  是很難去想像
[00:17:35.060 --> 00:17:37.660]  很難去合理化
[00:17:37.660 --> 00:17:42.420]  不是我們所能夠明白和想像
[00:17:42.420 --> 00:17:43.820]  我家裏有三個小朋友
[00:17:43.820 --> 00:17:45.420]  假設我三個小朋友
[00:17:45.420 --> 00:17:47.300]  兩個小朋友頑皮打架鬧架
[00:17:47.300 --> 00:17:49.020]  或者做錯事
[00:17:49.020 --> 00:17:50.940]  我會不會罰第三個不罰他們兩個呢
[00:17:50.940 --> 00:17:51.740]  當然不會啦
[00:17:51.740 --> 00:17:52.580]  如果是這樣的話
[00:17:52.580 --> 00:17:54.420]  我可能精神很有問題
[00:17:54.420 --> 00:17:56.060]  我當然是罰那兩個犯事的那兩個
[00:17:56.060 --> 00:17:59.260]  沒理由不罰他們兩個罰第三個
[00:17:59.260 --> 00:18:02.380]  今天神體人是很奇特
[00:18:02.380 --> 00:18:04.180]  神體耶穌基督都是很不合理
[00:18:04.180 --> 00:18:07.140]  為什麼將罪放在沒有罪的身上呢
[00:18:07.140 --> 00:18:08.180]  其實這種圖畫
[00:18:08.180 --> 00:18:11.380]  由舊約一直以來都是這樣表達
[00:18:11.380 --> 00:18:15.220]  沒有罪的羊羔或者牛毒
[00:18:15.220 --> 00:18:16.220]  都是沒有罪的
[00:18:16.220 --> 00:18:17.500]  都是沒有瑕疵的
[00:18:17.500 --> 00:18:19.220]  就要被獻在壇上
[00:18:19.220 --> 00:18:22.540]  為人的罪的緣故流血
[00:18:22.540 --> 00:18:25.620]  其實上帝一直有這種心意
[00:18:25.620 --> 00:18:28.300]  明知人類那種軟弱那種墮落
[00:18:28.300 --> 00:18:29.660]  那種不能夠自救
[00:18:29.660 --> 00:18:31.740]  一直都是一個救贖
[00:18:31.740 --> 00:18:34.060]  那種計劃在祂的腦海裏面
[00:18:34.060 --> 00:18:36.580]  在祂的計劃當中
[00:18:36.580 --> 00:18:38.060]  由舊約歷史到新約
[00:18:38.060 --> 00:18:39.580]  不過去到耶穌基督這裏
[00:18:39.580 --> 00:18:43.340]  就正式的完成了這個永恆的救贖的計劃
[00:18:43.340 --> 00:18:45.580]  是易的代替不易
[00:18:45.580 --> 00:18:50.460]  弟兄姊妹
[00:18:50.460 --> 00:18:52.380]  以上阿書三章第六節
[00:18:52.380 --> 00:18:55.660]  講得形容得非常準確
[00:18:55.660 --> 00:18:57.420]  講到我們好像羊走迷
[00:18:57.420 --> 00:19:00.820]  各人偏行幾路
[00:19:00.820 --> 00:19:02.380]  羊為了找食越走越遠
[00:19:02.380 --> 00:19:04.580]  牠見到哪裏有草食有水飲
[00:19:04.580 --> 00:19:05.580]  牠就去
[00:19:05.580 --> 00:19:06.780]  牠很開心地去
[00:19:06.780 --> 00:19:08.820]  牠就會慢慢地迷失
[00:19:08.820 --> 00:19:10.540]  牠不會掛著牧羊人
[00:19:10.540 --> 00:19:11.780]  未必掛著羊圈
[00:19:11.780 --> 00:19:13.020]  去到哪裏都可以睡覺
[00:19:13.020 --> 00:19:16.780]  去到哪裏都覺得有水有草就很開心
[00:19:16.780 --> 00:19:19.260]  但慢慢地牠落入險境裏面
[00:19:19.260 --> 00:19:20.980]  可能周圍已經有野獸
[00:19:20.980 --> 00:19:24.060]  那些豺狼 獅子老虎已經盯著牠
[00:19:24.060 --> 00:19:25.140]  已經準備攻擊牠
[00:19:25.140 --> 00:19:27.060]  牠都不知道
[00:19:27.060 --> 00:19:29.260]  這種形容講到人生裏面
[00:19:29.260 --> 00:19:31.180]  可能我們這個世代
[00:19:31.180 --> 00:19:33.100]  或者任何時候的人都是這樣
[00:19:33.100 --> 00:19:34.580]  為了找食的時候
[00:19:34.580 --> 00:19:35.940]  遠離神越來越遠
[00:19:35.940 --> 00:19:37.740]  哪裏有錢賺我就去
[00:19:37.740 --> 00:19:41.020]  哪裏可以進升進修進甚麼我就去
[00:19:41.020 --> 00:19:44.300]  人生就是這樣的方向
[00:19:44.300 --> 00:19:46.220]  可能錢越賺越多
[00:19:46.220 --> 00:19:48.740]  但卻是遠離神越來越遠
[00:19:48.740 --> 00:19:50.420]  甚至有些人
[00:19:50.420 --> 00:19:53.300]  他回來教會心與神都可以很遠
[00:19:53.300 --> 00:19:55.660]  他每個星期都坐在那裏崇拜
[00:19:55.660 --> 00:19:59.860]  但他心卻是與神有很遠的距離
[00:19:59.860 --> 00:20:02.260]  因為他好像羊走迷
[00:20:02.260 --> 00:20:04.460]  偏行自己的道路
[00:20:04.460 --> 00:20:05.700]  他有自己的選擇
[00:20:05.700 --> 00:20:07.500]  他有自己的價值觀
[00:20:07.500 --> 00:20:09.620]  他有自己做人的道理
[00:20:09.620 --> 00:20:13.860]  他對聖經的價值
[00:20:13.860 --> 00:20:14.940]  不是那麼能夠吸收
[00:20:14.940 --> 00:20:17.220]  因為他選取了自己的價值
[00:20:17.220 --> 00:20:19.660]  選取了自己的道路
[00:20:19.660 --> 00:20:20.700]  甚至他會說
[00:20:20.700 --> 00:20:23.300]  但他不能夠做出來
[00:20:23.300 --> 00:20:25.140]  這一種都是聖經說到的
[00:20:25.140 --> 00:20:26.180]  與羊走迷
[00:20:26.180 --> 00:20:28.660]  各人偏行己路
[00:20:28.660 --> 00:20:30.540]  但是神是寬待我們
[00:20:30.540 --> 00:20:34.820]  將我們的罪孽歸在耶穌基督的身上
[00:20:34.820 --> 00:20:36.980]  原本這樣的人應該受罰
[00:20:36.980 --> 00:20:38.420]  因為這樣他偏行己路
[00:20:38.420 --> 00:20:41.500]  去犯罪得罪神
[00:20:41.500 --> 00:20:51.060]  但是神以義取代我們這種不義的生命
[00:20:51.060 --> 00:20:52.060]  如果有人看過Facebook
[00:20:52.060 --> 00:20:54.100]  知道在這兩三年裏面
[00:20:54.100 --> 00:20:57.140]  我接觸其中一些人
[00:20:57.140 --> 00:20:59.340]  大家是沒有見過
[00:20:59.340 --> 00:21:01.380]  但在我生命裏有很大的影響
[00:21:01.380 --> 00:21:05.740]  就是有幾位男士都是患癌症而過世
[00:21:05.740 --> 00:21:09.460]  有三、四位
[00:21:09.460 --> 00:21:11.540]  有兩個四十歲
[00:21:11.540 --> 00:21:12.780]  有一個跟我差不多年紀
[00:21:12.780 --> 00:21:13.900]  比我大一歲
[00:21:13.900 --> 00:21:14.900]  有一個六十多歲
[00:21:14.900 --> 00:21:16.820]  都是很壯很強壯
[00:21:16.820 --> 00:21:20.660]  有些人生前有很多的成就
[00:21:20.660 --> 00:21:22.780]  但去到那個時候
[00:21:22.780 --> 00:21:25.260]  有些人是那個時候才信主
[00:21:25.260 --> 00:21:30.260]  有些人才是迴轉
[00:21:30.260 --> 00:21:31.860]  讓我自己生命有很多的反省
[00:21:31.860 --> 00:21:35.100]  究竟我們人生為了些甚麼呢
[00:21:35.100 --> 00:21:37.140]  我們對世界那種價值觀
[00:21:37.140 --> 00:21:38.620]  有多少個追求
[00:21:38.620 --> 00:21:42.900]  對神的道路有多少的反應
[00:21:42.900 --> 00:21:46.100]  是否願意追尋上帝的道路
[00:21:46.100 --> 00:21:53.100]  而放下自己一些人生的追求
[00:21:53.100 --> 00:21:55.420]  聖經說為人人死是小有為
[00:21:55.420 --> 00:21:56.740]  為二人死是小有為
[00:21:56.740 --> 00:21:58.300]  為人人死或者是敢做
[00:21:58.300 --> 00:22:01.660]  還有基督在我們還做罪人的時候為我們死
[00:22:01.660 --> 00:22:07.260]  神的愛就在此向我們顯明了
[00:22:07.260 --> 00:22:10.020]  我們面對著耶穌基督這種的犧牲
[00:22:10.020 --> 00:22:12.420]  易的代替不易
[00:22:12.420 --> 00:22:16.540]  有甚麼思想有甚麼回應
[00:22:16.540 --> 00:22:18.500]  我相信在聖誕節裏面
[00:22:18.500 --> 00:22:20.900]  我們值得思想的是自我犧牲
[00:22:20.900 --> 00:22:26.660]  而為人付上代價
[00:22:26.660 --> 00:22:27.500]  有一個老人家
[00:22:27.500 --> 00:22:30.580]  美國的老人家今年76歲
[00:22:30.580 --> 00:22:32.420]  他和太太住在美國舊金山
[00:22:32.420 --> 00:22:34.980]  一個很舊的租
[00:22:34.980 --> 00:22:37.140]  租回來的房屋裏面住
[00:22:37.140 --> 00:22:39.940]  他從來沒有穿過甚麼名牌的衣服
[00:22:39.940 --> 00:22:43.060]  他的眼鏡都是很舊很爛
[00:22:43.060 --> 00:22:45.380]  他佩戴的手錶都是地攤
[00:22:45.380 --> 00:22:49.100]  那些二手店買回來塑膠的手錶
[00:22:49.100 --> 00:22:51.740]  他不喜歡吃很好的美食
[00:22:51.740 --> 00:22:56.140]  最喜歡吃的東西只是很便宜很廉價的三文治
[00:22:56.140 --> 00:22:58.660]  他沒有自己的汽車
[00:22:58.660 --> 00:23:01.220]  出入都是坐交通工具
[00:23:01.220 --> 00:23:07.540]  他以前用的公民袋是一個布袋的公民袋
[00:23:07.540 --> 00:23:10.540]  如果你和他一起去飲食的時候
[00:23:10.540 --> 00:23:14.140]  他一定很清楚對清楚那張帳單有沒有收多了錢
[00:23:14.140 --> 00:23:16.580]  如果你去他那裏睡覺
[00:23:16.580 --> 00:23:19.180]  他睡覺見你睡覺之前一定提醒你
[00:23:19.180 --> 00:23:22.180]  拜託你關掉那些燈去省電
[00:23:22.180 --> 00:23:27.380]  這個76歲的老人家是哪一個呢
[00:23:27.380 --> 00:23:31.540]  他是坐擁80億美金身家的一個僱傭
[00:23:31.540 --> 00:23:33.620]  他不是孤寒
[00:23:33.620 --> 00:23:37.580]  因為他已經將40億的美金捐給很多的大學
[00:23:37.580 --> 00:23:43.220]  他還有幾年的遺願就是將另外的40億美金都捐出去
[00:23:43.220 --> 00:23:46.620]  這個是記錄圖
[00:23:46.620 --> 00:23:53.620]  今天我們對自己很多的要求或者很多的期望
[00:23:53.620 --> 00:23:57.580]  覺得我要擁有越來越多才是豐富的人生
[00:23:57.580 --> 00:23:59.580]  但在基督教的信仰裏面來說
[00:23:59.580 --> 00:24:02.460]  付出越多才是豐富的人生
[00:24:02.460 --> 00:24:06.140]  今天我們的銀行帳單可能有很多個零在裏面
[00:24:06.140 --> 00:24:10.100]  甚至有人多過一層樓兩層樓多少層樓我不知道有多少層樓
[00:24:10.100 --> 00:24:15.380]  但是這種的擁有不能夠令我們生命豐盛
[00:24:15.380 --> 00:24:20.060]  基督信仰所講的一種豐盛的生命是付出的生命
[00:24:20.060 --> 00:24:21.740]  今天看我們有些什麼
[00:24:21.740 --> 00:24:23.340]  我們是否願意付出
[00:24:23.340 --> 00:24:25.860]  有些人越有錢越不願意付出
[00:24:25.860 --> 00:24:27.620]  但有些人他是願意付出
[00:24:27.620 --> 00:24:30.100]  好像這個富翁一樣
[00:24:30.100 --> 00:24:34.900]  他的人生目標是捐完所有的錢
[00:24:34.900 --> 00:24:36.900]  有人問他為什麼要這樣做
[00:24:36.900 --> 00:24:38.980]  他說因為在神那裏沒有銀行
[00:24:38.980 --> 00:24:42.220]  每一個人都是赤身露體來到這個世界
[00:24:42.220 --> 00:24:44.180]  回去的時候都是這樣
[00:24:44.180 --> 00:24:47.660]  不能夠帶走自己一生所經營這些財富
[00:24:47.660 --> 00:24:51.180]  這些所擁有的物資
[00:24:51.180 --> 00:24:56.580]  他的目的是要將他所賺取到的做福別人
[00:24:56.580 --> 00:24:57.420]  弟兄姊妹
[00:24:57.420 --> 00:25:00.020]  或者我們不是每一個人都是這麼有錢
[00:25:00.020 --> 00:25:01.420]  他這麼多錢就捐
[00:25:01.420 --> 00:25:03.020]  捐剩一點點都很發達
[00:25:03.020 --> 00:25:05.420]  但是他的生活卻不是這樣
[00:25:05.420 --> 00:25:08.940]  他願意放出自己的生命
[00:25:08.940 --> 00:25:10.300]  或者有些人不是這麼有錢
[00:25:10.300 --> 00:25:14.500]  另外有些香港現在都有一些做過銀行的大班的
[00:25:14.500 --> 00:25:15.660]  做過銀行經理
[00:25:15.660 --> 00:25:19.060]  他看到這個銀行的制度不是一個好的制度
[00:25:19.060 --> 00:25:25.500]  他願意去到盲家裏面學習那個叫貧窮銀行的那種模式
[00:25:25.500 --> 00:25:30.140]  去到一個這樣的地方學習怎樣去借錢給貧窮人
[00:25:30.140 --> 00:25:33.220]  他說壞賬率竟然只有1%
[00:25:33.220 --> 00:25:36.180]  他回來應用在其他貧窮的地方裏面
[00:25:36.180 --> 00:25:37.620]  他不是將他很多錢捐出去
[00:25:37.620 --> 00:25:38.740]  沒有說到將錢捐出去
[00:25:38.740 --> 00:25:40.300]  但是他將他的生命捐
[00:25:40.300 --> 00:25:41.500]  奉獻出來
[00:25:41.500 --> 00:25:43.580]  這個世界有很多貧窮的問題
[00:25:43.580 --> 00:25:45.780]  是今天的世界經濟所造成
[00:25:45.780 --> 00:25:48.220]  或者間接你和我都有份造成
[00:25:48.220 --> 00:25:53.220]  但是有多少人願意奉獻自己去解決這些問題
[00:25:53.220 --> 00:25:56.100]  弟兄姊妹
[00:25:56.100 --> 00:26:00.820]  今日第二個的回應就是
[00:26:00.820 --> 00:26:02.260]  放下自己
[00:26:02.260 --> 00:26:04.740]  為別人去犧牲自己
[00:26:04.740 --> 00:26:06.540]  可能是財富 可能是時間
[00:26:06.540 --> 00:26:08.860]  可能是生命某些的健康
[00:26:08.860 --> 00:26:10.100]  甚至是健康
[00:26:10.100 --> 00:26:12.500]  甚至是精力你的喜好
[00:26:12.500 --> 00:26:14.860]  你願不願意為別人去放下
[00:26:14.860 --> 00:26:17.780]  你聽不聽到有需要人願意放下自己
[00:26:17.780 --> 00:26:20.820]  還是要得你的人生目標是越要越多
[00:26:20.820 --> 00:26:24.140]  越要越多 越要越好 越要越靚
[00:26:24.140 --> 00:26:26.620]  你有沒有這樣的生命去享受
[00:26:26.620 --> 00:26:29.820]  這個就是神的心意
[00:26:29.820 --> 00:26:32.260]  第三是白白清二
[00:26:32.260 --> 00:26:33.620]  以賽亞書一章十八節
[00:26:33.620 --> 00:26:36.140]  我第一次講 以賽亞書已經講過
[00:26:36.140 --> 00:26:38.180]  而話說你們來
[00:26:38.180 --> 00:26:39.180]  我們彼此辯論
[00:26:39.180 --> 00:26:43.300]  你們的罪須像朱紅必變成雪白
[00:26:43.300 --> 00:26:50.060]  雖紅如丹顏 必白如楊霧
[00:26:50.060 --> 00:26:53.300]  第三個在基督信仰裏面很不合理的事情
[00:26:53.300 --> 00:26:55.100]  就是白白的清二
[00:26:55.100 --> 00:26:57.060]  你和我都是被神拯救
[00:26:57.060 --> 00:27:00.220]  從醉污 從污泥裏面拯救出來
[00:27:00.220 --> 00:27:03.620]  這章十八節講到那種染紅了之後
[00:27:03.620 --> 00:27:06.740]  很難變回雪白
[00:27:06.740 --> 00:27:09.060]  或者現在有些科技令到東西很容易染白
[00:27:09.060 --> 00:27:10.140]  但是在聖經的文化
[00:27:10.140 --> 00:27:14.140]  講到某些染污了 染紅了
[00:27:14.140 --> 00:27:16.180]  或者染黑了 污糟了
[00:27:16.180 --> 00:27:17.700]  就不要得了
[00:27:17.700 --> 00:27:20.060]  就是黑了 污糟了
[00:27:20.060 --> 00:27:24.620]  但是神卻將我們從有罪變為無罪
[00:27:24.620 --> 00:27:28.740]  因為祂承擔了我們的罪孽
[00:27:28.740 --> 00:27:30.420]  羅馬書那裏講到
[00:27:30.420 --> 00:27:32.820]  我們都犯了罪虧欲神的榮耀
[00:27:32.820 --> 00:27:34.660]  但是蒙了神的恩典
[00:27:34.660 --> 00:27:37.740]  就可以白白的清二
[00:27:37.740 --> 00:27:39.020]  今天香港有些新聞
[00:27:39.020 --> 00:27:40.740]  令我們有很多的心思
[00:27:40.740 --> 00:27:41.900]  我只是想講現象
[00:27:41.900 --> 00:27:42.980]  我不是講對與錯
[00:27:42.980 --> 00:27:46.380]  就是最近有中環判了一個案例
[00:27:46.380 --> 00:27:48.940]  我們覺得很多的討論
[00:27:48.940 --> 00:27:49.820]  我不是想討論
[00:27:49.820 --> 00:27:54.900]  我只是想講原本從沒有到有這種的分別
[00:27:54.900 --> 00:27:56.860]  原本不可以 突然間可以
[00:27:56.860 --> 00:28:01.140]  很大的分別 很大的不同
[00:28:01.140 --> 00:28:03.580]  我不知道大家有多少人上過法庭
[00:28:03.580 --> 00:28:04.740]  被人去審過
[00:28:04.740 --> 00:28:06.940]  我希望沒有甚麼
[00:28:06.940 --> 00:28:08.700]  但是如果你試過的話
[00:28:08.700 --> 00:28:10.700]  或者知道有些人他原本判了有罪
[00:28:10.700 --> 00:28:11.740]  突然間又說他沒有罪
[00:28:11.740 --> 00:28:14.460]  是很大的分別
[00:28:14.460 --> 00:28:16.700]  你想不想像到
[00:28:16.700 --> 00:28:17.740]  就好像你上過法庭
[00:28:17.740 --> 00:28:20.020]  原本不是判了你有罪證據確鑿
[00:28:20.020 --> 00:28:22.620]  你是有罪 你應該判這樣的刑罰
[00:28:22.620 --> 00:28:24.380]  但是突然間法官出來想一下
[00:28:24.380 --> 00:28:25.540]  判你沒有罪 算了
[00:28:25.540 --> 00:28:27.380]  有個人代理
[00:28:27.380 --> 00:28:28.820]  就是這樣
[00:28:28.820 --> 00:28:32.100]  耶穌基督就是這樣為了你和我的緣故
[00:28:32.100 --> 00:28:32.780]  去犧牲
[00:28:32.780 --> 00:28:34.780]  以致我們成為一個
[00:28:34.780 --> 00:28:41.500]  可以成為一個沒有罪的人
[00:28:41.500 --> 00:28:45.180]  今天很多人可能對自己的看法
[00:28:45.180 --> 00:28:47.980]  還是很多偏差偏離
[00:28:47.980 --> 00:28:51.460]  聖經講其中一個很令人深思的故事
[00:28:51.460 --> 00:28:53.660]  就是盧家福音十八章
[00:28:53.660 --> 00:28:56.660]  講到有兩個人在殿裏面禱告
[00:28:56.660 --> 00:28:58.700]  一個是法利塞人 一個是瑞利
[00:28:58.700 --> 00:29:00.860]  法利塞人遠遠站著自己在那裏禱告
[00:29:00.860 --> 00:29:02.620]  神啊 我感謝你
[00:29:02.620 --> 00:29:05.940]  我不像別人又勒索又不義又姦淫
[00:29:05.940 --> 00:29:06.940]  不像這個瑞利
[00:29:06.940 --> 00:29:09.140]  我每個星期去禁食兩次
[00:29:09.140 --> 00:29:16.060]  凡我所得的捐贈十分之一
[00:29:16.060 --> 00:29:20.420]  這個叫做自疑 Self-rightness
[00:29:20.420 --> 00:29:22.780]  或者我們當中有些人好像法利塞人一樣
[00:29:22.780 --> 00:29:24.660]  我是宗教的老師
[00:29:24.660 --> 00:29:27.180]  我是某某某某某某人
[00:29:27.180 --> 00:29:30.180]  我是這樣這樣這樣做
[00:29:30.180 --> 00:29:31.580]  是好事來的
[00:29:31.580 --> 00:29:33.940]  但是當他講自疑就認為
[00:29:33.940 --> 00:29:35.060]  神給他的意義不夠
[00:29:35.060 --> 00:29:37.620]  他還要在他自己的生命裏面
[00:29:37.620 --> 00:29:39.580]  建立多一些東西和別人去比較
[00:29:39.580 --> 00:29:41.500]  覺得那個人就不夠我好
[00:29:41.500 --> 00:29:43.300]  我就比他好
[00:29:43.300 --> 00:29:45.780]  這種自疑造成很大的問題
[00:29:45.780 --> 00:29:48.620]  造成人與人之間多一個比較
[00:29:48.620 --> 00:29:51.180]  其實為甚麼人會出現自疑呢
[00:29:51.180 --> 00:29:53.060]  這種自疑出現在婚姻都一樣
[00:29:53.060 --> 00:29:54.180]  我比他好
[00:29:54.180 --> 00:29:55.300]  我比我的配偶好
[00:29:55.300 --> 00:29:56.980]  他就這樣這樣這樣不好
[00:29:56.980 --> 00:29:58.500]  我就比他好好好
[00:29:58.500 --> 00:30:00.740]  在同宮裏面可以這樣出現比較
[00:30:00.740 --> 00:30:03.780]  在不同的層面可以出現這樣的比較
[00:30:03.780 --> 00:30:05.700]  因為他認為自己比別人好
[00:30:05.700 --> 00:30:08.020]  他不知道神已經將最好的給了他
[00:30:08.020 --> 00:30:09.260]  和給了他別人
[00:30:09.260 --> 00:30:11.460]  他身邊那個人
[00:30:11.460 --> 00:30:14.500]  而不在於我們自己做多少的事
[00:30:14.500 --> 00:30:17.060]  而是神稱我們為異
[00:30:17.060 --> 00:30:19.460]  我們可以有行為上的分別
[00:30:19.460 --> 00:30:21.140]  但我們在上帝的面前
[00:30:21.140 --> 00:30:23.100]  都是神所愛 神所拯救
[00:30:23.100 --> 00:30:25.820]  神稱為異人一個
[00:30:25.820 --> 00:30:28.260]  我們可以行為上有進步
[00:30:28.260 --> 00:30:29.820]  但我們不會比別人好
[00:30:29.820 --> 00:30:32.780]  不會因為我們行為做得多些就比別人好
[00:30:32.780 --> 00:30:35.500]  因為是上帝稱我們為異
[00:30:35.500 --> 00:30:39.500]  上帝稱我們為好
[00:30:39.500 --> 00:30:41.260]  今天第三個回應就是
[00:30:41.260 --> 00:30:46.060]  我們要充滿感恩地去看自己合乎眾多
[00:30:46.060 --> 00:30:50.060]  人生裏面很多的張力
[00:30:50.060 --> 00:30:52.540]  很多的比較
[00:30:52.540 --> 00:30:54.060]  很多的困難
[00:30:54.060 --> 00:30:58.380]  但我想充滿感恩的生命是很重要
[00:30:58.380 --> 00:31:00.300]  因為神稱我們為異
[00:31:00.300 --> 00:31:02.460]  這個是不合理的
[00:31:02.460 --> 00:31:05.220]  我們常常犯了錯就想脫身
[00:31:05.220 --> 00:31:06.620]  但沒有辦法脫身
[00:31:06.620 --> 00:31:09.140]  但因為耶穌基督已經將我們拯救過來
[00:31:09.140 --> 00:31:12.540]  將我們從不義裏面變為異
[00:31:12.540 --> 00:31:14.940]  這一種已經是最大的恩典
[00:31:14.940 --> 00:31:16.340]  是莫大的恩典
[00:31:16.340 --> 00:31:17.460]  是不合理的恩典
[00:31:17.460 --> 00:31:19.460]  是不應該這樣發生
[00:31:19.460 --> 00:31:22.300]  但卻是實在的發生
[00:31:22.300 --> 00:31:25.820]  故此每時每刻我們都去到主的面前
[00:31:25.820 --> 00:31:27.660]  去獻上感恩
[00:31:27.660 --> 00:31:31.900]  這種感恩帶來的後果就是看我們自己合乎眾多
[00:31:31.900 --> 00:31:35.620]  但問題在於今天很多人都不認識自己
[00:31:35.620 --> 00:31:39.700]  他不知道自己一些的問題
[00:31:39.700 --> 00:31:41.580]  而裝扮成沒問題
[00:31:41.580 --> 00:31:43.940]  這裡有些距離在當中
[00:31:43.940 --> 00:31:45.980]  他認為他自己比別人好
[00:31:45.980 --> 00:31:49.780]  他用他自己長處的行為和別人比較
[00:31:49.780 --> 00:31:52.220]  這種的恣意是不必要的
[00:31:52.220 --> 00:31:56.460]  這種的恣意造成了人際之外很大的困難
[00:31:56.460 --> 00:31:58.780]  今天我們需要的是來到主的面前
[00:31:58.780 --> 00:32:00.620]  看自己合乎眾多
[00:32:00.620 --> 00:32:01.980]  看自己的問題是甚麼
[00:32:01.980 --> 00:32:04.660]  而不是看別人的問題是甚麼
[00:32:04.660 --> 00:32:06.740]  當上星期這些鐵路發生問題的時候
[00:32:06.740 --> 00:32:10.180]  如果我假想那些工程師出來說
[00:32:10.180 --> 00:32:11.460]  我們已經按程序做
[00:32:11.460 --> 00:32:12.820]  我們做對做對做對
[00:32:12.820 --> 00:32:14.180]  A B C D E F G
[00:32:14.180 --> 00:32:15.540]  做對了這麼多東西
[00:32:15.540 --> 00:32:17.660]  不過我們找不到問題
[00:32:17.660 --> 00:32:18.700]  解決不到問題
[00:32:18.700 --> 00:32:20.060]  你會怎麼想
[00:32:20.060 --> 00:32:21.740]  那這個真是問題
[00:32:21.740 --> 00:32:23.220]  你不是要證明你沒有做錯
[00:32:23.220 --> 00:32:24.580]  你要找出那個錯在哪裡
[00:32:24.580 --> 00:32:27.300]  你自己要成長才可以解決問題
[00:32:27.300 --> 00:32:31.340]  突然之間今天我們自己都很容易落在這種環境裏面
[00:32:31.340 --> 00:32:35.020]  我們缺乏了一種自我反省檢討
[00:32:35.020 --> 00:32:37.580]  或者找出問題那種能力
[00:32:37.580 --> 00:32:40.340]  我們的生命往往都是證明自己是對的
[00:32:40.340 --> 00:32:42.020]  看到別人的錯
[00:32:42.020 --> 00:32:43.980]  然後這樣去對比
[00:32:43.980 --> 00:32:46.180]  這種的對比是不必要的
[00:32:46.180 --> 00:32:47.980]  這種的對比是造成困難的
[00:32:47.980 --> 00:32:52.220]  這種的對比是造成了同工團隊的破壞
[00:32:52.220 --> 00:32:55.180]  今天我們需要做的是找出問題在哪裡
[00:32:55.180 --> 00:32:57.420]  去承擔去面對
