
[00:00:00.000 --> 00:00:03.640]  我不知大家覺得這段時間是甚麼時間
[00:17:01.040 --> 00:17:03.040]  主不是我
[00:17:03.040 --> 00:17:04.040]  不是我有多好
[00:17:04.040 --> 00:17:05.040]  是我願意愛你
[00:17:05.040 --> 00:17:07.040]  我選擇愛你
[00:17:07.040 --> 00:17:08.040]  你這樣宣認
[00:17:08.040 --> 00:17:10.040]  在整個救恩裏面
[00:17:10.040 --> 00:17:13.040]  我們的生命是會改變的
[00:17:13.040 --> 00:17:15.040]  因為我們不是憑行為
[00:17:15.040 --> 00:17:16.040]  我們憑信
[00:17:16.040 --> 00:17:18.040]  我們做一個決定
[00:17:18.040 --> 00:17:19.040]  愛神
[00:17:19.040 --> 00:17:21.040]  等於會關係破裂了
[00:17:21.040 --> 00:17:24.040]  耶穌幫我們修補了
[00:17:24.040 --> 00:17:26.040]  所以也是靠耶穌
[00:17:26.040 --> 00:17:28.040]  但每天我們求主幫我們
[00:17:28.040 --> 00:17:30.040]  離開罪的試探
[00:17:30.040 --> 00:17:32.040]  離開罪的引誘
[00:17:32.040 --> 00:17:33.040]  不知道什麼時候
[00:17:33.040 --> 00:17:36.040]  我們開始對神的愛不夠熱切
[00:17:36.040 --> 00:17:37.040]  尋求營裏面
[00:17:37.040 --> 00:17:39.040]  其中有一幕就是
[00:17:39.040 --> 00:17:40.040]  其中一段時間
[00:17:40.040 --> 00:17:42.040]  神提醒我們
[00:17:42.040 --> 00:17:46.040]  我們對他的愛的愛慕
[00:17:46.040 --> 00:17:50.040]  是吸引神的同在
[00:17:50.040 --> 00:17:51.040]  我們想
[00:17:51.040 --> 00:17:53.040]  因為神很愛我們
[00:17:53.040 --> 00:17:55.040]  所以我們愛他
[00:17:55.040 --> 00:17:59.040]  他是很被吸引的
[00:17:59.040 --> 00:18:01.040]  心心愛你耶穌
[00:18:01.040 --> 00:18:05.040]  神神愛你耶穌
[00:18:05.040 --> 00:18:08.040]  當你這樣從靈裏面唱
[00:18:08.040 --> 00:18:10.040]  我想耶穌真是很喜歡
[00:18:10.040 --> 00:18:13.040]  祂真是很愛我們
[00:18:13.040 --> 00:18:16.040]  求主幫我們建立一個親密的關係
[00:18:16.040 --> 00:18:18.040]  不知道我們會不會
[00:18:18.040 --> 00:18:19.040]  好像結婚的關係
[00:18:19.040 --> 00:18:21.040]  老夫老妻
[00:18:21.040 --> 00:18:23.040]  都是這樣的
[00:18:23.040 --> 00:18:26.040]  好像朋友一樣
[00:18:26.040 --> 00:18:30.040]  慢慢就好像很疏的朋友
[00:18:30.040 --> 00:18:32.040]  慢慢就好像一起住的人
[00:18:32.040 --> 00:18:33.040]  是不是這樣的呢
[00:18:33.040 --> 00:18:36.040]  越來越淡的呢
[00:18:36.040 --> 00:18:37.040]  我記得做婚婦的時候
[00:18:37.040 --> 00:18:40.040]  或者我以前看很多書的說
[00:18:40.040 --> 00:18:42.040]  其實在婚姻裏面
[00:18:42.040 --> 00:18:43.040]  關係的愛情
[00:18:43.040 --> 00:18:46.040]  是可以越來越濃厚的
[00:18:46.040 --> 00:18:49.040]  是每一天都認識對方多一點
[00:18:49.040 --> 00:18:51.040]  每一天都愛對方多一點
[00:18:51.040 --> 00:18:54.040]  每一天都願意自己放下多一點
[00:18:54.040 --> 00:18:57.040]  其實關係是可以這樣建立的
[00:18:57.040 --> 00:19:00.040]  難怪很多婚姻是很快就
[00:19:00.040 --> 00:19:02.040]  一過了高峰
[00:19:02.040 --> 00:19:04.040]  追求
[00:19:04.040 --> 00:19:07.040]  定結
[00:19:07.040 --> 00:19:09.040]  他有一個詞句叫做離
[00:19:09.040 --> 00:19:13.040]  追求定結離
[00:19:13.040 --> 00:19:16.040]  沒有再更新
[00:19:16.040 --> 00:19:18.040]  其實結了婚的人都知道
[00:19:18.040 --> 00:19:20.040]  或者很多朋友都知道
[00:19:20.040 --> 00:19:23.040]  不是時間長了就等於關係好的
[00:19:23.040 --> 00:19:25.040]  你結了婚幾十年就好了嗎
[00:19:25.040 --> 00:19:27.040]  結了婚幾十年就當他仇人一樣
[00:19:27.040 --> 00:19:29.040]  我真的見過在街上
[00:19:29.040 --> 00:19:32.040]  走開 你不要走過來
[00:19:32.040 --> 00:19:34.040]  太太生他先生的氣
[00:19:34.040 --> 00:19:36.040]  我年輕的時候長得那麼辛苦
[00:19:36.040 --> 00:19:37.040]  我看著子女
[00:19:37.040 --> 00:19:39.040]  子女長大了
[00:19:39.040 --> 00:19:41.040]  你走開
[00:19:41.040 --> 00:19:44.040]  是這樣的
[00:19:44.040 --> 00:19:47.040]  這是我想大家彼此分享的
[00:19:47.040 --> 00:19:49.040]  既然神都提醒我們
[00:19:49.040 --> 00:19:52.040]  我們和你的關係是要繼續建立
[00:19:52.040 --> 00:19:54.040]  要繼續建立 要花時間
[00:19:54.040 --> 00:19:59.040]  所以如果你的手機已經成為第三者
[00:19:59.040 --> 00:20:03.040]  請你悔改
[00:20:03.040 --> 00:20:05.040]  拿手機靈修看看聖經
[00:20:05.040 --> 00:20:09.040]  看看有WhatsApp
[00:20:09.040 --> 00:20:11.040]  做起身真的很大試探
[00:20:11.040 --> 00:20:13.040]  幾個WhatsApp你看不看
[00:20:13.040 --> 00:20:15.040]  有幾個訊息微信你看不看
[00:20:15.040 --> 00:20:19.040]  加上那些會提醒你的
[00:20:19.040 --> 00:20:21.040]  Youtube會提醒你有新片
[00:20:21.040 --> 00:20:23.040]  追蹤那些會提醒你
[00:20:23.040 --> 00:20:25.040]  Email會提醒你
[00:20:25.040 --> 00:20:27.040]  你先開那樣東西
[00:20:27.040 --> 00:20:29.040]  不是先開那樣東西才有問題
[00:20:29.040 --> 00:20:31.040]  而是有時反省
[00:20:31.040 --> 00:20:33.040]  如果神是最重要的
[00:20:33.040 --> 00:20:35.040]  有時我們都要透過這些實體的東西
[00:20:35.040 --> 00:20:38.040]  幫我們去告訴神 告訴自己
[00:20:38.040 --> 00:20:42.040]  我真的以你為先
[00:20:42.040 --> 00:20:44.040]  我以前有個習慣
[00:20:44.040 --> 00:20:46.040]  我一早不親近主
[00:20:46.040 --> 00:20:49.040]  我是不吃早餐的
[00:20:49.040 --> 00:20:52.040]  不吃早餐住了 應該這樣說
[00:20:52.040 --> 00:20:55.040]  即是說我會吃早餐
[00:20:55.040 --> 00:20:59.040]  既然你相信靈裡面是這麼重要的
[00:20:59.040 --> 00:21:00.040]  靈量是這麼重要的
[00:21:00.040 --> 00:21:02.040]  為什麼我不親近主
[00:21:02.040 --> 00:21:05.040]  為什麼我肚子裡肚子餓
[00:21:05.040 --> 00:21:08.040]  我就先吃東西
[00:21:08.040 --> 00:21:10.040]  不是吃了東西去靈修
[00:21:10.040 --> 00:21:12.040]  去親近主不對 不是
[00:21:12.040 --> 00:21:16.040]  我知道有時我們需要幫一下自己
[00:21:16.040 --> 00:21:19.040]  用這些行為幫一下自己
[00:21:19.040 --> 00:21:21.040]  約束一下自己
[00:21:21.040 --> 00:21:24.040]  不要讓自己慢慢遠離了神都不知道
[00:21:24.040 --> 00:21:25.040]  慢慢習慣了
[00:21:25.040 --> 00:21:26.040]  就已經變成一個習慣了
[00:21:26.040 --> 00:21:29.040]  做完其他事情 耶穌放到最後
[00:21:29.040 --> 00:21:31.040]  晚上的時候才親近一下
[00:21:31.040 --> 00:21:34.040]  一親近就親到天光了
[00:21:34.040 --> 00:21:37.040]  很早了 八點鐘
[00:21:37.040 --> 00:21:39.040]  睡得很熟
[00:21:39.040 --> 00:21:40.040]  我以前也是這樣
[00:21:40.040 --> 00:21:42.040]  我學習祈禱
[00:21:42.040 --> 00:21:45.040]  晚上一個小時祈禱 讀聖經
[00:21:45.040 --> 00:21:46.040]  我真的試過
[00:21:46.040 --> 00:21:49.040]  看一節聖經 看到明天早上
[00:21:49.040 --> 00:21:52.040]  一看上去 起初神創到天地
[00:21:52.040 --> 00:21:57.040]  因為那時候讀經的行動
[00:21:57.040 --> 00:21:59.040]  自己想操練多一點看聖經
[00:21:59.040 --> 00:22:01.040]  不看完我就不睡覺
[00:22:01.040 --> 00:22:04.040]  看到兩點 三點就死定了
[00:22:04.040 --> 00:22:06.040]  我們短暫也要看的
[00:22:06.040 --> 00:22:07.040]  繼續要看的
[00:22:07.040 --> 00:22:10.040]  知道晚上完了 十二點還沒看完
[00:22:10.040 --> 00:22:12.040]  慘了 看到一點鐘
[00:22:12.040 --> 00:22:14.040]  怎麼熬得住
[00:22:14.040 --> 00:22:16.040]  我的意思不是做這些事情
[00:22:16.040 --> 00:22:18.040]  而是有時要幫自己
[00:22:18.040 --> 00:22:21.040]  有時我們實在太過自由了
[00:22:21.040 --> 00:22:23.040]  慢慢看電視 看資訊
[00:22:23.040 --> 00:22:25.040]  看其他東西 回覆其他東西
[00:22:25.040 --> 00:22:28.040]  為其他東西祈禱 代禱 服侍
[00:22:28.040 --> 00:22:32.040]  忘記了主
[00:22:32.040 --> 00:22:34.040]  短時間可能沒什麼
[00:22:34.040 --> 00:22:39.040]  長時間可能我對主的愛慕已經沒有了
[00:22:39.040 --> 00:22:41.040]  你看聖經已經不像初信的時候
[00:22:41.040 --> 00:22:43.040]  不是初初那樣追求
[00:22:43.040 --> 00:22:45.040]  請你留意
[00:22:45.040 --> 00:22:47.040]  你聽神的話已經沒什麼味道了
[00:22:47.040 --> 00:22:49.040]  回來崇拜也是這樣
[00:22:49.040 --> 00:22:54.040]  唱歌 聽道 眨眨眼睛睡覺
[00:22:54.040 --> 00:22:57.040]  可能有問題的 弟兄姊妹
[00:22:57.040 --> 00:23:02.040]  可能我們對神的心有問題
[00:23:02.040 --> 00:23:04.040]  我也試過崇拜眨眨眼睛睡覺
[00:23:04.040 --> 00:23:05.040]  真的很累
[00:23:05.040 --> 00:23:07.040]  但我睡完心裡不內疚
[00:23:07.040 --> 00:23:08.040]  因為我主知道
[00:23:08.040 --> 00:23:10.040]  我的意思不是叫你眨眨眼睛睡覺
[00:23:10.040 --> 00:23:12.040]  我是試過真的很累
[00:23:12.040 --> 00:23:14.040]  但你內裡不內疚
[00:23:14.040 --> 00:23:16.040]  但我試過張開眼睛
[00:23:16.040 --> 00:23:17.040]  很精神
[00:23:17.040 --> 00:23:22.040]  但我心裡會覺得好像很虧欠
[00:23:22.040 --> 00:23:23.040]  為什麼
[00:23:23.040 --> 00:23:25.040]  因為有時你的心不在
[00:23:25.040 --> 00:23:28.040]  我人在 但心不在
[00:23:28.040 --> 00:23:31.040]  嘴巴讚美我 心遠離我
[00:23:31.040 --> 00:23:33.040]  就是聖經裡面說的
[00:23:33.040 --> 00:23:35.040]  祂不是要你的外形
[00:23:35.040 --> 00:23:37.040]  祂要你的心
[00:23:37.040 --> 00:23:38.040]  你真的敬拜神
[00:23:38.040 --> 00:23:39.040]  你睡著了
[00:23:39.040 --> 00:23:40.040]  你就睡著了
[00:23:40.040 --> 00:23:41.040]  在主裡面睡著了
[00:23:41.040 --> 00:23:42.040]  有時累 有時病
[00:23:42.040 --> 00:23:43.040]  有時可能你見他睡著了
[00:23:43.040 --> 00:23:44.040]  其實很敬虔的
[00:23:44.040 --> 00:23:46.040]  他已經病到死死的了
[00:23:46.040 --> 00:23:47.040]  他吃了藥
[00:23:47.040 --> 00:23:48.040]  他現在吃完那些感冒藥
[00:23:48.040 --> 00:23:50.040]  他當然睡了
[00:23:50.040 --> 00:23:51.040]  你說他不敬虔
[00:23:51.040 --> 00:23:52.040]  你可能批判他
[00:23:52.040 --> 00:23:55.040]  可能神說你不要出聲
[00:23:55.040 --> 00:23:57.040]  這是最愛我的
[00:23:57.040 --> 00:24:01.040]  所以我的意思是
[00:24:01.040 --> 00:24:04.040]  既然神說我們要建立和祂的關係
[00:24:04.040 --> 00:24:08.040]  我覺得這段時間是我們和神建立一個親密的關係
[00:24:08.040 --> 00:24:09.040]  而且在末世裡
[00:24:09.040 --> 00:24:11.040]  在這麼多逼迫 在這麼多困難裡
[00:24:11.040 --> 00:24:13.040]  真的唯有和主的關係
[00:24:13.040 --> 00:24:15.040]  讓我們能夠堅持下去
[00:24:15.040 --> 00:24:18.040]  沒有什麼可以再支撐我們
[00:24:18.040 --> 00:24:21.040]  你身邊的人可能都需要你扶他一把
[00:24:21.040 --> 00:24:23.040]  不要想著你扶著他
[00:24:23.040 --> 00:24:24.040]  你扶他 他也會扶你
[00:24:24.040 --> 00:24:25.040]  兩個人一起跌倒
[00:24:25.040 --> 00:24:27.040]  兩個人一起扶著主
[00:24:27.040 --> 00:24:29.040]  我們還有路可以走
[00:24:29.040 --> 00:24:31.040]  還有一段路我們可以走下去
[00:24:31.040 --> 00:24:34.040]  第三 這個就是奮力為主收裝甲
[00:24:34.040 --> 00:24:36.040]  我想初期教會的時候
[00:24:36.040 --> 00:24:39.040]  他們都是主透過聖經鼓勵他們
[00:24:39.040 --> 00:24:41.040]  告訴他們主一定會來的
[00:24:41.040 --> 00:24:42.040]  主會收割
[00:24:42.040 --> 00:24:43.040]  他會收裝甲
[00:24:43.040 --> 00:24:47.040]  而且他將會審判的那一批
[00:24:47.040 --> 00:24:49.040]  那誰收呢?
[00:24:49.040 --> 00:24:51.040]  那主扔下刀就收呢?
[00:24:51.040 --> 00:24:54.040]  那把刀是誰的呢?
[00:24:54.040 --> 00:24:56.040]  是不是教會呢?
[00:24:56.040 --> 00:24:57.040]  是不是我們呢?
[00:24:57.040 --> 00:24:59.040]  他就是參與我們去
[00:24:59.040 --> 00:25:00.040]  如果要快的
[00:25:00.040 --> 00:25:01.040]  收的快連刀
[00:25:01.040 --> 00:25:03.040]  熟了就叫我們收
[00:25:03.040 --> 00:25:06.040]  我們這次成為主又叫我們跑馬圈地
[00:25:06.040 --> 00:25:10.040]  跑馬圈地就是你的
[00:25:10.040 --> 00:25:12.040]  如果你說現在被你騎著馬
[00:25:12.040 --> 00:25:14.040]  你跑多久?
[00:25:14.040 --> 00:25:16.040]  總之日落之前你跑回來
[00:25:16.040 --> 00:25:19.040]  一個圈裡面的東西都是你的
[00:25:19.040 --> 00:25:21.040]  還不快馬加鞭?
[00:25:21.040 --> 00:25:23.040]  我加了幾鞭
[00:25:23.040 --> 00:25:25.040]  快一點
[00:25:25.040 --> 00:25:27.040]  現在是要出街撿人
[00:25:27.040 --> 00:25:28.040]  得人
[00:25:28.040 --> 00:25:30.040]  主再一次提醒我們的群體
[00:25:30.040 --> 00:25:32.040]  鼓勵我們的群體
[00:25:32.040 --> 00:25:34.040]  現在這個時候是出去撿人的時候
[00:25:34.040 --> 00:25:37.040]  去找人回來的時候
[00:25:37.040 --> 00:25:41.040]  大家覺得男人容易接觸嗎?
[00:25:41.040 --> 00:25:42.040]  男士
[00:25:42.040 --> 00:25:48.040]  中年的 四十 五十 一般
[00:25:48.040 --> 00:25:50.040]  你說難也不是很難
[00:25:50.040 --> 00:25:53.040]  看什麼階層 什麼背景
[00:25:53.040 --> 00:25:56.040]  油麻地現在去接觸
[00:25:56.040 --> 00:26:00.040]  我告訴你男人是很開放的
[00:26:00.040 --> 00:26:03.040]  因為現在沒什麼事做
[00:26:03.040 --> 00:26:04.040]  很多空閒
[00:26:04.040 --> 00:26:06.040]  悶到暈
[00:26:06.040 --> 00:26:08.040]  悶到嘔
[00:26:08.040 --> 00:26:09.040]  沒什麼事做
[00:26:09.040 --> 00:26:12.040]  那個自信
[00:26:12.040 --> 00:26:15.040]  那個倚靠沒了重心
[00:26:15.040 --> 00:26:16.040]  他說四十幾年
[00:26:16.040 --> 00:26:18.040]  他來了香港四十幾年
[00:26:18.040 --> 00:26:19.040]  沒試過
[00:26:19.040 --> 00:26:20.040]  不知道有沒有講過給你聽
[00:26:20.040 --> 00:26:22.040]  他來了香港四十幾年
[00:26:22.040 --> 00:26:23.040]  沒擔心過的
[00:26:23.040 --> 00:26:26.040]  現在很擔心
[00:26:26.040 --> 00:26:30.040]  因為積蓄用完了
[00:26:30.040 --> 00:26:32.040]  沒工開了
[00:26:32.040 --> 00:26:33.040]  以前做散工的
[00:26:33.040 --> 00:26:34.040]  跟車的
[00:26:34.040 --> 00:26:35.040]  做清潔的
[00:26:35.040 --> 00:26:37.040]  現在沒工開了
[00:26:37.040 --> 00:26:39.040]  你想做都沒得做
[00:26:39.040 --> 00:26:41.040]  所以一個禮拜開兩天工
[00:26:41.040 --> 00:26:43.040]  已經很開心了
[00:26:43.040 --> 00:26:46.040]  賺回幾百元 多好
[00:26:46.040 --> 00:26:47.040]  很開心
[00:26:47.040 --> 00:26:48.040]  他已經覺得都好了
[00:26:48.040 --> 00:26:49.040]  有盼望
[00:26:49.040 --> 00:26:50.040]  起碼有幾百元
[00:26:50.040 --> 00:26:52.040]  一個月有一千幾百收入
[00:26:52.040 --> 00:26:54.040]  都有幾千元
[00:26:54.040 --> 00:26:56.040]  所以現在油麻地
[00:26:56.040 --> 00:26:58.040]  我們去送飯
[00:26:58.040 --> 00:27:00.040]  很多人來拿
[00:27:00.040 --> 00:27:04.040]  擺到好像魚糧一樣
[00:27:04.040 --> 00:27:06.040]  那些魚自己游過來
[00:27:06.040 --> 00:27:08.040]  他自己說你們做什麼
[00:27:08.040 --> 00:27:10.040]  派飯來
[00:27:10.040 --> 00:27:11.040]  是這樣的
[00:27:11.040 --> 00:27:12.040]  走過來
[00:27:12.040 --> 00:27:15.040]  留了名是可以探的
[00:27:15.040 --> 00:27:17.040]  現在四五十歲的男士
[00:27:17.040 --> 00:27:19.040]  是會來拿飯的
[00:27:19.040 --> 00:27:21.040]  我們一般都是長者多
[00:27:21.040 --> 00:27:25.040]  但現在你看到四五十歲的男士
[00:27:25.040 --> 00:27:26.040]  即是什麼呢
[00:27:26.040 --> 00:27:28.040]  裝甲真的熟了
[00:27:28.040 --> 00:27:31.040]  現在真的艱難的環境
[00:27:31.040 --> 00:27:33.040]  就要趁低吸納
[00:27:33.040 --> 00:27:34.040]  現在最艱難
[00:27:34.040 --> 00:27:35.040]  人的心開放
[00:27:35.040 --> 00:27:37.040]  你還不快點吸納
[00:27:37.040 --> 00:27:38.040]  你到他自己找到工作
[00:27:38.040 --> 00:27:40.040]  他自己大把節目的時候
[00:27:40.040 --> 00:27:42.040]  誰理你
[00:27:42.040 --> 00:27:44.040]  你給他飯盒一扔開
[00:27:44.040 --> 00:27:46.040]  我不吃這些
[00:27:46.040 --> 00:27:48.040]  所以求主幫我們
[00:27:48.040 --> 00:27:50.040]  這個時候是什麼時間呢
[00:27:50.040 --> 00:27:52.040]  這個時候是一個回應的時間
[00:27:52.040 --> 00:27:53.040]  是我們兩個重點
[00:27:53.040 --> 00:27:55.040]  建立同神的關係
[00:27:55.040 --> 00:27:57.040]  親密的關係
[00:27:57.040 --> 00:27:58.040]  講快為主
[00:27:58.040 --> 00:27:59.040]  一起收割
[00:27:59.040 --> 00:28:02.040]  其實今天下午我們又去探訪
[00:28:02.040 --> 00:28:05.040]  去派禮包給那些家庭
[00:28:05.040 --> 00:28:07.040]  其實真的很需要的
[00:28:07.040 --> 00:28:08.040]  如果多些人
[00:28:08.040 --> 00:28:10.040]  我們就可以收割多些
[00:28:10.040 --> 00:28:13.040]  主鼓勵我們出去撿
[00:28:13.040 --> 00:28:14.040]  去撿回來
[00:28:14.040 --> 00:28:15.040]  去找回來
[00:28:15.040 --> 00:28:16.040]  人家覺得沒有價值的
[00:28:16.040 --> 00:28:18.040]  我們覺得很有價值
[00:28:18.040 --> 00:28:19.040]  人家看他沒用的
[00:28:19.040 --> 00:28:20.040]  這個不行的
[00:28:20.040 --> 00:28:21.040]  我們看回來
[00:28:21.040 --> 00:28:23.040]  因為主看他寶貴
[00:28:23.040 --> 00:28:25.040]  求主幫我們
[00:28:25.040 --> 00:28:27.040]  第二個
[00:28:27.040 --> 00:28:30.040]  我們要信神一定會審判的
[00:28:30.040 --> 00:28:31.040]  剛才你看聖經
[00:28:31.040 --> 00:28:33.040]  看到十六十七節那裡
[00:28:33.040 --> 00:28:34.040]  十八節那裡說
[00:28:34.040 --> 00:28:39.040]  他說那裡神將葡萄放在酒鑿那裡
[00:28:39.040 --> 00:28:41.040]  即是說審判是真實的
[00:28:41.040 --> 00:28:43.040]  將來真的會有審判
[00:28:43.040 --> 00:28:45.040]  主回來
[00:28:45.040 --> 00:28:47.040]  這段時間有一天就會審判
[00:28:47.040 --> 00:28:50.040]  所以這裡小心中了撒旦的詭計
[00:28:50.040 --> 00:28:51.040]  大家知道嗎
[00:28:51.040 --> 00:28:54.040]  撒旦說你吃了不一定死
[00:28:54.040 --> 00:28:57.040]  但神明明說了吃的日子你就會死
[00:28:57.040 --> 00:28:59.040]  你吃了就會死
[00:28:59.040 --> 00:29:02.040]  所以真正的問題
[00:29:02.040 --> 00:29:05.040]  真正的撒旦角度在哪裡呢
[00:29:05.040 --> 00:29:08.040]  他其實叫我們懷疑神
[00:29:08.040 --> 00:29:12.040]  其實關鍵不在於果子
[00:29:12.040 --> 00:29:14.040]  是在於懷疑神的說話
[00:29:14.040 --> 00:29:18.040]  我再說一次
[00:29:18.040 --> 00:29:21.040]  其實我們裡面真正叫我們
[00:29:21.040 --> 00:29:23.040]  跟神決裂的就是
[00:29:23.040 --> 00:29:25.040]  我們懷疑神的說話
[00:29:27.040 --> 00:29:30.040]  明明神說了是這樣的
[00:29:30.040 --> 00:29:31.040]  有人說不是的
[00:29:31.040 --> 00:29:32.040]  不一定的
[00:29:32.040 --> 00:29:33.040]  我們就說是的
[00:29:33.040 --> 00:29:34.040]  可能不一定的
[00:29:34.040 --> 00:29:36.040]  中招了
[00:29:36.040 --> 00:29:37.040]  馬上中招了
[00:29:37.040 --> 00:29:39.040]  主說我會回來的
[00:29:39.040 --> 00:29:42.040]  你們現在要使萬民作我門徒
[00:29:42.040 --> 00:29:43.040]  你們要奮力去做
[00:29:43.040 --> 00:29:44.040]  我們就說
[00:29:44.040 --> 00:29:46.040]  聽了好像不是
[00:29:46.040 --> 00:29:49.040]  中招了
[00:29:49.040 --> 00:29:50.040]  主說是的
[00:29:50.040 --> 00:29:52.040]  主說應許尚未成就
[00:29:52.040 --> 00:29:53.040]  有人以為他擔言
[00:29:53.040 --> 00:29:54.040]  其實不是擔言
[00:29:54.040 --> 00:29:55.040]  是寬容
[00:29:55.040 --> 00:29:57.040]  剛才我說他有個鐮刀
[00:29:57.040 --> 00:29:58.040]  一個快鐮刀
[00:29:58.040 --> 00:29:59.040]  是快的
[00:29:59.040 --> 00:30:01.040]  很快的
[00:30:01.040 --> 00:30:03.040]  一落地就收割的
[00:30:03.040 --> 00:30:05.040]  他會收割葡萄果子
[00:30:05.040 --> 00:30:07.040]  他會落在酒棧裡
[00:30:07.040 --> 00:30:08.040]  神的審判會來的
[00:30:08.040 --> 00:30:11.040]  所以啟示錄裡面說到神的公義
[00:30:11.040 --> 00:30:12.040]  一個嚴厲的父
[00:30:12.040 --> 00:30:14.040]  一個公義的神
[00:30:14.040 --> 00:30:16.040]  他會審判這個地方
[00:30:16.040 --> 00:30:18.040]  但是我們可能覺得
[00:30:18.040 --> 00:30:19.040]  不是啊
[00:30:19.040 --> 00:30:20.040]  不是吧
[00:30:20.040 --> 00:30:22.040]  所以人的愚蠢的想法是什麼
[00:30:22.040 --> 00:30:24.040]  他以為神的慈愛
[00:30:24.040 --> 00:30:26.040]  是絕對不會有地獄的
[00:30:26.040 --> 00:30:28.040]  有什麼可能有地獄呢
[00:30:28.040 --> 00:30:31.040]  我們傳福音跟那些微信的朋友說
[00:30:31.040 --> 00:30:32.040]  他都說
[00:30:32.040 --> 00:30:34.040]  神的慈愛又怎會有地獄呢
[00:30:34.040 --> 00:30:37.040]  父母生兒女出來又怎會叫他受苦呢
[00:30:37.040 --> 00:30:39.040]  他不聽話都不要打死他
[00:30:39.040 --> 00:30:40.040]  是不是啊
[00:30:40.040 --> 00:30:43.040]  我們會這樣想的
[00:30:43.040 --> 00:30:44.040]  可能有人這樣想的
[00:30:44.040 --> 00:30:47.040]  或者我們裡面潛意識可能這樣想的
[00:30:47.040 --> 00:30:50.040]  但是忽略了神的公義
[00:30:50.040 --> 00:30:51.040]  也是慈愛
[00:30:51.040 --> 00:30:53.040]  他是慈愛也是公義
[00:30:53.040 --> 00:30:56.040]  要不然耶穌就不需要上十字架
[00:30:56.040 --> 00:30:57.040]  是不是
[00:30:57.040 --> 00:30:58.040]  耶穌為什麼要上十字架呢
[00:30:58.040 --> 00:31:01.040]  耶穌上十字架就是因為神是公義的
[00:31:01.040 --> 00:31:04.040]  萬不以有罪為無罪
[00:31:04.040 --> 00:31:05.040]  我們讀過
[00:31:05.040 --> 00:31:07.040]  背過聖經就知道了
[00:31:07.040 --> 00:31:10.040]  至父及子三四代
[00:31:10.040 --> 00:31:12.040]  所以求主幫我們
[00:31:12.040 --> 00:31:13.040]  下一章
[00:31:13.040 --> 00:31:15.040]  一個不相信
[00:31:15.040 --> 00:31:17.040]  不確定的人會怎樣呢
[00:31:17.040 --> 00:31:20.040]  覺得沒有審判的
[00:31:20.040 --> 00:31:21.040]  或者不太確定
[00:31:21.040 --> 00:31:23.040]  好像吧好像吧不知道吧
[00:31:23.040 --> 00:31:27.040]  其實這個人對神容易有輕慢的態度
[00:31:27.040 --> 00:31:29.040]  如果懷著這種想法
[00:31:29.040 --> 00:31:31.040]  我們不是百分之百相信
[00:31:31.040 --> 00:31:36.040]  有時我們會不知不覺地活在這種心態裡
[00:31:36.040 --> 00:31:38.040]  我們對神是不敬畏的
[00:31:38.040 --> 00:31:39.040]  不是很怕
[00:31:39.040 --> 00:31:41.040]  也不怕
[00:31:41.040 --> 00:31:42.040]  也不會打下來的
[00:31:42.040 --> 00:31:43.040]  怎會呢
[00:31:43.040 --> 00:31:45.040]  僥倖的心態
[00:31:45.040 --> 00:31:47.040]  養成一個僥倖的心態
[00:31:47.040 --> 00:31:48.040]  神不會審判我們的
[00:31:48.040 --> 00:31:50.040]  落在自欺欺人的狀態裡
[00:31:51.040 --> 00:31:54.040]  爸爸媽媽警告子女
[00:31:54.040 --> 00:31:55.040]  你不要再這樣了
[00:31:55.040 --> 00:31:56.040]  不給你飯吃的
[00:31:56.040 --> 00:31:58.040]  當他們唱歌
[00:31:58.040 --> 00:32:00.040]  說說而已
[00:32:00.040 --> 00:32:02.040]  不真的
[00:32:02.040 --> 00:32:04.040]  OK
[00:32:04.040 --> 00:32:06.040]  什麼
[00:32:06.040 --> 00:32:09.040]  我認識一個
[00:32:09.040 --> 00:32:11.040]  真人真事
[00:32:11.040 --> 00:32:13.040]  兒子經常滾卡
[00:32:13.040 --> 00:32:15.040]  嚴重花錢
[00:32:15.040 --> 00:32:18.040]  你知不知道生氣是什麼
[00:32:18.040 --> 00:32:20.040]  媽媽也是跟他還的
[00:32:21.040 --> 00:32:24.040]  明明寫著借錢要還的
[00:32:24.040 --> 00:32:28.040]  不要給錢中介
[00:32:28.040 --> 00:32:30.040]  他用不著中介
[00:32:30.040 --> 00:32:32.040]  我有個媽媽
[00:32:32.040 --> 00:32:33.040]  就可以了
[00:32:33.040 --> 00:32:34.040]  媽媽罵完他
[00:32:34.040 --> 00:32:35.040]  你這個死小子
[00:32:35.040 --> 00:32:36.040]  你這個壞小子
[00:32:36.040 --> 00:32:37.040]  經常這樣花錢
[00:32:37.040 --> 00:32:38.040]  我以後不養你了
[00:32:38.040 --> 00:32:39.040]  我還以為你養我
[00:32:39.040 --> 00:32:40.040]  現在還要給錢你
[00:32:40.040 --> 00:32:41.040]  是不是很生氣
[00:32:41.040 --> 00:32:43.040]  最後又跟他還
[00:32:43.040 --> 00:32:46.040]  所以我覺得
[00:32:46.040 --> 00:32:48.040]  神也是這樣的
[00:32:48.040 --> 00:32:49.040]  我犯了罪
[00:32:49.040 --> 00:32:51.040]  他罵罵我
[00:32:51.040 --> 00:32:53.040]  也沒什麼
