
[00:00:00.000 --> 00:00:01.880]  我今天講到的題目
[00:17:53.280 --> 00:17:55.280]  沒有一物地隱藏不得他的熱氣
[00:17:55.280 --> 00:17:57.280]  任何東西
[00:17:57.280 --> 00:17:59.280]  所有東西都被他的熱氣
[00:17:59.280 --> 00:18:01.280]  影響到
[00:18:01.280 --> 00:18:03.280]  這節是講太陽
[00:18:03.280 --> 00:18:05.280]  但是不是意思是說
[00:18:05.280 --> 00:18:07.280]  基督呢
[00:18:07.280 --> 00:18:09.280]  你可以這樣去想
[00:18:09.280 --> 00:18:11.280]  起碼這節
[00:18:11.280 --> 00:18:13.280]  用太陽作為一個主體
[00:18:13.280 --> 00:18:15.280]  讓我們去看
[00:18:15.280 --> 00:18:17.280]  去感受去明白
[00:18:17.280 --> 00:18:19.280]  神的創造是多麼偉大
[00:18:19.280 --> 00:18:21.280]  特別在古人來說
[00:18:21.280 --> 00:18:23.280]  幾千年以前
[00:18:23.280 --> 00:18:25.280]  這個世界可能
[00:18:25.280 --> 00:18:27.280]  跳高
[00:18:27.280 --> 00:18:29.280]  跳過兩米以上
[00:18:29.280 --> 00:18:31.280]  都離不開地心吸力
[00:18:31.280 --> 00:18:33.280]  被他扯下來
[00:18:33.280 --> 00:18:35.280]  知不知道現在世界紀錄
[00:18:35.280 --> 00:18:37.280]  男子好像
[00:18:37.280 --> 00:18:39.280]  兩米三幾
[00:18:39.280 --> 00:18:41.280]  兩米四
[00:18:41.280 --> 00:18:43.280]  女子就兩米零九
[00:18:43.280 --> 00:18:45.280]  這個紀錄
[00:18:45.280 --> 00:18:47.280]  幾十年前創的
[00:18:47.280 --> 00:18:49.280]  應該是保加利亞的一個選手
[00:18:49.280 --> 00:18:51.280]  youtube有得看的
[00:18:51.280 --> 00:18:53.280]  幾十年都沒有人破到
[00:18:53.280 --> 00:18:55.280]  因為出現了一個跳高的新星
[00:18:55.280 --> 00:18:57.280]  跳高項目沒舉行
[00:18:57.280 --> 00:18:59.280]  大家回去可以留意一下
[00:18:59.280 --> 00:19:01.280]  有機會他會破到紀錄
[00:19:01.280 --> 00:19:03.280]  起碼平到紀錄
[00:19:03.280 --> 00:19:05.280]  我想講的就是
[00:19:05.280 --> 00:19:07.280]  以前的人智慧能力有限
[00:19:07.280 --> 00:19:09.280]  他能夠感受到太陽
[00:19:09.280 --> 00:19:11.280]  就已經是很厲害
[00:19:11.280 --> 00:19:13.280]  日出日落四季
[00:19:13.280 --> 00:19:15.280]  這樣去更替
[00:19:15.280 --> 00:19:17.280]  就令到大地
[00:19:17.280 --> 00:19:19.280]  欣欣向榮
[00:19:19.280 --> 00:19:21.280]  農作物又得以生產
[00:19:21.280 --> 00:19:23.280]  太陽很重要
[00:19:23.280 --> 00:19:25.280]  所以斯人用太陽來表達
[00:19:25.280 --> 00:19:27.280]  讓人明白
[00:19:27.280 --> 00:19:29.280]  神作為的創造
[00:19:29.280 --> 00:19:31.280]  是多麼偉大
[00:19:31.280 --> 00:19:33.280]  創造
[00:19:33.280 --> 00:19:35.280]  都是死物
[00:19:35.280 --> 00:19:37.280]  都是很偉大
[00:19:37.280 --> 00:19:39.280]  如果你能夠
[00:19:39.280 --> 00:19:41.280]  創造另一個宇宙
[00:19:41.280 --> 00:19:43.280]  好像這個宇宙
[00:19:43.280 --> 00:19:45.280]  讓你自己做一個
[00:19:45.280 --> 00:19:47.280]  我都覺得你很偉大
[00:19:47.280 --> 00:19:49.280]  雖然你照抄
[00:19:49.280 --> 00:19:51.280]  但是你沒有這個能力
[00:19:51.280 --> 00:19:53.280]  書法家那些
[00:19:53.280 --> 00:19:55.280]  寫字很漂亮
[00:19:55.280 --> 00:19:57.280]  你怎樣去臨摹
[00:19:57.280 --> 00:19:59.280]  給專家一眼望就看到
[00:19:59.280 --> 00:20:01.280]  這是臨摹的硬品
[00:20:01.280 --> 00:20:03.280]  不是真跡
[00:20:03.280 --> 00:20:05.280]  是不是
[00:20:05.280 --> 00:20:07.280]  那個真跡就偉大
[00:20:07.280 --> 00:20:09.280]  我們不要講那麼遠
[00:20:09.280 --> 00:20:11.280]  講回這裡
[00:20:11.280 --> 00:20:13.280]  創造這些世界很偉大之後
[00:20:13.280 --> 00:20:15.280]  接著到
[00:20:15.280 --> 00:20:17.280]  七八九十節
[00:20:17.280 --> 00:20:19.280]  講耶和華的律法
[00:20:19.280 --> 00:20:23.280]  我這裡專門將七八九十節再重新編排
[00:20:23.280 --> 00:20:25.280]  七節裡面
[00:20:25.280 --> 00:20:27.280]  前後句
[00:20:27.280 --> 00:20:29.280]  第八節前後句
[00:20:29.280 --> 00:20:31.280]  第九節前後句
[00:20:31.280 --> 00:20:33.280]  這是今天所講的主要內容
[00:20:33.280 --> 00:20:35.280]  稍後再詳細講下去
[00:20:35.280 --> 00:20:37.280]  講這個之先我要特別提一提
[00:20:37.280 --> 00:20:39.280]  留不留意到七八九十節是耶和華的律法
[00:20:39.280 --> 00:20:41.280]  耶和華的法律
[00:20:41.280 --> 00:20:45.280]  之前的四節
[00:20:45.280 --> 00:20:47.280]  諸天術說
[00:20:47.280 --> 00:20:49.280]  神的榮耀
[00:20:49.280 --> 00:20:53.280]  第四節這個神字
[00:20:53.280 --> 00:20:55.280]  在原文沒有神字
[00:20:55.280 --> 00:20:57.280]  所以很重要的意思是
[00:20:57.280 --> 00:20:59.280]  第一節一直下來
[00:20:59.280 --> 00:21:01.280]  這裡是在講
[00:21:01.280 --> 00:21:03.280]  這個神
[00:21:03.280 --> 00:21:05.280]  但是在舊約裡面
[00:21:05.280 --> 00:21:07.280]  這個字是很重要的
[00:21:07.280 --> 00:21:09.280]  分別
[00:21:09.280 --> 00:21:11.280]  是用原文
[00:21:11.280 --> 00:21:13.280]  L字
[00:21:13.280 --> 00:21:15.280]  就是神
[00:21:15.280 --> 00:21:17.280]  中文也對
[00:21:17.280 --> 00:21:19.280]  但是到了第七節
[00:21:19.280 --> 00:21:21.280]  就用了耶和華
[00:21:21.280 --> 00:21:23.280]  如果你看聖經
[00:21:23.280 --> 00:21:25.280]  隨便看
[00:21:25.280 --> 00:21:27.280]  不是用心去研究
[00:21:27.280 --> 00:21:29.280]  想多認識
[00:21:29.280 --> 00:21:31.280]  你都不覺得有什麼分別
[00:21:31.280 --> 00:21:33.280]  創世紀也是這樣
[00:21:33.280 --> 00:21:35.280]  這一節可以幫我們思考一下
[00:21:35.280 --> 00:21:37.280]  你記不記得耶和華這個名字
[00:21:37.280 --> 00:21:39.280]  在哪裡第一次出現
[00:21:41.280 --> 00:21:43.280]  一路都是寫聖經的人
[00:21:43.280 --> 00:21:45.280]  去寫神的名字
[00:21:45.280 --> 00:21:47.280]  但是摩西
[00:21:47.280 --> 00:21:49.280]  偉大之處
[00:21:49.280 --> 00:21:51.280]  真的厲害
[00:21:51.280 --> 00:21:53.280]  所以聖經說摩西
[00:21:53.280 --> 00:21:55.280]  學了埃及人一切的學問
[00:21:55.280 --> 00:21:57.280]  埃及人裡面
[00:21:57.280 --> 00:21:59.280]  第一才子
[00:21:59.280 --> 00:22:01.280]  真的沒錯
[00:22:01.280 --> 00:22:03.280]  以前在摩西先前的人
[00:22:03.280 --> 00:22:05.280]  神向他顯現
[00:22:05.280 --> 00:22:07.280]  包括阿伯拉罕
[00:22:07.280 --> 00:22:09.280]  神叫你做什麼
[00:22:09.280 --> 00:22:11.280]  對話問答
[00:22:11.280 --> 00:22:13.280]  一路記下來
[00:22:13.280 --> 00:22:15.280]  是沒有人問過神你叫什麼名字
[00:22:15.280 --> 00:22:19.280]  但是神叫摩西說你去埃及
[00:22:19.280 --> 00:22:21.280]  將我的子民
[00:22:21.280 --> 00:22:23.280]  呼召帶領你出來
[00:22:23.280 --> 00:22:25.280]  摩西說你叫我去
[00:22:25.280 --> 00:22:27.280]  我只是說
[00:22:27.280 --> 00:22:29.280]  神叫我來
[00:22:29.280 --> 00:22:31.280]  神你叫什麼名字
[00:22:31.280 --> 00:22:33.280]  摩西這個問題
[00:22:33.280 --> 00:22:35.280]  問得非常聰明
[00:22:35.280 --> 00:22:37.280]  沒有人問過
[00:22:37.280 --> 00:22:39.280]  只有問
[00:22:39.280 --> 00:22:41.280]  每個人都說神你叫什麼名字
[00:22:41.280 --> 00:22:45.280]  所以小朋友一路長大
[00:22:45.280 --> 00:22:47.280]  都要教他
[00:22:47.280 --> 00:22:49.280]  阿伯叫什麼名字
[00:22:49.280 --> 00:22:51.280]  阿媽叫什麼名字
[00:22:51.280 --> 00:22:53.280]  否則手失了
[00:22:53.280 --> 00:22:55.280]  你阿媽叫什麼名字
[00:22:55.280 --> 00:22:57.280]  我阿媽就叫阿媽
[00:22:57.280 --> 00:22:59.280]  每個人的阿爸都叫阿爸
[00:22:59.280 --> 00:23:01.280]  你叫什麼名字
[00:23:01.280 --> 00:23:03.280]  摩西這個問題問得好
[00:23:03.280 --> 00:23:05.280]  神你叫什麼名字
[00:23:05.280 --> 00:23:07.280]  把他的名字揭示了
[00:23:07.280 --> 00:23:09.280]  翻譯
[00:23:09.280 --> 00:23:11.280]  翻譯得很奇怪
[00:23:11.280 --> 00:23:13.280]  但也沒辦法
[00:23:13.280 --> 00:23:15.280]  這超乎了
[00:23:15.280 --> 00:23:17.280]  所有能夠
[00:23:17.280 --> 00:23:19.280]  啟示人明白
[00:23:19.280 --> 00:23:21.280]  人都是不明白
[00:23:21.280 --> 00:23:23.280]  所以終於神說了一個名字
[00:23:23.280 --> 00:23:25.280]  中文翻譯叫
[00:23:25.280 --> 00:23:27.280]  我就是摩西
[00:23:27.280 --> 00:23:29.280]  可能
[00:23:29.280 --> 00:23:31.280]  說笑地說
[00:23:31.280 --> 00:23:33.280]  可能神都沒有想過
[00:23:33.280 --> 00:23:35.280]  我叫什麼名字
[00:23:35.280 --> 00:23:39.280]  自幼永幼
[00:23:39.280 --> 00:23:41.280]  一路在
[00:23:41.280 --> 00:23:43.280]  追回時間的盡頭
[00:23:43.280 --> 00:23:45.280]  我已經在這
[00:23:45.280 --> 00:23:47.280]  我沒有想過我自己叫什麼名字
[00:23:47.280 --> 00:23:49.280]  可能神都被摩西
[00:23:49.280 --> 00:23:51.280]  問起
[00:23:51.280 --> 00:23:53.280]  神你原諒我
[00:23:53.280 --> 00:23:55.280]  再解釋一下
[00:23:55.280 --> 00:23:57.280]  神被摩西問起
[00:23:57.280 --> 00:23:59.280]  我叫什麼名字
[00:23:59.280 --> 00:24:01.280]  神說我就是我
[00:24:01.280 --> 00:24:03.280]  在希伯來聖經
[00:24:03.280 --> 00:24:05.280]  大家去研究聖經
[00:24:05.280 --> 00:24:07.280]  這是一個很有興趣的題目
[00:24:07.280 --> 00:24:11.280]  希伯來聖經
[00:24:11.280 --> 00:24:13.280]  神說他叫什麼名字
[00:24:13.280 --> 00:24:17.280]  用英文拼音
[00:24:17.280 --> 00:24:19.280]  標示
[00:24:19.280 --> 00:24:21.280]  YH
[00:24:21.280 --> 00:24:23.280]  希伯來文很出名
[00:24:23.280 --> 00:24:25.280]  一個特色
[00:24:25.280 --> 00:24:27.280]  沒有母音的系統
[00:24:27.280 --> 00:24:29.280]  等於英文
[00:24:29.280 --> 00:24:31.280]  寫一篇英文
[00:24:31.280 --> 00:24:33.280]  把所有AEIOU
[00:24:33.280 --> 00:24:35.280]  的母音抽起來
[00:24:35.280 --> 00:24:37.280]  如果英文
[00:24:37.280 --> 00:24:39.280]  只有中三水平
[00:24:39.280 --> 00:24:41.280]  你都明白
[00:24:41.280 --> 00:24:43.280]  文字寫什麼
[00:24:43.280 --> 00:24:45.280]  沒有AEIOU
[00:24:45.280 --> 00:24:47.280]  你都看得明白
[00:24:47.280 --> 00:24:49.280]  讀得到
[00:24:49.280 --> 00:24:51.280]  但給小學生就不行
[00:24:51.280 --> 00:24:53.280]  原來希伯來文
[00:24:53.280 --> 00:24:55.280]  就是這樣
[00:24:55.280 --> 00:24:57.280]  一直以來只有子音
[00:24:57.280 --> 00:24:59.280]  沒有母音
[00:24:59.280 --> 00:25:01.280]  在裏面
[00:25:01.280 --> 00:25:03.280]  懂讀的人就懂讀
[00:25:03.280 --> 00:25:05.280]  在聖經裏面
[00:25:05.280 --> 00:25:07.280]  已經寫了
[00:25:07.280 --> 00:25:09.280]  神揭示他的名字
[00:25:09.280 --> 00:25:11.280]  YHWH
[00:25:11.280 --> 00:25:13.280]  可能那時的人
[00:25:13.280 --> 00:25:15.280]  是懂讀的
[00:25:15.280 --> 00:25:17.280]  但猶太人
[00:25:17.280 --> 00:25:19.280]  很尊重很敬畏神
[00:25:19.280 --> 00:25:21.280]  好像我們中國人
[00:25:21.280 --> 00:25:23.280]  以前很敬畏皇帝
[00:25:23.280 --> 00:25:25.280]  皇帝的名字
[00:25:25.280 --> 00:25:27.280]  不可以讀出來
[00:25:27.280 --> 00:25:29.280]  所以神的名字不可以讀出來
[00:25:29.280 --> 00:25:31.280]  他們就
[00:25:31.280 --> 00:25:33.280]  這個名字寫了YHWH
[00:25:33.280 --> 00:25:35.280]  怎麼讀呢
[00:25:35.280 --> 00:25:37.280]  不敢讀
[00:25:37.280 --> 00:25:39.280]  於是讀聖經的時候
[00:25:39.280 --> 00:25:41.280]  讀到這個名字
[00:25:41.280 --> 00:25:43.280]  就用了相等於中文的上主
[00:25:43.280 --> 00:25:45.280]  或者等於英文聖經裏面
[00:25:45.280 --> 00:25:47.280]  LORD
[00:25:47.280 --> 00:25:49.280]  來發音讀出來
[00:25:49.280 --> 00:25:51.280]  所以這個神的名字
[00:25:51.280 --> 00:25:53.280]  究竟怎麼讀呢
[00:25:53.280 --> 00:25:55.280]  一路過了
[00:25:55.280 --> 00:25:57.280]  應該幾千年
[00:25:57.280 --> 00:25:59.280]  這個
[00:25:59.280 --> 00:26:01.280]  猶太人的
[00:26:01.280 --> 00:26:03.280]  希伯來文都是這樣
[00:26:03.280 --> 00:26:05.280]  沒有那個母音
[00:26:05.280 --> 00:26:07.280]  讀著讀著
[00:26:07.280 --> 00:26:09.280]  那些人就忘記了這個名字怎麼讀
[00:26:09.280 --> 00:26:11.280]  那怎麼辦呢
[00:26:11.280 --> 00:26:13.280]  後來在九世紀才開始
[00:26:13.280 --> 00:26:15.280]  我們這個文字沒有母音
[00:26:15.280 --> 00:26:17.280]  我們加一些母音
[00:26:17.280 --> 00:26:19.280]  所以你如果看希伯來文
[00:26:19.280 --> 00:26:21.280]  就發覺那些字的下面
[00:26:21.280 --> 00:26:23.280]  兩點
[00:26:23.280 --> 00:26:25.280]  一橫一棟
[00:26:25.280 --> 00:26:27.280]  就代表母音
[00:26:27.280 --> 00:26:29.280]  這個就發阿音
[00:26:29.280 --> 00:26:31.280]  這個就發E音
[00:26:31.280 --> 00:26:33.280]  這個就發柯音
[00:26:33.280 --> 00:26:35.280]  這樣就拼起來讀
[00:26:35.280 --> 00:26:37.280]  去到這個字
[00:26:37.280 --> 00:26:39.280]  怎麼讀呢
[00:26:39.280 --> 00:26:41.280]  那些人就根據
[00:26:41.280 --> 00:26:43.280]  加母音
[00:26:43.280 --> 00:26:45.280]  現在加上去讀
[00:26:45.280 --> 00:26:47.280]  就應該讀
[00:26:47.280 --> 00:26:49.280]  YHWH
[00:26:49.280 --> 00:26:51.280]  阿威
[00:26:51.280 --> 00:26:53.280]  這個真的不錯
[00:26:53.280 --> 00:26:55.280]  阿威
[00:26:55.280 --> 00:26:57.280]  是這樣的音
[00:26:57.280 --> 00:26:59.280]  譯成英文的時候
[00:26:59.280 --> 00:27:01.280]  經過一些特文的變化
[00:27:01.280 --> 00:27:03.280]  就譯成耶和華
[00:27:03.280 --> 00:27:05.280]  所以耶和華這個名字
[00:27:05.280 --> 00:27:07.280]  就是這樣來的
[00:27:07.280 --> 00:27:09.280]  講這麼多就想追溯一下
[00:27:09.280 --> 00:27:11.280]  耶和華這個字這個名字
[00:27:11.280 --> 00:27:13.280]  在聖經裡面用
[00:27:13.280 --> 00:27:15.280]  是代表神向人
[00:27:15.280 --> 00:27:17.280]  有那個關係
[00:27:17.280 --> 00:27:19.280]  有一個啟示
[00:27:19.280 --> 00:27:21.280]  的時候告訴人
[00:27:21.280 --> 00:27:23.280]  祂叫什麼名字
[00:27:23.280 --> 00:27:25.280]  不單止是神
[00:27:25.280 --> 00:27:27.280]  和你沒有關係的一個名字
[00:27:27.280 --> 00:27:29.280]  耶和華這個名稱
[00:27:29.280 --> 00:27:31.280]  是和我們很有密切關係
[00:27:31.280 --> 00:27:33.280]  神是
[00:27:33.280 --> 00:27:35.280]  我們的神
[00:27:35.280 --> 00:27:37.280]  祂把祂的名字告訴我們
[00:27:37.280 --> 00:27:39.280]  祂叫耶和華
[00:27:39.280 --> 00:27:41.280]  因此詩篇到這裡用耶和華
[00:27:41.280 --> 00:27:43.280]  就帶出一個
[00:27:43.280 --> 00:27:45.280]  很不同的意思
[00:27:45.280 --> 00:27:47.280]  不是只是高高在上
[00:27:47.280 --> 00:27:49.280]  創造這個天地
[00:27:49.280 --> 00:27:51.280]  的一個與我們無關的神
[00:27:51.280 --> 00:27:53.280]  是一個向我們
[00:27:53.280 --> 00:27:55.280]  啟示的神
[00:27:55.280 --> 00:27:57.280]  祂是耶和華
[00:27:57.280 --> 00:27:59.280]  所以從第七節開始用了耶和華
[00:27:59.280 --> 00:28:01.280]  這個耶和華一看
[00:28:01.280 --> 00:28:03.280]  就說是律法嘛法道嘛
[00:28:03.280 --> 00:28:05.280]  這些全部我都明白
[00:28:05.280 --> 00:28:07.280]  但是我覺得詩篇這一篇
[00:28:07.280 --> 00:28:09.280]  詩篇偉大之處就是
[00:28:09.280 --> 00:28:11.280]  譯作這個
[00:28:11.280 --> 00:28:13.280]  中文的時候
[00:28:13.280 --> 00:28:15.280]  我不敢說它錯
[00:28:15.280 --> 00:28:17.280]  但是和原本的
[00:28:17.280 --> 00:28:19.280]  希伯來文的意思
[00:28:19.280 --> 00:28:21.280]  有些不同
[00:28:21.280 --> 00:28:23.280]  有些研究的人都表達過
[00:28:23.280 --> 00:28:25.280]  這個意見
[00:28:25.280 --> 00:28:27.280]  我也覺得應該要尊重
[00:28:27.280 --> 00:28:29.280]  原底文字的意思
[00:28:29.280 --> 00:28:31.280]  我發覺
[00:28:31.280 --> 00:28:33.280]  帶出的訊息
[00:28:33.280 --> 00:28:35.280]  是更加豐富
[00:28:35.280 --> 00:28:37.280]  耶和華的律法沒有問題
[00:28:37.280 --> 00:28:39.280]  它是法律
[00:28:39.280 --> 00:28:41.280]  耶和華的律法全被
[00:28:41.280 --> 00:28:43.280]  完全完美無缺
[00:28:43.280 --> 00:28:45.280]  使
[00:28:45.280 --> 00:28:47.280]  能夠
[00:28:47.280 --> 00:28:49.280]  蘇醒人心
[00:28:49.280 --> 00:28:51.280]  原本聖經的字
[00:28:51.280 --> 00:28:53.280]  這個字是有
[00:28:53.280 --> 00:28:55.280]  迴轉改變
[00:28:55.280 --> 00:28:57.280]  這樣的意思
[00:28:57.280 --> 00:28:59.280]  令到
[00:28:59.280 --> 00:29:01.280]  人的心迴轉
[00:29:01.280 --> 00:29:03.280]  和蘇醒
[00:29:03.280 --> 00:29:05.280]  差不多
[00:29:05.280 --> 00:29:07.280]  不過意義
[00:29:07.280 --> 00:29:09.280]  令到人的心迴轉
[00:29:09.280 --> 00:29:11.280]  豐富一點
[00:29:11.280 --> 00:29:13.280]  夏刀是睡著
[00:29:13.280 --> 00:29:15.280]  還沒醒的時候
[00:29:15.280 --> 00:29:17.280]  醒
[00:29:17.280 --> 00:29:19.280]  但是在方向上
[00:29:19.280 --> 00:29:21.280]  人生的方向
[00:29:21.280 --> 00:29:23.280]  思考的方向
[00:29:23.280 --> 00:29:25.280]  改變
[00:29:25.280 --> 00:29:27.280]  迴轉
[00:29:27.280 --> 00:29:29.280]  神的律法令人迴轉
[00:29:29.280 --> 00:29:31.280]  神的法道
[00:29:31.280 --> 00:29:33.280]  法道這個字在原文
[00:29:33.280 --> 00:29:35.280]  基督教在聖經裡面
[00:29:35.280 --> 00:29:37.280]  所講的見證
[00:29:37.280 --> 00:29:39.280]  即是說
[00:29:39.280 --> 00:29:41.280]  人所講出來的見證
[00:29:41.280 --> 00:29:43.280]  今天我們在這裡講道
[00:29:43.280 --> 00:29:45.280]  我講出來的東西
[00:29:45.280 --> 00:29:47.280]  有些地方叫正道
[00:29:47.280 --> 00:29:49.280]  去見證神的道
[00:29:49.280 --> 00:29:51.280]  即是我們講出來的東西
[00:29:51.280 --> 00:29:53.280]  都是一個見證
[00:29:53.280 --> 00:29:55.280]  這句話耶和華的見證
[00:29:55.280 --> 00:29:57.280]  即是說耶和華神
[00:29:57.280 --> 00:29:59.280]  他講出來的東西
[00:29:59.280 --> 00:30:01.280]  是確定
[00:30:01.280 --> 00:30:03.280]  這個確定
[00:30:03.280 --> 00:30:05.280]  在原文裡面叫可信
[00:30:05.280 --> 00:30:07.280]  祂講出來的東西就是確定
[00:30:07.280 --> 00:30:09.280]  即是說可以信任
[00:30:09.280 --> 00:30:11.280]  即是說耶和華的律法
[00:30:11.280 --> 00:30:13.280]  是很完美無缺
[00:30:13.280 --> 00:30:15.280]  令到人會迴轉
[00:30:15.280 --> 00:30:17.280]  耶和華所講的東西
[00:30:17.280 --> 00:30:19.280]  都是可信的
[00:30:19.280 --> 00:30:21.280]  使愚頑人
[00:30:21.280 --> 00:30:23.280]  即是頭腦簡單的人
[00:30:23.280 --> 00:30:25.280]  有智慧即是知識增加
[00:30:25.280 --> 00:30:27.280]  這個名額
[00:30:27.280 --> 00:30:29.280]  頭一句就是說
[00:30:29.280 --> 00:30:31.280]  神的律法神所講的東西
[00:30:31.280 --> 00:30:33.280]  就是這樣
[00:30:33.280 --> 00:30:35.280]  使愚蠢的人增加知識
[00:30:35.280 --> 00:30:37.280]  我想問問
[00:30:37.280 --> 00:30:39.280]  大家有沒有誰是愚蠢的人
[00:30:39.280 --> 00:30:43.280]  誰沒有拒收
[00:30:43.280 --> 00:30:45.280]  誰沒有拒收
[00:30:45.280 --> 00:30:47.280]  個個都不敢不拒收
[00:30:47.280 --> 00:30:49.280]  特別在講台裡面
[00:30:49.280 --> 00:30:51.280]  講到真理在神的面前
[00:30:51.280 --> 00:30:53.280]  有誰不是愚頑人
[00:30:53.280 --> 00:30:57.280]  有誰不是頭腦簡單的人
[00:30:57.280 --> 00:30:59.280]  所以我們要不斷學習
[00:30:59.280 --> 00:31:01.280]  不斷認識真理
[00:31:01.280 --> 00:31:03.280]  在屬靈的知識增加
[00:31:03.280 --> 00:31:05.280]  神的律法可以令到我們這樣
[00:31:05.280 --> 00:31:07.280]  神所講的東西
[00:31:07.280 --> 00:31:09.280]  見證出來的東西就是這樣
[00:31:09.280 --> 00:31:11.280]  第八節
[00:31:11.280 --> 00:31:13.280]  耶和華的訓辭
[00:31:13.280 --> 00:31:15.280]  這個最對
[00:31:15.280 --> 00:31:17.280]  訓辭即是教訓你的東西
[00:31:17.280 --> 00:31:19.280]  教訓你的東西
[00:31:19.280 --> 00:31:21.280]  你打本聖經有很多
[00:31:21.280 --> 00:31:23.280]  教訓人的東西
[00:31:23.280 --> 00:31:25.280]  所以有些人不喜歡讀聖經
[00:31:25.280 --> 00:31:27.280]  聖經經常都指著人說人錯
[00:31:27.280 --> 00:31:29.280]  現在這個世代
[00:31:29.280 --> 00:31:31.280]  不喜歡被人說人錯
[00:31:31.280 --> 00:31:33.280]  說你叻
[00:31:33.280 --> 00:31:35.280]  你的東西對
[00:31:35.280 --> 00:31:37.280]  你繼續
[00:31:37.280 --> 00:31:39.280]  哭你就很開心
[00:31:39.280 --> 00:31:41.280]  現在這個世代是這樣
[00:31:41.280 --> 00:31:43.280]  聖經是直指其非
[00:31:43.280 --> 00:31:45.280]  你這東西是錯的
[00:31:45.280 --> 00:31:47.280]  你在神面前
[00:31:47.280 --> 00:31:49.280]  你是一個愚頑人還是一個聰明人
[00:31:49.280 --> 00:31:51.280]  你是愚頑人
[00:31:51.280 --> 00:31:53.280]  你就肯接受這個
[00:31:53.280 --> 00:31:55.280]  你是聰明人
[00:31:55.280 --> 00:31:57.280]  那就不恭喜你了
[00:31:57.280 --> 00:31:59.280]  聖經的教訓
[00:31:59.280 --> 00:32:01.280]  廢話你就不聽
[00:32:01.280 --> 00:32:03.280]  耶和華的訓辭
[00:32:03.280 --> 00:32:05.280]  教訓你的東西
[00:32:05.280 --> 00:32:07.280]  是正直的
[00:32:07.280 --> 00:32:09.280]  是對的
[00:32:09.280 --> 00:32:11.280]  是令到
[00:32:11.280 --> 00:32:13.280]  人可以快活人心
[00:32:13.280 --> 00:32:15.280]  你聽了
[00:32:15.280 --> 00:32:17.280]  你接受了
[00:32:17.280 --> 00:32:19.280]  你就會感覺到快樂
[00:32:19.280 --> 00:32:21.280]  雖然是一個教訓
[00:32:21.280 --> 00:32:23.280]  指出你的錯誤
[00:32:23.280 --> 00:32:25.280]  你虛心去接受
[00:32:25.280 --> 00:32:27.280]  但是正確的
[00:32:27.280 --> 00:32:29.280]  你的心裡面就暢快
[00:32:29.280 --> 00:32:31.280]  神的命令
[00:32:31.280 --> 00:32:33.280]  即是神的誡命
[00:32:33.280 --> 00:32:35.280]  我們看聖經有很多誡命
[00:32:35.280 --> 00:32:37.280]  特別在舊約裡面有十誡
[00:32:37.280 --> 00:32:39.280]  之後還有很多的規條
[00:32:39.280 --> 00:32:41.280]  這些命令
[00:32:41.280 --> 00:32:43.280]  這裡說是清潔的
[00:32:43.280 --> 00:32:45.280]  是毫無雜質的
[00:32:45.280 --> 00:32:47.280]  能夠明亮
[00:32:47.280 --> 00:32:49.280]  人的眼目
[00:32:49.280 --> 00:32:51.280]  令到人的眼光亮
[00:32:51.280 --> 00:32:53.280]  以前看不到的
[00:32:53.280 --> 00:32:55.280]  現在可以看到
[00:32:55.280 --> 00:32:57.280]  我以前做過一個實驗
[00:32:57.280 --> 00:32:59.280]  告白裡面出現過一個這樣的實驗
[00:32:59.280 --> 00:33:01.280]  那些太陽
[00:33:01.280 --> 00:33:03.280]  亮不亮
[00:33:03.280 --> 00:33:05.280]  有個人很有信心
[00:33:05.280 --> 00:33:07.280]  很白很亮
[00:33:07.280 --> 00:33:09.280]  不過告白隨即找一盞燈
[00:33:09.280 --> 00:33:11.280]  一照
[00:33:11.280 --> 00:33:13.280]  嘩還有這麼多東西
[00:33:13.280 --> 00:33:15.280]  而且你看不到
[00:33:15.280 --> 00:33:17.280]  你以為自己的行為
[00:33:17.280 --> 00:33:19.280]  很正直
[00:33:19.280 --> 00:33:21.280]  非常完美
[00:33:21.280 --> 00:33:23.280]  但沒有一個正確的光源
[00:33:23.280 --> 00:33:25.280]  去給你看
[00:33:25.280 --> 00:33:27.280]  你用神的眼睛
[00:33:27.280 --> 00:33:29.280]  神的誡命
[00:33:29.280 --> 00:33:31.280]  這個大燈照下去
[00:33:31.280 --> 00:33:33.280]  嘩就什麼都熱盈
[00:33:33.280 --> 00:33:35.280]  所以就
[00:33:35.280 --> 00:33:37.280]  明亮人的眼目
[00:33:37.280 --> 00:33:39.280]  聖經就幫助我們
[00:33:39.280 --> 00:33:41.280]  給我們一把尺
[00:33:41.280 --> 00:33:43.280]  去量度
[00:33:43.280 --> 00:33:45.280]  給我們一個眼鏡透過它去看
[00:33:45.280 --> 00:33:47.280]  所有的事物
[00:33:47.280 --> 00:33:49.280]  我們的眼睛就明亮
[00:33:49.280 --> 00:33:51.280]  所以神的教訓
[00:33:51.280 --> 00:33:53.280]  神的誡命
[00:33:53.280 --> 00:33:55.280]  都是對我們有幫助
[00:33:55.280 --> 00:33:57.280]  去到第九節
[00:33:57.280 --> 00:33:59.280]  就最具爭議性的一個翻譯
[00:33:59.280 --> 00:34:01.280]  神的道理
[00:34:01.280 --> 00:34:03.280]  你看聖經的時候
