
[00:00:00.000 --> 00:00:04.460]  今天我們的題目是「我是道路,真理,生命」
[00:16:20.480 --> 00:16:23.480]  象徵著神的寶座的藥櫃
[00:16:23.480 --> 00:16:26.880]  和藥櫃上的一個蓋叫做「施恩座」
[00:16:26.880 --> 00:16:28.680]  大祭司一年一次
[00:16:28.680 --> 00:16:30.280]  在贖罪日的時候
[00:16:30.280 --> 00:16:32.680]  為百姓獻上贖罪祭的時候
[00:16:32.680 --> 00:16:35.280]  帶著血進入這個地方
[00:16:35.280 --> 00:16:40.480]  在那裏代表著整個百姓向神贖罪
[00:16:40.480 --> 00:16:42.280]  聖所和致聖所之間
[00:16:42.280 --> 00:16:45.880]  有著一塊的萬紙來將它隔開
[00:16:45.880 --> 00:16:49.080]  這個萬紙將聖所和致聖所隔開
[00:16:49.080 --> 00:16:54.080]  是象徵著去到神的那條路是不通的
[00:16:54.080 --> 00:16:57.080]  而聖經剛才我們所讀的經文裏面就提到
[00:16:57.080 --> 00:16:59.480]  當耶穌基督在十字架上面
[00:16:59.480 --> 00:17:01.480]  祂最後臨死的時候
[00:17:01.480 --> 00:17:02.880]  祂大聲呼喊
[00:17:02.880 --> 00:17:04.480]  祂就離世
[00:17:04.480 --> 00:17:07.480]  當地上的生命結束的時候
[00:17:07.480 --> 00:17:08.880]  聖經就描述
[00:17:08.880 --> 00:17:12.480]  在聖殿裏面那個萬紙裂開了
[00:17:12.480 --> 00:17:14.080]  這個萬紙裂開
[00:17:14.080 --> 00:17:17.480]  代表著人去到神的那條路
[00:17:17.480 --> 00:17:19.480]  現在打通了
[00:17:19.480 --> 00:17:22.480]  所以希伯來書裏面提到這段經文的時候
[00:17:22.480 --> 00:17:23.480]  它這樣說
[00:17:23.480 --> 00:17:24.280]  它告訴我們
[00:17:24.280 --> 00:17:27.880]  耶穌基督為我們開了一條又新又活的路
[00:17:27.880 --> 00:17:29.080]  透過這條路
[00:17:29.080 --> 00:17:32.680]  人可以坦然無懼地來到神的面前
[00:17:32.680 --> 00:17:37.280]  人和神的關係能夠重建
[00:17:37.280 --> 00:17:37.880]  希伯來書說
[00:17:37.880 --> 00:17:38.880]  弟兄們
[00:17:38.880 --> 00:17:40.480]  我們既因耶穌的血
[00:17:40.480 --> 00:17:43.080]  得以坦然進入至聖所
[00:17:43.080 --> 00:17:46.880]  是藉著祂給我們開了一條又新又活的路
[00:17:46.880 --> 00:17:48.680]  從萬紙經過
[00:17:48.680 --> 00:17:50.880]  這萬紙就是祂的身體
[00:17:50.880 --> 00:17:52.480]  希伯來書的作者
[00:17:52.480 --> 00:17:53.680]  用祂的身體
[00:17:53.680 --> 00:17:56.480]  耶穌基督的身體的死亡
[00:17:56.480 --> 00:17:59.280]  象徵著這個萬紙的裂開
[00:17:59.280 --> 00:18:00.480]  透過耶穌基督
[00:18:00.480 --> 00:18:03.280]  將自己的身體獻上好像活祭
[00:18:03.280 --> 00:18:06.480]  好像一個贖罪的羔羊的祭
[00:18:06.480 --> 00:18:09.880]  讓人可以去到神的面前
[00:18:09.880 --> 00:18:11.080]  所以主耶穌說
[00:18:11.080 --> 00:18:15.080]  我是導路真理生命
[00:18:15.080 --> 00:18:17.680]  主是導路真理生命
[00:18:17.680 --> 00:18:20.280]  這是我們很熟悉的金句
[00:18:20.280 --> 00:18:22.280]  是我們懂得背的金句
[00:18:22.280 --> 00:18:24.080]  甚至兒童級的主教裏面
[00:18:24.080 --> 00:18:27.080]  已經讓兒童去背的金句
[00:18:27.080 --> 00:18:28.680]  從前人犯罪
[00:18:28.680 --> 00:18:32.080]  罪讓人不敢去到神的面前
[00:18:32.080 --> 00:18:33.480]  就好像小學生
[00:18:33.480 --> 00:18:34.880]  或者小孩子
[00:18:34.880 --> 00:18:35.880]  犯了錯了
[00:18:35.880 --> 00:18:38.880]  我們不敢見父母一樣
[00:18:38.880 --> 00:18:40.480]  我記得小學的時候
[00:18:40.480 --> 00:18:42.680]  那時候我是相當頑皮的
[00:18:42.680 --> 00:18:44.480]  經常被老師罰的
[00:18:44.480 --> 00:18:49.080]  你見到我就知道我是很頑皮的小孩子
[00:18:49.080 --> 00:18:51.080]  那時候有一次我因為很頑皮
[00:18:51.080 --> 00:18:54.280]  於是被老師罰留堂
[00:18:54.280 --> 00:18:56.280]  那時候我讀下午校
[00:18:56.280 --> 00:18:59.080]  現在可能大家不知道什麼叫下午校了
[00:18:59.080 --> 00:19:01.080]  因為現在年輕一輩
[00:19:01.080 --> 00:19:03.080]  全部都是全日制的
[00:19:03.080 --> 00:19:04.680]  那時候我讀下午校
[00:19:04.680 --> 00:19:06.280]  科學的時候已經六七點了
[00:19:06.280 --> 00:19:07.480]  整個天都黑了
[00:19:07.480 --> 00:19:08.880]  要罰留堂
[00:19:08.880 --> 00:19:10.480]  當然又不能走
[00:19:10.480 --> 00:19:11.480]  看見同學都走了
[00:19:11.480 --> 00:19:12.680]  就留在這裏
[00:19:12.680 --> 00:19:13.880]  留到差不多了
[00:19:13.880 --> 00:19:15.080]  老師都讓我們走
[00:19:15.080 --> 00:19:16.080]  因為罰留堂
[00:19:16.080 --> 00:19:17.680]  意思就是老師都要留堂
[00:19:17.680 --> 00:19:19.680]  所以差不多就叫我們走
[00:19:19.680 --> 00:19:21.680]  但是對於小孩子來說
[00:19:21.680 --> 00:19:23.280]  罰完留堂走
[00:19:23.280 --> 00:19:25.280]  心裏面很多的擔心
[00:19:25.280 --> 00:19:27.280]  我心裏想回到家裏
[00:19:27.280 --> 00:19:29.080]  可能又被媽媽罰了
[00:19:29.080 --> 00:19:30.480]  見到我遲回來
[00:19:30.480 --> 00:19:32.080]  她就知道我一定是頑皮的
[00:19:32.080 --> 00:19:33.880]  頑皮的意思就是被老師罰留堂
[00:19:33.880 --> 00:19:35.880]  罰留堂回來再罰多一次
[00:19:35.880 --> 00:19:39.880]  於是我就不敢回家見媽媽了
[00:19:39.880 --> 00:19:41.680]  由於年紀小
[00:19:41.680 --> 00:19:42.680]  又不敢回家
[00:19:42.680 --> 00:19:44.680]  可以去哪裏呢?
[00:19:44.680 --> 00:19:46.880]  於是我就在學校門口那裏
[00:19:46.880 --> 00:19:48.080]  走來走去
[00:19:48.080 --> 00:19:49.480]  學校門口已經關門了
[00:19:49.480 --> 00:19:51.080]  我就在那裏走來走去
[00:19:51.080 --> 00:19:53.480]  走到旁邊的士多那裏看一看
[00:19:53.480 --> 00:19:55.680]  可能大家不知道甚麼是士多
[00:19:55.680 --> 00:19:57.080]  士多就是雜貨舖
[00:19:57.080 --> 00:19:58.880]  現在大家去超級市場買東西
[00:19:58.880 --> 00:20:03.280]  或者是711那些
[00:20:03.280 --> 00:20:06.880]  當時我就在那裏走來走去
[00:20:06.880 --> 00:20:08.480]  我媽媽就在家裏面
[00:20:08.480 --> 00:20:11.280]  等了很久都見到這個兒子還沒有回來
[00:20:11.280 --> 00:20:13.080]  心裏面有些憂慮了
[00:20:13.080 --> 00:20:14.880]  於是就出去找她
[00:20:14.880 --> 00:20:16.080]  找著找著
[00:20:16.080 --> 00:20:18.880]  終於在校門那裏找到了我
[00:20:18.880 --> 00:20:20.880]  然後就領我回家
[00:20:20.880 --> 00:20:22.680]  我都不記得回到家裏有甚麼結果了
[00:20:22.680 --> 00:20:24.680]  因為我只記得那天
[00:20:24.680 --> 00:20:26.880]  我是不太敢回家的
[00:20:26.880 --> 00:20:28.280]  罪就是這樣
[00:20:28.280 --> 00:20:32.480]  罪讓人不太敢去到神的面前
[00:20:32.480 --> 00:20:36.480]  罪讓人和神之間有了一些阻隔
[00:20:36.480 --> 00:20:38.280]  當人見到這些罪的時候
[00:20:38.280 --> 00:20:40.280]  人不敢去面對神
[00:20:40.280 --> 00:20:41.880]  當人面對這些罪的時候
[00:20:41.880 --> 00:20:45.480]  人和神之間好像有了一個籬笆
[00:20:45.480 --> 00:20:46.880]  在教會侍奉裏面
[00:20:46.880 --> 00:20:49.080]  我都深深體會了這件事
[00:20:49.080 --> 00:20:50.680]  當我見到一些弟兄姐妹
[00:20:50.680 --> 00:20:53.880]  他們有一些兒子突然不回來教會
[00:20:53.880 --> 00:20:55.080]  明明他們都是在教會裏面
[00:20:55.080 --> 00:20:57.480]  一個熱心侍奉的弟兄姐妹
[00:20:57.480 --> 00:20:58.480]  為甚麼有些事情
[00:20:58.480 --> 00:21:00.480]  他們不敢回來教會
[00:21:00.480 --> 00:21:02.280]  不敢去到神的面前
[00:21:02.280 --> 00:21:04.280]  當我們關心他們的時候
[00:21:04.280 --> 00:21:05.280]  他們表達了
[00:21:05.280 --> 00:21:08.280]  他們有些事情不太敢面對神
[00:21:08.280 --> 00:21:09.880]  為甚麼不敢面對神
[00:21:09.880 --> 00:21:10.880]  因為在心靈裏面
[00:21:10.880 --> 00:21:14.080]  他們見到自己生命當中的一些罪惡
[00:21:14.080 --> 00:21:16.680]  這些罪惡他們覺得得罪了神
[00:21:16.680 --> 00:21:18.480]  其實可能沒有人知道的
[00:21:18.480 --> 00:21:20.080]  甚至全部人都不知道
[00:21:20.080 --> 00:21:22.080]  所以只要肯回教會的話
[00:21:22.080 --> 00:21:23.880]  全部人是不會知道你犯罪的
[00:21:23.880 --> 00:21:25.280]  你每天在外面犯罪
[00:21:25.280 --> 00:21:26.680]  只要你星期天回來
[00:21:26.680 --> 00:21:28.080]  方牧師是很懵的
[00:21:28.080 --> 00:21:30.480]  他是不會知道你有事的
[00:21:30.480 --> 00:21:33.480]  但是當我們回到教會的時候
[00:21:33.480 --> 00:21:36.680]  正正是代表著我們來到神的面前
[00:21:36.680 --> 00:21:38.480]  面對神
[00:21:38.480 --> 00:21:40.280]  正在面對光
[00:21:40.280 --> 00:21:43.080]  就好像當你去到郊野公園
[00:21:43.080 --> 00:21:45.280]  去到這些地方
[00:21:45.280 --> 00:21:47.280]  當你將石榴一搬開
[00:21:47.280 --> 00:21:49.280]  可能石榴底下會怎樣
[00:21:49.280 --> 00:21:51.080]  有兩隻蟑螂突然間飄了出來
[00:21:51.080 --> 00:21:53.280]  嚇得你尖叫
[00:21:53.280 --> 00:21:56.280]  有時候我晚上在家樓下散步的時候
[00:21:56.280 --> 00:21:58.480]  突然間前面有兩個女孩走來走去
[00:21:58.480 --> 00:21:59.480]  就突然間尖叫
[00:21:59.480 --> 00:22:01.680]  嚇得我整個彈起
[00:22:01.680 --> 00:22:03.280]  因為有些蟑螂在晚上的樹底下
[00:22:03.280 --> 00:22:06.280]  從坑渠裡走出來
[00:22:06.280 --> 00:22:07.880]  一見光
[00:22:07.880 --> 00:22:09.880]  那些昆蟲就走
[00:22:09.880 --> 00:22:11.880]  當人見到這個光
[00:22:11.880 --> 00:22:12.880]  神的時候
[00:22:12.880 --> 00:22:14.480]  人就懼怕
[00:22:14.480 --> 00:22:16.480]  所以在人的心靈裏面
[00:22:16.480 --> 00:22:18.080]  我們面對著我們的罪
[00:22:18.080 --> 00:22:19.680]  而我們見到神的時候
[00:22:19.680 --> 00:22:20.680]  我們懼怕
[00:22:20.680 --> 00:22:23.280]  所以不敢來到教會
[00:22:23.280 --> 00:22:24.680]  我常常都鼓勵弟兄姊妹
[00:22:24.680 --> 00:22:26.680]  其實你應該回到教會
[00:22:26.680 --> 00:22:28.480]  正確地面對你的罪
[00:22:28.480 --> 00:22:30.480]  是去到那位神的面前
[00:22:30.480 --> 00:22:32.480]  求恩典、求憐憫
[00:22:32.480 --> 00:22:34.480]  而不是逃避回到教會
[00:22:34.480 --> 00:22:36.680]  然後慢慢離開了教會
[00:22:36.680 --> 00:22:37.880]  離開了神
[00:22:37.880 --> 00:22:39.080]  讓我們自己的心靈裏面
[00:22:39.080 --> 00:22:40.480]  好像找到一些安慰
[00:22:40.480 --> 00:22:42.680]  因為你不再去面對那些罪
[00:22:42.680 --> 00:22:44.080]  不再去面對光
[00:22:44.080 --> 00:22:45.880]  繼續生活在黑暗裏面
[00:22:45.880 --> 00:22:47.280]  真正的面對
[00:22:47.280 --> 00:22:49.880]  是我們應該來到神的面前
[00:22:49.880 --> 00:22:50.680]  弟兄告訴我們
[00:22:50.680 --> 00:22:52.880]  今天人透過耶穌基督
[00:22:52.880 --> 00:22:54.880]  可以去到神那裏
[00:22:54.880 --> 00:22:57.480]  但我們有沒有去到神那裏?
[00:22:57.480 --> 00:23:01.480]  還是我們仍然繼續離家出走?
[00:23:01.480 --> 00:23:02.480]  我們因為信
[00:23:02.480 --> 00:23:04.880]  跟神有了關係
[00:23:04.880 --> 00:23:08.480]  但我們沒有珍惜這段關係
[00:23:08.480 --> 00:23:10.280]  我們沒有珍惜這個關係
[00:23:10.280 --> 00:23:13.480]  是耶穌基督透過流血的代價
[00:23:13.480 --> 00:23:15.280]  來為我們完成的
[00:23:15.280 --> 00:23:17.280]  還是我們輕忽這個關係
[00:23:17.280 --> 00:23:19.680]  反正我們沒有付出任何代價
[00:23:19.680 --> 00:23:21.280]  而一切的代價
[00:23:21.280 --> 00:23:22.880]  都是由神的兒子
[00:23:22.880 --> 00:23:26.480]  耶穌基督為我們付上的
[00:23:26.480 --> 00:23:29.280]  關係怎樣才可以建立?
[00:23:29.280 --> 00:23:30.680]  關係的建立
[00:23:30.680 --> 00:23:32.880]  是需要正面的接觸
[00:23:32.880 --> 00:23:34.280]  如果彼此不接觸
[00:23:34.280 --> 00:23:36.680]  是不會有任何的關係
[00:23:36.680 --> 00:23:38.880]  不過接觸都需要有正面
[00:23:38.880 --> 00:23:40.080]  如果彼此接觸
[00:23:40.080 --> 00:23:42.080]  就是見到面就準備吵架
[00:23:42.080 --> 00:23:43.880]  見到面就準備打架
[00:23:43.880 --> 00:23:46.280]  見到面就拿刀準備砍他
[00:23:46.280 --> 00:23:49.280]  那裏是不會建立到真正的關係
[00:23:49.280 --> 00:23:50.680]  所以我們鼓勵頂尖妹
[00:23:50.680 --> 00:23:52.480]  我們需要來到神的面前
[00:23:52.480 --> 00:23:54.280]  來到這位主的面前
[00:23:54.280 --> 00:23:55.880]  跟祂建立關係
[00:23:55.880 --> 00:23:57.480]  我們鼓勵靈修
[00:23:57.480 --> 00:23:58.680]  我們鼓勵讀經
[00:23:58.680 --> 00:24:00.280]  我們鼓勵背經
[00:24:00.280 --> 00:24:01.880]  我們鼓勵頂尖妹反思
[00:24:01.880 --> 00:24:04.280]  我們鼓勵頂尖妹行道
[00:24:04.280 --> 00:24:06.880]  我們教導頂尖妹要靈修
[00:24:06.880 --> 00:24:07.880]  不過很多時候
[00:24:07.880 --> 00:24:09.680]  我們對靈修的認識
[00:24:09.680 --> 00:24:11.480]  就是停留在我們每天
[00:24:11.480 --> 00:24:14.280]  需要在主面前例行公事
[00:24:14.280 --> 00:24:15.680]  完成了那一刻
[00:24:15.680 --> 00:24:16.680]  我來到主面前
[00:24:16.680 --> 00:24:17.480]  見個面打個招呼
[00:24:17.480 --> 00:24:18.680]  Hi 你好嗎
[00:24:18.680 --> 00:24:20.680]  這樣我們就完成了
[00:24:20.680 --> 00:24:22.480]  好像每天都要讀一段聖經
[00:24:22.480 --> 00:24:23.680]  讀一個祈禱
[00:24:23.680 --> 00:24:25.680]  這樣我就完成了那天的工作
[00:24:25.680 --> 00:24:27.880]  心安理得
[00:24:27.880 --> 00:24:29.480]  自從有了WhatsApp之後
[00:24:29.480 --> 00:24:31.280]  我每天早上都會第一件事做的
[00:24:31.280 --> 00:24:33.880]  就是開著手提電話
[00:24:33.880 --> 00:24:36.080]  然後就會發幾個WhatsApp
[00:24:36.080 --> 00:24:37.280]  很容易發的
[00:24:37.280 --> 00:24:38.480]  發個「早」
[00:24:38.480 --> 00:24:40.280]  然後給個句號
[00:24:40.280 --> 00:24:41.680]  再加個公仔
[00:24:41.680 --> 00:24:42.480]  這樣就發出去了
[00:24:42.480 --> 00:24:44.080]  通常發給同工
[00:24:44.080 --> 00:24:45.480]  發給同學會
[00:24:45.480 --> 00:24:47.480]  發給我們神樂縣的同學
[00:24:47.480 --> 00:24:48.680]  發了一次之後
[00:24:48.680 --> 00:24:49.880]  你只需要複製
[00:24:49.880 --> 00:24:50.680]  第二個
[00:24:50.680 --> 00:24:51.680]  第三個就是
[00:24:51.680 --> 00:24:53.680]  就是按這個
[00:24:53.680 --> 00:24:54.480]  就是貼上去
[00:24:54.480 --> 00:24:55.680]  這樣就搞定了
[00:24:55.680 --> 00:24:57.080]  發完之後就很開心了
[00:24:57.080 --> 00:24:57.680]  然後
[00:24:57.680 --> 00:25:00.080]  我完成了今天的使命了
[00:25:00.080 --> 00:25:00.880]  然後沒多久
[00:25:00.880 --> 00:25:02.880]  同學就發個WhatsApp來告訴我
[00:25:02.880 --> 00:25:04.080]  今天好熱啊
[00:25:04.080 --> 00:25:05.480]  今天你怎樣啊
[00:25:05.480 --> 00:25:06.880]  我覺得好像我已經完成了
[00:25:06.880 --> 00:25:08.280]  跟別人的交流
[00:25:08.280 --> 00:25:09.880]  有了這個關係
[00:25:09.880 --> 00:25:11.880]  有的時候我們也是這樣的
[00:25:11.880 --> 00:25:13.080]  例行公事
[00:25:13.080 --> 00:25:14.280]  來到神面前
[00:25:14.280 --> 00:25:14.880]  主啊
[00:25:14.880 --> 00:25:16.080]  今天我已經讀完聖經了
[00:25:16.080 --> 00:25:17.480]  匆匆忙忙
[00:25:17.480 --> 00:25:19.280]  或者今天我已經祈禱了
[00:25:19.280 --> 00:25:21.880]  坐地鐵的時候
[00:25:21.880 --> 00:25:25.680]  趁站到站之間的幾分鐘
[00:25:25.680 --> 00:25:26.480]  讀一段聖經
[00:25:26.480 --> 00:25:27.080]  祈禱
[00:25:27.080 --> 00:25:28.280]  這樣我就完成了
[00:25:28.280 --> 00:25:30.080]  所以最真實的就是
[00:25:30.080 --> 00:25:32.480]  鐵路突然間故障
[00:25:32.480 --> 00:25:33.680]  表示什麼呢?
[00:25:33.680 --> 00:25:35.680]  表示我本來兩分鐘的靈修
[00:25:35.680 --> 00:25:37.880]  變成了一個小時的靈修
[00:25:37.880 --> 00:25:39.480]  多麼辛苦
[00:25:39.480 --> 00:25:42.880]  所以麻煩地鐵公司
[00:25:42.880 --> 00:25:44.280]  下次要準時一點
[00:25:44.280 --> 00:25:47.280]  讓我們靈修短一點
[00:25:47.280 --> 00:25:48.680]  我們鼓勵頂尖的靈修
[00:25:48.680 --> 00:25:50.880]  即使是這麼簡單
[00:25:50.880 --> 00:25:51.880]  這麼例行公事
[00:25:51.880 --> 00:25:53.280]  我們也鼓勵
[00:25:53.280 --> 00:25:56.080]  因為我們希望建立基礎
[00:25:56.080 --> 00:25:57.880]  不過真正的靈修
[00:25:57.880 --> 00:25:59.880]  不只是這麼簡單
[00:25:59.880 --> 00:26:02.480]  是人帶著一個渴求的心
[00:26:02.480 --> 00:26:05.480]  是人帶著一個想親近神的心
[00:26:05.480 --> 00:26:07.280]  來到生命的源頭
[00:26:07.280 --> 00:26:09.480]  來到生命的主面前
[00:26:09.480 --> 00:26:10.880]  和祂交談
[00:26:10.880 --> 00:26:12.280]  和祂交流
[00:26:12.280 --> 00:26:13.680]  和祂分享
[00:26:13.680 --> 00:26:14.880]  就好像拍拖一樣
[00:26:14.880 --> 00:26:16.280]  又或者夫妻一樣
[00:26:16.280 --> 00:26:18.080]  總是想見到祂的一面
[00:26:18.080 --> 00:26:19.880]  見到最親愛的一面
[00:26:19.880 --> 00:26:21.080]  見到的時候
[00:26:21.080 --> 00:26:22.680]  說祂的臉上帶著笑容
[00:26:22.680 --> 00:26:24.280]  你看我看到前面那些正在拍拖的
[00:26:24.280 --> 00:26:27.280]  就面對笑容
[00:26:27.280 --> 00:26:29.280]  記得之前有一段日子
[00:26:29.280 --> 00:26:32.680]  我心裡面也有一些壓力
[00:26:32.680 --> 00:26:33.480]  於是乎
[00:26:33.480 --> 00:26:35.480]  我來到主的面前
[00:26:35.480 --> 00:26:37.280]  向祂傾訴
[00:26:37.280 --> 00:26:38.880]  在無意之間
[00:26:38.880 --> 00:26:40.280]  當我傾訴的時候
[00:26:40.280 --> 00:26:43.080]  心靈裡面就響起了一首詩歌
[00:26:43.080 --> 00:26:45.680]  這首歌很多人都認識
[00:26:45.680 --> 00:26:49.480]  「誰曾應許一生不見下我」
[00:26:49.480 --> 00:26:53.480]  「每段窄路誰陪我去走過」
[00:26:53.480 --> 00:26:55.480]  然後這首歌就停下來
[00:26:55.480 --> 00:26:58.480]  因為這兩句閃了出來
[00:26:58.480 --> 00:27:02.880]  「每段窄路誰陪我去走過」
[00:27:02.880 --> 00:27:06.280]  「每段窄路誰陪我去走過」
[00:27:06.280 --> 00:27:08.880]  是這位主陪我們走過
[00:27:08.880 --> 00:27:10.880]  主耶穌說我是道路
[00:27:10.880 --> 00:27:11.480]  真理
[00:27:11.480 --> 00:27:12.680]  生命
[00:27:12.680 --> 00:27:15.080]  祂引導我們一生的道路
[00:27:15.080 --> 00:27:17.480]  祂是這位引導我們一生道路的主
[00:27:17.480 --> 00:27:19.480]  祂是這位從天而來
[00:27:19.480 --> 00:27:21.880]  要指教我們真理的主
[00:27:21.880 --> 00:27:24.080]  祂是生命的根源
[00:27:24.080 --> 00:27:28.480]  祂呼喚我們要回到生命的源頭
[00:27:28.480 --> 00:27:31.280]  願我們一生都走在這條路上
[00:27:31.280 --> 00:27:36.480]  然後一起安靜下來在神面前禱告
[00:27:36.480 --> 00:27:40.880]  在禱告的時候讓我們來思考幾個問題
[00:27:40.880 --> 00:27:43.680]  罪隔開了人和神
[00:27:43.680 --> 00:27:46.680]  你有沒有這個經驗呢?
[00:27:46.680 --> 00:27:51.080]  今天是什麼東西隔開了你和神?
[00:27:51.080 --> 00:27:56.480]  你會怎樣除去隔開了神和你之間的東西呢?
[00:27:56.480 --> 00:28:00.480]  你會怎樣來建立你和神的關係?
[00:28:00.480 --> 00:28:04.280]  以致你可以走在神的道路裡面
[00:28:04.280 --> 00:28:05.880]  耶穌也說我是道路
[00:28:05.880 --> 00:28:06.280]  真理
[00:28:06.280 --> 00:28:07.680]  生命
[00:28:07.680 --> 00:28:11.080]  對你有什麼意義呢?
[00:28:11.080 --> 00:28:12.680]  七位主我們求祢
[00:28:12.680 --> 00:28:14.280]  在我們心靈裡面
[00:28:14.280 --> 00:28:17.280]  祢來呼喚我們
[00:28:17.280 --> 00:28:21.480]  當我們當中有些朋友還沒有認識祢
[00:28:21.480 --> 00:28:24.480]  回來教會很久可能還沒有相信祢
[00:28:24.480 --> 00:28:28.480]  幫助他們從心底裡面接受祢
[00:28:28.480 --> 00:28:30.680]  作他們生命的主
[00:28:30.680 --> 00:28:33.480]  走在這條生命的路上面
[00:28:33.480 --> 00:28:35.680]  當我們信了主認識祢
[00:28:35.680 --> 00:28:37.480]  幫助我們
[00:28:37.480 --> 00:28:42.480]  將隔開了我們和祢之間的關係的東西除去
[00:28:42.480 --> 00:28:44.080]  讓我們透過耶穌基督
[00:28:44.080 --> 00:28:46.880]  重尋生命的源頭
[00:28:46.880 --> 00:28:49.680]  重新回到生命河那裡
[00:28:49.680 --> 00:28:52.080]  享用生命河的水
[00:28:52.080 --> 00:28:54.480]  享受生命樹上的果子
[00:28:54.480 --> 00:28:56.680]  讓我們生命根源那裡
[00:28:56.680 --> 00:28:59.880]  得著安慰、力量、幫助
[00:28:59.880 --> 00:29:00.880]  共主明求
[00:29:00.880 --> 00:29:02.880]  阿們
