
[00:00:00.000 --> 00:00:02.000]  各位大英姊妹早晨
[00:22:09.470 --> 00:22:23.470]  在這個論述裏面,我們首先看到的,要想的就是新約和舊約兩個的提醒,兩個要求分別在哪裏呢?
[00:22:23.470 --> 00:22:29.470]  新的約的要求是甚麼呢?舊的約又有甚麼要求呢?
[00:22:29.470 --> 00:22:35.470]  我們先想一想,法律的條文,我們甚麼時候才會想到?
[00:22:35.470 --> 00:22:43.470]  是我們犯罪的時候,你才想起法律的條文,為甚麼呢?
[00:22:43.470 --> 00:22:50.470]  因為我們想的是後果,我們會記起原來有後果的。
[00:22:50.470 --> 00:22:58.470]  好了,想到這些法律條文的時候,我們會不會真的臨崖勒馬,驚一驚,還是不要做呢?
[00:22:58.470 --> 00:23:01.470]  還是驚一驚也拼一拼呢?
[00:23:01.470 --> 00:23:14.470]  有兩個可能,無論你驚不做,還是驚去做。
[00:23:14.470 --> 00:23:21.470]  你想的仍然是想自己,是想那個結局,你想自己多一點。
[00:23:21.470 --> 00:23:25.470]  所以很多時候,原來犯罪的時候,為甚麼有那麼多罪惡?
[00:23:25.470 --> 00:23:34.470]  因為人喜歡拼一拼,甚至乎是有辦法就可以了。
[00:23:34.470 --> 00:23:48.470]  所以如果我們從這個角度來理解,上帝和我們仍然有距離,有瑕疵的話,原因的在於我們仍然被罪困鎖住。
[00:23:48.470 --> 00:23:55.470]  當我們越來越想自己的時候,我們就會和上帝距離拉遠。
[00:23:55.470 --> 00:24:11.470]  但是不要忘記,上帝設立這個救恩,設立這個救贖,和我們立約,是因為是我們和他們的關係,是上帝和我們的原本關係。
[00:24:11.470 --> 00:24:17.470]  還記不記得上一次,嘉文傳提到聖潔這個概念。
[00:24:17.470 --> 00:24:32.470]  聖潔這個概念就是回到原先的狀態,上帝和人的原先狀態是甚麼?是一個和諧的狀態,未犯罪之前的狀態,一個親密的關係,原本的狀態。
[00:24:32.470 --> 00:24:47.470]  但是如果我們今天用這個回到原本的狀態,今天我們的新約信徒和耶穌基督的原本狀態是甚麼?正正就是在我們認罪悔改,決心一生一世跟隨上帝時候的狀態。
[00:24:47.470 --> 00:25:02.470]  立決志,跟隨主的狀態,這樣才叫做誠勝之人,信靠,回到原本的關係裡面。
[00:25:02.470 --> 00:25:18.470]  這些信靠的人要珍惜的是甚麼?是珍惜上帝的恩情,珍惜上帝的關係。所以在我們惡念浮現的時候,我們會不會想起耶穌基督呢?
[00:25:18.470 --> 00:25:34.470]  在我們有惡念浮現的時候,我們會不會真的習慣了耶穌看著我們呢?這就是我的操練,我的體會。
[00:25:34.470 --> 00:25:51.470]  耶穌看著我們犯罪,你忍不忍心呢?耶穌看著我們犯罪的時候,罪的結果就是去的邊相,你忍不忍心呢?
[00:25:51.470 --> 00:26:09.470]  只要我們能夠有這種思念,有這種想念,記掛著耶穌基督,罪就會離開。因為我們不想,起碼是我自己,我不想辜負了耶穌基督的恩情,
[00:26:09.470 --> 00:26:24.470]  我不想辜負了這位為我的罪惡,負上生命的上帝的兒子,所付出的高昂的代價。
[00:26:24.470 --> 00:26:48.470]  所以,當我要行惡的時候,我會想到,無論我有任何的解釋,任何的理由,我都願意,因為耶穌基督的緣故,即使自己受屈辱,都不會以惡相待。
[00:26:48.470 --> 00:26:57.470]  我是因為三位一體的上帝,耶穌基督,聖靈給我的愛,而放下我的惡念。
[00:26:57.470 --> 00:27:04.470]  這是我的反省,這是我的信念。
[00:27:04.470 --> 00:27:15.470]  對比於跟足律法,來約束我的心,我自己的體會是兩個完全不同的效果。
[00:27:15.470 --> 00:27:25.470]  希伯來書的作者,在這個段落裏面結束的時候說,這次罪過既已蒙赦免,就不用再為罪獻祭了。
[00:27:25.470 --> 00:27:42.470]  從整個經文的排列,希伯來文的表達是這樣的,既然那裏有這些罪,有些赦免,那裏就不再需要為罪獻祭了。
[00:27:42.470 --> 00:27:53.470]  這句話的意思是,當上帝因為耶穌基督的獻上,赦免了我們的罪,過去那種悔罪贖罪的做法,不再需要了。
[00:27:53.470 --> 00:28:03.470]  所以對我們來說,對我們信耶穌的新約信徒來說,這就是良心被基督的愛所充滿的一個轉變。
[00:28:03.470 --> 00:28:13.470]  赦免已經在這裏,已經做了,你只要回想這個赦免就可以了。
[00:28:13.470 --> 00:28:19.470]  這個回想的時候就提醒我們,即使犯了錯悔罪的焦點,仍然落在耶穌基督身上。
[00:28:19.470 --> 00:28:36.470]  不要想著靠條文去做抵償也好,閃開也好,為自己的惡來開脫,這個很表層的。
[00:28:36.470 --> 00:28:45.470]  基督徒對付罪惡,處理惡念的起點,應該回到耶穌基督身上,不要放錯焦點。
[00:28:45.470 --> 00:28:55.470]  很多弟兄姊妹很著意我做得好不好,我做得不好會怎樣,不會怎樣,但我又受不了,我一定要做。
[00:28:55.470 --> 00:29:01.470]  周而復始在這種循環裏面,這就是被罪捆綁。
[00:29:01.470 --> 00:29:19.470]  你不要想自己,你想耶穌基督,為耶穌基督捱下去可以嗎?如果有些時候很難受,捱下去,不去犯罪。
[00:29:19.470 --> 00:29:23.470]  這個就是我們要學的功夫。
[00:29:23.470 --> 00:29:33.470]  我想用《一項一書》第四章的經文去同鼓勵大家。《一項一書》第四章的十六、十七節裏面這樣說:
[00:29:33.470 --> 00:29:47.470]  我們深知道並且深相信,神是愛我們的。神就是愛,住在愛裏面的就是住在神裏面,神也住在他裏面。
[00:29:47.470 --> 00:29:59.470]  由此,愛在我們裏面得以圓滿,我們可以在審判的日子坦然無懼,因為基督如何,我們在這世上也如何。
[00:29:59.470 --> 00:30:15.470]  圓滿,完全,是因為耶穌基督的愛。而如果我不在愛裏面,不在耶穌基督的愛裏面,我又何以講得到我完全呢?
[00:30:15.470 --> 00:30:36.470]  這個同樣是希伯來書作者在這段深層思考的另一個演繹。你記住耶穌基督的愛,就將律法放在心裏面,就不是看外表的條文。
[00:30:36.470 --> 00:31:00.470]  神藉著他的愛子耶穌基督將自己獻上淑濟,這是值得我們深思的。我們回到紀念主這件事情上,我們以上帝的恩典成為我們面對著罪惡的力量。
[00:31:00.470 --> 00:31:25.470]  願上帝的說話成為我們的鼓勵,讓我們一起去安靜。我答應大家來同心圖局。
[00:31:25.470 --> 00:31:44.470]  讓我們願意你的話來引導我們。今天我們仍然得罪你的時候,求你讓我們想起你受的鞭傷,你受的刑罰。
[00:31:44.470 --> 00:32:09.470]  求你想起你在十字架上為我們死,更加讓我們想起你的復活。你叫我們去紀念你,就讓我們常常紀念你的恩情,紀念你復活的大能。
[00:32:09.470 --> 00:32:38.470]  以至於要我們能夠在這個充滿了惡念的世界裏面,自我世界裏面,有你而來給我們的力量勝過罪惡。不再自以為是,而是專心去榮耀你,討你的喜悅,專心地不想你受傷害,主要幫助我們。
[00:32:38.470 --> 00:33:00.470]  幫助我們常常去默念耶穌基督你的恩情,主要你是佩德,我們去信服,跟隨你,因為你是愛我們的主,愛我們的上帝。求你閱讀我們的禱告,奉耶穌基督聖名祈求,阿們。
