
[00:00:00.000 --> 00:00:07.000]  早年,當我在官宣聚會的時候
[00:25:56.000 --> 00:26:01.000]  特殊的啟示展現在人的眼前
[00:26:01.000 --> 00:26:04.000]  所以不相信福音的人
[00:26:04.000 --> 00:26:09.000]  就不可以有藉口說他們沒有聽過
[00:26:09.000 --> 00:26:15.000]  因為四周圍都有人在傳
[00:26:15.000 --> 00:26:18.000]  這裏甚至說到傳遍天下
[00:26:18.000 --> 00:26:20.000]  即是連外邦人
[00:26:20.000 --> 00:26:24.000]  其實都有機會聽過福音
[00:26:24.000 --> 00:26:26.000]  你這班以色列民
[00:26:26.000 --> 00:26:31.000]  福音原本的源頭是來自你的民族
[00:26:31.000 --> 00:26:35.000]  為什麼你可以告訴保羅
[00:26:35.000 --> 00:26:37.000]  沒有聽過福音
[00:26:37.000 --> 00:26:41.000]  所以我不相信耶穌
[00:26:41.000 --> 00:26:46.000]  對於今天我們居住在香港的人
[00:26:46.000 --> 00:26:50.000]  的確是很難沒有聽過耶穌
[00:26:50.000 --> 00:26:51.000]  對不對
[00:26:51.000 --> 00:26:56.000]  就算你說我沒有進過教會
[00:26:56.000 --> 00:26:58.000]  腳沒有踩進去
[00:26:58.000 --> 00:27:01.000]  不過你行街的時候
[00:27:01.000 --> 00:27:03.000]  你坐車的時候
[00:27:03.000 --> 00:27:06.000]  你一定經過教會
[00:27:06.000 --> 00:27:12.000]  甚至有很多中派教會機構
[00:27:12.000 --> 00:27:15.000]  有很多辦學
[00:27:15.000 --> 00:27:20.000]  醫療等等林林總總的服務
[00:27:20.000 --> 00:27:26.000]  還有每年我們都有聖誕節復活節
[00:27:26.000 --> 00:27:31.000]  我們怎麼可能沒有聽過耶穌
[00:27:31.000 --> 00:27:35.000]  不過相反來說
[00:27:35.000 --> 00:27:38.000]  這裏十四至十六節
[00:27:38.000 --> 00:27:42.000]  其實都是給我們一個提醒
[00:27:42.000 --> 00:27:46.000]  香港很容易聽到福音
[00:27:46.000 --> 00:27:51.000]  但是這個世界上的確有一些角落
[00:27:51.000 --> 00:27:53.000]  信仰
[00:27:53.000 --> 00:27:56.000]  基督教信仰是不容許的
[00:27:56.000 --> 00:27:58.000]  是封閉的
[00:27:58.000 --> 00:28:04.000]  例如以穆斯林為主的一些國家
[00:28:04.000 --> 00:28:08.000]  所以他們很需要聽到福音
[00:28:08.000 --> 00:28:14.000]  所以我們才需要有猜拳的工作
[00:28:14.000 --> 00:28:18.000]  官孫每年的一月份
[00:28:18.000 --> 00:28:21.000]  我們都跟另外三個姊妹堂
[00:28:21.000 --> 00:28:25.000]  有一個聯合猜拳崇拜
[00:28:25.000 --> 00:28:30.000]  在2018年一月
[00:28:30.000 --> 00:28:32.000]  做個簡單的預告給大家知道
[00:28:32.000 --> 00:28:35.000]  我們正正就是選擇了
[00:28:35.000 --> 00:28:39.000]  向穆斯林傳福音這個課題
[00:28:39.000 --> 00:28:41.000]  我們給了一個題目
[00:28:41.000 --> 00:28:44.000]  它叫做「穆可覓德」
[00:28:44.000 --> 00:28:47.000]  好像一個食字的說法
[00:28:47.000 --> 00:28:51.000]  穆斯林是有機會信耶穌的
[00:28:51.000 --> 00:28:54.000]  很盼望我們真的能夠
[00:28:54.000 --> 00:28:57.000]  對於這個沒有什麼機會
[00:28:57.000 --> 00:29:00.000]  去聽聞福音的群體
[00:29:00.000 --> 00:29:02.000]  能夠有多一點的了解
[00:29:02.000 --> 00:29:05.000]  進一步的關心
[00:29:05.000 --> 00:29:08.000]  撇除了這一班的以色列民
[00:29:08.000 --> 00:29:12.000]  他們說自己沒有機會聽福音
[00:29:12.000 --> 00:29:15.000]  保羅說不是的,聽過了
[00:29:15.000 --> 00:29:18.000]  為什麼還不相信呢?
[00:29:18.000 --> 00:29:20.000]  接著第十九節
[00:29:20.000 --> 00:29:22.000]  上半節就說了
[00:29:22.000 --> 00:29:27.000]  「我再說,以色列人不知道嗎?」
[00:29:27.000 --> 00:29:32.000]  如果我們參考其他聖經的翻譯
[00:29:32.000 --> 00:29:34.000]  其實就清楚很多了
[00:29:34.000 --> 00:29:39.000]  「呂鎮忠亦本,以色列難道不明白嗎?」
[00:29:39.000 --> 00:29:42.000]  「司高亦本」很相似
[00:29:42.000 --> 00:29:45.000]  「難道以色列人不明白嗎?」
[00:29:45.000 --> 00:29:47.000]  英文NRSV
[00:29:47.000 --> 00:29:50.000]  Did Israel not understand?
[00:29:50.000 --> 00:29:52.000]  所以第十九節
[00:29:52.000 --> 00:29:57.000]  其實這裡是處理「明明白」這個問題
[00:29:57.000 --> 00:30:01.000]  不是說「知道」
[00:30:01.000 --> 00:30:07.000]  在這裡保羅引用了摩西的一番說話
[00:30:07.000 --> 00:30:13.000]  是來自《生命記》三十二章二十一節的摩西之歌
[00:30:13.000 --> 00:30:16.000]  第十九節的下半節這樣說
[00:30:16.000 --> 00:30:20.000]  「先有摩西說:我要用那不成子民的
[00:30:20.000 --> 00:30:22.000]  惹動你們的憤恨
[00:30:22.000 --> 00:30:24.000]  我要用那無知的民
[00:30:24.000 --> 00:30:26.000]  觸動你們的怒氣」
[00:30:26.000 --> 00:30:29.000]  如果我們看回前的那麼多
[00:30:29.000 --> 00:30:31.000]  「那不成子民的」
[00:30:31.000 --> 00:30:35.000]  其實在第九章二十五二十六節
[00:30:35.000 --> 00:30:37.000]  保羅用過了
[00:30:37.000 --> 00:30:39.000]  那裡是說
[00:30:39.000 --> 00:30:45.000]  這群原本不是屬於神子民的
[00:30:45.000 --> 00:30:47.000]  即是外邦人
[00:30:47.000 --> 00:30:52.000]  這群人竟然都可以被祝福
[00:30:52.000 --> 00:31:01.000]  所以這群以色列民就有憤恨了
[00:31:01.000 --> 00:31:04.000]  除了這樣說之外
[00:31:04.000 --> 00:31:07.000]  保羅接著再說
[00:31:07.000 --> 00:31:10.000]  他要用那無知的民
[00:31:10.000 --> 00:31:12.000]  觸動你們的怒氣
[00:31:12.000 --> 00:31:14.000]  無知的民
[00:31:14.000 --> 00:31:22.000]  其實正正就是猶太人對外邦人的那種形容
[00:31:22.000 --> 00:31:23.000]  看不起他們
[00:31:23.000 --> 00:31:26.000]  覺得他們是盲的
[00:31:26.000 --> 00:31:28.000]  黑暗當中愚蠢的
[00:31:28.000 --> 00:31:34.000]  保羅在這裡就要告訴這群以色列民
[00:31:34.000 --> 00:31:40.000]  就算連他們看不起的外邦人
[00:31:40.000 --> 00:31:44.000]  都能夠明白福音
[00:31:44.000 --> 00:31:45.000]  接受福音
[00:31:45.000 --> 00:31:51.000]  猶太人豈不是更加應該明白嗎?
[00:31:51.000 --> 00:31:54.000]  所以如果說沒聽過
[00:31:54.000 --> 00:31:56.000]  不是理由
[00:31:56.000 --> 00:32:00.000]  不明白都不是理由
[00:32:00.000 --> 00:32:04.000]  對於我們已經信了耶穌的
[00:32:04.000 --> 00:32:07.000]  這裡第十九節
[00:32:07.000 --> 00:32:10.000]  其實給我們有什麼提醒呢?
[00:32:10.000 --> 00:32:13.000]  一個有根有機的信仰
[00:32:13.000 --> 00:32:17.000]  必須是知、情、義
[00:32:17.000 --> 00:32:20.000]  三者的結合
[00:32:20.000 --> 00:32:22.000]  在不同的場合裡
[00:32:22.000 --> 00:32:28.000]  我也曾經用三個F來形容
[00:32:28.000 --> 00:32:30.000]  我們的信仰的基礎
[00:32:30.000 --> 00:32:32.000]  第一個F,Facts
[00:32:32.000 --> 00:32:34.000]  說我們的認知
[00:32:34.000 --> 00:32:36.000]  就是知的部分
[00:32:36.000 --> 00:32:38.000]  第二個F是我們的經歷
[00:32:38.000 --> 00:32:40.000]  Feeling
[00:32:40.000 --> 00:32:42.000]  是說我們的感受
[00:32:42.000 --> 00:32:45.000]  我們有沒有情感的投入
[00:32:45.000 --> 00:32:47.000]  第三個F是Faith
[00:32:47.000 --> 00:32:53.000]  意志、決心和信心
[00:32:53.000 --> 00:32:57.000]  所以在這三個部分裡
[00:32:57.000 --> 00:33:02.000]  這個明白、福音、認知
[00:33:02.000 --> 00:33:08.000]  當然也佔了三分之一,非常重要
[00:33:08.000 --> 00:33:11.000]  再做一點預告
[00:33:11.000 --> 00:33:13.000]  在這個月的執事會
[00:33:13.000 --> 00:33:15.000]  我們開完沒多久
[00:33:15.000 --> 00:33:20.000]  我們已經敲定了2018年教會的主題
[00:33:20.000 --> 00:33:27.000]  是「真門徒紮根主導愛社群見證主因」
[00:33:27.000 --> 00:33:29.000]  在過去的日子
[00:33:29.000 --> 00:33:34.000]  我一直在分享門徒究竟是什麼
[00:33:34.000 --> 00:33:38.000]  觀念上的釐清、整合
[00:33:38.000 --> 00:33:41.000]  不過,去到落實
[00:33:41.000 --> 00:33:43.000]  那是什麼意思呢?
[00:33:43.000 --> 00:33:46.000]  紮根主導
[00:33:46.000 --> 00:33:48.000]  上帝的導
[00:33:48.000 --> 00:33:55.000]  我們需要認識、明白、掌握、形容
[00:33:55.000 --> 00:34:04.000]  這個正是要突出真門徒裡最重要的元素
[00:34:04.000 --> 00:34:06.000]  說回頭
[00:34:06.000 --> 00:34:08.000]  這群以色列民
[00:34:08.000 --> 00:34:11.000]  又不是沒聽過福音
[00:34:11.000 --> 00:34:14.000]  又不是聽不明白
[00:34:14.000 --> 00:34:17.000]  那為什麼還不相信呢?
[00:34:17.000 --> 00:34:20.000]  剩下只有一個原因
[00:34:20.000 --> 00:34:24.000]  就是他們心硬拒絕認識福音
[00:34:24.000 --> 00:34:30.000]  所以聖經在20節和21節這樣說
[00:34:30.000 --> 00:34:36.000]  「又有以塞雅放膽說:沒有尋找我的,我叫他們遇見
[00:34:36.000 --> 00:34:40.000]  沒有訪問我的,我向他們顯現
[00:34:40.000 --> 00:34:47.000]  至於以色列人,他說:我整天伸手招呼那勃逆頂嘴的百姓」
[00:34:47.000 --> 00:34:54.000]  這裡其實是《絕六志》、《以塞雅書》的65章
[00:34:54.000 --> 00:34:57.000]  第一至第二節
[00:34:57.000 --> 00:35:03.000]  它說到就算這些是愚昧、無知的人
[00:35:03.000 --> 00:35:07.000]  神仍然是很主動的去施人
[00:35:07.000 --> 00:35:12.000]  那些惡言、勃逆、頂撞他的
[00:35:12.000 --> 00:35:18.000]  神仍然是以祂的慈愛來呼喚他們
[00:35:18.000 --> 00:35:23.000]  神的心願很想這班人得著救恩
[00:35:23.000 --> 00:35:25.000]  生命被祝福
[00:35:25.000 --> 00:35:28.000]  所以這個表達
[00:35:28.000 --> 00:35:34.000]  正正將一個很清晰的對比告訴我們
[00:35:34.000 --> 00:35:37.000]  外邦人、以色列人
[00:35:37.000 --> 00:35:40.000]  一邊願意相信
[00:35:40.000 --> 00:35:44.000]  另一邊不願意相信
[00:35:44.000 --> 00:35:49.000]  橫行拒絕福音
[00:35:49.000 --> 00:35:53.000]  對於那些尋找福音的人
[00:35:53.000 --> 00:35:57.000]  我多次跟不同的人
[00:35:57.000 --> 00:36:00.000]  很誠懇地跟他們說
[00:36:00.000 --> 00:36:04.000]  很歡迎尋找福音的人
[00:36:04.000 --> 00:36:06.000]  你去問問題
[00:36:06.000 --> 00:36:09.000]  因為要釐清你的理解
[00:36:09.000 --> 00:36:11.000]  我會盡我的能力
[00:36:11.000 --> 00:36:14.000]  逐個逐個的問題
[00:36:14.000 --> 00:36:17.000]  跟你一起來去拆解
[00:36:17.000 --> 00:36:20.000]  不過如果問完一條問題
[00:36:20.000 --> 00:36:22.000]  我答了
[00:36:22.000 --> 00:36:24.000]  接著又問第二條問題
[00:36:24.000 --> 00:36:26.000]  我又再答
[00:36:26.000 --> 00:36:28.000]  你不斷地問
[00:36:28.000 --> 00:36:30.000]  越問越多
[00:36:30.000 --> 00:36:35.000]  我就會請他自己裏面
[00:36:35.000 --> 00:36:38.000]  真心地去想一想
[00:36:38.000 --> 00:36:40.000]  究竟如果周牧師
[00:36:40.000 --> 00:36:43.000]  答完你所有的問題
[00:36:43.000 --> 00:36:48.000]  你是不是真的相信耶穌?
[00:36:48.000 --> 00:36:52.000]  如果都不是的話
[00:36:52.000 --> 00:36:57.000]  我猜當中最大的難阻
[00:36:57.000 --> 00:37:02.000]  可能就是根本我就不想
[00:37:02.000 --> 00:37:04.000]  我要拒絕福音
[00:37:04.000 --> 00:37:10.000]  這才是最核心的問題
[00:37:10.000 --> 00:37:13.000]  但是我今天又不想
[00:37:13.000 --> 00:37:16.000]  在這個訊息裏面
[00:37:16.000 --> 00:37:20.000]  停在一個拒絕相信
[00:37:20.000 --> 00:37:23.000]  好像很無奈了
[00:37:23.000 --> 00:37:25.000]  沒有辦法了
[00:37:25.000 --> 00:37:26.000]  沒辦法了
[00:37:26.000 --> 00:37:29.000]  要說什麼都說了
[00:37:29.000 --> 00:37:34.000]  事實上雖然以色列人是硬心
[00:37:34.000 --> 00:37:38.000]  到今天還是拒絕福音
[00:37:38.000 --> 00:37:40.000]  就算明白了
[00:37:40.000 --> 00:37:42.000]  也不願意信服
[00:37:42.000 --> 00:37:48.000]  但是神仍然沒有棄絕他們
[00:37:48.000 --> 00:37:53.000]  保羅就是一個很好的例子
[00:37:53.000 --> 00:37:55.000]  神是用了一個
[00:37:55.000 --> 00:37:58.000]  看來不是很好
[00:37:58.000 --> 00:38:00.000]  負面的經歷
[00:38:00.000 --> 00:38:03.000]  令到保羅雙目失明
[00:38:03.000 --> 00:38:05.000]  不過
[00:38:05.000 --> 00:38:08.000]  同時間他又預備了
[00:38:08.000 --> 00:38:11.000]  一個叫做亞拿尼亞的人
[00:38:11.000 --> 00:38:16.000]  讓保羅有機會認識耶穌
[00:38:16.000 --> 00:38:20.000]  結果扭轉了他的一生
[00:38:20.000 --> 00:38:23.000]  最後我想用一個故事
[00:38:23.000 --> 00:38:26.000]  簡單總結我今天的訊息
[00:38:26.000 --> 00:38:29.000]  挪威的漁民
[00:38:29.000 --> 00:38:32.000]  當他們出海捕魚的時候
[00:38:32.000 --> 00:38:37.000]  很多時候都會去捕沙甸魚
[00:38:37.000 --> 00:38:39.000]  我們對於沙甸魚的認識
[00:38:39.000 --> 00:38:42.000]  就是在罐裏面的那些
[00:38:42.000 --> 00:38:46.000]  但是其實這些挪威的漁民
[00:38:46.000 --> 00:38:48.000]  他們千方百計
[00:38:48.000 --> 00:38:51.000]  當他們捕到這些沙甸魚的時候
[00:38:51.000 --> 00:38:53.000]  希望可以保存他們
[00:38:53.000 --> 00:38:57.000]  生生猛猛送回碼頭
[00:38:57.000 --> 00:38:59.000]  賣去漁市場
[00:38:59.000 --> 00:39:04.000]  因為仍然生猛的沙甸魚
[00:39:04.000 --> 00:39:07.000]  賣到的價錢就高很多
[00:39:07.000 --> 00:39:12.000]  不過很多時候還沒有賣到岸
[00:39:12.000 --> 00:39:17.000]  這些沙甸魚就死得七七八八八九九
[00:39:17.000 --> 00:39:19.000]  不過很奇怪
[00:39:19.000 --> 00:39:21.000]  這群漁民裏面
[00:39:21.000 --> 00:39:25.000]  他們發覺其中有一條船
[00:39:25.000 --> 00:39:28.000]  他們每次回去
[00:39:28.000 --> 00:39:35.000]  為什麼仍然有這麼多生猛的沙甸魚呢?
[00:39:35.000 --> 00:39:41.000]  當然就期望過兩天來洗一下
[00:39:41.000 --> 00:39:45.000]  這個船主當然不肯
[00:39:45.000 --> 00:39:47.000]  商業秘密
[00:39:47.000 --> 00:39:53.000]  結果到了船主離開了世界之後
[00:39:53.000 --> 00:39:57.000]  這個秘密終於揭曉了
[00:39:57.000 --> 00:39:59.000]  是怎樣呢?
[00:39:59.000 --> 00:40:03.000]  這位船主捕到沙甸魚之後
[00:40:03.000 --> 00:40:08.000]  就放一條鯰魚進沙甸魚堆裏
[00:40:08.000 --> 00:40:10.000]  鯰魚有一個特質
[00:40:10.000 --> 00:40:13.000]  當他們去到一個陌生的環境
[00:40:13.000 --> 00:40:16.000]  旁邊的都不是同類
[00:40:16.000 --> 00:40:20.000]  他就要探索四周
[00:40:20.000 --> 00:40:21.000]  究竟是什麼?
[00:40:21.000 --> 00:40:23.000]  什麼在旁邊呢?
[00:40:23.000 --> 00:40:25.000]  於是搞來搞去
[00:40:25.000 --> 00:40:31.000]  令到沙甸魚們引起了一輪騷動
[00:40:31.000 --> 00:40:32.000]  沙甸魚就覺得
[00:40:32.000 --> 00:40:37.000]  究竟有什麼異形走到我們堆裏呢?
[00:40:37.000 --> 00:40:41.000]  於是就奮起群起而攻之
[00:40:41.000 --> 00:40:45.000]  就跟這條鯰魚鬥法了
[00:40:45.000 --> 00:40:48.000]  搞了一大輪
[00:40:48.000 --> 00:40:51.000]  船就回到碼頭了
[00:40:51.000 --> 00:40:53.000]  去到碼頭的時候
[00:40:53.000 --> 00:40:59.000]  沙甸魚仍然是生生茫茫
[00:40:59.000 --> 00:41:03.000]  剛才我說到斯圖保羅
[00:41:03.000 --> 00:41:06.000]  在他的生命當中
[00:41:06.000 --> 00:41:11.000]  上帝就好像放了一條鯰魚
[00:41:11.000 --> 00:41:15.000]  在他生活的場景裏
[00:41:15.000 --> 00:41:18.000]  突然之間看不到東西
[00:41:18.000 --> 00:41:20.000]  不過不用怕
[00:41:20.000 --> 00:41:27.000]  上帝同時間又為他預備了一個阿拿尼亞
[00:41:27.000 --> 00:41:30.000]  正因為有一個這樣的處境
[00:41:30.000 --> 00:41:35.000]  加上一個阿拿尼亞在當中
[00:41:35.000 --> 00:41:43.000]  所以保羅的生命就是這樣被扭轉
[00:41:43.000 --> 00:41:46.000]  上帝得着了他
[00:41:46.000 --> 00:41:49.000]  大大使用他
[00:41:49.000 --> 00:41:51.000]  有時我都想
[00:41:51.000 --> 00:41:55.000]  如果這個阿拿尼亞不是很聽話
[00:41:55.000 --> 00:41:57.000]  奉差遣
[00:41:57.000 --> 00:42:00.000]  不過就不肯去找保羅
[00:42:00.000 --> 00:42:05.000]  可能我們今天就不用讀羅馬書
[00:42:05.000 --> 00:42:07.000]  因為很難讀
[00:42:07.000 --> 00:42:11.000]  可以省下來
[00:42:11.000 --> 00:42:16.000]  其實當我們面對一些
[00:42:16.000 --> 00:42:22.000]  似乎是不相信拒絕耶穌的人
[00:42:22.000 --> 00:42:29.000]  上帝可能就是猜拼你成為阿拿尼亞
[00:42:29.000 --> 00:42:34.000]  要和你身邊這個人物
[00:42:34.000 --> 00:42:37.000]  他所面對的處境
[00:42:37.000 --> 00:42:40.000]  一起去經歷
[00:42:40.000 --> 00:42:43.000]  完成了這個奉差遣
[00:42:43.000 --> 00:42:48.000]  然後傳道讓他聽見福音
[00:42:48.000 --> 00:42:51.000]  然後信耶穌
[00:42:51.000 --> 00:42:54.000]  這個一連串的步驟
[00:42:54.000 --> 00:42:57.000]  求主幫助我們
[00:42:57.000 --> 00:43:01.000]  我們能夠可以承擔起
[00:43:01.000 --> 00:43:06.000]  上帝給我們這個福音的託付
