
[00:00:00.000 --> 00:00:02.000]  各位小姐妹們,晚安
[00:19:01.000 --> 00:19:04.000]  有一樣的言語
[00:19:04.000 --> 00:19:07.000]  如果這樣下去
[00:19:07.000 --> 00:19:08.000]  其實他們沒有事情
[00:19:08.000 --> 00:19:11.000]  是做不到的了
[00:19:11.000 --> 00:19:12.000]  順帝這樣說
[00:19:12.000 --> 00:19:14.000]  其實他是否要破壞
[00:19:14.000 --> 00:19:16.000]  人美好的計劃呢
[00:19:16.000 --> 00:19:18.000]  是否他有一個妒忌
[00:19:18.000 --> 00:19:21.000]  不讓人有這麼大的範圍呢
[00:19:21.000 --> 00:19:23.000]  不是的
[00:19:23.000 --> 00:19:28.000]  原來神要變亂他們的口音
[00:19:28.000 --> 00:19:33.000]  停止他們繼續走向惡的道路
[00:19:33.000 --> 00:19:35.000]  人違背了神的心意
[00:19:35.000 --> 00:19:37.000]  按自己的意思而行
[00:19:37.000 --> 00:19:40.000]  神就從天下人口音
[00:19:40.000 --> 00:19:42.000]  言語本來一樣
[00:19:42.000 --> 00:19:46.000]  轉變到變亂他們的口音
[00:19:46.000 --> 00:19:48.000]  這樣就引證到
[00:19:48.000 --> 00:19:50.000]  人有很多的想法
[00:19:50.000 --> 00:19:51.000]  做很多的夢
[00:19:51.000 --> 00:19:54.000]  其實都是虛幻的
[00:19:54.000 --> 00:19:56.000]  藉著言語
[00:19:56.000 --> 00:19:58.000]  人群可以團結起來
[00:19:58.000 --> 00:20:01.000]  完成很轟天動地的大工程
[00:20:01.000 --> 00:20:02.000]  但是這個創舉
[00:20:02.000 --> 00:20:04.000]  和神美好的心意
[00:20:04.000 --> 00:20:06.000]  是180度相反
[00:20:06.000 --> 00:20:10.000]  巴比塔的事件挑戰我們
[00:20:10.000 --> 00:20:13.000]  一種言語變成很多種口音
[00:20:13.000 --> 00:20:15.000]  人的溝通受限制
[00:20:15.000 --> 00:20:20.000]  但是神的心意反而會成功
[00:20:20.000 --> 00:20:24.000]  使眾人分散在全地上
[00:20:24.000 --> 00:20:27.000]  不知道大家在人生裡
[00:20:27.000 --> 00:20:29.000]  有沒有經歷過
[00:20:29.000 --> 00:20:30.000]  一些的際遇
[00:20:30.000 --> 00:20:32.000]  本來都很好
[00:20:32.000 --> 00:20:33.000]  事情都做得很好
[00:20:33.000 --> 00:20:34.000]  生意很好
[00:20:34.000 --> 00:20:35.000]  工作很好
[00:20:35.000 --> 00:20:36.000]  家庭很好
[00:20:36.000 --> 00:20:40.000]  但是成功突然轉為失敗
[00:20:40.000 --> 00:20:43.000]  遭遇又有不如意的事
[00:20:43.000 --> 00:20:47.000]  或者當神說不
[00:20:47.000 --> 00:20:50.000]  神是跟人說
[00:20:50.000 --> 00:20:52.000]  神是告訴我們
[00:20:52.000 --> 00:20:55.000]  你不要再用自己的方法了
[00:20:55.000 --> 00:20:59.000]  你要用神的方法
[00:20:59.000 --> 00:21:01.000]  我自己也有一個經歷
[00:21:01.000 --> 00:21:04.000]  就是當神說不
[00:21:04.000 --> 00:21:10.000]  話說2002年
[00:21:10.000 --> 00:21:12.000]  我開始有個心
[00:21:12.000 --> 00:21:14.000]  就是想讀神學
[00:21:14.000 --> 00:21:16.000]  去侍奉神
[00:21:16.000 --> 00:21:19.000]  因為之前都有參加過
[00:21:19.000 --> 00:21:20.000]  不同地方的
[00:21:20.000 --> 00:21:22.000]  有五次的短書
[00:21:22.000 --> 00:21:24.000]  當中都覺得
[00:21:24.000 --> 00:21:26.000]  心裡面很受感動
[00:21:26.000 --> 00:21:30.000]  如果我可以侍奉神就好了
[00:21:30.000 --> 00:21:34.000]  當我有這樣的想法的時候
[00:21:34.000 --> 00:21:36.000]  我就去神學院
[00:21:36.000 --> 00:21:37.000]  跟一些老師說
[00:21:37.000 --> 00:21:41.000]  他聽了我的分享之後
[00:21:41.000 --> 00:21:42.000]  他就說
[00:21:42.000 --> 00:21:45.000]  你確實是很清楚得救的
[00:21:45.000 --> 00:21:51.000]  但是神給你的呼召都不清晰
[00:21:51.000 --> 00:21:54.000]  因為神說不
[00:21:54.000 --> 00:21:56.000]  我就開始了
[00:21:56.000 --> 00:21:58.000]  晚上讀書
[00:21:58.000 --> 00:22:00.000]  在過程裡面
[00:22:00.000 --> 00:22:03.000]  經歷過信心
[00:22:03.000 --> 00:22:06.000]  經歷過怎樣在人不能
[00:22:06.000 --> 00:22:08.000]  在神凡事都能
[00:22:08.000 --> 00:22:11.000]  本來我想2002年去讀
[00:22:11.000 --> 00:22:13.000]  最終神的計劃
[00:22:13.000 --> 00:22:15.000]  就是2010年
[00:22:15.000 --> 00:22:17.000]  我才進神學院
[00:22:17.000 --> 00:22:19.000]  其實這八年的時間
[00:22:19.000 --> 00:22:23.000]  在神是最好的
[00:22:23.000 --> 00:22:27.000]  所以人跟神溝通
[00:22:27.000 --> 00:22:30.000]  其實是神有他的意思
[00:22:30.000 --> 00:22:32.000]  想跟我們說
[00:22:32.000 --> 00:22:34.000]  所以言語的威力
[00:22:34.000 --> 00:22:37.000]  第一方面給我們提到的就是
[00:22:37.000 --> 00:22:40.000]  我們重視神的主權
[00:22:40.000 --> 00:22:43.000]  我們一心一意地聽從神
[00:22:43.000 --> 00:22:46.000]  並且我們向神立志的時候
[00:22:46.000 --> 00:22:48.000]  真心誠意
[00:22:48.000 --> 00:22:52.000]  讓上帝去做我們人生的話事人
[00:22:52.000 --> 00:22:57.000]  in His time 神會在祂的言語上
[00:22:57.000 --> 00:22:59.000]  發揮威力
[00:22:59.000 --> 00:23:03.000]  建立我們的生命
[00:23:03.000 --> 00:23:06.000]  當我們去看這段
[00:23:06.000 --> 00:23:09.000]  五章一至七節經文的時候
[00:23:09.000 --> 00:23:10.000]  我們也要看看
[00:23:10.000 --> 00:23:13.000]  其實傳道者在五章之前
[00:23:13.000 --> 00:23:15.000]  說了些什麼
[00:23:15.000 --> 00:23:17.000]  我們就會看到
[00:23:17.000 --> 00:23:20.000]  他是四章一至十六節
[00:23:20.000 --> 00:23:23.000]  他其實在說幾件事
[00:23:23.000 --> 00:23:27.000]  傳道者放眼看這個世界
[00:23:27.000 --> 00:23:29.000]  看到的是什麼呢
[00:23:29.000 --> 00:23:33.000]  就是弱勢的人士被強權欺壓
[00:23:33.000 --> 00:23:35.000]  沒有人安慰他們
[00:23:35.000 --> 00:23:39.000]  勞碌工作的人積聚了財富
[00:23:39.000 --> 00:23:41.000]  他很勞碌的動力
[00:23:41.000 --> 00:23:42.000]  其實只不過是
[00:23:42.000 --> 00:23:44.000]  我想比其他人更厲害
[00:23:44.000 --> 00:23:46.000]  在不斷努力之下
[00:23:46.000 --> 00:23:48.000]  總是不滿足
[00:23:48.000 --> 00:23:52.000]  又有第三類積聚了財富的有錢人
[00:23:52.000 --> 00:23:54.000]  但是他沒有朋友
[00:23:54.000 --> 00:23:55.000]  沒有親戚
[00:23:55.000 --> 00:23:57.000]  孤單一個人
[00:23:57.000 --> 00:23:59.000]  也有第四類
[00:23:59.000 --> 00:24:00.000]  由低做起
[00:24:00.000 --> 00:24:04.000]  最終成功成為了有權有勢的國王
[00:24:04.000 --> 00:24:08.000]  但是最終被人民廢棄
[00:24:08.000 --> 00:24:11.000]  又有一個新的皇帝替代自己
[00:24:11.000 --> 00:24:14.000]  他什麼都沒有
[00:24:14.000 --> 00:24:17.000]  這種種艱苦孤單
[00:24:17.000 --> 00:24:19.000]  勤勞又得不到享受
[00:24:19.000 --> 00:24:21.000]  有權勢又不長久的情況
[00:24:21.000 --> 00:24:25.000]  其實都是現代人的生活寫照
[00:24:25.000 --> 00:24:29.000]  傳道者不但在第四章這樣說
[00:24:29.000 --> 00:24:32.000]  他去到第五章第八節到十七節
[00:24:32.000 --> 00:24:35.000]  他繼續延續這個話題
[00:24:35.000 --> 00:24:37.000]  他再次去指出
[00:24:37.000 --> 00:24:40.000]  欺壓的情況時時都發生
[00:24:40.000 --> 00:24:42.000]  社會沒有公義
[00:24:42.000 --> 00:24:44.000]  有人工作勤奮
[00:24:44.000 --> 00:24:46.000]  儲了錢
[00:24:46.000 --> 00:24:50.000]  但是睡覺一點都不安心
[00:24:50.000 --> 00:24:53.000]  有錢人家財百萬
[00:24:53.000 --> 00:24:55.000]  或者現在說的要上億
[00:24:55.000 --> 00:24:58.000]  但是一下子就全部失去
[00:24:58.000 --> 00:25:00.000]  一生成功
[00:25:00.000 --> 00:25:04.000]  死了之後什麼都帶不走
[00:25:04.000 --> 00:25:08.000]  傳道者體悟人世間
[00:25:08.000 --> 00:25:10.000]  四維都是虛空的時候
[00:25:10.000 --> 00:25:12.000]  他就在這兩個段落中間
[00:25:12.000 --> 00:25:15.000]  插入了五章一節到七節
[00:25:15.000 --> 00:25:17.000]  就是我們剛才所說到
[00:25:17.000 --> 00:25:22.000]  人要重視神主權的那一段
[00:25:22.000 --> 00:25:25.000]  當人學會了和神溝通
[00:25:25.000 --> 00:25:28.000]  也聽得到神的心意
[00:25:28.000 --> 00:25:32.000]  人周圍就是有這些需要的群體
[00:25:32.000 --> 00:25:33.000]  人和人溝通
[00:25:33.000 --> 00:25:36.000]  是不是能夠再多走一步呢
[00:25:36.000 --> 00:25:38.000]  所以言語的威力
[00:25:38.000 --> 00:25:43.000]  第二點就是珍惜與人溝通
[00:25:43.000 --> 00:25:46.000]  剛才的報告也有說過
[00:25:46.000 --> 00:25:49.000]  林牧師已經向教會傳遞了
[00:25:49.000 --> 00:25:52.000]  港福社區中心的一個意象
[00:25:52.000 --> 00:25:56.000]  是服侍社會有需要的人士和家庭
[00:25:56.000 --> 00:25:57.000]  現在我們繼續祈禱
[00:25:57.000 --> 00:26:00.000]  以及做籌備的功夫
[00:26:00.000 --> 00:26:03.000]  今年9月18日的回憶大會
[00:26:03.000 --> 00:26:05.000]  我們很期望
[00:26:05.000 --> 00:26:07.000]  每一位港福的回憶
[00:26:07.000 --> 00:26:11.000]  都與我們一起預留時間參與
[00:26:11.000 --> 00:26:13.000]  親自去聆聽一下
[00:26:13.000 --> 00:26:15.000]  上帝對我們
[00:26:15.000 --> 00:26:17.000]  對教會
[00:26:17.000 --> 00:26:19.000]  對這個社區
[00:26:19.000 --> 00:26:21.000]  香港區的南區
[00:26:21.000 --> 00:26:23.000]  有什麼上帝的心意
[00:26:23.000 --> 00:26:26.000]  雖然我不是籌備的聖員
[00:26:26.000 --> 00:26:28.000]  上帝在我身邊
[00:26:28.000 --> 00:26:32.000]  也擺放了兩位有需要的人
[00:26:32.000 --> 00:26:34.000]  讓我學習
[00:26:34.000 --> 00:26:37.000]  靠近身體察他們的需要
[00:26:37.000 --> 00:26:39.000]  而他們的需要
[00:26:39.000 --> 00:26:42.000]  在我過往這麼多年
[00:26:42.000 --> 00:26:44.000]  作傳導的時候
[00:26:44.000 --> 00:26:46.000]  是真的沒有接觸過的
[00:26:46.000 --> 00:26:49.000]  其中一位身患重病
[00:26:49.000 --> 00:26:51.000]  沒有家人
[00:26:51.000 --> 00:26:52.000]  生活
[00:26:52.000 --> 00:26:56.000]  醫療上也有很大的需要
[00:26:56.000 --> 00:26:58.000]  我就開始去接觸
[00:26:58.000 --> 00:27:01.000]  社會福利處社工
[00:27:01.000 --> 00:27:03.000]  有什麼支援
[00:27:03.000 --> 00:27:05.000]  可以給予這位女士
[00:27:05.000 --> 00:27:06.000]  又有另外一位
[00:27:06.000 --> 00:27:08.000]  她已經到了退休年齡了
[00:27:08.000 --> 00:27:09.000]  但是她靠著
[00:27:09.000 --> 00:27:10.000]  一些兼職的工作
[00:27:10.000 --> 00:27:13.000]  生活過得一點都不容易
[00:27:13.000 --> 00:27:14.000]  只要我們留意
[00:27:14.000 --> 00:27:17.000]  其實上帝已經將機會
[00:27:17.000 --> 00:27:19.000]  擺在我們面前
[00:27:19.000 --> 00:27:21.000]  在虛空的世情底下
[00:27:21.000 --> 00:27:23.000]  讓我們藉著言語
[00:27:23.000 --> 00:27:28.000]  開始這段人與人溝通的路
[00:27:28.000 --> 00:27:31.000]  當面對欺壓的環境
[00:27:31.000 --> 00:27:34.000]  讓我們都學習說
[00:27:34.000 --> 00:27:38.000]  安慰、鼓勵、加油的說話
[00:27:38.000 --> 00:27:42.000]  讓我們去說稱讚、欣賞的說話
[00:27:42.000 --> 00:27:46.000]  而不是彼此妒忌、憎敬
[00:27:46.000 --> 00:27:49.000]  讓我們願意與人傾談
[00:27:49.000 --> 00:27:50.000]  聆聽別人
[00:27:50.000 --> 00:27:52.000]  回應那些有錢財
[00:27:52.000 --> 00:27:54.000]  但是沒有朋友
[00:27:54.000 --> 00:27:55.000]  沒有家人的人
[00:27:55.000 --> 00:27:57.000]  讓我們願意接納
[00:27:57.000 --> 00:27:59.000]  去回應那些本來有勢力
[00:27:59.000 --> 00:28:01.000]  但是後來失勢
[00:28:01.000 --> 00:28:03.000]  被遺棄的人
[00:28:03.000 --> 00:28:05.000]  在我的人生中
[00:28:05.000 --> 00:28:09.000]  都有不少與我分享、聆聽
[00:28:09.000 --> 00:28:12.000]  幫助我過度虛空的人
[00:28:12.000 --> 00:28:15.000]  其中一位是一位老牧者
[00:28:15.000 --> 00:28:20.000]  我每年都會跟他喝一次茶
[00:28:20.000 --> 00:28:21.000]  他很特別
[00:28:21.000 --> 00:28:24.000]  其實他很有經驗
[00:28:24.000 --> 00:28:26.000]  他牧會經驗很多
[00:28:26.000 --> 00:28:28.000]  人情世故都很懂
[00:28:28.000 --> 00:28:31.000]  但是當他聽我分享的時候
[00:28:31.000 --> 00:28:34.000]  他的回應都很簡短
[00:28:34.000 --> 00:28:37.000]  他很少直接說他有什麼看法
[00:28:37.000 --> 00:28:40.000]  當時我很混亂
[00:28:40.000 --> 00:28:42.000]  我甚至覺得
[00:28:42.000 --> 00:28:44.000]  都不好聊
[00:28:44.000 --> 00:28:45.000]  我說話給你聽
[00:28:45.000 --> 00:28:46.000]  你又沒有回應
[00:28:46.000 --> 00:28:48.000]  好像只有我說
[00:28:48.000 --> 00:28:51.000]  不過雖然是這樣
[00:28:51.000 --> 00:28:55.000]  每次跟一位牧者喝完茶
[00:28:55.000 --> 00:28:57.000]  我第二天
[00:28:57.000 --> 00:29:00.000]  心中就會有很出奇的平安
[00:29:00.000 --> 00:29:02.000]  然後我就明白
[00:29:02.000 --> 00:29:04.000]  這位牧師聽了我的分享
[00:29:04.000 --> 00:29:07.000]  回家為我祈禱
[00:29:07.000 --> 00:29:11.000]  他不是即時提供一些解決方法給我
[00:29:11.000 --> 00:29:16.000]  但是他用他的言語向神祈禱
[00:29:16.000 --> 00:29:18.000]  他透過這個祈禱
[00:29:18.000 --> 00:29:23.000]  給我一個最大的支持
[00:29:23.000 --> 00:29:27.000]  讓我們在一個虛空的世界裡
[00:29:27.000 --> 00:29:31.000]  體會到言語並不虛空
[00:29:31.000 --> 00:29:34.000]  我們可以雙劍合璧
[00:29:34.000 --> 00:29:37.000]  Power and Power
[00:29:37.000 --> 00:29:40.000]  在神的主權底下
[00:29:40.000 --> 00:29:44.000]  我們有份聆聽神的計劃和心意
[00:29:44.000 --> 00:29:47.000]  他也期待我們聽從和遵守
[00:29:47.000 --> 00:29:49.000]  在神的引領底下
[00:29:49.000 --> 00:29:52.000]  我們看到他放在我們身邊的人
[00:29:52.000 --> 00:29:57.000]  他鼓勵我們去聽、去表達關心
[00:29:57.000 --> 00:30:00.000]  在人世間虛空的短暫裡
[00:30:00.000 --> 00:30:03.000]  讓我們的言語發揮威力
[00:30:03.000 --> 00:30:05.000]  完成美好的旨意
[00:30:05.000 --> 00:30:07.000]  完完全全地得以成就
